
[00:00:00.000 --> 00:00:03.320]  今天的講題是《上帝捨不得你》
[00:16:09.400 --> 00:16:11.880]  說方成爲習慣很多人上班
[00:16:11.880 --> 00:16:13.560]  很容易就說謊了
[00:16:13.560 --> 00:16:15.160]  說方
[00:16:15.160 --> 00:16:18.800]  婦女恐懼懷孕多於愛之意
[00:16:18.800 --> 00:16:22.480]  懼怕小偷恐怖分子多於懼怕神
[00:16:22.480 --> 00:16:25.520]  衣着裝束代表人的價值
[00:16:25.520 --> 00:16:26.560]  騙你就容易了
[00:16:26.560 --> 00:16:27.560]  穿件衣服就容易了
[00:16:27.560 --> 00:16:29.640]  金錢比家庭朋友重要
[00:16:29.640 --> 00:16:32.280]  恐懼婚姻喜愛性愛
[00:16:32.280 --> 00:16:34.640]  愛情爲遊戲
[00:16:34.640 --> 00:16:38.000]  認真辯書
[00:16:38.000 --> 00:16:39.480]  我今天再用第二個觀點
[00:16:39.480 --> 00:16:41.800]  不單止微觀人的狀態
[00:16:41.800 --> 00:16:43.320]  全球的狀態
[00:16:43.320 --> 00:16:46.320]  我引用聖紅甘地
[00:16:46.320 --> 00:16:49.840]  他描述世界七大錯
[00:16:49.840 --> 00:16:52.440]  我覺得非常貼切
[00:16:52.440 --> 00:16:58.320]  他說今天是沒有理念的政治
[00:16:58.320 --> 00:17:01.080]  今天是沒有勞動的財富
[00:17:01.080 --> 00:17:02.520]  什麼意思呢
[00:17:02.520 --> 00:17:05.000]  賺水財富應該是貢獻社會的
[00:17:05.000 --> 00:17:07.760]  但是現在很多賺水財富
[00:17:07.760 --> 00:17:10.640]  是炒賣的 欺詐的
[00:17:10.640 --> 00:17:11.200]  你明白嗎
[00:17:11.200 --> 00:17:12.280]  不貢獻的
[00:17:12.280 --> 00:17:14.000]  拿東西的
[00:17:14.000 --> 00:17:16.240]  沒有良心的快樂
[00:17:16.240 --> 00:17:17.440]  快樂是神祕所賜
[00:17:17.440 --> 00:17:20.920]  不過沒有良心是搞亂的
[00:17:20.920 --> 00:17:22.520]  沒有人格的學識
[00:17:22.520 --> 00:17:23.440]  你很有學識
[00:17:23.440 --> 00:17:25.040]  不過你沒有人格
[00:17:25.040 --> 00:17:27.520]  我們講東話叫醫官
[00:17:27.520 --> 00:17:29.680]  禽獸
[00:17:29.680 --> 00:17:31.160]  沒有道德的商業
[00:17:31.160 --> 00:17:32.880]  正是爲了賺
[00:17:32.880 --> 00:17:34.560]  我不知道大家知不知道
[00:17:34.560 --> 00:17:37.600]  現在很多的網絡遊戲
[00:17:37.600 --> 00:17:42.080]  是精心設計令你沉溺的
[00:17:42.080 --> 00:17:44.480]  真的
[00:17:44.480 --> 00:17:47.280]  也有很多欺騙的罪惡
[00:17:47.280 --> 00:17:48.640]  精心設計的
[00:17:48.640 --> 00:17:51.160]  我個人認識
[00:17:51.160 --> 00:17:52.520]  無論大銀行家
[00:17:52.520 --> 00:17:53.200]  大律師
[00:17:53.200 --> 00:17:54.200]  大會計師
[00:17:54.200 --> 00:17:55.400]  老人家
[00:17:55.400 --> 00:17:57.280]  很多都很容易騙
[00:17:57.280 --> 00:17:58.040]  爲什麼
[00:17:58.040 --> 00:17:59.600]  他知道你什麼年歲什麼人
[00:17:59.600 --> 00:18:01.720]  就用那一套信息
[00:18:01.720 --> 00:18:03.240]  不是騙你幾萬
[00:18:03.240 --> 00:18:03.960]  幾十萬
[00:18:03.960 --> 00:18:04.800]  幾百萬
[00:18:04.800 --> 00:18:06.240]  過千萬我都知道
[00:18:06.240 --> 00:18:09.120]  認識的不是新聞
[00:18:09.120 --> 00:18:11.720]  精心炮製
[00:18:11.720 --> 00:18:13.160]  再講這些科技
[00:18:13.160 --> 00:18:14.240]  好像是兩人的劍
[00:18:14.240 --> 00:18:15.360]  一方面很方便
[00:18:15.360 --> 00:18:20.000]  另一方面很容易剷除我們
[00:18:20.000 --> 00:18:22.000]  沒有人性的科學
[00:18:22.000 --> 00:18:23.440]  現在研究到
[00:18:23.440 --> 00:18:24.160]  那些人出來
[00:18:24.160 --> 00:18:26.840]  都不知道是不是人
[00:18:26.840 --> 00:18:27.960]  他不管後果
[00:18:27.960 --> 00:18:30.560]  先研究了
[00:18:30.560 --> 00:18:32.440]  沒有犧牲的敬拜
[00:18:32.440 --> 00:18:34.440]  信指是犧牲的
[00:18:34.440 --> 00:18:36.840]  很多人成爲一個外國
[00:18:36.840 --> 00:18:40.880]  接着他御賜死亡
[00:18:40.880 --> 00:18:42.360]  他的孫
[00:18:42.360 --> 00:18:44.280]  潤甘地
[00:18:44.280 --> 00:18:46.880]  講了第八個
[00:18:46.880 --> 00:18:49.040]  非常好的內容
[00:18:49.040 --> 00:18:50.280]  第八個大錯
[00:18:50.280 --> 00:18:52.800]  就是沒有責任的權利
[00:18:52.800 --> 00:18:54.200]  個個都要權
[00:18:54.200 --> 00:18:55.600]  不負責任
[00:18:55.600 --> 00:18:57.240]  講完算了
[00:18:57.240 --> 00:19:00.680]  我不知道大家聽到這些有什麼感覺
[00:19:00.680 --> 00:19:05.560]  正正是經文保羅對我們的指控
[00:19:05.560 --> 00:19:09.080]  和現今的徘徊
[00:19:09.080 --> 00:19:10.840]  究竟你有什麼看法
[00:19:10.840 --> 00:19:11.760]  那就繼續拍吧
[00:19:11.760 --> 00:19:12.280]  快點吧
[00:19:12.280 --> 00:19:14.320]  因爲我還有下一張powerpoint
[00:19:14.320 --> 00:19:17.120]  不用放下相機了
[00:19:17.120 --> 00:19:18.520]  你有什麼看法
[00:19:18.520 --> 00:19:20.400]  人類過去做了些什麼
[00:19:20.400 --> 00:19:23.440]  想令到世界更好
[00:19:23.440 --> 00:19:26.440]  問心有沒有用
[00:19:26.440 --> 00:19:29.680]  人類還可以做些什麼
[00:19:29.680 --> 00:19:33.560]  除了我們不積極參與
[00:19:33.560 --> 00:19:38.800]  我們可以做些什麼積極的動作
[00:19:38.800 --> 00:19:40.600]  去到第二點
[00:19:40.600 --> 00:19:42.360]  剛纔講到三章二十節
[00:19:42.360 --> 00:19:44.400]  律法本身叫人知罪
[00:19:44.400 --> 00:19:46.040]  其實我們都很容易明白
[00:19:46.040 --> 00:19:49.360]  我們今天全世界立法越來越複雜
[00:19:49.360 --> 00:19:50.640]  我想問一下大家
[00:19:50.640 --> 00:19:53.480]  是不是罪犯少了
[00:19:53.480 --> 00:19:55.160]  絕對不是
[00:19:55.160 --> 00:19:56.960]  現在有些地方罪犯多到
[00:19:56.960 --> 00:19:59.120]  我都廢事抓你
[00:19:59.120 --> 00:20:00.200]  你知道吧
[00:20:00.200 --> 00:20:02.400]  警察都不夠資源
[00:20:02.400 --> 00:20:03.640]  不搞了
[00:20:03.640 --> 00:20:04.920]  你自己搞
[00:20:04.920 --> 00:20:06.600]  真的
[00:20:06.600 --> 00:20:07.800]  馬丁路德這麼說
[00:20:07.800 --> 00:20:11.720]  律法的主要重點不是警方更好
[00:20:11.720 --> 00:20:12.720]  因爲控不了
[00:20:12.720 --> 00:20:14.960]  只是警方更壞
[00:20:14.960 --> 00:20:15.960]  意思是
[00:20:15.960 --> 00:20:17.360]  讓人見到自己的罪
[00:20:17.360 --> 00:20:18.280]  自己的無知
[00:20:18.280 --> 00:20:19.280]  自己的無能
[00:20:19.280 --> 00:20:20.320]  自己知識
[00:20:20.320 --> 00:20:22.280]  而謙卑恐懼
[00:20:22.280 --> 00:20:23.880]  壓傷破碎
[00:20:23.880 --> 00:20:26.520]  驅使我們尋求欣典
[00:20:26.520 --> 00:20:31.200]  來到可以親衆的子孫基督面前
[00:20:31.200 --> 00:20:34.600]  第一節目我們要真誠面對
[00:20:34.600 --> 00:20:37.240]  人類的醜惡
[00:20:37.240 --> 00:20:39.600]  自己的醜惡
[00:20:39.600 --> 00:20:41.640]  所以保羅姆童在那兒
[00:20:41.640 --> 00:20:43.280]  去到三章二十一節
[00:20:43.280 --> 00:20:44.640]  一個很大的轉亂點
[00:20:44.640 --> 00:20:46.640]  但如今
[00:20:46.640 --> 00:20:47.760]  感恩
[00:20:47.760 --> 00:20:49.520]  好彩有這一節之後
[00:20:49.520 --> 00:20:50.240]  如果不是
[00:20:50.240 --> 00:20:51.960]  今天我都不用講了
[00:20:51.960 --> 00:20:56.200]  神開始親自介入
[00:20:56.200 --> 00:20:57.840]  新的轉機
[00:20:57.840 --> 00:21:01.360]  因爲見到人已經在無能的狀態
[00:21:01.360 --> 00:21:02.880]  他要干預
[00:21:02.880 --> 00:21:05.280]  神對我們的罪
[00:21:05.280 --> 00:21:07.720]  如果在公義的審判
[00:21:07.720 --> 00:21:08.800]  我們都要滅亡
[00:21:08.800 --> 00:21:11.680]  但他想推使我們去到一個避難所
[00:21:11.680 --> 00:21:18.760]  這個避難所是爲我們罪而死的基督
[00:21:18.760 --> 00:21:20.880]  神的疑
[00:21:20.880 --> 00:21:22.440]  三章二十一節
[00:21:22.440 --> 00:21:23.080]  我們繼續讀
[00:21:23.080 --> 00:21:24.360]  一二三
[00:21:24.360 --> 00:21:26.800]  神的疑在律法以外
[00:21:26.800 --> 00:21:28.760]  已經顯明出來
[00:21:28.760 --> 00:21:31.440]  有律法和先知爲證
[00:21:31.440 --> 00:21:33.160]  在律法外我們都死了
[00:21:33.160 --> 00:21:36.120]  律法以內死了
[00:21:36.120 --> 00:21:38.120]  所以保羅姆講得很清楚
[00:21:38.120 --> 00:21:41.760]  律法以外爲我們準備一個出路
[00:21:41.760 --> 00:21:45.200]  這個神的疑本來是關於
[00:21:45.200 --> 00:21:47.240]  按照以往我們所做的
[00:21:47.240 --> 00:21:49.240]  應該都滅亡
[00:21:49.240 --> 00:21:52.240]  但是神的疑
[00:21:52.240 --> 00:21:55.240]  在這裏在羅馬書的整本《聖經》
[00:21:55.240 --> 00:21:56.840]  在神的工作告訴你聽
[00:21:56.840 --> 00:21:58.840]  不止如此
[00:21:58.840 --> 00:22:00.720]  三章二十二
[00:22:00.720 --> 00:22:01.640]  二十三
[00:22:01.640 --> 00:22:03.560]  二十四節非常精彩
[00:22:03.560 --> 00:22:04.320]  我們一起讀
[00:22:04.320 --> 00:22:05.320]  一二三
[00:22:05.320 --> 00:22:06.960]  就是神的疑
[00:22:06.960 --> 00:22:08.760]  因信耶穌基督
[00:22:08.760 --> 00:22:11.160]  加級一切相信的人
[00:22:11.160 --> 00:22:12.760]  並沒有分別
[00:22:12.760 --> 00:22:15.040]  因爲世人都犯了罪
[00:22:15.040 --> 00:22:17.120]  畢竟是神的榮耀
[00:22:17.120 --> 00:22:19.480]  如今同神的恩典
[00:22:19.480 --> 00:22:21.600]  因基督耶穌的救贖
[00:22:21.600 --> 00:22:23.440]  有百百的正義
[00:22:23.440 --> 00:22:25.440]  就是神的疑
[00:22:25.440 --> 00:22:26.560]  剛纔我們第一點講到
[00:22:26.560 --> 00:22:28.840]  面對人類的醜惡
[00:22:28.840 --> 00:22:31.280]  這一點我們感恩
[00:22:31.280 --> 00:22:35.200]  面對一個捨不得我們的神帝
[00:22:35.200 --> 00:22:37.000]  祂纏住我們
[00:22:37.000 --> 00:22:39.080]  不放手
[00:22:39.080 --> 00:22:42.160]  怎麼都要我們知罪悔改
[00:22:42.160 --> 00:22:44.160]  祂說神的疑
[00:22:44.160 --> 00:22:47.360]  因着耶穌基督加級一切相信人
[00:22:47.360 --> 00:22:48.240]  神的疑
[00:22:48.240 --> 00:22:51.240]  是從神而來的疑
[00:22:51.240 --> 00:22:53.680]  表達這個方向
[00:22:53.680 --> 00:22:56.400]  令我們人有罪變爲義
[00:22:56.400 --> 00:22:58.440]  清義是被動式的
[00:22:58.440 --> 00:22:59.640]  不是我們做事
[00:22:59.640 --> 00:23:01.760]  是被清爲
[00:23:01.760 --> 00:23:04.160]  而裏面神說得很清楚
[00:23:04.160 --> 00:23:05.600]  祂要介入
[00:23:05.600 --> 00:23:07.960]  祂要主動施恩
[00:23:07.960 --> 00:23:10.960]  祂不想毀滅我們
[00:23:10.960 --> 00:23:15.080]  祂要叫罪人可以得到清義的身份
[00:23:15.080 --> 00:23:16.920]  我們立刻進入去
[00:23:16.920 --> 00:23:18.560]  我們聽到很多
[00:23:18.560 --> 00:23:22.680]  我們常常提那些重要的形容詞
[00:23:22.680 --> 00:23:25.600]  什麼是救贖
[00:23:25.600 --> 00:23:27.360]  什麼是規決神的榮耀
[00:23:27.360 --> 00:23:29.040]  究竟是什麼呢
[00:23:29.040 --> 00:23:31.160]  我們一起立刻進入
[00:23:31.160 --> 00:23:34.120]  我們怎樣纔是清義
[00:23:34.120 --> 00:23:35.640]  什麼叫做清義呢
[00:23:35.640 --> 00:23:38.600]  我們慢慢逐樣逐樣看下去
[00:23:38.600 --> 00:23:39.800]  我們回過頭來
[00:23:39.800 --> 00:23:42.280]  三章二十二十三節
[00:23:42.280 --> 00:23:44.200]  不如我們特別讀多一次二十三節
[00:23:44.200 --> 00:23:45.200]  一二三
[00:23:45.200 --> 00:23:47.800]  因爲世人都犯了罪
[00:23:47.800 --> 00:23:50.640]  規決了神的榮耀
[00:23:50.640 --> 00:23:53.840]  什麼是世人都犯了罪
[00:23:53.840 --> 00:23:55.040]  祂有解釋就是
[00:23:55.040 --> 00:23:57.400]  規決了神的榮耀
[00:23:57.400 --> 00:23:58.640]  什麼是規決
[00:23:58.640 --> 00:24:00.320]  Fall short
[00:24:00.320 --> 00:24:01.600]  即是什麼
[00:24:01.600 --> 00:24:05.120]  我可以大概這樣去用對比形容
[00:24:05.120 --> 00:24:07.240]  我不知道大家有沒有試過
[00:24:07.240 --> 00:24:09.280]  跌崩了一隻牙
[00:24:09.280 --> 00:24:10.160]  就是說
[00:24:10.160 --> 00:24:11.040]  你本來是朋友
[00:24:11.040 --> 00:24:11.880]  你不認識
[00:24:11.880 --> 00:24:13.520]  應該也許認識
[00:24:13.520 --> 00:24:14.880]  誰跌崩了牙
[00:24:14.880 --> 00:24:15.960]  首先看一看
[00:24:15.960 --> 00:24:19.320]  哇 也很多 也有十幾二十分鐘
[00:24:19.320 --> 00:24:21.320]  你爲什麼跌崩了牙
[00:24:21.320 --> 00:24:23.120]  打球
[00:24:23.120 --> 00:24:25.760]  踩滑板
[00:24:25.760 --> 00:24:26.400]  有些人說不是
[00:24:26.400 --> 00:24:27.640]  你爲什麼跌崩了牙
[00:24:27.640 --> 00:24:28.920]  我在桌子上跳下來
[00:24:28.920 --> 00:24:30.200]  你在桌子上跳下來
[00:24:30.200 --> 00:24:32.440]  哇 你爲什麼在桌子上跳下來
[00:24:32.440 --> 00:24:34.000]  很多東西可以跳下來的
[00:24:34.000 --> 00:24:35.440]  超人 扮超人
[00:24:35.440 --> 00:24:36.360]  很厲害
[00:24:36.360 --> 00:24:38.560]  我有個朋友又跟你一樣
[00:24:38.560 --> 00:24:41.360]  他在滑梯上扮超人跳下來
[00:24:41.360 --> 00:24:42.320]  你就跌崩了牙
[00:24:42.320 --> 00:24:43.560]  他跌斷了你的手
[00:24:43.560 --> 00:24:46.000]  大家都很友好
[00:24:46.000 --> 00:24:47.000]  我想說什麼呢
[00:24:47.000 --> 00:24:49.360]  差點忘記了想說什麼
[00:24:49.360 --> 00:24:50.440]  如果你跌崩了牙
[00:24:50.440 --> 00:24:51.320]  你有什麼感覺
[00:24:51.320 --> 00:24:52.320]  痛不痛
[00:24:52.320 --> 00:24:54.360]  痛 當然痛
[00:24:54.360 --> 00:24:55.560]  接着你會怎麼樣
[00:24:55.560 --> 00:24:57.040]  找醫生
[00:24:57.040 --> 00:24:59.760]  剛剛節節一年多前跌崩了一隻牙
[00:24:59.760 --> 00:25:00.760]  碎雞
[00:25:00.760 --> 00:25:01.440]  立刻找醫生
[00:25:01.440 --> 00:25:02.800]  有沒有得救
[00:25:02.800 --> 00:25:03.840]  醫生有沒有得救
[00:25:03.840 --> 00:25:04.720]  怎麼樣
[00:25:04.720 --> 00:25:05.600]  很痛
[00:25:05.600 --> 00:25:06.920]  剝下來了
[00:25:06.920 --> 00:25:08.240]  之後衣服是紅紙
[00:25:08.240 --> 00:25:11.280]  再紅紙不行就弄一隻假牙
[00:25:11.280 --> 00:25:14.200]  我斷顧都沒有人跌崩了牙之後
[00:25:14.200 --> 00:25:14.680]  痛不痛
[00:25:14.680 --> 00:25:15.440]  痛啊
[00:25:15.440 --> 00:25:16.480]  你怎麼樣
[00:25:16.480 --> 00:25:17.280]  開心啊
[00:25:17.280 --> 00:25:20.720]  痛得
[00:25:20.720 --> 00:25:21.640]  整不整
[00:25:21.640 --> 00:25:22.400]  不整
[00:25:22.400 --> 00:25:23.360]  我喜歡
[00:25:23.360 --> 00:25:25.000]  很痛
[00:25:25.000 --> 00:25:25.720]  有沒有人這樣的
[00:25:25.720 --> 00:25:26.520]  如果是介紹我
[00:25:26.520 --> 00:25:28.920]  我想認識你
[00:25:28.920 --> 00:25:30.160]  規決了不是這樣
[00:25:30.160 --> 00:25:31.360]  一定不想這樣
[00:25:31.360 --> 00:25:32.360]  規決了
[00:25:32.360 --> 00:25:35.640]  有沒有人家裏有崩了的碗
[00:25:35.640 --> 00:25:36.800]  有沒有繼續用的
[00:25:36.800 --> 00:25:38.000]  有沒有
[00:25:38.000 --> 00:25:39.080]  我笑吧
[00:25:39.080 --> 00:25:40.600]  因爲我們有句話叫崩口人
[00:25:40.600 --> 00:25:43.240]  你記不記得
[00:25:43.240 --> 00:25:45.360]  不會用的介口
[00:25:45.360 --> 00:25:46.600]  規決崩了
[00:25:46.600 --> 00:25:47.360]  沒有了
[00:25:47.360 --> 00:25:48.880]  本來完好的
[00:25:48.880 --> 00:25:50.760]  意思是什麼
[00:25:50.760 --> 00:25:53.840]  我們原本應有神的形象
[00:25:53.840 --> 00:25:55.200]  有神的榮耀
[00:25:55.200 --> 00:25:57.440]  但是我們喪失了
[00:25:57.440 --> 00:25:59.040]  神要我們做的東西沒有做
[00:25:59.040 --> 00:26:01.040]  要我們不做的東西做
[00:26:01.040 --> 00:26:01.880]  罪有兩種
[00:26:01.880 --> 00:26:03.880]  一個是sin of commission
[00:26:03.880 --> 00:26:04.960]  做了
[00:26:04.960 --> 00:26:07.080]  一個是sin of omission
[00:26:07.080 --> 00:26:07.560]  應該做
[00:26:07.560 --> 00:26:08.680]  沒有做
[00:26:08.680 --> 00:26:12.400]  規決了
[00:26:12.400 --> 00:26:13.080]  真的
[00:26:13.080 --> 00:26:14.520]  這個東西很清楚
[00:26:14.520 --> 00:26:16.040]  接着因爲這樣
[00:26:16.040 --> 00:26:17.360]  剛纔我們講了種種的罪
[00:26:17.360 --> 00:26:18.440]  令到世界
[00:26:18.440 --> 00:26:19.280]  令到人
[00:26:19.280 --> 00:26:20.400]  令到環境
[00:26:20.400 --> 00:26:23.160]  我們人與人全部破壞
[00:26:23.160 --> 00:26:26.560]  所以耶穌基督要來
[00:26:26.560 --> 00:26:27.640]  耶穌基督
[00:26:27.640 --> 00:26:29.680]  你和救恩
[00:26:29.680 --> 00:26:31.840]  什麼是救贖
[00:26:31.840 --> 00:26:33.760]  我們今天會講
[00:26:33.760 --> 00:26:38.120]  救贖的意思是redemption
[00:26:38.120 --> 00:26:40.040]  是屬嫁
[00:26:40.040 --> 00:26:43.360]  耶穌的十嫁流血成爲屬嫁
[00:26:43.360 --> 00:26:46.040]  將我們屬了身
[00:26:46.040 --> 00:26:48.120]  什麼屬身我會講
[00:26:48.120 --> 00:26:51.480]  不再需要在最終打滾
[00:26:51.480 --> 00:26:53.080]  redemption
[00:26:53.080 --> 00:26:55.160]  redeem 屬回
[00:26:55.160 --> 00:26:57.400]  本來不屬於你的
[00:26:57.400 --> 00:26:58.680]  現在有了
[00:26:58.680 --> 00:26:59.440]  被人拿了
[00:26:59.440 --> 00:27:00.080]  沒有了
[00:27:00.080 --> 00:27:01.160]  你失去的
[00:27:01.160 --> 00:27:03.080]  拿回來
[00:27:03.080 --> 00:27:03.880]  有一個比喻
[00:27:03.880 --> 00:27:04.960]  有兩個比喻我講講
[00:27:04.960 --> 00:27:06.840]  大家會多點明白
[00:27:06.840 --> 00:27:08.240]  我八月大家都知道
[00:27:08.240 --> 00:27:10.560]  我去了美國和加拿大
[00:27:10.560 --> 00:27:12.120]  送了女兒去讀書
[00:27:12.120 --> 00:27:12.920]  剛纔我講了
[00:27:12.920 --> 00:27:14.240]  有些地方都免得被抓
[00:27:14.240 --> 00:27:17.480]  美國西部
[00:27:17.480 --> 00:27:19.840]  你拿了九百元美金以下
[00:27:19.840 --> 00:27:21.200]  大概
[00:27:21.200 --> 00:27:22.120]  不抓你了
[00:27:22.120 --> 00:27:23.760]  也沒有監獄給你
[00:27:23.760 --> 00:27:25.480]  因爲不搞你
[00:27:25.480 --> 00:27:27.360]  所以你去西岸
[00:27:27.360 --> 00:27:28.520]  你肚子餓
[00:27:28.520 --> 00:27:30.280]  去超市場
[00:27:30.280 --> 00:27:31.120]  拿東西喫就可以了
[00:27:31.120 --> 00:27:31.760]  行不行
[00:27:31.760 --> 00:27:33.320]  拿完你不用給錢的
[00:27:33.320 --> 00:27:35.440]  我不知道你們有沒有講過
[00:27:35.440 --> 00:27:36.840]  我覺得去買東西喝
[00:27:36.840 --> 00:27:37.920]  便利店
[00:27:37.920 --> 00:27:39.080]  我見到一個人
[00:27:39.080 --> 00:27:40.520]  我肯定他不給錢的
[00:27:40.520 --> 00:27:42.560]  一拿在那裏就喫的了
[00:27:42.560 --> 00:27:44.080]  一邊喫一邊走出去
[00:27:44.080 --> 00:27:46.840]  那個店鋪行不行
[00:27:46.840 --> 00:27:48.200]  也沒有人理他
[00:27:48.200 --> 00:27:50.080]  我就排隊給錢
[00:27:50.080 --> 00:27:51.000]  我馬上想一想
[00:27:51.000 --> 00:27:53.720]  那我應不應該給錢呢
[00:27:53.720 --> 00:27:55.920]  我當然要給
[00:27:55.920 --> 00:27:56.840]  回來了
[00:27:56.840 --> 00:27:59.440]  去完加拿大探望我親愛的父母
[00:27:59.440 --> 00:28:00.360]  上機
[00:28:00.360 --> 00:28:01.720]  去到櫃檯
[00:28:01.720 --> 00:28:02.840]  在機場
[00:28:02.840 --> 00:28:04.560]  扮你的登記手足
[00:28:04.560 --> 00:28:08.240]  那個地勤人員就跟我太太說
[00:28:08.240 --> 00:28:09.320]  林小姐
[00:28:09.320 --> 00:28:10.560]  我太太姓林
[00:28:10.560 --> 00:28:11.520]  林小姐
[00:28:11.520 --> 00:28:16.720]  你馬可波羅已經有50萬分
[00:28:16.720 --> 00:28:18.000]  所以我現在可以將你
[00:28:18.000 --> 00:28:19.400]  由經濟客位
[00:28:19.400 --> 00:28:21.880]  提升到商務客位
[00:28:21.880 --> 00:28:23.560]  我老婆看一看
[00:28:23.560 --> 00:28:24.880]  說挺好的
[00:28:24.880 --> 00:28:27.680]  我就望着那個客戶員
[00:28:27.680 --> 00:28:28.680]  你記不記得我
[00:28:28.680 --> 00:28:29.800]  我在你旁邊
[00:28:29.800 --> 00:28:31.080]  我老婆去了
[00:28:31.080 --> 00:28:32.280]  我怎麼辦呢
[00:28:32.280 --> 00:28:33.560]  我不出聲了
[00:28:33.560 --> 00:28:34.680]  你給我老婆
[00:28:34.680 --> 00:28:36.040]  不等於她要的
[00:28:36.040 --> 00:28:37.400]  我的樣子就是這樣
[00:28:37.400 --> 00:28:38.120]  我當然想
[00:28:38.120 --> 00:28:39.720]  我又望着那位
[00:28:39.720 --> 00:28:40.960]  我望着那位
[00:28:40.960 --> 00:28:44.480]  是我先生陳先生
[00:28:44.480 --> 00:28:45.480]  這樣
[00:28:45.480 --> 00:28:46.040]  那好吧
[00:28:46.040 --> 00:28:49.160]  我們不如將你提升到商務客位
[00:28:49.160 --> 00:28:49.840]  我馬上想
[00:28:49.840 --> 00:28:52.120]  那就差不多了
[00:28:52.120 --> 00:28:53.120]  那我想一想
[00:28:53.120 --> 00:28:53.480]  好吧
[00:28:53.480 --> 00:28:55.000]  勉強一點
[00:28:55.000 --> 00:28:56.240]  那就去吧
[00:28:56.240 --> 00:28:56.840]  我就問
[00:28:56.840 --> 00:28:59.600]  爲什麼他可以升級呢
[00:28:59.600 --> 00:29:01.240]  他說因爲馬可波羅
[00:29:01.240 --> 00:29:03.280]  有50萬的飛行利數
[00:29:03.280 --> 00:29:06.120]  什麼叫50萬呢
[00:29:06.120 --> 00:29:07.360]  50萬分
[00:29:07.360 --> 00:29:08.600]  怎麼纔有這些分呢
[00:29:08.600 --> 00:29:09.880]  就是我老婆過去十幾二十年
[00:29:09.880 --> 00:29:11.560]  不停去出差
[00:29:11.560 --> 00:29:12.280]  如果
[00:29:12.280 --> 00:29:14.160]  例如飛到北京的來回
[00:29:14.160 --> 00:29:18.640]  是隻有50分到80分的
[00:29:18.640 --> 00:29:20.920]  澳洲大概100分
[00:29:20.920 --> 00:29:24.320]  你想想她怎麼才飛到50萬分
[00:29:24.320 --> 00:29:25.680]  你猜辛苦嗎
[00:29:25.680 --> 00:29:27.120]  不是旅行吧
[00:29:27.120 --> 00:29:27.800]  我馬上想
[00:29:27.800 --> 00:29:28.400]  我知道辛苦了
[00:29:28.400 --> 00:29:29.400]  爲什麼呢
[00:29:29.400 --> 00:29:30.480]  我做牧師前
[00:29:30.480 --> 00:29:33.040]  我每年飛三分之二行不行
[00:29:33.040 --> 00:29:34.440]  我有時不知道飛到自己去哪兒
[00:29:34.440 --> 00:29:36.120]  我開眼在酒店
[00:29:36.120 --> 00:29:38.120]  我在歐洲還是美國呢
[00:29:38.120 --> 00:29:38.840]  我想想
[00:29:38.840 --> 00:29:40.360]  我住在香港呢
[00:29:40.360 --> 00:29:42.520]  是很辛苦的
[00:29:42.520 --> 00:29:43.640]  50萬分
[00:29:43.640 --> 00:29:44.400]  你飛多少次啊
[00:29:44.400 --> 00:29:46.000]  知不知道
[00:29:46.000 --> 00:29:48.960]  接着原來再可以提升帶頭
[00:29:48.960 --> 00:29:52.200]  等是飛到100萬分
[00:29:52.200 --> 00:29:52.920]  那我真的想
[00:29:52.920 --> 00:29:55.440]  想不想她飛到100萬分呢
[00:29:55.440 --> 00:29:57.400]  她付的代價
[00:29:57.400 --> 00:30:00.720]  我就享受
[00:30:00.720 --> 00:30:01.800]  你明白我說什麼嗎
[00:30:01.800 --> 00:30:03.200]  Redeem
[00:30:03.200 --> 00:30:04.920]  耶穌的代價
[00:30:04.920 --> 00:30:06.920]  你今晚享受
[00:30:06.920 --> 00:30:08.320]  當時我們就上機
[00:30:08.320 --> 00:30:09.360]  就見到這個樣子
[00:30:09.360 --> 00:30:10.640]  這個真的是我拍的
[00:30:10.640 --> 00:30:12.840]  哇 這班機爲什麼有些人這樣穿呢
[00:30:12.840 --> 00:30:14.000]  她在哪兒啊
[00:30:14.000 --> 00:30:15.800]  很害怕啊
[00:30:15.800 --> 00:30:17.120]  結果呢
[00:30:17.120 --> 00:30:18.520]  我就和我老婆
[00:30:18.520 --> 00:30:19.840]  就在商務客位
[00:30:19.840 --> 00:30:21.440]  其實我不想坐的
[00:30:21.440 --> 00:30:22.960]  你知道爲什麼嗎
[00:30:22.960 --> 00:30:26.240]  因爲要把我老婆阻隔了
[00:30:26.240 --> 00:30:30.200]  還是經濟好一點
[00:30:30.200 --> 00:30:32.400]  有人付代價
[00:30:32.400 --> 00:30:33.880]  我們纔可以享受
[00:30:33.880 --> 00:30:35.040]  纔可以經營
[00:30:35.040 --> 00:30:37.200]  又或者如果真的
[00:30:37.200 --> 00:30:38.840]  熟身的角度
[00:30:38.840 --> 00:30:40.200]  在古代我們就明白
[00:30:40.200 --> 00:30:41.040]  中國人都是
[00:30:41.040 --> 00:30:42.680]  當我們如果欠很多錢
[00:30:42.680 --> 00:30:44.200]  很多債務還不了
[00:30:44.200 --> 00:30:45.240]  我們就擺個席
[00:30:45.240 --> 00:30:47.200]  我們看電影看多了電視
[00:30:47.200 --> 00:30:48.240]  接着寫着
