
[00:00:00.000 --> 00:00:02.000]  各位親愛的電影節目,你們好
[00:17:25.000 --> 00:17:28.000]  於是就會給那些食物
[00:17:28.000 --> 00:17:29.000]  就拿回去
[00:17:29.000 --> 00:17:30.000]  每一次有一包
[00:17:30.000 --> 00:17:33.000]  說好有兩至三斤的米
[00:17:33.000 --> 00:17:35.000]  有一些菜梳
[00:17:35.000 --> 00:17:37.000]  有一些罐頭
[00:17:37.000 --> 00:17:39.000]  後來我們加菜
[00:17:39.000 --> 00:17:41.000]  當我們加菜是送什麼呢
[00:17:41.000 --> 00:17:42.000]  我們是送洗手液
[00:17:42.000 --> 00:17:44.000]  和送口罩
[00:17:44.000 --> 00:17:45.000]  甚至後來我們會拿去一些
[00:17:45.000 --> 00:17:48.000]  獨居長者的家裡面
[00:17:48.000 --> 00:17:50.000]  那些口罩是怎麼來的
[00:17:50.000 --> 00:17:52.000]  其實原來都是呼籲弟兄姊妹
[00:17:52.000 --> 00:17:54.000]  集疫成球
[00:17:54.000 --> 00:17:56.000]  我說其實大家都是很辛苦
[00:17:56.000 --> 00:17:57.000]  可能你都搶口罩
[00:17:57.000 --> 00:17:59.000]  但是如果你們可以
[00:17:59.000 --> 00:18:00.000]  期望你們
[00:18:00.000 --> 00:18:01.000]  一個家庭如果可以
[00:18:01.000 --> 00:18:03.000]  捐五個口罩出來
[00:18:03.000 --> 00:18:05.000]  那時候我們也感恩
[00:18:05.000 --> 00:18:06.000]  有1200-1300人
[00:18:06.000 --> 00:18:07.000]  帶他們去聚會
[00:18:07.000 --> 00:18:09.000]  那時候這麼多的家庭
[00:18:09.000 --> 00:18:10.000]  加起來就不少
[00:18:10.000 --> 00:18:11.000]  所以你看到
[00:18:11.000 --> 00:18:12.000]  後來我們加菜
[00:18:12.000 --> 00:18:14.000]  我們親自也有份去派
[00:18:14.000 --> 00:18:15.000]  我看到是很開心的
[00:18:15.000 --> 00:18:17.000]  不是因為有罐頭
[00:18:17.000 --> 00:18:19.000]  有洗手液
[00:18:19.000 --> 00:18:21.000]  這個就是什麼呢
[00:18:21.000 --> 00:18:23.000]  就是我們可以做
[00:18:23.000 --> 00:18:25.000]  我們要自保
[00:18:25.000 --> 00:18:27.000]  但是我們仍然
[00:18:27.000 --> 00:18:28.000]  可不可以去幫助
[00:18:28.000 --> 00:18:30.000]  有需要的人呢
[00:18:30.000 --> 00:18:32.000]  在苦難之中的信與愛
[00:18:32.000 --> 00:18:34.000]  是很重要的
[00:18:34.000 --> 00:18:35.000]  「貼手來家教會」
[00:18:35.000 --> 00:18:37.000]  是我們值得欣賞的教會
[00:18:37.000 --> 00:18:39.000]  在信望愛事上
[00:18:39.000 --> 00:18:40.000]  它做得非常好
[00:18:40.000 --> 00:18:41.000]  我們看看保羅
[00:18:41.000 --> 00:18:43.000]  如何去稱讚這間教會
[00:18:43.000 --> 00:18:44.000]  「貼手來家前書」
[00:18:44.000 --> 00:18:45.000]  第一章的第三節
[00:18:45.000 --> 00:18:47.000]  我們一起來讀出
[00:18:47.000 --> 00:18:49.000]  在山上我們會負面詞
[00:18:49.000 --> 00:18:51.000]  多次給你記憶並會
[00:18:51.000 --> 00:18:55.000]  「因信心所做的功夫」
[00:18:55.000 --> 00:18:57.000]  「因愛心所受的痛苦」
[00:18:57.000 --> 00:18:59.000]  「因盼望無處的數記錄」
[00:18:59.000 --> 00:19:01.000]  「所處的忍耐」
[00:19:01.000 --> 00:19:02.000]  看不看到
[00:19:02.000 --> 00:19:04.000]  信望愛
[00:19:04.000 --> 00:19:08.000]  他們因為信心所做的功夫
[00:19:08.000 --> 00:19:09.000]  因為知道
[00:19:09.000 --> 00:19:11.000]  不是徒然的
[00:19:11.000 --> 00:19:12.000]  今天也不只是看
[00:19:12.000 --> 00:19:14.000]  即時的果核
[00:19:14.000 --> 00:19:16.000]  如果他們真的很認真地
[00:19:16.000 --> 00:19:17.000]  去工作
[00:19:17.000 --> 00:19:19.000]  去服侍神的時候
[00:19:19.000 --> 00:19:20.000]  神是會知道的
[00:19:20.000 --> 00:19:23.000]  有愛心的人一定是勞苦的
[00:19:23.000 --> 00:19:24.000]  你想想
[00:19:24.000 --> 00:19:25.000]  每一個做父母
[00:19:25.000 --> 00:19:26.000]  你愛惜你的兒女
[00:19:26.000 --> 00:19:28.000]  你是多麼辛苦
[00:19:28.000 --> 00:19:29.000]  臉乾淚濕
[00:19:29.000 --> 00:19:30.000]  小朋友
[00:19:30.000 --> 00:19:31.000]  特別去嬰兒時
[00:19:31.000 --> 00:19:32.000]  半夜去哭
[00:19:32.000 --> 00:19:34.000]  你會不會去理他
[00:19:34.000 --> 00:19:35.000]  不會
[00:19:35.000 --> 00:19:37.000]  哭一會兒他自然會閉嘴
[00:19:37.000 --> 00:19:38.000]  不會的
[00:19:38.000 --> 00:19:39.000]  你雖然很累
[00:19:39.000 --> 00:19:40.000]  但你也會起床
[00:19:40.000 --> 00:19:42.000]  去服侍他們
[00:19:42.000 --> 00:19:43.000]  特別做父母
[00:19:43.000 --> 00:19:44.000]  可能你要上班
[00:19:44.000 --> 00:19:45.000]  下班的時候
[00:19:45.000 --> 00:19:46.000]  你已經很辛苦
[00:19:46.000 --> 00:19:47.000]  但你仍然會關心他們
[00:19:47.000 --> 00:19:49.000]  和他們看功課
[00:19:49.000 --> 00:19:53.000]  愛心是自然會勞苦
[00:19:53.000 --> 00:19:54.000]  我經常說
[00:19:54.000 --> 00:19:55.000]  那些沒有愛心的人
[00:19:55.000 --> 00:19:56.000]  反而活得好像很開心
[00:19:56.000 --> 00:19:58.000]  他不會理會自己的兒女是怎樣的
[00:19:58.000 --> 00:20:00.000]  這些人才會很可悲
[00:20:00.000 --> 00:20:02.000]  但他們活得很輕鬆
[00:20:02.000 --> 00:20:03.000]  愛心勞苦
[00:20:03.000 --> 00:20:05.000]  但仍然有盼望
[00:20:05.000 --> 00:20:07.000]  盼望產生忍耐
[00:20:07.000 --> 00:20:09.000]  現在我好像失去一些東西
[00:20:09.000 --> 00:20:11.000]  可能來得及被人針對
[00:20:11.000 --> 00:20:14.000]  但我知道我是為主而做
[00:20:14.000 --> 00:20:16.000]  神你必定為我伸冤
[00:20:16.000 --> 00:20:18.000]  於是你有份忍耐和堅持
[00:20:18.000 --> 00:20:20.000]  而不會來帶去轉軚
[00:20:20.000 --> 00:20:22.000]  時窮節乃厭
[00:20:22.000 --> 00:20:24.000]  所以這是我們的信心的表現
[00:20:24.000 --> 00:20:25.000]  好了
[00:20:25.000 --> 00:20:26.000]  保羅很開心
[00:20:26.000 --> 00:20:27.000]  為甚麼
[00:20:27.000 --> 00:20:29.000]  原來當他回來的時候
[00:20:29.000 --> 00:20:31.000]  即是提摩太回來
[00:20:31.000 --> 00:20:32.000]  當他回報的時候
[00:20:32.000 --> 00:20:33.000]  原來接收了
[00:20:33.000 --> 00:20:35.000]  現在教會的信徒
[00:20:35.000 --> 00:20:37.000]  是沒有因為現實的環境
[00:20:37.000 --> 00:20:39.000]  而放棄了他們的操守
[00:20:39.000 --> 00:20:41.000]  他有甚麼反應呢
[00:20:41.000 --> 00:20:42.000]  我們一齊來看
[00:20:42.000 --> 00:20:44.000]  第三章的第六節
[00:20:44.000 --> 00:20:45.000]  第三章的第六節
[00:20:45.000 --> 00:20:56.000]  當提摩太將這個好消息
[00:20:56.000 --> 00:20:58.000]  告訴你的時候
[00:20:58.000 --> 00:20:59.000]  保羅就說到
[00:20:59.000 --> 00:21:02.000]  我因為這個緣故而活了
[00:21:02.000 --> 00:21:04.000]  為甚麼呢
[00:21:04.000 --> 00:21:05.000]  就是他在困難裏面
[00:21:05.000 --> 00:21:07.000]  但聽到這個好消息
[00:21:07.000 --> 00:21:09.000]  是你感到快樂
[00:21:09.000 --> 00:21:11.000]  我想我們很多人都會經歷到
[00:21:11.000 --> 00:21:13.000]  有時候你不是只是
[00:21:13.000 --> 00:21:16.000]  有錢你就會開心
[00:21:16.000 --> 00:21:17.000]  你會不會每個月
[00:21:17.000 --> 00:21:19.000]  出了薪水就很開心
[00:21:19.000 --> 00:21:21.000]  有錢
[00:21:21.000 --> 00:21:23.000]  我想不會
[00:21:23.000 --> 00:21:25.000]  但當你回家的時候
[00:21:25.000 --> 00:21:29.000]  你剛剛你的子女考完試
[00:21:29.000 --> 00:21:30.000]  派了成績表
[00:21:30.000 --> 00:21:34.000]  科科都是很好成績
[00:21:34.000 --> 00:21:35.000]  雖然不是考第一
[00:21:35.000 --> 00:21:36.000]  只是考第一沒有用的
[00:21:36.000 --> 00:21:37.000]  有時候
[00:21:37.000 --> 00:21:38.000]  這樣又怎樣呢
[00:21:38.000 --> 00:21:41.000]  但他又會考得很好
[00:21:41.000 --> 00:21:42.000]  而且又會做人的時候
[00:21:42.000 --> 00:21:44.000]  我想你就會怎樣
[00:21:44.000 --> 00:21:46.000]  你就會很開心
[00:21:46.000 --> 00:21:47.000]  是不是
[00:21:47.000 --> 00:21:49.000]  甚至你會覺得
[00:21:49.000 --> 00:21:52.000]  我辛苦所付的代價
[00:21:52.000 --> 00:21:54.000]  是有成就
[00:21:54.000 --> 00:21:56.000]  是有成果
[00:21:56.000 --> 00:21:57.000]  於是你的心怎樣
[00:21:57.000 --> 00:21:59.000]  得到安慰
[00:21:59.000 --> 00:22:00.000]  所以這個是
[00:22:00.000 --> 00:22:02.000]  非常重要的一回事
[00:22:02.000 --> 00:22:03.000]  所以你要留意到
[00:22:03.000 --> 00:22:06.000]  今天我們是要持守
[00:22:06.000 --> 00:22:09.000]  這份的信心和愛心
[00:22:09.000 --> 00:22:11.000]  兩者是不能分割的
[00:22:11.000 --> 00:22:13.000]  是一個錢幣的兩面
[00:22:13.000 --> 00:22:15.000]  信心和愛心
[00:22:15.000 --> 00:22:17.000]  是彼此之間有密切的關聯
[00:22:17.000 --> 00:22:19.000]  不是只是說的
[00:22:19.000 --> 00:22:20.000]  是要實踐
[00:22:20.000 --> 00:22:22.000]  是用行動來表達出來
[00:22:22.000 --> 00:22:24.000]  愛好像很抽象
[00:22:24.000 --> 00:22:25.000]  但卻是有行動的
[00:22:25.000 --> 00:22:27.000]  來帶去表明出來的
[00:22:27.000 --> 00:22:29.000]  正如剛才我們所說
[00:22:29.000 --> 00:22:30.000]  有些人不斷的
[00:22:30.000 --> 00:22:31.000]  來帶去搶
[00:22:31.000 --> 00:22:32.000]  不斷搶
[00:22:32.000 --> 00:22:34.000]  連廁紙都搶
[00:22:34.000 --> 00:22:35.000]  你有沒有經歷過
[00:22:35.000 --> 00:22:37.000]  要搶廁紙這件事
[00:22:37.000 --> 00:22:39.000]  我那時候真的經歷過了
[00:22:39.000 --> 00:22:41.000]  我那時候真的經歷過了
[00:22:41.000 --> 00:22:42.000]  完全沒有廁紙
[00:22:42.000 --> 00:22:43.000]  我們平時沒有貨
[00:22:43.000 --> 00:22:44.000]  只有卷
[00:22:44.000 --> 00:22:45.000]  我們用得多
[00:22:45.000 --> 00:22:47.000]  那時候怎麼辦
[00:22:47.000 --> 00:22:48.000]  我記得我到處買
[00:22:48.000 --> 00:22:49.000]  買不到
[00:22:49.000 --> 00:22:50.000]  我記得那次
[00:22:50.000 --> 00:22:51.000]  我和師傅去石門
[00:22:51.000 --> 00:22:54.000]  見到一個人抽著卷廁紙
[00:22:54.000 --> 00:22:55.000]  一抽廁紙
[00:22:55.000 --> 00:22:56.000]  我們很興奮
[00:22:56.000 --> 00:22:57.000]  我剛才跟他說
[00:22:57.000 --> 00:22:58.000]  阿姨
[00:22:58.000 --> 00:22:59.000]  這些廁紙在哪裡買的
[00:22:59.000 --> 00:23:00.000]  因為我未去過石門
[00:23:00.000 --> 00:23:02.000]  那次去探望我婆婆的時候
[00:23:02.000 --> 00:23:03.000]  我也是石門友
[00:23:03.000 --> 00:23:04.000]  她說
[00:23:04.000 --> 00:23:05.000]  我早上上班
[00:23:05.000 --> 00:23:07.000]  在觀塘買的
[00:23:07.000 --> 00:23:09.000]  我說什麼
[00:23:09.000 --> 00:23:10.000]  石門來的
[00:23:10.000 --> 00:23:11.000]  OK
[00:23:11.000 --> 00:23:12.000]  真的沒有
[00:23:12.000 --> 00:23:13.000]  我打算
[00:23:13.000 --> 00:23:15.000]  我遲下都會轉直
[00:23:15.000 --> 00:23:17.000]  就不是轉過來英國
[00:23:17.000 --> 00:23:18.000]  是轉去印度
[00:23:18.000 --> 00:23:19.000]  因為為什麼
[00:23:19.000 --> 00:23:20.000]  確有一手
[00:23:20.000 --> 00:23:21.000]  可能要用手來搞
[00:23:21.000 --> 00:23:22.000]  對不對
[00:23:22.000 --> 00:23:25.000]  但是後來都感恩
[00:23:25.000 --> 00:23:26.000]  我有會友
[00:23:26.000 --> 00:23:28.000]  是做一些市場市場的
[00:23:28.000 --> 00:23:29.000]  總之就是
[00:23:29.000 --> 00:23:30.000]  粗暴那些
[00:23:30.000 --> 00:23:31.000]  他幫我找到一些設施
[00:23:31.000 --> 00:23:32.000]  當然我有付錢
[00:23:32.000 --> 00:23:34.000]  你看到這些人
[00:23:34.000 --> 00:23:36.000]  會不會多多頭
[00:23:36.000 --> 00:23:38.000]  但是後來醫生說了一件事
[00:23:38.000 --> 00:23:39.000]  我就很開心
[00:23:39.000 --> 00:23:40.000]  活該
[00:23:40.000 --> 00:23:41.000]  為什麼呢
[00:23:41.000 --> 00:23:42.000]  他說原來香港的天氣
[00:23:42.000 --> 00:23:44.000]  是潮濕的
[00:23:44.000 --> 00:23:46.000]  你看這麼多廁紙在那裡
[00:23:46.000 --> 00:23:47.000]  就會發霉的了
[00:23:47.000 --> 00:23:49.000]  發霉就會有細菌的了
[00:23:49.000 --> 00:23:50.000]  當你擦了之後
[00:23:50.000 --> 00:23:52.000]  可能你還會中招
[00:23:52.000 --> 00:23:53.000]  我真的沒有什麼開心
[00:23:53.000 --> 00:23:57.000]  就是這些
[00:23:57.000 --> 00:23:58.000]  你想想
[00:23:58.000 --> 00:24:00.000]  這個很大的一個可悲
[00:24:00.000 --> 00:24:02.000]  但是今天
[00:24:02.000 --> 00:24:03.000]  我們願不願意
[00:24:03.000 --> 00:24:06.000]  你還是去學習思出
[00:24:06.000 --> 00:24:07.000]  在日本的時候
[00:24:07.000 --> 00:24:09.000]  有一間小店
[00:24:09.000 --> 00:24:12.000]  又是某一些情況底下
[00:24:12.000 --> 00:24:14.000]  他們的貨物都沒有
[00:24:14.000 --> 00:24:16.000]  於是連了一張紙出來
[00:24:16.000 --> 00:24:18.000]  那個日文大家可能不是很知道
[00:24:18.000 --> 00:24:20.000]  而那個中文是什麼呢
[00:24:20.000 --> 00:24:22.000]  他說沒有不停的雨
[00:24:22.000 --> 00:24:25.000]  天一定是會放晴的
[00:24:25.000 --> 00:24:28.000]  他說互相爭就不足夠
[00:24:28.000 --> 00:24:31.000]  但是如果互相分享的時候
[00:24:31.000 --> 00:24:33.000]  就會有餘
[00:24:33.000 --> 00:24:35.000]  所以今天
[00:24:35.000 --> 00:24:39.000]  除了我們個人的生命質素
[00:24:39.000 --> 00:24:41.000]  我們的知識
[00:24:41.000 --> 00:24:43.000]  因為你要知道東西是怎麼來的
[00:24:43.000 --> 00:24:45.000]  比如必需的用品
[00:24:45.000 --> 00:24:48.000]  其實是一定有三個月的儲備的
[00:24:48.000 --> 00:24:50.000]  也都如果再加上
[00:24:50.000 --> 00:24:52.000]  政府的政策配合得好的時候
[00:24:52.000 --> 00:24:55.000]  就不會自己踩死自己
[00:24:55.000 --> 00:24:57.000]  自己來做一些不合理的事
[00:24:57.000 --> 00:24:58.000]  就影到其他人
[00:24:58.000 --> 00:25:00.000]  都做一些不合理的事
[00:25:00.000 --> 00:25:02.000]  但是不要忘記剛才我說
[00:25:02.000 --> 00:25:03.000]  作為一個基督徒
[00:25:03.000 --> 00:25:05.000]  我們是要有一個超越的生命
[00:25:05.000 --> 00:25:07.000]  我們不單單會為自己保留
[00:25:07.000 --> 00:25:12.000]  我們更加要去關心有需要的人
[00:25:12.000 --> 00:25:16.000]  所以你的生命的質素是怎樣
[00:25:16.000 --> 00:25:19.000]  往往就會從我們愛著的行動
[00:25:19.000 --> 00:25:21.000]  去表現出來
[00:25:21.000 --> 00:25:25.000]  就好像一間教會
[00:25:25.000 --> 00:25:29.000]  大家如果看哥倫多後書第八第九章的時候
[00:25:29.000 --> 00:25:32.000]  就會看到馬其頓的教會
[00:25:32.000 --> 00:25:35.000]  他們在極窮困之間
[00:25:35.000 --> 00:25:38.000]  但是當他們聽到耶路撒冷的教會
[00:25:38.000 --> 00:25:40.000]  他們耶路撒冷那時候是大遭饑荒
[00:25:40.000 --> 00:25:43.000]  那些基督徒被人搶奪一切的東西
[00:25:43.000 --> 00:25:45.000]  他們活在更加困苦當中
[00:25:45.000 --> 00:25:48.000]  他們雖然自己都很辛苦
[00:25:48.000 --> 00:25:53.000]  但是他們竟然來這裡去集資
[00:25:53.000 --> 00:25:55.000]  來這裡去送錢
[00:25:55.000 --> 00:25:58.000]  叫保羅拿上去耶路撒冷
[00:25:58.000 --> 00:26:00.000]  保羅一開始都覺得不肯
[00:26:00.000 --> 00:26:01.000]  因為覺得他們都很辛苦
[00:26:01.000 --> 00:26:03.000]  我們一起來看看這段經文
[00:26:03.000 --> 00:26:05.000]  哥倫多後書第八章
[00:26:05.000 --> 00:26:08.000]  我們一起來讀出以下這段經文
[00:26:08.000 --> 00:26:10.000]  第二到第四節
[00:26:10.000 --> 00:26:11.000]  我們一起來讀
[00:26:28.000 --> 00:26:39.000]  是否很寶貴
[00:26:39.000 --> 00:26:44.000]  他們是一樣面對著政治上的迫害
[00:26:44.000 --> 00:26:46.000]  在大事年裏面
[00:26:46.000 --> 00:26:51.000]  但是他們仍然有內心裏面湧流出來的快樂
[00:26:51.000 --> 00:26:53.000]  他們不是普通的窮困
[00:26:53.000 --> 00:26:55.000]  在極窮困之間
[00:26:55.000 --> 00:26:59.000]  仍然顯出他們厚捐的心智
[00:26:59.000 --> 00:27:02.000]  他們來這裡去籌集一些錢
[00:27:02.000 --> 00:27:03.000]  然後求保羅
[00:27:03.000 --> 00:27:04.000]  保羅說不要了
[00:27:04.000 --> 00:27:05.000]  你留下這些錢自己用
[00:27:05.000 --> 00:27:07.000]  他們給我們來這裡去參與
[00:27:07.000 --> 00:27:10.000]  這份的服侍人的恩情
[00:27:10.000 --> 00:27:15.000]  這種生命是很令我們肅然起敬
[00:27:15.000 --> 00:27:16.000]  不過想提一提
[00:27:16.000 --> 00:27:18.000]  你記得那時候教會
[00:27:18.000 --> 00:27:20.000]  我不知道現在我們教生教會
[00:27:20.000 --> 00:27:21.000]  會用這段經文
[00:27:21.000 --> 00:27:25.000]  那些奉獻風捐得樂意事神所喜悅的
[00:27:25.000 --> 00:27:26.000]  不要作難
[00:27:26.000 --> 00:27:28.000]  這個是講慈惠的
[00:27:28.000 --> 00:27:30.000]  不是講奉獻的
[00:27:30.000 --> 00:27:32.000]  奉獻你不願意你都要
[00:27:32.000 --> 00:27:34.000]  因為這個我們必須要承擔的責任
[00:27:34.000 --> 00:27:35.000]  好,可能這些不是很合聽
[00:27:35.000 --> 00:27:37.000]  但是都仍然要講
[00:27:37.000 --> 00:27:39.000]  好了,今天求神也幫助我們
[00:27:39.000 --> 00:27:41.000]  原來在困難的裏面
[00:27:41.000 --> 00:27:43.000]  他願意來帶去思出
[00:27:43.000 --> 00:27:44.000]  在現實的社會裏面
[00:27:44.000 --> 00:27:46.000]  都有這些事發生
[00:27:46.000 --> 00:27:51.000]  記不記得當日海嘯的時候
[00:27:51.000 --> 00:27:54.000]  當他一對年輕的香港夫婦
[00:27:54.000 --> 00:27:55.000]  他們去旅行
[00:27:55.000 --> 00:27:57.000]  誰不知就在福島那邊
[00:27:57.000 --> 00:28:02.000]  大家知道那時候的交通斷絕了
[00:28:02.000 --> 00:28:04.000]  回不到東京
[00:28:04.000 --> 00:28:08.000]  他們就流落在那個災場裏面
[00:28:08.000 --> 00:28:10.000]  當時的日本人知道他們這樣的時候
[00:28:10.000 --> 00:28:11.000]  收留他們
[00:28:11.000 --> 00:28:13.000]  他們自己分享的
[00:28:13.000 --> 00:28:16.000]  那些日本人都不是很多東西吃
[00:28:16.000 --> 00:28:18.000]  但是視他們為常賓
[00:28:18.000 --> 00:28:22.000]  將最好的食物給他們
[00:28:22.000 --> 00:28:24.000]  過了兩三天之後
[00:28:24.000 --> 00:28:26.000]  交通恢復了
[00:28:26.000 --> 00:28:28.000]  一班人送他們上車
[00:28:28.000 --> 00:28:31.000]  然後鞠躬就是抱歉
[00:28:31.000 --> 00:28:32.000]  就是令到你這樣
[00:28:32.000 --> 00:28:35.000]  他說我一定會再回來
[00:28:35.000 --> 00:28:37.000]  他不是阿諾辛華書來教我
[00:28:37.000 --> 00:28:38.000]  他是什麼呢
[00:28:38.000 --> 00:28:41.000]  他說我一定會再回來
[00:28:41.000 --> 00:28:44.000]  大家記不記得當福島事件的時候
[00:28:44.000 --> 00:28:47.000]  中國突然產生了一種病症
[00:28:47.000 --> 00:28:49.000]  大家有沒有印象是什麼
[00:28:49.000 --> 00:28:51.000]  沒有印象
[00:28:51.000 --> 00:28:53.000]  是盲腸炎
[00:28:53.000 --> 00:28:57.000]  那些人就說那些炎可以有防腐瀉
[00:28:57.000 --> 00:29:00.000]  於是個個就去搶那些炎
[00:29:00.000 --> 00:29:02.000]  連香港都受影響
[00:29:02.000 --> 00:29:03.000]  我當時住大埔
[00:29:03.000 --> 00:29:05.000]  大埔翠平商場
[00:29:05.000 --> 00:29:07.000]  匯豐行樓旁邊有一間燒臘檔
[00:29:07.000 --> 00:29:11.000]  但我都很欣賞那些做生意的人
[00:29:11.000 --> 00:29:13.000]  他們頭腦靈活
[00:29:13.000 --> 00:29:15.000]  平時有些鹽焗雞在賣
[00:29:15.000 --> 00:29:17.000]  但那次換了個招牌
[00:29:17.000 --> 00:29:19.000]  防腐瀉鹽焗雞
[00:29:19.000 --> 00:29:21.000]  賣貴了十元
[00:29:21.000 --> 00:29:23.000]  但很貴就賣光了
[00:29:23.000 --> 00:29:25.000]  又這麼巧
[00:29:25.000 --> 00:29:27.000]  我家裡剛剛沒有鹽
[00:29:27.000 --> 00:29:28.000]  師母就說要去買鹽
[00:29:28.000 --> 00:29:29.000]  我馬上喝醉
[00:29:29.000 --> 00:29:30.000]  沒有啊
[00:29:30.000 --> 00:29:31.000]  我連豉油都不要買
[00:29:31.000 --> 00:29:33.000]  免得別人以為你也是盲腸炎
[00:29:33.000 --> 00:29:34.000]  你看他影響了別人
[00:29:34.000 --> 00:29:35.000]  成為半腳石
[00:29:35.000 --> 00:29:37.000]  買鹽都可以成為半腳石
[00:29:37.000 --> 00:29:40.000]  你有沒有留意到原來就是這樣
[00:29:40.000 --> 00:29:42.000]  但你至少看到當日
[00:29:42.000 --> 00:29:43.000]  他們在災區裡
[00:29:43.000 --> 00:29:45.000]  他們在困難當中
[00:29:45.000 --> 00:29:48.000]  他們願意扶助別人
[00:29:48.000 --> 00:29:51.000]  某個程度你會對這些人產生尊敬
[00:29:51.000 --> 00:29:53.000]  所以你要尊敬的人
[00:29:53.000 --> 00:29:55.000]  不是因為你的地位
[00:29:55.000 --> 00:29:56.000]  也不是因為立法
[00:29:56.000 --> 00:29:58.000]  而是因為你的生命
[00:29:58.000 --> 00:30:00.000]  那人有生命力的時候
[00:30:00.000 --> 00:30:02.000]  你自然就會尊重他
[00:30:02.000 --> 00:30:05.000]  接著我們看到在苦難中得到支持
[00:30:05.000 --> 00:30:06.000]  是很重要的
[00:30:06.000 --> 00:30:08.000]  生命是互動的
[00:30:08.000 --> 00:30:09.000]  剛才我說
[00:30:09.000 --> 00:30:11.000]  保羅不是派提摩太去看
[00:30:11.000 --> 00:30:13.000]  教會的情況是怎樣的
[00:30:13.000 --> 00:30:14.000]  當他回報回來的時候
[00:30:14.000 --> 00:30:16.000]  保羅就非常的開心
[00:30:16.000 --> 00:30:18.000]  我們一齊看第三章
[00:30:18.000 --> 00:30:20.000]  第六到第八節
[00:30:20.000 --> 00:30:22.000]  我們一齊讀出
[00:30:32.000 --> 00:30:56.000]  "你們若靠主站得穩,我就活了"
[00:30:56.000 --> 00:30:58.000]  剛才我已經說過
[00:30:58.000 --> 00:31:01.000]  我們不只是在乎物質
[00:31:01.000 --> 00:31:03.000]  物質是需要的
[00:31:03.000 --> 00:31:05.000]  但有很多東西是超越了物質的
[00:31:05.000 --> 00:31:07.000]  如果你努力的成果
[00:31:07.000 --> 00:31:09.000]  得到回報的時候
[00:31:09.000 --> 00:31:11.000]  你就會很開心
[00:31:11.000 --> 00:31:13.000]  正如說我真的很開心
[00:31:13.000 --> 00:31:15.000]  很欣賞看到我們的小朋友
[00:31:15.000 --> 00:31:16.000]  坐在這裡
[00:31:16.000 --> 00:31:17.000]  這裡一二三四
[00:31:17.000 --> 00:31:18.000]  後面又有
[00:31:18.000 --> 00:31:20.000]  就是在這裡帶他們去聽導
[00:31:20.000 --> 00:31:22.000]  連那個很小的小妹妹
[00:31:22.000 --> 00:31:23.000]  都很穩定地坐在那裡
[00:31:23.000 --> 00:31:25.000]  還要看著我
[00:31:25.000 --> 00:31:27.000]  這個就真的已經令到我
[00:31:27.000 --> 00:31:29.000]  很大的滿足
[00:31:29.000 --> 00:31:31.000]  由Return來回
[00:31:31.000 --> 00:31:33.000]  即日落回
[00:31:33.000 --> 00:31:34.000]  其實都累了
[00:31:34.000 --> 00:31:35.000]  我仍然要工作
[00:31:35.000 --> 00:31:38.000]  但是每一次想到這些景象的時候
[00:31:38.000 --> 00:31:41.000]  我就很深感受這句說話
[00:31:41.000 --> 00:31:43.000]  當提摩太回去跟她說
[00:31:43.000 --> 00:31:46.000]  貼實羅尼加教會的弟兄姊妹
[00:31:46.000 --> 00:31:49.000]  他們仍然堅守他們的信念
[00:31:49.000 --> 00:31:51.000]  這個是很寶貴的
[00:31:51.000 --> 00:31:54.000]  不要小看你自己的
[00:31:54.000 --> 00:31:56.000]  簡單的一言一語
[00:31:56.000 --> 00:31:58.000]  在這裡是說什麼呢
[00:31:58.000 --> 00:32:00.000]  當日有一位的弟兄
[00:32:00.000 --> 00:32:02.000]  不是冥恩堂的
[00:32:02.000 --> 00:32:03.000]  是救世軍的
[00:32:03.000 --> 00:32:05.000]  我後來聽到第三者跟我說
[00:32:05.000 --> 00:32:06.000]  就是他有癌症
[00:32:06.000 --> 00:32:08.000]  接著他好像沒有教功
[00:32:08.000 --> 00:32:09.000]  我就很擔心他
[00:32:09.000 --> 00:32:11.000]  於是我就做什麼呢
[00:32:11.000 --> 00:32:12.000]  我就約他出來
[00:32:12.000 --> 00:32:13.000]  見面在荃灣
[00:32:13.000 --> 00:32:15.000]  我特地下去見他
[00:32:15.000 --> 00:32:17.000]  跟他祈禱
[00:32:17.000 --> 00:32:20.000]  第二天他發了一個信息給我
[00:32:20.000 --> 00:32:21.000]  他說莫師傅感謝你
[00:32:21.000 --> 00:32:22.000]  在白皇之中抽空
[00:32:22.000 --> 00:32:24.000]  你帶他跟我共聚午餐
[00:32:24.000 --> 00:32:25.000]  為我握手禱告
[00:32:25.000 --> 00:32:26.000]  真的很感動
[00:32:26.000 --> 00:32:28.000]  令我在病患裡面
[00:32:28.000 --> 00:32:30.000]  受到一份被關愛而來的力量
[00:32:30.000 --> 00:32:33.000]  去繼續走我人生下半場的路
[00:32:33.000 --> 00:32:35.000]  願以神赦免我的罪和軟弱
[00:32:35.000 --> 00:32:37.000]  讓我有機會在餘生
[00:32:37.000 --> 00:32:39.000]  繼續再侍奉他
[00:32:39.000 --> 00:32:40.000]  在此
[00:32:40.000 --> 00:32:43.000]  再次感謝牧師的關愛和鼓勵
[00:32:43.000 --> 00:32:45.000]  願以神祝福你和師母一家
[00:32:45.000 --> 00:32:46.000]  幸福快樂
