
[00:00:00.000 --> 00:00:02.240]  鼎子妹主女平安
[00:23:01.640 --> 00:23:04.440]  是確實生活在一個
[00:23:04.440 --> 00:23:09.560]  充滿了罪惡的世界
[00:23:09.560 --> 00:23:11.320]  詩人很希望
[00:23:11.320 --> 00:23:13.160]  清楚地
[00:23:13.160 --> 00:23:15.720]  去講出一個實況
[00:23:15.720 --> 00:23:16.600]  就是
[00:23:16.600 --> 00:23:17.960]  我們今天
[00:23:17.960 --> 00:23:21.000]  是無可置身到外地
[00:23:21.000 --> 00:23:25.160]  我們是面對著一個充滿罪惡的世界
[00:23:25.160 --> 00:23:28.280]  我們每天的生活就是在惡人
[00:23:28.280 --> 00:23:31.080]  和惡事當中去生活
[00:23:31.080 --> 00:23:32.440]  我們每天今天
[00:23:32.440 --> 00:23:35.960]  就是要面對很多的惡人
[00:23:35.960 --> 00:23:39.240]  這是無可逃避的
[00:23:39.240 --> 00:23:41.000]  問題是
[00:23:41.000 --> 00:23:42.840]  我們可以選擇
[00:23:42.840 --> 00:23:45.960]  如何在一個充滿了罪惡的世界
[00:23:45.960 --> 00:23:49.000]  裡面來生活呢?
[00:23:49.000 --> 00:23:50.360]  詩人提醒我們
[00:23:50.360 --> 00:23:51.880]  我們必須第一樣
[00:23:51.880 --> 00:23:54.600]  向上帝效忠
[00:23:54.600 --> 00:23:55.480]  詩人首先表達
[00:23:55.480 --> 00:23:57.560]  他說無論惡人和惡事有多少
[00:23:57.560 --> 00:24:00.600]  我們需要向上帝來效忠
[00:24:00.600 --> 00:24:02.440]  Loyal to God
[00:24:02.440 --> 00:24:04.040]  所以詩人說
[00:24:04.040 --> 00:24:06.600]  在《新普及》的日本第21到22節
[00:24:06.600 --> 00:24:08.120]  不如我們一起讀
[00:24:08.120 --> 00:24:09.560]  上主啊
[00:24:09.560 --> 00:24:10.840]  憎恨你的
[00:24:10.840 --> 00:24:13.080]  我豈不該憎恨嗎?
[00:24:13.080 --> 00:24:14.440]  敵是你的
[00:24:14.440 --> 00:24:16.920]  我豈不該鄙視嗎?
[00:24:16.920 --> 00:24:19.400]  我極其憎恨他們
[00:24:19.400 --> 00:24:24.040]  你的敵人就是我的敵人
[00:24:24.040 --> 00:24:25.640]  沒錯
[00:24:25.640 --> 00:24:29.160]  詩人看到原來生活在罪惡裡面的時候
[00:24:29.160 --> 00:24:31.000]  他可以做什麼呢?
[00:24:31.000 --> 00:24:32.440]  他第一樣的反應
[00:24:32.440 --> 00:24:36.680]  就是他先站在神的陣營那裡
[00:24:36.680 --> 00:24:37.800]  所以他很清楚地說
[00:24:37.800 --> 00:24:39.640]  我極其憎恨他們
[00:24:39.640 --> 00:24:41.960]  你的敵人就是我的敵人
[00:24:41.960 --> 00:24:43.160]  他即時的反應就是
[00:24:43.160 --> 00:24:45.080]  和神敵愾同仇
[00:24:45.080 --> 00:24:49.640]  一起來去敵視那些罪惡
[00:24:49.640 --> 00:24:52.200]  他是站在神那邊
[00:24:52.200 --> 00:24:56.520]  Line up with God
[00:24:56.520 --> 00:24:58.600]  很可惜的
[00:24:58.600 --> 00:25:01.160]  今天當我們遇見事情的時候
[00:25:01.160 --> 00:25:04.760]  我們是希望神站在我們那邊
[00:25:04.760 --> 00:25:09.080]  而不是我們站在神那邊
[00:25:09.080 --> 00:25:10.440]  兄弟姐妹
[00:25:10.440 --> 00:25:14.360]  我們今天有沒有詩人那一份的觀念和情懷
[00:25:14.360 --> 00:25:16.280]  和那種的心思意念就是
[00:25:16.280 --> 00:25:18.120]  我極其憎恨他們
[00:25:18.120 --> 00:25:22.520]  你的敵人就是我的敵人
[00:25:22.520 --> 00:25:24.040]  我們一定說
[00:25:24.040 --> 00:25:24.840]  神啊
[00:25:24.840 --> 00:25:26.440]  我要求沒那麼高
[00:25:26.440 --> 00:25:28.040]  沒什麼所謂
[00:25:28.040 --> 00:25:30.600]  輕手一點行不行
[00:25:30.600 --> 00:25:32.200]  神啊
[00:25:32.200 --> 00:25:32.920]  這一次啦
[00:25:32.920 --> 00:25:34.920]  這一局啦
[00:25:34.920 --> 00:25:39.640]  降低一點標準行不行
[00:25:39.640 --> 00:25:42.920]  詩人讓我們看到
[00:25:42.920 --> 00:25:46.520]  是沒有選擇的餘地
[00:25:46.520 --> 00:25:48.920]  是很清楚的
[00:25:48.920 --> 00:25:51.720]  我極其憎恨他們
[00:25:51.720 --> 00:25:54.280]  你的敵人
[00:25:54.280 --> 00:26:00.040]  就是我的敵人
[00:26:00.040 --> 00:26:01.880]  如果
[00:26:01.880 --> 00:26:03.720]  我們沒有了詩人
[00:26:03.720 --> 00:26:07.240]  和上帝一致效忠的態度
[00:26:07.240 --> 00:26:08.280]  我覺得
[00:26:08.280 --> 00:26:10.520]  我們就好像Eugene Peterson
[00:26:10.520 --> 00:26:14.760]  在他的書叫《從實無私的禱告祭壇》
[00:26:14.760 --> 00:26:17.160]  大家知道我很喜歡看Eugene Peterson的書
[00:26:17.160 --> 00:26:18.920]  很好看
[00:26:18.920 --> 00:26:21.720]  Eugene Peterson在他的書裡面去形容
[00:26:21.720 --> 00:26:23.080]  他說
[00:26:23.080 --> 00:26:26.920]  世界上有一些叫做無神論者
[00:26:26.920 --> 00:26:28.600]  大家都知道無神論者就是
[00:26:28.600 --> 00:26:29.880]  不信有神
[00:26:29.880 --> 00:26:31.960]  不信這個世界是由神創造
[00:26:31.960 --> 00:26:33.080]  是怎樣的
[00:26:33.080 --> 00:26:34.920]  可能只是完全信自己
[00:26:34.920 --> 00:26:36.600]  是不信有神的
[00:26:36.600 --> 00:26:37.800]  不過在這本書裡面
[00:26:37.800 --> 00:26:39.400]  Eugene Peterson說過
[00:26:39.400 --> 00:26:42.360]  原來有另外一種的無神論者
[00:26:42.360 --> 00:26:44.360]  在他口中
[00:26:44.360 --> 00:26:45.880]  這種的無神論者
[00:26:45.880 --> 00:26:48.760]  就是他只是口裡面有神
[00:26:48.760 --> 00:26:51.720]  但是心裡面是無神的
[00:26:51.720 --> 00:26:53.480]  這些的無神論者可能甚至
[00:26:53.480 --> 00:26:56.040]  恆常出席教會的活動
[00:26:56.040 --> 00:26:58.680]  可能他口中所說的話
[00:26:58.680 --> 00:27:03.560]  是很多屬靈的詞彙的
[00:27:03.560 --> 00:27:05.160]  不過
[00:27:05.160 --> 00:27:08.840]  一到做事的時候
[00:27:08.840 --> 00:27:11.080]  他們行事都唯我獨尊
[00:27:11.080 --> 00:27:12.920]  是按照自己的口味
[00:27:12.920 --> 00:27:15.080]  要求和想像
[00:27:15.080 --> 00:27:17.560]  他們這群人是自我為中心
[00:27:17.560 --> 00:27:19.240]  所以無論發生什麼事情
[00:27:19.240 --> 00:27:21.800]  自己永遠都是對的
[00:27:21.800 --> 00:27:27.480]  所謂我的聲音就是神的聲音
[00:27:27.480 --> 00:27:31.320]  這些內心無神論者
[00:27:31.320 --> 00:27:33.080]  Eugene Peterson形容
[00:27:33.080 --> 00:27:39.240]  是一些智異的表現
[00:27:39.240 --> 00:27:44.440]  我嘗試用今天的字去形容
[00:27:44.440 --> 00:27:48.760]  就是這些人是當神舞蹈
[00:27:48.760 --> 00:27:52.040]  就像我剛才所形容的燈神
[00:27:52.040 --> 00:27:53.480]  就是有事才把他推出來
[00:27:53.480 --> 00:27:54.760]  沒有事請站到一旁
[00:27:54.760 --> 00:27:57.960]  不關你的事
[00:27:57.960 --> 00:28:02.040]  但是私人給我們看得到
[00:28:02.040 --> 00:28:05.000]  他看到自己生活在罪惡裡面的時候
[00:28:05.000 --> 00:28:08.120]  他必須要和這位
[00:28:08.120 --> 00:28:13.800]  沒有能力的上帝先要效忠
[00:28:13.800 --> 00:28:15.560]  弟兄姊妹
[00:28:15.560 --> 00:28:18.680]  我希望你都問一問自己
[00:28:18.680 --> 00:28:25.720]  你是否都是一位無神論者的基督徒
[00:28:25.720 --> 00:28:35.080]  你是否都是一位空心的基督徒
[00:28:35.080 --> 00:28:39.000]  接著私人提醒我們
[00:28:39.000 --> 00:28:41.800]  既然我們沒有辦法躲藏
[00:28:41.800 --> 00:28:44.520]  我們必須要向上帝效忠
[00:28:44.520 --> 00:28:49.960]  而另一方面我們必須要謙卑
[00:28:49.960 --> 00:28:52.520]  所以私人一去到
[00:28:52.520 --> 00:28:55.640]  當看到十九到二十二節他描述
[00:28:55.640 --> 00:28:57.000]  是很多惡人
[00:28:57.000 --> 00:29:00.920]  當他看到必須要和上帝效忠的時候
[00:29:00.920 --> 00:29:02.840]  接著私人怎麼說呢
[00:29:02.840 --> 00:29:05.240]  我嘗試用《新普及譯本》
[00:29:05.240 --> 00:29:08.200]  他說上帝呀求你監察我
[00:29:08.200 --> 00:29:10.200]  了解我的心
[00:29:10.200 --> 00:29:11.160]  考驗我
[00:29:11.160 --> 00:29:13.720]  知道我切切記掛的
[00:29:13.720 --> 00:29:18.360]  求你指出我裡面何處得罪了你
[00:29:18.360 --> 00:29:25.880]  引導我走永生的道路
[00:29:25.880 --> 00:29:31.400]  私人很明白自己身處在惡人的世界
[00:29:31.400 --> 00:29:33.720]  罪惡的世界
[00:29:33.720 --> 00:29:38.200]  但接著私人即時的反應
[00:29:38.200 --> 00:29:41.960]  就是他求上帝去監察他的心
[00:29:41.960 --> 00:29:43.240]  意思是什麼呢
[00:29:43.240 --> 00:29:47.000]  就是說當他和上帝站在一個陣線上
[00:29:47.000 --> 00:29:48.360]  你看看有多少惡人
[00:29:48.360 --> 00:29:50.920]  我不喜歡這些罪的時候
[00:29:50.920 --> 00:29:53.800]  他立刻求上帝去檢視他的生命
[00:29:53.800 --> 00:29:55.080]  讓他看到
[00:29:55.080 --> 00:29:59.960]  上帝呀究竟我是不是也像其中的惡人一樣
[00:29:59.960 --> 00:30:03.480]  我是不是也像那些惡人是同類的
[00:30:03.480 --> 00:30:05.800]  我是不是也像那些惡人是同一黨
[00:30:05.800 --> 00:30:11.080]  只不過我自己不自知
[00:30:11.080 --> 00:30:14.920]  一句經文很大的提醒
[00:30:14.920 --> 00:30:21.640]  上帝求你監察我
[00:30:21.640 --> 00:30:24.520]  私人的反省
[00:30:24.520 --> 00:30:29.720]  就是擔心原來自己也是惡人的一份子
[00:30:29.720 --> 00:30:33.240]  是和其他惡人沒什麼分別
[00:30:33.240 --> 00:30:37.000]  沒什麼兩樣
[00:30:37.000 --> 00:30:42.360]  我相信私人謙卑的回應
[00:30:42.360 --> 00:30:45.960]  就好像Eugene Peterson在同一本書裡面所形容的
[00:30:45.960 --> 00:30:49.800]  這些他稱為智慧人
[00:30:49.800 --> 00:30:50.840]  他這麼說
[00:30:50.840 --> 00:30:55.320]  他說智慧並不是指一個人是否知道正確的答案
[00:30:55.320 --> 00:31:02.200]  而是指對人對神建立了一個正確的回應和關係
[00:31:02.200 --> 00:31:05.000]  智慧人知道尊重別人
[00:31:05.000 --> 00:31:10.120]  因為他知道所有的人都是神所創造
[00:31:10.120 --> 00:31:12.680]  更重要的智慧人知道
[00:31:12.680 --> 00:31:20.120]  上帝在一切人當中是忠心
[00:31:20.120 --> 00:31:22.920]  是生命的忠心
[00:31:22.920 --> 00:31:27.400]  是愛的忠心
[00:31:27.400 --> 00:31:30.360]  詩篇139篇來到這裡
[00:31:30.360 --> 00:31:33.800]  私人提醒我們必須要向上帝效忠
[00:31:33.800 --> 00:31:37.160]  也要向上帝謙卑
[00:31:37.160 --> 00:31:40.920]  我覺得我們需要有同時間既效忠上帝
[00:31:40.920 --> 00:31:43.800]  也要在神面前謙卑
[00:31:43.800 --> 00:31:45.160]  為什麼?
[00:31:45.160 --> 00:31:47.560]  因為如果我們單有效忠的時候
[00:31:47.560 --> 00:31:50.040]  當我們覺得和神在一起的時候
[00:31:50.040 --> 00:31:53.880]  當我們和神一起去敵視那些罪惡的時候
[00:31:53.880 --> 00:31:58.040]  我們就會覺得自己是比別人優越
[00:31:58.040 --> 00:31:59.480]  我們是比別人優勝
[00:31:59.480 --> 00:32:02.120]  我們是比別人強
[00:32:02.120 --> 00:32:06.360]  所以我們往往覺得所有的問題都是別人的問題
[00:32:06.360 --> 00:32:08.760]  所有組裡面的問題團體裡面的問題
[00:32:08.760 --> 00:32:12.040]  都是ABCDE這麼多人的問題
[00:32:12.040 --> 00:32:15.320]  所有問題都不是我的問題
[00:32:15.320 --> 00:32:20.840]  所有的問題都是別人所產生的問題
[00:32:20.840 --> 00:32:25.320]  但是當我們有謙卑的時候
[00:32:25.320 --> 00:32:29.560]  當我們求神去檢視去光照
[00:32:29.560 --> 00:32:32.760]  去監察我們內心的時候
[00:32:32.760 --> 00:32:36.520]  我們就懂得闖開自己的心
[00:32:36.520 --> 00:32:40.760]  讓天父親自修煉我們
[00:32:40.760 --> 00:32:45.640]  讓天父親自去改變我們
[00:32:45.640 --> 00:32:48.760]  去提醒我們
[00:32:48.760 --> 00:32:53.400]  所以我們既需要向上帝效忠
[00:32:53.400 --> 00:33:00.120]  同時間也需要向上帝謙卑
[00:33:00.120 --> 00:33:02.200]  詩篇139篇
[00:33:02.200 --> 00:33:06.040]  詩人開始的時候用了相當大的篇幅去形容
[00:33:06.040 --> 00:33:08.760]  上帝是全知的
[00:33:08.760 --> 00:33:10.680]  正如我剛才也說過
[00:33:10.680 --> 00:33:16.520]  是無所不在、無所不知、無所不能的
[00:33:16.520 --> 00:33:19.240]  詩人這樣的描述
[00:33:19.240 --> 00:33:23.640]  讓我們看得到我們必須在神面前
[00:33:23.640 --> 00:33:28.040]  常常讓祂來帶領著我們
[00:33:28.040 --> 00:33:31.320]  正如希伯來書4章16節形容
[00:33:31.320 --> 00:33:32.680]  不如我們一起讀
[00:33:32.680 --> 00:33:38.280]  所以我們只管坦然無懼的來到詩恩寶座前
[00:33:38.280 --> 00:33:44.120]  為要得連述蒙恩位作隨時的幫助
[00:33:44.120 --> 00:33:46.680]  我們沒有什麼可以自誇
[00:33:46.680 --> 00:33:48.760]  誇的我們只可以誇口
[00:33:48.760 --> 00:33:53.720]  就是創造我們的神是多麼的偉大
[00:33:53.720 --> 00:33:55.720]  我們沒有什麼可以自誇
[00:33:55.720 --> 00:34:02.920]  我們只可以常常來到詩恩寶座前
[00:34:02.920 --> 00:34:05.400]  我們沒有什麼可以自誇
[00:34:05.400 --> 00:34:09.960]  因為生我們的是我們爸爸媽媽
[00:34:09.960 --> 00:34:15.400]  唯有天父最知道我們心思意念
[00:34:15.400 --> 00:34:19.880]  我們一起同心禱告
[00:34:19.880 --> 00:34:21.720]  天父我們感謝祢
[00:34:21.720 --> 00:34:25.080]  藉著詩篇139篇再一次提醒我們
[00:34:25.080 --> 00:34:32.360]  祢是偉大、祢的權能、祢的威嚴、祢的信實、祢的慈愛
[00:34:32.360 --> 00:34:34.360]  主要感謝祢
[00:34:34.360 --> 00:34:37.160]  祢就是那位創始成終的主
[00:34:37.160 --> 00:34:42.840]  以我們常常讓主光照我們的內心
[00:34:42.840 --> 00:34:45.800]  因為我們知道無法躲藏
[00:34:45.800 --> 00:34:50.440]  求主上上的提醒、監察、督責
[00:34:50.440 --> 00:34:52.680]  引領、指導我們
[00:34:52.680 --> 00:34:55.240]  以致我們走在正路
[00:34:55.240 --> 00:34:57.720]  奉主耶穌基督的聖名祈求
[00:34:57.720 --> 00:34:59.720]  阿們
