
[00:00:00.000 --> 00:00:03.600]  今天和大家分享的題目叫"四色聖誕"
[00:18:49.840 --> 00:18:52.840]  希律王其實最主要是
[00:18:52.840 --> 00:18:58.280]  聽到一個風聲
[00:18:58.280 --> 00:19:00.720]  就是有另一個王出現
[00:19:00.720 --> 00:19:03.480]  其實很多時候不安都是聽回來的
[00:19:03.480 --> 00:19:05.640]  不是看回來的
[00:19:05.640 --> 00:19:09.080]  那些聽回來的東西小心會令大家不安
[00:19:09.080 --> 00:19:10.040]  聽回來
[00:19:10.040 --> 00:19:13.840]  但是希律王聽回來的不安就是
[00:19:13.840 --> 00:19:20.640]  原來害怕有另一個王會出現取代他的位置
[00:19:20.640 --> 00:19:23.560]  所以他真正不安是一種威脅
[00:19:23.560 --> 00:19:26.120]  是有另一個人取代了他
[00:19:26.120 --> 00:19:29.480]  另一個皇帝出現取代了他
[00:19:29.480 --> 00:19:34.120]  所以這個不安令他要將全城的嬰孩
[00:19:34.120 --> 00:19:37.080]  就是兩歲以下的男嬰都殺死
[00:19:37.080 --> 00:19:42.480]  所以我經常說如果你想讀得溫馨一點的聖誕節叫字
[00:19:42.480 --> 00:19:44.880]  你應該讀魯家福音
[00:19:44.880 --> 00:19:48.280]  因爲馬太福音是一個很驚嚇的
[00:19:48.280 --> 00:19:49.880]  很恐怖的我想說
[00:19:49.880 --> 00:19:52.840]  如果你想讀驚嚇版應該讀馬太福音
[00:19:52.840 --> 00:19:57.960]  我特意寫了一個我的恐怖聖誕給一班小學生
[00:19:57.960 --> 00:20:00.000]  星期一做話劇
[00:20:00.000 --> 00:20:00.760]  聖誕崇拜
[00:20:00.760 --> 00:20:05.840]  我想告訴他們聖誕節其實是很恐怖的
[00:20:05.840 --> 00:20:07.840]  想告訴他們這件事
[00:20:07.840 --> 00:20:11.400]  所以如果想溫馨一點你應該讀魯家福音
[00:20:11.400 --> 00:20:14.000]  馬太福音是比較沒那麼溫馨
[00:20:14.000 --> 00:20:19.520]  爲什麼希律王會經歷到這種威脅
[00:20:19.520 --> 00:20:22.240]  我們說耶穌基督其實他有一個
[00:20:22.240 --> 00:20:23.880]  剛纔約翰福音也有讀到
[00:20:23.880 --> 00:20:27.440]  耶穌基督出現其實是一種什麼呢
[00:20:27.440 --> 00:20:29.760]  耶穌基督是真理
[00:20:29.760 --> 00:20:35.720]  當真理出現的時候會構成我們生命的威脅
[00:20:35.720 --> 00:20:40.880]  因爲他要挑戰我們本來那種錯誤的價值
[00:20:40.880 --> 00:20:43.360]  我們不是個個都是希律王
[00:20:43.360 --> 00:20:44.880]  我們不是個個都是希律王
[00:20:44.880 --> 00:20:48.080]  但我們有希律王一種特質
[00:20:48.080 --> 00:20:53.080]  就是當我們遇上耶穌的時候
[00:20:53.080 --> 00:20:57.080]  耶穌要挑戰我們一些本來的價值
[00:20:57.080 --> 00:20:58.960]  或者本來錯誤的真理
[00:20:58.960 --> 00:21:01.080]  當我們感覺到威脅的時候
[00:21:01.080 --> 00:21:03.320]  我想說可能到某個位置
[00:21:03.320 --> 00:21:06.120]  你都想殺了耶穌
[00:21:06.120 --> 00:21:07.520]  當你的價值
[00:21:07.520 --> 00:21:10.560]  當你本來身處的價值
[00:21:10.560 --> 00:21:13.000]  耶穌要挑戰你的時候
[00:21:13.000 --> 00:21:14.920]  它都會成爲你的威脅
[00:21:14.920 --> 00:21:17.440]  而你一個威脅的時候去到一個位置
[00:21:17.440 --> 00:21:20.400]  所謂殺害耶穌不是現在你將他殺死
[00:21:20.400 --> 00:21:22.520]  而是你不要他
[00:21:22.520 --> 00:21:26.000]  我信到某個時間我不想再盡心
[00:21:26.000 --> 00:21:28.360]  我不想再被你挑戰
[00:21:28.360 --> 00:21:30.520]  所以你任由我吧耶穌
[00:21:30.520 --> 00:21:33.080]  所以潘佛華說
[00:21:33.080 --> 00:21:35.280]  如果我們的生命遇到耶穌
[00:21:35.280 --> 00:21:37.400]  不是被耶穌殺害的話
[00:21:37.400 --> 00:21:39.520]  我們不死
[00:21:39.520 --> 00:21:42.600]  我們一定會將耶穌殺死
[00:21:42.600 --> 00:21:45.080]  如果我不死就是他死
[00:21:45.080 --> 00:21:49.040]  這就是希律王想反映出來的生命
[00:21:49.040 --> 00:21:50.480]  耶穌作爲真理
[00:21:50.480 --> 00:21:53.440]  或者耶穌爲世界帶來真理
[00:21:53.440 --> 00:21:55.760]  其實不是說完就算
[00:21:55.760 --> 00:21:58.440]  而是他和你相遇的時候
[00:21:58.440 --> 00:22:01.440]  他必然要挑戰你錯誤的價值觀
[00:22:01.440 --> 00:22:05.200]  而那個錯誤的價值觀都可能成爲你的威脅
[00:22:05.200 --> 00:22:08.120]  那個錯誤的價值觀成爲你的挑戰
[00:22:08.120 --> 00:22:10.200]  成爲你的不安
[00:22:10.200 --> 00:22:12.480]  或者你不要以爲信耶穌
[00:22:12.480 --> 00:22:14.440]  一定是很歡喜快樂
[00:22:14.440 --> 00:22:16.480]  原來你再盡心信耶穌的時候
[00:22:16.480 --> 00:22:18.360]  你是會不斷被耶穌
[00:22:18.360 --> 00:22:22.040]  就是他對你的挑戰和邀請
[00:22:22.040 --> 00:22:24.960]  是會不停被攪動
[00:22:24.960 --> 00:22:27.120]  不停要去挑戰你
[00:22:27.120 --> 00:22:30.480]  其實你的生命要再盡心多一層
[00:22:30.480 --> 00:22:33.080]  這個就是當時希律不想的
[00:22:33.080 --> 00:22:37.320]  我不想被你去影響我自己本來有的位置
[00:22:37.320 --> 00:22:42.320]  我不想被你挑戰我去影響我本來所擁有的東西
[00:22:42.320 --> 00:22:44.360]  我不想被你挑戰的時候
[00:22:44.360 --> 00:22:47.440]  我唯一可以做的方法就是不要你存在
[00:22:47.440 --> 00:22:48.840]  不如殺了你
[00:22:48.840 --> 00:22:50.440]  你不在我面前出現
[00:22:50.440 --> 00:22:55.040]  我就可以繼續過我用我的生活方式
[00:22:55.040 --> 00:22:58.640]  耶穌基督來其實是呼召我們作門徒
[00:22:58.640 --> 00:23:02.560]  門徒其實有門徒的生活方式的我想說
[00:23:02.560 --> 00:23:06.320]  門徒有門徒那種的價值
[00:23:06.320 --> 00:23:09.720]  還有我們有那個跟隨耶穌的方向
[00:23:09.720 --> 00:23:12.520]  當我們以爲我們信了耶穌那一刻
[00:23:12.520 --> 00:23:15.000]  完成了就以爲是這樣的時候
[00:23:15.000 --> 00:23:16.320]  其實耶穌說對不起
[00:23:16.320 --> 00:23:18.120]  你還要繼續走下去
[00:23:18.120 --> 00:23:19.520]  耶穌要挑戰我們什麼呢
[00:23:19.520 --> 00:23:23.600]  耶穌要挑戰我們的各樣的關係呢
[00:23:23.600 --> 00:23:27.600]  是不是處於一種不健康的關係
[00:23:27.600 --> 00:23:29.280]  要再重新去挑戰你
[00:23:29.280 --> 00:23:32.000]  你可不可以重新在你的人際關係裏面
[00:23:32.000 --> 00:23:36.280]  立清楚你正確的界線
[00:23:36.280 --> 00:23:37.480]  你跟人的關係呢
[00:23:37.480 --> 00:23:40.480]  原來要恢復一個正確的界線
[00:23:40.480 --> 00:23:44.920]  一些不健康或者你剝奪人剝削人
[00:23:44.920 --> 00:23:48.720]  或者不必要的侵佔人的關係
[00:23:48.720 --> 00:23:52.480]  其實那些要你重新思考你的關係是怎樣
[00:23:52.480 --> 00:23:54.480]  所以耶穌會挑戰你多一步
[00:23:54.480 --> 00:23:56.040]  你跟那個人的關係
[00:23:56.040 --> 00:23:57.680]  你遙述了沒有
[00:23:57.680 --> 00:23:59.480]  或者你被遙述了沒有
[00:23:59.480 --> 00:24:01.320]  或者你這樣去做的時候
[00:24:01.320 --> 00:24:03.520]  你會不會是在剝奪或者剝削
[00:24:03.520 --> 00:24:06.840]  或者是在威脅另一個人的生命
[00:24:06.840 --> 00:24:10.560]  我們都要再反思我們那種的人際關係
[00:24:10.560 --> 00:24:12.520]  作門徒其實有很多方面
[00:24:12.520 --> 00:24:15.280]  不過我今天想提出一方面
[00:24:15.280 --> 00:24:19.520]  我覺得挺重要的
[00:24:19.520 --> 00:24:24.000]  我們的生命其實有很多環節
[00:24:24.000 --> 00:24:26.760]  但我發覺其中一個也挺影響我們
[00:24:26.760 --> 00:24:28.200]  就是如何用錢
[00:24:28.200 --> 00:24:29.600]  如何看待錢
[00:24:29.600 --> 00:24:32.200]  錢也似乎成爲我們信徒生命
[00:24:32.200 --> 00:24:35.520]  一個影響我們價值的生命
[00:24:35.520 --> 00:24:38.720]  但你不要以爲耶穌不檢查你
[00:24:38.720 --> 00:24:40.680]  或者耶穌不挑戰你
[00:24:40.680 --> 00:24:44.760]  耶穌仍然要問你的錢的來源是怎樣來的
[00:24:44.760 --> 00:24:46.360]  你有沒有因爲欺騙
[00:24:46.360 --> 00:24:49.840]  或者你有沒有因爲一些不正當的方法
[00:24:49.840 --> 00:24:51.760]  去擁有你的錢呢
[00:24:51.760 --> 00:24:53.480]  你如何用你的錢呢
[00:24:53.480 --> 00:24:55.440]  你的錢是否只用在你自己那裏
[00:24:55.440 --> 00:25:01.000]  還是你會將你的錢施予給一些有需要的人
[00:25:01.000 --> 00:25:03.400]  錢其實也是我們生命
[00:25:03.400 --> 00:25:06.520]  很多人成爲了我們生命的主其中一件事
[00:25:06.520 --> 00:25:10.920]  很多信徒去到某個位置
[00:25:10.920 --> 00:25:12.000]  當上帝告訴你
[00:25:12.000 --> 00:25:14.600]  其實你要除了奉獻你的生命之外
[00:25:14.600 --> 00:25:18.000]  其實你也要想想你如何用你的錢的時候
[00:25:18.000 --> 00:25:21.000]  其實那個也是對那些信徒的挑戰
[00:25:21.000 --> 00:25:25.360]  因爲我們當今的信徒真的太有錢了
[00:25:25.360 --> 00:25:28.600]  我們不想改變我們的生活方式
[00:25:28.600 --> 00:25:30.040]  我們不想被你挑戰
[00:25:30.040 --> 00:25:31.360]  所以去到某個位置
[00:25:31.360 --> 00:25:32.240]  不如算了
[00:25:32.240 --> 00:25:37.560]  我們做到某個程度的信徒就算了
[00:25:37.560 --> 00:25:40.080]  不過這個似乎不是耶穌基督自己
[00:25:40.080 --> 00:25:44.400]  所以去挑戰希律的生命
[00:25:44.400 --> 00:25:46.400]  我來到就是要挑戰你的生命
[00:25:46.400 --> 00:25:48.080]  要再重新告訴你
[00:25:48.080 --> 00:25:52.720]  你的價值和你現有的生活方式
[00:25:52.720 --> 00:25:54.680]  你要重新再被挑戰
[00:25:54.680 --> 00:25:55.960]  當你不想的時候
[00:25:55.960 --> 00:25:58.280]  我們也會成爲了一個希律
[00:25:58.280 --> 00:26:01.920]  最後一個顏色是白色
[00:26:01.920 --> 00:26:04.000]  那個白色是呼之欲出
[00:26:04.000 --> 00:26:05.960]  相對於希律皇帝
[00:26:05.960 --> 00:26:08.400]  另一個王是誰
[00:26:08.400 --> 00:26:10.040]  是耶穌
[00:26:10.040 --> 00:26:13.680]  那個耶穌不是釘死的耶穌
[00:26:13.680 --> 00:26:15.840]  是那位嬰孩耶穌
[00:26:15.840 --> 00:26:17.440]  嬰孩耶穌
[00:26:17.440 --> 00:26:21.840]  原來馬太福音有一個主題挺特別的
[00:26:21.840 --> 00:26:24.240]  就是講小子
[00:26:24.240 --> 00:26:26.480]  嬰孩小子
[00:26:26.480 --> 00:26:30.000]  小子突然間在整個馬太福音
[00:26:30.000 --> 00:26:32.640]  成爲了忠心一羣人
[00:26:32.640 --> 00:26:35.320]  我們要學匠小子
[00:26:35.320 --> 00:26:38.360]  也要回到一個小子裏面
[00:26:38.360 --> 00:26:43.040]  原來嬰孩也是我們要去學習
[00:26:43.040 --> 00:26:48.320]  或者我們要變成一個對象
[00:26:48.320 --> 00:26:51.160]  耶穌以一個嬰孩的方式去呈現
[00:26:51.160 --> 00:26:52.920]  其實在挑戰我們什麼呢
[00:26:52.920 --> 00:26:55.720]  我們的白色其實也可以用黃色
[00:26:55.720 --> 00:26:58.640]  挑戰我們重新想一下
[00:26:58.640 --> 00:27:01.520]  我們生命其實要學匠哪一個
[00:27:01.520 --> 00:27:02.440]  學匠哪一個
[00:27:02.440 --> 00:27:04.880]  學匠那位耶穌基督
[00:27:04.880 --> 00:27:08.200]  但耶穌基督以一位嬰孩去呈現
[00:27:08.200 --> 00:27:13.200]  我其實從來都覺得小朋友不是很可愛的
[00:27:13.200 --> 00:27:14.880]  因爲如果我近距離接觸
[00:27:14.880 --> 00:27:16.840]  我覺得他們都挺髒的
[00:27:16.840 --> 00:27:19.000]  有時又講下大話
[00:27:19.000 --> 00:27:20.520]  有時又不知怎樣
[00:27:20.520 --> 00:27:22.280]  特別現在在小學做
[00:27:22.280 --> 00:27:23.560]  我發覺
[00:27:23.560 --> 00:27:27.520]  爲什麼小學生這麼恐怖呢
[00:27:27.520 --> 00:27:29.400]  不過最少有兩樣東西
[00:27:29.400 --> 00:27:31.400]  我覺得他們都是在改變我
[00:27:31.400 --> 00:27:33.640]  就是這個嬰孩
[00:27:33.640 --> 00:27:35.400]  第一樣東西就是
[00:27:35.400 --> 00:27:37.600]  無論如何我覺得小朋友
[00:27:37.600 --> 00:27:39.040]  那種單純的心
[00:27:39.040 --> 00:27:44.680]  其實都在融化我們僵化的良心
[00:27:44.680 --> 00:27:47.400]  成年人我們很多時候都忘記了
[00:27:47.400 --> 00:27:48.880]  或者我們活在社會很久
[00:27:48.880 --> 00:27:51.200]  其實我們的心都僵化了
[00:27:51.200 --> 00:27:53.160]  不過有時原來小孩子的出現
[00:27:53.160 --> 00:27:54.880]  你和他相遇
[00:27:54.880 --> 00:27:57.040]  其實他會融化了你那種
[00:27:57.040 --> 00:27:58.640]  僵化了的價值
[00:27:58.640 --> 00:28:03.160]  和那種重提你那種的良知
[00:28:03.160 --> 00:28:08.280]  我覺得小朋友都是對我們很重要的事情
[00:28:08.280 --> 00:28:10.160]  我們很多時候一見到小朋友
[00:28:10.160 --> 00:28:14.120]  其實我們不是在改變他
[00:28:14.120 --> 00:28:16.360]  其實你和他相處你發現
[00:28:16.360 --> 00:28:19.000]  我們很多時候是被他改變
[00:28:19.000 --> 00:28:19.720]  被他改變
[00:28:19.720 --> 00:28:22.920]  被他觸動我們僵化的那種心靈
[00:28:22.920 --> 00:28:27.000]  我哥哥其實是一個很大男人的人
[00:28:27.000 --> 00:28:29.720]  因爲他很成功的
[00:28:29.720 --> 00:28:31.480]  他自己做生意
[00:28:31.480 --> 00:28:33.640]  但自從他女兒出世之後
[00:28:33.640 --> 00:28:37.280]  他整個人性情變了
[00:28:37.280 --> 00:28:39.280]  他就是因爲這個小朋友
[00:28:39.280 --> 00:28:41.040]  他改變了他自己的生命
[00:28:41.040 --> 00:28:42.520]  其實我們很多時候
[00:28:42.520 --> 00:28:44.840]  原來你想回頭
[00:28:44.840 --> 00:28:47.040]  小朋友是在改變我們的生命
[00:28:47.040 --> 00:28:48.400]  我們不知道
[00:28:48.400 --> 00:28:53.640]  他重新去觸摸我們那種僵化的價值
[00:28:53.640 --> 00:28:55.720]  不過更加重要的是
[00:28:55.720 --> 00:28:58.200]  整個馬太福音講小字
[00:28:58.200 --> 00:29:00.560]  有一樣東西是我們要重新學習
[00:29:00.560 --> 00:29:02.760]  就是他們的那種信靠
[00:29:02.760 --> 00:29:05.880]  信靠的心
[00:29:05.880 --> 00:29:08.760]  那種信靠在聖經裏面形容
[00:29:08.760 --> 00:29:10.400]  他們的信靠是怎麼樣的
[00:29:10.400 --> 00:29:12.960]  他們的信靠程度是很厲害的
[00:29:12.960 --> 00:29:15.400]  就好像我們那種信靠
[00:29:15.400 --> 00:29:20.400]  就像我們要靠空氣才能夠生存
[00:29:20.400 --> 00:29:21.800]  那種倚靠
[00:29:21.800 --> 00:29:24.720]  我們如何靠空氣才能生存
[00:29:24.720 --> 00:29:29.200]  我們一定要靠空氣或者氧氣才能呼吸
[00:29:29.200 --> 00:29:32.800]  我們要靠着陽光雨水才能夠生存
[00:29:32.800 --> 00:29:34.520]  這種倚靠
[00:29:34.520 --> 00:29:37.000]  我們沒有了這些就生存不了
[00:29:37.000 --> 00:29:39.400]  不過小朋友正正他的那種信靠
[00:29:39.400 --> 00:29:45.200]  其實的類比喻某程度上就是這樣
[00:29:45.200 --> 00:29:46.800]  他們的信靠
[00:29:46.800 --> 00:29:49.400]  對天父的信靠 對人的信靠
[00:29:49.400 --> 00:29:54.080]  其實就好像我們信靠空氣
[00:29:54.080 --> 00:29:56.800]  陽光雨水這樣的信靠
[00:29:56.800 --> 00:30:01.200]  是他們那種信靠單純的心令他們見到天父
[00:30:01.200 --> 00:30:04.800]  其實我們似乎生活在社會久了
[00:30:04.800 --> 00:30:07.000]  我們都失去了這種信靠
[00:30:07.000 --> 00:30:10.000]  我們失去了小朋友這種
[00:30:10.000 --> 00:30:13.080]  那種倚賴 那種信靠
[00:30:13.080 --> 00:30:15.280]  正正是這種信心
[00:30:15.280 --> 00:30:18.080]  小孩子是見到天父
[00:30:18.080 --> 00:30:20.080]  正正這種那麼單純
[00:30:20.080 --> 00:30:22.480]  但是那麼堅韌 那麼堅毅的相信
[00:30:22.480 --> 00:30:24.080]  他們經驗到耶穌
[00:30:24.080 --> 00:30:26.800]  但我們卻是失去了這個信心
[00:30:26.800 --> 00:30:29.400]  我們很多時候在困難裏面
[00:30:29.400 --> 00:30:31.200]  我們失去了這個信心
[00:30:31.200 --> 00:30:32.600]  所以聖經叫我們
[00:30:32.600 --> 00:30:35.800]  最後不單止要學長小孩子
[00:30:35.800 --> 00:30:37.400]  最後一個的提示
[00:30:37.400 --> 00:30:41.200]  叫我們去變成小孩子
[00:30:41.200 --> 00:30:42.800]  迴轉變成小孩子
[00:30:42.800 --> 00:30:46.800]  就是要重新學習他們的信心
[00:30:46.800 --> 00:30:51.000]  所以耶穌以嬰孩這個角色出現
[00:30:51.000 --> 00:30:53.400]  其實正正要提醒我們
[00:30:53.400 --> 00:30:55.800]  其實我們整個人都要變成
[00:30:55.800 --> 00:30:57.400]  一種這樣的信靠
[00:30:57.400 --> 00:31:00.400]  整個人我們的心靈要重新再柔軟
[00:31:00.400 --> 00:31:02.600]  你才感應到 敏銳到
[00:31:02.600 --> 00:31:05.400]  天父想給你的心意和慈愛
[00:31:05.400 --> 00:31:07.400]  這個就是我們能夠追隨到
[00:31:07.400 --> 00:31:08.600]  耶穌基督的生命
[00:31:08.600 --> 00:31:10.600]  如果在整個聖經裏面
[00:31:10.600 --> 00:31:12.600]  在這段聖經裏面
[00:31:12.600 --> 00:31:14.600]  只有兩個人才做到
[00:31:14.600 --> 00:31:16.400]  耶穌的門徒
[00:31:16.400 --> 00:31:18.800]  就是耶穌的父母
[00:31:18.800 --> 00:31:21.200]  就是瑪利亞和約瑟
[00:31:21.200 --> 00:31:23.800]  他們是爲了這個小孩子
[00:31:23.800 --> 00:31:29.600]  放下了自己然後逃難到埃及
[00:31:29.600 --> 00:31:34.800]  只有他們兩個在這裏纔是真正的門徒
[00:31:34.800 --> 00:31:36.800]  所以今天從這段聖經
[00:31:36.800 --> 00:31:40.400]  希望帶出四種人物
[00:31:40.400 --> 00:31:43.200]  記不記得第一種是什麼顏色
[00:31:43.200 --> 00:31:46.200]  綠色 綠色是代表什麼
[00:31:46.200 --> 00:31:47.200]  博士是
[00:31:47.200 --> 00:31:50.600]  一些不認識上帝的外邦人
[00:31:50.600 --> 00:31:54.000]  但是當他願意尋求的時候
[00:31:54.000 --> 00:31:56.200]  上帝是讓他見得到
[00:31:56.200 --> 00:31:57.600]  無論用什麼方法都好
[00:31:57.600 --> 00:31:59.800]  所以整個馬太福音
[00:31:59.800 --> 00:32:03.000]  它告訴你福音要到外邦的地方
[00:32:03.000 --> 00:32:04.600]  這個是教會的責任
[00:32:04.600 --> 00:32:06.800]  如果我們忘記了的時候
[00:32:06.800 --> 00:32:10.200]  我們未能夠履行大使命
[00:32:10.200 --> 00:32:12.000]  或者由始至末
[00:32:12.000 --> 00:32:13.000]  馬太方的信息
[00:32:13.000 --> 00:32:15.600]  第二是什麼顏色
[00:32:15.600 --> 00:32:16.800]  灰色
[00:32:16.800 --> 00:32:19.400]  灰色的祭司和民事
[00:32:19.400 --> 00:32:23.600]  他們灰色是因爲他們心裏的黃退了位
[00:32:23.600 --> 00:32:26.400]  是本身服侍上帝
[00:32:26.400 --> 00:32:27.600]  退了位
[00:32:27.600 --> 00:32:29.200]  可能是服侍另一個人
[00:32:29.200 --> 00:32:31.000]  甚至是服侍自己
[00:32:31.000 --> 00:32:34.600]  所以他們的生命失去了一種光芒
[00:32:34.600 --> 00:32:35.200]  灰色
[00:32:35.200 --> 00:32:37.600]  別人在生命上拿不到
[00:32:37.600 --> 00:32:39.000]  耶穌基督的真理
[00:32:39.000 --> 00:32:40.800]  第三是什麼顏色
[00:32:40.800 --> 00:32:42.000]  黑色
[00:32:42.000 --> 00:32:43.800]  當耶穌基督來
[00:32:43.800 --> 00:32:46.000]  祂的真理要繼續挑戰我們
[00:32:46.000 --> 00:32:48.000]  本來那種價值的時候
[00:32:48.000 --> 00:32:50.200]  如果我們不想被他挑戰
[00:32:50.200 --> 00:32:52.800]  我們可能都是殺了耶穌那個人
[00:32:52.800 --> 00:32:55.000]  我們都會是殺了耶穌那個人
[00:32:55.000 --> 00:32:56.000]  所以你記住
[00:32:56.000 --> 00:32:59.200]  福音是從來都不會令我們安靜的
[00:32:59.200 --> 00:33:02.000]  直到我們願意信服在耶穌面前
[00:33:02.000 --> 00:33:07.200]  我們的生命才能夠得到真正的平靜和平安
[00:33:07.200 --> 00:33:10.200]  當我們這樣去信服神的時候
[00:33:10.200 --> 00:33:13.200]  好 最後一種是什麼顏色
[00:33:13.200 --> 00:33:14.200]  白色
[00:33:14.200 --> 00:33:17.000]  我們要回到小孩子一樣
[00:33:17.000 --> 00:33:18.400]  那種信靠
[00:33:18.400 --> 00:33:22.000]  我們要被小孩子的生命
[00:33:22.000 --> 00:33:26.200]  重新去融化我們僵化了的
[00:33:26.200 --> 00:33:29.200]  那些良知
[00:33:29.200 --> 00:33:37.200]  那種生命僵化了的狀態
[00:33:37.200 --> 00:33:40.800]  最後我想說多一個聖誕節
[00:33:40.800 --> 00:33:44.600]  兩個很重要的意思
[00:33:44.600 --> 00:33:46.800]  耶穌基督來
[00:33:46.800 --> 00:33:50.600]  其實是要告訴地上的政權
[00:33:50.600 --> 00:33:52.000]  祂纔是主
[00:33:52.000 --> 00:33:54.800]  所以這個也是教會的宣告
[00:33:54.800 --> 00:33:56.200]  不是希律王
[00:33:56.200 --> 00:33:58.400]  也不是當時的奧古士督
[00:33:58.400 --> 00:34:00.600]  而是耶穌基督就是那個福音
[00:34:00.600 --> 00:34:02.400]  耶穌基督纔是帶來和平
[00:34:02.400 --> 00:34:04.200]  帶來平安的主
[00:34:04.200 --> 00:34:06.200]  所以不是其他
[00:34:06.200 --> 00:34:09.200]  這個是我們要在聖誕節裏面宣告
[00:34:09.200 --> 00:34:11.200]  不過另一件事我覺得更加重要
[00:34:11.200 --> 00:34:13.800]  就是這個也是我爸爸提醒我
[00:34:13.800 --> 00:34:14.800]  我爸爸有一次
[00:34:14.800 --> 00:34:17.400]  我年年去報家音
[00:34:17.400 --> 00:34:18.800]  慶祝聖誕十月
[00:34:18.800 --> 00:34:22.200]  很開心地回教會
[00:34:22.200 --> 00:34:24.000]  特別是溫暖的
[00:34:24.000 --> 00:34:24.800]  不知道爲什麼
[00:34:24.800 --> 00:34:27.000]  十二月回教會的時候
[00:34:27.000 --> 00:34:28.200]  有一次
[00:34:28.200 --> 00:34:30.400]  我爸爸看我很大的時候
[00:34:30.400 --> 00:34:33.800]  突然很不客氣地
[00:34:33.800 --> 00:34:35.200]  跟我說了一番話
[00:34:35.200 --> 00:34:37.400]  令我都很提醒
[00:34:37.400 --> 00:34:38.200]  他說
[00:34:38.200 --> 00:34:40.400]  我爸爸是一個失明人士
[00:34:40.400 --> 00:34:41.200]  他就說
[00:34:41.200 --> 00:34:43.600]  你知不知道十二月是什麼日子
[00:34:43.600 --> 00:34:48.200]  我說就是聖誕節紀念耶穌出世
[00:34:48.200 --> 00:34:49.600]  他跟我說
[00:34:49.600 --> 00:34:53.600]  十二月其實是香港淪陷
[00:34:53.600 --> 00:34:55.000]  爲什麼他這麼深刻呢
[00:34:55.000 --> 00:34:56.800]  原來就是因爲香港淪陷
[00:34:56.800 --> 00:34:59.000]  令他失明瞭
[00:34:59.000 --> 00:35:02.200]  他找不到醫生
[00:35:02.200 --> 00:35:06.400]  令他能夠立刻得到醫治
[00:35:06.400 --> 00:35:10.200]  所以他找不到一個合適的醫治
[00:35:10.200 --> 00:35:13.800]  就找了一個神棍插在眼睛上
[00:35:13.800 --> 00:35:14.600]  就瞎了
[00:35:14.600 --> 00:35:16.000]  第二天立刻瞎了
[00:35:16.000 --> 00:35:18.000]  所以我突然間
[00:35:18.000 --> 00:35:20.400]  讓我明白了一件什麼事
[00:35:20.400 --> 00:35:26.600]  我發現原來我們不能夠去
[00:35:26.600 --> 00:35:28.200]  就這樣空談
[00:35:28.200 --> 00:35:31.600]  就是說耶穌基督在聖誕節
[00:35:31.600 --> 00:35:34.800]  就是那位以馬來歷的上帝
[00:35:34.800 --> 00:35:38.200]  當我們沒有進入到人間的苦難
[00:35:38.200 --> 00:35:42.200]  或者當我們沒有進入到聆聽人間的苦難
[00:35:42.200 --> 00:35:43.600]  只是這樣空口
[00:35:43.600 --> 00:35:46.400]  可能一晚就說了很多
[00:35:46.400 --> 00:35:48.200]  我們都覺得很祝福的話
[00:35:48.200 --> 00:35:50.200]  但我們沒有和這些人相遇
[00:35:50.200 --> 00:35:54.000]  我不知道這個平安是否真的到他們的生命當中
[00:35:54.000 --> 00:35:58.200]  我不知道這個愛是否真的到他們多少當中
[00:35:58.200 --> 00:36:00.200]  所以我突然間醒覺
[00:36:00.200 --> 00:36:04.000]  原來整個十二月是要我們去
[00:36:04.000 --> 00:36:07.200]  重新去接觸這羣受苦的羣體
[00:36:07.200 --> 00:36:11.000]  不只是在日本打仗
[00:36:11.000 --> 00:36:13.800]  我想說各個層面
[00:36:13.800 --> 00:36:18.400]  他們在不同的範疇經歷的困難
[00:36:18.400 --> 00:36:21.600]  只有困難的人
[00:36:21.600 --> 00:36:27.200]  福音那種平安纔對他有價值和重要性
[00:36:27.200 --> 00:36:29.000]  所以我在想
[00:36:29.000 --> 00:36:31.600]  自從那次我爸爸跟我說完之後
[00:36:31.600 --> 00:36:34.600]  我發現十二月我更加要去
[00:36:34.600 --> 00:36:37.400]  進入這些受苦的故事裏面
[00:36:37.400 --> 00:36:39.800]  進入這些受苦的羣體裏面
[00:36:39.800 --> 00:36:42.200]  不只是去派任何東西
[00:36:42.200 --> 00:36:44.400]  而是去和他們同在
[00:36:44.400 --> 00:36:46.800]  以馬乃李徵徵是要和他們同在
[00:36:46.800 --> 00:36:48.600]  即使我沒有答案也好
[00:36:48.600 --> 00:36:52.400]  但我起碼那個同在都讓他知道
[00:36:52.400 --> 00:36:55.000]  其實我們的福音就是與人同在
[00:36:55.000 --> 00:36:57.400]  我們的福音其實就是要帶着愛
[00:36:57.400 --> 00:36:59.600]  這樣去聆聽你的故事
[00:36:59.600 --> 00:37:03.000]  去和你走回那段艱難的道路
[00:37:03.000 --> 00:37:04.400]  去爲你祈禱
[00:37:04.400 --> 00:37:08.800]  我覺得這樣的聖誕節
[00:37:08.800 --> 00:37:11.200]  纔是帶來和平和祝福
[00:37:11.200 --> 00:37:12.200]  這樣的聖誕節
[00:37:12.200 --> 00:37:14.200]  我們一起禱告
[00:37:14.200 --> 00:37:23.600]  在接下來的十二月當中
[00:37:23.600 --> 00:37:26.800]  我們都要認清哪一個纔是我們心裏面
[00:37:26.800 --> 00:37:29.000]  和在地上的王
[00:37:29.000 --> 00:37:31.600]  就是那位來到的耶穌基督
