
[00:00:00.000 --> 00:00:03.400]  一連的六堂的情緒
[00:17:41.800 --> 00:17:43.800]  我就說了一個comment
[00:17:43.800 --> 00:17:45.800]  我就說不如你修剪一下
[00:17:45.800 --> 00:17:47.800]  讓這個花園漂亮一點
[00:17:47.800 --> 00:17:49.800]  然後她跟我說
[00:17:49.800 --> 00:17:51.800]  她說
[00:17:51.800 --> 00:17:53.800]  我不會的
[00:17:53.800 --> 00:17:54.800]  我讓它死
[00:17:54.800 --> 00:17:55.800]  讓它生
[00:17:55.800 --> 00:17:57.800]  然後她跟我說
[00:17:57.800 --> 00:18:01.800]  誰決定那些是野花野草
[00:18:01.800 --> 00:18:05.800]  是喔
[00:18:05.800 --> 00:18:06.800]  是不是
[00:18:06.800 --> 00:18:07.800]  進到花園裡面
[00:18:07.800 --> 00:18:08.800]  我認為這些是野草
[00:18:08.800 --> 00:18:09.800]  我就拔掉它
[00:18:09.800 --> 00:18:10.800]  那些漂亮的就留著
[00:18:10.800 --> 00:18:12.800]  然後在home depot買一些回來種下去
[00:18:12.800 --> 00:18:13.800]  那些叫漂亮
[00:18:13.800 --> 00:18:15.800]  但是那些在這裡生出來的那些不漂亮的
[00:18:15.800 --> 00:18:16.800]  拔掉它
[00:18:16.800 --> 00:18:17.800]  這個就是圓丁
[00:18:17.800 --> 00:18:19.800]  我們想做的那個花園
[00:18:19.800 --> 00:18:20.800]  她說不是
[00:18:20.800 --> 00:18:22.800]  她說上帝做的東西
[00:18:22.800 --> 00:18:24.800]  所有的東西在那裡
[00:18:24.800 --> 00:18:26.800]  生出來都有個意思
[00:18:26.800 --> 00:18:27.800]  有個原因在裡面
[00:18:27.800 --> 00:18:28.800]  所以讓它生
[00:18:28.800 --> 00:18:30.800]  讓它很漂亮
[00:18:30.800 --> 00:18:32.800]  她走去給我看一棵樹
[00:18:32.800 --> 00:18:34.800]  那棵樹被風吹
[00:18:34.800 --> 00:18:35.800]  前一陣子
[00:18:35.800 --> 00:18:36.800]  上個禮拜不是打風嗎
[00:18:36.800 --> 00:18:41.800]  吹到其他的樹枝全部爛了
[00:18:41.800 --> 00:18:45.800]  然後中間有一個牙
[00:18:45.800 --> 00:18:46.800]  就是在那棵樹的中間
[00:18:46.800 --> 00:18:47.800]  生出來綠色的
[00:18:47.800 --> 00:18:48.800]  很漂亮
[00:18:48.800 --> 00:18:50.800]  她說你看不看到
[00:18:50.800 --> 00:18:52.800]  多難的生活裡面
[00:18:52.800 --> 00:18:54.800]  全力都在這棵樹裡生出來
[00:18:54.800 --> 00:18:56.800]  我們有什麼權利
[00:18:56.800 --> 00:18:59.800]  去拿走別人的生命
[00:18:59.800 --> 00:19:01.800]  她給我們一個比喻
[00:19:01.800 --> 00:19:02.800]  她說在這個世界裡
[00:19:02.800 --> 00:19:04.800]  有很多的homeless
[00:19:04.800 --> 00:19:06.800]  有很多的露宿者
[00:19:06.800 --> 00:19:08.800]  在街上
[00:19:08.800 --> 00:19:09.800]  我們經常覺得
[00:19:09.800 --> 00:19:10.800]  Oakland
[00:19:10.800 --> 00:19:12.800]  Berkey也有很多
[00:19:12.800 --> 00:19:14.800]  弄你的市容
[00:19:14.800 --> 00:19:15.800]  趕走它
[00:19:15.800 --> 00:19:17.800]  不應該在這個世界裡生存
[00:19:17.800 --> 00:19:19.800]  我們就活得乾乾淨淨
[00:19:19.800 --> 00:19:20.800]  在這個世界裡
[00:19:20.800 --> 00:19:22.800]  誰有權趕走它
[00:19:22.800 --> 00:19:24.800]  如果在上帝的眼光裡
[00:19:24.800 --> 00:19:29.800]  再進一步去問
[00:19:29.800 --> 00:19:30.800]  教會呢
[00:19:30.800 --> 00:19:35.800]  今天我們在教會裡
[00:19:35.800 --> 00:19:37.800]  有誰決定
[00:19:37.800 --> 00:19:39.800]  誰可以留在這裡
[00:19:39.800 --> 00:19:40.800]  誰可以走
[00:19:40.800 --> 00:19:43.800]  連續的人
[00:19:43.800 --> 00:19:46.800]  就得蒙連續的快樂
[00:19:46.800 --> 00:19:48.800]  我們有沒有這個心腸去連續別人
[00:19:51.800 --> 00:19:52.800]  又是這個星期發生的
[00:19:52.800 --> 00:19:54.800]  跟一個弟兄聊天
[00:19:54.800 --> 00:19:56.800]  他就在教會裡
[00:19:56.800 --> 00:19:58.800]  當然是做一些
[00:19:58.800 --> 00:20:00.800]  比較
[00:20:00.800 --> 00:20:02.800]  投入一點的工作的侍奉
[00:20:02.800 --> 00:20:04.800]  他說我們教會呢
[00:20:04.800 --> 00:20:06.800]  會set很多rule
[00:20:06.800 --> 00:20:08.800]  他說因為呢
[00:20:08.800 --> 00:20:10.800]  萬一那些人進來教會裡
[00:20:10.800 --> 00:20:11.800]  教得不好呢
[00:20:11.800 --> 00:20:13.800]  教會就會很混亂
[00:20:13.800 --> 00:20:14.800]  我們控制不了
[00:20:14.800 --> 00:20:15.800]  所以我們set些rule
[00:20:15.800 --> 00:20:16.800]  不要讓他進來
[00:20:18.800 --> 00:20:21.800]  你看看耶穌有沒有叫人不要回教會
[00:20:21.800 --> 00:20:23.800]  教會是開放讓人進來
[00:20:23.800 --> 00:20:25.800]  在當中的裡邊
[00:20:25.800 --> 00:20:27.800]  所以我鼓勵弟兄姊妹
[00:20:27.800 --> 00:20:28.800]  特別現在
[00:20:28.800 --> 00:20:30.800]  最近這個星期
[00:20:30.800 --> 00:20:32.800]  我都去小組裡邊
[00:20:32.800 --> 00:20:34.800]  當中都看到很多的
[00:20:34.800 --> 00:20:36.800]  知道他們的問題在哪裡
[00:20:36.800 --> 00:20:38.800]  當然知道他們很開心的事情
[00:20:38.800 --> 00:20:42.800]  組長
[00:20:42.800 --> 00:20:44.800]  我叫組長在這裡
[00:20:44.800 --> 00:20:45.800]  當然不是叫那個
[00:20:45.800 --> 00:20:47.800]  我們叫那些
[00:20:47.800 --> 00:20:49.800]  總之你們都是負責那個組裡邊
[00:20:49.800 --> 00:20:51.800]  我鼓勵他們呢
[00:20:51.800 --> 00:20:53.800]  你們有一種
[00:20:53.800 --> 00:20:55.800]  連戌人的心腸
[00:20:55.800 --> 00:20:56.800]  是的
[00:20:56.800 --> 00:20:57.800]  在小組裡邊
[00:20:57.800 --> 00:20:59.800]  一定有些人不合作的
[00:20:59.800 --> 00:21:01.800]  有些人不協調的
[00:21:01.800 --> 00:21:02.800]  表現出來呢
[00:21:02.800 --> 00:21:05.800]  不合理的那種和諧和馴服呢
[00:21:05.800 --> 00:21:06.800]  不要緊的
[00:21:06.800 --> 00:21:08.800]  給他一個機會吧
[00:21:08.800 --> 00:21:10.800]  嘗試給他一個機會
[00:21:10.800 --> 00:21:12.800]  給他一點耐性
[00:21:12.800 --> 00:21:14.800]  多聽他講
[00:21:15.800 --> 00:21:17.800]  到底我們每一個人
[00:21:17.800 --> 00:21:20.800]  都是欠上帝一千萬
[00:21:20.800 --> 00:21:22.800]  我們給十而已
[00:21:22.800 --> 00:21:23.800]  是不是
[00:21:23.800 --> 00:21:24.800]  我鼓勵弟兄姊妹
[00:21:24.800 --> 00:21:26.800]  有這種的胸襟
[00:21:26.800 --> 00:21:29.800]  和有這種的耐性
[00:21:29.800 --> 00:21:32.800]  有這種的連戌人的心腸
[00:21:32.800 --> 00:21:34.800]  記住
[00:21:34.800 --> 00:21:35.800]  當你這樣做
[00:21:35.800 --> 00:21:37.800]  你就會快樂
[00:21:37.800 --> 00:21:39.800]  你試一下
[00:21:39.800 --> 00:21:40.800]  你會快樂
[00:21:40.800 --> 00:21:42.800]  第二個方法
[00:21:42.800 --> 00:21:43.800]  使人和睦
[00:21:43.800 --> 00:21:45.800]  得著作神而止的快樂
[00:21:45.800 --> 00:21:48.800]  大家看兩節的經文
[00:21:48.800 --> 00:21:50.800]  哥羅西書一章二十節
[00:21:50.800 --> 00:21:51.800]  他這樣講
[00:21:51.800 --> 00:21:55.800]  使人和睦得著神而止的快樂
[00:21:55.800 --> 00:21:57.800]  十字架上所流的血
[00:21:57.800 --> 00:21:59.800]  成就了和平
[00:21:59.800 --> 00:22:01.800]  便藉著他叫萬有
[00:22:01.800 --> 00:22:05.800]  都與自己和好了
[00:22:05.800 --> 00:22:06.800]  十字架的血
[00:22:06.800 --> 00:22:08.800]  耶穌基督的補血
[00:22:08.800 --> 00:22:09.800]  成就了和平
[00:22:09.800 --> 00:22:10.800]  我們藉著這件事
[00:22:10.800 --> 00:22:12.800]  跟上帝建立一個關係
[00:22:12.800 --> 00:22:14.800]  就和好了
[00:22:14.800 --> 00:22:15.800]  接著
[00:22:15.800 --> 00:22:17.800]  哥倫多後書五章十九節這樣講
[00:22:17.800 --> 00:22:18.800]  神在基督裡
[00:22:18.800 --> 00:22:20.800]  叫世人與他和好
[00:22:20.800 --> 00:22:22.800]  不紀念世人的過犯
[00:22:22.800 --> 00:22:24.800]  並且將這和好的道理
[00:22:24.800 --> 00:22:26.800]  什麼
[00:22:26.800 --> 00:22:28.800]  託付了給我們
[00:22:28.800 --> 00:22:31.800]  上帝寫十字架上
[00:22:31.800 --> 00:22:32.800]  要做的那件事
[00:22:32.800 --> 00:22:33.800]  他做了
[00:22:33.800 --> 00:22:35.800]  但他給了我們一件事
[00:22:35.800 --> 00:22:38.800]  就是我們能夠與人和好的
[00:22:38.800 --> 00:22:39.800]  原來
[00:22:39.800 --> 00:22:42.800]  不用跟別人不對
[00:22:42.800 --> 00:22:44.800]  可以有能力和好的
[00:22:44.800 --> 00:22:46.800]  所以他說將和好的道理
[00:22:46.800 --> 00:22:53.800]  託付了給我們
[00:22:53.800 --> 00:22:56.800]  又是小組
[00:22:56.800 --> 00:22:59.800]  我又去另一個小組
[00:22:59.800 --> 00:23:03.800]  這次聽到一些爭執出現
[00:23:03.800 --> 00:23:06.800]  組長正在頭痛
[00:23:06.800 --> 00:23:08.800]  如何去面對這個困難
[00:23:08.800 --> 00:23:10.800]  當然
[00:23:10.800 --> 00:23:12.800]  有些組
[00:23:12.800 --> 00:23:13.800]  沒有什麼困難
[00:23:13.800 --> 00:23:14.800]  很正常
[00:23:14.800 --> 00:23:15.800]  OK的
[00:23:15.800 --> 00:23:16.800]  但有些正常
[00:23:16.800 --> 00:23:19.800]  我現在講的是有困難的小組
[00:23:19.800 --> 00:23:22.800]  亦都講給那些沒有問題的小組
[00:23:22.800 --> 00:23:24.800]  組長和組員去聽
[00:23:24.800 --> 00:23:26.800]  因為兩方面都要去教導
[00:23:26.800 --> 00:23:27.800]  第一
[00:23:27.800 --> 00:23:29.800]  不要誤會我不是要比較
[00:23:29.800 --> 00:23:31.800]  千萬不要比較A組和B組
[00:23:31.800 --> 00:23:33.800]  哪一組好哪一組不好
[00:23:33.800 --> 00:23:34.800]  但是
[00:23:34.800 --> 00:23:35.800]  第二我覺得
[00:23:35.800 --> 00:23:38.800]  這個正正是一個教導的機會
[00:23:38.800 --> 00:23:41.800]  你暫時你的小組沒有問題
[00:23:41.800 --> 00:23:43.800]  不擔保你將來沒有問題
[00:23:43.800 --> 00:23:45.800]  所以現在正正就是預備
[00:23:45.800 --> 00:23:47.800]  那些沒有問題的小組裏面
[00:23:47.800 --> 00:23:51.800]  如何將來去面對這些困難
[00:23:51.800 --> 00:23:55.800]  很想鼓勵組長
[00:23:55.800 --> 00:23:58.800]  那些有爭執的組員的組長
[00:23:58.800 --> 00:24:00.800]  不要氣餒
[00:24:00.800 --> 00:24:01.800]  你要知道
[00:24:01.800 --> 00:24:03.800]  因為人的問題
[00:24:03.800 --> 00:24:09.800]  有沒有人沒遇過爭執的
[00:24:09.800 --> 00:24:11.800]  沒有
[00:24:11.800 --> 00:24:13.800]  我今天見到那些組長和他們聊天的時候
[00:24:13.800 --> 00:24:15.800]  就想起
[00:24:15.800 --> 00:24:17.800]  我讀大學的時候
[00:24:17.800 --> 00:24:19.800]  和一個死黨住在一起
[00:24:19.800 --> 00:24:21.800]  死黨
[00:24:21.800 --> 00:24:23.800]  我在香港和他四年的中學
[00:24:23.800 --> 00:24:25.800]  來到這裏入大學的時候
[00:24:25.800 --> 00:24:28.800]  入大學的時候住在同一間房
[00:24:28.800 --> 00:24:29.800]  我就體會到什麼叫做
[00:24:29.800 --> 00:24:33.800]  相見好,同住難
[00:24:33.800 --> 00:24:34.800]  一年之後
[00:24:34.800 --> 00:24:35.800]  大家就說
[00:24:35.800 --> 00:24:38.800]  我們分開住了
[00:24:38.800 --> 00:24:40.800]  受不了
[00:24:40.800 --> 00:24:42.800]  我昨天也分享過
[00:24:42.800 --> 00:24:44.800]  他讀書很快很厲害
[00:24:44.800 --> 00:24:45.800]  讀完書之後
[00:24:45.800 --> 00:24:47.800]  他就在那裏搞很多東西
[00:24:47.800 --> 00:24:48.800]  接著他說
[00:24:48.800 --> 00:24:50.800]  你還沒做完嗎
[00:24:50.800 --> 00:24:51.800]  接著我說
[00:24:51.800 --> 00:24:52.800]  是的,我還沒做完
[00:24:52.800 --> 00:24:53.800]  我蠢嘛
[00:24:53.800 --> 00:24:54.800]  是不是
[00:24:54.800 --> 00:24:55.800]  他說
[00:24:55.800 --> 00:24:56.800]  我教你不用
[00:24:56.800 --> 00:24:57.800]  我要自己學的
[00:24:57.800 --> 00:24:59.800]  你明白嗎
[00:24:59.800 --> 00:25:01.800]  就是這些不多不少的小爭執
[00:25:01.800 --> 00:25:03.800]  以前是死黨
[00:25:03.800 --> 00:25:05.800]  相見好,同住難
[00:25:05.800 --> 00:25:07.800]  所以住在一起的時候
[00:25:07.800 --> 00:25:09.800]  不是說那些住在一起
[00:25:09.800 --> 00:25:12.800]  我說兩個同學
[00:25:12.800 --> 00:25:14.800]  正常的
[00:25:14.800 --> 00:25:15.800]  住在一起的時候
[00:25:15.800 --> 00:25:17.800]  你就見到對方的困難
[00:25:17.800 --> 00:25:19.800]  對方原來有很多東西是適應不了
[00:25:19.800 --> 00:25:21.800]  所以爭執
[00:25:21.800 --> 00:25:23.800]  是正常的
[00:25:23.800 --> 00:25:24.800]  人是有罪的
[00:25:24.800 --> 00:25:26.800]  不能夠接納對方的
[00:25:26.800 --> 00:25:27.800]  但是我們要學習
[00:25:27.800 --> 00:25:29.800]  如何在爭執裏面
[00:25:29.800 --> 00:25:31.800]  去共存
[00:25:31.800 --> 00:25:33.800]  這個就是我們要學習的
[00:25:33.800 --> 00:25:34.800]  特別是基督徒
[00:25:34.800 --> 00:25:36.800]  有爭執
[00:25:36.800 --> 00:25:40.800]  才顯得和睦共處那種可貴
[00:25:40.800 --> 00:25:41.800]  沒有爭執
[00:25:41.800 --> 00:25:42.800]  耶穌說來這個世界
[00:25:42.800 --> 00:25:44.800]  我不是治那些沒有病的人
[00:25:44.800 --> 00:25:46.800]  有病才需要我治
[00:25:46.800 --> 00:25:47.800]  你覺得自己沒問題
[00:25:47.800 --> 00:25:48.800]  那些不用我管
[00:25:48.800 --> 00:25:49.800]  但是往往
[00:25:49.800 --> 00:25:50.800]  你有問題
[00:25:50.800 --> 00:25:53.800]  就顯得和睦那種重要
[00:25:53.800 --> 00:25:56.800]  如何重要?
[00:25:56.800 --> 00:25:57.800]  和睦是如何得來的?
[00:25:57.800 --> 00:25:58.800]  這是經文講的
[00:25:58.800 --> 00:26:00.800]  第一節
[00:26:00.800 --> 00:26:03.800]  和睦是如何得來的?
[00:26:03.800 --> 00:26:05.800]  大家一起讀
[00:26:05.800 --> 00:26:07.800]  十字架上所流的血
[00:26:07.800 --> 00:26:10.800]  成就了和平
[00:26:10.800 --> 00:26:16.800]  只是看第一兩節
[00:26:16.800 --> 00:26:19.800]  十字架上所流的血成就了和平
[00:26:19.800 --> 00:26:23.800]  用耶穌基督的補血買回來
[00:26:23.800 --> 00:26:25.800]  It's a big deal
[00:26:25.800 --> 00:26:27.800]  很重要的
[00:26:27.800 --> 00:26:29.800]  不是那麼容易得到的
[00:26:29.800 --> 00:26:30.800]  這一千萬
[00:26:30.800 --> 00:26:31.800]  我是這樣說
[00:26:31.800 --> 00:26:32.800]  正經的故事是這樣說
[00:26:32.800 --> 00:26:35.800]  但是這個和平
[00:26:35.800 --> 00:26:39.800]  是神用祂自己的兒子流的補血給我們的
[00:26:39.800 --> 00:26:41.800]  不要輕看這個和平
[00:26:41.800 --> 00:26:43.800]  不要那麼容易就和別人爭執
[00:26:43.800 --> 00:26:44.800]  不要和別人說
[00:26:44.800 --> 00:26:46.800]  以前我和你是死黨
[00:26:46.800 --> 00:26:48.800]  現在因為這件事
[00:26:48.800 --> 00:26:50.800]  以後就背著臉走
[00:26:50.800 --> 00:26:51.800]  不要
[00:26:51.800 --> 00:26:55.800]  因為這個和平來得不容易
[00:26:55.800 --> 00:26:58.800]  所以不要想著
[00:26:58.800 --> 00:27:02.800]  我們一吵架就分手
[00:27:02.800 --> 00:27:05.800]  一不妥就以後都不坐牢
[00:27:05.800 --> 00:27:06.800]  千萬不要
[00:27:06.800 --> 00:27:08.800]  所以我也不顧忌
[00:27:08.800 --> 00:27:10.800]  去說這些小組裡的問題
[00:27:10.800 --> 00:27:12.800]  特別在這個講台上
[00:27:12.800 --> 00:27:13.800]  我希望大英姐妹
[00:27:13.800 --> 00:27:17.800]  能夠有這種胸襟和淑齡的成熟
[00:27:17.800 --> 00:27:20.800]  去接受這些上帝給我們的教導
[00:27:20.800 --> 00:27:23.800]  你今天不是聽William在這裡教導
[00:27:23.800 --> 00:27:26.800]  我希望你聽到上帝在你心裡的工作
[00:27:26.800 --> 00:27:29.800]  去改變你
[00:27:29.800 --> 00:27:31.800]  上帝的話語
[00:27:31.800 --> 00:27:34.800]  好像兩人的利劍
[00:27:34.800 --> 00:27:36.800]  能夠刺入
[00:27:36.800 --> 00:27:37.800]  否開
[00:27:37.800 --> 00:27:40.800]  將人的靈與魂與骨髓都能夠刺入否開
[00:27:40.800 --> 00:27:42.800]  這是上帝的能力
[00:27:42.800 --> 00:27:45.800]  問題是我們的心有多硬
[00:27:45.800 --> 00:27:48.800]  如果我們心硬
[00:27:48.800 --> 00:27:50.800]  上帝的話語不進來
[00:27:50.800 --> 00:27:52.800]  但是上帝總是有不同的方法
[00:27:52.800 --> 00:27:54.800]  讓我們軟化下來
[00:27:54.800 --> 00:27:57.800]  所以基督徒是要有一種柔軟的心
[00:27:57.800 --> 00:28:01.800]  我也深相信上帝的救恩是完備的
[00:28:01.800 --> 00:28:04.800]  能夠衝破人與人之間的隔膜
[00:28:04.800 --> 00:28:07.800]  使人和睦
[00:28:07.800 --> 00:28:08.800]  另外
[00:28:08.800 --> 00:28:12.800]  我想也提醒那些落在僧汁裡的弟兄姊妹
[00:28:12.800 --> 00:28:14.800]  不要氣餒
[00:28:14.800 --> 00:28:17.800]  當你正在醞釀僧汁的時候
[00:28:17.800 --> 00:28:18.800]  我勸喻你們
[00:28:18.800 --> 00:28:21.800]  無論你覺得自己是傷害那一邊
[00:28:21.800 --> 00:28:23.800]  每個人都覺得自己是被傷害的
[00:28:23.800 --> 00:28:25.800]  老實說
[00:28:25.800 --> 00:28:27.800]  又或者
[00:28:27.800 --> 00:28:28.800]  你偶爾想想
[00:28:28.800 --> 00:28:30.800]  我也傷害過他
[00:28:30.800 --> 00:28:31.800]  是不是
[00:28:31.800 --> 00:28:32.800]  嘗試一下
[00:28:32.800 --> 00:28:34.800]  在這些話語裡揣摩
[00:28:34.800 --> 00:28:35.800]  然後
[00:28:35.800 --> 00:28:37.800]  作出接納好嗎
[00:28:37.800 --> 00:28:39.800]  接納不是這麼難的
[00:28:39.800 --> 00:28:41.800]  剛才我說的這個朋友
[00:28:41.800 --> 00:28:43.800]  我跟他分開一年
[00:28:43.800 --> 00:28:47.800]  幾十年後仍然是死黨
[00:28:47.800 --> 00:28:50.800]  你今天什麼叫做朋友
[00:28:50.800 --> 00:28:52.800]  這個人是這樣的
[00:28:52.800 --> 00:28:53.800]  一輩子都是這樣的
[00:28:53.800 --> 00:28:55.800]  但我和他一起喝茶
[00:28:55.800 --> 00:28:56.800]  你不是叫他改的嗎
[00:28:56.800 --> 00:28:58.800]  你是接納他的
[00:28:58.800 --> 00:28:59.800]  是不是
[00:28:59.800 --> 00:29:01.800]  我和你做朋友是因為他接納我
[00:29:01.800 --> 00:29:02.800]  是不是
[00:29:02.800 --> 00:29:04.800]  不要整天叫別人改
[00:29:04.800 --> 00:29:05.800]  好不好
[00:29:05.800 --> 00:29:06.800]  互相去接納
[00:29:06.800 --> 00:29:08.800]  互相去包容
[00:29:08.800 --> 00:29:13.800]  既然我們已經能夠成為和平之君
[00:29:13.800 --> 00:29:15.800]  耶穌基督的兒子
[00:29:15.800 --> 00:29:18.800]  我們就理當有義務
[00:29:18.800 --> 00:29:21.800]  去行出和平
[00:29:21.800 --> 00:29:23.800]  去和別人相處
[00:29:23.800 --> 00:29:24.800]  所以經文這麼說
[00:29:24.800 --> 00:29:25.800]  一起讀
[00:29:25.800 --> 00:29:27.800]  二弗所書四章二至三節
[00:29:27.800 --> 00:29:29.800]  用和平彼此聯絡
[00:29:29.800 --> 00:29:35.800]  竭力保守聖靈所賜合二為一的心
[00:29:36.800 --> 00:29:38.800]  用和平去做
[00:29:38.800 --> 00:29:40.800]  還要什麼
[00:29:40.800 --> 00:29:41.800]  竭力
[00:29:41.800 --> 00:29:42.800]  用盡你所有的力
[00:29:42.800 --> 00:29:44.800]  不行都要行
[00:29:44.800 --> 00:29:47.800]  那種能力去保守聖靈
[00:29:47.800 --> 00:29:50.800]  已經給了我們合二為一的心
[00:29:50.800 --> 00:29:54.800]  好了
[00:29:54.800 --> 00:29:57.800]  要能夠活出剛才那兩種方法
[00:29:57.800 --> 00:29:59.800]  其實有一種心態我們要轉變
[00:29:59.800 --> 00:30:01.800]  剛才我們說了兩種方法
[00:30:01.800 --> 00:30:02.800]  哪兩種方法
[00:30:02.800 --> 00:30:04.800]  一種是連率
[00:30:04.800 --> 00:30:05.800]  是不是
[00:30:05.800 --> 00:30:07.800]  一種是和睦的方法
[00:30:07.800 --> 00:30:09.800]  你會得到一種快樂
[00:30:09.800 --> 00:30:12.800]  但我們有一種心態需要改變
[00:30:12.800 --> 00:30:15.800]  這裡有句
[00:30:15.800 --> 00:30:17.800]  我先問問大家
[00:30:17.800 --> 00:30:21.800]  誰覺得她是我的弟兄姊妹
[00:30:21.800 --> 00:30:22.800]  舉手
[00:30:22.800 --> 00:30:24.800]  是我的弟兄姊妹
[00:30:24.800 --> 00:30:25.800]  舉手
[00:30:25.800 --> 00:30:27.800]  那些不敢舉的
[00:30:27.800 --> 00:30:29.800]  你不明白問題嗎
[00:30:29.800 --> 00:30:31.800]  誰覺得你是我的弟兄姊妹
[00:30:31.800 --> 00:30:32.800]  是我
[00:30:32.800 --> 00:30:33.800]  William的弟兄姊妹
[00:30:33.800 --> 00:30:35.800]  不敢舉手
[00:30:35.800 --> 00:30:37.800]  那不是很難明白嗎
[00:30:37.800 --> 00:30:38.800]  我不會騙你的
[00:30:38.800 --> 00:30:40.800]  我只是這樣問
[00:30:40.800 --> 00:30:42.800]  你是的
[00:30:42.800 --> 00:30:43.800]  我想問
[00:30:43.800 --> 00:30:45.800]  你和我是弟兄姊妹
[00:30:45.800 --> 00:30:46.800]  是不是
[00:30:46.800 --> 00:30:48.800]  你和旁邊那個信了耶穌
[00:30:48.800 --> 00:30:50.800]  我們通常叫這些做什麼
[00:30:50.800 --> 00:30:52.800]  基督徒
[00:30:52.800 --> 00:30:53.800]  弟兄姊妹
[00:30:53.800 --> 00:30:55.800]  所以經文這麼說
[00:30:55.800 --> 00:30:56.800]  他說什麼
[00:30:56.800 --> 00:30:57.800]  你做基督徒
[00:30:57.800 --> 00:31:00.800]  不要再做小孩子
[00:31:00.800 --> 00:31:02.800]  要認識神兒子
[00:31:02.800 --> 00:31:04.800]  要認識耶穌基督
[00:31:04.800 --> 00:31:06.800]  德義還要什麼
[00:31:06.800 --> 00:31:08.800]  長大成人
[00:31:08.800 --> 00:31:11.800]  滿有基督長成的新娘
[00:31:11.800 --> 00:31:13.800]  你要成長
[00:31:13.800 --> 00:31:15.800]  不要再像小孩子一樣
[00:31:15.800 --> 00:31:17.800]  生他的氣
[00:31:17.800 --> 00:31:19.800]  他這樣這樣
[00:31:19.800 --> 00:31:21.800]  上次欠我什麼什麼
[00:31:21.800 --> 00:31:22.800]  記住他
[00:31:22.800 --> 00:31:23.800]  有個姐妹跟我說
[00:31:23.800 --> 00:31:25.800]  她說有個朋友欠她很多錢
[00:31:25.800 --> 00:31:27.800]  她今天仍然和他在一起
[00:31:27.800 --> 00:31:30.800]  我很欣賞這種胸襟
[00:31:30.800 --> 00:31:31.800]  是不是
[00:31:31.800 --> 00:31:32.800]  為什麼不行
[00:31:32.800 --> 00:31:34.800]  因為上帝已經給了我們和平
[00:31:34.800 --> 00:31:36.800]  給了我們能力去接納他
[00:31:36.800 --> 00:31:38.800]  所以有三種態度
[00:31:38.800 --> 00:31:40.800]  我上次和大家分享
[00:31:40.800 --> 00:31:43.800]  我就能夠滿有基督長成的新娘
[00:31:43.800 --> 00:31:46.800]  滿有基督長成的新娘
[00:31:46.800 --> 00:31:49.800]  我就能夠這種胸襟去承載
[00:31:49.800 --> 00:31:51.800]  人家所謂得罪了我們
[00:31:51.800 --> 00:31:52.800]  行不行
[00:31:52.800 --> 00:31:53.800]  第一樣
[00:31:53.800 --> 00:31:54.800]  馴服
[00:31:54.800 --> 00:31:56.800]  你一定要馴服
[00:31:56.800 --> 00:32:00.800]  做爸爸媽媽
[00:32:00.800 --> 00:32:04.800]  很難教小孩子
[00:32:04.800 --> 00:32:05.800]  是不是
[00:32:05.800 --> 00:32:07.800]  教他怎麼都不聽
[00:32:07.800 --> 00:32:08.800]  就很難教
[00:32:08.800 --> 00:32:09.800]  但如果他定定坐著
[00:32:09.800 --> 00:32:11.800]  馴服的時候就容易好教很多
[00:32:11.800 --> 00:32:12.800]  上帝教我們一樣
[00:32:12.800 --> 00:32:14.800]  一定要馴服
[00:32:14.800 --> 00:32:16.800]  如果你相信上帝的話語
[00:32:16.800 --> 00:32:17.800]  能夠改變的時候
[00:32:17.800 --> 00:32:18.800]  你就要馴服
[00:32:18.800 --> 00:32:19.800]  馴服是什麼意思
[00:32:19.800 --> 00:32:23.800]  跟著他做
[00:32:23.800 --> 00:32:24.800]  是不是
[00:32:24.800 --> 00:32:25.800]  知道自己不對
[00:32:25.800 --> 00:32:26.800]  跟著他做
[00:32:26.800 --> 00:32:28.800]  馴服神的教導
[00:32:28.800 --> 00:32:31.800]  你要放下自己的想法才行
[00:32:31.800 --> 00:32:34.800]  我小時候就
[00:32:34.800 --> 00:32:35.800]  很固執
[00:32:35.800 --> 00:32:37.800]  真的很固執
[00:32:37.800 --> 00:32:39.800]  我是做錯了一些事
[00:32:39.800 --> 00:32:41.800]  但我覺得自己不是錯得很厲害
[00:32:41.800 --> 00:32:43.800]  我小時候媽媽就
[00:32:43.800 --> 00:32:44.800]  我媽媽不會字
[00:32:44.800 --> 00:32:46.800]  所以她請寶澤先生教我書
[00:32:46.800 --> 00:32:48.800]  教我做功課那些
[00:32:48.800 --> 00:32:50.800]  寶澤先生就做了一些事
[00:32:50.800 --> 00:32:52.800]  我又覺得不太順
[00:32:52.800 --> 00:32:54.800]  那時候我大概是
[00:32:54.800 --> 00:32:56.800]  小學三、四年級
[00:32:56.800 --> 00:32:57.800]  很小的時候
[00:32:57.800 --> 00:32:59.800]  我媽媽就說
[00:32:59.800 --> 00:33:01.800]  就吩咐我的寶澤老師
[00:33:01.800 --> 00:33:02.800]  如果他頑皮
[00:33:02.800 --> 00:33:04.800]  你可以打他
[00:33:04.800 --> 00:33:05.800]  於是我就頑皮了
[00:33:05.800 --> 00:33:07.800]  老實先生就奉勸我媽
[00:33:07.800 --> 00:33:09.800]  給他賦予的權力
[00:33:09.800 --> 00:33:10.800]  於是就打了
