
[00:00:00.000 --> 00:00:04.300]  其實今日臨到你和我身上各樣挑戰
[00:17:39.800 --> 00:17:44.100]  祂能夠忍受試探
[00:17:44.100 --> 00:17:46.700]  所以第一件事我們要很清晰的目標
[00:17:46.700 --> 00:17:49.900]  第二 我在下一個slide
[00:17:49.900 --> 00:17:52.600]  我們需要一個持久的操練
[00:17:52.600 --> 00:17:54.100]  持久
[00:17:54.100 --> 00:17:59.700]  阿文臣他另外一樣跟Scott不同的東西
[00:17:59.700 --> 00:18:06.000]  就是他定了每一天一定要走十五里路
[00:18:06.000 --> 00:18:07.400]  就是在他這個旅程裏面
[00:18:07.400 --> 00:18:10.200]  他一定要走十五里路
[00:18:10.200 --> 00:18:12.100]  無論天氣好 天氣不好
[00:18:12.100 --> 00:18:14.200]  他都走十五里路
[00:18:14.200 --> 00:18:16.200]  如果天氣好
[00:18:16.200 --> 00:18:18.100]  他不會走多過十五里路
[00:18:18.100 --> 00:18:19.700]  他都是走十五里路
[00:18:19.700 --> 00:18:22.300]  那些隊員都說
[00:18:22.300 --> 00:18:23.700]  其實我們還有五十里
[00:18:23.700 --> 00:18:25.300]  我們就要到南極了
[00:18:25.300 --> 00:18:27.800]  會不會我們一天就衝過去
[00:18:27.800 --> 00:18:30.900]  他說不行 我們今天只能夠走十五里路
[00:18:30.900 --> 00:18:33.800]  走完十五里路我們就要休息
[00:18:33.800 --> 00:18:35.600]  原來背後有一個智慧
[00:18:35.600 --> 00:18:40.200]  那個持久的操練
[00:18:40.200 --> 00:18:44.000]  因為他定了自己每一天
[00:18:44.000 --> 00:18:45.400]  有一個操練的時候
[00:18:45.400 --> 00:18:46.800]  有一個consistency
[00:18:46.800 --> 00:18:48.000]  有一個一致性
[00:18:48.000 --> 00:18:50.200]  其實幫助他無論他個人
[00:18:50.200 --> 00:18:51.700]  他自己的狀態
[00:18:51.700 --> 00:18:52.700]  他身心靈
[00:18:52.700 --> 00:18:56.400]  即是他其實反而是一個很一致的
[00:18:56.400 --> 00:19:00.000]  天氣好差的時候
[00:19:00.000 --> 00:19:01.800]  他試過走不到十里路
[00:19:01.800 --> 00:19:02.700]  十五里路
[00:19:02.700 --> 00:19:04.300]  他走了不知六七里
[00:19:04.300 --> 00:19:05.800]  但他都一定要走
[00:19:05.800 --> 00:19:07.800]  無論如何都要走
[00:19:07.800 --> 00:19:10.000]  在天氣最差最差那一天
[00:19:10.000 --> 00:19:11.100]  那日記上面
[00:19:11.100 --> 00:19:12.800]  阿曼遜他就寫了
[00:19:12.800 --> 00:19:15.400]  他就說今天天氣真的很差
[00:19:15.400 --> 00:19:18.100]  我們只能夠走五六里而已
[00:19:18.100 --> 00:19:19.400]  即是盡力了
[00:19:19.400 --> 00:19:23.000]  但我們都保持著要走
[00:19:23.000 --> 00:19:24.800]  反而Scott下一個slide
[00:19:24.800 --> 00:19:27.400]  Scott他在同一天的日記裏面
[00:19:27.400 --> 00:19:29.200]  他就說今天天氣這麼差
[00:19:29.200 --> 00:19:32.600]  都不知誰這麼傻會去走
[00:19:32.600 --> 00:19:33.700]  他就說今天天氣太差
[00:19:33.700 --> 00:19:37.600]  我們是不會走的
[00:19:37.600 --> 00:19:39.600]  而他反而在好的天氣的時候
[00:19:39.600 --> 00:19:41.700]  他就馬不停蹄走幾十里
[00:19:41.700 --> 00:19:42.800]  狂踩
[00:19:42.800 --> 00:19:44.600]  踩到人都麻痺了
[00:19:44.600 --> 00:19:48.400]  結果當他們回程的時候
[00:19:48.400 --> 00:19:49.400]  餓的餓死
[00:19:49.400 --> 00:19:50.300]  凍的凍死
[00:19:50.300 --> 00:19:54.100]  累的累死
[00:19:54.100 --> 00:19:55.400]  這段歷史告訴我
[00:19:55.400 --> 00:19:56.800]  我覺得都很特別
[00:19:56.800 --> 00:20:00.300]  即是當人們將他們放在一起
[00:20:00.300 --> 00:20:02.900]  特別這兩個人
[00:20:02.900 --> 00:20:05.700]  這兩隊探索隊
[00:20:05.700 --> 00:20:08.000]  因為最近有一個
[00:20:08.000 --> 00:20:10.300]  即是北美很出名的學者
[00:20:10.300 --> 00:20:11.700]  他就寫了書
[00:20:11.700 --> 00:20:14.800]  他去了解他們
[00:20:14.800 --> 00:20:16.300]  他就說這個很重要
[00:20:16.300 --> 00:20:17.100]  那個操練
[00:20:17.100 --> 00:20:20.700]  生命那個操練
[00:20:20.700 --> 00:20:22.200]  清楚的目標
[00:20:22.200 --> 00:20:23.800]  持之以恆的操練
[00:20:23.800 --> 00:20:26.500]  幫助我們可以勝過
[00:20:26.500 --> 00:20:29.700]  生命一些突如其來的東西
[00:20:29.700 --> 00:20:32.000]  很多時候我們平時沒什麼
[00:20:32.000 --> 00:20:34.600]  但就是那一下突如其來的一下
[00:20:34.600 --> 00:20:36.100]  突然間那一下
[00:20:36.100 --> 00:20:37.800]  好像壓力鍋那樣
[00:20:37.800 --> 00:20:41.000]  突然間那一下就爆
[00:20:41.000 --> 00:20:43.400]  但如果我們能夠平時生命裏面
[00:20:43.400 --> 00:20:46.200]  有一個持之以恆的操練
[00:20:46.200 --> 00:20:47.900]  剛才阿嵐說一下
[00:20:47.900 --> 00:20:50.300]  讀聖經、聽聖經
[00:20:50.300 --> 00:20:53.000]  我們個人的禱告
[00:20:53.000 --> 00:20:55.100]  靈修的生活
[00:20:55.100 --> 00:20:58.300]  小組和弟兄姊妹相交
[00:20:58.300 --> 00:20:59.300]  為主作見證
[00:20:59.300 --> 00:21:01.400]  這些都是一些操練
[00:21:01.400 --> 00:21:04.300]  不是說只是來教會就可以了
[00:21:04.300 --> 00:21:06.300]  也不是說我只是信耶穌
[00:21:06.300 --> 00:21:08.100]  我只是自己一個就可以了
[00:21:08.100 --> 00:21:08.600]  不是
[00:21:08.600 --> 00:21:11.500]  神說我們是需要有弟兄姊妹的
[00:21:11.500 --> 00:21:13.500]  所以有教會
[00:21:13.500 --> 00:21:14.400]  有聚會
[00:21:14.400 --> 00:21:15.200]  有小組
[00:21:15.200 --> 00:21:16.600]  有些是祈禱的小組
[00:21:16.600 --> 00:21:20.600]  鼓勵大家
[00:21:20.600 --> 00:21:23.900]  阿文神祂很堅持走十五里路
[00:21:23.900 --> 00:21:26.100]  祂每一天走十五里路
[00:21:26.100 --> 00:21:27.600]  十五里路
[00:21:27.600 --> 00:21:28.400]  對於你來說
[00:21:28.400 --> 00:21:32.500]  我不知道你的十五里路是什麼
[00:21:32.500 --> 00:21:33.500]  對於你來說
[00:21:33.500 --> 00:21:34.800]  一個生命的操練
[00:21:34.800 --> 00:21:38.500]  我不知道你是什麼
[00:21:38.500 --> 00:21:41.400]  但我們一起給自己學習
[00:21:41.400 --> 00:21:42.500]  靠著神
[00:21:42.500 --> 00:21:43.800]  我們一起去祈禱
[00:21:43.800 --> 00:21:45.600]  我們一起安靜
[00:21:45.600 --> 00:21:47.700]  祈禱
