
[00:00:00.000 --> 00:00:02.760]  再次邀請大家跟我一起低頭祈禱
[00:18:57.520 --> 00:18:59.320]  是很多的不願意
[00:18:59.320 --> 00:19:01.320]  甚至是很痛苦
[00:19:01.320 --> 00:19:05.720]  但當你發現你選對了
[00:19:05.720 --> 00:19:07.920]  按照聖經的教導你選對了
[00:19:07.920 --> 00:19:10.120]  憑信心不憑眼見
[00:19:10.120 --> 00:19:11.920]  不要因此而灰心的時候
[00:19:11.920 --> 00:19:15.120]  你會越來越見到那一份的光明
[00:19:18.520 --> 00:19:19.920]  信心是怎樣來的
[00:19:19.920 --> 00:19:22.320]  好像各位的爸爸
[00:19:22.320 --> 00:19:24.720]  馬芬裏面所說的爸爸
[00:19:24.720 --> 00:19:26.920]  上帝
[00:19:26.920 --> 00:19:29.320]  我的信心不足求你保重
[00:19:29.320 --> 00:19:32.320]  如果按照德蘭修女的教導
[00:19:32.320 --> 00:19:34.720]  她告訴我們
[00:19:34.720 --> 00:19:37.120]  我們要在安靜的裏面
[00:19:37.120 --> 00:19:39.120]  才會走入祈禱
[00:19:39.120 --> 00:19:42.120]  你越多安靜的時刻
[00:19:42.120 --> 00:19:44.520]  你越能夠進入祈禱
[00:19:44.520 --> 00:19:47.320]  而當你越多祈禱的裏面
[00:19:48.320 --> 00:19:50.920]  你的信心就會增加
[00:19:50.920 --> 00:19:52.920]  對香港人來說
[00:19:52.920 --> 00:19:55.320]  這是一個很大很大的挑戰
[00:19:55.320 --> 00:19:58.320]  我們很難安靜下來
[00:19:58.320 --> 00:20:00.720]  因為有個聲音告訴我們
[00:20:00.720 --> 00:20:02.320]  當你安靜的時候
[00:20:02.320 --> 00:20:04.720]  其實是在浪費時間
[00:20:04.720 --> 00:20:10.920]  你看不到一些成效和成果
[00:20:10.920 --> 00:20:14.120]  因為香港這個急速的城市告訴我們
[00:20:14.120 --> 00:20:17.720]  沒有那麼多時間
[00:20:18.520 --> 00:20:22.720]  但這正正是我們要反其道而行
[00:20:22.720 --> 00:20:25.320]  在越多的安靜裏面
[00:20:25.320 --> 00:20:27.120]  你越能祈禱
[00:20:27.120 --> 00:20:29.720]  當你越能祈禱的時候
[00:20:29.720 --> 00:20:31.720]  你越能對上帝有信心
[00:20:31.720 --> 00:20:34.720]  當你越能對上帝有信心
[00:20:34.720 --> 00:20:36.720]  你也越能夠有愛心
[00:20:36.720 --> 00:20:39.320]  你越能夠有愛心的時候
[00:20:39.320 --> 00:20:41.320]  才有很好的福祉
[00:20:41.320 --> 00:20:44.720]  才能夠帶來真正的平安
[00:20:44.720 --> 00:20:47.120]  那條路其實很漫長
[00:20:47.720 --> 00:20:49.720]  但它是一條正路
[00:20:49.720 --> 00:20:53.720]  願意我們從今天的經文裏面
[00:20:53.720 --> 00:20:56.720]  去得著這個提醒
[00:20:56.720 --> 00:20:58.720]  我們不開心
[00:20:58.720 --> 00:21:02.720]  是因為我們選錯了一條路去走
[00:21:02.720 --> 00:21:05.720]  我們要回到神的面前
[00:21:05.720 --> 00:21:09.720]  因為祂才是我們喜樂的源頭
[00:21:09.720 --> 00:21:11.720]  落在一切的境況裏面
[00:21:11.720 --> 00:21:13.720]  祂答應過我們
[00:21:13.720 --> 00:21:15.720]  祂會看顧保護我們
[00:21:16.720 --> 00:21:18.720]  使我們的心喜樂
[00:21:18.720 --> 00:21:20.720]  讓我們同心祈禱
[00:21:20.720 --> 00:21:25.720]  撐住我們懇求你
[00:21:25.720 --> 00:21:28.720]  加添我們對你更深的學務的心
[00:21:28.720 --> 00:21:33.720]  因為如綠學務溪水的境況
[00:21:33.720 --> 00:21:35.720]  才會來到你的面前
[00:21:35.720 --> 00:21:38.720]  去享受你給我們一切的滋潤
[00:21:38.720 --> 00:21:40.720]  我們要懇求上主你
[00:21:40.720 --> 00:21:43.720]  加添我們對你更深的信賴
[00:21:44.720 --> 00:21:47.720]  我們不會憑眼所見的現象
[00:21:47.720 --> 00:21:50.720]  而是憑對你的信心
[00:21:50.720 --> 00:21:53.720]  當我們越在當中等候的時候
[00:21:53.720 --> 00:21:55.720]  就好像經文所說
[00:21:55.720 --> 00:21:58.720]  我們等候春雨
[00:21:58.720 --> 00:22:00.720]  等候秋雨
[00:22:00.720 --> 00:22:03.720]  就像等候建築的植物
[00:22:03.720 --> 00:22:05.720]  要去成長一樣
[00:22:05.720 --> 00:22:07.720]  那份忍耐和等候
[00:22:07.720 --> 00:22:12.720]  等候上帝你應許的實現
[00:22:12.720 --> 00:22:14.720]  我們很困難
[00:22:14.720 --> 00:22:15.720]  我們信心不足
[00:22:15.720 --> 00:22:17.720]  求上帝你補足
[00:22:17.720 --> 00:22:19.720]  以致我們相信
[00:22:19.720 --> 00:22:23.720]  你不單止會供應我們一切需要
[00:22:23.720 --> 00:22:25.720]  我們的好處不在你以外
[00:22:25.720 --> 00:22:27.720]  你更加會幫助我們
[00:22:27.720 --> 00:22:29.720]  在任何的境況
[00:22:29.720 --> 00:22:32.720]  一些不理想的狀況裡面
[00:22:32.720 --> 00:22:34.720]  你都一直去保護
[00:22:34.720 --> 00:22:36.720]  鼓勵 眷顧我們
[00:22:36.720 --> 00:22:38.720]  讓你親自來幫助我們
[00:22:38.720 --> 00:22:40.720]  以致我們能夠抓緊你
[00:22:40.720 --> 00:22:43.720]  因為你才是那份喜樂的源頭
[00:22:43.720 --> 00:22:45.720]  我們同心交 妥協上禱告
[00:22:45.720 --> 00:22:47.720]  奉主耶穌基督的名而求
[00:22:47.720 --> 00:22:48.720]  阿門
