
[00:00:00.000 --> 00:00:04.000]  這是和大家在一起,真是一個很大的榮幸
[00:32:01.520 --> 00:32:09.520]  我們的罪和羞恥不再定我們。
[00:32:09.520 --> 00:32:18.520]  我們可以自由地生活。
[00:32:18.520 --> 00:32:27.520]  我們真的可以真正地生活,達到無限的感謝。
[00:32:27.520 --> 00:32:39.520]  所以,感謝是否在你的心裡?
[00:32:39.520 --> 00:33:00.520]  這帶來豐盛的果子,帶來滿足感。
[00:33:00.520 --> 00:33:12.520]  那現在怎麼辦?我們聽到這段經文的時候,我們怎樣去處理它?
[00:33:12.520 --> 00:33:21.520]  為什麼我們要將這幾段經文實踐出來?
[00:33:21.520 --> 00:33:37.520]  我相信最重要的問題是,你行事為人,對得起主嗎?
[00:33:37.520 --> 00:33:44.520]  我行事為人,對得起主嗎?
[00:33:44.520 --> 00:33:54.520]  如果你行事為人,在你身上所做的美好的工作,
[00:33:54.520 --> 00:34:01.520]  如果你行事為人,在你身上所做的美好的工作,
[00:34:01.520 --> 00:34:09.520]  如果你行事為人,對得起主嗎?
[00:34:09.520 --> 00:34:22.520]  我明白ABC的英文比廣東話更好,但我不懂廣東話,抱歉。
[00:34:22.520 --> 00:34:30.520]  A. 求得知主的意願。
[00:34:30.520 --> 00:34:42.520]  A. 求得知主的意願。
[00:34:42.520 --> 00:34:50.520]  A. 求得知主的意願。
[00:34:50.520 --> 00:34:56.520]  A. 求得知主的意願。
[00:34:56.520 --> 00:35:03.520]  A. 求得知主的意願。
[00:35:03.520 --> 00:35:11.520]  A. 求得知主的意願。
[00:35:11.520 --> 00:35:20.520]  A. 求得知主的意願。
[00:35:20.520 --> 00:35:29.520]  A. 求得知主的意願。
[00:35:29.520 --> 00:35:38.520]  A. 求得知主的意願。
[00:35:38.520 --> 00:35:44.520]  A. 求得知主的意願。
[00:35:44.520 --> 00:35:50.520]  A. 求得知主的意願。
[00:35:50.520 --> 00:35:57.520]  A. 求得知主的意願。
[00:35:57.520 --> 00:36:07.520]  A. 求得知主的意願。
[00:36:07.520 --> 00:36:13.520]  A. 求得知主的意願。
[00:36:13.520 --> 00:36:19.520]  A. 求得知主的意願。
[00:36:19.520 --> 00:36:26.520]  A. 求得知主的意願。
[00:36:26.520 --> 00:36:32.520]  A. 求得知主的意願。
[00:36:32.520 --> 00:36:36.520]  A. 求得知主的意願。
[00:36:36.520 --> 00:36:44.520]  A. 求得知主的意願。
[00:36:44.520 --> 00:36:50.520]  A. 求得知主的意願。
[00:36:50.520 --> 00:36:56.520]  A. 求得知主的意願。
[00:36:56.520 --> 00:37:02.520]  A. 求得知主的意願。
[00:37:02.520 --> 00:37:09.520]  A. 求得知主的意願。
[00:37:09.520 --> 00:37:17.520]  A. 求得知主的意願。
[00:37:17.520 --> 00:37:24.520]  A. 求得知主的意願。
[00:37:24.520 --> 00:37:37.520]  A. 求得知主的意願。
[00:37:37.520 --> 00:37:43.520]  A. 求得知主的意願。
[00:37:43.520 --> 00:37:49.520]  A. 求得知主的意願。
[00:37:49.520 --> 00:37:55.520]  A. 求得知主的意願。
[00:37:55.520 --> 00:38:01.520]  A. 求得知主的意願。
[00:38:01.520 --> 00:38:07.520]  A. 求得知主的意願。
[00:38:07.520 --> 00:38:13.520]  A. 求得知主的意願。
[00:38:13.520 --> 00:38:19.520]  A. 求得知主的意願。
[00:38:19.520 --> 00:38:25.520]  A. 求得知主的意願。
[00:38:25.520 --> 00:38:31.520]  A. 求得知主的意願。
[00:38:31.520 --> 00:38:37.520]  A. 求得知主的意願。
[00:38:37.520 --> 00:38:43.520]  A. 求得知主的意願。
[00:38:43.520 --> 00:38:49.520]  A. 求得知主的意願。
[00:38:49.520 --> 00:38:55.520]  A. 求得知主的意願。
[00:38:55.520 --> 00:39:01.520]  A. 求得知主的意願。
[00:39:01.520 --> 00:39:07.520]  A. 求得知主的意願。
[00:39:07.520 --> 00:39:13.520]  A. 求得知主的意願。
[00:39:13.520 --> 00:39:19.520]  A. 求得知主的意願。
[00:39:19.520 --> 00:39:25.520]  A. 求得知主的意願。
[00:39:25.520 --> 00:39:31.520]  A. 求得知主的意願。
[00:39:31.520 --> 00:39:37.520]  A. 求得知主的意願。
[00:39:37.520 --> 00:39:43.520]  A. 求得知主的意願。
[00:39:43.520 --> 00:39:49.520]  A. 求得知主的意願。
[00:39:49.520 --> 00:39:55.520]  A. 求得知主的意願。
[00:39:55.520 --> 00:40:01.520]  A. 求得知主的意願。
[00:40:01.520 --> 00:40:07.520]  A. 求得知主的意願。
[00:40:07.520 --> 00:40:13.520]  A. 求得知主的意願。
[00:40:13.520 --> 00:40:19.520]  A. 求得知主的意願。
[00:40:19.520 --> 00:40:25.520]  A. 求得知主的意願。
[00:40:25.520 --> 00:40:31.520]  A. 求得知主的意願。
[00:40:31.520 --> 00:40:37.520]  A. 求得知主的意願。
[00:40:37.520 --> 00:40:43.520]  A. 求得知主的意願。
[00:40:43.520 --> 00:40:49.520]  A. 求得知主的意願。
[00:40:49.520 --> 00:40:55.520]  A. 求得知主的意願。
[00:40:55.520 --> 00:41:07.520]  A. 求得知主的意願。
[00:41:07.520 --> 00:41:13.520]  A. 求得知主的意願。
[00:41:13.520 --> 00:41:21.520]  A. 求得知主的意願。
[00:41:21.520 --> 00:41:27.520]  A. 求得知主的意願。
[00:41:27.520 --> 00:41:33.520]  A. 求得知主的意願。
[00:41:33.520 --> 00:41:39.520]  A. 求得知主的意願。
[00:41:39.520 --> 00:41:45.520]  A. 求得知主的意願。
[00:41:45.520 --> 00:41:51.520]  A. 求得知主的意願。
[00:41:51.520 --> 00:41:57.520]  A. 求得知主的意願。
[00:41:57.520 --> 00:42:03.520]  A. 求得知主的意願。
[00:42:03.520 --> 00:42:09.520]  A. 求得知主的意願。
[00:42:09.520 --> 00:42:15.520]  A. 求得知主的意願。
[00:42:15.520 --> 00:42:21.520]  A. 求得知主的意願。
[00:42:21.520 --> 00:42:27.520]  A. 求得知主的意願。
[00:42:27.520 --> 00:42:33.520]  A. 求得知主的意願。
[00:42:33.520 --> 00:42:39.520]  A. 求得知主的意願。
[00:42:39.520 --> 00:42:45.520]  A. 求得知主的意願。
[00:42:45.520 --> 00:42:51.520]  A. 求得知主的意願。
[00:42:51.520 --> 00:42:57.520]  A. 求得知主的意願。
[00:42:57.520 --> 00:43:03.520]  A. 求得知主的意願。
[00:43:03.520 --> 00:43:09.520]  A. 求得知主的意願。
[00:43:09.520 --> 00:43:15.520]  A. 求得知主的意願。
[00:43:15.520 --> 00:43:21.520]  A. 求得知主的意願。
[00:43:21.520 --> 00:43:27.520]  A. 求得知主的意願。
[00:43:27.520 --> 00:43:33.520]  A. 求得知主的意願。
[00:43:33.520 --> 00:43:39.520]  A. 求得知主的意願。
[00:43:39.520 --> 00:43:41.520]  A. 求得知主的意願。
