
[00:00:00.000 --> 00:00:06.000]  今日好開心能夠同大家一齊敬拜神
[00:19:49.500 --> 00:19:52.500]  我在每日的生命裏面
[00:19:52.500 --> 00:19:53.500]  每日的生活裏面
[00:19:53.500 --> 00:19:57.500]  怎樣實踐這個目標
[00:19:57.500 --> 00:19:59.500]  應容
[00:19:59.500 --> 00:20:02.500]  你為教會的中國士工禱告
[00:20:02.500 --> 00:20:05.500]  其實你有什麼可以動中國的政權
[00:20:05.500 --> 00:20:07.500]  有什麼可以動中國人的心呢
[00:20:07.500 --> 00:20:09.500]  禱告
[00:20:09.500 --> 00:20:11.500]  金錢奉獻
[00:20:11.500 --> 00:20:12.500]  這些金錢其實不是你的
[00:20:12.500 --> 00:20:14.500]  是上帝給你託款
[00:20:14.500 --> 00:20:15.500]  你奉獻
[00:20:15.500 --> 00:20:17.500]  在中國士工上奉獻
[00:20:17.500 --> 00:20:20.500]  和積極參與教會的全福音士工
[00:20:20.500 --> 00:20:23.500]  剛才那個中國小組唱詩
[00:20:23.500 --> 00:20:25.500]  我很欣賞
[00:20:25.500 --> 00:20:26.500]  但是你有沒有留意到
[00:20:26.500 --> 00:20:28.500]  我們需要二十歲三十歲的人
[00:20:28.500 --> 00:20:29.500]  去那裏
[00:20:29.500 --> 00:20:31.500]  我們需要下一輩
[00:20:31.500 --> 00:20:32.500]  三十年之後
[00:20:32.500 --> 00:20:33.500]  他們還可不可以再唱歌呢
[00:20:33.500 --> 00:20:35.500]  有些可以 有些不可以
[00:20:35.500 --> 00:20:36.500]  但是如果你在座當中
[00:20:36.500 --> 00:20:38.500]  我看到有些很年輕
[00:20:38.500 --> 00:20:41.500]  你應該加入這個群組
[00:20:41.500 --> 00:20:44.500]  積極參與教會的全方位工作
[00:20:44.500 --> 00:20:46.500]  全福音是猜拳的一部份
[00:20:46.500 --> 00:20:49.500]  尤其是中國士工
[00:20:49.500 --> 00:20:52.500]  我們回來香港浸信教會
[00:20:52.500 --> 00:20:56.500]  今天是中國主日
[00:20:56.500 --> 00:20:59.500]  我很欣賞
[00:20:59.500 --> 00:21:02.500]  今天有中國主日
[00:21:02.500 --> 00:21:05.500]  很容易在這個時代
[00:21:05.500 --> 00:21:08.500]  你們的家國情懷是感動我
[00:21:08.500 --> 00:21:10.500]  當我預備這個講道的時候
[00:21:10.500 --> 00:21:11.500]  我就想到
[00:21:11.500 --> 00:21:12.500]  聖經裏面有兩個人物
[00:21:12.500 --> 00:21:14.500]  他們的家國情懷
[00:21:14.500 --> 00:21:16.500]  都是感動我
[00:21:16.500 --> 00:21:18.500]  第一個就是使徒保羅
[00:21:18.500 --> 00:21:19.500]  在《羅馬書》
[00:21:19.500 --> 00:21:20.500]  他說
[00:21:20.500 --> 00:21:23.500]  我在基督裏說真話並不謊言
[00:21:23.500 --> 00:21:25.500]  有我的良心被聖靈感動
[00:21:25.500 --> 00:21:26.500]  給我作見證
[00:21:26.500 --> 00:21:28.500]  我是大有憂愁
[00:21:28.500 --> 00:21:30.500]  心裏時常傷痛
[00:21:30.500 --> 00:21:32.500]  我輕我骨肉癡襯
[00:21:32.500 --> 00:21:35.500]  就是自己被咒助與基督分離
[00:21:35.500 --> 00:21:37.500]  我也願意
[00:21:37.500 --> 00:21:39.500]  第二位就是
[00:21:39.500 --> 00:21:41.500]  舊日的先知耶利米
[00:21:41.500 --> 00:21:43.500]  但願我的頭為水
[00:21:43.500 --> 00:21:46.500]  我的眼為淚的泉源
[00:21:46.500 --> 00:21:50.500]  我好為我百姓中被殺的就也哭泣
[00:21:50.500 --> 00:21:52.500]  保羅每到一個地方
[00:21:52.500 --> 00:21:55.500]  首先就在猶大人的會堂裏面
[00:21:55.500 --> 00:21:56.500]  傳福音
[00:21:56.500 --> 00:21:57.500]  通常每日被人趕出來
[00:21:57.500 --> 00:21:59.500]  他就去按摩傳福音
[00:21:59.500 --> 00:22:01.500]  他仍然愛猶太人
[00:22:01.500 --> 00:22:02.500]  他跟我說
[00:22:02.500 --> 00:22:03.500]  為了他們
[00:22:03.500 --> 00:22:05.500]  就算我與基督分離
[00:22:05.500 --> 00:22:06.500]  我都願意
[00:22:06.500 --> 00:22:09.500]  我自己就說不出這句話
[00:22:09.500 --> 00:22:11.500]  但保羅說得出
[00:22:11.500 --> 00:22:14.500]  最後他也是被同胞的逼迫之下
[00:22:14.500 --> 00:22:16.500]  在羅馬被斬頭
[00:22:16.500 --> 00:22:18.500]  我覺得耶利米更慘
[00:22:18.500 --> 00:22:20.500]  耶利米上帝呼召他
[00:22:20.500 --> 00:22:22.500]  他幾十年的時間
[00:22:22.500 --> 00:22:24.500]  傳講神的話
[00:22:24.500 --> 00:22:26.500]  得罪了很多猶太人
[00:22:26.500 --> 00:22:27.500]  他叫猶太人說
[00:22:27.500 --> 00:22:29.500]  你們被攻打是神的審判
[00:22:29.500 --> 00:22:31.500]  你們要向巴比倫投降
[00:22:31.500 --> 00:22:33.500]  他就說他是賣國賊
[00:22:33.500 --> 00:22:35.500]  把他放在那些有淤泥的井裏
[00:22:35.500 --> 00:22:38.500]  巴比倫攻陷耶路撒冷的時候
[00:22:38.500 --> 00:22:41.500]  就給一個很好的offer給耶利米
[00:22:41.500 --> 00:22:43.500]  你跟我回去巴比倫
[00:22:43.500 --> 00:22:44.500]  我給你做大官
[00:22:44.500 --> 00:22:46.500]  耶利米說我不回去
[00:22:46.500 --> 00:22:47.500]  他寧願留在那裏
[00:22:47.500 --> 00:22:50.500]  陪伴那些殘民
[00:22:50.500 --> 00:22:53.500]  連巴比倫王都不要那些
[00:22:53.500 --> 00:22:57.500]  最後他是被這些殘民用石頭打死
[00:22:57.500 --> 00:22:59.500]  我對上帝說
[00:22:59.500 --> 00:23:00.500]  我看完耶利米書
[00:23:00.500 --> 00:23:02.500]  我曾經教過耶利米書
[00:23:02.500 --> 00:23:03.500]  所以我對我的印象很深刻
[00:23:03.500 --> 00:23:04.500]  我對上帝說
[00:23:04.500 --> 00:23:06.500]  上帝我不想做耶利米
[00:23:06.500 --> 00:23:07.500]  我不想要一個那麼慘
[00:23:07.500 --> 00:23:09.500]  你不要將我放在這個環境裏
[00:23:09.500 --> 00:23:12.500]  上帝到現在都未將我放在這個環境裏
[00:23:12.500 --> 00:23:14.500]  將來不敢包
[00:23:14.500 --> 00:23:15.500]  但是
[00:23:15.500 --> 00:23:19.500]  這兩個聖經的人物
[00:23:19.500 --> 00:23:21.500]  他們愛國愛家
[00:23:21.500 --> 00:23:24.500]  雖然國家不愛他們
[00:23:24.500 --> 00:23:26.500]  面對今天的香港
[00:23:26.500 --> 00:23:32.500]  我們基督徒怎樣看待我們的同胞呢
[00:23:32.500 --> 00:23:35.500]  我們怎樣參與中國的事工呢
[00:23:35.500 --> 00:23:38.500]  同舟共濟的福音使命
[00:23:38.500 --> 00:23:43.500]  是多麼好的一個標題
[00:23:43.500 --> 00:23:45.500]  我為你們高興
[00:23:45.500 --> 00:23:47.500]  你們的領袖陳牧師
[00:23:47.500 --> 00:23:51.500]  還有傳道人的會長
[00:23:51.500 --> 00:23:52.500]  執事
[00:23:52.500 --> 00:23:54.500]  這麼著重福音主人
[00:23:54.500 --> 00:23:56.500]  訂了一個這麼好的標題
[00:23:56.500 --> 00:23:57.500]  這麼有激勵性
[00:23:57.500 --> 00:23:59.500]  同舟共濟的福音使命
[00:23:59.500 --> 00:24:03.500]  我們怎樣去做呢
[00:24:03.500 --> 00:24:06.500]  其實
[00:24:06.500 --> 00:24:08.500]  我想到
[00:24:08.500 --> 00:24:12.500]  在回歸以來到現在23年
[00:24:12.500 --> 00:24:16.500]  在內地來香港的有100萬的內地人
[00:24:16.500 --> 00:24:18.500]  但是你知不知道
[00:24:18.500 --> 00:24:22.500]  有普通話事工的教會只有幾十間
[00:24:22.500 --> 00:24:25.500]  有普通話崇拜的更少
[00:24:25.500 --> 00:24:26.500]  很感恩的
[00:24:26.500 --> 00:24:28.500]  堅浸是其中一間
[00:24:28.500 --> 00:24:34.500]  看到你們有個家國情懷的這個愛心
[00:24:34.500 --> 00:24:36.500]  我願神的話激勵大家
[00:24:36.500 --> 00:24:37.500]  大大地使用你們
[00:24:37.500 --> 00:24:40.500]  大大地使用堅浸的弟兄姊妹
[00:24:40.500 --> 00:24:41.500]  發揚光大
[00:24:41.500 --> 00:24:47.500]  讓整個中國因為你們的禱告 因為你們的榜樣而得到復興
[00:24:47.500 --> 00:24:49.500]  我們一起低頭祈禱
[00:24:49.500 --> 00:24:51.500]  親愛的主人我們感謝你
[00:24:51.500 --> 00:24:53.500]  感謝你讓我們今天有這個美好的地方
[00:24:53.500 --> 00:24:55.500]  美好的弟兄姊妹
[00:24:55.500 --> 00:24:58.500]  環境一齊思想來思想中國
[00:24:58.500 --> 00:25:02.500]  主要求你將這個福音的熱切放在我們心裏
[00:25:02.500 --> 00:25:04.500]  求你讓我們摸到你的心腸肺腑
[00:25:04.500 --> 00:25:07.500]  讓我們看到你的愛人的心
[00:25:07.500 --> 00:25:08.500]  神不願一人沉淪
[00:25:08.500 --> 00:25:10.500]  但願萬人都悔改
[00:25:10.500 --> 00:25:12.500]  我看到你的激情
[00:25:12.500 --> 00:25:16.500]  你要萬民來看到你的榮耀
[00:25:16.500 --> 00:25:17.500]  享受你的榮耀
[00:25:17.500 --> 00:25:18.500]  我們感謝你
[00:25:18.500 --> 00:25:22.500]  求你的靈繼續在我們裏面工作帶領
[00:25:22.500 --> 00:25:24.500]  直到我們完全的俯伏在你面前
[00:25:24.500 --> 00:25:26.500]  成為你合用的器皿
[00:25:26.500 --> 00:25:29.500]  我們這樣祈禱感恩奉耶穌基督的名
[00:25:29.500 --> 00:25:30.500]  Amen
