
[00:00:00.000 --> 00:00:04.500]  今年的二月十四日是情人節
[00:21:36.640 --> 00:21:38.740]  就是這樣
[00:21:38.740 --> 00:21:41.940]  當然,你領受了特赦之後
[00:21:41.940 --> 00:21:44.640]  耶穌基督也有要求的
[00:21:44.640 --> 00:21:47.140]  祂要求你要悔改
[00:21:47.140 --> 00:21:49.340]  從今以後
[00:21:49.340 --> 00:21:51.840]  雖然我先寬恕了你
[00:21:51.840 --> 00:21:57.640]  從今以後不要再犯罪了
[00:21:57.640 --> 00:21:59.440]  所以我們要常常記得
[00:21:59.440 --> 00:22:06.140]  原來悔改是在福音之後的
[00:22:06.140 --> 00:22:07.240]  背後的意思就是說
[00:22:07.240 --> 00:22:08.840]  如果沒有福音的宣告
[00:22:08.840 --> 00:22:11.040]  沒有耶穌基督的邀請
[00:22:11.040 --> 00:22:14.240]  沒有耶穌基督的首先接納我們
[00:22:14.240 --> 00:22:16.740]  我們要悔改嗎?
[00:22:16.740 --> 00:22:18.640]  悔改是很慘的
[00:22:18.640 --> 00:22:23.540]  悔改變為一個壞消息
[00:22:23.540 --> 00:22:26.140]  悔改不是一個好消息
[00:22:26.140 --> 00:22:29.140]  如果沒有耶穌基督首先邀請我們
[00:22:29.140 --> 00:22:30.540]  沒有耶穌基督的恩典
[00:22:30.540 --> 00:22:32.040]  沒有耶穌基督的愛
[00:22:32.040 --> 00:22:34.840]  沒有耶穌基督的三番四次的邀請我們
[00:22:34.840 --> 00:22:36.140]  接納我們
[00:22:36.140 --> 00:22:40.040]  悔改是壞消息
[00:22:40.040 --> 00:22:41.340]  為什麼?
[00:22:41.340 --> 00:22:45.140]  因為我們不能單靠我們的努力
[00:22:45.140 --> 00:22:47.240]  去改造自己
[00:22:47.240 --> 00:22:49.540]  是叫我們變得可愛
[00:22:49.540 --> 00:22:51.140]  變得矜貴
[00:22:51.140 --> 00:22:56.940]  以至神可以賜給我們救恩
[00:22:56.940 --> 00:23:00.840]  因為正如耶利米斯十七章九節所指出的
[00:23:00.840 --> 00:23:04.040]  「人心比萬物都詭詐」
[00:23:04.040 --> 00:23:07.840]  「壞到極點誰能識透呢?」
[00:23:07.840 --> 00:23:11.240]  意思就是說你詭詐
[00:23:11.240 --> 00:23:13.640]  你很詭詐
[00:23:13.640 --> 00:23:16.540]  我也是詭詐
[00:23:16.540 --> 00:23:18.540]  我們壞到極點
[00:23:18.540 --> 00:23:20.940]  我們是不能夠靠自己
[00:23:20.940 --> 00:23:22.840]  去潔淨自己的心
[00:23:22.840 --> 00:23:28.440]  去掉我們肉體的肉念
[00:23:28.440 --> 00:23:30.440]  我們常見的私慾
[00:23:30.440 --> 00:23:34.040]  是我們的七宗罪
[00:23:34.040 --> 00:23:35.940]  我們驕傲
[00:23:35.940 --> 00:23:37.540]  嫉妒
[00:23:37.540 --> 00:23:38.640]  懶惰
[00:23:38.640 --> 00:23:40.340]  憤怒
[00:23:40.340 --> 00:23:41.540]  貪心
[00:23:41.540 --> 00:23:43.440]  貪吃
[00:23:43.440 --> 00:23:45.640]  不正義
[00:23:45.640 --> 00:23:47.040]  我們自我中心
[00:23:47.040 --> 00:23:48.640]  我們自異
[00:23:48.640 --> 00:23:50.640]  我們喜歡審判別人
[00:23:50.640 --> 00:23:54.040]  看自己是別人的審判官
[00:23:54.040 --> 00:23:57.440]  我們忽略我們家人的需要
[00:23:57.440 --> 00:24:00.140]  我們家一套
[00:24:00.140 --> 00:24:02.740]  在外面又另一套
[00:24:02.740 --> 00:24:04.540]  教會一套
[00:24:04.540 --> 00:24:07.140]  家又另一套
[00:24:07.140 --> 00:24:11.240]  我們忽略鄰舍的需要
[00:24:11.240 --> 00:24:13.540]  我們甚至愚蠢到一個地步
[00:24:13.540 --> 00:24:17.340]  我們以為我們不需要弟兄姊妹
[00:24:17.340 --> 00:24:19.840]  我們不需要人
[00:24:19.840 --> 00:24:21.840]  甚至愚蠢到一個地步
[00:24:21.840 --> 00:24:23.440]  我們以為
[00:24:23.440 --> 00:24:25.740]  我們根本不需要神
[00:24:25.740 --> 00:24:27.940]  所以我們不需要回教會
[00:24:27.940 --> 00:24:32.340]  我們不需要神
[00:24:32.340 --> 00:24:33.240]  弟兄姊妹們
[00:24:33.240 --> 00:24:35.840]  假如我們這麼愚蠢的話
[00:24:35.840 --> 00:24:38.640]  以為可以靠自己的努力
[00:24:38.640 --> 00:24:41.140]  可以使自己得到改造
[00:24:41.140 --> 00:24:43.840]  變得可愛、矜貴的話
[00:24:43.840 --> 00:24:46.940]  生命就好像在一個很恐怖的
[00:24:46.940 --> 00:24:48.540]  跑步機上面
[00:24:48.540 --> 00:24:50.540]  你在跑步機上面
[00:24:50.540 --> 00:24:51.640]  你不斷地跑
[00:24:51.640 --> 00:24:53.940]  你不斷地跑
[00:24:53.940 --> 00:24:56.040]  你不知道去到哪裡
[00:24:56.040 --> 00:24:57.640]  你只有最終
[00:24:57.640 --> 00:25:00.740]  你會罰權
[00:25:00.740 --> 00:25:02.140]  我們的生命經歷就知道
[00:25:02.140 --> 00:25:03.540]  我們一樣的錯
[00:25:03.540 --> 00:25:05.540]  附帶來另一個錯
[00:25:05.540 --> 00:25:06.340]  一樣的惡
[00:25:06.340 --> 00:25:08.640]  附帶來另一個惡
[00:25:08.640 --> 00:25:11.840]  我們每況愈下
[00:25:11.840 --> 00:25:12.840]  所以弟兄姊妹們
[00:25:12.840 --> 00:25:15.940]  讓我們不要再愚蠢
[00:25:15.940 --> 00:25:18.140]  讓我們反而好像
[00:25:18.140 --> 00:25:19.840]  以色列的兒女那樣
[00:25:19.840 --> 00:25:22.040]  去接受邀請
[00:25:22.040 --> 00:25:23.840]  宣佈我們會轉回
[00:25:23.840 --> 00:25:28.240]  希望我們和神能夠和好
[00:25:28.240 --> 00:25:30.640]  我們列隊回家
[00:25:30.640 --> 00:25:32.840]  好像今天那樣
[00:25:32.840 --> 00:25:33.740]  我們向神說
[00:25:33.740 --> 00:25:37.140]  阿罕我們來到這裡
[00:25:37.140 --> 00:25:41.040]  因祢是耶和華我們的神
[00:25:41.040 --> 00:25:43.240]  我們一同讚美神
[00:25:43.240 --> 00:25:45.640]  我們說我們得救
[00:25:45.640 --> 00:25:49.840]  是承認在乎耶和華我們的神
[00:25:49.840 --> 00:25:51.040]  我們一同承認
[00:25:51.040 --> 00:25:53.240]  我們拜祭偶像的罪
[00:25:53.240 --> 00:25:55.940]  是呀我們過往仰望小山
[00:25:55.940 --> 00:25:57.740]  仰望大山
[00:25:57.740 --> 00:25:59.540]  希望得到幫助
[00:25:59.540 --> 00:26:01.840]  真是枉然
[00:26:01.840 --> 00:26:05.040]  我們一同承認我們拜金
[00:26:05.040 --> 00:26:06.340]  拜銘
[00:26:06.340 --> 00:26:07.840]  拜權
[00:26:07.840 --> 00:26:09.540]  拜賢女
[00:26:09.540 --> 00:26:10.940]  拜玉玉
[00:26:10.940 --> 00:26:12.740]  拜色玉的罪
[00:26:12.740 --> 00:26:16.540]  拜Libido的罪
[00:26:16.540 --> 00:26:18.640]  我們承認我們的罪
[00:26:18.640 --> 00:26:23.740]  是我們沒有聽耶和華
[00:26:23.740 --> 00:26:27.240]  我們的神的話
[00:26:27.240 --> 00:26:32.440]  我們驕傲、嫉妒、憤怒、懶惰
[00:26:32.440 --> 00:26:36.440]  貪心、貪吃、不貞潔
[00:26:36.440 --> 00:26:39.240]  自我忠心、自義
[00:26:39.240 --> 00:26:43.040]  忽略家人、忽略朋友
[00:26:43.040 --> 00:26:47.940]  我們愚蠢到我們以為我們不需要神
[00:26:47.940 --> 00:26:50.140]  我們一同去悔罪
[00:26:50.140 --> 00:26:53.640]  我們一同在這裡作出我們的誓言
[00:26:53.640 --> 00:26:59.440]  神呀,除去我們當中的惡的東西
[00:26:59.440 --> 00:27:03.640]  除去我們心中的污穢
[00:27:03.640 --> 00:27:07.840]  為我們進行國禮
[00:27:07.840 --> 00:27:10.940]  進行國禮
[00:27:10.940 --> 00:27:13.740]  這是代價
[00:27:13.740 --> 00:27:15.840]  進行國禮
[00:27:15.840 --> 00:27:17.540]  在一段時間當中
[00:27:17.540 --> 00:27:20.240]  好像是一個負面的行動
[00:27:20.240 --> 00:27:23.240]  因為你要放棄一些東西
[00:27:23.240 --> 00:27:25.340]  是很肉控的
[00:27:25.340 --> 00:27:27.840]  好像叫你沒有快樂
[00:27:27.840 --> 00:27:29.240]  要放棄
[00:27:29.240 --> 00:27:32.040]  要不貪心
[00:27:32.040 --> 00:27:34.840]  不捨得
[00:27:34.840 --> 00:27:36.840]  但是悔改後那種快樂
[00:27:36.840 --> 00:27:40.040]  是遠遠不捨得我們所付出
[00:27:40.040 --> 00:27:42.340]  我們所閣下的
[00:27:42.340 --> 00:27:48.440]  我們會全心全意轉向一位愛我們
[00:27:48.440 --> 00:27:51.340]  多於我們愛他的神
[00:27:51.340 --> 00:27:54.540]  我們選擇活在神的愛當中
[00:27:54.540 --> 00:27:56.940]  我們移除罪惡
[00:27:56.940 --> 00:28:00.140]  接受寬恕
[00:28:00.140 --> 00:28:03.340]  悔改是生命的道路
[00:28:03.340 --> 00:28:06.940]  是叫我們從絕望走到盼望
[00:28:06.940 --> 00:28:08.040]  因為這樣的緣故
[00:28:08.040 --> 00:28:10.240]  我們的生命會蛻變
[00:28:10.240 --> 00:28:12.340]  會成長會蛻變
[00:28:12.340 --> 00:28:15.040]  有悔改就會蛻變成長
[00:28:15.040 --> 00:28:17.840]  沒有悔改
[00:28:17.840 --> 00:28:22.040]  就沒有蛻變 沒有成長
[00:28:22.040 --> 00:28:25.640]  我們可以用一個圖畫去一同領受
[00:28:25.640 --> 00:28:29.040]  悔改就好像一條蟲一樣
[00:28:29.040 --> 00:28:32.740]  蟲的存在在一個短暫的時間
[00:28:32.740 --> 00:28:34.840]  春天夏天來到的時候
[00:28:34.840 --> 00:28:37.840]  蟲就是去除救我
[00:28:37.840 --> 00:28:40.440]  破繭而出
[00:28:40.440 --> 00:28:43.840]  蟲的身體會成為蝴蝶
[00:28:43.840 --> 00:28:46.540]  有新的改變變為蝴蝶
[00:28:46.540 --> 00:28:47.840]  它是一個新的創造物
[00:28:47.840 --> 00:28:50.740]  進入一個新的秩序
[00:28:50.740 --> 00:28:53.240]  它會為自由去飛揚
[00:28:53.240 --> 00:28:56.240]  它真的可以自由去飛揚
[00:28:56.240 --> 00:28:58.640]  而在當中起落
[00:28:58.640 --> 00:29:04.140]  所以無蟲的蛻變是好的
[00:29:04.140 --> 00:29:05.640]  同樣的道理
[00:29:05.640 --> 00:29:08.640]  悔改就是蛻變
[00:29:08.640 --> 00:29:11.140]  悔改不單是除去救我
[00:29:11.140 --> 00:29:12.540]  在當中哀悼
[00:29:12.540 --> 00:29:15.440]  並且能夠進入一個新的生命
[00:29:15.440 --> 00:29:17.440]  進入一個新的秩序
[00:29:17.440 --> 00:29:19.740]  在現在、在將來
[00:29:19.740 --> 00:29:24.140]  經歷一種新的生命
[00:29:24.140 --> 00:29:25.840]  靜姐妹們
[00:29:25.840 --> 00:29:30.540]  你明不明白?
[00:29:30.540 --> 00:29:33.640]  聽不聽到?
[00:29:33.640 --> 00:29:39.140]  悔改是叫你從絕望去到盼望
[00:29:39.140 --> 00:29:42.640]  悔改不是一味的慘情
[00:29:42.640 --> 00:29:45.540]  悔改是喜樂的事
[00:29:45.540 --> 00:29:49.040]  因為神的手沒有戳著我們的鼻子
[00:29:49.040 --> 00:29:51.840]  不斷地罵我們
[00:29:51.840 --> 00:29:56.240]  神的手會把鼻子打開
[00:29:56.240 --> 00:30:00.440]  歡迎我們、邀請我們、接納我們
[00:30:00.440 --> 00:30:04.440]  事實上神已經一早地歡迎我們
[00:30:04.440 --> 00:30:08.040]  邀請我們、接納我們
[00:30:08.040 --> 00:30:10.340]  然後祂叫我們
[00:30:10.340 --> 00:30:12.840]  你接受了邀請的人
[00:30:12.840 --> 00:30:16.640]  以後不要犯罪
[00:30:16.640 --> 00:30:20.040]  耶穌是給特赦
[00:30:20.040 --> 00:30:24.640]  給那些願意去接受特赦的人
[00:30:24.640 --> 00:30:28.740]  唯一的要求就是我們接受特赦之後
[00:30:28.740 --> 00:30:32.640]  我們需要去悔改
[00:30:32.640 --> 00:30:36.140]  所以讓我們一同去接受神的邀請
[00:30:36.140 --> 00:30:40.340]  讓我們一同去悔改、一同經歷生命的蛻變
[00:30:40.340 --> 00:30:42.640]  因為這樣的緣故
[00:30:42.640 --> 00:30:44.840]  我們少一點驕傲
[00:30:44.840 --> 00:30:46.740]  少一點的嫉妒
[00:30:46.740 --> 00:30:48.640]  少一點的憤怒
[00:30:48.640 --> 00:30:50.340]  少一點的懶惰
[00:30:50.340 --> 00:30:52.940]  少一點的貪心
[00:30:52.940 --> 00:31:00.940]  或者我們是不驕傲、不嫉妒、不憤怒、不貪心
[00:31:00.940 --> 00:31:09.240]  不姦淫、不自我中心、不自以為是
[00:31:09.240 --> 00:31:14.840]  當我們生命能夠這樣逐一逐一的蛻變的時候
[00:31:14.840 --> 00:31:19.440]  你就和我變得有氣有力
[00:31:19.440 --> 00:31:21.740]  可以有氣有力
[00:31:21.740 --> 00:31:25.540]  去奉主的名去宣佈
[00:31:25.540 --> 00:31:27.640]  日期滿了
[00:31:27.640 --> 00:31:30.540]  神的國近了
[00:31:30.540 --> 00:31:33.140]  你們當悔改
[00:31:33.140 --> 00:31:36.140]  順福音
[00:31:36.140 --> 00:31:39.240]  求主幫助我們在這幾十天當中
[00:31:39.240 --> 00:31:41.440]  我們的心會聚在一起
[00:31:41.440 --> 00:31:44.740]  經歷到我們生命的蛻變
