
[00:00:00.000 --> 00:00:02.500]  我記得在年初的時候
[00:18:15.000 --> 00:18:20.000]  這個醫生不是三教九流的醫生
[00:18:20.000 --> 00:18:24.000]  是很有地位的醫生
[00:18:24.000 --> 00:18:27.000]  我在那裡真的是
[00:18:27.000 --> 00:18:29.000]  什麼叫煎熬
[00:18:29.000 --> 00:18:31.000]  你坐在那個位子上
[00:18:31.000 --> 00:18:33.000]  就知道聽那些話
[00:18:33.000 --> 00:18:36.000]  但是不管什麼話
[00:18:36.000 --> 00:18:38.000]  就是一個煎熬的話
[00:18:38.000 --> 00:18:44.000]  所以最後
[00:18:44.000 --> 00:18:48.000]  因為我看他開出一個帳單出來
[00:18:48.000 --> 00:18:50.000]  這個人怎麼樣
[00:18:50.000 --> 00:18:51.000]  多少錢
[00:18:51.000 --> 00:18:53.000]  總共十五萬
[00:18:53.000 --> 00:18:55.000]  他最後拼Sovereign
[00:18:55.000 --> 00:18:56.000]  他還說
[00:18:56.000 --> 00:18:58.000]  我們不失職當總統
[00:18:58.000 --> 00:19:01.000]  我們很合理的要求多少
[00:19:01.000 --> 00:19:02.000]  總共十五萬
[00:19:02.000 --> 00:19:04.000]  他說起來很好聽
[00:19:04.000 --> 00:19:05.000]  十五萬
[00:19:05.000 --> 00:19:07.000]  我說十五萬
[00:19:07.000 --> 00:19:09.000]  我的保險只有十萬
[00:19:09.000 --> 00:19:10.000]  那五萬的話
[00:19:10.000 --> 00:19:13.000]  我要拿我的退休金來給
[00:19:13.000 --> 00:19:15.000]  不是我每次握手的時候
[00:19:15.000 --> 00:19:17.000]  我放一個桶子在外面
[00:19:17.000 --> 00:19:19.000]  各位施捨一點
[00:19:19.000 --> 00:19:25.000]  他說你看
[00:19:25.000 --> 00:19:28.000]  我們找專家來
[00:19:28.000 --> 00:19:31.000]  辯護律師都沒有辦法找專家來
[00:19:31.000 --> 00:19:33.000]  辯護
[00:19:33.000 --> 00:19:35.000]  說我們所講的是錯
[00:19:35.000 --> 00:19:37.000]  律師真的會講話
[00:19:37.000 --> 00:19:41.000]  我相信教會裡面
[00:19:41.000 --> 00:19:43.000]  賈師傅也很會講話
[00:19:43.000 --> 00:19:46.000]  他會講你要聽的話
[00:19:46.000 --> 00:19:50.000]  各位你們要警醒
[00:19:50.000 --> 00:19:52.000]  你們要有智慧
[00:19:52.000 --> 00:19:56.000]  不要因為聽到你要聽的話
[00:19:56.000 --> 00:19:58.000]  你就被他收買
[00:19:58.000 --> 00:20:00.000]  那我的律師上去說
[00:20:00.000 --> 00:20:03.000]  我們不需要找任何的醫生
[00:20:03.000 --> 00:20:07.000]  來審核這個醫生
[00:20:07.000 --> 00:20:09.000]  只要他開刀就是開刀
[00:20:09.000 --> 00:20:11.000]  可是這個傷是怎麼來
[00:20:11.000 --> 00:20:13.000]  我們現在不曉得
[00:20:13.000 --> 00:20:16.000]  我們就要看這個人的誠實度是如何
[00:20:16.000 --> 00:20:17.000]  換句話說
[00:20:17.000 --> 00:20:21.000]  這裡面有很多不誠實的
[00:20:21.000 --> 00:20:28.000]  所以禮拜五就是開庭全部完畢
[00:20:28.000 --> 00:20:34.000]  就是陪審員要去討論這些case
[00:20:34.000 --> 00:20:38.000]  要有個判決出來
[00:20:38.000 --> 00:20:40.000]  那我的律師說
[00:20:40.000 --> 00:20:44.000]  下午兩點半就要宣告判決
[00:20:44.000 --> 00:20:46.000]  他說你等我的電話
[00:20:46.000 --> 00:20:48.000]  兩點四十應該就會有
[00:20:48.000 --> 00:20:51.000]  我等到兩點四十五也沒有
[00:20:51.000 --> 00:20:53.000]  等到三點也沒有
[00:20:53.000 --> 00:20:55.000]  我說這下糟糕
[00:20:55.000 --> 00:20:59.000]  說兩點半現在等到三點鐘都沒有消息
[00:20:59.000 --> 00:21:02.000]  是不是我們這輸定了
[00:21:02.000 --> 00:21:03.000]  輸得很慘
[00:21:03.000 --> 00:21:06.000]  所以他不急著來跟我說
[00:21:06.000 --> 00:21:09.000]  那三點十五他打個電話來
[00:21:09.000 --> 00:21:12.000]  他說你知道嗎
[00:21:12.000 --> 00:21:15.000]  這個陪審團第一項說
[00:21:15.000 --> 00:21:17.000]  因為兩個人都是
[00:21:17.000 --> 00:21:19.000]  他也在騎單車
[00:21:19.000 --> 00:21:21.000]  你也在開車
[00:21:21.000 --> 00:21:23.000]  其實我開車開很慢
[00:21:23.000 --> 00:21:25.000]  在他的口供說
[00:21:25.000 --> 00:21:29.000]  他的腳他的單車到我的車下面
[00:21:29.000 --> 00:21:31.000]  腳單車到下面的話
[00:21:31.000 --> 00:21:34.000]  骨頭是要斷的
[00:21:34.000 --> 00:21:36.000]  然後他在法庭上來作證
[00:21:36.000 --> 00:21:39.000]  他拿這個拐杖六個月
[00:21:39.000 --> 00:21:41.000]  那我的律師就問他
[00:21:41.000 --> 00:21:43.000]  你這拐杖是醫生給你的
[00:21:43.000 --> 00:21:44.000]  還是你拿的
[00:21:44.000 --> 00:21:46.000]  他說我父親給我
[00:21:46.000 --> 00:21:49.000]  所以好的律師可以把一些
[00:21:49.000 --> 00:21:53.000]  他的漏洞一個一個的講出來
[00:21:53.000 --> 00:21:55.000]  骨折的話三個月吧
[00:21:55.000 --> 00:21:57.000]  他沒骨折
[00:21:57.000 --> 00:21:58.000]  他六個月
[00:21:58.000 --> 00:22:01.000]  他要講的很糟糕
[00:22:01.000 --> 00:22:03.000]  你好
[00:22:03.000 --> 00:22:06.000]  所以他說你錯一半
[00:22:06.000 --> 00:22:07.000]  他錯一半
[00:22:07.000 --> 00:22:08.000]  我聽他你錯一半
[00:22:08.000 --> 00:22:09.000]  他說一半
[00:22:09.000 --> 00:22:12.000]  十五萬的話就七萬五了
[00:22:12.000 --> 00:22:15.000]  然後我就不要付任何錢了
[00:22:15.000 --> 00:22:17.000]  可是我這一口氣很難吞下去
[00:22:17.000 --> 00:22:19.000]  七萬五
[00:22:19.000 --> 00:22:23.000]  繼續說下去
[00:22:23.000 --> 00:22:26.000]  他說他的薪水只給他六百多
[00:22:26.000 --> 00:22:30.000]  然後他電腦說摔壞一千兩百多
[00:22:30.000 --> 00:22:33.000]  等等算下來總共三千塊
[00:22:33.000 --> 00:22:35.000]  你一半看一半
[00:22:35.000 --> 00:22:37.000]  你只要出一千五
[00:22:37.000 --> 00:22:39.000]  那保險公司替你出一千五
[00:22:39.000 --> 00:22:41.000]  我聽了之後
[00:22:41.000 --> 00:22:44.000]  我就整個重擔脫落
[00:22:44.000 --> 00:22:46.000]  就這個意思重擔脫落
[00:22:46.000 --> 00:22:48.000]  我就趕快發email給我女兒
[00:22:48.000 --> 00:22:51.000]  我說只有付一千五百塊
[00:22:51.000 --> 00:22:53.000]  那我女兒趕快發email來說
[00:22:53.000 --> 00:22:56.000]  你是不是少寫兩個零啊
[00:22:56.000 --> 00:22:58.000]  還是少寫一個零啊
[00:22:58.000 --> 00:23:00.000]  我說沒有
[00:23:00.000 --> 00:23:01.000]  因為她不接電話
[00:23:01.000 --> 00:23:04.000]  都是用email這樣
[00:23:04.000 --> 00:23:06.000]  所以我這個
[00:23:06.000 --> 00:23:08.000]  當我每次發生什麼事的時候
[00:23:08.000 --> 00:23:11.000]  第一個我會想到
[00:23:11.000 --> 00:23:14.000]  這對我的家庭有什麼教訓
[00:23:14.000 --> 00:23:16.000]  第二我會想到
[00:23:16.000 --> 00:23:20.000]  對教會弟兄姊妹有什麼幫助
[00:23:20.000 --> 00:23:24.000]  所以對家庭對弟兄姊妹
[00:23:24.000 --> 00:23:26.000]  可能各位已經知道
[00:23:26.000 --> 00:23:29.000]  我就想到一點
[00:23:29.000 --> 00:23:33.000]  很多時候我們說我們做事謹慎
[00:23:33.000 --> 00:23:35.000]  我們買保險
[00:23:35.000 --> 00:23:37.000]  不需要買太多
[00:23:37.000 --> 00:23:40.000]  可是保險不是為一萬
[00:23:40.000 --> 00:23:42.000]  是為萬一
[00:23:42.000 --> 00:23:44.000]  不是因為你橫衝直撞
[00:23:44.000 --> 00:23:46.000]  你就要買五十萬的保險
[00:23:46.000 --> 00:23:48.000]  就算你很小心開車
[00:23:48.000 --> 00:23:49.000]  你不小心
[00:23:49.000 --> 00:23:51.000]  因為曾經律師跟我講一句話
[00:23:51.000 --> 00:23:53.000]  You are at the wrong time
[00:23:53.000 --> 00:23:55.000]  at the wrong place
[00:23:55.000 --> 00:23:57.000]  這一句話很重的
[00:23:57.000 --> 00:23:58.000]  換句話說
[00:23:58.000 --> 00:24:00.000]  你發生這個錯誤
[00:24:00.000 --> 00:24:01.000]  是在錯誤的時間
[00:24:01.000 --> 00:24:03.000]  錯誤的地點
[00:24:03.000 --> 00:24:06.000]  律師常常講兩面
[00:24:06.000 --> 00:24:07.000]  他也不會說
[00:24:07.000 --> 00:24:09.000]  你絕對沒事
[00:24:12.000 --> 00:24:14.000]  所以我就學到一點
[00:24:14.000 --> 00:24:16.000]  像我們薪水
[00:24:16.000 --> 00:24:20.000]  各位都是年薪都是十萬以上
[00:24:20.000 --> 00:24:22.000]  房子都是四五十萬
[00:24:22.000 --> 00:24:24.000]  還有其他退休金
[00:24:24.000 --> 00:24:28.000]  你應該要有一個Umbrella Insurance
[00:24:28.000 --> 00:24:32.000]  Umbrella Insurance保護你的Liability
[00:24:32.000 --> 00:24:34.000]  當你有任何事的時候
[00:24:34.000 --> 00:24:36.000]  就算你沒錯
[00:24:36.000 --> 00:24:38.000]  人家要告你的時候
[00:24:38.000 --> 00:24:43.000]  你有足夠的Insurance來替你辯護
[00:24:43.000 --> 00:24:46.000]  這叫Umbrella Insurance
[00:24:46.000 --> 00:24:48.000]  其實這個不貴
[00:24:48.000 --> 00:24:51.000]  我記得清楚或是有錯誤
[00:24:51.000 --> 00:24:52.000]  我不曉得
[00:24:52.000 --> 00:24:55.000]  我相信大概是兩三百塊錢
[00:24:55.000 --> 00:24:57.000]  一年買一百萬
[00:24:57.000 --> 00:24:58.000]  當然就是說
[00:24:58.000 --> 00:25:00.000]  你房子是一百萬
[00:25:00.000 --> 00:25:02.000]  你買一百萬就沒用了
[00:25:02.000 --> 00:25:04.000]  你可能要買兩百萬
[00:25:04.000 --> 00:25:06.000]  假如你年薪是二十五萬的話
[00:25:06.000 --> 00:25:08.000]  那人家都可以
[00:25:08.000 --> 00:25:13.000]  你一輩子就替他工作
[00:25:13.000 --> 00:25:16.000]  所以我學到一點
[00:25:16.000 --> 00:25:19.000]  我們活在一個危險的世代裡面
[00:25:19.000 --> 00:25:22.000]  我們活在一個說謊的世代裡面
[00:25:22.000 --> 00:25:26.000]  我們活在一個作假見證的世代裡面
[00:25:26.000 --> 00:25:32.000]  今天作假見證不會把你抓去殺頭
[00:25:32.000 --> 00:25:33.000]  沒有的
[00:25:33.000 --> 00:25:36.000]  可是我們的聖經
[00:25:36.000 --> 00:25:39.000]  使徒行傳第一章第八節說
[00:25:39.000 --> 00:25:42.000]  你們要去為我作見證
[00:25:42.000 --> 00:25:45.000]  當聖靈降臨在你們身上
[00:25:45.000 --> 00:25:47.000]  你們就必得著能力
[00:25:47.000 --> 00:25:48.000]  為我作見證
[00:25:48.000 --> 00:25:51.000]  那見證英文是Witness
[00:25:51.000 --> 00:25:53.000]  那英文這個Witness
[00:25:53.000 --> 00:25:56.000]  在希臘文這個Witness
[00:25:56.000 --> 00:25:58.000]  這個字就Martus
[00:25:58.000 --> 00:26:00.000]  這Martus這個字
[00:26:00.000 --> 00:26:03.000]  就是現在英文的Martyr
[00:26:03.000 --> 00:26:05.000]  就是殉道者
[00:26:05.000 --> 00:26:08.000]  所以這個殉道者見證證據
[00:26:08.000 --> 00:26:10.000]  這三個放在一起
[00:26:10.000 --> 00:26:13.000]  在當時的羅馬社會裡面
[00:26:13.000 --> 00:26:17.000]  就是你做一個見證者的時候
[00:26:17.000 --> 00:26:20.000]  你是以你的生命來作見證
[00:26:20.000 --> 00:26:24.000]  你不是胡口亂言在那裡講
[00:26:24.000 --> 00:26:26.000]  你講錯了
[00:26:26.000 --> 00:26:28.000]  你這個以生命為擔保
[00:26:28.000 --> 00:26:31.000]  見證你是何等的重要
[00:26:31.000 --> 00:26:34.000]  那個控告我說
[00:26:34.000 --> 00:26:36.000]  當時還有一個人經過
[00:26:36.000 --> 00:26:38.000]  拿個警察的Badge出來
[00:26:38.000 --> 00:26:39.000]  你不要逃
[00:26:39.000 --> 00:26:41.000]  他還說我要逃
[00:26:41.000 --> 00:26:43.000]  他跟我太太坐在車子裡面
[00:26:43.000 --> 00:26:46.000]  要逃
[00:26:46.000 --> 00:26:49.000]  要罪加一等
[00:26:49.000 --> 00:26:51.000]  那我的律師就問他
[00:26:51.000 --> 00:26:53.000]  你怎麼知道他要逃
[00:26:53.000 --> 00:26:54.000]  他說他們在講話
[00:26:54.000 --> 00:26:55.000]  講話小聲
[00:26:55.000 --> 00:26:59.000]  那律師說你會普通話嗎
[00:26:59.000 --> 00:27:01.000]  普通話 我不會
[00:27:01.000 --> 00:27:03.000]  你不會普通話
[00:27:03.000 --> 00:27:06.000]  那律師在法庭就叫我上去了
[00:27:06.000 --> 00:27:09.000]  這些都是事先準備
[00:27:09.000 --> 00:27:12.000]  那你跟你太太什麼時候認識
[00:27:12.000 --> 00:27:14.000]  197幾年認識
[00:27:14.000 --> 00:27:15.000]  那你們在哪裡認識
[00:27:15.000 --> 00:27:16.000]  在台灣
[00:27:16.000 --> 00:27:18.000]  台灣講什麼話語
[00:27:18.000 --> 00:27:19.000]  我講什麼話
[00:27:19.000 --> 00:27:20.000]  那你跟警察講的時候
[00:27:20.000 --> 00:27:21.000]  用什麼話
[00:27:21.000 --> 00:27:22.000]  我用什麼話
[00:27:22.000 --> 00:27:24.000]  那你跟你太太結婚之後
[00:27:24.000 --> 00:27:25.000]  講什麼話
[00:27:25.000 --> 00:27:27.000]  講普通話
[00:27:27.000 --> 00:27:28.000]  那在美國
[00:27:28.000 --> 00:27:29.000]  你跟你太太講什麼
[00:27:29.000 --> 00:27:30.000]  通常講什麼
[00:27:30.000 --> 00:27:31.000]  普通話
[00:27:31.000 --> 00:27:33.000]  普通話是不是你經常所講
[00:27:33.000 --> 00:27:35.000]  是 經常
[00:27:35.000 --> 00:27:38.000]  這種給審判員聽到
[00:27:38.000 --> 00:27:39.000]  他們是在講普通話
[00:27:39.000 --> 00:27:40.000]  這個人說
[00:27:40.000 --> 00:27:41.000]  我看他們在講話
[00:27:41.000 --> 00:27:44.000]  好像要逃
[00:27:44.000 --> 00:27:47.000]  假如是講英語的話
[00:27:47.000 --> 00:27:50.000]  你說這個可能可以成立
[00:27:50.000 --> 00:27:54.000]  因為你毫無證據
[00:27:54.000 --> 00:27:56.000]  可是現在來一個人說普通話
[00:27:56.000 --> 00:27:57.000]  你也普通話不會說
[00:27:57.000 --> 00:28:00.000]  你怎麼可以這樣說
[00:28:00.000 --> 00:28:01.000]  所以才會三千塊
[00:28:01.000 --> 00:28:04.000]  我本來以為五萬塊就了了
[00:28:04.000 --> 00:28:05.000]  算了
[00:28:05.000 --> 00:28:06.000]  我本來想
[00:28:06.000 --> 00:28:07.000]  只要我給他一萬塊
[00:28:07.000 --> 00:28:09.000]  我也就好了
[00:28:09.000 --> 00:28:13.000]  沒想到三千塊
[00:28:13.000 --> 00:28:15.000]  原來我今天要講得到
[00:28:15.000 --> 00:28:16.000]  我就不曉得
[00:28:16.000 --> 00:28:18.000]  假如這案沒有結束
[00:28:18.000 --> 00:28:19.000]  我站在上面
[00:28:19.000 --> 00:28:22.000]  可能我心情極其沉重
[00:28:22.000 --> 00:28:25.000]  我不曉得怎麼講
[00:28:25.000 --> 00:28:27.000]  可是我學到一點
[00:28:27.000 --> 00:28:29.000]  當我宣昭經文是
[00:28:29.000 --> 00:28:32.000]  在星期二晚上定的時候
[00:28:32.000 --> 00:28:36.000]  我還不曉得禮拜五是什麼
[00:28:36.000 --> 00:28:39.000]  我是說住在至高者一命處的
[00:28:39.000 --> 00:28:42.000]  必住在全能者的陰下
[00:28:42.000 --> 00:28:46.000]  當我們若不能相信我們的神
[00:28:46.000 --> 00:28:52.000]  並不表示神永遠保護義人不受苦
[00:28:52.000 --> 00:28:54.000]  這不是
[00:28:54.000 --> 00:28:56.000]  義人也會受苦
[00:28:56.000 --> 00:28:57.000]  可是在受苦中
[00:28:57.000 --> 00:29:02.000]  我們可以更深經歷到神的實在
[00:29:02.000 --> 00:29:07.000]  洛杉磯有一個最大的教會
[00:29:07.000 --> 00:29:10.000]  最豪華的教會
[00:29:10.000 --> 00:29:12.000]  最漂亮的教會
[00:29:12.000 --> 00:29:15.000]  他講的是成功神學
[00:29:15.000 --> 00:29:16.000]  換句話說
[00:29:16.000 --> 00:29:18.000]  基督徒在神的祝福下
[00:29:18.000 --> 00:29:23.000]  在主裡面永遠是發達成功的
[00:29:23.000 --> 00:29:25.000]  誰不願意聽這個
[00:29:25.000 --> 00:29:27.000]  假如我說來恩澤教會
[00:29:27.000 --> 00:29:30.000]  個個都一帆風順
[00:29:30.000 --> 00:29:32.000]  假如裡面有幾個人說
[00:29:32.000 --> 00:29:34.000]  對呀 我聽了這個道之後
[00:29:34.000 --> 00:29:37.000]  我隔三個月加薪了
[00:29:37.000 --> 00:29:38.000]  另外一個人說
[00:29:38.000 --> 00:29:41.000]  對呀 我種了樂陀
[00:29:41.000 --> 00:29:43.000]  三五個人一講的時候
[00:29:43.000 --> 00:29:44.000]  開始圓滿
[00:29:44.000 --> 00:29:47.000]  可是這個不是神的話
[00:29:47.000 --> 00:29:55.000]  聖經神絕對不會說成功神學
[00:29:55.000 --> 00:29:59.000]  約伯都會受過災難
[00:29:59.000 --> 00:30:01.000]  彼得也受過試煉
[00:30:01.000 --> 00:30:05.000]  他說試煉就像金子在火爐裡面
[00:30:05.000 --> 00:30:06.000]  經過試煉之後
[00:30:06.000 --> 00:30:08.000]  就更加的純淨
[00:30:08.000 --> 00:30:11.000]  更加的寶貴
[00:30:11.000 --> 00:30:13.000]  所以我們今天我們來看
[00:30:13.000 --> 00:30:17.000]  很快看這一段聖經
[00:30:17.000 --> 00:30:19.000]  在這一段聖經的前言
[00:30:19.000 --> 00:30:20.000]  我就這樣寫
[00:30:20.000 --> 00:30:22.000]  因為在前面一段裡面
[00:30:22.000 --> 00:30:26.000]  講到賈師父他們最終的審判
[00:30:26.000 --> 00:30:28.000]  就如什麼
[00:30:28.000 --> 00:30:31.000]  彼得就把歷史拿出來
[00:30:31.000 --> 00:30:33.000]  把歷史成為一個見解
[00:30:33.000 --> 00:30:35.000]  來教訓弟兄姊妹
[00:30:35.000 --> 00:30:38.000]  我們的聖經神的話語
[00:30:38.000 --> 00:30:41.000]  是經歷世代的考驗
[00:30:41.000 --> 00:30:47.000]  神的話語有人類敗壞成為我們的見解
[00:30:47.000 --> 00:30:50.000]  如同犯罪的天使
[00:30:50.000 --> 00:30:55.000]  這在世界成立之前的事情
[00:30:55.000 --> 00:30:58.000]  神都已經寫在這上面
[00:30:58.000 --> 00:31:00.000]  天使怎麼墮落
[00:31:00.000 --> 00:31:04.000]  天使要違背神的權柄
[00:31:04.000 --> 00:31:06.000]  要與神同等
[00:31:06.000 --> 00:31:08.000]  不順服神
[00:31:08.000 --> 00:31:10.000]  天使犯罪的天使
[00:31:10.000 --> 00:31:12.000]  挪亞的世代
[00:31:12.000 --> 00:31:15.000]  索多瑪厄莫拉的世代
[00:31:15.000 --> 00:31:18.000]  彼得不單單只講當時
[00:31:18.000 --> 00:31:22.000]  公元前六十年的那個世代
[00:31:22.000 --> 00:31:24.000]  他把公元前一千年
[00:31:24.000 --> 00:31:27.000]  兩千年之前
[00:31:27.000 --> 00:31:30.000]  在世界未成之前的事
[00:31:30.000 --> 00:31:32.000]  他寫出來
[00:31:32.000 --> 00:31:33.000]  換句話說
[00:31:33.000 --> 00:31:35.000]  要確定一件事
[00:31:35.000 --> 00:31:41.000]  你我世人都在這樣一個制度下面
[00:31:41.000 --> 00:31:43.000]  在神最終的審判
[00:31:43.000 --> 00:31:45.000]  我們要面對神
[00:31:45.000 --> 00:31:49.000]  什麼還比歷史更有權威
[00:31:49.000 --> 00:31:54.000]  什麼還比世代的證明更有證據
[00:31:54.000 --> 00:31:58.000]  多少時候神用這樣一個方式來見證
[00:31:58.000 --> 00:32:02.000]  神用天地他的創造萬物來見證
[00:32:02.000 --> 00:32:05.000]  當我們人要抵抗他的時候
[00:32:05.000 --> 00:32:07.000]  要違背他的時候
[00:32:07.000 --> 00:32:10.000]  我們人說話太容易
[00:32:10.000 --> 00:32:12.000]  哪有這回事
[00:32:12.000 --> 00:32:14.000]  自圓其說
[00:32:14.000 --> 00:32:19.000]  神都已經用各式各樣的方式
[00:32:19.000 --> 00:32:21.000]  多次多方
[00:32:21.000 --> 00:32:23.000]  藉著先知小語
[00:32:23.000 --> 00:32:27.000]  最後藉著耶穌基督的來世
[00:32:27.000 --> 00:32:28.000]  來到世界
[00:32:28.000 --> 00:32:33.000]  來證明他的話語不是一兩百年
[00:32:33.000 --> 00:32:36.000]  是上千年就已經啟齒
[00:32:36.000 --> 00:32:38.000]  所以你我的信仰
[00:32:38.000 --> 00:32:41.000]  不是建立在迷信
[00:32:41.000 --> 00:32:44.000]  不是建立在文化
[00:32:44.000 --> 00:32:46.000]  不是建立在傳統
[00:32:46.000 --> 00:32:47.000]  不錯
[00:32:47.000 --> 00:32:51.000]  文化傳統可能上百上千年
[00:32:51.000 --> 00:32:55.000]  比不上神話語的真實
[00:32:55.000 --> 00:32:58.000]  所以目的我就寫了
[00:32:58.000 --> 00:33:01.000]  擴張我們屬靈的辨別能力
[00:33:01.000 --> 00:33:04.000]  能看出是非真假
[00:33:04.000 --> 00:33:07.000]  今天我在講這些道的時候
[00:33:07.000 --> 00:33:11.000]  能看出是非真假何等的重要
[00:33:11.000 --> 00:33:13.000]  越可怕的世界
[00:33:13.000 --> 00:33:15.000]  假的事越多
[00:33:15.000 --> 00:33:20.000]  我上次已經用一個中國的欄目
[00:33:20.000 --> 00:33:22.000]  我不是做一個比方
[00:33:22.000 --> 00:33:24.000]  一個實例
[00:33:24.000 --> 00:33:28.000]  我說王剛那個趣味純真
[00:33:28.000 --> 00:33:30.000]  那個節目
[00:33:30.000 --> 00:33:34.000]  多少被砸
[00:33:34.000 --> 00:33:35.000]  換句話說
[00:33:35.000 --> 00:33:43.000]  有一個好的產品
[00:33:43.000 --> 00:33:47.000]  必定有很多仿品假冒的
[00:33:47.000 --> 00:33:51.000]  假設食品沒有價值
[00:33:51.000 --> 00:33:54.000]  沒有人會去假冒
[00:33:54.000 --> 00:33:56.000]  所以在這邊我們看到
[00:33:56.000 --> 00:34:00.000]  你我要有辨別是非真假
[00:34:00.000 --> 00:34:03.000]  多少時候在幕會的時候
[00:34:03.000 --> 00:34:08.000]  無緣無故受到控告
[00:34:08.000 --> 00:34:10.000]  你相信我的話嗎
[00:34:10.000 --> 00:34:14.000]  我們在座的是陪審員
[00:34:14.000 --> 00:34:21.000]  多少時候受到控告
[00:34:21.000 --> 00:34:24.000]  當你們聽到受到控告的時候
[00:34:24.000 --> 00:34:28.000]  你是信任我對你們的真誠
[00:34:28.000 --> 00:34:32.000]  或是你相信跟你講的話的人
[00:34:32.000 --> 00:34:37.000]  當你坐在那個位置上的時候
[00:34:37.000 --> 00:34:45.000]  你希望Jury是一個感情用事的人
[00:34:45.000 --> 00:34:47.000]  感情用事的人
[00:34:47.000 --> 00:34:50.000]  那個小孩推車過來
[00:34:50.000 --> 00:34:54.000]  兩下都給他埋走了
[00:34:54.000 --> 00:34:58.000]  你都已經有失去分辨的地
[00:34:58.000 --> 00:35:02.000]  坐在那邊我確實也很無聊
[00:35:02.000 --> 00:35:05.000]  有時候我也自己幽默自己
[00:35:05.000 --> 00:35:07.000]  我說我們教會
[00:35:07.000 --> 00:35:12.000]  誰誰誰坐在那邊我就糟了
[00:35:12.000 --> 00:35:14.000]  我說我們教會
[00:35:14.000 --> 00:35:18.000]  誰誰誰坐在那邊我就可以放心了
[00:35:18.000 --> 00:35:19.000]  這是實在的
[00:35:19.000 --> 00:35:21.000]  你我不是感情用事
[00:35:21.000 --> 00:35:23.000]  就是很理智型的
[00:35:23.000 --> 00:35:26.000]  坐在那邊要很理智的
[00:35:26.000 --> 00:35:28.000]  我們對人要有愛心
[00:35:28.000 --> 00:35:32.000]  對事我們要有判斷力
[00:35:32.000 --> 00:35:34.000]  要有分辨的能力
[00:35:34.000 --> 00:35:38.000]  要有真假對錯的一個原則
[00:35:38.000 --> 00:35:40.000]  不是一個人來到你面前
[00:35:40.000 --> 00:35:43.000]  講兩句話流兩滴眼淚
[00:35:43.000 --> 00:35:45.000]  這下你心動
[00:35:45.000 --> 00:35:48.000]  赦免他吧
[00:35:48.000 --> 00:35:50.000]  我有講什麼話你都沒有聽到
[00:35:50.000 --> 00:35:52.000]  他流兩滴眼淚
[00:35:52.000 --> 00:35:54.000]  他憤恨這種
[00:35:54.000 --> 00:35:55.000]  你赦免他吧
[00:35:55.000 --> 00:36:03.000]  因為他成長比較不小心
[00:36:03.000 --> 00:36:06.000]  這就是ZERO失敗的地方
[00:36:06.000 --> 00:36:07.000]  你去做那個時候
[00:36:07.000 --> 00:36:08.000]  你會深深體會
[00:36:08.000 --> 00:36:11.000]  你要ZERO是感情用事
[00:36:11.000 --> 00:36:14.000]  或是今天我這樣講
[00:36:14.000 --> 00:36:15.000]  我不希望有一天
[00:36:15.000 --> 00:36:17.000]  你是坐在那個位置
[00:36:17.000 --> 00:36:20.000]  我是要把那實力拿到教會來
[00:36:20.000 --> 00:36:23.000]  因為教會我們都在演一台戲
[00:36:23.000 --> 00:36:25.000]  這一台戲給誰看
[00:36:25.000 --> 00:36:27.000]  給天使看
[00:36:27.000 --> 00:36:34.000]  給世人看
[00:36:34.000 --> 00:36:37.000]  我大概只能講大綱
[00:36:37.000 --> 00:36:40.000]  第一點 毀謗在位
[00:36:40.000 --> 00:36:43.000]  我們看到賈師父來到教會的時候
[00:36:43.000 --> 00:36:45.000]  他不是在教會外面
[00:36:45.000 --> 00:36:47.000]  他是在教會裡面
[00:36:47.000 --> 00:36:50.000]  假如你仔細看這一段聖經
[00:36:50.000 --> 00:36:52.000]  在教會裡面
[00:36:52.000 --> 00:36:56.000]  他是毀謗教會的屬靈的代理
[00:36:56.000 --> 00:36:59.000]  然後他毀謗教會的屬靈代理
[00:36:59.000 --> 00:37:01.000]  因為教會的弟兄姊妹
[00:37:01.000 --> 00:37:04.000]  是受這屬靈代理在引導
[00:37:04.000 --> 00:37:06.000]  在指引
[00:37:06.000 --> 00:37:10.000]  他攻擊這頭的時候
[00:37:10.000 --> 00:37:14.000]  他就可以得到他們的心
[00:37:14.000 --> 00:37:15.000]  打仗的時候
[00:37:15.000 --> 00:37:19.000]  有沒有說殺死手下
[00:37:19.000 --> 00:37:24.000]  你這樣率一被命中的話
[00:37:24.000 --> 00:37:30.000]  就已經結束了
[00:37:30.000 --> 00:37:32.000]  所以毀謗在位
[00:37:32.000 --> 00:37:34.000]  這毀謗在位的
[00:37:34.000 --> 00:37:36.000]  不只是賈師父
[00:37:36.000 --> 00:37:38.000]  在靈界裡面
[00:37:38.000 --> 00:37:40.000]  這裡講到
[00:37:40.000 --> 00:37:44.000]  連天使都不敢這樣做
[00:37:44.000 --> 00:37:49.000]  天使是在神的面前侍奉
[00:37:49.000 --> 00:37:53.000]  這表示天使順服神到一個地步
[00:37:53.000 --> 00:37:57.000]  他都不隨便毀謗
[00:37:57.000 --> 00:37:59.000]  我有很多點
[00:37:59.000 --> 00:38:01.000]  這都是我在煎熬的時候
[00:38:01.000 --> 00:38:03.000]  我寫出來的
[00:38:03.000 --> 00:38:09.000]  第二點
[00:38:09.000 --> 00:38:11.000]  有如畜類
