
[00:00:00.000 --> 00:00:03.360]  教會在15、16年的主題是
[00:16:47.720 --> 00:16:49.480]  撒芬的孫子
[00:16:49.480 --> 00:16:51.640]  基瑪利亞的兒子
[00:16:51.640 --> 00:16:56.200]  米該亞聽見書上耶和華的一切話
[00:16:56.200 --> 00:17:00.680]  他就下到王宮進入文氏的屋子
[00:17:00.680 --> 00:17:04.960]  眾首領就是文氏以利沙瑪
[00:17:04.960 --> 00:17:08.040]  司馬雅的兒子弟萊雅
[00:17:08.040 --> 00:17:11.240]  雅各波的兒子以利拿丹
[00:17:11.240 --> 00:17:14.240]  撒芬的兒子基瑪利亞
[00:17:14.240 --> 00:17:17.480]  哈那尼亞的兒子西底加
[00:17:17.480 --> 00:17:21.040]  和其餘的首領都坐在那裡
[00:17:21.040 --> 00:17:24.200]  於是米該亞對他們述說
[00:17:24.200 --> 00:17:26.560]  他所聽見的一切話
[00:17:26.560 --> 00:17:32.000]  就是巴祿向百姓唸那書的時候所聽見的
[00:17:32.000 --> 00:17:36.000]  眾首領就打發古時的曾孫
[00:17:36.000 --> 00:17:38.440]  史利米亞的孫子
[00:17:38.440 --> 00:17:42.920]  尼塔雅的兒子由底到巴祿那裡
[00:17:42.920 --> 00:17:44.200]  對他說
[00:17:44.200 --> 00:17:49.280]  你將所唸給百姓聽的書卷拿在手中
[00:17:49.280 --> 00:17:51.640]  到我們這裡來
[00:17:51.640 --> 00:17:58.160]  尼利亞的兒子納祿就拿書卷來到他們那裡
[00:17:58.160 --> 00:17:59.760]  他們對他說
[00:17:59.760 --> 00:18:01.280]  請你坐下
[00:18:01.280 --> 00:18:03.200]  唸給我們聽
[00:18:03.200 --> 00:18:05.800]  巴祿就唸給他們聽
[00:18:05.800 --> 00:18:09.280]  他們聽見這一切話就害怕
[00:18:09.280 --> 00:18:11.000]  面面相觀
[00:18:11.000 --> 00:18:12.360]  對巴祿說
[00:18:12.360 --> 00:18:16.280]  我們必須將這一切話告訴王
[00:18:16.280 --> 00:18:18.320]  他們問巴祿說
[00:18:18.320 --> 00:18:20.240]  請你告訴我們
[00:18:20.240 --> 00:18:24.760]  你怎樣從他口中寫這一切話呢
[00:18:24.760 --> 00:18:26.560]  巴祿說
[00:18:26.560 --> 00:18:29.800]  他用口向我說這一切話
[00:18:29.800 --> 00:18:32.920]  我就用筆墨寫在書上
[00:18:32.920 --> 00:18:35.240]  眾首領對巴祿說
[00:18:35.240 --> 00:18:38.360]  你和耶利米亞要去藏起來
[00:18:38.360 --> 00:18:42.440]  不可讓人知道你們在那裡
[00:18:42.440 --> 00:18:44.320]  在這段經文裡我們看到
[00:18:44.320 --> 00:18:49.680]  孫讀耶利米亞所吩咐巴祿記載的話
[00:18:49.680 --> 00:18:53.200]  在皇宮和民事的屋裡
[00:18:53.200 --> 00:18:56.360]  對象是有皇宮的官員領袖
[00:18:56.360 --> 00:18:58.120]  因為米哥聽到之後
[00:18:58.120 --> 00:19:00.520]  就叫他們聚集在一起
[00:19:00.520 --> 00:19:03.280]  再叫巴祿來到宣講
[00:19:03.280 --> 00:19:06.920]  結果他們重視這番話
[00:19:06.920 --> 00:19:09.040]  除了傳召巴祿來
[00:19:09.040 --> 00:19:10.680]  請他再唸一次
[00:19:10.680 --> 00:19:11.720]  然後就害怕
[00:19:11.720 --> 00:19:13.360]  事關重大
[00:19:13.360 --> 00:19:15.640]  他們覺得要將這番話
[00:19:15.640 --> 00:19:17.720]  告訴約瓦敬
[00:19:17.720 --> 00:19:20.000]  但他知道告訴約瓦敬
[00:19:20.000 --> 00:19:21.760]  可能帶來兩個後果
[00:19:21.760 --> 00:19:24.320]  一是皇聽勸
[00:19:24.320 --> 00:19:26.720]  叫眾人悔改
[00:19:26.720 --> 00:19:29.760]  第二可能會激怒皇
[00:19:29.760 --> 00:19:32.800]  就好像昔日耶利米亞激怒皇一樣
[00:19:32.800 --> 00:19:35.360]  或者昔日烏尼亞激怒皇一樣
[00:19:35.360 --> 00:19:40.920]  所以首領就叫巴祿和耶利米亞
[00:19:40.920 --> 00:19:42.280]  你們都要藏起來
[00:19:42.280 --> 00:19:44.760]  似乎都要保護他們
[00:19:44.760 --> 00:19:47.280]  不要讓人知道你們在哪裡
[00:19:47.280 --> 00:19:50.680]  結果那班官員
[00:19:50.680 --> 00:19:52.840]  就將這番話告訴皇
[00:19:52.840 --> 00:19:56.840]  我們看20至26節
[00:19:56.840 --> 00:20:00.400]  聽我讀20節
[00:20:00.400 --> 00:20:03.560]  眾首領進院見皇
[00:20:03.560 --> 00:20:06.800]  卻先把書卷存在民事
[00:20:06.800 --> 00:20:08.960]  以利沙瑪的屋內
[00:20:08.960 --> 00:20:12.640]  以後將這一切話說給皇聽
[00:20:12.640 --> 00:20:14.800]  那些書卷先不要帶來
[00:20:14.800 --> 00:20:19.320]  不過皇就打發尤底去拿這書卷來
[00:20:19.320 --> 00:20:22.880]  他就從民事以利沙瑪的屋內取來
[00:20:22.880 --> 00:20:28.320]  唸給皇和皇左右士立的眾首領聽
[00:20:28.320 --> 00:20:30.160]  那時是九月
[00:20:30.160 --> 00:20:31.040]  皇在哪裡呢?
[00:20:31.040 --> 00:20:34.280]  皇就坐在他過冬的房屋
[00:20:34.280 --> 00:20:35.920]  就是他的別院
[00:20:35.920 --> 00:20:37.160]  都在皇宮
[00:20:37.160 --> 00:20:39.640]  皇的前面有火盆
[00:20:39.640 --> 00:20:40.760]  有燒著的火
[00:20:40.760 --> 00:20:42.840]  因為冷
[00:20:42.840 --> 00:20:44.960]  尤底唸了三四篇
[00:20:44.960 --> 00:20:47.040]  留意括著的是「或作行」
[00:20:47.040 --> 00:20:48.800]  只有三四行
[00:20:48.800 --> 00:20:50.520]  只說了三四句
[00:20:50.520 --> 00:20:54.480]  皇就用民事的刀將書卷割破
[00:20:54.480 --> 00:20:55.760]  割爛它
[00:20:55.760 --> 00:20:57.000]  轟在火盆中
[00:20:57.000 --> 00:20:59.760]  直到全卷在火中燒盡了
[00:20:59.760 --> 00:21:02.520]  皇和聽見這一切話的臣僕
[00:21:02.520 --> 00:21:04.080]  都不怕
[00:21:04.080 --> 00:21:05.240]  也不撕裂衣服
[00:21:05.240 --> 00:21:07.200]  不撕裂衣服代表什麼?
[00:21:07.200 --> 00:21:09.080]  當時的人如果聽到一些說話
[00:21:09.080 --> 00:21:09.920]  聽到整個說話
[00:21:09.920 --> 00:21:11.080]  撕裂衣服代表
[00:21:11.080 --> 00:21:14.400]  他參悔
[00:21:14.400 --> 00:21:15.800]  他認罪
[00:21:15.800 --> 00:21:16.720]  他悔改
[00:21:16.720 --> 00:21:17.840]  但他們沒有
[00:21:17.840 --> 00:21:18.720]  他們沒有參悔
[00:21:18.720 --> 00:21:19.320]  沒有認罪
[00:21:19.320 --> 00:21:19.920]  沒有悔改
[00:21:19.920 --> 00:21:22.440]  不覺得自己所做的有什麼錯
[00:21:22.440 --> 00:21:23.960]  還要怎樣呢?
[00:21:23.960 --> 00:21:26.440]  以利那丹和第萊瓦
[00:21:26.440 --> 00:21:29.040]  並基瑪利亞
[00:21:29.040 --> 00:21:32.320]  有些人領袖曾經懇求皇
[00:21:32.320 --> 00:21:34.320]  叫皇不要燒這個書卷
[00:21:34.320 --> 00:21:36.160]  但他還是不聽
[00:21:36.160 --> 00:21:38.400]  即是說他一意孤行
[00:21:38.400 --> 00:21:41.280]  這個皇一意孤行
[00:21:41.280 --> 00:21:44.800]  皇就吩咐哈米勒的兒子
[00:21:44.800 --> 00:21:48.920]  耶拉蜜和亞斯列的兒子西萊雅
[00:21:48.920 --> 00:21:50.760]  並阿伯迭的兒子
[00:21:50.760 --> 00:21:51.760]  史理米雅
[00:21:51.760 --> 00:21:55.880]  去捉拿文氏巴祿和先知耶利米
[00:21:55.880 --> 00:21:59.320]  帝爺說他是將他們隱藏
[00:21:59.320 --> 00:22:00.560]  第三次中毒的時候
[00:22:00.560 --> 00:22:02.800]  雖然不是巴祿
[00:22:02.800 --> 00:22:06.000]  是另一個領袖尤底
[00:22:06.000 --> 00:22:07.600]  但皇聽到之後
[00:22:07.600 --> 00:22:10.800]  一意孤行
[00:22:10.800 --> 00:22:14.560]  皇派人來捉拿巴祿和耶利米
[00:22:14.560 --> 00:22:17.680]  但上帝將他們隱藏
[00:22:17.680 --> 00:22:20.640]  保存他們的性命
[00:22:20.640 --> 00:22:22.840]  之後又有什麼結局呢?
[00:22:22.840 --> 00:22:23.720]  再看的時候
[00:22:23.720 --> 00:22:25.080]  我們又進入
[00:22:25.080 --> 00:22:27.000]  其實再有高潮
[00:22:27.000 --> 00:22:30.840]  三十六章二十七節到三十二節
[00:22:30.840 --> 00:22:33.720]  皇燒了書卷以後
[00:22:33.720 --> 00:22:36.160]  又臨到耶利米
[00:22:36.160 --> 00:22:39.600]  再取一卷
[00:22:39.600 --> 00:22:45.040]  將猶大王約翰勁所燒第一卷上的一切畫寫在旗上
[00:22:45.040 --> 00:22:46.880]  第一卷你寫上
[00:22:46.880 --> 00:22:47.840]  燒了不要緊
[00:22:47.840 --> 00:22:49.240]  你再拿一卷來
[00:22:49.240 --> 00:22:52.160]  因為當時寫的是用卷籍
[00:22:52.160 --> 00:22:55.960]  可能是當時蒲草紙也好
[00:22:55.960 --> 00:23:00.560]  或者是其他的竹片也好
[00:23:00.560 --> 00:23:01.600]  記錄
[00:23:01.600 --> 00:23:04.840]  或者是皮卷
[00:23:04.840 --> 00:23:07.800]  再拿上來就寫了
[00:23:07.800 --> 00:23:09.040]  你再取一卷
[00:23:09.040 --> 00:23:15.000]  將猶大王約翰勁所燒第一卷上一切的說話寫在旗上
[00:23:15.000 --> 00:23:17.160]  輪到猶大王約翰勁
[00:23:17.160 --> 00:23:18.240]  你要說
[00:23:18.240 --> 00:23:19.480]  耶和華如此說
[00:23:19.480 --> 00:23:21.840]  你燒了書卷說
[00:23:21.840 --> 00:23:23.520]  你為什麼在旗上寫著
[00:23:23.520 --> 00:23:27.200]  說巴比倫王必要來毀滅這地呢?
[00:23:27.200 --> 00:23:27.960]  這個約翰勁王
[00:23:27.960 --> 00:23:30.840]  你為什麼說巴比倫王要來毀滅這地
[00:23:30.840 --> 00:23:33.200]  在地上絕了人民生畜
[00:23:33.200 --> 00:23:34.960]  為什麼要這樣說
[00:23:34.960 --> 00:23:37.600]  所以耶和華輪到猶大王約翰勁說
[00:23:37.600 --> 00:23:39.080]  他後裔中
[00:23:39.080 --> 00:23:42.040]  必無人坐在大位的寶座上
[00:23:42.040 --> 00:23:43.560]  他的屍首必被拋棄
[00:23:43.560 --> 00:23:45.280]  白日受炎熱
[00:23:45.280 --> 00:23:47.520]  黑夜受寒霜
[00:23:47.520 --> 00:23:49.280]  我必因他和他後裔
[00:23:49.280 --> 00:23:50.800]  並他臣僕的罪孽
[00:23:50.800 --> 00:23:51.880]  刑罰他們
[00:23:51.880 --> 00:23:53.880]  我要使我所說的一切災禍
[00:23:53.880 --> 00:23:56.720]  臨到他們和耶路撒冷的居民
[00:23:56.720 --> 00:23:57.840]  並猶大人
[00:23:57.840 --> 00:23:59.800]  指示他們不聽
[00:23:59.800 --> 00:24:00.640]  再來寫
[00:24:00.640 --> 00:24:01.960]  再警告他們
[00:24:01.960 --> 00:24:03.000]  你因為不聽
[00:24:03.000 --> 00:24:04.520]  所以我再警告你們
[00:24:04.520 --> 00:24:05.320]  但是原來
[00:24:05.320 --> 00:24:07.160]  耶利米上帝在這裡再說
[00:24:07.160 --> 00:24:08.320]  他們也不聽
[00:24:08.320 --> 00:24:10.640]  不過他卻要繼續說
[00:24:10.640 --> 00:24:12.160]  繼續寫
[00:24:12.160 --> 00:24:13.600]  三十二節
[00:24:13.600 --> 00:24:16.640]  於是耶利米又取一書卷
[00:24:16.640 --> 00:24:18.760]  交給尼尼雅的兒子
[00:24:18.760 --> 00:24:20.320]  文氏八六
[00:24:20.320 --> 00:24:22.520]  他就從耶利米的口中
[00:24:22.520 --> 00:24:25.640]  寫了猶大王約翰勁所消傳
[00:24:25.640 --> 00:24:28.240]  前卷上的一切話
[00:24:28.240 --> 00:24:33.240]  另外又添了許多相仿的話
[00:24:33.240 --> 00:24:35.680]  雖然被皇帝燒了
[00:24:35.680 --> 00:24:39.600]  上帝所吩咐的說話
[00:24:39.600 --> 00:24:41.480]  但是上帝沒有放棄
[00:24:41.480 --> 00:24:44.840]  仍然叫耶利米再寫
[00:24:44.840 --> 00:24:48.560]  耶利米就叫八六再寫
[00:24:48.560 --> 00:24:50.520]  究竟八六是什麼人
[00:24:50.520 --> 00:24:52.520]  他具備什麼條件
[00:24:52.520 --> 00:24:55.320]  以至耶利米要找他做書記
[00:24:55.320 --> 00:24:57.680]  甚至找他做代言人
[00:24:57.680 --> 00:25:00.760]  要宣講上帝的說話呢
[00:25:00.760 --> 00:25:03.520]  究竟是什麼動力驅使
[00:25:03.520 --> 00:25:06.120]  八六義無反顧
[00:25:06.120 --> 00:25:12.000]  一次又一次地承擔使命
[00:25:12.000 --> 00:25:16.840]  記下並宣告上帝的說話
[00:25:16.840 --> 00:25:18.120]  他義無反顧
[00:25:18.120 --> 00:25:19.360]  不畏強權
[00:25:19.360 --> 00:25:22.520]  亦不畏群情
[00:25:22.520 --> 00:25:26.200]  究竟他擁有的是怎樣的心智
[00:25:26.200 --> 00:25:28.480]  和領袖呢
[00:25:28.480 --> 00:25:29.960]  我們從三十二節知道
[00:25:29.960 --> 00:25:31.840]  其實二十六節也有提及
[00:25:31.840 --> 00:25:34.680]  八六是一個文士
[00:25:34.680 --> 00:25:36.720]  於是耶利米又取一書卷
[00:25:36.720 --> 00:25:38.440]  交給尼尼亞的兒子
[00:25:38.440 --> 00:25:40.880]  文士八六
[00:25:40.880 --> 00:25:42.480]  文士是什麼人呢
[00:25:42.480 --> 00:25:45.720]  文士是猶太的法學專家
[00:25:45.720 --> 00:25:48.480]  非常熟悉猶太人的律法
[00:25:48.480 --> 00:25:49.760]  猶太人的律法
[00:25:49.760 --> 00:25:55.200]  特別是摩西所寫的《五經》
[00:25:55.200 --> 00:25:58.280]  不僅是摩西的書信
[00:25:58.280 --> 00:25:59.560]  在北國的時候
[00:25:59.560 --> 00:26:02.400]  已經有先知來記載上帝的說話
[00:26:02.400 --> 00:26:05.160]  已經有其他的歷史被記載
[00:26:05.160 --> 00:26:06.920]  文士很熟悉
[00:26:06.920 --> 00:26:10.720]  所以當他來記錄耶利米的說話的時候
[00:26:10.720 --> 00:26:12.880]  他應該也會審視一下
[00:26:12.880 --> 00:26:14.480]  耶利米所說的
[00:26:14.480 --> 00:26:17.880]  是否真的配合上帝的聖情呢
[00:26:17.880 --> 00:26:20.760]  是否真的配合上帝昔日
[00:26:20.760 --> 00:26:22.760]  曾經吩咐摩西所寫的呢
[00:26:22.760 --> 00:26:24.400]  他們是否真的違反了律法呢
[00:26:24.400 --> 00:26:27.880]  當上帝透過耶利米來責備他們
[00:26:27.880 --> 00:26:29.880]  不應該欺負孤兒寡婦的時候
[00:26:29.880 --> 00:26:31.320]  其實上帝是否吩咐他們
[00:26:31.320 --> 00:26:33.040]  不要欺負孤兒寡婦呢
[00:26:33.040 --> 00:26:34.800]  當然是
[00:26:34.800 --> 00:26:37.560]  當上帝吩咐耶利米來責備他們
[00:26:37.560 --> 00:26:39.480]  你們不可以行不義的時候
[00:26:39.480 --> 00:26:41.120]  上帝是否吩咐他們要行誠實呢
[00:26:41.120 --> 00:26:42.520]  當然是
[00:26:42.520 --> 00:26:44.440]  當上帝來吩咐他們
[00:26:44.440 --> 00:26:46.560]  透過耶利米鞭策他們
[00:26:46.560 --> 00:26:47.440]  責備他們
[00:26:47.440 --> 00:26:49.920]  為什麼你們要尋求其他的偶像
[00:26:49.920 --> 00:26:51.120]  他們就會問
[00:26:51.120 --> 00:26:54.600]  上帝是否真的曾經吩咐以色列的子民不要拜偶像
[00:26:54.600 --> 00:26:55.440]  當然是
[00:26:55.440 --> 00:26:58.720]  出埃及是你們熟悉的
[00:26:58.720 --> 00:27:00.400]  一個文士
[00:27:00.400 --> 00:27:04.920]  有他做法律顧問
[00:27:04.920 --> 00:27:07.680]  當然要找他
[00:27:07.680 --> 00:27:08.840]  不單是這樣
[00:27:08.840 --> 00:27:10.480]  巴祿是一個文士
[00:27:10.480 --> 00:27:13.760]  文士在當時也有些地位
[00:27:13.760 --> 00:27:17.360]  他甚至和聖殿
[00:27:17.360 --> 00:27:20.240]  和皇宮裡面的領袖有交情
[00:27:20.240 --> 00:27:22.880]  他甚至是皇宮裡面的領袖
[00:27:22.880 --> 00:27:24.000]  聖職人員
[00:27:24.000 --> 00:27:28.120]  所以他可以進入皇宮
[00:27:28.120 --> 00:27:29.280]  和文士一起
[00:27:29.280 --> 00:27:31.200]  他聽先知的話
[00:27:31.200 --> 00:27:32.960]  所以在家裡宣讀
[00:27:32.960 --> 00:27:34.880]  在文士的家裡宣讀
[00:27:34.880 --> 00:27:37.760]  由他記錄和宣讀上帝的話
[00:27:37.760 --> 00:27:39.080]  有一定的方便
[00:27:39.080 --> 00:27:42.480]  上帝不會找那些不能進入聖殿的人
[00:27:42.480 --> 00:27:44.160]  或者耶利米也很清楚
[00:27:44.160 --> 00:27:45.280]  他找的是什麼人呢
[00:27:45.280 --> 00:27:47.160]  找的是可以進入聖殿的人
[00:27:47.160 --> 00:27:48.520]  因為他自己不能進入
[00:27:48.520 --> 00:27:51.920]  他不會找另一個被消失的人
[00:27:51.920 --> 00:27:58.280]  他不會找另一個被排擠在以外的人
[00:27:58.280 --> 00:27:59.680]  被趕絕的人
[00:27:59.680 --> 00:28:00.600]  來幫他讀
[00:28:00.600 --> 00:28:01.720]  他一定找一個
[00:28:01.720 --> 00:28:05.720]  當時也有一定的地位的人
[00:28:05.720 --> 00:28:08.400]  來中讀上帝的話
[00:28:08.400 --> 00:28:11.000]  這是十二節和十九節告訴他
[00:28:11.000 --> 00:28:13.640]  他可以進入文士的家裡
[00:28:13.640 --> 00:28:15.600]  而那些人和他也有交情
[00:28:15.600 --> 00:28:18.600]  也願意來保他命
[00:28:18.600 --> 00:28:22.720]  他當時也應該有些名望
[00:28:22.720 --> 00:28:23.760]  他所說的話
[00:28:23.760 --> 00:28:26.760]  也有些人願意來聽
[00:28:26.760 --> 00:28:27.920]  第三是
[00:28:27.920 --> 00:28:31.040]  猶太史學家約瑟夫
[00:28:31.040 --> 00:28:33.080]  在他的《猶太古字記》裡
[00:28:33.080 --> 00:28:36.240]  記載上次他找巴祿的出生
[00:28:36.240 --> 00:28:37.440]  剛才我們也找到
[00:28:37.440 --> 00:28:39.160]  巴祿的父親是誰
[00:28:39.160 --> 00:28:40.520]  他的曾祖父是誰
[00:28:40.520 --> 00:28:42.760]  他的祖父和曾祖父是誰
[00:28:42.760 --> 00:28:48.480]  他說他應該是出生在名門望族裡
[00:28:48.480 --> 00:28:53.600]  他的兄弟似乎是西底加王宮裡的大臣
[00:28:53.600 --> 00:28:55.640]  曾經和王去巴比倫
[00:28:55.640 --> 00:28:57.080]  你記不記得巴比倫
[00:28:57.080 --> 00:28:59.560]  擄掠猶太人的時候
[00:28:59.560 --> 00:29:02.160]  他不是擄掠孤兒寡婦
[00:29:02.160 --> 00:29:03.480]  或者擄逆殘兵
[00:29:03.480 --> 00:29:06.360]  他是帶什麼人去巴比倫的
[00:29:06.360 --> 00:29:08.000]  他是帶聰明人的
[00:29:08.000 --> 00:29:11.000]  所以大尉是聰明人
[00:29:12.880 --> 00:29:17.040]  巴祿也有一定的身份地位
[00:29:17.040 --> 00:29:20.320]  甚至有記載是有巴祿書的
[00:29:20.320 --> 00:29:22.280]  巴祿所寫的東西
[00:29:22.280 --> 00:29:24.680]  都是很受人尊重的
[00:29:24.680 --> 00:29:26.720]  耶利米找了他
[00:29:26.720 --> 00:29:28.160]  但是耶利米找了他之後
[00:29:28.160 --> 00:29:30.640]  這個巴祿他有什麼體會呢
[00:29:30.640 --> 00:29:33.280]  他承擔這個使命
[00:29:33.280 --> 00:29:35.400]  他有什麼感受呢
[00:29:35.400 --> 00:29:36.560]  三十六章沒有說
[00:29:36.560 --> 00:29:38.560]  但是四十五章有說
[00:29:38.560 --> 00:29:41.400]  四十五章距離三十六章好像很久了
[00:29:41.400 --> 00:29:44.400]  但是所寫的這件事
[00:29:44.400 --> 00:29:48.080]  是發生在上帝吩咐耶利米的時候
[00:29:48.080 --> 00:29:48.880]  是同一年的
[00:29:48.880 --> 00:29:51.880]  是第四年的
[00:29:51.880 --> 00:29:53.840]  耶利米書第四十五章
[00:29:53.840 --> 00:29:54.720]  第一至三字
[00:29:54.720 --> 00:29:57.120]  猶大王約西亞的兒子約阿敬
[00:29:57.120 --> 00:29:59.120]  第四年
[00:29:59.120 --> 00:30:01.760]  耶利米吩咐的時候就是第四年
[00:30:01.760 --> 00:30:03.040]  尼尼亞的兒子巴祿
[00:30:03.040 --> 00:30:05.480]  將先知耶利米口中所說的話
[00:30:05.480 --> 00:30:07.280]  寫在書上
[00:30:07.280 --> 00:30:07.960]  他要寫了
[00:30:07.960 --> 00:30:09.280]  但期間耶利米這樣說
[00:30:09.280 --> 00:30:12.640]  巴祿 耶華以色列的神這樣說
[00:30:12.640 --> 00:30:14.680]  巴祿你曾經說
[00:30:14.680 --> 00:30:17.800]  吾哀哉 耶華將憂愁加在我的痛苦上
[00:30:17.800 --> 00:30:20.960]  我一哀哼而困乏不得安歇
[00:30:20.960 --> 00:30:22.240]  有一番對話
[00:30:22.240 --> 00:30:24.040]  不是神直接跟巴祿說
[00:30:24.040 --> 00:30:26.720]  是神透過耶利米跟巴祿說
[00:30:26.720 --> 00:30:27.480]  為什麼呢
[00:30:27.480 --> 00:30:31.080]  因為巴祿領受了耶利米
[00:30:31.080 --> 00:30:32.440]  叫他做書記
[00:30:32.440 --> 00:30:34.440]  並且做他代言人之後
[00:30:34.440 --> 00:30:36.200]  巴祿有一些反應
[00:30:36.200 --> 00:30:36.960]  他的反應是
[00:30:36.960 --> 00:30:41.000]  吾哀哉 慘啊
[00:30:41.000 --> 00:30:42.160]  為什麼慘啊
[00:30:42.160 --> 00:30:45.360]  耶華將憂愁加在我的痛苦上
[00:30:45.360 --> 00:30:46.720]  憂愁加在痛苦上
[00:30:46.720 --> 00:30:47.480]  首先
[00:30:47.480 --> 00:30:48.200]  他不是說
[00:30:48.200 --> 00:30:49.360]  耶華使我痛苦
[00:30:49.360 --> 00:30:50.520]  已經是痛苦了
[00:30:50.520 --> 00:30:52.560]  是將憂愁加在痛苦上
[00:30:52.560 --> 00:30:55.320]  巴祿為什麼憂愁
[00:30:55.320 --> 00:30:56.360]  為什麼有痛苦
[00:30:56.360 --> 00:30:58.240]  你可以體會
[00:30:58.240 --> 00:31:02.160]  他從耶利米口中所聽的話是什麼
[00:31:02.160 --> 00:31:04.960]  不是說自己國家將來如何興盛
[00:31:04.960 --> 00:31:06.680]  不是說自己的國家
[00:31:06.680 --> 00:31:08.320]  將來如何繁榮
[00:31:08.320 --> 00:31:12.560]  不是說王將來如何帶領國家
[00:31:12.560 --> 00:31:14.920]  如果王不悔改
[00:31:14.920 --> 00:31:17.280]  這個國家就會滅亡
[00:31:17.280 --> 00:31:19.720]  我們連聖殿都會沒有
[00:31:19.720 --> 00:31:21.760]  巴祿聽了這些說話
[00:31:21.760 --> 00:31:23.120]  聽在心中
[00:31:23.120 --> 00:31:24.280]  當你又想想
[00:31:24.280 --> 00:31:27.480]  有一個人來到喜利御賢冥恩堂
[00:31:27.480 --> 00:31:29.240]  三十週年之後
[00:31:29.240 --> 00:31:31.600]  眾民都會離棄
[00:31:31.600 --> 00:31:32.840]  你聽到會怎樣
[00:31:32.840 --> 00:31:35.760]  慘啊
[00:31:35.760 --> 00:31:37.560]  你當然會說慘
[00:31:37.560 --> 00:31:39.000]  接著還要怎樣
[00:31:39.000 --> 00:31:40.120]  他聽了之後
[00:31:40.120 --> 00:31:41.560]  不是當沒有聽過
[00:31:41.560 --> 00:31:43.520]  那個人胡說八道
[00:31:43.520 --> 00:31:45.520]  或者將這本書寫下
[00:31:45.520 --> 00:31:47.360]  在2016年計劃書裡
[00:31:47.360 --> 00:31:48.320]  你收起來吧
[00:31:48.320 --> 00:31:51.160]  不要再上網了
[00:31:51.160 --> 00:31:52.480]  他不是收在籠子裡
[00:31:52.480 --> 00:31:54.960]  他也不是找個洞來刮掉收藏
[00:31:54.960 --> 00:31:56.760]  他要做什麼
[00:31:56.760 --> 00:31:58.400]  他要宣告
[00:31:58.400 --> 00:32:00.280]  在什麼地方宣告
[00:32:00.280 --> 00:32:01.840]  不是在自己的洗澡房
[00:32:01.840 --> 00:32:02.640]  講完就算了
[00:32:02.640 --> 00:32:03.800]  沒有人聽到
[00:32:03.800 --> 00:32:05.680]  他要說的電
[00:32:05.680 --> 00:32:07.320]  公開的地方
[00:32:07.320 --> 00:32:11.840]  眾百姓領袖君王都要聽到
[00:32:11.840 --> 00:32:13.680]  他很難受
[00:32:13.680 --> 00:32:14.840]  聽到已經很難受
[00:32:14.840 --> 00:32:17.480]  還要由自己親口宣告
[00:32:17.480 --> 00:32:21.360]  所以他說難受加難受
[00:32:21.360 --> 00:32:23.160]  他難受到一個地步
[00:32:23.160 --> 00:32:25.320]  他說我因哀哼而困乏
[00:32:25.320 --> 00:32:26.600]  什麼是哀哼
[00:32:26.600 --> 00:32:29.280]  哀哼可以是借歎
[00:32:29.280 --> 00:32:31.360]  蓋歎
[00:32:31.360 --> 00:32:32.920]  可以是投訴
[00:32:32.920 --> 00:32:34.200]  為什麼找我
[00:32:34.200 --> 00:32:35.240]  當然不要記載
[00:32:35.240 --> 00:32:36.160]  他說的是什麼
[00:32:36.160 --> 00:32:37.680]  總之他哀哼
[00:32:37.680 --> 00:32:38.880]  慘了慘了
[00:32:38.880 --> 00:32:40.120]  死了死了
[00:32:40.120 --> 00:32:42.200]  不是他死我也死了
[00:32:42.200 --> 00:32:43.480]  你看看耶利米
[00:32:43.480 --> 00:32:45.040]  耶利米的下場是怎樣
[00:32:45.040 --> 00:32:47.360]  我的下場會是怎樣
[00:32:47.360 --> 00:32:49.960]  他說哀哼到困乏
[00:32:49.960 --> 00:32:51.280]  困乏是什麼
[00:32:51.280 --> 00:32:53.160]  累
[00:32:53.160 --> 00:32:55.560]  你有沒有試過身體也累
[00:32:55.560 --> 00:32:56.200]  有的
[00:32:56.200 --> 00:32:58.000]  你有沒有試過哭也累
[00:32:58.000 --> 00:32:59.640]  看來也有吧
[00:32:59.640 --> 00:33:00.360]  他不只這樣
[00:33:00.360 --> 00:33:02.760]  你累了就睡一下
[00:33:02.760 --> 00:33:06.720]  他接著說不得安歇
[00:33:06.720 --> 00:33:08.840]  睡也睡不著
[00:33:08.840 --> 00:33:11.320]  吃不安
[00:33:11.320 --> 00:33:12.080]  坐不下
[00:33:12.080 --> 00:33:13.000]  睡也睡不著
[00:33:13.000 --> 00:33:15.200]  這麼大件事
[00:33:15.200 --> 00:33:16.480]  怎麼辦
[00:33:16.480 --> 00:33:19.560]  當時巴祿就是這樣
[00:33:19.560 --> 00:33:22.200]  但上帝跟他說什麼話呢
[00:33:22.200 --> 00:33:26.840]  上帝跟他說第四節
[00:33:26.840 --> 00:33:28.400]  你要這樣告訴他
[00:33:28.400 --> 00:33:29.640]  透過耶利米跟他說
[00:33:29.640 --> 00:33:30.760]  耶利米說如此說
[00:33:30.760 --> 00:33:32.600]  我所建立的我必拆毀
[00:33:32.600 --> 00:33:34.600]  我所栽植的我必拔出
[00:33:34.600 --> 00:33:36.920]  在全地我都如此行
[00:33:36.920 --> 00:33:38.160]  這句話好像我們不明白
[00:33:38.160 --> 00:33:39.200]  為什麼上帝要這樣說
[00:33:39.200 --> 00:33:41.560]  這樣說對他有什麼用呢
