
[00:00:00.000 --> 00:00:04.440]  我們如何明白《啟示錄》這本書呢?
[00:16:18.080 --> 00:16:21.080]  我們稍後會看七間教會的
[00:16:21.080 --> 00:16:23.080]  每一節我都會和你們看看
[00:16:23.080 --> 00:16:24.240]  看看他講什麼
[00:16:24.240 --> 00:16:25.880]  不會講很久
[00:16:25.880 --> 00:16:28.120]  最頭痛的就是這個
[00:16:28.120 --> 00:16:31.280]  四章至二十二章這件事
[00:16:31.280 --> 00:16:33.280]  叫做將來的事
[00:16:33.280 --> 00:16:34.280]  因為啟示文學
[00:16:34.280 --> 00:16:37.240]  說真的第一我不是很懂
[00:16:37.240 --> 00:16:38.000]  你不用知道
[00:16:38.000 --> 00:16:39.000]  我已經解釋給你聽了
[00:16:39.000 --> 00:16:39.840]  第二
[00:16:39.840 --> 00:16:43.720]  外面有很多很多很多
[00:16:43.720 --> 00:16:47.160]  不同對這件事的理解
[00:16:47.160 --> 00:16:50.440]  我們可以和你講幾個學派
[00:16:50.440 --> 00:16:57.400]  怎樣去看這四章至二十二章
[00:16:57.400 --> 00:16:58.920]  最普遍的一個學派
[00:16:58.920 --> 00:17:01.040]  就是說四章至二十二章
[00:17:01.040 --> 00:17:03.040]  是在講教會的歷史
[00:17:03.040 --> 00:17:04.240]  或者人類的歷史
[00:17:04.240 --> 00:17:06.360]  由初期的教會一直到今天
[00:17:06.360 --> 00:17:08.440]  或者到耶穌再來
[00:17:08.440 --> 00:17:10.080]  你明不明白
[00:17:10.080 --> 00:17:11.120]  所以
[00:17:11.120 --> 00:17:13.320]  你每看一章的時候
[00:17:13.320 --> 00:17:16.600]  他在講人世間的一些歷史
[00:17:16.600 --> 00:17:18.440]  於是你就要問自己
[00:17:18.440 --> 00:17:22.000]  我們今天去到第十幾章
[00:17:22.000 --> 00:17:24.920]  今天2018年的香港
[00:17:24.920 --> 00:17:28.440]  我們現在是在這個四章至二十二章裡面
[00:17:28.440 --> 00:17:30.320]  哪裡呢
[00:17:30.320 --> 00:17:32.960]  很多人就會用時事出來講
[00:17:32.960 --> 00:17:34.240]  就會說
[00:17:34.240 --> 00:17:35.760]  這件事成就了
[00:17:35.760 --> 00:17:39.000]  體現了第十五章裡面第幾節
[00:17:39.000 --> 00:17:42.200]  於是原來我們今天已經在第十五章裡面了
[00:17:42.200 --> 00:17:43.240]  有些人說不同意
[00:17:43.240 --> 00:17:44.680]  我們已經在第十八章裡面了
[00:17:44.680 --> 00:17:46.920]  所以這個很困難的一件事
[00:17:46.920 --> 00:17:49.840]  有些人甚至到了一個地步
[00:17:49.840 --> 00:17:52.120]  這個是講那個七間教會
[00:17:52.120 --> 00:17:54.720]  他說那些七間教會不是真教會
[00:17:54.720 --> 00:17:59.680]  那些七間教會代表了人類歷史的七個階段
[00:17:59.680 --> 00:18:00.880]  於是告訴我們
[00:18:00.880 --> 00:18:02.080]  我們今天在奴隸家
[00:18:02.080 --> 00:18:04.920]  難怪我們又不冷不熱
[00:18:04.920 --> 00:18:07.000]  溫水被上帝吐出來
[00:18:07.000 --> 00:18:10.480]  我覺得不是的
[00:18:10.480 --> 00:18:14.120]  這個這樣的看法
[00:18:14.120 --> 00:18:15.120]  營造了
[00:18:15.120 --> 00:18:16.200]  我可以這麼說
[00:18:16.200 --> 00:18:19.520]  在美國營造了一個很大的市場
[00:18:19.520 --> 00:18:23.720]  就有Biasing跟你講末世的預言
[00:18:23.720 --> 00:18:25.560]  於是有什麼新聞出來
[00:18:25.560 --> 00:18:28.480]  就說這個是滴雞冬
[00:18:28.480 --> 00:18:30.320]  就是說我們現在最後那七年了
[00:18:30.320 --> 00:18:31.920]  最後那三年了
[00:18:31.920 --> 00:18:33.920]  我不知道你有沒有聽過
[00:18:33.920 --> 00:18:37.240]  奧巴馬其實是滴雞冬來的
[00:18:37.240 --> 00:18:38.480]  有沒有聽過
[00:18:38.480 --> 00:18:40.000]  其實曾幾何時
[00:18:40.000 --> 00:18:41.920]  誰出名就是誰是滴雞冬
[00:18:41.920 --> 00:18:43.880]  曾幾何時是Bill Gates的
[00:18:43.880 --> 00:18:46.600]  奧巴馬有人說
[00:18:46.600 --> 00:18:48.200]  他做總統的時候
[00:18:48.200 --> 00:18:51.520]  有很多人在引用聖經亂來
[00:18:51.520 --> 00:18:53.680]  為什麼奧巴馬是滴雞冬呢
[00:18:53.680 --> 00:18:55.000]  因為滴雞冬有一個號碼
[00:18:55.000 --> 00:18:56.480]  那個號碼是什麼
[00:18:56.480 --> 00:18:57.920]  666
[00:18:57.920 --> 00:19:02.440]  奧巴馬住在芝加哥那個號碼是6066
[00:19:02.440 --> 00:19:05.080]  將兩個零拆掉就是666
[00:19:05.080 --> 00:19:06.640]  這樣也可以
[00:19:06.640 --> 00:19:07.800]  還有一個很誇張
[00:19:07.800 --> 00:19:11.480]  他說奧巴馬的生日是
[00:19:11.480 --> 00:19:12.720]  等一下
[00:19:12.720 --> 00:19:18.720]  奧巴馬的生日是1961年8月4日
[00:19:18.720 --> 00:19:21.720]  是當年的第216日
[00:19:21.720 --> 00:19:24.120]  剛好就等於6乘6乘6
[00:19:24.120 --> 00:19:25.720]  這樣也可以
[00:19:25.720 --> 00:19:27.680]  然後他又說
[00:19:27.680 --> 00:19:30.800]  奧巴馬的名字總共有18個字母
[00:19:30.800 --> 00:19:32.400]  6加6加6
[00:19:32.400 --> 00:19:34.800]  所以奧巴馬就是666
[00:19:34.800 --> 00:19:37.040]  接著他當選總統之後
[00:19:37.040 --> 00:19:39.240]  他們的六合彩
[00:19:39.240 --> 00:19:41.720]  晚上出了一個號碼是666
[00:19:41.720 --> 00:19:44.360]  也是證明他就是滴雞冬
[00:19:44.360 --> 00:19:47.520]  很多人其中一個想法就是說
[00:19:47.520 --> 00:19:49.720]  這些東西是在告訴我們
[00:19:49.720 --> 00:19:50.720]  我們現在在哪裡
[00:19:50.720 --> 00:19:52.520]  於是看到誰是滴雞冬
[00:19:52.520 --> 00:19:53.160]  看到什麼
[00:19:53.160 --> 00:19:54.240]  你們看到蝗蟲
[00:19:54.240 --> 00:19:55.240]  我不知道你們有沒有聽過
[00:19:55.240 --> 00:19:57.720]  曾幾何時我聽過有些人說
[00:19:57.720 --> 00:19:59.320]  聖經裡面說蝗蟲
[00:19:59.320 --> 00:20:02.360]  蝗蟲代表了美國現在剛剛發展出來的
[00:20:02.360 --> 00:20:06.280]  那個直升機打仗的蝗蟲
[00:20:06.280 --> 00:20:07.400]  現在我們在承受
[00:20:07.400 --> 00:20:08.960]  我們已經在活在
[00:20:08.960 --> 00:20:09.960]  啟示號的什麼什麼
[00:20:09.960 --> 00:20:12.360]  我想不是
[00:20:12.360 --> 00:20:17.480]  所以我不想你用這樣的思考去想
[00:20:17.480 --> 00:20:19.560]  他不是想跟你算命
[00:20:19.560 --> 00:20:20.920]  他不是想你看看
[00:20:20.920 --> 00:20:23.680]  我們去到第20章21章還是哪裡
[00:20:23.680 --> 00:20:24.320]  OK
[00:20:24.320 --> 00:20:26.240]  我想他不是這麼說的
[00:20:26.240 --> 00:20:28.520]  有些人更加厲害的就是說
[00:20:28.520 --> 00:20:32.720]  4至22章是說到最後人類歷史的7年
[00:20:32.720 --> 00:20:33.760]  這樣就厲害了
[00:20:33.760 --> 00:20:36.320]  就是說如果我們今天在現在的新聞裡面
[00:20:36.320 --> 00:20:37.960]  看到裡面的影子
[00:20:37.960 --> 00:20:39.800]  就是說我只剩下7年而已
[00:20:39.800 --> 00:20:40.880]  是吧
[00:20:40.880 --> 00:20:42.760]  那你要買我這本聖經
[00:20:42.760 --> 00:20:44.200]  我這本聖經裡面解釋給你聽
[00:20:44.200 --> 00:20:46.600]  7年裡面為什麼要逢凶百吉
[00:20:46.600 --> 00:20:48.080]  那你可以買很多東西
[00:20:48.080 --> 00:20:50.040]  我想他不是這樣的
[00:20:50.040 --> 00:20:55.960]  我覺得最有理由的最合理的一個
[00:20:55.960 --> 00:21:00.560]  對我來說的一個學派就是說
[00:21:00.560 --> 00:21:04.760]  他發現原來在這4章22章裡面
[00:21:04.760 --> 00:21:08.080]  有這個7個並行的循環
[00:21:08.080 --> 00:21:11.080]  就是很多東西其實是在重複的
[00:21:11.080 --> 00:21:15.240]  他不只是在說一個連貫
[00:21:15.240 --> 00:21:17.360]  從這裡去到耶穌再來
[00:21:17.360 --> 00:21:21.320]  他而是不斷在重複7777這樣重複
[00:21:21.320 --> 00:21:23.920]  說到最後耶穌會回來
[00:21:23.920 --> 00:21:24.880]  簡單來說
[00:21:24.880 --> 00:21:29.080]  每一個循環都是在說耶穌的第一次來臨
[00:21:29.080 --> 00:21:35.320]  和第二次來臨中間的一些挑戰和一些隱憂
[00:21:35.320 --> 00:21:36.000]  OK
[00:21:36.000 --> 00:21:38.840]  這個7包括有7封書信
[00:21:38.840 --> 00:21:40.080]  7個印章
[00:21:40.080 --> 00:21:41.360]  7個催號
[00:21:41.360 --> 00:21:42.720]  7段歷史
[00:21:42.720 --> 00:21:44.040]  7個金本
[00:21:44.040 --> 00:21:45.640]  7篇信息
[00:21:45.640 --> 00:21:46.920]  最後就沒有7了
[00:21:46.920 --> 00:21:47.560]  去到沒有了
[00:21:47.560 --> 00:21:48.160]  為什麼呢
[00:21:48.160 --> 00:21:51.520]  因為每次的循環越來越靠近最後的審判
[00:21:51.520 --> 00:21:54.560]  其實每個循環都是引你去到說
[00:21:54.560 --> 00:21:56.720]  就快來了
[00:21:56.720 --> 00:21:57.680]  審判就快來了
[00:21:57.680 --> 00:22:00.520]  去到最後那個就不需要7了
[00:22:00.520 --> 00:22:03.960]  不過這個不可以在網上抄出來的
[00:22:03.960 --> 00:22:04.880]  要歸還
[00:22:04.880 --> 00:22:08.320]  我覺得有一點欠奉的就是因為
[00:22:08.320 --> 00:22:09.760]  他這個7封書信
[00:22:09.760 --> 00:22:12.520]  如果記得剛才那個分段是
[00:22:12.520 --> 00:22:14.440]  現在的事和將來的事
[00:22:14.440 --> 00:22:19.240]  所以7封書信不應該在這個7個循環當中算一個
[00:22:19.240 --> 00:22:20.520]  我將它modify了
[00:22:20.520 --> 00:22:22.760]  這個當然也不是我modify的
[00:22:22.760 --> 00:22:27.440]  我都是看別人的一些寫作來說
[00:22:27.440 --> 00:22:30.880]  7間教會是說到當時現在的事
[00:22:30.880 --> 00:22:34.640]  跟著後面這7個循環
[00:22:34.640 --> 00:22:38.320]  就是在說很快將要發生的事
[00:22:38.320 --> 00:22:43.040]  其實是在說這7間教會繼續下去要面對的事
[00:22:43.040 --> 00:22:45.560]  這些就是7個循環
[00:22:45.560 --> 00:22:48.080]  但是每個循環都是在說同一段日子
[00:22:48.080 --> 00:22:53.000]  就是主耶穌基督第一次來和最後一次來中間會發生的事情
[00:22:53.000 --> 00:22:56.320]  但是所有東西越來越朝向最後的審判
[00:22:56.320 --> 00:22:58.280]  所以到了最後兩個循環
[00:22:58.280 --> 00:23:00.920]  一個是白馬的審判
[00:23:00.920 --> 00:23:04.640]  另外一個是寶座的審判
[00:23:04.640 --> 00:23:06.080]  簡單來說
[00:23:06.080 --> 00:23:08.360]  耶穌基督必定快來了
[00:23:08.360 --> 00:23:11.880]  很快回來要審判這個世界
[00:23:11.880 --> 00:23:14.720]  如果我們相信耶穌真的很快回來
[00:23:14.720 --> 00:23:16.440]  真的會審判這個世界
[00:23:16.440 --> 00:23:19.160]  你和我應該怎樣去活
[00:23:19.160 --> 00:23:23.520]  What will Jesus say to us 今天
[00:23:23.520 --> 00:23:27.600]  因為耶穌今天也都可以跟我們說
[00:23:27.600 --> 00:23:28.600]  祂必定回來
[00:23:28.600 --> 00:23:29.600]  祂很快回來
