
[00:00:00.000 --> 00:00:01.960]  各位體驗姐妹平安
[00:22:44.620 --> 00:22:50.900]  佢哋側中咗佢哋自己擁有宗教領袖嘅身份同權力
[00:22:50.900 --> 00:22:56.540]  卻係冇盡宗教領袖嘅職責
[00:22:56.540 --> 00:23:06.740]  佢哋原來唔知道自己已經走上二塞亞書所指向嘅彎彎曲曲嘅路
[00:23:06.740 --> 00:23:14.060]  弟兄姊妹我哋會問我作為一個小小嘅基督徒
[00:23:14.060 --> 00:23:19.220]  我又點可以運用到呢啲權力
[00:23:19.220 --> 00:23:22.980]  我哋要諗下我哋而家呢個嘅身份
[00:23:22.980 --> 00:23:24.580]  我哋一個老師嘅身份
[00:23:24.580 --> 00:23:25.980]  我哋一個管理層嘅身份
[00:23:25.980 --> 00:23:27.100]  我一個打工仔嘅身份
[00:23:27.100 --> 00:23:28.300]  我一個阿爸屋身份
[00:23:28.300 --> 00:23:29.020]  一個阿媽身份
[00:23:29.020 --> 00:23:32.740]  一個仔女嘅身份
[00:23:32.740 --> 00:23:39.300]  有冇同我哋自己基督徒嘅身份融合
[00:23:39.300 --> 00:23:44.740]  有一次我去蒙文偉書院嘅初中團契入面
[00:23:44.740 --> 00:23:50.620]  我哋同啲初中同學去分享大家點樣去一個互相支持嘅主題
[00:23:50.620 --> 00:23:52.700]  當中有個同學問到
[00:23:52.700 --> 00:23:56.460]  如果對住一個我唔鍾意嘅人
[00:23:56.460 --> 00:23:58.740]  我本身都唔想同佢講嘢
[00:23:58.740 --> 00:24:00.900]  我又見到佢有需要我做咩要幫佢
[00:24:00.900 --> 00:24:02.380]  我點幫到佢
[00:24:02.380 --> 00:24:05.660]  幫唔落喎
[00:24:05.660 --> 00:24:10.220]  甚至有同學話我做咩要理佢啫
[00:24:10.220 --> 00:24:12.260]  佢嘅嘢關我咩事
[00:24:12.260 --> 00:24:13.420]  佢嘅嘢關我咩事
[00:24:13.420 --> 00:24:16.340]  我幫咗佢冇著數嘅
[00:24:16.340 --> 00:24:17.980]  我幫咗佢冇著數
[00:24:17.980 --> 00:24:18.700]  我做咩要幫佢
[00:24:18.700 --> 00:24:23.180]  我理我理自己仲好啦
[00:24:23.180 --> 00:24:26.780]  或者同學呢啲嘅回應
[00:24:26.780 --> 00:24:31.700]  會唔會其實有時候我哋自己都係我哋心裏面嘅回應
[00:24:31.700 --> 00:24:34.380]  見到一啲我唔鍾意嘅人
[00:24:34.380 --> 00:24:36.020]  我做咩要理佢啫
[00:24:36.020 --> 00:24:39.380]  佢哋即係粗俗啲講一句
[00:24:39.380 --> 00:24:40.980]  佢哋節度咪有佢哋節度喇
[00:24:40.980 --> 00:24:42.180]  我做咩要幫佢
[00:24:42.180 --> 00:24:43.380]  我做咩要咁衰
[00:24:43.380 --> 00:24:49.300]  我做咩要咁好人要幫佢
[00:24:49.300 --> 00:24:53.780]  其實對於無名委書院嘅同學
[00:24:53.780 --> 00:24:56.380]  佢哋看似佢哋嘅身份同角色
[00:24:56.380 --> 00:25:01.780]  好似一啲冇乜權力嘅身份咁樣
[00:25:01.780 --> 00:25:04.420]  然而我哋要諗下
[00:25:04.420 --> 00:25:08.620]  佢哋仍然有佢哋作為學生
[00:25:08.620 --> 00:25:14.380]  佢哋作為佢隔離嗰位同學嘅身份
[00:25:14.380 --> 00:25:17.340]  雖然呢班同學仔唔係基督徒
[00:25:17.340 --> 00:25:19.820]  但係呢個例子所要表達嘅就係
[00:25:19.820 --> 00:25:25.620]  即使自己可能個身份冇乜權力都好
[00:25:25.620 --> 00:25:28.940]  但係當身邊有需要嘅人士
[00:25:28.940 --> 00:25:31.780]  出現咗喺我哋身邊嘅時候
[00:25:31.780 --> 00:25:35.420]  特別特別
[00:25:35.420 --> 00:25:37.980]  呢啲身邊有需要嘅人士
[00:25:37.980 --> 00:25:43.180]  原來發現我哋有能力同有權力
[00:25:43.180 --> 00:25:45.620]  去幫咗呢啲有需要嘅人
[00:25:45.620 --> 00:25:51.540]  我哋當刻就成為咗有權力嘅人士
[00:25:51.540 --> 00:25:54.740]  有權力嘅角色
[00:25:54.740 --> 00:25:58.220]  我哋可以點樣去運用自己所擁有嘅能力
[00:25:58.220 --> 00:26:01.180]  去幫咗呢啲有需要嘅人
[00:26:01.180 --> 00:26:03.740]  呢一個亦都係《路加福音》裏面
[00:26:03.740 --> 00:26:07.580]  強調耶穌去幫助一啲
[00:26:07.580 --> 00:26:11.580]  被社會忽略歧視嘅群體
[00:26:11.580 --> 00:26:13.740]  《路加福音》裏面嘅群體
[00:26:13.740 --> 00:26:18.580]  係一班原本被排除上主救恩之外嘅群體
[00:26:18.580 --> 00:26:23.140]  而家卻係因為耶穌嘅利刀
[00:26:23.140 --> 00:26:25.420]  呢啲被社會忽略嘅群體
[00:26:25.420 --> 00:26:30.100]  甚至係被當其時嘅宗教領袖
[00:26:30.100 --> 00:26:32.340]  唾棄嘅群體
[00:26:32.340 --> 00:26:36.980]  都被納入救恩之內
[00:26:36.980 --> 00:26:39.860]  耶穌嘅行動
[00:26:39.860 --> 00:26:41.060]  我哋去諗下
[00:26:41.060 --> 00:26:44.780]  耶穌嘅行動其實正正就係抵抗緊
[00:26:44.780 --> 00:26:49.700]  呢班有權力嘅宗教領袖嘅行為
[00:26:49.700 --> 00:26:51.740]  而司祭約翰嘅出道
[00:26:51.740 --> 00:26:53.940]  同樣都係要一個訊息
[00:26:53.940 --> 00:26:59.580]  就係打破當其時宗教領袖
[00:26:59.580 --> 00:27:02.540]  錯誤運用權力嘅觀念
[00:27:02.540 --> 00:27:05.780]  要讓到被忽略嘅群體
[00:27:05.780 --> 00:27:09.540]  佢哋嘅命運可以得以逆轉
[00:27:09.540 --> 00:27:12.740]  《路加福音》就係好想讓到提亞菲羅
[00:27:12.740 --> 00:27:15.660]  呢位有權力嘅人士
[00:27:15.660 --> 00:27:17.980]  能夠好好運用佢嘅權力
[00:27:17.980 --> 00:27:22.020]  去展現基督在世嘅工作
[00:27:22.020 --> 00:27:25.500]  讓到更多被社會排斥
[00:27:25.500 --> 00:27:29.820]  被邊緣嘅群體得到救恩
[00:27:29.820 --> 00:27:32.300]  如果提亞菲羅佢所擁有嘅權力
[00:27:32.300 --> 00:27:33.940]  唔好好運用
[00:27:33.940 --> 00:27:36.980]  反倒去欺壓一啲嘅
[00:27:36.980 --> 00:27:40.220]  一啲嘅被忽略嘅群體
[00:27:40.220 --> 00:27:45.700]  甚至同基督耶穌嘅群體對抗
[00:27:45.700 --> 00:27:48.860]  其實佢可能都會成為
[00:27:48.860 --> 00:27:52.860]  「安娜」同「蓋亞法」
[00:27:52.860 --> 00:27:54.980]  大英姊妹
[00:27:54.980 --> 00:27:56.860]  今日嘅經文提醒我哋
[00:27:56.860 --> 00:28:01.500]  作為基督徒呢個嘅身份同角色
[00:28:01.500 --> 00:28:04.620]  我哋有冇好好將呢個嘅身份角色
[00:28:04.620 --> 00:28:06.140]  同我哋地上作為
[00:28:06.140 --> 00:28:09.300]  爸爸媽媽打工仔管理層
[00:28:09.300 --> 00:28:14.500]  老師學生呢啲嘅角色去融合
[00:28:14.500 --> 00:28:18.740]  並且運用我哋所擁有嘅權力同能力
[00:28:18.740 --> 00:28:22.580]  去幫助其他有需要嘅人
[00:28:22.580 --> 00:28:26.220]  包括我哋認識嘅
[00:28:26.220 --> 00:28:29.700]  包括我哋唔認識嘅
[00:28:29.700 --> 00:28:34.660]  甚至包括我哋唔喜悅
[00:28:34.660 --> 00:28:38.020]  甚至乎係敵人
[00:28:38.020 --> 00:28:40.340]  喺今朝啱啱十點零鐘嘅時候
[00:28:40.340 --> 00:28:43.020]  同我班門訓一齊去靈修
[00:28:43.020 --> 00:28:45.860]  今日嘅經文裏面係《仕道行傳》
[00:28:45.860 --> 00:28:47.980]  保羅遇見耶穌之前
[00:28:47.980 --> 00:28:50.220]  同埋個經過
[00:28:50.220 --> 00:28:51.340]  當中有兩個人物
[00:28:51.340 --> 00:28:53.780]  除咗保羅之外
[00:28:53.780 --> 00:28:56.100]  另一個嘅人物就係「阿拿尼亞」
[00:28:56.100 --> 00:28:57.420]  「阿拿尼亞」就係
[00:28:57.420 --> 00:29:02.500]  當保羅去盲咗嘅時候
[00:29:02.500 --> 00:29:05.740]  上主就同「阿拿尼亞」講
[00:29:05.740 --> 00:29:08.140]  喂!你要幫我遇見「掃羅」
[00:29:08.140 --> 00:29:10.740]  你要幫一個叫「保羅」嘅人
[00:29:10.740 --> 00:29:11.420]  佢會搵你
[00:29:11.420 --> 00:29:15.100]  你要幫一幫佢
[00:29:15.100 --> 00:29:17.860]  「阿拿尼亞」就話
[00:29:17.860 --> 00:29:19.980]  我咁樣演繹
[00:29:19.980 --> 00:29:22.820]  上帝你玩嘢咩
[00:29:22.820 --> 00:29:25.380]  呢個人出晒名
[00:29:25.380 --> 00:29:28.380]  係迫害你個門徒㗎喎
[00:29:28.380 --> 00:29:32.740]  點解我要幫佢?
[00:29:32.740 --> 00:29:34.460]  但係最後咩我哋都知道
[00:29:34.460 --> 00:29:35.900]  「阿拿尼亞」
[00:29:35.900 --> 00:29:39.460]  最後都有聽上帝嘅吩咐
[00:29:39.460 --> 00:29:41.380]  去幫咗「掃羅」
[00:29:41.380 --> 00:29:45.580]  即係「保羅」
[00:29:45.580 --> 00:29:46.940]  係呀!有時候
[00:29:46.940 --> 00:29:48.340]  有啲我哋唔喜悅嘅人
[00:29:48.340 --> 00:29:51.500]  甚至同我哋作對嘅人
[00:29:51.500 --> 00:29:54.780]  我哋唔係好想幫
[00:29:54.780 --> 00:29:56.860]  我哋唔好想幫
[00:29:56.860 --> 00:29:57.580]  我唔係囉
[00:29:57.580 --> 00:29:59.260]  佢已經當幫咗我
[00:29:59.260 --> 00:30:03.500]  但係面對呢啲嘅人嘅時候
[00:30:03.500 --> 00:30:06.020]  我哋會唔會真係
[00:30:06.020 --> 00:30:08.300]  視佢為之一個人?
[00:30:08.300 --> 00:30:11.420]  當我哋見到佢有需要嘅時候
[00:30:11.420 --> 00:30:13.820]  原來我哋有能力幫佢嘅時候
[00:30:13.820 --> 00:30:16.180]  我哋會唔願意
[00:30:16.180 --> 00:30:20.340]  願唔願意打破呢種嘅價值觀
[00:30:20.340 --> 00:30:24.340]  去幫咗呢啲嘅人?
[00:30:24.340 --> 00:30:26.340]  我哋作為基督徒
[00:30:26.340 --> 00:30:28.620]  就係要將社會上面
[00:30:28.620 --> 00:30:30.740]  一啲扭曲咗嘅價值觀
[00:30:30.740 --> 00:30:34.060]  又或者凹陷咗嘅制度
[00:30:34.060 --> 00:30:36.460]  我哋要填補返佢
[00:30:36.460 --> 00:30:38.740]  就好似耶穌
[00:30:38.740 --> 00:30:40.180]  佢嘅侍奉
[00:30:40.180 --> 00:30:44.500]  就係填補緊宗教領袖嘅腐化
[00:30:44.500 --> 00:30:48.060]  而受影響嘅群體
[00:30:48.060 --> 00:30:51.020]  去讓到呢啲嘅群體
[00:30:51.020 --> 00:30:53.380]  得到釋放
[00:30:53.380 --> 00:30:55.580]  去讓到呢啲嘅群體
[00:30:55.580 --> 00:30:57.780]  得到盼望
[00:30:57.780 --> 00:31:05.140]  讓我哋同心低頭一齊祈禱
[00:31:05.140 --> 00:31:07.060]  耶穌基督
[00:31:07.060 --> 00:31:09.620]  你降身為人
[00:31:09.620 --> 00:31:12.380]  你要話畀我哋聽
[00:31:12.380 --> 00:31:13.660]  你嚟到呢個世界上
[00:31:13.660 --> 00:31:15.140]  唔單單去話畀我哋聽
[00:31:15.140 --> 00:31:19.900]  我哋死後復活有永生
[00:31:19.900 --> 00:31:20.860]  你話畀我哋聽
[00:31:20.860 --> 00:31:23.620]  原來我哋作為跟隨你嘅人
[00:31:23.620 --> 00:31:25.700]  我哋擁有一個身份
[00:31:25.700 --> 00:31:30.100]  就係要去幫咗一啲
[00:31:30.100 --> 00:31:33.860]  被忽略被輕視嘅群體
[00:31:33.860 --> 00:31:35.940]  去讓到呢啲嘅群體
[00:31:35.940 --> 00:31:38.980]  能夠有盼望
[00:31:38.980 --> 00:31:40.620]  去讓到呢啲嘅群體
[00:31:40.620 --> 00:31:43.820]  可以得安慰
[00:31:43.820 --> 00:31:45.220]  或者我哋真係可能
[00:31:45.220 --> 00:31:47.020]  將我哋自己地上嘅身份
[00:31:47.020 --> 00:31:48.860]  同我哋基督徒呢個嘅身份角色
[00:31:48.860 --> 00:31:50.100]  去割裂
[00:31:50.100 --> 00:31:51.300]  但係當我哋見到
[00:31:51.300 --> 00:31:53.300]  有需要嘅人嘅時候
[00:31:53.300 --> 00:31:55.060]  你讓到我哋有呢個嘅能力
[00:31:55.060 --> 00:31:56.580]  讓到我哋有呢個權力
[00:31:56.580 --> 00:31:58.540]  去幫咗呢啲嘅人
[00:31:58.540 --> 00:32:02.500]  求你畀我哋真係放開心懷
[00:32:02.500 --> 00:32:06.060]  去幫助我哋所見到真係身邊
[00:32:06.060 --> 00:32:08.940]  又或者社會上面有需要嘅人士
[00:32:08.940 --> 00:32:11.620]  去讓到呢個嘅消息
[00:32:11.620 --> 00:32:14.860]  讓到耶穌利幹薪呢個嘅消息
[00:32:14.860 --> 00:32:16.580]  去畀到更多嘅人
[00:32:16.580 --> 00:32:20.860]  從而喺我哋所作嘅功上面
[00:32:20.860 --> 00:32:22.940]  可以睇見耶穌基督
[00:32:22.940 --> 00:32:24.980]  你對佢哋嘅安慰
[00:32:24.980 --> 00:32:26.140]  我哋以上嘅禱告
[00:32:26.140 --> 00:32:28.260]  奉主耶穌基督聖名祈求
