
[00:00:00.000 --> 00:00:05.500]  親愛的主,我們感謝祢讓我們能夠在今天雖然是下雨天
[00:20:36.000 --> 00:20:38.000]  就在閃電的亮光
[00:20:38.000 --> 00:20:40.000]  閃亮之下
[00:20:40.000 --> 00:20:42.000]  去看見前面的路
[00:20:42.000 --> 00:20:43.000]  前面的路
[00:20:43.000 --> 00:20:46.000]  是可以如何前進
[00:20:46.000 --> 00:20:49.000]  悔改的心腸
[00:20:49.000 --> 00:20:53.000]  是叫我們能夠看見真光
[00:20:53.000 --> 00:20:57.000]  悔改
[00:20:57.000 --> 00:20:59.000]  面對審判
[00:20:59.000 --> 00:21:01.000]  我們需要悔改
[00:21:01.000 --> 00:21:03.000]  領受審判的恩惠
[00:21:03.000 --> 00:21:05.000]  我們需要悔改
[00:21:05.000 --> 00:21:07.000]  悔改就是去拒絕
[00:21:07.000 --> 00:21:10.000]  這個世界的謊言的第一步
[00:21:10.000 --> 00:21:14.000]  是登上方舟的第一步
[00:21:14.000 --> 00:21:17.000]  世界最大的謊言是什麼呢
[00:21:17.000 --> 00:21:20.000]  世界最大的謊言就是說
[00:21:20.000 --> 00:21:22.000]  我們是可以的
[00:21:22.000 --> 00:21:24.000]  人是神
[00:21:24.000 --> 00:21:27.000]  可以主宰一切
[00:21:27.000 --> 00:21:29.000]  悔改是一個決心
[00:21:29.000 --> 00:21:32.000]  知道過往自以為是
[00:21:32.000 --> 00:21:33.000]  自我為主
[00:21:33.000 --> 00:21:35.000]  以為自己是主宰
[00:21:35.000 --> 00:21:38.000]  以為自己是神的罪
[00:21:38.000 --> 00:21:40.000]  另一方面
[00:21:40.000 --> 00:21:43.000]  悔改就是在裡面常常有自省
[00:21:43.000 --> 00:21:45.000]  我們新教的基督徒
[00:21:45.000 --> 00:21:47.000]  是不喜歡講自省的
[00:21:47.000 --> 00:21:49.000]  因為講自省就好像天主教
[00:21:49.000 --> 00:21:51.000]  不講自省的功夫
[00:21:51.000 --> 00:21:53.000]  自省的功夫是什麼呢
[00:21:53.000 --> 00:21:54.000]  自省的功夫就是說
[00:21:54.000 --> 00:21:57.000]  經常要審查裡面的心腸
[00:21:57.000 --> 00:21:59.000]  看有哪些東西是黑暗
[00:21:59.000 --> 00:22:01.000]  有哪些東西使我跌倒
[00:22:01.000 --> 00:22:03.000]  有哪些東西使人跌倒
[00:22:03.000 --> 00:22:08.000]  內省是自知之明
[00:22:08.000 --> 00:22:11.000]  很多時候在家裡
[00:22:11.000 --> 00:22:13.000]  夫婦的相交
[00:22:13.000 --> 00:22:15.000]  家庭的困難
[00:22:15.000 --> 00:22:17.000]  工作的困難
[00:22:17.000 --> 00:22:20.000]  教會的困難
[00:22:20.000 --> 00:22:23.000]  就因為我們沒有一個悔悟的心
[00:22:23.000 --> 00:22:26.000]  我們沒有自知之明
[00:22:26.000 --> 00:22:30.000]  很多時候我們會看見人家的問題
[00:22:30.000 --> 00:22:34.000]  偏偏就看不見自己的問題
[00:22:34.000 --> 00:22:38.000]  所以自省的功夫是很需要的
[00:22:38.000 --> 00:22:41.000]  我們基督教應該學習自省
[00:22:41.000 --> 00:22:43.000]  要學習這一點
[00:22:43.000 --> 00:22:44.000]  當我這樣講的時候
[00:22:44.000 --> 00:22:46.000]  可能你說曹牧師
[00:22:46.000 --> 00:22:48.000]  其實我們是要自省
[00:22:48.000 --> 00:22:49.000]  要努力的自省
[00:22:49.000 --> 00:22:50.000]  自省努力的自省
[00:22:50.000 --> 00:22:52.000]  再自省再自省
[00:22:52.000 --> 00:22:54.000]  這樣就可以了
[00:22:54.000 --> 00:22:57.000]  是不是這樣去實踐
[00:22:57.000 --> 00:22:59.000]  去悔改就可以了
[00:22:59.000 --> 00:23:01.000]  這樣就可以登上方舟
[00:23:01.000 --> 00:23:04.000]  可以去到神那裡
[00:23:04.000 --> 00:23:06.000]  保羅的答案是什麼呢
[00:23:06.000 --> 00:23:10.000]  保羅的答案是不行的
[00:23:10.000 --> 00:23:13.000]  人是不可能咬緊牙根
[00:23:13.000 --> 00:23:16.000]  拼命去自省的
[00:23:16.000 --> 00:23:18.000]  因為聖經這樣說
[00:23:18.000 --> 00:23:21.000]  很多時候我們希望所做到的善
[00:23:21.000 --> 00:23:23.000]  我們就不去做
[00:23:23.000 --> 00:23:26.000]  我們不願意去行的惡
[00:23:26.000 --> 00:23:29.000]  我們偏偏就去做
[00:23:29.000 --> 00:23:33.000]  再者就是我們很容易欺控自己
[00:23:33.000 --> 00:23:36.000]  自欺是常常發生的
[00:23:36.000 --> 00:23:40.000]  例如我們有七宗罪的貪食
[00:23:40.000 --> 00:23:41.000]  暴飲暴食
[00:23:41.000 --> 00:23:43.000]  叫身體肥胖
[00:23:43.000 --> 00:23:45.000]  穿不到衣服的時候
[00:23:45.000 --> 00:23:47.000]  我們就會說
[00:23:47.000 --> 00:23:49.000]  衣服穿不到
[00:23:49.000 --> 00:23:51.000]  因為衣服縮了水
[00:23:51.000 --> 00:23:53.000]  對我來說
[00:23:53.000 --> 00:23:58.000]  這也是一個很好的說明
[00:23:58.000 --> 00:24:02.000]  有一次我在阿加魯街的主堂
[00:24:02.000 --> 00:24:06.000]  是首主餐
[00:24:06.000 --> 00:24:09.000]  我要負責打理這次的主餐
[00:24:09.000 --> 00:24:13.000]  剛剛第一次在城鎮去打理
[00:24:13.000 --> 00:24:15.000]  在青草堂的時候
[00:24:15.000 --> 00:24:20.000]  因為主餐桌跟這個平台距離很近
[00:24:20.000 --> 00:24:23.000]  我去打理的時候
[00:24:23.000 --> 00:24:25.000]  我望一望的時候
[00:24:25.000 --> 00:24:27.000]  我知道我下不了去
[00:24:27.000 --> 00:24:29.000]  所以我就站在上面做主餐
[00:24:29.000 --> 00:24:31.000]  當然低很多
[00:24:31.000 --> 00:24:34.000]  因為下不了去
[00:24:34.000 --> 00:24:37.000]  青草堂結束之後
[00:24:37.000 --> 00:24:43.000]  有位執事叫弟兄姊妹把他移開一點
[00:24:43.000 --> 00:24:46.000]  有位執事走來跟我說
[00:24:46.000 --> 00:24:51.000]  做牧師已經移開了,你的大肚腩不能進去
[00:24:51.000 --> 00:24:54.000]  我心裡聽到很舒服
[00:24:54.000 --> 00:24:57.000]  這個執事真是好
[00:24:57.000 --> 00:24:59.000]  這麼細心
[00:24:59.000 --> 00:25:02.000]  你知道的,真是大肚腩
[00:25:02.000 --> 00:25:04.000]  我的肚腩真的大
[00:25:04.000 --> 00:25:06.000]  要解決這個問題
[00:25:06.000 --> 00:25:08.000]  但我會繼續說
[00:25:08.000 --> 00:25:11.000]  先吃完這一餐
[00:25:11.000 --> 00:25:13.000]  明天再想
[00:25:13.000 --> 00:25:16.000]  先吃完這一餐
[00:25:16.000 --> 00:25:20.000]  人是知道問題,人是繼續自欺
[00:25:20.000 --> 00:25:24.000]  我們看不見我們需要改變的行為
[00:25:24.000 --> 00:25:29.000]  不少時候我們看不見我們需要改變的行為
[00:25:29.000 --> 00:25:32.000]  我們只看見人家改變的行為
[00:25:32.000 --> 00:25:34.000]  你要改變的行為
[00:25:34.000 --> 00:25:36.000]  你要改變的行為
[00:25:36.000 --> 00:25:38.000]  所以我意思是說
[00:25:38.000 --> 00:25:41.000]  悔改的努力是不足夠的
[00:25:41.000 --> 00:25:46.000]  記得悔改是需要恩惠,需要恩典
[00:25:46.000 --> 00:25:48.000]  生命好像一條小船
[00:25:48.000 --> 00:25:52.000]  我們努力的是把船駛到港口
[00:25:52.000 --> 00:25:54.000]  但船是需要風
[00:25:54.000 --> 00:25:59.000]  風就是神的幫助,神的恩惠
[00:25:59.000 --> 00:26:01.000]  弟兄姊妹們有沒有想過
[00:26:01.000 --> 00:26:04.000]  其實審判是恩惠
[00:26:04.000 --> 00:26:07.000]  審判是光
[00:26:07.000 --> 00:26:11.000]  是很讓人害怕的,我們不想有審判
[00:26:11.000 --> 00:26:15.000]  但神的管教叫我們要去回轉
[00:26:15.000 --> 00:26:19.000]  問題是當審判來到的時候
[00:26:19.000 --> 00:26:23.000]  我們在自欺欺人當中
[00:26:23.000 --> 00:26:25.000]  我們不知道的時候
[00:26:25.000 --> 00:26:28.000]  我們在黑暗當中的時候
[00:26:28.000 --> 00:26:30.000]  審判來到了
[00:26:30.000 --> 00:26:33.000]  我們很不想
[00:26:33.000 --> 00:26:35.000]  我們也很害怕
[00:26:35.000 --> 00:26:41.000]  愚蠢的人只是看著那個光
[00:26:41.000 --> 00:26:44.000]  聰明的人面對那個光的時候
[00:26:44.000 --> 00:26:46.000]  知道這個是恩惠
[00:26:46.000 --> 00:26:53.000]  知道這個光會照我們走前面生命的道路
[00:26:53.000 --> 00:26:58.000]  弟兄姊妹們你們多不多這樣想法
[00:26:58.000 --> 00:27:02.000]  多不多經歷到悔悟的恩典
[00:27:02.000 --> 00:27:06.000]  多不多想到原來神的提醒
[00:27:06.000 --> 00:27:09.000]  神的審判,神的扎打
[00:27:09.000 --> 00:27:14.000]  是因為祂帶來生命的亮光
[00:27:14.000 --> 00:27:18.000]  我們需要在神面前不斷的懊悔
[00:27:18.000 --> 00:27:21.000]  領受祂給我們的恩惠
[00:27:21.000 --> 00:27:24.000]  求神幫助我們不要自欺欺人
[00:27:24.000 --> 00:27:29.000]  求神幫助我們勇於承認我們的過犯
[00:27:29.000 --> 00:27:32.000]  承認自己的過犯的時候又不需要太過自卑
[00:27:32.000 --> 00:27:39.000]  跟著神的光就一步一步向前行就可以了
[00:27:39.000 --> 00:27:42.000]  所以弟兄姊妹們洪水的故事
[00:27:42.000 --> 00:27:46.000]  是關乎神審判的恩典
[00:27:46.000 --> 00:27:48.000]  是叫人悔改
[00:27:48.000 --> 00:27:55.000]  能夠叫悔悟的人能夠成方舟繼續前進
[00:27:55.000 --> 00:27:58.000]  九龍城浸信會已經77年
[00:27:58.000 --> 00:28:02.000]  九龍城浸信會是一條方舟
[00:28:02.000 --> 00:28:05.000]  這條方舟你們來了
[00:28:05.000 --> 00:28:08.000]  你們喜不喜歡呢
[00:28:08.000 --> 00:28:10.000]  這條方舟地方都夠的
[00:28:10.000 --> 00:28:13.000]  都很大的,食物容量都夠的
[00:28:13.000 --> 00:28:15.000]  神的恩惠都是夠的
[00:28:15.000 --> 00:28:19.000]  但當然裡面走在一起住的時候
[00:28:19.000 --> 00:28:21.000]  是有味道的
[00:28:21.000 --> 00:28:23.000]  坐在一起有味道的
[00:28:23.000 --> 00:28:25.000]  你的味道,我的味道
[00:28:25.000 --> 00:28:28.000]  混在一起的時候,有時候味道是難受的
[00:28:28.000 --> 00:28:30.000]  有時候是有困難的
[00:28:30.000 --> 00:28:35.000]  但大體來說這條船是安全的
[00:28:35.000 --> 00:28:38.000]  是能夠抵禦洪水
[00:28:38.000 --> 00:28:41.000]  在方舟當中的人,不同種類的人
[00:28:41.000 --> 00:28:43.000]  不同性格的人,不同階層的人
[00:28:43.000 --> 00:28:45.000]  不同年紀的人
[00:28:45.000 --> 00:28:48.000]  都能夠可以同舟共濟
[00:28:48.000 --> 00:28:55.000]  休戚與共,一起渡過洪水,經歷神的愛
[00:28:55.000 --> 00:28:58.000]  除了我們能夠搭這條方舟之外
[00:28:58.000 --> 00:29:01.000]  我們都要看見在城鎮以外
[00:29:01.000 --> 00:29:04.000]  在九龍城,在周圍香港的地區
[00:29:04.000 --> 00:29:08.000]  有很多的洪水,有很多在洪水當中的人
[00:29:08.000 --> 00:29:11.000]  他們需要悔改的福音
[00:29:11.000 --> 00:29:14.000]  這些人他們面對生命的孤單,空虛
[00:29:14.000 --> 00:29:17.000]  這些都是你和我以前所經歷的
[00:29:17.000 --> 00:29:26.000]  他們在空虛,孤單,困難,貧窮,飢餓,精神困難
[00:29:26.000 --> 00:29:29.000]  你們的洪水當中
[00:29:29.000 --> 00:29:32.000]  要渡過這些洪水
[00:29:32.000 --> 00:29:35.000]  他們需要能夠浮水的東西
[00:29:35.000 --> 00:29:38.000]  他們需要浮水的東西
[00:29:38.000 --> 00:29:44.000]  浮水的東西就是教會,是方舟
[00:29:44.000 --> 00:29:48.000]  在這種眼界和他們思想的時候
[00:29:48.000 --> 00:29:52.000]  我們去細想我們城鎮的歷史
[00:29:52.000 --> 00:29:58.000]  其實77年以來有很多的羅亞
[00:29:58.000 --> 00:30:01.000]  這些羅亞一起繼續建造方舟
[00:30:01.000 --> 00:30:05.000]  在當中用木做得好
[00:30:05.000 --> 00:30:09.000]  能夠分多幾層,分三層
[00:30:09.000 --> 00:30:15.000]  把教會打理,計劃成長班,做草根兒幼工作
[00:30:15.000 --> 00:30:18.000]  青少工作,成人工作,長者工作
[00:30:18.000 --> 00:30:23.000]  營會,報道會,社關,探訪工作等等
[00:30:23.000 --> 00:30:26.000]  大家都在建立更多的空間
[00:30:26.000 --> 00:30:30.000]  要保存更多不同種類的生命
[00:30:30.000 --> 00:30:33.000]  我們說這條方舟叫做城鎮家
[00:30:33.000 --> 00:30:36.000]  我們相信神會叫這條船浮水
[00:30:36.000 --> 00:30:39.000]  因為神已經和我們納約
[00:30:39.000 --> 00:30:44.000]  這條方舟在神的應許上繼續浮動
[00:30:44.000 --> 00:30:47.000]  是神叫它浮動
[00:30:47.000 --> 00:30:54.000]  所以讓我們真的和歷代的羅亞
[00:30:54.000 --> 00:30:59.000]  現今眾多的羅亞一起同心合力
[00:30:59.000 --> 00:31:01.000]  我們要小心
[00:31:01.000 --> 00:31:08.000]  我們不要歇斯底里的胡說八道
[00:31:08.000 --> 00:31:12.000]  我們不要貶著嘴唇的去憂慮
[00:31:12.000 --> 00:31:18.000]  我們不要為價格高昂的歌飛沐去喊叫
[00:31:18.000 --> 00:31:21.000]  我們要集中精神去做事情
[00:31:21.000 --> 00:31:25.000]  我們按著神的吩咐做神要我們做的事情
[00:31:25.000 --> 00:31:29.000]  我們不要做我們喜歡的工作
[00:31:29.000 --> 00:31:31.000]  面對過往的混亂
[00:31:31.000 --> 00:31:32.000]  現在的混亂
[00:31:32.000 --> 00:31:34.000]  我們要更加專注
[00:31:34.000 --> 00:31:35.000]  更加具體
[00:31:35.000 --> 00:31:36.000]  更加聚焦
[00:31:36.000 --> 00:31:39.000]  我們一起做實事
[00:31:39.000 --> 00:31:41.000]  我們一起去建造
[00:31:41.000 --> 00:31:42.000]  去製造
[00:31:42.000 --> 00:31:43.000]  去儲存
[00:31:43.000 --> 00:31:45.000]  去聚集
[00:31:45.000 --> 00:31:49.000]  我們要聚集更多的人去上這個方舟
[00:31:49.000 --> 00:31:53.000]  我們要向四周的人去傳這個悔改的福音
[00:31:53.000 --> 00:31:59.000]  跟他們說你們不要相信這個無神論
[00:31:59.000 --> 00:32:01.000]  你們不要相信這個世界的主人是人類
[00:32:01.000 --> 00:32:03.000]  不要相信是人定勝天
[00:32:03.000 --> 00:32:07.000]  不要相信一切的謊言
[00:32:07.000 --> 00:32:09.000]  我們在這裡努力的
[00:32:09.000 --> 00:32:13.000]  繼續的去將這個謊言去打破
[00:32:13.000 --> 00:32:17.000]  招聚更加多的人來到這個方舟那裡
[00:32:17.000 --> 00:32:19.000]  當我們去聚焦的時候
[00:32:19.000 --> 00:32:21.000]  去招聚的時候
[00:32:21.000 --> 00:32:25.000]  我們不是找我們喜歡的人
[00:32:25.000 --> 00:32:28.000]  我們要找所有的人
[00:32:28.000 --> 00:32:31.000]  甚至我們不喜歡的人
[00:32:31.000 --> 00:32:33.000]  不喜歡那種種類的人
[00:32:33.000 --> 00:32:36.000]  我們甚至要找一些讀書不好的人
[00:32:36.000 --> 00:32:38.000]  沒錢的人
[00:32:38.000 --> 00:32:40.000]  不健康的人
[00:32:40.000 --> 00:32:42.000]  有困難的人
[00:32:42.000 --> 00:32:45.000]  甚至會拖累我們的船的人
[00:32:45.000 --> 00:32:47.000]  進入這個方舟裡面
[00:32:47.000 --> 00:32:49.000]  當這些人進入我們方舟的時候
[00:32:49.000 --> 00:32:51.000]  我們要努力的養育他們
[00:32:51.000 --> 00:32:52.000]  愛他們
[00:32:52.000 --> 00:32:53.000]  我們不欺控
[00:32:53.000 --> 00:32:55.000]  我們不爭鬥
[00:32:55.000 --> 00:32:58.000]  我們相信唯有生命的悔改
[00:32:58.000 --> 00:33:00.000]  這個是因為
[00:33:00.000 --> 00:33:03.000]  如果是不相信這個悔改的福音的話
[00:33:03.000 --> 00:33:07.000]  人只能夠在洪水當中繼續的絕望
[00:33:07.000 --> 00:33:10.000]  當然我們要記得
[00:33:10.000 --> 00:33:12.000]  這個方舟的主人
[00:33:12.000 --> 00:33:14.000]  最終的主人是誰
[00:33:14.000 --> 00:33:17.000]  這個方舟的主人是耶穌基督
[00:33:17.000 --> 00:33:19.000]  他是世界的救主
[00:33:19.000 --> 00:33:21.000]  當我們的方舟去到哪裡
[00:33:21.000 --> 00:33:23.000]  耶穌基督去到哪裡
[00:33:23.000 --> 00:33:25.000]  靠著耶穌基督
[00:33:25.000 --> 00:33:30.000]  我們不需要駕馭這條方舟
[00:33:30.000 --> 00:33:35.000]  因為耶穌基督會駕馭這條方舟
[00:33:35.000 --> 00:33:37.000]  乘風破浪
[00:33:37.000 --> 00:33:39.000]  弟兄姊妹們
[00:33:39.000 --> 00:33:45.000]  心願你們相信這個悔改的福音
[00:33:45.000 --> 00:33:47.000]  要傳這個福音
[00:33:47.000 --> 00:33:49.000]  從你們這個年紀開始
[00:33:49.000 --> 00:33:53.000]  就養成悔改的習慣
[00:33:53.000 --> 00:33:56.000]  不斷在神的面前去悔改
[00:33:56.000 --> 00:33:57.000]  不斷有信心
[00:33:57.000 --> 00:34:00.000]  當你做錯了的時候
[00:34:00.000 --> 00:34:02.000]  神的聲音
[00:34:02.000 --> 00:34:06.000]  神的審判會臨到的
[00:34:06.000 --> 00:34:10.000]  當神的審判來到的時候
[00:34:10.000 --> 00:34:16.000]  笨的人就是看著閃電
[00:34:16.000 --> 00:34:21.000]  聰明的人就看到閃電所指出的方向
[00:34:21.000 --> 00:34:22.000]  所以弟兄姊妹們
[00:34:22.000 --> 00:34:26.000]  你們是教會的橋樑
[00:34:26.000 --> 00:34:29.000]  你們要經歷悔改
[00:34:29.000 --> 00:34:32.000]  常常有悔改的好習慣
[00:34:32.000 --> 00:34:35.000]  並且就讓我們在這條船的人
[00:34:35.000 --> 00:34:39.000]  77年這條船的人
[00:34:39.000 --> 00:34:42.000]  我們繼續學習同舟共濟
[00:34:42.000 --> 00:34:44.000]  憂戚與共
[00:34:44.000 --> 00:34:47.000]  一起努力傳悔改的福音
[00:34:47.000 --> 00:34:51.000]  招聚更多的人來到這條方舟當中
[00:34:51.000 --> 00:34:52.000]  求主憐憫我們
[00:34:52.000 --> 00:34:53.000]  幫助我們
[00:34:53.000 --> 00:34:55.000]  我們同心圖告
[00:34:55.000 --> 00:34:56.000]  親愛的主
[00:34:56.000 --> 00:34:57.000]  求祢幫助我們
[00:34:57.000 --> 00:35:01.000]  讓我們能夠在我們對你的經歷方面
[00:35:01.000 --> 00:35:04.000]  我們都有體會
[00:35:04.000 --> 00:35:08.000]  讓我們今早這群一同敬拜的弟兄姊妹們
[00:35:08.000 --> 00:35:10.000]  我們都很愛祢
[00:35:10.000 --> 00:35:13.000]  我們都很喜歡彼此的見面
[00:35:13.000 --> 00:35:16.000]  亦很喜歡一同去親近祢
[00:35:16.000 --> 00:35:17.000]  懇求祢的話語
[00:35:17.000 --> 00:35:19.000]  常常在我們的心靈裏面
[00:35:19.000 --> 00:35:20.000]  讓我們去經歷
[00:35:20.000 --> 00:35:22.000]  讓我們一同去相信
[00:35:22.000 --> 00:35:25.000]  幫助我們在無神論的世界當中
[00:35:25.000 --> 00:35:28.000]  我們努力傳悔改的福音
[00:35:28.000 --> 00:35:30.000]  主也求祢幫助我們
[00:35:30.000 --> 00:35:31.000]  我們這樣的禱告
[00:35:31.000 --> 00:35:33.000]  是奉主耶穌基督的名字
[00:35:33.000 --> 00:35:35.000]  Amen
