
[00:00:00.000 --> 00:00:03.800]  今日我們的訊息題目是「追隨基督」
[00:18:37.600 --> 00:18:40.700]  原來下面有一個豐富的油田
[00:18:40.700 --> 00:18:45.400]  又有礦、有金礦
[00:18:45.400 --> 00:18:48.100]  當你很喜歡一樣東西的時候
[00:18:48.100 --> 00:18:49.800]  如果你有剩餘錢
[00:18:49.800 --> 00:18:51.300]  你都很喜歡
[00:18:51.300 --> 00:18:55.500]  就是無論如何一定要拍得投得這東西
[00:18:55.500 --> 00:18:56.900]  這個比喻就是說
[00:18:56.900 --> 00:18:59.800]  當你知道耶穌基督的好處的時候
[00:18:59.800 --> 00:19:01.800]  你也都願意這樣做
[00:19:01.800 --> 00:19:04.000]  在《雅歌書》裏面
[00:19:04.000 --> 00:19:06.700]  一個非常之追求
[00:19:06.700 --> 00:19:09.200]  這個屬靈經驗的女子
[00:19:09.200 --> 00:19:11.800]  叫做舒拉蜜蕾
[00:19:11.800 --> 00:19:15.400]  她所愛的人是耶穌基督的預表
[00:19:15.400 --> 00:19:17.300]  這個人叫良人
[00:19:17.300 --> 00:19:19.200]  四處尋找
[00:19:19.200 --> 00:19:20.800]  耶路撒冷中的女子
[00:19:20.800 --> 00:19:22.300]  很多人說
[00:19:22.300 --> 00:19:24.000]  這麼多美男子
[00:19:24.000 --> 00:19:25.800]  你為什麼要找這個
[00:19:25.800 --> 00:19:30.300]  她就數出她的良人的好處出來
[00:19:30.300 --> 00:19:32.300]  有人說這個世界有這麼多宗教
[00:19:32.300 --> 00:19:34.000]  這麼多信仰的對象
[00:19:34.000 --> 00:19:36.300]  為什麼你要追隨耶穌基督
[00:19:36.300 --> 00:19:38.200]  你能不能夠好像《雅歌》裏面
[00:19:38.200 --> 00:19:39.600]  這個舒拉蜜蕾
[00:19:39.600 --> 00:19:41.500]  去告訴別人
[00:19:41.500 --> 00:19:44.100]  你的良人有什麼好處
[00:19:44.100 --> 00:19:45.800]  是什麼吸引你
[00:19:45.800 --> 00:19:50.000]  以至於說你吸引我
[00:19:50.000 --> 00:19:54.400]  我就快跑跟隨你
[00:19:54.400 --> 00:19:57.800]  希伯來書十二章也都說到
[00:19:57.800 --> 00:20:01.000]  我們既然有這麼多見證人
[00:20:01.000 --> 00:20:03.200]  好像雲彩圍繞著我們
[00:20:03.200 --> 00:20:05.400]  我們就要撇下一切
[00:20:05.400 --> 00:20:08.200]  填裂我們的重擔
[00:20:08.200 --> 00:20:09.800]  是奮力奔跑耶穌基督
[00:20:09.800 --> 00:20:12.400]  為我們設定的標桿
[00:20:12.400 --> 00:20:15.700]  捨棄不是說
[00:20:15.700 --> 00:20:20.000]  將你現有一些有價值的東西放下
[00:20:20.000 --> 00:20:21.400]  捨棄是說
[00:20:21.400 --> 00:20:23.600]  將你一些攔阻你
[00:20:23.600 --> 00:20:26.400]  成為耶穌基督門徒
[00:20:26.400 --> 00:20:28.900]  以至於你又能夠進入神的國
[00:20:28.900 --> 00:20:30.600]  得到祂的豐盛
[00:20:30.600 --> 00:20:33.900]  一些的攔阻是撇除
[00:20:33.900 --> 00:20:37.000]  放下這些東西沒有價值
[00:20:37.000 --> 00:20:39.100]  你保持著這些東西
[00:20:39.100 --> 00:20:42.100]  是會令你失去你的生命
[00:20:42.100 --> 00:20:43.900]  和失去自保
[00:20:43.900 --> 00:20:45.900]  捨棄是這些東西
[00:20:45.900 --> 00:20:48.000]  你想想在你的生命裏面
[00:20:48.000 --> 00:20:51.500]  有什麼是攔阻你承受永恆
[00:20:51.500 --> 00:20:54.300]  有什麼是攔阻你進入到神的國
[00:20:54.300 --> 00:20:57.600]  有什麼是攔阻你成為耶穌基督
[00:20:57.600 --> 00:20:59.300]  忠誠的門徒
[00:20:59.300 --> 00:21:02.300]  這些東西就是你要擺為次要
[00:21:02.300 --> 00:21:04.100]  和捨棄
[00:21:04.100 --> 00:21:07.400]  另外背起十字架
[00:21:07.400 --> 00:21:08.500]  聖經裏說
[00:21:08.500 --> 00:21:11.700]  凡不背著自己十字架
[00:21:11.700 --> 00:21:13.200]  來跟從我的
[00:21:13.200 --> 00:21:16.400]  也不能作我的門徒
[00:21:16.400 --> 00:21:19.200]  我們人生的責任使命
[00:21:19.200 --> 00:21:21.300]  就好像一個十字架
[00:21:21.300 --> 00:21:24.800]  是我們自己要背負
[00:21:24.800 --> 00:21:26.100]  你不信耶穌
[00:21:26.100 --> 00:21:29.900]  你背負你的十字架很重
[00:21:29.900 --> 00:21:32.000]  而且所背負的東西
[00:21:32.000 --> 00:21:35.100]  有些是沒有價值
[00:21:35.100 --> 00:21:38.200]  當然有些是我們任何一個人
[00:21:38.200 --> 00:21:39.800]  都要背負
[00:21:39.800 --> 00:21:41.600]  例如你是一個父親
[00:21:41.600 --> 00:21:43.000]  你是一個母親
[00:21:43.000 --> 00:21:44.400]  你是一個兒女
[00:21:44.400 --> 00:21:45.700]  你是一個丈夫
[00:21:45.700 --> 00:21:46.900]  你是一個妻子
[00:21:46.900 --> 00:21:49.700]  你是一個公司裏面工作的人員
[00:21:49.700 --> 00:21:53.000]  你是社會裏面的一份子
[00:21:53.000 --> 00:21:54.900]  擔當這些角色
[00:21:54.900 --> 00:21:58.500]  我們有我們的責任和使命
[00:21:58.500 --> 00:22:01.300]  這是我們人生要背負的十字架
[00:22:01.300 --> 00:22:05.900]  除非你是一個很不負責任的人
[00:22:05.900 --> 00:22:07.900]  做父親就做父親
[00:22:07.900 --> 00:22:10.600]  讓他媽媽做
[00:22:10.600 --> 00:22:13.000]  做太太就做太太
[00:22:13.000 --> 00:22:17.800]  六送院卡就是我做太太的責任
[00:22:17.800 --> 00:22:19.400]  你的十字架很重
[00:22:19.400 --> 00:22:21.200]  但是除了人生之外
[00:22:21.200 --> 00:22:26.400]  我們還有作為天國子民的十字架
[00:22:26.400 --> 00:22:28.100]  上帝給我們每一個人
[00:22:28.100 --> 00:22:31.000]  有最合適我們的角色
[00:22:31.000 --> 00:22:34.000]  和在我們的場景裏面
[00:22:34.000 --> 00:22:38.000]  來擔演他見證人的十字架
[00:22:38.000 --> 00:22:39.600]  在荒漠金泉裏面
[00:22:39.600 --> 00:22:42.000]  曾經有個故事這樣說
[00:22:42.000 --> 00:22:45.200]  他說有個人背負著十字架
[00:22:45.200 --> 00:22:47.100]  覺得自己的十字架
[00:22:47.100 --> 00:22:51.800]  由醜陋好像漁船的爛木鬥成
[00:22:51.800 --> 00:22:56.200]  上帝我看見一個人背負的是金的十字架
[00:22:56.200 --> 00:23:01.000]  另一個人背負的是鑽石的十字架
[00:23:01.000 --> 00:23:03.400]  你可不可以給我一個漂亮一點的
[00:23:03.400 --> 00:23:06.100]  至少是動人的我
[00:23:06.100 --> 00:23:09.100]  當然這是夢中裏面的說話
[00:23:09.100 --> 00:23:12.900]  當他背負一個金的十字架的時候
[00:23:12.900 --> 00:23:16.800]  他發到其重難當
[00:23:16.800 --> 00:23:19.500]  當他背負一個鑽石的十字架的時候
[00:23:19.500 --> 00:23:21.500]  凹凹吉肉
[00:23:21.500 --> 00:23:26.400]  我還是要回我在海邊爛漁船
[00:23:26.400 --> 00:23:28.300]  所鬥成的那個十字架
[00:23:28.300 --> 00:23:32.000]  因為這個十字架最適合我背脊的彎度
[00:23:32.000 --> 00:23:34.900]  而且背起來是輕的
[00:23:34.900 --> 00:23:39.200]  我們不需要去羨慕別人的十字架
[00:23:39.200 --> 00:23:43.000]  甚至我們不需要去祈求別人的十字架
[00:23:43.000 --> 00:23:46.300]  因為上帝一定會將你
[00:23:46.300 --> 00:23:49.500]  適合你的十字架給你
[00:23:49.500 --> 00:23:55.900]  但問題是你肯不肯背著自己的十字架
[00:23:55.900 --> 00:23:59.000]  來到跟隨主呢?
[00:23:59.000 --> 00:24:02.000]  我逐漸邁去退休的時候
[00:24:02.000 --> 00:24:05.400]  我很喜歡去看一些退休人士
[00:24:05.400 --> 00:24:11.000]  如何結束他的工作的文章
[00:24:11.000 --> 00:24:12.700]  以及一些傳記
[00:24:12.700 --> 00:24:14.700]  以及看一看正經的人
[00:24:14.700 --> 00:24:17.300]  是如何踏出舞台
[00:24:17.300 --> 00:24:21.800]  我看到在二百年前的一個故事
[00:24:21.800 --> 00:24:26.500]  在當時世界一個很出名大學畢業的年青人
[00:24:26.500 --> 00:24:28.500]  暑期去一個地方
[00:24:28.500 --> 00:24:31.000]  很偏僻的鄉下旅行
[00:24:31.000 --> 00:24:35.100]  旅行的時候就看到這個偏僻的鄉下
[00:24:35.100 --> 00:24:37.600]  竟然連一間學校都沒有
[00:24:37.600 --> 00:24:41.100]  那些小朋友赤腳到處走
[00:24:41.100 --> 00:24:45.500]  於是他就召聚這班小朋友在這裡
[00:24:45.500 --> 00:24:49.400]  就跟他辦學教他們識字
[00:24:49.400 --> 00:24:53.100]  到暑期完畢他要離開這個城市的時候
[00:24:53.100 --> 00:24:55.100]  那些人依依不捨
[00:24:55.100 --> 00:24:58.900]  他看見這班小朋友很可愛
[00:24:58.900 --> 00:25:01.800]  忍不住就留在這個地方
[00:25:01.800 --> 00:25:04.400]  真正成為他的老鼠
[00:25:04.400 --> 00:25:07.400]  他在原本城市裡面
[00:25:07.400 --> 00:25:10.800]  有一份很優厚的工作等著他
[00:25:10.800 --> 00:25:15.100]  有一個未婚妻等他回去結婚
[00:25:15.100 --> 00:25:17.500]  由於突然之間在這個旅行
[00:25:17.500 --> 00:25:20.800]  這種經歷他的視野改變
[00:25:20.800 --> 00:25:22.100]  他就留在這裡
[00:25:22.100 --> 00:25:24.300]  那個工作沒有了
[00:25:24.300 --> 00:25:28.400]  他的未婚妻也都不願意搬到這個地方
[00:25:28.400 --> 00:25:33.400]  他娶了一個目不識丁的村婦成為他的妻子
[00:25:33.400 --> 00:25:34.700]  生了一些兒女
[00:25:34.700 --> 00:25:39.200]  從未有機會去到大城市受教育
[00:25:39.200 --> 00:25:42.100]  慢慢他在這個地方
[00:25:42.100 --> 00:25:47.200]  是輾轉地用了他的一生
[00:25:47.200 --> 00:25:50.500]  當年老要離開這個城市
[00:25:50.500 --> 00:25:51.600]  回去看看
[00:25:51.600 --> 00:25:57.100]  離開這個鄉村回去看看他自己家人的時候
[00:25:57.100 --> 00:26:01.700]  去看看自己的一生有沒有成就
[00:26:01.700 --> 00:26:06.600]  而他的同學個個成為大學的教授
[00:26:06.600 --> 00:26:09.400]  著名的醫生、律師
[00:26:09.400 --> 00:26:12.700]  很多很多的東西
[00:26:12.700 --> 00:26:18.800]  於是他就寂寂無名在這個鄉村裡面居住
[00:26:18.800 --> 00:26:22.500]  不回到城市直至他去世
[00:26:22.500 --> 00:26:25.400]  人生有很多不同的選擇
[00:26:25.400 --> 00:26:28.800]  但如果你說沒有永恆的話
[00:26:28.800 --> 00:26:32.600]  一個人好像是衝動
[00:26:32.600 --> 00:26:37.200]  他在那一刻暑假的經歷裡面
[00:26:37.200 --> 00:26:41.800]  做了一個在人來看不是很智慧的選擇
[00:26:41.800 --> 00:26:45.800]  但如果有永恆的話就不同
[00:26:45.800 --> 00:26:47.800]  一個人所做的事
[00:26:47.800 --> 00:26:50.800]  第一發自他的良知
[00:26:50.800 --> 00:26:56.000]  來自他那種信念包括愛人的信念
[00:26:56.000 --> 00:27:00.400]  第二是來自上帝在他生命裡面的感動
[00:27:00.400 --> 00:27:08.300]  他所做的事將來會成為一塊很美麗的鑽石
[00:27:08.300 --> 00:27:10.100]  在神面前
[00:27:10.100 --> 00:27:13.900]  將來我們各人都要按我們的行為
[00:27:13.900 --> 00:27:18.900]  來領功行賞來審判的話
[00:27:18.900 --> 00:27:21.200]  不是你做什麼的崗位
[00:27:21.200 --> 00:27:24.000]  你賺了多少錢有多少行為
[00:27:24.000 --> 00:27:29.000]  而是你在神面前有沒有按著上帝給你
[00:27:29.000 --> 00:27:33.800]  那個人生的責任使命背起你的十字架
[00:27:33.800 --> 00:27:36.500]  去完成去跟隨他
[00:27:36.500 --> 00:27:38.300]  我相信在天上
[00:27:38.300 --> 00:27:40.800]  有一天你會和美國的總統
[00:27:40.800 --> 00:27:42.900]  和中國的主席
[00:27:42.900 --> 00:27:48.200]  和恐怖分子的領袖在審判台前
[00:27:48.200 --> 00:27:54.900]  所有人平等來衡量他一生和工作
[00:27:54.900 --> 00:27:57.800]  所以在這裡說背負十字架
[00:27:57.800 --> 00:27:58.700]  是什麼呢?
[00:27:58.700 --> 00:28:01.600]  用謙卑信服以致死
[00:28:01.600 --> 00:28:04.300]  背負十字架為著你人生的使命
[00:28:04.300 --> 00:28:08.400]  一定是和捨己放棄有密切關係
[00:28:08.400 --> 00:28:10.100]  放棄到一個地步
[00:28:10.100 --> 00:28:11.900]  合法耶穌的基督是一樣
[00:28:11.900 --> 00:28:14.600]  為了完成這個十字架的使命
[00:28:14.600 --> 00:28:17.600]  是死在十字架上
[00:28:17.600 --> 00:28:21.800]  追隨基督第三個元素就是跟隨他
[00:28:21.800 --> 00:28:23.400]  路加夫音更加說
[00:28:23.400 --> 00:28:26.600]  是天天來跟隨他
[00:28:26.600 --> 00:28:28.300]  今天我們在世間
[00:28:28.300 --> 00:28:29.600]  就算基督徒
[00:28:29.600 --> 00:28:31.500]  我們都會很容易
[00:28:31.500 --> 00:28:36.900]  是落在一種分心的狀況裡面
[00:28:36.900 --> 00:28:38.400]  所以耶穌說
[00:28:38.400 --> 00:28:40.700]  我們一個人不能夠有兩個主
[00:28:40.700 --> 00:28:42.500]  又不能夠愛馬門
[00:28:42.500 --> 00:28:44.400]  就是金錢
[00:28:44.400 --> 00:28:46.600]  一方面要愛上帝
[00:28:46.600 --> 00:28:48.400]  不能夠愛世界
[00:28:48.400 --> 00:28:51.200]  一方面要愛神的國
[00:28:51.200 --> 00:28:52.400]  意思就是說
[00:28:52.400 --> 00:28:53.900]  兩者是均衡
[00:28:53.900 --> 00:28:56.400]  我們一定要將上帝
[00:28:56.400 --> 00:28:57.500]  將神的國
[00:28:57.500 --> 00:29:01.200]  將基督放在第一位
[00:29:01.200 --> 00:29:06.700]  無神論不是一種思想進步的表現
[00:29:06.700 --> 00:29:12.000]  無神論是一種無法無天
[00:29:12.000 --> 00:29:18.000]  不怕上帝不敬畏人的一種表現
[00:29:18.000 --> 00:29:20.600]  看完禮拜六早上的報紙
[00:29:20.600 --> 00:29:22.300]  我WhatsApp我的女兒
[00:29:22.300 --> 00:29:26.900]  千萬不要逼小朋友學琴
[00:29:26.900 --> 00:29:31.600]  否則會把你切成小塊
[00:29:31.600 --> 00:29:33.300]  我的大女兒學鋼琴
[00:29:33.300 --> 00:29:36.300]  小女兒學小提琴violin
[00:29:36.300 --> 00:29:37.700]  我的小女兒很幽默
[00:29:37.700 --> 00:29:40.300]  在三藩市回覆我的WhatsApp
[00:29:40.300 --> 00:29:43.600]  她說What about violin?
[00:29:43.600 --> 00:29:45.600]  我很喜歡跟她們說笑
[00:29:45.600 --> 00:29:48.800]  我講一個黑色的笑話給你
[00:29:48.800 --> 00:29:50.800]  violin is better
[00:29:50.800 --> 00:29:52.500]  學小提琴好些
[00:29:52.500 --> 00:29:55.200]  It will soften the killer's heart
[00:29:55.200 --> 00:29:58.900]  它會令到那個殺手心軟些
[00:29:58.900 --> 00:30:02.000]  Kill you but not cut into penis
[00:30:02.000 --> 00:30:03.100]  它會殺你
[00:30:03.100 --> 00:30:06.700]  不過不會將你剝碎
[00:30:06.700 --> 00:30:14.200]  怎麼可能一個人將自己親生的父母殺死
[00:30:14.200 --> 00:30:16.700]  無論為著什麼理由
[00:30:16.700 --> 00:30:21.100]  然後將頭放在雪櫃一段時間
[00:30:21.100 --> 00:30:22.700]  報紙說
[00:30:22.700 --> 00:30:26.000]  父母小時候逼彈琴不是理由
[00:30:26.000 --> 00:30:27.100]  它在裏面說
[00:30:27.100 --> 00:30:28.800]  它是一個無神論者
[00:30:28.800 --> 00:30:31.300]  自薦去拍三級片
[00:30:31.300 --> 00:30:34.200]  裏面的照片很淫褻
[00:30:34.200 --> 00:30:36.500]  所以無神論者Avis
[00:30:36.500 --> 00:30:40.000]  不是代表進步一種表現
[00:30:40.000 --> 00:30:42.200]  是代表道德價值上
[00:30:42.200 --> 00:30:45.400]  你冒犯無天才得人驚
[00:30:45.400 --> 00:30:48.000]  一個人不尊敬天
[00:30:48.000 --> 00:30:49.200]  沒有上帝
[00:30:49.200 --> 00:30:51.600]  就不曉得去尊重自己
[00:30:51.600 --> 00:30:54.600]  尊重別人
[00:30:54.600 --> 00:30:55.900]  所以在今天
[00:30:55.900 --> 00:30:57.500]  我們看見除了學了
[00:30:57.500 --> 00:31:01.700]  不要逼你的小妹去彈琴之外
[00:31:01.700 --> 00:31:05.400]  你想保持全屍的話
[00:31:05.400 --> 00:31:07.900]  千萬不要逼
[00:31:07.900 --> 00:31:09.300]  就好像雅歌說
[00:31:09.300 --> 00:31:12.100]  由他自發
[00:31:12.100 --> 00:31:14.800]  我們跟隨耶穌基督
[00:31:14.800 --> 00:31:18.400]  以上帝成為我們追求的一個目標
[00:31:18.400 --> 00:31:21.800]  聖英華還缺少一件
[00:31:21.800 --> 00:31:25.300]  主耶穌對少年的官這麼說
[00:31:25.300 --> 00:31:27.700]  就是說社會的財俊
[00:31:27.700 --> 00:31:30.400]  變賣你一切所有分級窮人
[00:31:30.400 --> 00:31:32.400]  就必有財寶在天
[00:31:32.400 --> 00:31:34.400]  你還要來跟從我
[00:31:34.400 --> 00:31:37.300]  解釋這段經文是否所有門徒
[00:31:37.300 --> 00:31:41.500]  一定要變賣所有分級窮人
[00:31:41.500 --> 00:31:45.500]  類似以前這個聖Francis
[00:31:45.500 --> 00:31:47.300]  他是一個有錢人
[00:31:47.300 --> 00:31:48.700]  聖法蘭西斯
[00:31:48.700 --> 00:31:51.100]  他就是跟這節經文不做
[00:31:51.100 --> 00:31:54.100]  其實再深一層理解
[00:31:54.100 --> 00:31:56.400]  就是這個少年的官
[00:31:56.400 --> 00:32:01.700]  他又有錢又有權又有勢
[00:32:01.700 --> 00:32:04.700]  又遵守了律法裡面的東西
[00:32:04.700 --> 00:32:06.500]  他所欠缺的是什麼呢?
[00:32:06.500 --> 00:32:09.600]  是生命的一種突破
[00:32:09.600 --> 00:32:12.900]  耶穌很識財很念財
[00:32:12.900 --> 00:32:14.700]  覺得這些人這麼好
[00:32:14.700 --> 00:32:16.400]  我賦你一把
[00:32:16.400 --> 00:32:19.900]  在你的靈性生命上再進一步
[00:32:19.900 --> 00:32:22.100]  他看到他不能夠捨棄
[00:32:22.100 --> 00:32:24.900]  難阻他成為基督徒
[00:32:24.900 --> 00:32:26.800]  或者一個完全的門徒
[00:32:26.800 --> 00:32:29.700]  就是他一切所有
[00:32:29.700 --> 00:32:33.100]  財寶是成為他難阻
[00:32:33.100 --> 00:32:34.900]  聖經說你的財寶在那裡
[00:32:34.900 --> 00:32:37.000]  你的心也在那裡
[00:32:37.000 --> 00:32:38.400]  物質的擁有
[00:32:38.400 --> 00:32:41.100]  有時候的確是成為我們一種難阻
[00:32:41.100 --> 00:32:42.900]  我們放棄這些東西
[00:32:42.900 --> 00:32:46.200]  放下然後來跟從我
[00:32:46.200 --> 00:32:50.300]  一個人在這個關卡上過不到
[00:32:50.300 --> 00:32:52.900]  沒有辦法成為一個真正的門徒
[00:32:52.900 --> 00:32:57.900]  耶穌呼召我們要跟隨他的腳中行
[00:32:57.900 --> 00:33:01.700]  使徒彼得說我們蒙召源氏為此
[00:33:01.700 --> 00:33:04.700]  因為基督也這樣為我們受過苦
[00:33:04.700 --> 00:33:06.500]  給我們留下榜樣
[00:33:06.500 --> 00:33:11.300]  叫我們跟隨他的腳中行
[00:33:11.300 --> 00:33:13.700]  所以我們做門徒
[00:33:13.700 --> 00:33:17.300]  我們要捨棄背十字架
[00:33:17.300 --> 00:33:19.300]  跟隨耶穌基督
[00:33:19.300 --> 00:33:21.300]  我們做耶穌基督門徒
[00:33:21.300 --> 00:33:24.000]  有什麼可以服侍呢?
[00:33:24.000 --> 00:33:29.300]  聖經的道理非常多枝葉
[00:33:29.300 --> 00:33:31.100]  有時候是需要一些
[00:33:31.100 --> 00:33:35.500]  我們所謂總結性的概念
[00:33:35.500 --> 00:33:37.100]  幫我們理解
[00:33:37.100 --> 00:33:38.500]  比如有人說
[00:33:38.500 --> 00:33:41.100]  耶穌說律法的總綱是什麼?
[00:33:41.100 --> 00:33:42.500]  他說你要愛上帝
[00:33:42.500 --> 00:33:44.300]  由愛人如己
[00:33:44.300 --> 00:33:45.500]  愛字
[00:33:45.500 --> 00:33:47.100]  愛神、愛人
[00:33:47.100 --> 00:33:48.900]  就是所有律法所有的東西
[00:33:48.900 --> 00:33:51.500]  我們很容易掌握到
[00:33:51.500 --> 00:33:54.100]  又或者有人問保羅
[00:33:54.100 --> 00:33:55.900]  最重要是什麼?
[00:33:55.900 --> 00:33:57.800]  他說如今常傳的
[00:33:57.800 --> 00:34:00.900]  有信、有望、有愛
[00:34:00.900 --> 00:34:03.100]  保羅以信心
[00:34:03.100 --> 00:34:05.000]  以愛心
[00:34:05.000 --> 00:34:06.300]  以盼望
[00:34:06.300 --> 00:34:10.200]  來總結信仰裡面很重要的東西
[00:34:10.200 --> 00:34:11.800]  今天如果你說
[00:34:11.800 --> 00:34:14.000]  我們還可以有什麼
[00:34:14.000 --> 00:34:17.900]  這些總結性的概念呢?
[00:34:17.900 --> 00:34:19.300]  做門徒
[00:34:19.300 --> 00:34:20.600]  是什麼呢?
[00:34:20.600 --> 00:34:24.100]  是捨己背十字架
[00:34:24.100 --> 00:34:25.500]  跟隨主
[00:34:25.500 --> 00:34:27.900]  這是我們一生人要操練
[00:34:27.900 --> 00:34:29.200]  要走的路
[00:34:29.200 --> 00:34:31.700]  我們的服侍
[00:34:31.700 --> 00:34:33.200]  在《約翰福音》那裡說到
[00:34:33.200 --> 00:34:35.700]  你們若有彼此相愛的心
[00:34:35.700 --> 00:34:38.700]  眾人就認出你們是門徒了
[00:34:38.700 --> 00:34:43.300]  門徒一個很重要的特徵就是愛
[00:34:43.300 --> 00:34:44.900]  不單只是愛神
[00:34:44.900 --> 00:34:47.000]  而是在群體當中
[00:34:47.000 --> 00:34:49.100]  大家肢體互相守望
[00:34:49.100 --> 00:34:51.800]  那種愛是非常重要的
[00:34:51.800 --> 00:34:54.400]  一個人進來聽福音的聚會
[00:34:54.400 --> 00:34:58.100]  未必被福音的訊息所打動
[00:34:58.100 --> 00:35:01.200]  但是他會被這個群體裡面
[00:35:01.200 --> 00:35:05.600]  愛的特徵和氣氛所打動
[00:35:05.600 --> 00:35:07.000]  我記得我們還在
[00:35:07.000 --> 00:35:09.300]  庫麗華時代的時候
[00:35:09.300 --> 00:35:11.400]  在上海匯豐
[00:35:11.400 --> 00:35:13.200]  派了幾個人
[00:35:13.200 --> 00:35:15.500]  來到香港實習
[00:35:15.500 --> 00:35:19.000]  他的上司是一個基督徒
[00:35:19.000 --> 00:35:23.600]  就是善意地指點他們
[00:35:23.600 --> 00:35:25.900]  你們既然這麼難得來到香港實習
[00:35:25.900 --> 00:35:28.300]  你們要體會一下香港生活
[00:35:28.300 --> 00:35:31.000]  香港人每個禮拜日去禮拜堂的
[00:35:31.000 --> 00:35:34.000]  那你們可以去一下
[00:35:34.000 --> 00:35:37.500]  就推了他們去庫麗華那裡
[00:35:37.500 --> 00:35:39.500]  當時我們有一個
[00:35:39.500 --> 00:35:43.600]  剛剛成形的國語團契
[00:35:43.600 --> 00:35:46.100]  Eileen 還有一些人都參加
[00:35:46.100 --> 00:35:49.800]  我記得那一年他們臨走聖誕的時候
[00:35:49.800 --> 00:35:53.400]  出來說一番話很感人
[00:35:53.400 --> 00:35:55.700]  他說我們從小在一些
[00:35:55.700 --> 00:35:59.000]  無神論的背景環境裡面
[00:35:59.000 --> 00:36:01.300]  受教育和長大
[00:36:01.300 --> 00:36:04.100]  上帝對我們很遙遠
[00:36:04.100 --> 00:36:06.100]  但是你們的愛
[00:36:06.100 --> 00:36:08.800]  是我們深深感受到
[00:36:08.800 --> 00:36:10.900]  這句話
[00:36:10.900 --> 00:36:12.700]  他們來幾個月
[00:36:12.700 --> 00:36:14.300]  能夠感受到
[00:36:14.300 --> 00:36:16.300]  我們鼓勵他回到上海
[00:36:16.300 --> 00:36:18.100]  繼續在當地
[00:36:18.100 --> 00:36:21.500]  去尋找基督那種的愛
[00:36:21.500 --> 00:36:23.200]  對愛
[00:36:23.200 --> 00:36:24.300]  聖經說
[00:36:24.300 --> 00:36:26.600]  要使萬民做我們的門徒
[00:36:26.600 --> 00:36:30.000]  不單止我自己做門徒
[00:36:30.000 --> 00:36:31.200]  生活在一起
[00:36:31.200 --> 00:36:32.800]  表達這個愛的特徵
[00:36:32.800 --> 00:36:34.500]  還要使人
[00:36:34.500 --> 00:36:36.700]  來到跟隨耶穌基督
[00:36:36.700 --> 00:36:38.500]  離開擺下
[00:36:38.500 --> 00:36:41.800]  他現有這種無法無天的環境
[00:36:41.800 --> 00:36:45.300]  背起他人生的使命十字架
[00:36:45.300 --> 00:36:48.400]  跟隨主耶穌基督的腳踵
[00:36:48.400 --> 00:36:51.800]  來到行走
[00:36:51.800 --> 00:36:53.900]  而且奉父子聖靈的命
[00:36:53.900 --> 00:36:56.800]  為他們來到施洗
[00:36:56.800 --> 00:36:59.700]  凡我所教訓你們的
[00:36:59.700 --> 00:37:01.600]  都教訓他們遵守
[00:37:01.600 --> 00:37:03.500]  我就與你們同在
[00:37:03.500 --> 00:37:05.600]  直到世界的門了
[00:37:05.600 --> 00:37:08.500]  我們要make disciples
[00:37:08.500 --> 00:37:10.500]  帶人成為門徒
[00:37:10.500 --> 00:37:12.600]  今天最簡單
[00:37:12.600 --> 00:37:15.200]  一種呼籲和挑戰
[00:37:15.200 --> 00:37:18.000]  門徒的行動歸咎起來
[00:37:18.000 --> 00:37:19.400]  兩句說話
[00:37:19.400 --> 00:37:22.800]  擺得低,拿得起
[00:37:22.800 --> 00:37:25.400]  你擺不擺得低?
[00:37:25.400 --> 00:37:27.600]  擺得應該擺得低的東西
[00:37:27.600 --> 00:37:29.300]  拿不拿得起?
[00:37:29.300 --> 00:37:32.300]  拿起應該拿的東西
[00:37:32.300 --> 00:37:34.700]  就是捨己背七字架
[00:37:34.700 --> 00:37:36.300]  跟隨耶穌基督
[00:37:36.300 --> 00:37:38.800]  有兩首詩很有意思
[00:37:38.800 --> 00:37:41.400]  一首「我曾為你捨命」
[00:37:41.400 --> 00:37:43.600]  我曾捨命為你
[00:37:43.600 --> 00:37:45.400]  我血為你流出
[00:37:45.400 --> 00:37:47.900]  救你從死復起
[00:37:47.900 --> 00:37:50.400]  使你罪過得熟
[00:37:50.400 --> 00:37:51.600]  為你為你
[00:37:51.600 --> 00:37:53.000]  我曾捨命
[00:37:53.000 --> 00:37:57.100]  你捨何事為我?
[00:37:57.100 --> 00:37:59.700]  你究竟為主做了什麼?
[00:37:59.700 --> 00:38:01.200]  主耶穌為你做這些
[00:38:01.200 --> 00:38:03.400]  你應該為主做什麼?
[00:38:03.400 --> 00:38:04.900]  另外一首詩歌
[00:38:04.900 --> 00:38:07.700]  「主你我何往必去」
[00:38:07.700 --> 00:38:10.600]  「背起十架來跟從我」
[00:38:10.600 --> 00:38:13.600]  「我聽救主馳聲」
[00:38:13.600 --> 00:38:16.600]  「我捨生命贖你罪過」
[00:38:16.600 --> 00:38:20.600]  「當將你所有獻情」
[00:38:20.600 --> 00:38:21.400]  第四字說
[00:38:21.400 --> 00:38:23.600]  「我命我心所有一切」
[00:38:23.600 --> 00:38:26.100]  「獻予愛我基督」
[00:38:26.100 --> 00:38:28.600]  「無論你我何往必去」
[00:38:28.600 --> 00:38:32.300]  「因祂是我王我主」
[00:38:32.300 --> 00:38:38.400]  頂主妹,有沒有什麼你要放下
