
[00:00:00.000 --> 00:00:03.480]  今天跟大家分享的題目是「無痛人生」
[00:19:20.360 --> 00:19:22.360]  我們會看到男主角所經歷的
[00:19:22.360 --> 00:19:25.360]  就好像我們剛才唱的那首詩歌
[00:19:25.360 --> 00:19:27.360]  《從破碎到自由》一樣
[00:19:27.360 --> 00:19:30.360]  裡面提到從破碎到自由
[00:19:30.360 --> 00:19:33.360]  讓他重新連結在主的愛裡面
[00:19:33.360 --> 00:19:36.360]  領取祝福然後再前行
[00:19:36.360 --> 00:19:42.360]  在這位裴哲宰先生患病之前
[00:19:42.360 --> 00:19:46.360]  他認為上帝給他一把很美好的聲音
[00:19:46.360 --> 00:19:47.360]  沒錯這個是好
[00:19:47.360 --> 00:19:49.360]  他知道是上帝的恩典
[00:19:49.360 --> 00:19:51.360]  但是他更加認為
[00:19:51.360 --> 00:19:54.360]  他能夠有今天歌唱的成就
[00:19:54.360 --> 00:19:56.360]  還有他有這麼好的skill
[00:19:56.360 --> 00:19:59.360]  都是他努力得來的
[00:19:59.360 --> 00:20:01.360]  是因為他很努力練習
[00:20:01.360 --> 00:20:03.360]  然後有很好的技巧
[00:20:03.360 --> 00:20:05.360]  然後才有這麼好的成就
[00:20:05.360 --> 00:20:08.360]  但是當他患病之後
[00:20:08.360 --> 00:20:10.360]  他是因為患病的經歷
[00:20:10.360 --> 00:20:15.360]  蔓延逼他要重新去理解究竟發生什麼事
[00:20:15.360 --> 00:20:17.360]  上帝你給我一把好聲音
[00:20:17.360 --> 00:20:19.360]  為什麼又拿了
[00:20:19.360 --> 00:20:21.360]  當他一直去想的時候
[00:20:21.360 --> 00:20:22.360]  是很特別的
[00:20:22.360 --> 00:20:24.360]  他突然間是覺悟到
[00:20:24.360 --> 00:20:27.360]  原來上帝讓他遇到這些困難
[00:20:27.360 --> 00:20:31.360]  是要他知道他不應該再為人的掌聲
[00:20:31.360 --> 00:20:34.360]  為自己的榮耀而唱歌
[00:20:34.360 --> 00:20:40.360]  他的才藝應該要成為上帝祝福的出口
[00:20:40.360 --> 00:20:45.360]  所以在他患病之後再重新起身
[00:20:45.360 --> 00:20:48.360]  他不再為自己唱歌
[00:20:48.360 --> 00:20:49.360]  按他所說
[00:20:49.360 --> 00:20:52.360]  他說他是為上帝而歌唱
[00:20:52.360 --> 00:20:56.360]  他新的志向是希望只要他一息尚存
[00:20:56.360 --> 00:20:58.360]  都要為上帝歌唱
[00:20:58.360 --> 00:21:00.360]  來讚美上帝
[00:21:00.360 --> 00:21:02.360]  過了幾年之後
[00:21:02.360 --> 00:21:04.360]  上帝真是很奇跡地
[00:21:04.360 --> 00:21:07.360]  讓他的肺部受損的情況
[00:21:07.360 --> 00:21:10.360]  都很神奇地沒事了
[00:21:10.360 --> 00:21:13.360]  雖然都不能達到他患病之前
[00:21:13.360 --> 00:21:17.360]  這樣去唱歌劇的力量
[00:21:17.360 --> 00:21:20.360]  但是他要唱完整一首歌
[00:21:20.360 --> 00:21:21.360]  唱得很出色
[00:21:21.360 --> 00:21:23.360]  已經不是一個大問題
[00:21:23.360 --> 00:21:27.360]  患病之前的這位弟兄
[00:21:27.360 --> 00:21:32.360]  他雖然未至於是一個很忤逆上帝的人
[00:21:32.360 --> 00:21:36.360]  但他其實都不自覺地有他的自負
[00:21:36.360 --> 00:21:40.360]  甚至這份自負都讓他試過在言語當中
[00:21:40.360 --> 00:21:43.360]  傷害了一些同行的自尊心
[00:21:43.360 --> 00:21:46.360]  唯有當他因為病患的衝擊
[00:21:46.360 --> 00:21:49.360]  而被迫重新檢視他人生
[00:21:49.360 --> 00:21:52.360]  並且他在這份覺悟之後
[00:21:52.360 --> 00:21:58.360]  他願意進入對上帝更深入更完全的馴服
[00:21:58.360 --> 00:22:01.360]  他才真是可以看得到
[00:22:01.360 --> 00:22:06.360]  原來上帝要有另外用他人生的方法
[00:22:06.360 --> 00:22:08.360]  而當他願意給上帝
[00:22:08.360 --> 00:22:11.360]  有另一種使用他人生的方式
[00:22:11.360 --> 00:22:13.360]  願意馴服的時候
[00:22:13.360 --> 00:22:15.360]  他的生命亦都因為這樣
[00:22:15.360 --> 00:22:19.360]  綻放出和其他男歌唱家很不同的異彩
[00:22:19.360 --> 00:22:22.360]  頂姐妹 原來在苦難裏面
[00:22:22.360 --> 00:22:25.360]  我們第二方面需要學習的
[00:22:25.360 --> 00:22:28.360]  是真的在苦難當中去順從上帝
[00:22:28.360 --> 00:22:32.360]  又或者我們重新有舊時的不順從
[00:22:32.360 --> 00:22:35.360]  變回順從 脫離救我
[00:22:35.360 --> 00:22:37.360]  往往我們會因為這樣
[00:22:37.360 --> 00:22:39.360]  見到上帝實在是信實
[00:22:39.360 --> 00:22:41.360]  會將本來是咒咒
[00:22:41.360 --> 00:22:44.360]  轉化為我們很驚訝的祝福
[00:22:44.360 --> 00:22:49.360]  最後亦都是同樣重要的事
[00:22:49.360 --> 00:22:51.360]  我們看最後一點
[00:22:51.360 --> 00:22:54.360]  原來當我們在面對苦難的時候
[00:22:54.360 --> 00:22:58.360]  另一個很重要我們要做的方法
[00:22:58.360 --> 00:23:02.360]  就是我們真的要捉實和同行的弟兄姊妹
[00:23:02.360 --> 00:23:05.360]  接受他們的守望和支持
[00:23:05.360 --> 00:23:07.360]  讓我們走過這個苦難
[00:23:07.360 --> 00:23:09.360]  我們一同讀這節經文
[00:23:15.360 --> 00:23:19.360]  朋友和在主裏面的弟兄姊妹
[00:23:19.360 --> 00:23:21.360]  可以為上帝在我們人生路上
[00:23:21.360 --> 00:23:24.360]  為我們預備最寶貴的
[00:23:24.360 --> 00:23:27.360]  其中一樣的資產或禮物
[00:23:27.360 --> 00:23:29.360]  我們的弟兄姊妹
[00:23:29.360 --> 00:23:31.360]  我覺得對於基督徒來說
[00:23:31.360 --> 00:23:34.360]  尤其是當我們在患難當中
[00:23:34.360 --> 00:23:37.360]  可能有時都忍不住對信仰有質疑
[00:23:37.360 --> 00:23:39.360]  但最能夠體諒到
[00:23:39.360 --> 00:23:42.360]  我們還需要在這份質疑當中
[00:23:42.360 --> 00:23:44.360]  持守信心
[00:23:44.360 --> 00:23:46.360]  不要因為患難而跌倒
[00:23:46.360 --> 00:23:50.360]  最體會到我們當中的掙扎和難處
[00:23:50.360 --> 00:23:53.360]  往往就是我們身邊的弟兄姊妹
[00:23:53.360 --> 00:23:55.360]  所以在患難的時候
[00:23:55.360 --> 00:23:58.360]  不要將自己藏起來
[00:23:58.360 --> 00:24:02.360]  而是讓你的難處讓弟兄姊妹知道
[00:24:02.360 --> 00:24:05.360]  我自己就好像Kathy一樣
[00:24:05.360 --> 00:24:07.360]  都走過人生裏面
[00:24:07.360 --> 00:24:09.360]  在讀神學的階段
[00:24:09.360 --> 00:24:12.360]  我自己就是面對學業
[00:24:12.360 --> 00:24:14.360]  但因為人生的挫折
[00:24:14.360 --> 00:24:17.360]  真的自己躲在房裏哭的日子
[00:24:17.360 --> 00:24:20.360]  但走過那幾年的日子
[00:24:20.360 --> 00:24:22.360]  其實是上帝為我身邊
[00:24:22.360 --> 00:24:25.360]  預備了很多很愛惜我的弟兄姊妹
[00:24:25.360 --> 00:24:27.360]  他們請我吃的很多甜筒
[00:24:27.360 --> 00:24:29.360]  沖淡了我很多的苦澀
[00:24:29.360 --> 00:24:33.360]  是他們很多時候陪我下山去散心
[00:24:33.360 --> 00:24:36.360]  讓我在黑暗裏面
[00:24:36.360 --> 00:24:39.360]  我看到原來這個世界還有色彩
[00:24:39.360 --> 00:24:41.360]  還有光明
[00:24:41.360 --> 00:24:43.360]  還有上帝奇妙的創造
[00:24:43.360 --> 00:24:45.360]  在苦難當中
[00:24:45.360 --> 00:24:48.360]  我們接受弟兄姊妹愛惜我們
[00:24:48.360 --> 00:24:51.360]  接受弟兄姊妹安慰我們
[00:24:51.360 --> 00:24:54.360]  接受弟兄姊妹在我們哭的時候
[00:24:54.360 --> 00:24:56.360]  留在我們身邊
[00:24:56.360 --> 00:25:00.360]  接受他們遞給我們的肩膀和紙巾
[00:25:00.360 --> 00:25:03.360]  因為唯有這樣我們才有能力
[00:25:03.360 --> 00:25:06.360]  在苦難當中順從
[00:25:06.360 --> 00:25:09.360]  在苦難當中堅持在主的裏面
[00:25:09.360 --> 00:25:14.360]  讓我們和祂禱告
[00:25:14.360 --> 00:25:16.360]  親愛的天父
[00:25:16.360 --> 00:25:19.360]  我們去多謝你
[00:25:19.360 --> 00:25:23.360]  因為在世人覺得苦難
[00:25:23.360 --> 00:25:27.360]  只是一樣盡量都要趨吉避凶
[00:25:27.360 --> 00:25:29.360]  真的走得就走
[00:25:29.360 --> 00:25:32.360]  好像沒有能力抵禦的一種狀況
[00:25:32.360 --> 00:25:35.360]  但我們知道因為祢的恩典
[00:25:35.360 --> 00:25:38.360]  我們有能力有勇氣
[00:25:38.360 --> 00:25:40.360]  在苦難臨到的時候
[00:25:40.360 --> 00:25:42.360]  不是退縮
[00:25:42.360 --> 00:25:44.360]  而是堅強地走過去
[00:25:44.360 --> 00:25:46.360]  並且我們知道
[00:25:46.360 --> 00:25:49.360]  當我們這樣走過去的時候
[00:25:49.360 --> 00:25:52.360]  因為祢奇異的恩典
[00:25:52.360 --> 00:25:54.360]  我們居然不是蝕了
[00:25:54.360 --> 00:25:56.360]  不是損傷了
[00:25:56.360 --> 00:25:58.360]  而是賺了
[00:25:58.360 --> 00:26:00.360]  而是更新了
[00:26:00.360 --> 00:26:02.360]  而是變得更美好
[00:26:02.360 --> 00:26:04.360]  更像祢
[00:26:04.360 --> 00:26:07.360]  我們多謝祢這麼奇妙的工作
[00:26:07.360 --> 00:26:10.360]  生命裏面很多艱難的事情
[00:26:10.360 --> 00:26:14.360]  主幫助我們能夠成為弟兄姊妹的好朋友
[00:26:14.360 --> 00:26:19.360]  真的成為為他們患難而生的弟兄或姊妹
[00:26:19.360 --> 00:26:22.360]  又叫我們走過這些苦難
[00:26:22.360 --> 00:26:25.360]  真的能夠用各樣的安慰
[00:26:25.360 --> 00:26:27.360]  去安慰我們身邊
[00:26:27.360 --> 00:26:31.360]  無論是信的、未信的、在患難當中的人
[00:26:31.360 --> 00:26:37.360]  如此我們就真的成為上帝祢祝福的出口
[00:26:37.360 --> 00:26:40.360]  成為祢國道在地上
[00:26:40.360 --> 00:26:44.360]  很多憂愁、很多罪惡
[00:26:44.360 --> 00:26:46.360]  這個世界的現身
[00:26:46.360 --> 00:26:47.360]  我們多謝祢
[00:26:47.360 --> 00:26:48.360]  聽祢面前的禱告
[00:26:48.360 --> 00:26:49.360]  奉耶穌名自求
[00:26:49.360 --> 00:26:50.360]  阿門
