
[00:00:00.000 --> 00:00:04.000]  如果大家上星期回來崇拜的時候
[00:21:21.000 --> 00:21:24.000]  無論現在面對讀書的壓力
[00:21:24.000 --> 00:21:26.000]  工作的迷茫
[00:21:26.000 --> 00:21:28.000]  經濟的困難
[00:21:28.000 --> 00:21:31.000]  甚至家人或者自己的患病
[00:21:31.000 --> 00:21:35.000]  這一切,神都親自對我們說
[00:21:35.000 --> 00:21:38.000]  放心,不用怕
[00:21:38.000 --> 00:21:44.000]  因為有我與你同在
[00:21:44.000 --> 00:21:48.000]  來到這裏,我也想起自己十幾年前
[00:21:48.000 --> 00:21:51.000]  我很記得那天是五月十六日的清晨
[00:21:51.000 --> 00:21:55.000]  剛剛夏天來到,一陣微風
[00:21:55.000 --> 00:21:58.000]  又有翌日初升的溫暖
[00:21:58.000 --> 00:22:01.000]  更加有些喧叫聲,此起彼落
[00:22:01.000 --> 00:22:05.000]  我就從家裏回到辦公室的路程上
[00:22:05.000 --> 00:22:07.000]  我笑了一天
[00:22:07.000 --> 00:22:09.000]  是笑了一段路
[00:22:09.000 --> 00:22:10.000]  其實我說笑了一天
[00:22:10.000 --> 00:22:12.000]  就是去到辦公室
[00:22:12.000 --> 00:22:14.000]  笑了一個路程
[00:22:14.000 --> 00:22:16.000]  由辦公室工作,開工到收工
[00:22:16.000 --> 00:22:18.000]  又另一個路程
[00:22:18.000 --> 00:22:21.000]  接著收工到回家,直至晚吐的時候
[00:22:21.000 --> 00:22:23.000]  我笑了整整一天
[00:22:23.000 --> 00:22:25.000]  原因是之前的一晚
[00:22:25.000 --> 00:22:27.000]  五月十五日
[00:22:27.000 --> 00:22:30.000]  我做了一個人生很重要的決定
[00:22:30.000 --> 00:22:33.000]  我就經過牧師的帶領下
[00:22:33.000 --> 00:22:35.000]  我決志歸向耶穌
[00:22:35.000 --> 00:22:39.000]  當時沒什麼特別的獨特的經歷
[00:22:39.000 --> 00:22:41.000]  只是很清楚知道
[00:22:41.000 --> 00:22:43.000]  耶穌很愛我
[00:22:43.000 --> 00:22:45.000]  神很愛我
[00:22:45.000 --> 00:22:49.000]  以致甘願讓耶穌為我去死
[00:22:49.000 --> 00:22:54.000]  當時後來我讀了一段聖經
[00:22:54.000 --> 00:22:56.000]  我很清楚明白
[00:22:56.000 --> 00:23:01.000]  耶穌的愛是很實在
[00:23:01.000 --> 00:23:03.000]  如果祂清楚告訴我們
[00:23:03.000 --> 00:23:05.000]  不是你們揀選了我
[00:23:05.000 --> 00:23:07.000]  是我揀選了你們
[00:23:07.000 --> 00:23:11.000]  並且分派你們去結果子
[00:23:11.000 --> 00:23:13.000]  叫你們的果子上傳
[00:23:13.000 --> 00:23:15.000]  使你們奉我的名
[00:23:15.000 --> 00:23:17.000]  無論向父求什麼
[00:23:17.000 --> 00:23:19.000]  祂就賜給你們
[00:23:19.000 --> 00:23:21.000]  當時我想發達了
[00:23:21.000 --> 00:23:23.000]  當時初信
[00:23:23.000 --> 00:23:25.000]  無論向神求什麼
[00:23:25.000 --> 00:23:27.000]  祂都賜給我
[00:23:27.000 --> 00:23:29.000]  後來一路成長
[00:23:29.000 --> 00:23:31.000]  一路在禱告
[00:23:31.000 --> 00:23:33.000]  經歷裡我發現
[00:23:33.000 --> 00:23:35.000]  其實什麼都賜給我是真的
[00:23:35.000 --> 00:23:37.000]  不過在我來說
[00:23:37.000 --> 00:23:39.000]  是指向結果子的上面
[00:23:39.000 --> 00:23:43.000]  無論是我自己品格的果子
[00:23:43.000 --> 00:23:45.000]  或者是為別人結生命的果子
[00:23:45.000 --> 00:23:47.000]  得救的果子
[00:23:47.000 --> 00:23:49.000]  在這兩方面的事情上
[00:23:49.000 --> 00:23:51.000]  我求我真的經歷
[00:23:51.000 --> 00:23:53.000]  祂都賜給我
[00:23:53.000 --> 00:23:56.000]  其實那一天
[00:23:56.000 --> 00:23:59.000]  笑足一日這份窩心的溫暖
[00:23:59.000 --> 00:24:02.000]  一直留在我心裡
[00:24:02.000 --> 00:24:07.000]  這是我與上帝緊緊結連的一個經歷
[00:24:07.000 --> 00:24:09.000]  事實上神好妙
[00:24:09.000 --> 00:24:11.000]  我沒有想過自己
[00:24:11.000 --> 00:24:13.000]  當時做工作有機會去到日本
[00:24:13.000 --> 00:24:17.000]  住在一個基督徒的同事家
[00:24:17.000 --> 00:24:19.000]  更加隔離五分鐘
[00:24:19.000 --> 00:24:21.000]  在一間國際教會
[00:24:21.000 --> 00:24:23.000]  在裡面當然是常常去
[00:24:23.000 --> 00:24:25.000]  去學學畫
[00:24:25.000 --> 00:24:27.000]  又認識朋友
[00:24:27.000 --> 00:24:29.000]  更加有飯堂
[00:24:29.000 --> 00:24:32.000]  早午晚三餐都在那邊包食
[00:24:32.000 --> 00:24:34.000]  於是久而久之
[00:24:34.000 --> 00:24:36.000]  在裡面
[00:24:36.000 --> 00:24:39.000]  我見證到在基督徒身上
[00:24:39.000 --> 00:24:41.000]  他們所相信的那位神
[00:24:41.000 --> 00:24:43.000]  是一位怎樣大愛的神
[00:24:43.000 --> 00:24:47.000]  這份窩心的溫暖
[00:24:47.000 --> 00:24:50.000]  成為我一個走往後日子人生路
[00:24:50.000 --> 00:24:55.000]  很重要的一個蠟燭點
[00:24:55.000 --> 00:24:57.000]  因為大家知道
[00:24:57.000 --> 00:24:59.000]  人生的路不容易走
[00:24:59.000 --> 00:25:01.000]  侍奉的路
[00:25:01.000 --> 00:25:03.000]  我告訴你更難
[00:25:03.000 --> 00:25:05.000]  只要你認認真真去侍奉
[00:25:05.000 --> 00:25:07.000]  很難的
[00:25:07.000 --> 00:25:09.000]  不知大家記不記得
[00:25:09.000 --> 00:25:11.000]  應該是年頭的時候
[00:25:11.000 --> 00:25:13.000]  我跟大家講過一篇道
[00:25:13.000 --> 00:25:15.000]  關於我曾經在侍奉的裡面
[00:25:15.000 --> 00:25:17.000]  經歷一個很大的誤解
[00:25:17.000 --> 00:25:19.000]  所謂有理說不清
[00:25:19.000 --> 00:25:21.000]  當時都是誤解
[00:25:21.000 --> 00:25:23.000]  沒有去到保羅的指控那麼厲害
[00:25:23.000 --> 00:25:25.000]  當時我說頭頂有一點光
[00:25:25.000 --> 00:25:28.000]  那一點不是頭頂有光環
[00:25:28.000 --> 00:25:30.000]  而是我因著壓力的緣故
[00:25:30.000 --> 00:25:32.000]  我的頭髮不斷掉下來
[00:25:32.000 --> 00:25:36.000]  從一個小小的指甲那麼大
[00:25:36.000 --> 00:25:38.000]  一路擴大到五毫子
[00:25:38.000 --> 00:25:40.000]  當時俗稱為鬼剃頭
[00:25:40.000 --> 00:25:42.000]  我知道我要吃藥
[00:25:42.000 --> 00:25:44.000]  我要打針
[00:25:44.000 --> 00:25:46.000]  但是我更加知道
[00:25:46.000 --> 00:25:50.000]  我需要從自己困住自己的處境裡面走出來
[00:25:50.000 --> 00:25:52.000]  問題不是馬上解決的
[00:25:52.000 --> 00:25:55.000]  但我仍然要走出來
[00:25:55.000 --> 00:25:57.000]  於是我開始回想
[00:25:57.000 --> 00:25:59.000]  昔日這份窩心溫暖的笑
[00:25:59.000 --> 00:26:01.000]  我笑了一天
[00:26:01.000 --> 00:26:03.000]  就是神那份
[00:26:03.000 --> 00:26:05.000]  湧流在我生命那份
[00:26:05.000 --> 00:26:08.000]  我前所未經驗過的快樂
[00:26:08.000 --> 00:26:10.000]  在安靜的裡面
[00:26:10.000 --> 00:26:12.000]  又浮現了
[00:26:12.000 --> 00:26:14.000]  一個大大的窗框
[00:26:14.000 --> 00:26:17.000]  是一個沒有窗花的窗框
[00:26:17.000 --> 00:26:21.000]  和一個呆呆滯滯的年輕人的模樣
[00:26:21.000 --> 00:26:28.000]  是早在我還沒有去到教會青年中心侍奉之前
[00:26:28.000 --> 00:26:31.000]  我在外面做merchandising的工作
[00:26:31.000 --> 00:26:37.000]  當時我已經是教會少年組的導師
[00:26:37.000 --> 00:26:39.000]  有一次傳達人叫我
[00:26:39.000 --> 00:26:43.000]  你來幫忙跟進下一個女孩子
[00:26:43.000 --> 00:26:45.000]  她是離家出走的女孩子
[00:26:45.000 --> 00:26:47.000]  當我接手的時候
[00:26:47.000 --> 00:26:51.000]  真的不容易跟進,不過我嘗試跟著師母去探訪
[00:26:51.000 --> 00:26:54.000]  跟他們的家人去聊天
[00:26:54.000 --> 00:26:57.000]  又跟這個女孩子建立關係等等
[00:26:57.000 --> 00:27:02.000]  事實上當時我也在尋求自己工作的方向
[00:27:02.000 --> 00:27:06.000]  突然間傳來一個消息
[00:27:06.000 --> 00:27:11.000]  就是這位家長,這位媽媽
[00:27:11.000 --> 00:27:16.000]  竟然從這個沒有窗花的窗框
[00:27:16.000 --> 00:27:20.000]  二十多樓一樓以下
[00:27:20.000 --> 00:27:24.000]  當時我跟著師母上去這個家庭探訪的時候
[00:27:24.000 --> 00:27:27.000]  我看著這個沒有窗花的窗框
[00:27:27.000 --> 00:27:32.000]  我又看著一個傻傻的
[00:27:32.000 --> 00:27:35.000]  但又表現得很冷靜的大兒子
[00:27:35.000 --> 00:27:44.000]  因為當時他在現場看著他媽媽跳下去
[00:27:44.000 --> 00:27:47.000]  在那個時候我感受到
[00:27:47.000 --> 00:27:50.000]  我清楚知道神的託付
[00:27:50.000 --> 00:28:02.000]  年輕人和年輕人的家長
[00:28:02.000 --> 00:28:04.000]  無論這份窩心的溫暖
[00:28:04.000 --> 00:28:07.000]  或者這個很實在的託付
[00:28:07.000 --> 00:28:13.000]  都成為我往後走這個侍奉路的一個很重要的支持
[00:28:13.000 --> 00:28:16.000]  神在這裡
[00:28:16.000 --> 00:28:20.000]  無論遇上什麼,神必與你同在
[00:28:20.000 --> 00:28:25.000]  其實今天的敬拜很感動
[00:28:25.000 --> 00:28:27.000]  其中主席提到
[00:28:27.000 --> 00:28:32.000]  我們今天的生活會不會都是過著一個沒有耶穌的聖誕節
[00:28:32.000 --> 00:28:37.000]  同樣我們每一天的生命裡面
[00:28:37.000 --> 00:28:44.000]  都是否過著一個沒有基督的基督徒生活呢
[00:28:44.000 --> 00:28:47.000]  各位弟兄姊妹,你都搜索一下
[00:28:47.000 --> 00:28:54.000]  我相信你都是和上帝在某時某刻緊扣過來的
[00:28:54.000 --> 00:28:57.000]  讓我們重回這些經驗
[00:28:57.000 --> 00:29:02.000]  以致我們就在那一點建立下來
[00:29:02.000 --> 00:29:04.000]  幫助我們走
[00:29:04.000 --> 00:29:07.000]  無論現在你面對的困難
[00:29:07.000 --> 00:29:11.000]  或者將來有可能遇見的試探
[00:29:11.000 --> 00:29:16.000]  或者是試煉
[00:29:16.000 --> 00:29:21.000]  今天在這裡很快的和大家看兩章半的經文
[00:29:21.000 --> 00:29:23.000]  其實我要大家一起去學習
[00:29:23.000 --> 00:29:28.000]  去看見一件重要的事情
[00:29:28.000 --> 00:29:36.000]  無論如何,保羅經驗什麼的困難指控
[00:29:36.000 --> 00:29:39.000]  但他因著有主的同在
[00:29:39.000 --> 00:29:42.000]  他能夠站立得穩
[00:29:42.000 --> 00:29:45.000]  願意呢,這個都成為你和我的幫助和提醒
[00:29:45.000 --> 00:29:50.000]  我們一起低頭祈禱
[00:29:50.000 --> 00:29:58.000]  先父多謝你,多謝你再一次藉著你自己寶貴的話語提醒我們
[00:29:58.000 --> 00:30:05.000]  我們各人都不同,我們的際遇都不一樣
[00:30:05.000 --> 00:30:09.000]  但我們可以同樣作出一個回應
[00:30:09.000 --> 00:30:14.000]  清楚知道,你親自來尋找我們
[00:30:14.000 --> 00:30:22.000]  為的是要與我們同行同在
[00:30:22.000 --> 00:30:26.000]  神呀,求你親自幫助我們在在每一個
[00:30:26.000 --> 00:30:30.000]  特別在這個熱鬧的十二月當中
[00:30:30.000 --> 00:30:34.000]  我們要特別找一段安靜的時間
[00:30:34.000 --> 00:30:40.000]  不單止回顧基督降生這個日子
[00:30:40.000 --> 00:30:46.000]  現在回顧過去一年,甚至我們缺志的一段日子以後
[00:30:46.000 --> 00:30:51.000]  你是怎樣一路一路拖帶我們走過
[00:30:51.000 --> 00:30:56.000]  要不斷提醒我們,我們不需要怕
[00:30:56.000 --> 00:31:03.000]  我們可以放心,因為有主,你與我們同在
[00:31:03.000 --> 00:31:07.000]  多謝你聽我們祈禱,奉耶穌基督的名求,阿們
