
[00:00:00.000 --> 00:00:04.000]  在開始靜悟之前,你同心祈禱
[00:23:27.480 --> 00:23:30.120]  同時也是將神的心
[00:23:30.120 --> 00:23:33.080]  以律法去教導百姓
[00:23:33.080 --> 00:23:37.240]  彼得尼去引用七一記十九章五到六節
[00:23:37.240 --> 00:23:42.960]  去宣告信徒是繼承以色列人的身份和地位
[00:23:42.960 --> 00:23:45.640]  從舊恩的歷史來說
[00:23:45.640 --> 00:23:47.960]  舊恩是猶太人而來
[00:23:47.960 --> 00:23:50.160]  我們被稱為外邦人
[00:23:50.160 --> 00:23:51.880]  我們被稱為沒有律法
[00:23:51.880 --> 00:23:52.640]  沒有國禮
[00:23:52.640 --> 00:23:54.880]  是舊恩的門以外
[00:23:54.880 --> 00:24:03.400]  但是今天我們能夠成為祭司
[00:24:03.400 --> 00:24:06.080]  在七一記十九章
[00:24:06.080 --> 00:24:12.720]  當神的子民在西乃山和神納約的時候
[00:24:12.720 --> 00:24:15.280]  百姓來到講梵耶和華所說的
[00:24:15.280 --> 00:24:17.960]  我們都要進行緊接的
[00:24:17.960 --> 00:24:19.240]  就是二十章
[00:24:19.240 --> 00:24:23.080]  去頒佈十誡和十誡的實踐
[00:24:23.080 --> 00:24:27.680]  亦都有關祭司的條文
[00:24:27.680 --> 00:24:31.560]  可見彼得來到引述這段經文的時候
[00:24:31.560 --> 00:24:37.000]  他是宏觀地看回以色列出埃及這件事
[00:24:37.000 --> 00:24:40.360]  神拯救以色列人出埃及
[00:24:40.360 --> 00:24:43.120]  是不單止脫離遺奴之地
[00:24:43.120 --> 00:24:45.200]  不再做奴役
[00:24:45.200 --> 00:24:46.880]  不再受苦工
[00:24:46.880 --> 00:24:50.960]  更加是要履行先祖
[00:24:50.960 --> 00:24:56.160]  神呼召先祖阿伯拉罕所納的約
[00:24:56.160 --> 00:25:02.920]  萬族萬國都要因祢得福
[00:25:02.920 --> 00:25:07.040]  要在萬民中為主作見證
[00:25:07.040 --> 00:25:10.360]  同樣神來到在罪惡裏面拯救我們
[00:25:10.360 --> 00:25:12.360]  神差以耶穌為我們贖罪
[00:25:12.360 --> 00:25:14.800]  使我們不再做罪的奴僕
[00:25:14.800 --> 00:25:20.560]  將祭司的使命傳譽給我們
[00:25:20.560 --> 00:25:25.040]  救贖給我們一個新的身份
[00:25:25.040 --> 00:25:27.560]  我們是祭司的角度
[00:25:27.560 --> 00:25:32.120]  我們是有責任將人帶到神的面前
[00:25:32.120 --> 00:25:41.600]  我們要將神的律法規條去教導和宣講
[00:25:41.600 --> 00:25:46.160]  原來其他人的得救是和我們息息相關
[00:25:46.160 --> 00:25:49.800]  我們不是拿著天堂的入場券
[00:25:49.800 --> 00:25:52.200]  等來進入天堂
[00:25:52.200 --> 00:25:54.440]  不是我們去酒樓等位
[00:25:54.440 --> 00:25:57.160]  我們拿著的票是69號
[00:25:57.160 --> 00:25:58.520]  已經叫到50號
[00:25:58.520 --> 00:26:00.200]  到69號是怎樣呢?
[00:26:00.200 --> 00:26:01.200]  已經進去了
[00:26:01.200 --> 00:26:03.080]  我們不是坐在那裏等
[00:26:03.080 --> 00:26:04.120]  我們是有責任
[00:26:04.120 --> 00:26:09.000]  我們要完成神給我們的使命
[00:26:09.000 --> 00:26:16.480]  為甚麼如果我們是為了上天堂來接受救恩
[00:26:16.480 --> 00:26:18.240]  或者神的心意是這樣
[00:26:18.240 --> 00:26:20.880]  我們一信了就上天堂就行了
[00:26:20.880 --> 00:26:22.040]  為甚麼要留在地上
[00:26:22.040 --> 00:26:23.400]  為甚麼要留在世上
[00:26:23.400 --> 00:26:29.240]  我們就是有這個責任需要完成
[00:26:29.240 --> 00:26:31.080]  特別在這段時間
[00:26:31.080 --> 00:26:33.560]  香港人面對很多的轉變
[00:26:33.560 --> 00:26:35.640]  很多不同的聲音和資訊
[00:26:35.640 --> 00:26:38.400]  太多的離別和傷感
[00:26:38.400 --> 00:26:39.760]  人沒有依靠
[00:26:39.760 --> 00:26:42.480]  好像在黑暗裏面來摸索
[00:26:42.480 --> 00:26:44.040]  找不到出路
[00:26:44.040 --> 00:26:45.800]  情緒低落
[00:26:45.800 --> 00:26:50.040]  很需要安慰、支援、指引、同行
[00:26:50.040 --> 00:26:52.400]  我們要履行神給我們的責任
[00:26:52.400 --> 00:26:54.880]  成為綱、成為嚴
[00:26:54.880 --> 00:26:57.880]  為這個社區帶來盼望
[00:26:57.880 --> 00:26:59.360]  溫暖
[00:26:59.360 --> 00:27:00.880]  給人鼓勵
[00:27:00.880 --> 00:27:03.880]  正如戴文豪迪根斯所說
[00:27:03.880 --> 00:27:07.840]  這是雙城記的巨著來開首的說話
[00:27:07.840 --> 00:27:10.120]  這是最美好的時代
[00:27:10.120 --> 00:27:13.200]  同樣是最糟糕的時代
[00:27:13.200 --> 00:27:14.560]  這是危機
[00:27:14.560 --> 00:27:15.880]  同樣是一個轉機
[00:27:15.880 --> 00:27:18.880]  人的心靈已經預備好了
[00:27:18.880 --> 00:27:22.560]  去等待我們將福音告訴他
[00:27:22.560 --> 00:27:24.000]  當我初信的時候
[00:27:24.000 --> 00:27:27.040]  我在教會裏面接受裝備造咒
[00:27:27.040 --> 00:27:28.080]  去教我傳福音
[00:27:28.080 --> 00:27:30.200]  我那個導師說
[00:27:30.200 --> 00:27:33.840]  他說我們傳福音就好像一個乞丐
[00:27:33.840 --> 00:27:35.200]  告訴你那個乞丐
[00:27:35.200 --> 00:27:36.720]  哪裏有飯吃
[00:27:36.720 --> 00:27:38.360]  我說是甚麼來的呢?
[00:27:38.360 --> 00:27:41.400]  他說以前你就好像一個乞丐
[00:27:41.400 --> 00:27:42.760]  即是他說是甚麼
[00:27:42.760 --> 00:27:44.720]  你找不到希望或者盼望
[00:27:44.720 --> 00:27:48.400]  你找不到出路
[00:27:48.400 --> 00:27:49.920]  現在你信了
[00:27:49.920 --> 00:27:51.640]  得到這個救恩
[00:27:51.640 --> 00:27:54.280]  你見到乞丐告訴以前的人
[00:27:54.280 --> 00:27:56.040]  聽你的朋友論述
[00:27:56.040 --> 00:27:57.000]  你周圍的人聽到
[00:27:57.000 --> 00:27:58.960]  我那裏有飯吃
[00:27:58.960 --> 00:28:03.160]  就是這麼多
[00:28:03.160 --> 00:28:05.880]  我們就做這個角色
[00:28:05.880 --> 00:28:08.600]  去將我們在萬民裏面
[00:28:08.600 --> 00:28:10.160]  作這份使命
[00:28:10.160 --> 00:28:13.680]  將人帶到神的面前
[00:28:13.680 --> 00:28:16.120]  簡單來說
[00:28:16.120 --> 00:28:17.280]  你吃過自助餐
[00:28:17.280 --> 00:28:19.600]  去餐廳覺得很好吃
[00:28:19.600 --> 00:28:20.840]  你都會告訴別人
[00:28:20.840 --> 00:28:22.480]  來這裏好
[00:28:22.480 --> 00:28:24.560]  我介紹給你
[00:28:24.560 --> 00:28:26.800]  你不會有榮
[00:28:26.800 --> 00:28:28.360]  又不會有折扣
[00:28:28.360 --> 00:28:31.240]  不過你都很樂意
[00:28:31.240 --> 00:28:32.240]  很積極做這件事
[00:28:32.240 --> 00:28:37.920]  因為你都想對方得到這份好處
[00:28:37.920 --> 00:28:40.480]  同樣我們得到神的拯救
[00:28:40.480 --> 00:28:45.520]  我們都應該和身邊的人分享
[00:28:45.520 --> 00:28:47.320]  祭司過渡的另一方面
[00:28:47.320 --> 00:28:52.440]  是說所有的信徒都是祭司
[00:28:52.440 --> 00:28:55.000]  不是只是傳道目者
[00:28:55.000 --> 00:28:58.040]  神不是單單只是呼召摩西
[00:28:58.040 --> 00:29:00.440]  神是呼召以至於整個民族
[00:29:00.440 --> 00:29:02.240]  成為祂的見證人
[00:29:02.240 --> 00:29:04.120]  救恩的媒介
[00:29:04.120 --> 00:29:07.240]  將其他民族帶到神的面前
[00:29:07.240 --> 00:29:09.400]  所以當馬丁路德改教的時候
[00:29:09.400 --> 00:29:12.200]  信徒皆祭司是主要的口號
[00:29:12.200 --> 00:29:14.080]  不單是神職人員
[00:29:14.080 --> 00:29:17.440]  而是每個信徒都能夠侍奉神
[00:29:17.440 --> 00:29:20.400]  都能夠返到神的面前
[00:29:20.400 --> 00:29:25.400]  有時我覺得大家所做的
[00:29:25.400 --> 00:29:31.080]  比我們所做的更加宏大和深遠
[00:29:31.080 --> 00:29:33.240]  一位老師
[00:29:33.240 --> 00:29:35.280]  他可以在廟祭祖會
[00:29:35.280 --> 00:29:38.680]  在州會或對著整校的人
[00:29:38.680 --> 00:29:42.720]  對他說話
[00:29:42.720 --> 00:29:45.600]  我講十句都不及
[00:29:45.600 --> 00:29:51.200]  我兒子班主任講一句
[00:29:51.200 --> 00:29:52.120]  是嗎?
[00:29:52.120 --> 00:29:58.640]  你要做的事是可以做得多過我們
[00:29:58.640 --> 00:30:01.680]  神將你放在現在這個崗位裏面
[00:30:01.680 --> 00:30:04.880]  有特殊的心意
[00:30:04.880 --> 00:30:07.080]  你的朋友、你的同事、你的家人
[00:30:07.080 --> 00:30:09.480]  你能夠接觸的人比我更多
[00:30:09.480 --> 00:30:11.960]  你更加了解他們的需要
[00:30:11.960 --> 00:30:15.480]  更加能夠講一些支持和安慰的說話
[00:30:15.480 --> 00:30:17.720]  不要來輕看自己
[00:30:17.720 --> 00:30:20.840]  你可以為神求大事
[00:30:20.840 --> 00:30:23.880]  為神做大事
[00:30:23.880 --> 00:30:25.560]  祭司是需要獻祭的
[00:30:25.560 --> 00:30:26.920]  獻祭甚麼呢?
[00:30:26.920 --> 00:30:28.240]  我們很熟悉的經文
[00:30:28.240 --> 00:30:30.040]  《羅馬書》十二章一到二
[00:30:30.040 --> 00:30:31.440]  接保羅在這裡說
[00:30:31.440 --> 00:30:35.200]  將身體獻上當作活祭
[00:30:35.200 --> 00:30:40.600]  去學校耶穌將自己獻上為祭
[00:30:40.600 --> 00:30:45.480]  讓我們每個人都將自己帶到神的面前
[00:30:45.480 --> 00:30:52.560]  無論我們讀書、工作、看電視、煮飯、照顧孩子
[00:30:52.560 --> 00:30:55.840]  這都是侍奉神的場所
[00:30:55.840 --> 00:30:58.720]  都是我們努力做好本份
[00:30:58.720 --> 00:31:01.160]  我們盡心去做
[00:31:01.160 --> 00:31:03.440]  神會喜悅、神會欣賞
[00:31:03.440 --> 00:31:08.480]  還有周圍的人都看著我們
[00:31:08.480 --> 00:31:10.200]  我們做得怎樣
[00:31:10.200 --> 00:31:10.960]  神是知道的
[00:31:10.960 --> 00:31:14.880]  還有我們周圍的人都會見證
[00:31:14.880 --> 00:31:16.960]  很想來鼓勵大家
[00:31:16.960 --> 00:31:19.240]  邀請大家在這段時刻
[00:31:19.240 --> 00:31:23.280]  我們都能夠在這個危難和困難的時刻
[00:31:23.280 --> 00:31:28.440]  我們重建積極和正面的氣氛
[00:31:28.440 --> 00:31:32.160]  以另一種心境來面對困難
[00:31:32.160 --> 00:31:34.240]  去克勝這個逆境
[00:31:34.240 --> 00:31:38.400]  我們要好像摩西為以色列人來祈禱
[00:31:38.400 --> 00:31:42.680]  每天圍到香港來祈禱
[00:31:42.680 --> 00:31:44.520]  求主帶領
[00:31:44.520 --> 00:31:47.600]  求主來施恩
[00:31:47.600 --> 00:31:49.640]  為這個疫情來祈禱
[00:31:49.640 --> 00:31:54.240]  為我們11月13日的「誰主明天」報道會祈禱
[00:31:54.240 --> 00:31:56.600]  願神在這個年代裏
[00:31:56.600 --> 00:31:58.200]  興起祂自己的座位
[00:31:58.200 --> 00:31:59.960]  我們作出邀請
[00:31:59.960 --> 00:32:06.200]  帶領人來參加這個福音的聚會
[00:32:06.200 --> 00:32:09.040]  我們要從聖潔的角度
[00:32:09.040 --> 00:32:12.360]  聖潔原來的文字被呼召出來
[00:32:12.360 --> 00:32:14.240]  分別的意思
[00:32:14.240 --> 00:32:17.880]  我們是圍到世界被分別出來
[00:32:17.880 --> 00:32:20.160]  我們經常說這個口號
[00:32:20.160 --> 00:32:21.240]  或者術語
[00:32:21.240 --> 00:32:24.680]  是入世而不屬世
[00:32:24.680 --> 00:32:27.000]  是說我們是歸屬於神
[00:32:27.000 --> 00:32:28.600]  繼續留在地上
[00:32:28.600 --> 00:32:30.520]  為要執行任務
[00:32:30.520 --> 00:32:33.400]  這個任務主導我們的生活模式
[00:32:33.400 --> 00:32:37.160]  曾是為人還有效忠的對象
[00:32:37.160 --> 00:32:41.640]  縱然受屈受辱被嘲笑凌辱搶奪
[00:32:41.640 --> 00:32:44.080]  受難甚至受死
[00:32:44.080 --> 00:32:45.600]  仍然謹守崗位
[00:32:45.600 --> 00:32:48.560]  為主作見證
[00:32:48.560 --> 00:32:52.680]  我們說利物誌最能夠表達這個聖俗之分
[00:32:52.680 --> 00:32:55.280]  歸而和為聖這個主題
[00:32:55.280 --> 00:32:59.280]  透過利物誌十和十一章
[00:32:59.280 --> 00:33:02.920]  具體解釋何謂「聖」何謂「俗」
[00:33:02.920 --> 00:33:06.080]  聖物是人類基本的生活條件
[00:33:06.080 --> 00:33:08.200]  是食物上的依賴
[00:33:08.200 --> 00:33:13.240]  以聖人表達去徹底的信服和信靠
[00:33:13.240 --> 00:33:18.880]  同樣我們是用我們的生命去影響世界
[00:33:18.880 --> 00:33:22.360]  我們需要和罪來隔絕
[00:33:22.360 --> 00:33:25.400]  我們信仰不單止是透過理論
[00:33:25.400 --> 00:33:27.000]  一些原則口號
[00:33:27.000 --> 00:33:28.920]  更加需要我們生命實踐
[00:33:28.920 --> 00:33:32.000]  我們不是單是誇耀自己的行為
[00:33:32.000 --> 00:33:34.720]  而是透過我們的生活
[00:33:34.720 --> 00:33:37.680]  讓人看到分別
[00:33:37.680 --> 00:33:40.400]  我們是聖潔的族類
[00:33:40.400 --> 00:33:43.160]  這是最有效的見證
[00:33:43.160 --> 00:33:44.840]  不是用證據證明
[00:33:44.840 --> 00:33:47.320]  也不是用理據來說服
[00:33:47.320 --> 00:33:51.480]  是用我們的生命來彰顯神的偉大
[00:33:51.480 --> 00:33:53.520]  來表達福音
[00:33:53.520 --> 00:33:57.160]  在我們這個罪人身上如何產生功效
[00:33:57.160 --> 00:33:58.240]  簡單來說
[00:33:58.240 --> 00:33:59.960]  從前是粗口爛節
[00:33:59.960 --> 00:34:03.520]  從前是粗口爛節
[00:34:03.520 --> 00:34:05.360]  每句話都有助語詞
[00:34:05.360 --> 00:34:08.360]  得罪人多、稱呼人少
[00:34:08.360 --> 00:34:11.240]  但突然間
[00:34:11.240 --> 00:34:12.560]  整個不同了
[00:34:12.560 --> 00:34:14.000]  溫柔了
[00:34:14.000 --> 00:34:15.360]  謙厚了
[00:34:15.360 --> 00:34:17.280]  人們說:咦?
[00:34:17.280 --> 00:34:19.160]  什麼事?你轉了性?
[00:34:19.160 --> 00:34:20.560]  為什麼不同了?
[00:34:20.560 --> 00:34:23.760]  原來你信了耶穌
[00:34:23.760 --> 00:34:28.080]  這就是最有效的見證
[00:34:28.080 --> 00:34:30.880]  說多無謂、食多會滯
[00:34:30.880 --> 00:34:35.680]  行動是最實際的
[00:34:35.680 --> 00:34:39.440]  我們的行動、我們的表現
[00:34:39.440 --> 00:34:40.960]  就是讓人看到
[00:34:40.960 --> 00:34:44.800]  我們所信的是不是真實
[00:34:44.800 --> 00:34:47.840]  這是由內而外的改變
[00:34:47.840 --> 00:34:52.160]  讓人信服被吸引到主的面前
[00:34:52.160 --> 00:34:53.760]  在福音山上的部分
[00:34:53.760 --> 00:34:55.520]  耶穌對每位信徒宣告
[00:34:55.520 --> 00:34:58.360]  「你是世上的鹽、世上的薑」
[00:34:58.360 --> 00:34:59.920]  這不是選擇
[00:34:59.920 --> 00:35:01.640]  而是命令
[00:35:01.640 --> 00:35:03.480]  從今天開始
[00:35:03.480 --> 00:35:07.880]  讓我們每一個都成為一個有感染力的信徒
[00:35:07.880 --> 00:35:10.000]  為耶穌而活
[00:35:10.000 --> 00:35:14.440]  過一個在世已不屬世的生活
[00:35:14.440 --> 00:35:16.760]  我們要認清我們的使命
[00:35:16.760 --> 00:35:20.120]  神揀選我們有特殊的目的
[00:35:20.120 --> 00:35:25.320]  去揀選我們去影響世界
[00:35:25.320 --> 00:35:29.160]  你會覺得做一個感染力的基督徒很宏大
[00:35:29.160 --> 00:35:32.400]  好像力不能勝,做不到
[00:35:32.400 --> 00:35:34.880]  其實很簡單
[00:35:34.880 --> 00:35:36.600]  你打個電話
[00:35:36.600 --> 00:35:42.600]  去問候一下未信主的親友
[00:35:42.600 --> 00:35:44.040]  你關心他們
[00:35:44.040 --> 00:35:46.200]  或者只能有需要
[00:35:46.200 --> 00:35:48.000]  其實只是去一杯涼水
[00:35:48.000 --> 00:35:50.560]  一個安慰、一個慰問
[00:35:50.560 --> 00:35:53.440]  給他們支持和鼓勵
[00:35:53.440 --> 00:35:55.440]  做一個好的鄰舍
[00:35:55.440 --> 00:35:57.040]  守望相助
[00:35:57.040 --> 00:35:59.160]  透過這些行動去接觸這個社區
[00:35:59.160 --> 00:36:00.840]  去接觸我們身邊的人
[00:36:00.840 --> 00:36:04.400]  讓他們感受耶穌的愛
[00:36:04.400 --> 00:36:06.480]  在裡面
[00:36:06.480 --> 00:36:07.880]  我們就體會
[00:36:07.880 --> 00:36:10.640]  耶穌的愛是多麼深厚
[00:36:10.640 --> 00:36:15.160]  我們的生命更加來到它成長
[00:36:15.160 --> 00:36:17.120]  以前就容易些
[00:36:17.120 --> 00:36:20.440]  可能這個年代難了
[00:36:20.440 --> 00:36:25.640]  我們對我們身邊的人都很有防範
[00:36:25.640 --> 00:36:30.720]  但是一句慰問和鼓勵、問候
[00:36:30.720 --> 00:36:34.320]  可能我們同一層樓
[00:36:34.320 --> 00:36:37.200]  可能一梯八火、一梯十六火
[00:36:37.200 --> 00:36:38.200]  可能你住了十年
[00:36:38.200 --> 00:36:40.840]  你連你一層裡面
[00:36:40.840 --> 00:36:42.160]  到底那些人姓什麼
[00:36:42.160 --> 00:36:48.960]  住在隔壁可能你都不知道
[00:36:48.960 --> 00:36:51.640]  可能今天我們都太多防範
[00:36:51.640 --> 00:36:55.240]  但容若我們都能夠在這個防範裡面
[00:36:55.240 --> 00:37:00.360]  去表達一份關心和善意
[00:37:00.360 --> 00:37:04.280]  打個招呼、點頭
[00:37:04.280 --> 00:37:08.880]  都能夠讓氣氛和諧和改變
[00:37:08.880 --> 00:37:10.600]  一個小的任務
[00:37:10.600 --> 00:37:12.200]  一個簡單的一步
[00:37:12.200 --> 00:37:14.560]  由我們開始
[00:37:14.560 --> 00:37:16.480]  最後聖經來到描述
[00:37:16.480 --> 00:37:18.640]  我們都是屬神的子民
[00:37:18.640 --> 00:37:24.840]  原來的文字是在說皇帝的私人財寶
[00:37:24.840 --> 00:37:28.160]  在這個世界、在這個年代裡面
[00:37:28.160 --> 00:37:31.640]  我們是用了很多東西來量度
[00:37:31.640 --> 00:37:33.800]  來保護這些價值
[00:37:33.800 --> 00:37:34.680]  我們學歷
[00:37:34.680 --> 00:37:35.760]  有多少張紗紙呢?
[00:37:35.760 --> 00:37:37.800]  我們住在哪個地方?
[00:37:37.800 --> 00:37:39.320]  我們這個社區是怎樣的?
[00:37:39.320 --> 00:37:40.840]  還有什麼設施?
[00:37:40.840 --> 00:37:42.080]  收入有多少?
[00:37:42.080 --> 00:37:43.320]  出入用什麼代步?
[00:37:43.320 --> 00:37:46.840]  穿的是不是名牌?
[00:37:46.840 --> 00:37:49.080]  我們不知不覺間
[00:37:49.080 --> 00:37:51.600]  用了這個世界的準則
[00:37:51.600 --> 00:37:54.080]  來衡量這些價值
[00:37:54.080 --> 00:37:57.320]  我們找我們的安全感
[00:37:57.320 --> 00:38:01.160]  但原來世人所看的都不是那麼安全
[00:38:01.160 --> 00:38:04.120]  百年老店都可以一夜玩完
[00:38:04.120 --> 00:38:10.720]  我的債券、股票都可以一夜變為廢紙
[00:38:10.720 --> 00:38:14.040]  但神是我們生命的保障
[00:38:14.040 --> 00:38:18.160]  我們是神的貴寶
[00:38:18.160 --> 00:38:19.720]  其實我們在生命裡面
[00:38:19.720 --> 00:38:24.960]  有很多經歷神的恩典的時刻
[00:38:24.960 --> 00:38:28.080]  讓這些經歷再次提醒我們
[00:38:28.080 --> 00:38:32.040]  讓當中的人和事向我們說話
[00:38:32.040 --> 00:38:34.440]  讓我們欣賞我們所有
[00:38:34.440 --> 00:38:42.680]  讓我們為到神的救恩來感恩
[00:38:42.680 --> 00:38:48.120]  我們沒有為到神所給我們的救恩來感恩
[00:38:48.120 --> 00:38:51.640]  讓我們思想耶穌十字架的大愛
[00:38:51.640 --> 00:38:53.680]  讓神而來的肯定
[00:38:53.680 --> 00:38:57.080]  讓我們勇氣、盼望、力量
[00:38:57.080 --> 00:39:02.040]  去迎接面前的挑戰和困難
[00:39:02.040 --> 00:39:05.240]  我們擁有這四個身份
[00:39:05.240 --> 00:39:12.320]  為要去完成這個特殊的使命
[00:39:12.320 --> 00:39:16.840]  歸納是下半段的動詞「宣揚」
[00:39:16.840 --> 00:39:20.680]  「宣揚」是包括口傳和身傳
[00:39:20.680 --> 00:39:25.360]  我們所說的和我們所做的互相印證
[00:39:25.360 --> 00:39:28.200]  以生命影響生命
[00:39:28.200 --> 00:39:32.840]  今天世人拒絕基督徒
[00:39:32.840 --> 00:39:35.760]  神說世人去拒絕教會
[00:39:35.760 --> 00:39:38.920]  並不是拒絕基督
[00:39:38.920 --> 00:39:42.440]  很多人因為基督徒的見證
[00:39:42.440 --> 00:39:46.840]  對福音產生負面的想像
[00:39:46.840 --> 00:39:49.200]  要他們相信
[00:39:49.200 --> 00:39:51.200]  耶穌是更大的困難
[00:39:51.200 --> 00:39:53.680]  需要更多的努力
[00:39:53.680 --> 00:39:59.080]  我們的生命是其他人信耶穌的幫助
[00:39:59.080 --> 00:40:02.720]  即是助力還是阻力呢?
[00:40:02.720 --> 00:40:08.400]  我們信仰的熱誠直接反映信仰的真偽
[00:40:08.400 --> 00:40:13.680]  我們對神的毀身去反映信仰的價值
[00:40:13.680 --> 00:40:19.120]  我們怎樣將信仰實踐在生活裏
[00:40:19.120 --> 00:40:25.400]  成為其他人是否接受福音的考驗
[00:40:25.400 --> 00:40:27.880]  無論你是否願意
[00:40:27.880 --> 00:40:30.360]  我們都活在這個時代裏
[00:40:30.360 --> 00:40:32.840]  我們面對這一刻的挑戰
[00:40:32.840 --> 00:40:36.480]  我們可以選擇怎樣回應
[00:40:36.480 --> 00:40:39.920]  我們可以選擇發怨言、指責
[00:40:39.920 --> 00:40:45.840]  我們都可以選擇讚賞、迎向挑戰
[00:40:45.840 --> 00:40:48.600]  問題是我們怎樣自處
[00:40:48.600 --> 00:40:54.200]  我們對自己的角色和身份是否充分掌握
[00:40:54.200 --> 00:40:58.840]  當我們明白神選召我們
[00:40:58.840 --> 00:41:02.920]  我們要成為為他者的存有
[00:41:02.920 --> 00:41:06.600]  我們在恩典中被召喚
[00:41:06.600 --> 00:41:09.800]  去建立一個愛的群體
[00:41:09.800 --> 00:41:12.560]  在這個時代裏將福音宣揚
[00:41:12.560 --> 00:41:17.600]  為我們社區、為了香港、為了世界
[00:41:17.600 --> 00:41:20.160]  帶來盼望和出路
[00:41:20.160 --> 00:41:22.600]  我們同心、離異祈禱
[00:41:22.600 --> 00:41:26.600]  至愛聖爺父神多謝祢
[00:41:26.600 --> 00:41:28.040]  祢有數不盡的恩典
[00:41:28.040 --> 00:41:31.320]  今日願意透過哲道彼得的勸勉
[00:41:31.320 --> 00:41:35.000]  提醒我們這四重的身份和神禮
[00:41:35.000 --> 00:41:39.000]  給我們生命上的召喚
[00:41:39.000 --> 00:41:44.200]  容讓我們今日去領受神伯伯的恩典
[00:41:44.200 --> 00:41:47.080]  我們願意白白地去寫下去
[00:41:47.080 --> 00:41:50.200]  願這個救恩不單止是我們得到
[00:41:50.200 --> 00:41:52.360]  不是停留在我們身上
[00:41:52.360 --> 00:41:55.480]  而是我們成為流通的管子
[00:41:55.480 --> 00:41:59.000]  來將這個救恩藉著我們生命的見證
[00:41:59.000 --> 00:42:00.680]  藉著我們的言說
[00:42:00.680 --> 00:42:05.960]  藉著我們教會愛的群體的服侍和見證
[00:42:05.960 --> 00:42:07.560]  讓這個世界
[00:42:07.560 --> 00:42:10.680]  讓我們周圍的人無話可說
[00:42:10.680 --> 00:42:12.680]  我們歸榮耀於神
[00:42:12.680 --> 00:42:13.400]  我們祈禱
[00:42:13.400 --> 00:42:15.600]  賴奉耶穌基督聖名祈求
[00:42:15.600 --> 00:42:16.360]  阿們
