
[00:00:00.000 --> 00:00:05.260]  (主席)我今日好歡喜見到各位弟兄姊妹,各位來賓朋友
[00:13:30.460 --> 00:13:32.460]  (主席)凡指著我的話
[00:13:32.460 --> 00:13:34.460]  (主席)都必應驗的
[00:13:34.460 --> 00:13:36.460]  (陳鑑林)Jesus says whatever the prophet says
[00:13:36.460 --> 00:13:38.460]  (陳鑑林)and the psalm
[00:13:38.460 --> 00:13:40.460]  (陳鑑林)and whatever tells me
[00:13:40.460 --> 00:13:42.460]  (陳鑑林)and points to me is about myself
[00:13:42.460 --> 00:13:44.460]  (主席)所以你想想
[00:13:44.460 --> 00:13:46.460]  (主席)當我們能夠明白基督的要來
[00:13:46.460 --> 00:13:48.460]  (主席)要實現的各樣的事
[00:13:48.460 --> 00:13:50.460]  (主席)這是實在我們的福份
[00:13:50.460 --> 00:13:52.460]  (陳鑑林)Now this is the prophecy
[00:13:52.460 --> 00:13:54.460]  (陳鑑林)and everything about Christ
[00:13:54.460 --> 00:13:56.460]  (陳鑑林)and we understand it now
[00:13:56.460 --> 00:13:58.460]  (陳鑑林)This is our day
[00:13:58.460 --> 00:14:00.460]  (主席)Our privilege I think
[00:14:00.460 --> 00:14:02.460]  (主席)第二樣東西這段聖經講
[00:14:02.460 --> 00:14:04.460]  (主席)不單講到基督要來的寓言
[00:14:04.460 --> 00:14:06.460]  (陳鑑林)We come to the second point
[00:14:06.460 --> 00:14:08.460]  (陳鑑林)We go from the king's advent
[00:14:08.460 --> 00:14:10.460]  (主席)就是基督作王的宣告
[00:14:10.460 --> 00:14:12.460]  (陳鑑林)And we now go to the second point
[00:14:12.460 --> 00:14:14.460]  (陳鑑林)The king's announcement
[00:14:14.460 --> 00:14:16.460]  (主席)剛才讀這段聖經
[00:14:16.460 --> 00:14:18.460]  (主席)沾在他的肩頭上
[00:14:18.460 --> 00:14:20.460]  (陳鑑林)Now the verse says
[00:14:20.460 --> 00:14:22.460]  (陳鑑林)Verse 6 says
[00:14:22.460 --> 00:14:24.460]  (陳鑑林)And the government
[00:14:24.460 --> 00:14:26.460]  (陳鑑林)will be on his shoulders
[00:14:26.460 --> 00:14:28.460]  (主席)是在講什麼呢?
[00:14:28.460 --> 00:14:30.460]  (陳鑑林)What is it exactly about?
[00:14:30.460 --> 00:14:32.460]  (主席)什麼叫肩頭呢?
[00:14:32.460 --> 00:14:34.460]  (陳鑑林)What does it mean by shoulders?
[00:14:34.460 --> 00:14:36.460]  (主席)就是說他有權柄
[00:14:36.460 --> 00:14:38.460]  (主席)和有能力
[00:14:38.460 --> 00:14:40.460]  (陳鑑林)Because it means the authority
[00:14:40.460 --> 00:14:42.460]  (陳鑑林)will be upon his shoulder
[00:14:42.460 --> 00:14:44.460]  (主席)他有權柄帶領去治理
[00:14:44.460 --> 00:14:46.460]  (陳鑑林)It is Jesus' authority
[00:14:46.460 --> 00:14:48.460]  (陳鑑林)of his leadership and government
[00:14:48.460 --> 00:14:50.460]  (主席)而他有能力可以造成這件事
[00:14:50.460 --> 00:14:52.460]  (陳鑑林)And he has the power
[00:14:52.460 --> 00:14:54.460]  (陳鑑林)and capability to finish that
[00:14:54.460 --> 00:14:56.460]  (主席)這個就是耶穌基督作王
[00:14:56.460 --> 00:14:58.460]  (主席)他就是一個這樣的王
[00:14:58.460 --> 00:15:00.460]  (陳鑑林)Because he is capable
[00:15:00.460 --> 00:15:02.460]  (陳鑑林)and this is exactly how to describe Jesus Christ
[00:15:02.460 --> 00:15:04.460]  (主席)但很多人接著就問
[00:15:04.460 --> 00:15:06.460]  (主席)這樣耶穌基督作王
[00:15:06.460 --> 00:15:08.460]  (主席)他有什麼的本事呢?
[00:15:08.460 --> 00:15:10.460]  (主席)如果他說有權柄和力量
[00:15:10.460 --> 00:15:12.460]  (主席)他的本事在哪裡?
[00:15:12.460 --> 00:15:14.460]  (陳鑑林)So, our question is
[00:15:14.460 --> 00:15:16.460]  (陳鑑林)how capable of Jesus
[00:15:16.460 --> 00:15:18.460]  (陳鑑林)in terms of his kingship
[00:15:18.460 --> 00:15:20.460]  (主席)在以賽亞書這個寓言裡面
[00:15:20.460 --> 00:15:22.460]  (主席)都告訴我們
[00:15:22.460 --> 00:15:24.460]  (主席)為什麼他有這樣的資格
[00:15:24.460 --> 00:15:26.460]  (主席)因為他有一個特別的恩慈
[00:15:26.460 --> 00:15:28.460]  (主席)是世上所有的王
[00:15:28.460 --> 00:15:30.460]  (主席)所有的教主是沒有人有的
[00:15:30.460 --> 00:15:32.460]  (陳鑑林)And it explicitly tells
[00:15:32.460 --> 00:15:34.460]  (陳鑑林)the characteristic and attributes of Jesus
[00:15:34.460 --> 00:15:36.460]  (陳鑑林)and how he can accomplish his kingship
[00:15:36.460 --> 00:15:38.460]  (主席)這個我們就叫做
[00:15:38.460 --> 00:15:40.460]  (主席)基督治理的恩慈
[00:15:40.460 --> 00:15:42.460]  (陳鑑林)And then it tells
[00:15:42.460 --> 00:15:44.460]  (陳鑑林)about Christ, the King's attributes
[00:15:44.460 --> 00:15:46.460]  (主席)聖經就是用
[00:15:46.460 --> 00:15:48.460]  (主席)一個他的名字來
[00:15:48.460 --> 00:15:50.460]  (主席)告訴我們究竟耶穌
[00:15:50.460 --> 00:15:52.460]  (主席)是怎麼樣可以作王
[00:15:52.460 --> 00:15:54.460]  (主席)請各位留意
[00:15:54.460 --> 00:15:56.460]  (陳鑑林)And the attribute actually
[00:15:56.460 --> 00:15:58.460]  (陳鑑林)it says the name of Jesus
[00:15:58.460 --> 00:16:00.460]  (陳鑑林)and how he accomplish his task
[00:16:00.460 --> 00:16:02.460]  (主席)你的名字叫在因
[00:16:02.460 --> 00:16:04.460]  (陳鑑林)Yes
[00:16:04.460 --> 00:16:06.460]  (主席)我的名字叫做心儀
[00:16:06.460 --> 00:16:08.460]  (主席)我也不知道為什麼叫心儀
[00:16:08.460 --> 00:16:10.460]  (陳鑑林)We don't know about
[00:16:10.460 --> 00:16:12.460]  (陳鑑林)what causes our name to came to being
[00:16:12.460 --> 00:16:14.460]  (主席)好像說有些很漂亮的玉
[00:16:14.460 --> 00:16:16.460]  (主席)心儀
[00:16:16.460 --> 00:16:18.460]  (陳鑑林)Our name is a very beautiful
[00:16:18.460 --> 00:16:20.460]  (陳鑑林)jewelry
[00:16:20.460 --> 00:16:22.460]  (主席)不是jewelry, jade
[00:16:22.460 --> 00:16:24.460]  (陳鑑林)Jade, precious stone
[00:16:24.460 --> 00:16:26.460]  (主席)無論怎麼樣我們都不知道
[00:16:26.460 --> 00:16:28.460]  (主席)他知道他的名字是什麼我也不清楚
[00:16:28.460 --> 00:16:30.460]  (主席)但是耶穌的名字聖經裡面說
[00:16:30.460 --> 00:16:32.460]  (主席)透過他的名字
[00:16:32.460 --> 00:16:34.460]  (主席)他就告訴你他為什麼有這樣的能力
[00:16:34.460 --> 00:16:36.460]  (陳鑑林)Now pay attention to this
[00:16:36.460 --> 00:16:38.460]  (陳鑑林)In the name of Jesus
[00:16:38.460 --> 00:16:40.460]  (陳鑑林)We understand who exactly Jesus is
[00:16:40.460 --> 00:16:42.460]  (主席)聖經說第一
[00:16:42.460 --> 00:16:44.460]  (主席)他的名字有五樣東西
[00:16:44.460 --> 00:16:46.460]  (主席)他的名字稱為奇妙
[00:16:46.460 --> 00:16:48.460]  (陳鑑林)And there are five aspects about Jesus
[00:16:48.460 --> 00:16:50.460]  (陳鑑林)The first one is
[00:16:50.460 --> 00:16:52.460]  (陳鑑林)His name is wonderful
[00:16:52.460 --> 00:16:54.460]  (主席)Wonderful, young people
[00:16:54.460 --> 00:16:56.460]  (主席)Jesus name is called wonderful
[00:16:56.460 --> 00:16:58.460]  (主席)What does that mean?
[00:16:58.460 --> 00:17:00.460]  (陳鑑林)好奇妙,what does that mean?
[00:17:00.460 --> 00:17:02.460]  (主席)就是說他能夠除去
[00:17:02.460 --> 00:17:04.460]  (主席)男女老幼,除去子民
[00:17:04.460 --> 00:17:06.460]  (主席)我們人生裏面有好多的
[00:17:06.460 --> 00:17:08.460]  (主席)悲暗和無奈
[00:17:08.460 --> 00:17:10.460]  (陳鑑林)Wonderful means that Jesus can
[00:17:10.460 --> 00:17:12.460]  (陳鑑林)take care of our dullness
[00:17:12.460 --> 00:17:14.460]  (陳鑑林)dullness of life
[00:17:14.460 --> 00:17:16.460]  (主席)有好多的青年人
[00:17:16.460 --> 00:17:18.460]  (主席)為什麼要吸毒,為什麼要做這麼多
[00:17:18.460 --> 00:17:20.460]  (主席)這些事,為什麼要找
[00:17:20.460 --> 00:17:22.460]  (主席)這些代替品呢
[00:17:22.460 --> 00:17:24.460]  (陳鑑林)Many youth and sometimes
[00:17:24.460 --> 00:17:26.460]  (陳鑑林)adults as well that we go into
[00:17:26.460 --> 00:17:28.460]  (陳鑑林)take drugs and do so
[00:17:28.460 --> 00:17:30.460]  (陳鑑林)something like that
[00:17:30.460 --> 00:17:32.460]  (主席)Why are they looking for substitute?
[00:17:32.460 --> 00:17:34.460]  (陳鑑林)為什麼要用這些毒品呢
[00:17:34.460 --> 00:17:36.460]  (主席)因為他不覺得生命是有滿足
[00:17:36.460 --> 00:17:38.460]  (主席)不覺得生命是興奮
[00:17:38.460 --> 00:17:40.460]  (陳鑑林)Because people don't think
[00:17:40.460 --> 00:17:42.460]  (陳鑑林)that life is worth anything
[00:17:42.460 --> 00:17:44.460]  (陳鑑林)They think it sucks
[00:17:44.460 --> 00:17:46.460]  (主席)這個就叫做 dullness of life
[00:17:46.460 --> 00:17:48.460]  (陳鑑林)This is called
[00:17:48.460 --> 00:17:50.460]  (陳鑑林)人生的苦悶
[00:17:50.460 --> 00:17:52.460]  (主席)如果我們沒有了耶穌基督的時候
[00:17:52.460 --> 00:17:54.460]  (主席)人生當然會苦悶
[00:17:54.460 --> 00:17:56.460]  (陳鑑林)If we don't have Jesus Christ
[00:17:56.460 --> 00:17:58.460]  (陳鑑林)in our life, of course our life is so boring
[00:17:58.460 --> 00:18:00.460]  (主席)但是他說他的名字是叫做奇妙
[00:18:00.460 --> 00:18:02.460]  (陳鑑林)And then
[00:18:02.460 --> 00:18:04.460]  (陳鑑林)his name is called wonderful
[00:18:04.460 --> 00:18:06.460]  (主席)就是他能夠
[00:18:06.460 --> 00:18:08.460]  (主席)供應我們,能夠給我們
[00:18:08.460 --> 00:18:10.460]  (主席)為我們行奇事
[00:18:10.460 --> 00:18:12.460]  (陳鑑林)Because he can perform
[00:18:12.460 --> 00:18:14.460]  (陳鑑林)miracles and wonders in our lives
[00:18:14.460 --> 00:18:16.460]  (主席)如果你願意他做你的王
[00:18:16.460 --> 00:18:18.460]  (主席)他又能夠為你做奇事
[00:18:18.460 --> 00:18:20.460]  (陳鑑林)Now if you want Jesus to be your king
[00:18:20.460 --> 00:18:22.460]  (陳鑑林)He can perform miracles and wonders
[00:18:22.460 --> 00:18:24.460]  (陳鑑林)in your life
[00:18:24.460 --> 00:18:26.460]  (主席)不單單他是這樣,第二樣東西
[00:18:26.460 --> 00:18:28.460]  (主席)聖經說他的名又稱為賊事
[00:18:28.460 --> 00:18:30.460]  (陳鑑林)His second name is called
[00:18:30.460 --> 00:18:32.460]  (陳鑑林)his name is counselor
[00:18:32.460 --> 00:18:34.460]  (主席)就是能夠教導你和我
[00:18:34.460 --> 00:18:36.460]  (主席)怎樣做重要的決定
[00:18:36.460 --> 00:18:38.460]  (陳鑑林)Now his name is counselor
[00:18:38.460 --> 00:18:40.460]  (陳鑑林)meaning that he can help you out
[00:18:40.460 --> 00:18:42.460]  (陳鑑林)how to make decisions in your life
[00:18:42.460 --> 00:18:44.460]  (主席)我們再不需要
[00:18:44.460 --> 00:18:46.460]  (主席)對各樣的事猶豫不決
[00:18:46.460 --> 00:18:48.460]  (主席)又怕做錯決定等等
[00:18:48.460 --> 00:18:50.460]  (陳鑑林)And we don't have to second guess about our future
[00:18:50.460 --> 00:18:52.460]  (主席)因為聖經裏面講
[00:18:52.460 --> 00:18:54.460]  (主席)詩篇那裏講,三十二篇
[00:18:54.460 --> 00:18:56.460]  (主席)神說我要教導你
[00:18:56.460 --> 00:18:58.460]  (陳鑑林)Because in Psalms 32
[00:18:58.460 --> 00:19:00.460]  (陳鑑林)Verse 8 says, the Lord says
[00:19:00.460 --> 00:19:02.460]  (陳鑑林)I'm going to teach you and show you
[00:19:02.460 --> 00:19:04.460]  (陳鑑林)your future
[00:19:04.460 --> 00:19:06.460]  (主席)如果我有個人是奇妙的朋友
[00:19:06.460 --> 00:19:08.460]  (主席)他又是賊事,你說幾好呢?
[00:19:08.460 --> 00:19:10.460]  (陳鑑林)If I know such friend
[00:19:10.460 --> 00:19:12.460]  (陳鑑林)that is a wonderful and also a counselor
[00:19:12.460 --> 00:19:14.460]  (陳鑑林)how great it is
[00:19:14.460 --> 00:19:16.460]  (主席)但不單這樣重要
[00:19:16.460 --> 00:19:18.460]  (主席)他說他的名字叫全能的神
[00:19:18.460 --> 00:19:20.460]  (陳鑑林)And not only that, his name is also called
[00:19:20.460 --> 00:19:22.460]  (陳鑑林)the mighty God
[00:19:22.460 --> 00:19:24.460]  (主席)就是他能夠供應我們人生一切的需要
[00:19:24.460 --> 00:19:26.460]  (陳鑑林)Jesus can take care of all the demands in our life
[00:19:26.460 --> 00:19:28.460]  (主席)為什麼他這麼厲害?
[00:19:28.460 --> 00:19:30.460]  (主席)為什麼他是全能?
[00:19:30.460 --> 00:19:32.460]  (陳鑑林)Why is he so mighty?
[00:19:32.460 --> 00:19:34.460]  (主席)因為他是創造宇宙的神
[00:19:34.460 --> 00:19:36.460]  (陳鑑林)Because first of all, he is the creator of everything
[00:19:36.460 --> 00:19:38.460]  (主席)他又掌管歷史的
[00:19:38.460 --> 00:19:40.460]  (陳鑑林)And he controls and holds our history
[00:19:40.460 --> 00:19:42.460]  (主席)他又施行神蹟奇事的
[00:19:42.460 --> 00:19:44.460]  (陳鑑林)And he performs miracles
[00:19:44.460 --> 00:19:46.460]  (主席)無論你人生有什麼多多要求都好
[00:19:46.460 --> 00:19:48.460]  (陳鑑林)And no matter what demands you have in life
[00:19:48.460 --> 00:19:50.460]  (主席)他都能夠一應付有餘
[00:19:50.460 --> 00:19:54.460]  (陳鑑林)And he can just point it and answer back
[00:19:54.460 --> 00:19:56.460]  (主席)因為他的名字,你的王的名字叫全能的神
[00:19:56.460 --> 00:19:58.460]  (陳鑑林)Now his name is called the mighty God
[00:19:58.460 --> 00:20:00.460]  (主席)但是第四樣東西就更厲害了
[00:20:00.460 --> 00:20:02.460]  (陳鑑林)And what about the fourth is even better?
[00:20:02.460 --> 00:20:04.460]  (主席)他說他的名字叫永在的父
[00:20:04.460 --> 00:20:06.460]  (陳鑑林)His name is everlasting father
[00:20:06.460 --> 00:20:08.460]  (主席)這個講的永在的父
[00:20:08.460 --> 00:20:10.460]  (主席)這個父不是在講父神
[00:20:10.460 --> 00:20:12.460]  (主席)是在講耶穌自己
[00:20:12.460 --> 00:20:14.460]  (陳鑑林)This father is not meaning that
[00:20:14.460 --> 00:20:16.460]  (陳鑑林)God had the father
[00:20:16.460 --> 00:20:18.460]  (陳鑑林)The father meaning Jesus' character
[00:20:18.460 --> 00:20:20.460]  (主席)他能夠帶他的子民
[00:20:20.460 --> 00:20:24.460]  (主席)進入一個永恆不變的風城裏面
[00:20:24.460 --> 00:20:28.460]  (陳鑑林)It tells that Jesus can bring his people to eternity
[00:20:28.460 --> 00:20:32.460]  (主席)帶進入一個new dimension of life
[00:20:32.460 --> 00:20:34.460]  (主席)另一個層面裏面
[00:20:34.460 --> 00:20:36.460]  (陳鑑林)And Jesus can bring all those people
[00:20:36.460 --> 00:20:38.460]  (陳鑑林)who belongs to him to a new dimension
[00:20:38.460 --> 00:20:40.460]  (主席)你最叻的皇帝
[00:20:40.460 --> 00:20:42.460]  (主席)最叻的總統主席等等
[00:20:42.460 --> 00:20:44.460]  (主席)他都能夠帶你的
[00:20:44.460 --> 00:20:46.460]  (主席)只是帶你今生
[00:20:46.460 --> 00:20:48.460]  (陳鑑林)The greatest leader of our country
[00:20:48.460 --> 00:20:50.460]  (陳鑑林)or any country can only take care
[00:20:50.460 --> 00:20:52.460]  (陳鑑林)of your life here on earth
[00:20:52.460 --> 00:20:54.460]  (主席)只有一個層面
[00:20:54.460 --> 00:20:56.460]  (陳鑑林)That's only one dimension on earth
[00:20:56.460 --> 00:20:58.460]  (主席)但是竟然我們的神
[00:20:58.460 --> 00:21:00.460]  (主席)這個皇帝
[00:21:00.460 --> 00:21:02.460]  (主席)他能夠帶進去一個永恆的
[00:21:02.460 --> 00:21:04.460]  (主席)一個新的
[00:21:04.460 --> 00:21:06.460]  (主席)一個永恆的dimension裏面
[00:21:06.460 --> 00:21:08.460]  (陳鑑林)And our Lord Jesus
[00:21:08.460 --> 00:21:10.460]  (陳鑑林)will bring us into a new dimension
[00:21:10.460 --> 00:21:12.460]  (主席)就是帶給我們
[00:21:12.460 --> 00:21:14.460]  (主席)不單有今生也有來生
[00:21:14.460 --> 00:21:16.460]  (主席)永恆的存在
[00:21:16.460 --> 00:21:18.460]  (陳鑑林)Jesus not only takes care of our life on earth
[00:21:18.460 --> 00:21:20.460]  (陳鑑林)but also takes care of our
[00:21:20.460 --> 00:21:22.460]  (陳鑑林)life to the next
[00:21:22.460 --> 00:21:24.460]  (主席)這個就是永在的父的意思
[00:21:24.460 --> 00:21:26.460]  (陳鑑林)This is the meaning of everlasting father
[00:21:26.460 --> 00:21:28.460]  (主席)第五樣他的名字叫做和平之君
[00:21:28.460 --> 00:21:30.460]  (陳鑑林)The fifth name
[00:21:30.460 --> 00:21:32.460]  (陳鑑林)Jesus is called the prince of peace
[00:21:32.460 --> 00:21:34.460]  (主席)他能帶他的子民是超越
[00:21:34.460 --> 00:21:36.460]  (主席)給他們有超越的平安
[00:21:36.460 --> 00:21:38.460]  (陳鑑林)Because Jesus takes care of the disturbance
[00:21:38.460 --> 00:21:40.460]  (陳鑑林)of our lives
[00:21:40.460 --> 00:21:42.460]  (主席)他能夠持平安
[00:21:42.460 --> 00:21:44.460]  (陳鑑林)He brings us peace
[00:21:44.460 --> 00:21:46.460]  (陳鑑林)Nothing comes near to the peace
[00:21:46.460 --> 00:21:48.460]  (陳鑑林)that the earth can give us
[00:21:48.460 --> 00:21:50.460]  (主席)為什麼他的平安
[00:21:50.460 --> 00:21:52.460]  (主席)能夠不同世界的平安呢?
[00:21:52.460 --> 00:21:54.460]  (陳鑑林)How come his peace
[00:21:54.460 --> 00:21:56.460]  (陳鑑林)is so different from other peace?
[00:21:56.460 --> 00:21:58.460]  (主席)耶穌一針見血就解釋了為什麼
[00:21:58.460 --> 00:22:00.460]  (陳鑑林)He pointed out sharply saying this
[00:22:00.460 --> 00:22:02.460]  (主席)因為他說我已經勝了世界
[00:22:02.460 --> 00:22:04.460]  (陳鑑林)Jesus says I overcome the earth
[00:22:04.460 --> 00:22:06.460]  (主席)所以我不是用世界的平安來給你們
[00:22:06.460 --> 00:22:08.460]  (陳鑑林)Therefore I
[00:22:08.460 --> 00:22:10.460]  (陳鑑林)will give you
[00:22:10.460 --> 00:22:12.460]  (陳鑑林)a surpassing peace
[00:22:12.460 --> 00:22:14.460]  (主席)就是那個
[00:22:14.460 --> 00:22:16.460]  (主席)出人意外平安就是這樣
[00:22:16.460 --> 00:22:18.460]  (陳鑑林)This is the surpassing
[00:22:18.460 --> 00:22:20.460]  (陳鑑林)and the surprising peace
[00:22:20.460 --> 00:22:22.460]  (主席)各位來賓各位弟兄姊妹
[00:22:22.460 --> 00:22:24.460]  (陳鑑林)Dear friends and newcomers
[00:22:24.460 --> 00:22:26.460]  (陳鑑林)and brothers and sisters
[00:22:26.460 --> 00:22:28.460]  (主席)這個就是耶穌基督
[00:22:28.460 --> 00:22:30.460]  (主席)我們的王他能夠治理我們的恩慈
[00:22:30.460 --> 00:22:32.460]  (陳鑑林)This is how Jesus can
[00:22:32.460 --> 00:22:34.460]  (陳鑑林)be our king and take care of our lives
[00:22:34.460 --> 00:22:36.460]  (主席)你已經有了
[00:22:36.460 --> 00:22:38.460]  (主席)耶穌基督做你的皇命
[00:22:38.460 --> 00:22:40.460]  (陳鑑林)Do you have Jesus as your king?
[00:22:40.460 --> 00:22:44.460]  (主席)人生有兩條路要走
[00:22:44.460 --> 00:22:46.460]  (陳鑑林)There are two ways in our lives
[00:22:46.460 --> 00:22:48.460]  (主席)現在我們講一些深一點的東西
[00:22:48.460 --> 00:22:50.460]  (陳鑑林)and we are going to deeper issues
[00:22:50.460 --> 00:22:52.460]  (主席)讓青年人可以聽一下
[00:22:52.460 --> 00:22:54.460]  (主席)看看聽得明不明
[00:22:54.460 --> 00:22:56.460]  (陳鑑林)and then the young people can
[00:22:56.460 --> 00:22:58.460]  (陳鑑林)get to know about the deep issues
[00:22:58.460 --> 00:23:00.460]  (主席)人生有兩條路
[00:23:00.460 --> 00:23:02.460]  (主席)每個人都要走的
[00:23:02.460 --> 00:23:04.460]  (陳鑑林)Now there are two ways in our lives
[00:23:04.460 --> 00:23:06.460]  (主席)一條叫做生活的路
[00:23:06.460 --> 00:23:08.460]  (陳鑑林)The one way is called
[00:23:08.460 --> 00:23:10.460]  (陳鑑林)the way of living
[00:23:10.460 --> 00:23:12.460]  (主席)第二條路叫做生命的路
[00:23:12.460 --> 00:23:14.460]  (陳鑑林)and then the other way
[00:23:14.460 --> 00:23:16.460]  (陳鑑林)is called the way of life
[00:23:16.460 --> 00:23:18.460]  (主席)一條叫做生活的路
[00:23:18.460 --> 00:23:20.460]  (主席)一條叫做生命的路
[00:23:20.460 --> 00:23:22.460]  (陳鑑林)There is one way is called the way of living
[00:23:22.460 --> 00:23:24.460]  (陳鑑林)and the other way is called the way of life
[00:23:24.460 --> 00:23:26.460]  (主席)先講第一條
[00:23:26.460 --> 00:23:28.460]  (主席)生活的路是什麼東西?
[00:23:28.460 --> 00:23:30.460]  (陳鑑林)What is exactly about
[00:23:30.460 --> 00:23:32.460]  (陳鑑林)the way of living?
[00:23:32.460 --> 00:23:34.460]  (主席)我們要走這條路的意思
[00:23:34.460 --> 00:23:36.460]  (陳鑑林)就是每一個人都渴望
[00:23:36.460 --> 00:23:39.460]  (陳鑑林)能夠找到生活的幸福
[00:23:39.460 --> 00:23:41.460]  (主席)Many people walk on this way of living
[00:23:41.460 --> 00:23:43.460]  (主席)because we want to find the blessings
[00:23:43.460 --> 00:23:45.460]  (主席)all the goodies in life
[00:23:45.460 --> 00:23:47.460]  (陳鑑林)什麼叫做生活的幸福呢?
[00:23:47.460 --> 00:23:50.460]  (主席)What is the blessing of the way of living?
[00:23:50.460 --> 00:23:52.460]  (陳鑑林)叫做豐衣足食
[00:23:52.460 --> 00:23:54.460]  (主席)We have plenty to eat and enjoy
[00:23:54.460 --> 00:23:57.460]  (陳鑑林)能夠入到想要入的學校讀書
[00:23:57.460 --> 00:24:00.460]  (主席)We got to going to our favorite universities
[00:24:00.460 --> 00:24:03.460]  (陳鑑林)將來能夠有功名利祿
[00:24:03.460 --> 00:24:05.460]  (陳鑑林)Then we have reputation and prosperity
[00:24:05.460 --> 00:24:07.460]  (主席)或者有兒孫滿堂
[00:24:07.460 --> 00:24:10.460]  (陳鑑林)Maybe our sons, grandsons and daughters
[00:24:10.460 --> 00:24:12.460]  (主席)這些叫做生活的幸福
[00:24:12.460 --> 00:24:14.460]  (主席)很多人都可能會有
[00:24:14.460 --> 00:24:16.460]  (陳鑑林)We think about this way
[00:24:16.460 --> 00:24:18.460]  (陳鑑林)This is the way of living
[00:24:18.460 --> 00:24:20.460]  (主席)很多人說我有,我什麼都有
[00:24:20.460 --> 00:24:22.460]  (陳鑑林)Many people say that
[00:24:22.460 --> 00:24:23.460]  (陳鑑林)I've got all this
[00:24:23.460 --> 00:24:25.460]  (主席)這條路我已經踏上了
[00:24:25.460 --> 00:24:27.460]  (陳鑑林)I've been walking on this way of living
[00:24:27.460 --> 00:24:29.460]  (主席)你不要忘記人生有兩條路
[00:24:29.460 --> 00:24:32.460]  (陳鑑林)But don't forget that we have two ways
[00:24:32.460 --> 00:24:34.460]  (主席)兩條路你都要走的
[00:24:34.460 --> 00:24:36.460]  (陳鑑林)There are two ways you need to walk on
[00:24:36.460 --> 00:24:38.460]  (主席)第二條路就叫做生命的路
[00:24:38.460 --> 00:24:41.460]  (陳鑑林)The other way is called the way of life
[00:24:41.460 --> 00:24:43.460]  (主席)生命的路是在說什麼呢?
[00:24:43.460 --> 00:24:45.460]  (陳鑑林)What exactly is the way of life?
[00:24:45.460 --> 00:24:47.460]  (主席)什麼叫做尋求生命的幸福呢?
[00:24:47.460 --> 00:24:49.460]  (陳鑑林)What do you mean by looking after
[00:24:49.460 --> 00:24:51.460]  (陳鑑林)and seeking the way of life?
[00:24:51.460 --> 00:24:54.460]  (主席)就叫做尋求到真正的平安和喜樂
[00:24:54.460 --> 00:24:56.460]  (陳鑑林)Now this is the way that you find
[00:24:56.460 --> 00:24:58.460]  (陳鑑林)the true peace and joy
[00:24:58.460 --> 00:25:02.460]  (主席)有永恆的歸宿和永恆的喜樂
[00:25:02.460 --> 00:25:05.460]  (陳鑑林)And you find hope in your everlasting destiny
[00:25:05.460 --> 00:25:07.460]  (主席)這個叫做生命的幸福
[00:25:07.460 --> 00:25:09.460]  (陳鑑林)And this is the way of life
[00:25:09.460 --> 00:25:12.460]  (主席)有很多人只有生活的幸福
[00:25:12.460 --> 00:25:14.460]  (主席)是沒有生命的幸福
[00:25:14.460 --> 00:25:16.460]  (陳鑑林)Many people only have the way of living
[00:25:16.460 --> 00:25:18.460]  (陳鑑林)but without the way of life
[00:25:18.460 --> 00:25:19.460]  (主席)他說這樣就夠了
[00:25:19.460 --> 00:25:21.460]  (主席)我走一條路就夠了
[00:25:21.460 --> 00:25:22.460]  (陳鑑林)Now that you say that
[00:25:22.460 --> 00:25:24.460]  (陳鑑林)I'm pretty satisfied with what I have
[00:25:24.460 --> 00:25:26.460]  (主席)很多時候我們都不知道
[00:25:26.460 --> 00:25:28.460]  (主席)我們自己在夢裏面
[00:25:28.460 --> 00:25:29.460]  (主席)我們自己都不知道
[00:25:29.460 --> 00:25:32.460]  (主席)因為生活的幸福
[00:25:32.460 --> 00:25:34.460]  (主席)是短暫的
[00:25:34.460 --> 00:25:36.460]  (陳鑑林)Sometimes we don't even understand
[00:25:36.460 --> 00:25:39.460]  (陳鑑林)that we seem like living in a dream
[00:25:39.460 --> 00:25:41.460]  (陳鑑林)that because the way of living
[00:25:41.460 --> 00:25:42.460]  (陳鑑林)is so temporal
[00:25:42.460 --> 00:25:43.460]  (主席)你的豐衣足食
[00:25:43.460 --> 00:25:44.460]  (主席)功名利祿
[00:25:44.460 --> 00:25:45.460]  (主席)兒孫滿堂
[00:25:45.460 --> 00:25:46.460]  (主席)有一天
[00:25:46.460 --> 00:25:48.460]  (主席)你要跟他say goodbye
[00:25:48.460 --> 00:25:49.460]  (陳鑑林)And all the possessions
[00:25:49.460 --> 00:25:51.460]  (陳鑑林)you can dream about
[00:25:51.460 --> 00:25:53.460]  (陳鑑林)one day you have to leave that behind
[00:25:53.460 --> 00:25:56.460]  (主席)那永恆的歸宿又怎算呢?
[00:25:56.460 --> 00:25:57.460]  (主席)真正的平安又怎算呢?
[00:25:57.460 --> 00:25:59.460]  (陳鑑林)And now you think about
[00:25:59.460 --> 00:26:02.460]  (陳鑑林)Where am I going to land in eternity?
[00:26:02.460 --> 00:26:04.460]  (主席)如果你只是走過一條路
[00:26:04.460 --> 00:26:07.460]  (陳鑑林)If you only have walking on the way of living
[00:26:07.460 --> 00:26:09.460]  (主席)只講生活是不講生命
[00:26:09.460 --> 00:26:12.460]  (陳鑑林)You only talk about the life on earth
