
[00:00:00.000 --> 00:00:02.640]  今年尖閣禁的題目是甚麼呢?
[00:17:38.960 --> 00:17:44.400]  有人喜歡將過去不光彩的歷史美化
[00:17:44.400 --> 00:17:48.480]  有人喜歡將過去不光彩的歷史美化
[00:17:48.480 --> 00:17:49.680]  甚至淡化
[00:17:49.680 --> 00:17:50.880]  甚至淡化
[00:17:50.880 --> 00:17:52.400]  但摩西沒有這樣做
[00:17:52.400 --> 00:17:54.480]  但摩西沒有這樣做
[00:17:54.480 --> 00:17:56.400]  唐太宗在中國歷史上
[00:17:56.400 --> 00:17:58.880]  唐太宗在中國歷史上
[00:17:58.880 --> 00:18:02.080]  我們認同他是一個非常英明的君主
[00:18:02.080 --> 00:18:03.920]  唐太宗在中國歷史上
[00:18:03.920 --> 00:18:08.480]  我們認同他是一代的英王
[00:18:08.480 --> 00:18:13.120]  他的政績一直是後世所重陽
[00:18:13.120 --> 00:18:16.080]  他的政績一直是後世所重陽
[00:18:16.080 --> 00:18:18.160]  當唐太宗即位之後
[00:18:18.160 --> 00:18:21.280]  當唐太宗即位之後
[00:18:21.280 --> 00:18:25.440]  他親眼看到以前隋朝的興亡
[00:18:25.440 --> 00:18:28.240]  他親眼看到隋朝的興亡
[00:18:28.240 --> 00:18:32.240]  所以常常隋煬帝作為他的反面教材
[00:18:32.240 --> 00:18:35.600]  所以常常隋煬帝作為他的反面教材
[00:18:35.600 --> 00:18:37.440]  去警惕自己和下屬
[00:18:37.440 --> 00:18:39.280]  來警惕自己和下屬
[00:18:39.280 --> 00:18:40.720]  他像孟子一樣
[00:18:40.720 --> 00:18:42.160]  他像孟子一樣
[00:18:42.160 --> 00:18:46.880]  將人民和君主的關係比作為水和舟
[00:18:46.880 --> 00:18:52.160]  將人民和君主的關係比作為水和舟
[00:18:52.160 --> 00:18:55.120]  認識到水則載舟
[00:18:55.120 --> 00:18:56.800]  認識到水則載舟
[00:18:56.800 --> 00:18:57.920]  亦則覆舟
[00:18:57.920 --> 00:18:59.200]  亦則覆舟
[00:18:59.200 --> 00:19:03.760]  因此他留心每一件事
[00:19:03.760 --> 00:19:05.600]  因此他留心每一件事
[00:19:05.600 --> 00:19:07.760]  選賢於能
[00:19:07.760 --> 00:19:08.960]  選賢於能
[00:19:08.960 --> 00:19:10.240]  從簡如流
[00:19:10.240 --> 00:19:12.000]  從簡如流
[00:19:12.000 --> 00:19:13.600]  他唯才適用
[00:19:13.600 --> 00:19:14.960]  他唯才適用
[00:19:14.960 --> 00:19:16.080]  不計出生
[00:19:16.080 --> 00:19:17.360]  不計出生
[00:19:17.360 --> 00:19:18.400]  不問姻緣
[00:19:18.400 --> 00:19:20.160]  也不問姻緣
[00:19:20.160 --> 00:19:22.480]  在文武將領當中
[00:19:22.480 --> 00:19:24.080]  在文武將領當中
[00:19:24.080 --> 00:19:25.680]  其中一位叫魏征
[00:19:25.680 --> 00:19:27.440]  其中一位叫魏征
[00:19:27.440 --> 00:19:28.640]  當過道士
[00:19:28.640 --> 00:19:30.240]  他當過道士
[00:19:30.240 --> 00:19:32.720]  原本是太子李建成的舊臣
[00:19:32.720 --> 00:19:35.520]  他原本是太子李建成的舊臣
[00:19:35.520 --> 00:19:38.640]  他曾經建議李建成殺了唐太宗
[00:19:38.640 --> 00:19:41.120]  他曾經建議李建成殺了唐太宗
[00:19:41.120 --> 00:19:43.920]  另一個叫魏馳公
[00:19:43.920 --> 00:19:46.080]  另一個叫魏馳公
[00:19:46.080 --> 00:19:46.960]  做過鐵匠
[00:19:46.960 --> 00:19:48.160]  他做過鐵匠
[00:19:48.160 --> 00:19:49.680]  也是投降的將領
[00:19:49.680 --> 00:19:51.600]  也是投降的將領
[00:19:51.600 --> 00:19:53.840]  他們都是受到唐太宗的重用
[00:19:53.840 --> 00:19:56.000]  他們都是受到唐太宗的重用
[00:19:56.000 --> 00:20:01.120]  唐太宗鼓勵他的臣去諫這個皇上
[00:20:01.120 --> 00:20:04.640]  唐太宗鼓勵他的下臣去執劍
[00:20:04.640 --> 00:20:08.000]  魏征前後有二百件事
[00:20:08.000 --> 00:20:12.000]  向唐太宗曾經去勸諫過
[00:20:12.000 --> 00:20:15.040]  魏征前後有二百件事
[00:20:15.040 --> 00:20:17.840]  向唐太宗曾經去勸諫過
[00:20:17.840 --> 00:20:21.600]  唐太宗大部分都接納
[00:20:21.600 --> 00:20:22.880]  唐太宗大部分都接納
[00:20:22.880 --> 00:20:24.240]  他擇善而從
[00:20:24.240 --> 00:20:25.840]  當魏征死了之後
[00:20:25.840 --> 00:20:27.520]  當魏征死了之後
[00:20:27.520 --> 00:20:31.520]  唐太宗很傷心地說
[00:20:31.520 --> 00:20:33.840]  唐太宗很傷心地說
[00:20:33.840 --> 00:20:37.280]  他說夫以同為敬
[00:20:37.280 --> 00:20:38.560]  他說夫以同為敬
[00:20:38.560 --> 00:20:39.760]  可以正衣冠
[00:20:39.760 --> 00:20:41.120]  可以正衣冠
[00:20:41.120 --> 00:20:42.400]  以史為敬
[00:20:42.400 --> 00:20:44.880]  可以知興緹
[00:20:44.880 --> 00:20:46.480]  可以知興緹
[00:20:46.480 --> 00:20:47.680]  以人為敬
[00:20:47.680 --> 00:20:48.800]  以人為敬
[00:20:48.800 --> 00:20:51.360]  可以明得失
[00:20:51.360 --> 00:20:52.960]  可以明得失
[00:20:52.960 --> 00:20:54.400]  魏征逝
[00:20:54.400 --> 00:20:55.600]  魏征逝
[00:20:55.600 --> 00:20:57.200]  朕亡一鏡矣
[00:20:57.200 --> 00:20:59.200]  朕亡一鏡矣
[00:20:59.200 --> 00:21:02.320]  他將魏征比作一面鏡子
[00:21:02.320 --> 00:21:06.640]  他把魏征比喻做一面鏡子
[00:21:06.640 --> 00:21:09.520]  摩西能夠面對他在以色列
[00:21:09.520 --> 00:21:12.080]  過去一段不光彩的歷史
[00:21:12.080 --> 00:21:15.280]  摩西能夠正面去面對以色列
[00:21:15.280 --> 00:21:17.040]  過去這不光彩的歷史
[00:21:17.040 --> 00:21:18.640]  生命記四章四節
[00:21:18.640 --> 00:21:20.400]  生命記四章四節
[00:21:20.400 --> 00:21:21.920]  他這樣說
[00:21:21.920 --> 00:21:25.520]  耶和華因巴力皮爾的事所行的
[00:21:25.520 --> 00:21:28.480]  耶和華因巴力皮爾的事所行的
[00:21:28.480 --> 00:21:31.760]  你們親眼看見了
[00:21:31.760 --> 00:21:34.560]  凡隨從巴力皮爾的人
[00:21:34.560 --> 00:21:36.800]  凡隨從巴力皮爾的人
[00:21:36.800 --> 00:21:41.280]  耶和華你們的神都從你們中間除滅了
[00:21:41.280 --> 00:21:45.280]  耶和華你們的神都從你們中間除滅了
[00:21:45.280 --> 00:21:50.080]  摩西在第三節和第四節論到巴力皮爾這件事
[00:21:50.080 --> 00:21:54.080]  摩西在第三節和第四節論到巴力皮爾的事
[00:21:54.080 --> 00:21:56.080]  可以作為歷史的一個境界
[00:21:56.080 --> 00:21:58.560]  可以作為歷史的一個境界
[00:21:58.560 --> 00:22:03.520]  以色列人在什廷與摩亞女子行淫
[00:22:03.520 --> 00:22:06.720]  以色列人在什廷與摩亞女子行淫
[00:22:06.720 --> 00:22:09.440]  並且膜拜巴力皮爾
[00:22:09.440 --> 00:22:11.440]  並且膜拜巴力皮爾
[00:22:11.440 --> 00:22:13.680]  上帝因為這件事懲罰他們
[00:22:13.680 --> 00:22:15.680]  上帝因為這件事懲罰他們
[00:22:15.680 --> 00:22:18.160]  使有二萬四千人死亡
[00:22:18.160 --> 00:22:20.160]  使有二萬四千人死亡
[00:22:20.160 --> 00:22:23.600]  這在文素記二十五章一章九節
[00:22:23.600 --> 00:22:26.640]  這在文素記二十五章一到九節
[00:22:26.640 --> 00:22:29.440]  這就是他們歷歷在目的經歷
[00:22:29.440 --> 00:22:31.680]  這是他們歷歷在目的經歷
[00:22:31.680 --> 00:22:34.000]  對於當時那一代的以色列人
[00:22:34.000 --> 00:22:36.160]  對於當時那一代的以色列人
[00:22:36.160 --> 00:22:38.160]  是有切膚之痛的感覺
[00:22:38.160 --> 00:22:40.160]  是有切膚之痛的感覺
[00:22:40.160 --> 00:22:42.160]  所以在摩西當中他們講到明
[00:22:42.160 --> 00:22:44.160]  依靠上帝和不依靠上帝
[00:22:44.160 --> 00:22:46.160]  是有不同的結果
[00:22:46.160 --> 00:22:48.160]  所以在當中摩西說明
[00:22:48.160 --> 00:22:50.160]  依靠上帝和不依靠上帝
[00:22:50.160 --> 00:22:52.160]  有不同的結果
[00:22:52.160 --> 00:22:54.160]  第四章告訴我們
[00:22:54.160 --> 00:22:56.160]  第四章告訴我們
[00:22:56.160 --> 00:22:58.160]  以色列人不可以膜拜假神
[00:22:58.160 --> 00:23:00.160]  以色列人不可以膜拜假神
[00:23:00.160 --> 00:23:02.160]  亦都不可以忘記上帝在當中
[00:23:02.160 --> 00:23:04.160]  亦都不可以忘記上帝在當中
[00:23:04.160 --> 00:23:06.160]  亦都不可以忘記上帝在當中
[00:23:06.160 --> 00:23:08.160]  亦都不可以忘記上帝在當中
[00:23:08.160 --> 00:23:10.160]  這一位就是查爾斯斯威尼
[00:23:10.160 --> 00:23:12.160]  這一位就是查爾斯斯威尼
[00:23:12.160 --> 00:23:14.160]  這一位就是查爾斯斯威尼
[00:23:14.160 --> 00:23:16.160]  這一位就是查爾斯斯威尼
[00:23:16.160 --> 00:23:18.160]  這一位就是查爾斯斯威尼
[00:23:18.160 --> 00:23:20.160]  這一位就是查爾斯斯威尼
[00:23:20.160 --> 00:23:22.160]  這一位就是查爾斯斯威尼
[00:23:22.160 --> 00:23:24.160]  這一位就是查爾斯斯威尼
[00:23:24.160 --> 00:23:26.160]  這一位就是查爾斯斯威尼
[00:23:26.160 --> 00:23:28.160]  這一位就是查爾斯斯威尼
[00:23:28.160 --> 00:23:30.160]  這一位就是查爾斯斯威尼
[00:23:30.160 --> 00:23:32.160]  這一位就是查爾斯斯威尼
[00:23:32.160 --> 00:23:34.160]  這一位就是查爾斯斯威尼
[00:23:34.160 --> 00:23:36.160]  這一位就是查爾斯斯威尼
[00:23:36.160 --> 00:23:38.160]  這一位就是查爾斯斯威尼
[00:23:38.160 --> 00:23:40.160]  這一位就是查爾斯斯威尼
[00:23:40.160 --> 00:23:42.160]  這一位就是查爾斯斯威尼
[00:23:42.160 --> 00:23:44.160]  這一位就是查爾斯斯威尼
[00:23:44.160 --> 00:23:46.160]  這一位就是查爾斯斯威尼
[00:23:46.160 --> 00:23:48.160]  這一位就是查爾斯斯威尼
[00:23:48.160 --> 00:23:50.160]  這一位就是查爾斯斯威尼
[00:23:50.160 --> 00:23:52.160]  這一位就是查爾斯斯威尼
[00:23:52.160 --> 00:23:54.160]  這一位就是查爾斯斯威尼
[00:23:54.160 --> 00:23:56.160]  這一位就是查爾斯斯威尼
[00:23:56.160 --> 00:23:58.160]  這一位就是查爾斯斯威尼
[00:23:58.160 --> 00:24:00.160]  這一位就是查爾斯斯威尼
[00:24:00.160 --> 00:24:02.160]  這一位就是查爾斯斯威尼
[00:24:02.160 --> 00:24:04.160]  這一位就是查爾斯斯威尼
[00:24:04.160 --> 00:24:06.160]  這一位就是查爾斯斯威尼
[00:24:06.160 --> 00:24:08.160]  這一位就是查爾斯斯威尼
[00:24:08.160 --> 00:24:10.160]  這一位就是查爾斯斯威尼
[00:24:10.160 --> 00:24:12.160]  這一位就是查爾斯斯威尼
[00:24:12.160 --> 00:24:14.160]  這一位就是查爾斯斯威尼
[00:24:14.160 --> 00:24:16.160]  這一位就是查爾斯斯威尼
[00:24:16.160 --> 00:24:18.160]  這一位就是查爾斯斯威尼
[00:24:18.160 --> 00:24:20.160]  這一位就是查爾斯斯威尼
[00:24:20.160 --> 00:24:22.160]  這一位就是查爾斯斯威尼
[00:24:22.160 --> 00:24:24.160]  這一位就是查爾斯斯威尼
[00:24:24.160 --> 00:24:26.160]  這一位就是查爾斯斯威尼
[00:24:26.160 --> 00:24:28.160]  這一位就是查爾斯斯威尼
[00:24:28.160 --> 00:24:30.160]  這一位就是查爾斯斯威尼
[00:24:30.160 --> 00:24:32.160]  這一位就是查爾斯斯威尼
[00:24:32.160 --> 00:24:34.160]  這一位就是查爾斯斯威尼
[00:24:34.160 --> 00:24:36.160]  這一位就是查爾斯斯威尼
[00:24:36.160 --> 00:24:38.160]  這一位就是查爾斯斯威尼
[00:24:38.160 --> 00:24:40.160]  這一位就是查爾斯斯威尼
[00:24:40.160 --> 00:24:42.160]  這一位就是查爾斯斯威尼
[00:24:42.160 --> 00:24:44.160]  這一位就是查爾斯斯威尼
[00:24:44.160 --> 00:24:46.160]  這一位就是查爾斯斯威尼
[00:24:46.160 --> 00:24:48.160]  這一位就是查爾斯斯威尼
[00:24:48.160 --> 00:24:50.160]  這一位就是查爾斯斯威尼
[00:24:50.160 --> 00:24:52.160]  這一位就是查爾斯斯威尼
[00:24:52.160 --> 00:24:54.160]  這一位就是查爾斯斯威尼
[00:24:54.160 --> 00:24:56.160]  這一位就是查爾斯斯威尼
[00:24:56.160 --> 00:24:58.160]  這一位就是查爾斯斯威尼
[00:24:58.160 --> 00:25:00.160]  這一位就是查爾斯斯威尼
[00:25:00.160 --> 00:25:02.160]  這一位就是查爾斯斯威尼
[00:25:02.160 --> 00:25:04.160]  這一位就是查爾斯斯威尼
[00:25:04.160 --> 00:25:06.160]  這一位就是查爾斯斯威尼
[00:25:06.160 --> 00:25:08.160]  這一位就是查爾斯斯威尼
[00:25:08.160 --> 00:25:10.160]  這一位就是查爾斯斯威尼
[00:25:10.160 --> 00:25:12.160]  這一位就是查爾斯斯威尼
[00:25:12.160 --> 00:25:14.160]  這一位就是查爾斯斯威尼
[00:25:14.160 --> 00:25:16.160]  這一位就是查爾斯斯威尼
[00:25:16.160 --> 00:25:18.160]  這一位就是查爾斯斯威尼
[00:25:18.160 --> 00:25:20.160]  這一位就是查爾斯斯威尼
[00:25:20.160 --> 00:25:22.160]  這一位就是查爾斯斯威尼
[00:25:22.160 --> 00:25:24.160]  這一位就是查爾斯斯威尼
[00:25:24.160 --> 00:25:26.160]  這一位就是查爾斯斯威尼
[00:25:26.160 --> 00:25:28.160]  這一位就是查爾斯斯威尼
[00:25:28.160 --> 00:25:30.160]  這一位就是查爾斯斯威尼
[00:25:30.160 --> 00:25:32.160]  這一位就是查爾斯斯威尼
[00:25:32.160 --> 00:25:34.160]  這一位就是查爾斯斯威尼
[00:25:34.160 --> 00:25:36.160]  這一位就是查爾斯斯威尼
[00:25:36.160 --> 00:25:38.160]  這一位就是查爾斯斯威尼
[00:25:38.160 --> 00:25:40.160]  這一位就是查爾斯斯威尼
[00:25:40.160 --> 00:25:42.160]  這一位就是查爾斯斯威尼
[00:25:42.160 --> 00:25:44.160]  這一位就是查爾斯斯威尼
[00:25:44.160 --> 00:25:46.160]  這一位就是查爾斯斯威尼
[00:25:46.160 --> 00:25:48.160]  這一位就是查爾斯斯威尼
[00:25:48.160 --> 00:25:50.160]  這一位就是查爾斯斯威尼
[00:25:50.160 --> 00:25:52.160]  這一位就是查爾斯斯威尼
[00:25:52.160 --> 00:25:54.160]  這一位就是查爾斯斯威尼
[00:25:54.160 --> 00:25:56.160]  這一位就是查爾斯斯威尼
[00:25:56.160 --> 00:25:58.160]  這一位就是查爾斯斯威尼
[00:25:58.160 --> 00:26:00.160]  這一位就是查爾斯斯威尼
[00:26:00.160 --> 00:26:02.160]  這一位就是查爾斯斯威尼
[00:26:02.160 --> 00:26:04.160]  這一位就是查爾斯斯威尼
[00:26:04.160 --> 00:26:06.160]  這一位就是查爾斯斯威尼
[00:26:06.160 --> 00:26:08.160]  這一位就是查爾斯斯威尼
[00:26:08.160 --> 00:26:10.160]  這一位就是查爾斯斯威尼
[00:26:10.160 --> 00:26:12.160]  這一位就是查爾斯斯威尼
[00:26:12.160 --> 00:26:14.160]  這一位就是查爾斯斯威尼
[00:26:14.160 --> 00:26:16.160]  這一位就是查爾斯斯威尼
[00:26:16.160 --> 00:26:18.160]  這一位就是查爾斯斯威尼
[00:26:18.160 --> 00:26:20.160]  這一位就是查爾斯斯威尼
[00:26:20.160 --> 00:26:22.160]  這一位就是查爾斯斯威尼
[00:26:22.160 --> 00:26:24.160]  這一位就是查爾斯斯威尼
[00:26:24.160 --> 00:26:26.160]  這一位就是查爾斯斯威尼
[00:26:26.160 --> 00:26:28.160]  這一位就是查爾斯斯威尼
[00:26:28.160 --> 00:26:30.160]  這一位就是查爾斯斯威尼
[00:26:30.160 --> 00:26:32.160]  這一位就是查爾斯斯威尼
[00:26:32.160 --> 00:26:34.160]  這一位就是查爾斯斯威尼
[00:26:34.160 --> 00:26:36.160]  這一位就是查爾斯斯威尼
[00:26:36.160 --> 00:26:38.160]  這一位就是查爾斯斯威尼
[00:26:38.160 --> 00:26:40.160]  這一位就是查爾斯斯威尼
[00:26:40.160 --> 00:26:42.160]  這一位就是查爾斯斯威尼
[00:26:42.160 --> 00:26:44.160]  這一位就是查爾斯斯威尼
[00:26:44.160 --> 00:26:46.160]  這一位就是查爾斯斯威尼
[00:26:46.160 --> 00:26:48.160]  這一位就是查爾斯斯威尼
[00:26:48.160 --> 00:26:50.160]  這一位就是查爾斯斯威尼
[00:26:50.160 --> 00:26:52.160]  這一位就是查爾斯斯威尼
[00:26:52.160 --> 00:26:54.160]  這一位就是查爾斯斯威尼
[00:26:54.160 --> 00:26:56.160]  這一位就是查爾斯斯威尼
[00:26:56.160 --> 00:26:58.160]  這一位就是查爾斯斯威尼
[00:26:58.160 --> 00:27:00.160]  這一位就是查爾斯斯威尼
[00:27:00.160 --> 00:27:02.160]  這一位就是查爾斯斯威尼
[00:27:02.160 --> 00:27:04.160]  這一位就是查爾斯斯威尼
[00:27:04.160 --> 00:27:06.160]  這一位就是查爾斯斯威尼
[00:27:06.160 --> 00:27:08.160]  這一位就是查爾斯斯威尼
[00:27:08.160 --> 00:27:10.160]  這一位就是查爾斯斯威尼
[00:27:10.160 --> 00:27:12.160]  這一位就是查爾斯斯威尼
[00:27:12.160 --> 00:27:14.160]  這一位就是查爾斯斯威尼
[00:27:14.160 --> 00:27:16.160]  這一位就是查爾斯斯威尼
[00:27:16.160 --> 00:27:18.160]  這一位就是查爾斯斯威尼
[00:27:18.160 --> 00:27:20.160]  這一位就是查爾斯斯威尼
[00:27:20.160 --> 00:27:22.160]  這一位就是查爾斯斯威尼
[00:27:22.160 --> 00:27:24.160]  這一位就是查爾斯斯威尼
[00:27:24.160 --> 00:27:26.160]  這一位就是查爾斯斯威尼
[00:27:26.160 --> 00:27:28.160]  這一位就是查爾斯斯威尼
[00:27:28.160 --> 00:27:30.160]  這一位就是查爾斯斯威尼
[00:27:30.160 --> 00:27:32.160]  這一位就是查爾斯斯威尼
[00:27:32.160 --> 00:27:34.160]  這一位就是查爾斯斯威尼
[00:27:34.160 --> 00:27:36.160]  這一位就是查爾斯斯威尼
[00:27:36.160 --> 00:27:38.160]  這一位就是查爾斯斯威尼
[00:27:38.160 --> 00:27:40.160]  這一位就是查爾斯斯威尼
[00:27:40.160 --> 00:27:42.160]  這一位就是查爾斯斯威尼
[00:27:42.160 --> 00:27:44.160]  這一位就是查爾斯斯威尼
[00:27:44.160 --> 00:27:46.160]  這一位就是查爾斯斯威尼
[00:27:46.160 --> 00:27:48.160]  這一位就是查爾斯斯威尼
[00:27:48.160 --> 00:27:50.160]  這一位就是查爾斯斯威尼
[00:27:50.160 --> 00:27:52.160]  這一位就是查爾斯斯威尼
[00:27:52.160 --> 00:27:54.160]  這一位就是查爾斯斯威尼
[00:27:54.160 --> 00:27:56.160]  這一位就是查爾斯斯威尼
[00:27:56.160 --> 00:27:58.160]  這一位就是查爾斯斯威尼
[00:27:58.160 --> 00:28:00.160]  這一位就是查爾斯斯威尼
[00:28:00.160 --> 00:28:02.160]  這一位就是查爾斯斯威尼
[00:28:02.160 --> 00:28:04.160]  這一位就是查爾斯斯威尼
[00:28:04.160 --> 00:28:06.160]  這一位就是查爾斯斯威尼
[00:28:06.160 --> 00:28:08.160]  這一位就是查爾斯斯威尼
[00:28:08.160 --> 00:28:10.160]  這一位就是查爾斯斯威尼
[00:28:10.160 --> 00:28:12.160]  這一位就是查爾斯斯威尼
[00:28:12.160 --> 00:28:14.160]  這一位就是查爾斯斯威尼
[00:28:14.160 --> 00:28:16.160]  這一位就是查爾斯斯威尼
[00:28:16.160 --> 00:28:18.160]  這一位就是查爾斯斯威尼
[00:28:18.160 --> 00:28:20.160]  這一位就是查爾斯斯威尼
[00:28:20.160 --> 00:28:22.160]  這一位就是查爾斯斯威尼
[00:28:22.160 --> 00:28:24.160]  這一位就是查爾斯斯威尼
[00:28:24.160 --> 00:28:26.160]  這一位就是查爾斯斯威尼
[00:28:26.160 --> 00:28:28.160]  這一位就是查爾斯斯威尼
[00:28:28.160 --> 00:28:30.160]  這一位就是查爾斯斯威尼
[00:28:30.160 --> 00:28:32.160]  這一位就是查爾斯斯威尼
[00:28:32.160 --> 00:28:34.160]  這一位就是查爾斯斯威尼
[00:28:34.160 --> 00:28:36.160]  這一位就是查爾斯斯威尼
[00:28:36.160 --> 00:28:38.160]  這一位就是查爾斯斯威尼
[00:28:38.160 --> 00:28:40.160]  這一位就是查爾斯斯威尼
[00:28:40.160 --> 00:28:42.160]  這一位就是查爾斯斯威尼
[00:28:42.160 --> 00:28:44.160]  這一位就是查爾斯斯威尼
[00:28:44.160 --> 00:28:46.160]  這一位就是查爾斯斯威尼
[00:28:46.160 --> 00:28:48.160]  這一位就是查爾斯斯威尼
[00:28:48.160 --> 00:28:50.160]  這一位就是查爾斯斯威尼
[00:28:50.160 --> 00:28:52.160]  這一位就是查爾斯斯威尼
[00:28:52.160 --> 00:28:54.160]  這一位就是查爾斯斯威尼
[00:28:54.160 --> 00:28:56.160]  這一位就是查爾斯斯威尼
[00:28:56.160 --> 00:28:58.160]  這一位就是查爾斯斯威尼
[00:28:58.160 --> 00:29:00.160]  這一位就是查爾斯斯威尼
[00:29:00.160 --> 00:29:02.160]  這一位就是查爾斯斯威尼
[00:29:02.160 --> 00:29:04.160]  這一位就是查爾斯斯威尼
[00:29:04.160 --> 00:29:06.160]  這一位就是查爾斯斯威尼
[00:29:06.160 --> 00:29:08.160]  這一位就是查爾斯斯威尼
[00:29:08.160 --> 00:29:10.160]  這一位就是查爾斯斯威尼
[00:29:10.160 --> 00:29:12.160]  這一位就是查爾斯斯威尼
[00:29:12.160 --> 00:29:14.160]  這一位就是查爾斯斯威尼
[00:29:14.160 --> 00:29:16.160]  這一位就是查爾斯斯威尼
[00:29:16.160 --> 00:29:18.160]  這一位就是查爾斯斯威尼
[00:29:18.160 --> 00:29:20.160]  這一位就是查爾斯斯威尼
[00:29:20.160 --> 00:29:22.160]  這一位就是查爾斯斯威尼
[00:29:22.160 --> 00:29:24.160]  這一位就是查爾斯斯威尼
[00:29:24.160 --> 00:29:26.160]  這一位就是查爾斯斯威尼
[00:29:26.160 --> 00:29:28.160]  這一位就是查爾斯斯威尼
[00:29:28.160 --> 00:29:30.160]  這一位就是查爾斯斯威尼
[00:29:30.160 --> 00:29:32.160]  這一位就是查爾斯斯威尼
[00:29:32.160 --> 00:29:34.160]  這一位就是查爾斯斯威尼
[00:29:34.160 --> 00:29:36.160]  這一位就是查爾斯斯威尼
[00:29:36.160 --> 00:29:38.160]  這一位就是查爾斯斯威尼
[00:29:38.160 --> 00:29:40.160]  這一位就是查爾斯斯威尼
[00:29:40.160 --> 00:29:42.160]  這一位就是查爾斯斯威尼
[00:29:42.160 --> 00:29:44.160]  這一位就是查爾斯斯威尼
[00:29:44.160 --> 00:29:46.160]  這一位就是查爾斯斯威尼
[00:29:46.160 --> 00:29:48.160]  這一位就是查爾斯斯威尼
[00:29:48.160 --> 00:29:50.160]  這一位就是查爾斯斯威尼
[00:29:50.160 --> 00:29:52.160]  這一位就是查爾斯斯威尼
[00:29:52.160 --> 00:29:54.160]  這一位就是查爾斯斯威尼
[00:29:54.160 --> 00:29:56.160]  這一位就是查爾斯斯威尼
[00:29:56.160 --> 00:29:58.160]  這一位就是查爾斯斯威尼
[00:29:58.160 --> 00:30:00.160]  這一位就是查爾斯斯威尼
[00:30:00.160 --> 00:30:02.160]  這一位就是查爾斯斯威尼
[00:30:02.160 --> 00:30:04.160]  這一位就是查爾斯斯威尼
[00:30:04.160 --> 00:30:06.160]  這一位就是查爾斯斯威尼
[00:30:06.160 --> 00:30:08.160]  這一位就是查爾斯斯威尼
[00:30:08.160 --> 00:30:10.160]  這一位就是查爾斯斯威尼
[00:30:10.160 --> 00:30:12.160]  這一位就是查爾斯斯威尼
[00:30:12.160 --> 00:30:14.160]  這一位就是查爾斯斯威尼
[00:30:14.160 --> 00:30:16.160]  這一位就是查爾斯斯威尼
[00:30:16.160 --> 00:30:18.160]  這一位就是查爾斯斯威尼
[00:30:18.160 --> 00:30:20.160]  這一位就是查爾斯斯威尼
[00:30:20.160 --> 00:30:22.160]  這一位就是查爾斯斯威尼
[00:30:22.160 --> 00:30:24.160]  這一位就是查爾斯斯威尼
[00:30:24.160 --> 00:30:26.160]  這一位就是查爾斯斯威尼
[00:30:26.160 --> 00:30:28.160]  這一位就是查爾斯斯威尼
[00:30:28.160 --> 00:30:30.160]  這一位就是查爾斯斯威尼
[00:30:30.160 --> 00:30:34.160]  這一位就是查爾斯斯威尼
[00:30:34.160 --> 00:30:36.160]  這一位就是查爾斯斯威尼
[00:30:36.160 --> 00:30:38.160]  這一位就是查爾斯斯威尼
[00:30:38.160 --> 00:30:40.160]  這一位就是查爾斯斯威尼
[00:30:40.160 --> 00:30:42.160]  這一位就是查爾斯斯威尼
[00:30:42.160 --> 00:30:44.160]  這一位就是查爾斯斯威尼
[00:30:44.160 --> 00:30:46.160]  這一位就是查爾斯斯威尼
[00:30:46.160 --> 00:30:48.160]  這一位就是查爾斯斯威尼
[00:30:48.160 --> 00:30:50.160]  這一位就是查爾斯斯威尼
[00:30:50.160 --> 00:30:52.160]  這一位就是查爾斯斯威尼
[00:30:52.160 --> 00:30:54.160]  這一位就是查爾斯斯威尼
[00:30:54.160 --> 00:30:56.160]  這一位就是查爾斯斯威尼
[00:30:56.160 --> 00:30:58.160]  這一位就是查爾斯斯威尼
[00:30:58.160 --> 00:31:00.160]  這一位就是查爾斯斯威尼
[00:31:00.160 --> 00:31:02.160]  這一位就是查爾斯斯威尼
[00:31:02.160 --> 00:31:04.160]  這一位就是查爾斯斯威尼
[00:31:04.160 --> 00:31:06.160]  這一位就是查爾斯斯威尼
[00:31:06.160 --> 00:31:08.160]  這一位就是查爾斯斯威尼
[00:31:08.160 --> 00:31:10.160]  這一位就是查爾斯斯威尼
[00:31:10.160 --> 00:31:12.160]  這一位就是查爾斯斯威尼
[00:31:12.160 --> 00:31:14.160]  這一位就是查爾斯斯威尼
[00:31:14.160 --> 00:31:16.160]  這一位就是查爾斯斯威尼
[00:31:16.160 --> 00:31:18.160]  這一位就是查爾斯斯威尼
[00:31:18.160 --> 00:31:20.160]  這一位就是查爾斯斯威尼
[00:31:20.160 --> 00:31:22.160]  這一位就是查爾斯斯威尼
[00:31:22.160 --> 00:31:24.160]  這一位就是查爾斯斯威尼
[00:31:24.160 --> 00:31:26.160]  這一位就是查爾斯斯威尼
[00:31:26.160 --> 00:31:28.160]  這一位就是查爾斯斯威尼
[00:31:28.160 --> 00:31:30.160]  這一位就是查爾斯斯威尼
[00:31:30.160 --> 00:31:32.160]  這一位就是查爾斯斯威尼
[00:31:32.160 --> 00:31:34.160]  這一位就是查爾斯斯威尼
[00:31:34.160 --> 00:31:36.160]  這一位就是查爾斯斯威尼
[00:31:36.160 --> 00:31:38.160]  這一位就是查爾斯斯威尼
[00:31:38.160 --> 00:31:40.160]  這一位就是查爾斯斯威尼
