
[00:00:00.000 --> 00:00:03.440]  (主席)各位聽眾姐妹們 早晨
[00:20:42.680 --> 00:20:45.440]  有時候的現象是禮拜日回來教會
[00:20:45.440 --> 00:20:47.440]  每個人都變成了聖徒
[00:20:47.440 --> 00:20:50.000]  然後禮拜一至禮拜六
[00:20:50.000 --> 00:20:51.640]  每個人都變成了惡魔
[00:20:51.640 --> 00:20:53.000]  這樣是不可以的
[00:20:53.000 --> 00:20:55.920]  要有一個真正的生命品格
[00:20:55.920 --> 00:20:58.440]  一至到日
[00:20:58.440 --> 00:21:00.120]  你的整體的人
[00:21:00.120 --> 00:21:01.520]  在神的面前
[00:21:01.520 --> 00:21:03.120]  或者在人的面前
[00:21:03.120 --> 00:21:06.040]  你的生命都是一致的
[00:21:06.040 --> 00:21:07.400]  這是主耶穌提示我們的
[00:21:07.400 --> 00:21:08.840]  這是第一
[00:21:08.840 --> 00:21:13.360]  第二就是要主動去復和
[00:21:13.360 --> 00:21:16.800]  去主動地建立一種生命的質素
[00:21:16.800 --> 00:21:19.040]  一種復和的質素
[00:21:19.040 --> 00:21:21.840]  主動到一個甚麼的地步呢
[00:21:21.840 --> 00:21:22.880]  如果你看回經文
[00:21:22.880 --> 00:21:24.200]  你會留意得到
[00:21:24.200 --> 00:21:25.920]  主動到一個地步
[00:21:25.920 --> 00:21:28.720]  就是不是我現在生你的氣
[00:21:28.720 --> 00:21:30.600]  然後才去復和
[00:21:30.600 --> 00:21:32.920]  就是原來你生我的氣的時候
[00:21:32.920 --> 00:21:39.320]  我已經採取一個主動的行動去復和
[00:21:39.320 --> 00:21:40.480]  不殺人
[00:21:40.480 --> 00:21:43.240]  都只不過是一個表面的手法
[00:21:43.240 --> 00:21:46.440]  最主要是更深的處理怒氣
[00:21:46.440 --> 00:21:49.360]  而處理自己的怒氣都很好
[00:21:49.360 --> 00:21:51.400]  但是不夠主動
[00:21:51.400 --> 00:21:56.920]  最主動的就是要處理別人的怒氣
[00:21:56.920 --> 00:22:00.360]  你要處理別人的不滿
[00:22:00.360 --> 00:22:02.280]  你處理別人的不滿
[00:22:02.280 --> 00:22:04.080]  將他的怒氣消除
[00:22:04.080 --> 00:22:10.560]  這樣你就將自己發怒的最後的根都消除
[00:22:10.560 --> 00:22:11.960]  做到這樣的話
[00:22:11.960 --> 00:22:18.000]  所需要的就是一種創造性的生命
[00:22:18.000 --> 00:22:21.320]  就是你創造一個復和出來
[00:22:21.320 --> 00:22:25.640]  復和是不會自自然然在這個世界裏面出現的
[00:22:25.640 --> 00:22:27.080]  不會的
[00:22:27.080 --> 00:22:30.160]  是你主動多走一步
[00:22:30.160 --> 00:22:32.000]  多走一里
[00:22:32.000 --> 00:22:37.000]  然後你呈現一個復和的契機出來
[00:22:37.000 --> 00:22:40.840]  是你創造出來的
[00:22:40.840 --> 00:22:43.080]  這是第二點
[00:22:43.080 --> 00:22:46.840]  第三點就是在這段經文裏面
[00:22:46.840 --> 00:22:48.840]  有一個重點就是
[00:22:48.840 --> 00:22:51.800]  這個在中文翻譯裏面又是看不到的
[00:22:51.800 --> 00:22:55.320]  因為這個又牽涉到動詞
[00:22:55.320 --> 00:22:58.360]  是不是一種命令的語氣
[00:22:58.360 --> 00:23:01.400]  imperative mood
[00:23:01.400 --> 00:23:05.640]  在這個說話裏面的第24節
[00:23:05.640 --> 00:23:12.680]  主耶穌全部的動詞都是用命令的語氣
[00:23:12.680 --> 00:23:14.080]  第24節裏面
[00:23:14.080 --> 00:23:16.160]  把禮物留在壇前
[00:23:16.160 --> 00:23:18.840]  這個留字是命令語氣
[00:23:18.840 --> 00:23:20.840]  然後先去
[00:23:20.840 --> 00:23:23.760]  和弟兄的去字也是命令語氣
[00:23:23.760 --> 00:23:26.840]  他和弟兄的和好
[00:23:26.840 --> 00:23:27.840]  又是一個動詞
[00:23:27.840 --> 00:23:29.800]  又是一個命令語氣的動詞
[00:23:29.800 --> 00:23:31.480]  然後才來獻禮物
[00:23:31.480 --> 00:23:35.440]  這個獻又是一個命令的語氣
[00:23:35.440 --> 00:23:39.520]  命令的語氣一出就出四個
[00:23:39.520 --> 00:23:41.920]  全部都是
[00:23:41.920 --> 00:23:44.240]  在這裏很明顯
[00:23:44.240 --> 00:23:47.440]  主耶穌不是命令我們
[00:23:47.440 --> 00:23:49.080]  不去做些什麼
[00:23:49.080 --> 00:23:51.600]  因為這樣很負面
[00:23:51.600 --> 00:23:53.800]  其實如果教會叫你不要做這樣
[00:23:53.800 --> 00:23:54.800]  不要做那樣
[00:23:54.800 --> 00:23:55.920]  你都不開心的
[00:23:55.920 --> 00:23:57.920]  你都不滿意的
[00:23:57.920 --> 00:24:01.880]  主耶穌這段經文的第一次用命令的語氣
[00:24:01.880 --> 00:24:03.360]  或者主耶穌的命令
[00:24:03.360 --> 00:24:05.200]  祂很想我們
[00:24:05.200 --> 00:24:08.480]  很想我們去活一個正面的人格
[00:24:08.480 --> 00:24:10.280]  不是不做些什麼
[00:24:10.280 --> 00:24:13.520]  是做些正面的事
[00:24:13.520 --> 00:24:15.960]  展示你生命的光明的事
[00:24:15.960 --> 00:24:19.040]  你去主動服和
[00:24:19.040 --> 00:24:21.800]  我們不是死守律法的人
[00:24:21.800 --> 00:24:26.400]  我們是創造生機的人
[00:24:26.400 --> 00:24:29.440]  在忍服著怒氣的環境裏面
[00:24:29.440 --> 00:24:33.840]  在殺機四伏的人際的關係裏面
[00:24:33.840 --> 00:24:35.760]  是你的責任
[00:24:35.760 --> 00:24:39.640]  是你的責任去創造服和
[00:24:39.640 --> 00:24:41.120]  是你的責任
[00:24:41.120 --> 00:24:44.800]  用和平的力量去取代戰爭
[00:24:44.800 --> 00:24:48.720]  是你的責任去建造愛的關係
[00:24:48.720 --> 00:24:50.400]  你說這個世界不是這樣的
[00:24:50.400 --> 00:24:51.400]  這個世界上
[00:24:51.400 --> 00:24:53.120]  以儒我詐
[00:24:53.120 --> 00:24:55.160]  很殘酷的
[00:24:55.160 --> 00:24:59.400]  是你的責任去創造
[00:24:59.400 --> 00:25:01.720]  愛與和平與服和
[00:25:01.720 --> 00:25:04.360]  是你的責任
[00:25:04.360 --> 00:25:07.240]  這些不是和信仰無關的
[00:25:07.240 --> 00:25:13.480]  這個正正就是信仰的核心
[00:25:13.480 --> 00:25:14.600]  最後兩節經文
[00:25:14.600 --> 00:25:16.000]  第四點
[00:25:16.000 --> 00:25:18.200]  第25、26兩節
[00:25:18.200 --> 00:25:19.840]  話題一轉
[00:25:19.840 --> 00:25:23.160]  主耶穌將那個說法
[00:25:23.160 --> 00:25:28.040]  視我們自己是那些有債未還的人
[00:25:28.040 --> 00:25:31.640]  如果你欠人一些債你未還的話
[00:25:31.640 --> 00:25:33.680]  你就要把握機會
[00:25:33.680 --> 00:25:36.920]  與那些追債的人達成協議
[00:25:36.920 --> 00:25:39.960]  若有一文錢沒有還清
[00:25:39.960 --> 00:25:44.000]  你總不能離開這個監牢
[00:25:44.000 --> 00:25:46.200]  當然照字面解
[00:25:46.200 --> 00:25:48.000]  即是如果你虧欠了人
[00:25:48.000 --> 00:25:49.960]  你就要及早償還
[00:25:49.960 --> 00:25:53.000]  這個就是服和之道
[00:25:53.000 --> 00:25:57.040]  但是這段經文也可以解釋
[00:25:57.040 --> 00:25:59.760]  其實我們是有虧欠的
[00:25:59.760 --> 00:26:03.840]  我們是對神有虧欠
[00:26:03.840 --> 00:26:06.880]  對神要求我們的責任有虧欠
[00:26:06.880 --> 00:26:09.120]  其實現在是神對我們
[00:26:09.120 --> 00:26:12.280]  人生的責任之未圓滿
[00:26:12.280 --> 00:26:13.360]  這個虧欠
[00:26:13.360 --> 00:26:16.840]  神要追討我們
[00:26:16.840 --> 00:26:19.240]  時間還有一點
[00:26:19.240 --> 00:26:20.520]  神的追討
[00:26:20.520 --> 00:26:22.960]  還有一點餘地
[00:26:22.960 --> 00:26:24.800]  我們就要在有限的時間裡
[00:26:24.800 --> 00:26:26.480]  在我們有限的人生裡
[00:26:26.480 --> 00:26:27.400]  盡這個責任
[00:26:27.400 --> 00:26:30.800]  這個責任就是你去創造服和
[00:26:30.800 --> 00:26:32.440]  我們其實是有責任
[00:26:32.440 --> 00:26:35.200]  活出這個信仰的人格的
[00:26:35.200 --> 00:26:37.560]  我們是有責任去展示
[00:26:37.560 --> 00:26:41.320]  主耶穌所說的這個服和的世界
[00:26:41.320 --> 00:26:43.720]  其實是一個真實
[00:26:43.720 --> 00:26:47.640]  可以實現的一個世界
[00:26:47.640 --> 00:26:51.200]  不要說不可能
[00:26:51.200 --> 00:26:55.320]  我們對這個服和未實現的世界
[00:26:55.320 --> 00:26:57.040]  我們是負有責任
[00:26:57.040 --> 00:26:59.840]  我們是有所虧欠
[00:26:59.840 --> 00:27:02.080]  上主是會追討我們
[00:27:02.080 --> 00:27:10.040]  我們對這一切其實是負有責任
[00:27:10.040 --> 00:27:12.360]  我們有虧欠
[00:27:12.360 --> 00:27:14.960]  很多時候不盡責
[00:27:14.960 --> 00:27:16.920]  但是主說
[00:27:16.920 --> 00:27:19.960]  趁著你尚有你的生命氣息
[00:27:19.960 --> 00:27:22.880]  努力去完成這個責任
[00:27:22.880 --> 00:27:27.000]  因為上主要追討我們每一個
[00:27:27.000 --> 00:27:30.440]  你可能會問
[00:27:30.440 --> 00:27:33.360]  我們能擔得起這個責任嗎?
[00:27:33.360 --> 00:27:34.640]  我們是否真的能夠活出
[00:27:34.640 --> 00:27:37.680]  這種這樣的生命人格?
[00:27:37.680 --> 00:27:40.640]  我們真的能夠展示服和的力量?
[00:27:40.640 --> 00:27:43.520]  行不行?
[00:27:43.520 --> 00:27:46.280]  如果要回答這些問題
[00:27:46.280 --> 00:27:49.560]  我們的思想要大一點
[00:27:49.560 --> 00:27:50.720]  就是說我們看的經文
[00:27:50.720 --> 00:27:52.920]  不只是看我們剛才讀的經文
[00:27:52.920 --> 00:27:54.400]  因為原來這個經文
[00:27:54.400 --> 00:27:59.000]  其實是置放在一個更闊大的上下文裡面
[00:27:59.000 --> 00:28:00.880]  登山補訓的經文
[00:28:00.880 --> 00:28:08.480]  其實是置放在主耶穌所說的天國之下
[00:28:08.480 --> 00:28:11.000]  你要想得到天國
[00:28:11.000 --> 00:28:13.880]  然後在天國裡面去理解這些經文
[00:28:13.880 --> 00:28:15.040]  你才能夠想得到
[00:28:15.040 --> 00:28:16.840]  原來主耶穌要求我們的
[00:28:16.840 --> 00:28:18.960]  原來是可能做得到的
[00:28:18.960 --> 00:28:24.800]  因為耶穌基督已經將天國初步展開
[00:28:24.800 --> 00:28:27.520]  天國是一個真實的世界
[00:28:27.520 --> 00:28:30.800]  天國是一個我們不習慣的世界
[00:28:30.800 --> 00:28:33.080]  以及在我們的眼中看起來
[00:28:33.080 --> 00:28:35.680]  是不可能的世界
[00:28:35.680 --> 00:28:38.240]  你看主耶穌說的天國的生命特質
[00:28:38.240 --> 00:28:39.400]  是很奇怪的
[00:28:39.400 --> 00:28:40.280]  主耶穌說
[00:28:40.280 --> 00:28:44.840]  「虛心的人有福了,天國是他們的」
[00:28:44.840 --> 00:28:46.000]  意思就是說
[00:28:46.000 --> 00:28:50.440]  心裡面不亂賺財富去關懷貧窮的人
[00:28:50.440 --> 00:28:52.080]  是有福的
[00:28:52.080 --> 00:28:56.080]  因為天國是他們的
[00:28:56.080 --> 00:28:59.000]  不是要去追求那些錢的嗎?
[00:28:59.000 --> 00:29:03.040]  祂叫我們去體諒、去關注那些貧窮
[00:29:03.040 --> 00:29:06.040]  天國原來是叫我們這樣的嗎?
[00:29:06.040 --> 00:29:06.720]  主耶穌說
[00:29:06.720 --> 00:29:11.000]  「哀動的人有福了,因為他們必得安慰」
[00:29:11.000 --> 00:29:14.040]  原來心中思念神的事情
[00:29:14.040 --> 00:29:18.080]  而為這個世界崩壞而哀傷的人是有福的
[00:29:18.080 --> 00:29:20.120]  因為他們會得到安慰
[00:29:20.120 --> 00:29:21.880]  為什麼會得到安慰?
[00:29:21.880 --> 00:29:27.040]  因為上主正正要將這個崩壞的世界
[00:29:27.040 --> 00:29:30.280]  將它醫治和復原
[00:29:30.280 --> 00:29:30.840]  主耶穌說
[00:29:30.840 --> 00:29:37.560]  「使人和睦的人有福了,因為他們必稱為神的兒子」
[00:29:37.560 --> 00:29:39.880]  使人和睦的人是有福的
[00:29:39.880 --> 00:29:41.560]  原來努力實現和平
[00:29:41.560 --> 00:29:44.600]  和建設圓滿生命的人是有福的
[00:29:44.600 --> 00:29:48.400]  他們會被稱為神的兒子
[00:29:48.400 --> 00:29:51.200]  你會問,怎樣會做得到?
[00:29:51.200 --> 00:29:53.560]  因為神透過主耶穌基督
[00:29:53.560 --> 00:29:59.160]  已經將這個世界的復和實現
[00:29:59.160 --> 00:30:01.200]  既然神已經將這個世界的復和實現了
[00:30:01.200 --> 00:30:03.440]  我們要跟著祂做同樣的事
[00:30:03.440 --> 00:30:07.400]  其實同樣會有機會成功
[00:30:07.400 --> 00:30:09.680]  主耶穌說的天國的生命
[00:30:09.680 --> 00:30:15.040]  其中一個說法是「為受逼迫的人有福了,因為天國是他們的」
[00:30:15.040 --> 00:30:16.720]  為了天國的正義
[00:30:16.720 --> 00:30:19.160]  而受苦的人是有福的
[00:30:19.160 --> 00:30:21.840]  因為天國是他們的
[00:30:21.840 --> 00:30:24.320]  受苦也算有福?
[00:30:24.320 --> 00:30:25.560]  是的
[00:30:25.560 --> 00:30:31.480]  因為主耶穌基督在十字架中展示了最深層的苦難
[00:30:31.480 --> 00:30:34.560]  之後上帝將他的生命復活
[00:30:34.560 --> 00:30:41.760]  是上帝用復活去說這個生命才是正確的
[00:30:41.760 --> 00:30:45.240]  是對的,是永恆的
[00:30:45.240 --> 00:30:48.720]  為何主耶穌可以說得這麼實?
[00:30:48.720 --> 00:30:53.240]  因為天國已經在祂的生命中展示了出來
[00:30:53.240 --> 00:30:58.040]  故此,我們是否真的能夠在這個充滿怒氣的人間
[00:30:58.040 --> 00:31:00.160]  去創造這個復和呢?
[00:31:00.160 --> 00:31:05.160]  答案是「肯定」
[00:31:05.160 --> 00:31:08.120]  只要你將主耶穌說的經文
[00:31:08.120 --> 00:31:12.240]  放回天國這個大環境裡
[00:31:12.240 --> 00:31:15.520]  而又在耶穌基督裡看到天國的實現的話
[00:31:15.520 --> 00:31:17.440]  你就明白
[00:31:17.440 --> 00:31:20.960]  要努力這樣做,是做得到的
[00:31:20.960 --> 00:31:25.400]  如果主耶穌已經用大愛奠定了天國的復和基礎
[00:31:25.400 --> 00:31:30.120]  我們又怎能說復和的努力是軟弱無力
[00:31:30.120 --> 00:31:35.560]  而不會有成果呢?
[00:31:35.560 --> 00:31:39.920]  故此,各位弟兄姊妹
[00:31:39.920 --> 00:31:41.480]  透過這段經文我想說的就是
[00:31:41.480 --> 00:31:46.040]  第一,不要單單滿足於星期日的返教會
[00:31:46.040 --> 00:31:51.760]  你要努力在平時的生活裡展示你的信仰的人格
[00:31:51.760 --> 00:31:55.680]  一字六去展示你是屬於上帝的
[00:31:55.680 --> 00:31:59.280]  第二,在可能引發怒氣的地方
[00:31:59.280 --> 00:32:02.480]  你要再主動多一點
[00:32:02.480 --> 00:32:04.400]  創造復和
[00:32:04.400 --> 00:32:07.520]  不要覺得這樣做是吃虧
[00:32:07.520 --> 00:32:10.280]  而覺得這樣做
[00:32:10.280 --> 00:32:14.600]  是你能夠生命有份參與天國的建造
[00:32:14.600 --> 00:32:18.080]  這是一個福份
[00:32:18.080 --> 00:32:21.080]  最後,要克服兇殺
[00:32:21.080 --> 00:32:23.760]  必先要克服憤怒
[00:32:23.760 --> 00:32:25.160]  要克服憤怒
[00:32:25.160 --> 00:32:28.680]  必須要具備一個創造復和的人格
[00:32:28.680 --> 00:32:30.320]  要有這種人格的話
[00:32:30.320 --> 00:32:34.200]  你要必須先看到天國的真實
[00:32:34.200 --> 00:32:37.320]  必須甘心跟從主耶穌
[00:32:37.320 --> 00:32:41.120]  並且必須依靠恩典來生活
[00:32:41.120 --> 00:32:43.920]  很希望每一個在這裡
[00:32:43.920 --> 00:32:47.320]  都是一個甘心跟從主耶穌的人
[00:32:47.320 --> 00:32:50.400]  在跟從裡面建造那種
[00:32:50.400 --> 00:32:53.680]  與主耶穌一樣的生命品格
[00:32:53.680 --> 00:32:56.400]  但願榮耀歸於聖父、聖子、聖靈
[00:32:56.400 --> 00:32:57.400]  阿們
