
[00:00:00.000 --> 00:00:04.080]  我們開始的時候做一個祈禱
[00:18:31.400 --> 00:18:40.400]  雖然無花菊樹不發旺 葡萄樹不結果 橄欖樹不收成 田地不出糧食 圈中住羊棚有無有牛大年乜乜
[00:18:40.400 --> 00:18:44.400]  所以我哋一人嚟話畀你聽問你哈伯谷書係講咩
[00:18:44.400 --> 00:18:46.400]  你就諗起啲金句
[00:18:46.400 --> 00:18:48.400]  即係華人教會一樣咁樣
[00:18:48.400 --> 00:18:51.400]  咁點應用呢好簡單將佢填充題
[00:18:51.400 --> 00:18:53.400]  將自己啲嘢擺落去
[00:18:53.400 --> 00:18:57.400]  當然到今時今日嘅教會我哋讀過神學
[00:18:57.400 --> 00:18:59.400]  我哋唔會咁簡單填充題
[00:18:59.400 --> 00:19:01.400]  咁我哋要講下啲背景
[00:19:01.400 --> 00:19:03.400]  我唔知你有冇去過黃大仙
[00:19:03.400 --> 00:19:06.400]  如果你去黃大仙抽支籤嘅時候
[00:19:06.400 --> 00:19:09.400]  你都要搵個解籤佬解下支籤
[00:19:09.400 --> 00:19:12.400]  譬如呢支籤叫陶淵明賞菊
[00:19:12.400 --> 00:19:15.400]  你抽咗支籤跟住你畀個黃大仙個解籤佬
[00:19:15.400 --> 00:19:18.400]  佢都同你講下陶淵明係邊個
[00:19:18.400 --> 00:19:20.400]  陶淵明賞菊嗰個歷史典範
[00:19:20.400 --> 00:19:23.400]  跟住都係問你咁你問咩呢
[00:19:23.400 --> 00:19:26.400]  問姻緣呀問家宅呀係咪
[00:19:26.400 --> 00:19:31.400]  跟住佢畀返個應用畀你啦其實都係填充題嚟嘅
[00:19:31.400 --> 00:19:33.400]  所以我哋好輕做呢啲咁嘅嘢喎
[00:19:33.400 --> 00:19:35.400]  咁呀雖然今天香港不發黃
[00:19:35.400 --> 00:19:38.400]  民主夢得結果強積金不收成
[00:19:38.400 --> 00:19:41.400]  公司冇商量人絕了望
[00:19:41.400 --> 00:19:43.400]  雞年冇運行
[00:19:43.400 --> 00:19:48.400]  即係我哋嘅應用就係咁樣應用嘅
[00:19:48.400 --> 00:19:50.400]  但係我想問你你估
[00:19:50.400 --> 00:19:52.400]  上帝寫本聖經畀我哋
[00:19:52.400 --> 00:19:56.400]  真係要你咁樣應用哈巴菊書嗎
[00:19:56.400 --> 00:20:00.400]  呢個係應用哈巴菊書嘅方法嗎
[00:20:00.400 --> 00:20:02.400]  同一樣嘢
[00:20:02.400 --> 00:20:06.400]  你讀路德記有好多咁樣嘅陷阱呀
[00:20:06.400 --> 00:20:08.400]  你明嗎即係即刻
[00:20:08.400 --> 00:20:13.400]  我唔係話佢而家好苦你覺得你生命苦唔苦呀
[00:20:13.400 --> 00:20:17.400]  你覺得你失去嘅嘢上帝可以再擺畀返你
[00:20:17.400 --> 00:20:20.400]  讓你嘅生命再有甜味嗎
[00:20:20.400 --> 00:20:22.400]  你要相信呀上帝可以造成
[00:20:22.400 --> 00:20:25.400]  呢啲完全真係呃神騙鬼嘅嘢嚟㗎
[00:20:25.400 --> 00:20:26.400]  你明嗎
[00:20:26.400 --> 00:20:30.400]  即係你你去咗教會耐你都識自己作啲嘢出嚟㗎
[00:20:30.400 --> 00:20:33.400]  但係你好明顯你知道啦
[00:20:33.400 --> 00:20:34.400]  路德記呢
[00:20:34.400 --> 00:20:36.400]  唔係咁樣讀㗎
