
[00:00:00.000 --> 00:00:02.000]  各位聽聽節目,平安!
[00:24:15.000 --> 00:24:19.000]  美國排第23
[00:24:19.000 --> 00:24:25.000]  香港亦是全世界人壽命最長的地方
[00:24:25.000 --> 00:24:28.000]  84歲平均
[00:24:28.000 --> 00:24:30.000]  是高於日本
[00:24:30.000 --> 00:24:32.000]  你會看到香港其實是一個福地
[00:24:32.000 --> 00:24:34.000]  真是一個福地
[00:24:34.000 --> 00:24:37.000]  我自己在美國住了很多年
[00:24:37.000 --> 00:24:39.000]  我都覺得真是一個福地
[00:24:39.000 --> 00:24:41.000]  舉個例
[00:24:41.000 --> 00:24:46.000]  你在哪裏找到100元住一日醫院呢?
[00:24:46.000 --> 00:24:48.000]  剛才有人告訴我
[00:24:48.000 --> 00:24:49.000]  現在加到120元
[00:24:49.000 --> 00:24:51.000]  120元很便宜
[00:24:51.000 --> 00:24:52.000]  這個真是福地
[00:24:52.000 --> 00:24:55.000]  基本上因為窮人可以得到醫治
[00:24:55.000 --> 00:24:56.000]  你去到美國
[00:24:56.000 --> 00:25:00.000]  他第一件事就是看你有沒有保險
[00:25:00.000 --> 00:25:02.000]  沒有保險請你去其他地方
[00:25:02.000 --> 00:25:04.000]  是這樣的情況
[00:25:04.000 --> 00:25:08.000]  所以你知道香港是一個很幸福的地方
[00:25:08.000 --> 00:25:10.000]  我一回來香港就很不明白
[00:25:10.000 --> 00:25:14.000]  為何人們經常在那裏吵
[00:25:14.000 --> 00:25:16.000]  說這個地方不好
[00:25:16.000 --> 00:25:18.000]  我覺得很好
[00:25:18.000 --> 00:25:21.000]  其實在這個繁華的背後
[00:25:21.000 --> 00:25:24.000]  我都想大家注意一件事
[00:25:24.000 --> 00:25:26.000]  劏房
[00:25:26.000 --> 00:25:31.000]  其實我們在香港有七分之一的人
[00:25:31.000 --> 00:25:35.000]  是在貧窮線之下
[00:25:35.000 --> 00:25:39.000]  這些人根本上是很難找地方住的
[00:25:39.000 --> 00:25:43.000]  基本上很多住在劏房
[00:25:43.000 --> 00:25:48.000]  劏房基本上平均要付4000元租金
[00:25:48.000 --> 00:25:51.000]  但是這些人的月入息
[00:25:51.000 --> 00:25:53.000]  每個月就是12000元
[00:25:53.000 --> 00:25:57.000]  三成已經付了租金
[00:25:57.000 --> 00:26:01.000]  劏房是怎樣呢?
[00:26:01.000 --> 00:26:02.000]  劏房的定義就是
[00:26:02.000 --> 00:26:05.000]  有間房和一個廁所
[00:26:05.000 --> 00:26:07.000]  有間廁所的房叫劏房
[00:26:07.000 --> 00:26:10.000]  劏房有多小呢?
[00:26:10.000 --> 00:26:13.000]  20英呎
[00:26:13.000 --> 00:26:16.000]  有沒有想過20英呎
[00:26:16.000 --> 00:26:20.000]  5呎乘4呎可以成為一間房
[00:26:20.000 --> 00:26:23.000]  基本上那個人在上面住
[00:26:23.000 --> 00:26:26.000]  在那裏睡是伸不直腳的
[00:26:26.000 --> 00:26:31.000]  我看到這個情況反映了兩件事
[00:26:31.000 --> 00:26:35.000]  一個就是香港樓價的恐怖
[00:26:35.000 --> 00:26:38.000]  同時也反映了地產商的貪婪
[00:26:38.000 --> 00:26:41.000]  他將一間房間分成很多個
[00:26:41.000 --> 00:26:43.000]  有人租就可以了
[00:26:43.000 --> 00:26:45.000]  不要小看這間
[00:26:45.000 --> 00:26:48.000]  每個月租3000元
[00:26:48.000 --> 00:26:52.000]  是一個很惡劣的環境
[00:26:52.000 --> 00:26:56.000]  這個也不是最難住的地方
[00:26:56.000 --> 00:26:58.000]  有沒有聽過龍屋?
[00:26:58.000 --> 00:27:00.000]  龍屋基本上就是
[00:27:00.000 --> 00:27:05.000]  你看那張床在龍那裏
[00:27:05.000 --> 00:27:09.000]  裏面有他所有的東西
[00:27:09.000 --> 00:27:12.000]  所以叫做龍屋
[00:27:12.000 --> 00:27:14.000]  不要小看這個龍屋
[00:27:14.000 --> 00:27:19.000]  斷尺的租金大概是50元左右
[00:27:19.000 --> 00:27:23.000]  50元其實是很貴的租金
[00:27:23.000 --> 00:27:25.000]  租價是很貴的
[00:27:25.000 --> 00:27:27.000]  我所住的屋苑
[00:27:27.000 --> 00:27:31.000]  就是30元一尺租
[00:27:31.000 --> 00:27:33.000]  這些人要付50元一尺租
[00:27:33.000 --> 00:27:35.000]  另外
[00:27:35.000 --> 00:27:39.000]  他的升幅
[00:27:39.000 --> 00:27:40.000]  你看看劏房的升幅
[00:27:40.000 --> 00:27:43.000]  每年的升幅是三至四成
[00:27:43.000 --> 00:27:45.000]  每年三至四成
[00:27:45.000 --> 00:27:46.000]  因為那些人負擔不起
[00:27:46.000 --> 00:27:48.000]  他一定要住在那裏
[00:27:48.000 --> 00:27:52.000]  你可以看到我們基層階層
[00:27:52.000 --> 00:27:57.000]  其實真是每天都受著很多這樣的壓力
[00:27:57.000 --> 00:28:02.000]  你會聽到很多社會議員的聲音
[00:28:02.000 --> 00:28:04.000]  其實是有原因的
[00:28:04.000 --> 00:28:07.000]  因為實在很難生存
[00:28:07.000 --> 00:28:11.000]  面對這樣又如何呢?
[00:28:11.000 --> 00:28:13.000]  在今個月
[00:28:13.000 --> 00:28:15.000]  其實是兩個星期之前
[00:28:15.000 --> 00:28:19.000]  有個新聞的標題是
[00:28:19.000 --> 00:28:24.000]  港府無力扶貧吸血劏房腐殺基層
[00:28:24.000 --> 00:28:26.000]  剛才提到的問題
[00:28:26.000 --> 00:28:28.000]  你可以說
[00:28:28.000 --> 00:28:31.000]  因為我們政府可能不夠錢
[00:28:31.000 --> 00:28:33.000]  大家看看
[00:28:33.000 --> 00:28:35.000]  另外一個標題
[00:28:35.000 --> 00:28:36.000]  同一天的
[00:28:36.000 --> 00:28:37.000]  很有趣
[00:28:37.000 --> 00:28:38.000]  他說
[00:28:38.000 --> 00:28:40.000]  庫房水浸
[00:28:40.000 --> 00:28:45.000]  政界速防策回歸市民
[00:28:45.000 --> 00:28:49.000]  就是說政府庫房有很多盈餘
[00:28:49.000 --> 00:28:53.000]  但是那些貧窮的人就得不到幫助
[00:28:53.000 --> 00:28:55.000]  這個情況基本上就是
[00:28:55.000 --> 00:28:58.000]  貧者越貧 富者越富
[00:28:58.000 --> 00:29:00.000]  另外一個
[00:29:00.000 --> 00:29:02.000]  剛才提到的是
[00:29:02.000 --> 00:29:05.000]  那些有錢的人不肯幫助窮人
[00:29:05.000 --> 00:29:06.000]  很簡單的
[00:29:06.000 --> 00:29:11.000]  如果這個問題得不到解決
[00:29:11.000 --> 00:29:13.000]  這個會越來越嚴重
[00:29:13.000 --> 00:29:16.000]  很多怨聲在我這邊
[00:29:16.000 --> 00:29:18.000]  我有一次
[00:29:18.000 --> 00:29:21.000]  和我們裝修一個師傅
[00:29:21.000 --> 00:29:23.000]  他很不滿意這個政府
[00:29:23.000 --> 00:29:29.000]  因為他自己是身受租金的壓力
[00:29:29.000 --> 00:29:31.000]  所以他覺得很難生存
[00:29:31.000 --> 00:29:33.000]  我們有的可能不覺得
[00:29:33.000 --> 00:29:36.000]  但是沒有的實在覺得很辛苦
[00:29:39.000 --> 00:29:43.000]  耶穌對那些不願意幫助窮人
[00:29:43.000 --> 00:29:45.000]  有什麼結果呢?
[00:30:09.000 --> 00:30:11.000]  主耶穌說這個我
[00:30:11.000 --> 00:30:14.000]  就是大英宗最少的一個
[00:30:14.000 --> 00:30:18.000]  這個就是周圍那些貧窮有需要的人
[00:30:18.000 --> 00:30:21.000]  所以幫助貧窮的人
[00:30:21.000 --> 00:30:23.000]  是不可以不做的
[00:30:23.000 --> 00:30:25.000]  是必須去做的
[00:30:25.000 --> 00:30:29.000]  我想總結一下
[00:30:29.000 --> 00:30:33.000]  今天土地公義所帶出來的訊息
[00:30:33.000 --> 00:30:36.000]  你覺得有什麼責任?
[00:30:36.000 --> 00:30:37.000]  兩方面
[00:30:37.000 --> 00:30:39.000]  一個是保護土地
[00:30:39.000 --> 00:30:42.000]  另外一個就是顧惜窮人
[00:30:42.000 --> 00:30:46.000]  對於保護土地
[00:30:46.000 --> 00:30:48.000]  你覺得我是農夫
[00:30:48.000 --> 00:30:49.000]  我怎麼保護土地?
[00:30:49.000 --> 00:30:52.000]  其實我們絕對可以保護你的土地
[00:30:52.000 --> 00:30:55.000]  請大家記得三個R
[00:30:55.000 --> 00:30:58.000]  Reduce, Reuse, Recycle
[00:30:58.000 --> 00:31:00.000]  Reduce 是減少
[00:31:00.000 --> 00:31:05.000]  減少即是堆疊區的東西
[00:31:05.000 --> 00:31:06.000]  不知道大家知不知道
[00:31:06.000 --> 00:31:08.000]  你在洗手間用的那些紙
[00:31:08.000 --> 00:31:09.000]  抹手乾的那些紙
[00:31:09.000 --> 00:31:11.000]  是不可以回收的
[00:31:11.000 --> 00:31:14.000]  是不可以回收的
[00:31:14.000 --> 00:31:16.000]  你每一次用一張
[00:31:16.000 --> 00:31:18.000]  就多一張在堆疊區
[00:31:18.000 --> 00:31:22.000]  可不可以試試用一張
[00:31:22.000 --> 00:31:24.000]  或者如果有吹風機
[00:31:24.000 --> 00:31:26.000]  用吹風機乾掉它
[00:31:26.000 --> 00:31:30.000]  其實還有一個更加容易解決的方法
[00:31:30.000 --> 00:31:32.000]  戴一條毛巾
[00:31:32.000 --> 00:31:33.000]  是不是?
[00:31:33.000 --> 00:31:35.000]  你根本一張都不用
[00:31:35.000 --> 00:31:38.000]  你不知道其實幫助他很多
[00:31:38.000 --> 00:31:40.000]  我希望大家謹記
[00:31:40.000 --> 00:31:43.000]  我其實準備了這篇講章之後
[00:31:43.000 --> 00:31:47.000]  我現在不敢用那些紙
[00:31:47.000 --> 00:31:49.000]  我已經抹乾它了
[00:31:49.000 --> 00:31:51.000]  真的不敢
[00:31:51.000 --> 00:31:54.000]  你知道這個不是神喜悅的
[00:31:54.000 --> 00:31:55.000]  是不是?
[00:31:55.000 --> 00:32:00.000]  我希望大家很嚴肅地去
[00:32:00.000 --> 00:32:02.000]  看我們周圍的問題
[00:32:02.000 --> 00:32:04.000]  不要小看你自己
[00:32:04.000 --> 00:32:06.000]  可以影響你周圍的人
[00:32:06.000 --> 00:32:08.000]  你去告訴你的朋友
[00:32:08.000 --> 00:32:10.000]  原來是這樣的
[00:32:10.000 --> 00:32:13.000]  用少一點紙
[00:32:13.000 --> 00:32:14.000]  好了
[00:32:14.000 --> 00:32:17.000]  另外reuse就是重用
[00:32:17.000 --> 00:32:19.000]  不知道大家知不知道
[00:32:19.000 --> 00:32:24.000]  這裡有哪些人是喝Starbucks咖啡的?
[00:32:24.000 --> 00:32:26.000]  也不是很多
[00:32:26.000 --> 00:32:31.000]  Starbucks咖啡是其中一間
[00:32:31.000 --> 00:32:33.000]  賣咖啡的地方
[00:32:33.000 --> 00:32:36.000]  大家可能不知道
[00:32:36.000 --> 00:32:40.000]  他所用的紙杯
[00:32:40.000 --> 00:32:42.000]  是不可以回收的
[00:32:42.000 --> 00:32:45.000]  為什麼他不會漏呢?
[00:32:45.000 --> 00:32:47.000]  就是因為他加了一層膠
[00:32:47.000 --> 00:32:49.000]  所以不會漏
[00:32:49.000 --> 00:32:51.000]  就是因為那層膠
[00:32:51.000 --> 00:32:55.000]  那些recycling的公司
[00:32:55.000 --> 00:32:57.000]  是沒辦法回收的
[00:32:57.000 --> 00:32:58.000]  那他去了哪裡?
[00:32:58.000 --> 00:32:59.000]  去了地區
[00:32:59.000 --> 00:33:01.000]  你知不知道一年Starbucks
[00:33:01.000 --> 00:33:05.000]  產生多少的紙杯?
[00:33:05.000 --> 00:33:07.000]  40億
[00:33:07.000 --> 00:33:08.000]  40億
[00:33:08.000 --> 00:33:11.000]  這個只是其中一個
[00:33:11.000 --> 00:33:15.000]  賣咖啡的地方
[00:33:15.000 --> 00:33:17.000]  其實你怎樣可以幫忙呢?
[00:33:17.000 --> 00:33:19.000]  其實如果你真的喝咖啡的話
[00:33:19.000 --> 00:33:21.000]  你就自己帶一個杯去
[00:33:21.000 --> 00:33:22.000]  是嗎?
[00:33:22.000 --> 00:33:24.000]  自己帶一個杯喝什麼呢?
[00:33:24.000 --> 00:33:27.000]  你可以帶一個小杯
[00:33:27.000 --> 00:33:31.000]  我知道有些賣咖啡的chain
[00:33:31.000 --> 00:33:33.000]  你搜網就知道了
[00:33:33.000 --> 00:33:36.000]  他就是歡迎你帶一個杯去
[00:33:36.000 --> 00:33:38.000]  去喝咖啡的
[00:33:38.000 --> 00:33:40.000]  對他來說他就省了
[00:33:40.000 --> 00:33:43.000]  但是你就還保了那個杯
[00:33:43.000 --> 00:33:44.000]  是不是?
[00:33:44.000 --> 00:33:45.000]  reuse
[00:33:45.000 --> 00:33:46.000]  回收
[00:33:46.000 --> 00:33:48.000]  我很奇怪回到香港
[00:33:48.000 --> 00:33:49.000]  不知為什麼
[00:33:49.000 --> 00:33:50.000]  在香港
[00:33:50.000 --> 00:33:53.000]  不可以recycle那些玻璃
[00:33:53.000 --> 00:33:55.000]  其實很浪費
[00:33:55.000 --> 00:33:58.000]  因為玻璃就要丟進堆填區
[00:33:58.000 --> 00:33:59.000]  他不是放在哪裡
[00:33:59.000 --> 00:34:04.000]  所以我希望政府將來可以多一些
[00:34:04.000 --> 00:34:07.000]  可以recycle這個玻璃
[00:34:07.000 --> 00:34:09.000]  但是我們自己也要小心
[00:34:09.000 --> 00:34:12.000]  我們每天所出來的垃圾
[00:34:12.000 --> 00:34:14.000]  真的將它分類
[00:34:14.000 --> 00:34:15.000]  報紙啊
[00:34:15.000 --> 00:34:16.000]  其他的東西
[00:34:16.000 --> 00:34:17.000]  好好分類
[00:34:17.000 --> 00:34:20.000]  你真的幫助保護這個土地
[00:34:20.000 --> 00:34:21.000]  很多
[00:34:21.000 --> 00:34:23.000]  很多
[00:34:23.000 --> 00:34:25.000]  我想問一下
[00:34:25.000 --> 00:34:26.000]  剛才那個3R
[00:34:26.000 --> 00:34:28.000]  大家願意請舉手
[00:34:28.000 --> 00:34:29.000]  願意
[00:34:29.000 --> 00:34:30.000]  願意舉手
[00:34:30.000 --> 00:34:31.000]  大部分人願意
[00:34:31.000 --> 00:34:32.000]  大部分人願意
[00:34:32.000 --> 00:34:36.000]  我覺得這個是急不容緩
[00:34:36.000 --> 00:34:37.000]  為了我們自己
[00:34:37.000 --> 00:34:39.000]  為了我們下一代
[00:34:39.000 --> 00:34:41.000]  真的很重要
[00:34:41.000 --> 00:34:42.000]  好了
[00:34:42.000 --> 00:34:43.000]  顧惜窮人
[00:34:43.000 --> 00:34:44.000]  你說我們周圍這麼多窮人
[00:34:44.000 --> 00:34:45.000]  要怎樣幫呢?
[00:34:45.000 --> 00:34:46.000]  我很欣賞
[00:34:46.000 --> 00:34:49.000]  德蘭西奧的媽媽說過一句話
[00:34:49.000 --> 00:34:50.000]  她說
[00:34:50.000 --> 00:34:52.000]  不要擔心可以幫多少人
[00:34:52.000 --> 00:34:56.000]  能夠幫一個就幫一個
[00:34:56.000 --> 00:34:58.000]  還有在你最近的人開始
[00:34:58.000 --> 00:35:01.000]  在你周圍的人開始
[00:35:01.000 --> 00:35:02.000]  絕對可以做到
[00:35:02.000 --> 00:35:05.000]  願意請舉手
[00:35:05.000 --> 00:35:07.000]  保護土地
[00:35:07.000 --> 00:35:09.000]  照顧窮人
[00:35:09.000 --> 00:35:11.000]  是土地公義
[00:35:11.000 --> 00:35:13.000]  我們需要做的
[00:35:13.000 --> 00:35:15.000]  我們一起維護這個土地公義
