
[00:00:00.000 --> 00:00:02.860]  今晚我們繼續
[00:16:36.460 --> 00:16:38.460]  爲什麼用幾張 兩張
[00:16:38.460 --> 00:16:40.460]  的經文來講這些
[00:16:40.460 --> 00:16:42.460]  我們可能會這樣
[00:16:42.460 --> 00:16:44.460]  真的 我都
[00:16:44.460 --> 00:16:46.460]  爲什麼要講這些
[00:16:46.460 --> 00:16:48.460]  直接講十界就行了
[00:16:48.460 --> 00:16:50.460]  是吧 我想在聖經裏面
[00:16:50.460 --> 00:16:52.460]  每一句說話 每一句經文
[00:16:52.460 --> 00:16:54.460]  記載都有意思
[00:16:54.460 --> 00:16:56.460]  如果我看回整個聖經
[00:16:56.460 --> 00:16:58.460]  我這裏不再引述
[00:16:58.460 --> 00:17:00.460]  我看回舊約 如果你搜索一下
[00:17:00.460 --> 00:17:02.460]  以東人 你搜索一下
[00:17:02.460 --> 00:17:04.460]  阿滿人
[00:17:04.460 --> 00:17:06.460]  這裏你搜索一下摩雅人
[00:17:06.460 --> 00:17:10.460]  神是講明
[00:17:10.460 --> 00:17:12.460]  叫以色列的後代不要跟他們
[00:17:12.460 --> 00:17:14.460]  打仗
[00:17:14.460 --> 00:17:16.460]  但是我可以告訴你 你搜索一下
[00:17:16.460 --> 00:17:18.460]  在史詩記
[00:17:18.460 --> 00:17:20.460]  甚至在列王記
[00:17:20.460 --> 00:17:22.460]  你都會見到以色列人
[00:17:22.460 --> 00:17:24.460]  跟他們打仗
[00:17:24.460 --> 00:17:26.460]  我們有沒有聽到神的說話
[00:17:26.460 --> 00:17:30.460]  如果真的殺死所有摩雅人
[00:17:30.460 --> 00:17:32.460]  就沒有路德了 沒有路德 沒有耶穌
[00:17:32.460 --> 00:17:34.460]  神的計劃會不會
[00:17:34.460 --> 00:17:36.460]  這樣打彎了呢
[00:17:36.460 --> 00:17:38.460]  所以其實
[00:17:38.460 --> 00:17:40.460]  是很重要 我想摩西
[00:17:40.460 --> 00:17:42.460]  神要摩西講這些說話給
[00:17:42.460 --> 00:17:44.460]  新一代以色列民聽
[00:17:44.460 --> 00:17:46.460]  這是很重要
[00:17:46.460 --> 00:17:48.460]  因爲上一代以色列民就是叛逆神
[00:17:48.460 --> 00:17:50.460]  所以他們不能進入迦南地
[00:17:50.460 --> 00:17:52.460]  但是神的心意是很想
[00:17:52.460 --> 00:17:54.460]  興起新一代的以色列人
[00:17:54.460 --> 00:17:56.460]  可以進入迦南地
[00:17:56.460 --> 00:17:58.460]  和可以真的
[00:17:58.460 --> 00:18:00.460]  秉承神給他們的
[00:18:00.460 --> 00:18:02.460]  誡命 去一代傳一代
[00:18:02.460 --> 00:18:04.460]  傳一代
[00:18:04.460 --> 00:18:06.460]  將他的律法傳下去
[00:18:06.460 --> 00:18:10.460]  今天
[00:18:10.460 --> 00:18:12.460]  我想起兩個星期前
[00:18:12.460 --> 00:18:14.460]  不是有聯合崇拜的
[00:18:14.460 --> 00:18:16.460]  有同福歷史
[00:18:16.460 --> 00:18:18.460]  大家用什麼態度去聽
[00:18:18.460 --> 00:18:20.460]  不用回答我
[00:18:20.460 --> 00:18:22.460]  我們會不會覺得
[00:18:22.460 --> 00:18:24.460]  教會的歷史都不關我的事
[00:18:24.460 --> 00:18:26.460]  我之前
[00:18:26.460 --> 00:18:28.460]  讀神學都要讀
[00:18:28.460 --> 00:18:30.460]  基督教內華史
[00:18:30.460 --> 00:18:32.460]  最初我會覺得
[00:18:32.460 --> 00:18:34.460]  關我什麼事
[00:18:34.460 --> 00:18:36.460]  今天關我什麼事
[00:18:36.460 --> 00:18:38.460]  但當我讀了之後
[00:18:38.460 --> 00:18:40.460]  我再去澳門 再去廣州
[00:18:40.460 --> 00:18:42.460]  再見教會
[00:18:42.460 --> 00:18:44.460]  我明白了
[00:18:44.460 --> 00:18:46.460]  不同宗派的歷史
[00:18:46.460 --> 00:18:48.460]  是發生了什麼事
[00:18:48.460 --> 00:18:50.460]  今天我見到不同宗派
[00:18:50.460 --> 00:18:52.460]  我可以知道
[00:18:52.460 --> 00:18:54.460]  原來爲什麼會有這個宗派
[00:18:54.460 --> 00:18:56.460]  原來爲什麼這個宗派
[00:18:56.460 --> 00:18:58.460]  原來爲什麼救世君
[00:18:58.460 --> 00:19:00.460]  沒有浸禮
[00:19:00.460 --> 00:19:02.460]  原來爲什麼救世君沒有聖餐
[00:19:02.460 --> 00:19:04.460]  原來是這樣的
[00:19:04.460 --> 00:19:06.460]  我相信
[00:19:06.460 --> 00:19:08.460]  我們今天都是
[00:19:08.460 --> 00:19:10.460]  用什麼心態去聽歷史
[00:19:10.460 --> 00:19:12.460]  可能你說
[00:19:12.460 --> 00:19:14.460]  我真的不喜歡歷史
[00:19:14.460 --> 00:19:16.460]  我一聽就睡覺
[00:19:16.460 --> 00:19:18.460]  就像催眠術
[00:19:18.460 --> 00:19:20.460]  很好睡
[00:19:20.460 --> 00:19:22.460]  但我想
[00:19:22.460 --> 00:19:24.460]  每一個歷史裏面
[00:19:24.460 --> 00:19:26.460]  其實是有血 有淚
[00:19:26.460 --> 00:19:28.460]  有裏面充滿故事
[00:19:28.460 --> 00:19:32.460]  好 我們再繼續
[00:19:32.460 --> 00:19:34.460]  講歷史
[00:19:36.460 --> 00:19:38.460]  剛纔我們說我們聽歷史
[00:19:38.460 --> 00:19:40.460]  有點距離
[00:19:40.460 --> 00:19:42.460]  好像不太關我事
[00:19:42.460 --> 00:19:44.460]  講歷史呢
[00:19:44.460 --> 00:19:46.460]  大家有沒有講過歷史
[00:19:46.460 --> 00:19:48.460]  和別人講歷史
[00:19:48.460 --> 00:19:50.460]  有沒有
[00:19:50.460 --> 00:19:52.460]  有 有
[00:19:52.460 --> 00:19:54.460]  弟兄多些
[00:19:54.460 --> 00:19:56.460]  姐妹不太講歷史
[00:19:56.460 --> 00:19:58.460]  不是用性別分
[00:19:58.460 --> 00:20:00.460]  我都不多
[00:20:00.460 --> 00:20:02.460]  但原來我不知道是不是人老了
[00:20:02.460 --> 00:20:04.460]  人大了
[00:20:04.460 --> 00:20:06.460]  講多了
[00:20:06.460 --> 00:20:08.460]  我發覺我都提醒自己
[00:20:08.460 --> 00:20:10.460]  不要講那麼多
[00:20:10.460 --> 00:20:12.460]  開始一口講歷史
[00:20:12.460 --> 00:20:14.460]  我們不如進入經文
[00:20:14.460 --> 00:20:16.460]  第三章
[00:20:16.460 --> 00:20:18.460]  一齊讀
[00:20:18.460 --> 00:20:20.460]  字是否有點小
[00:20:20.460 --> 00:20:22.460]  一齊讀
[00:20:22.460 --> 00:20:24.460]  那時
[00:20:24.460 --> 00:20:26.460]  我吩咐你們說
[00:20:26.460 --> 00:20:28.460]  耶和華你們的神
[00:20:28.460 --> 00:20:30.460]  已將這地
[00:20:30.460 --> 00:20:32.460]  賜給你們爲業
[00:20:32.460 --> 00:20:34.460]  你們所有的
[00:20:34.460 --> 00:20:36.460]  勇士都要帶着兵器
[00:20:36.460 --> 00:20:38.460]  在你們的
[00:20:38.460 --> 00:20:40.460]  弟兄以色列人
[00:20:40.460 --> 00:20:42.460]  面前過去
[00:20:42.460 --> 00:20:44.460]  但你們的妻子
[00:20:44.460 --> 00:20:46.460]  孩子
[00:20:46.460 --> 00:20:48.460]  新畜
[00:20:48.460 --> 00:20:50.460]  我知道你們有許多的新畜
[00:20:50.460 --> 00:20:52.460]  可以住在我所賜給你們的
[00:20:52.460 --> 00:20:54.460]  各城裏
[00:20:54.460 --> 00:20:56.460]  等到你們弟兄在
[00:20:56.460 --> 00:20:58.460]  若淡河那邊
[00:20:58.460 --> 00:21:00.460]  也得耶和華
[00:21:00.460 --> 00:21:02.460]  所賜給他們的地
[00:21:02.460 --> 00:21:04.460]  又使他們
[00:21:04.460 --> 00:21:06.460]  得享平安
[00:21:06.460 --> 00:21:08.460]  與你們一樣
[00:21:08.460 --> 00:21:10.460]  你們纔可以回到
[00:21:10.460 --> 00:21:12.460]  我所賜給你們
[00:21:12.460 --> 00:21:14.460]  爲業的地
[00:21:14.460 --> 00:21:16.460]  這裏我摩西吩咐你們
[00:21:16.460 --> 00:21:18.460]  摩西和新一代
[00:21:18.460 --> 00:21:20.460]  以色列人說
[00:21:20.460 --> 00:21:22.460]  我們已經下到第三章
[00:21:22.460 --> 00:21:24.460]  他說什麼呢
[00:21:24.460 --> 00:21:26.460]  其實摩西說什麼呢
[00:21:26.460 --> 00:21:28.460]  對着一羣女變人
[00:21:28.460 --> 00:21:30.460]  摩西人和馬拿西半支派
[00:21:30.460 --> 00:21:32.460]  他們是怎麼樣的
[00:21:32.460 --> 00:21:34.460]  他們留在若淡河那邊
[00:21:34.460 --> 00:21:36.460]  以東以西以南以北
[00:21:36.460 --> 00:21:38.460]  是以東他們說
[00:21:38.460 --> 00:21:40.460]  那裏就已經得地了
[00:21:40.460 --> 00:21:42.460]  但神說不是
[00:21:42.460 --> 00:21:44.460]  當時出埃及記就說
[00:21:44.460 --> 00:21:46.460]  你可以留下你的
[00:21:46.460 --> 00:21:48.460]  妻子孩子可以留在那裏
[00:21:48.460 --> 00:21:50.460]  但是
[00:21:50.460 --> 00:21:52.460]  你藍丁就跟我
[00:21:52.460 --> 00:21:54.460]  和以色列其他的支派
[00:21:54.460 --> 00:21:56.460]  就要去若淡河
[00:21:56.460 --> 00:21:58.460]  另一邊去打仗
[00:21:58.460 --> 00:22:00.460]  打完仗之後
[00:22:00.460 --> 00:22:02.460]  拿了得爲業
[00:22:02.460 --> 00:22:04.460]  之後你纔回到家
[00:22:04.460 --> 00:22:06.460]  是這個故事
[00:22:06.460 --> 00:22:08.460]  在出埃及記的時候
[00:22:08.460 --> 00:22:10.460]  這個就是摩西回顧
[00:22:10.460 --> 00:22:12.460]  再講一次
[00:22:12.460 --> 00:22:14.460]  回顧這件事
[00:22:14.460 --> 00:22:16.460]  我讀下一版
[00:22:16.460 --> 00:22:18.460]  我特意沒有寫在哪裏出
[00:22:18.460 --> 00:22:20.460]  大家一起讀一次
[00:22:20.460 --> 00:22:22.460]  你們要追念
[00:22:22.460 --> 00:22:24.460]  耶和華的僕人
[00:22:24.460 --> 00:22:26.460]  摩西所吩咐你們的話
[00:22:26.460 --> 00:22:28.460]  耶和華
[00:22:28.460 --> 00:22:30.460]  你們的神
[00:22:30.460 --> 00:22:32.460]  使你們得享平安
[00:22:32.460 --> 00:22:34.460]  也必將這地賜給你們
[00:22:34.460 --> 00:22:36.460]  你們的妻子
[00:22:36.460 --> 00:22:38.460]  孩子和親戚
[00:22:38.460 --> 00:22:40.460]  都可以留在
[00:22:40.460 --> 00:22:42.460]  若淡河東
[00:22:42.460 --> 00:22:44.460]  摩西所給你們的地
[00:22:44.460 --> 00:22:46.460]  但你們中間
[00:22:46.460 --> 00:22:48.460]  一切大能的勇士
[00:22:48.460 --> 00:22:50.460]  都要帶着兵器
[00:22:50.460 --> 00:22:52.460]  在你們的弟兄前面
[00:22:52.460 --> 00:22:54.460]  過去
[00:22:54.460 --> 00:22:56.460]  幫助他們
[00:22:56.460 --> 00:22:58.460]  等到耶和華使你們的弟兄
[00:22:58.460 --> 00:23:00.460]  像你們一樣
[00:23:00.460 --> 00:23:02.460]  得享平安
[00:23:02.460 --> 00:23:04.460]  並且得着耶和華
[00:23:04.460 --> 00:23:06.460]  你們神所賜他們
[00:23:06.460 --> 00:23:08.460]  爲業之地
[00:23:08.460 --> 00:23:10.460]  那時纔可以回
[00:23:10.460 --> 00:23:12.460]  你們所得之地
[00:23:12.460 --> 00:23:14.460]  承受爲業
[00:23:14.460 --> 00:23:16.460]  就是耶和華的僕人
[00:23:16.460 --> 00:23:18.460]  摩西在若淡河東
[00:23:18.460 --> 00:23:20.460]  向日出之地
[00:23:20.460 --> 00:23:22.460]  你們的
[00:23:22.460 --> 00:23:24.460]  你猜猜這句經文是哪裏出來的
[00:23:24.460 --> 00:23:26.460]  是誰說的呢?
[00:23:26.460 --> 00:23:28.460]  猜猜
[00:23:28.460 --> 00:23:30.460]  是誰說的?
[00:23:30.460 --> 00:23:32.460]  摩西?
[00:23:32.460 --> 00:23:34.460]  約書亞?
[00:23:34.460 --> 00:23:36.460]  跟剛纔那句是不是很相似?
[00:23:36.460 --> 00:23:38.460]  內容是不是
[00:23:38.460 --> 00:23:40.460]  差不多一樣?
[00:23:40.460 --> 00:23:42.460]  這個呢
[00:23:42.460 --> 00:23:44.460]  是約書亞記
[00:23:44.460 --> 00:23:46.460]  一章十二節至十五節
[00:23:46.460 --> 00:23:48.460]  原來呢
[00:23:48.460 --> 00:23:50.460]  我們想想約書亞
[00:23:50.460 --> 00:23:52.460]  當生命記的時候
[00:23:52.460 --> 00:23:54.460]  他也是站在那裏
[00:23:54.460 --> 00:23:56.460]  聽摩西說話的那個
[00:23:56.460 --> 00:23:58.460]  但到約書亞記的時候
[00:23:58.460 --> 00:24:00.460]  這裏是說約書亞對裏面人
[00:24:00.460 --> 00:24:02.460]  加德人和馬爾納西
[00:24:02.460 --> 00:24:04.460]  半支派的人說的話
[00:24:04.460 --> 00:24:06.460]  就是約書亞
[00:24:06.460 --> 00:24:08.460]  由聽歷史
[00:24:08.460 --> 00:24:10.460]  變成一個講歷史的人
[00:24:10.460 --> 00:24:12.460]  他不只是站在那裏聽
[00:24:12.460 --> 00:24:14.460]  他已經是約書亞的時候
[00:24:14.460 --> 00:24:16.460]  當摩西交給約書亞的時候
[00:24:16.460 --> 00:24:18.460]  在他的年代
[00:24:18.460 --> 00:24:20.460]  他就成爲一個講歷史的人
[00:24:20.460 --> 00:24:22.460]  他就說了出來
[00:24:22.460 --> 00:24:26.460]  我用AI問一下AI
[00:24:26.460 --> 00:24:28.460]  摩西和約書亞
[00:24:28.460 --> 00:24:32.460]  約書亞就是這樣承接了
[00:24:32.460 --> 00:24:34.460]  摩西交代他的
[00:24:34.460 --> 00:24:36.460]  他就說了出來
[00:24:36.460 --> 00:24:38.460]  我們再下去說多一個
[00:24:38.460 --> 00:24:42.460]  在生命記第三章
[00:24:42.460 --> 00:24:44.460]  我叫維延
[00:24:44.460 --> 00:24:46.460]  我也說過
[00:24:46.460 --> 00:24:48.460]  生命記都是摩西維延
[00:24:48.460 --> 00:24:50.460]  我們一起讀
[00:24:50.460 --> 00:24:52.460]  三章21至22節
[00:25:14.460 --> 00:25:16.460]  你們繼續讀下一段
[00:25:16.460 --> 00:25:18.460]  約書亞
[00:25:44.460 --> 00:25:46.460]  真正的是耶和華
[00:25:46.460 --> 00:25:48.460]  你們的神
[00:25:48.460 --> 00:25:50.460]  這個約書亞是23章
[00:25:50.460 --> 00:25:52.460]  是約書亞記的最後
[00:25:52.460 --> 00:25:54.460]  是約書亞的維延
[00:25:54.460 --> 00:25:56.460]  原來約書亞的維延
[00:25:56.460 --> 00:25:58.460]  和摩西的維延真的很相似
[00:25:58.460 --> 00:26:00.460]  我特意錄下了一句
[00:26:00.460 --> 00:26:02.460]  我看到的時候
[00:26:02.460 --> 00:26:04.460]  我發覺我很感動
[00:26:04.460 --> 00:26:08.460]  約書亞我真的很感動
[00:26:08.460 --> 00:26:10.460]  他將摩西當年
[00:26:10.460 --> 00:26:12.460]  他講了幾十年前
[00:26:12.460 --> 00:26:14.460]  吩咐約書亞講的說話
[00:26:14.460 --> 00:26:16.460]  他臨死的時候
[00:26:16.460 --> 00:26:18.460]  叫了所有領袖
[00:26:18.460 --> 00:26:20.460]  叫了長老
[00:26:20.460 --> 00:26:22.460]  族長 審判官
[00:26:22.460 --> 00:26:24.460]  官長 所有的人
[00:26:24.460 --> 00:26:26.460]  去到他牀前面
[00:26:26.460 --> 00:26:28.460]  講的是
[00:26:28.460 --> 00:26:30.460]  摩西的維延
[00:26:30.460 --> 00:26:32.460]  他再提醒
[00:26:32.460 --> 00:26:34.460]  以色列民
[00:26:34.460 --> 00:26:36.460]  已經是再之後一代的以色列民
[00:26:36.460 --> 00:26:38.460]  因那爲你們
[00:26:38.460 --> 00:26:40.460]  真正的是耶和華
[00:26:40.460 --> 00:26:42.460]  你們的神
[00:26:42.460 --> 00:26:46.460]  不知道大家看到這個
[00:26:46.460 --> 00:26:48.460]  有什麼感覺
[00:26:48.460 --> 00:26:50.460]  我覺得很感動
[00:26:50.460 --> 00:26:52.460]  是因爲
[00:26:52.460 --> 00:26:54.460]  神的應許很實在
[00:26:54.460 --> 00:26:56.460]  隔了幾十年
[00:26:56.460 --> 00:26:58.460]  神都叫約書亞
[00:26:58.460 --> 00:27:00.460]  提再新一代第三代的以色列人
[00:27:00.460 --> 00:27:02.460]  這個應許
[00:27:02.460 --> 00:27:04.460]  不要忘記
[00:27:04.460 --> 00:27:06.460]  幫你們打仗的
[00:27:06.460 --> 00:27:08.460]  是神
[00:27:08.460 --> 00:27:10.460]  不要忘記
[00:27:10.460 --> 00:27:12.460]  不要用自己的力量去打
[00:27:12.460 --> 00:27:14.460]  你不要忘記
[00:27:14.460 --> 00:27:16.460]  對着敵人你很害怕
[00:27:16.460 --> 00:27:18.460]  你不需要害怕
[00:27:18.460 --> 00:27:20.460]  在約書亞記裏面充滿一句
[00:27:20.460 --> 00:27:22.460]  不要懼怕
[00:27:22.460 --> 00:27:24.460]  是約書亞臨走的時候
[00:27:24.460 --> 00:27:26.460]  當年摩西和耶和華
[00:27:26.460 --> 00:27:28.460]  如何提約書亞
[00:27:28.460 --> 00:27:30.460]  不要懼怕
[00:27:30.460 --> 00:27:32.460]  他今天臨死的時候
[00:27:32.460 --> 00:27:34.460]  就要和再新一代的以色列民說
[00:27:34.460 --> 00:27:36.460]  你不要害怕
[00:27:36.460 --> 00:27:38.460]  是耶和華
[00:27:38.460 --> 00:27:40.460]  我不知道大家覺得
[00:27:40.460 --> 00:27:42.460]  我覺得這句話
[00:27:42.460 --> 00:27:44.460]  可以拿得很實
[00:27:44.460 --> 00:27:46.460]  是我們的靠山
[00:27:46.460 --> 00:27:48.460]  因那爲你們征戰
[00:27:48.460 --> 00:27:50.460]  的是耶和華
[00:27:50.460 --> 00:27:52.460]  你們的神
[00:27:52.460 --> 00:27:54.460]  我們呢
[00:27:54.460 --> 00:27:56.460]  我不知道你們有沒有徵戰
[00:27:56.460 --> 00:27:58.460]  未必我們不是打仗
[00:27:58.460 --> 00:28:00.460]  你會不會都工作上
[00:28:00.460 --> 00:28:02.460]  家庭上
[00:28:02.460 --> 00:28:04.460]  關係上都有些征戰呢
[00:28:04.460 --> 00:28:06.460]  我想鼓勵你們
[00:28:06.460 --> 00:28:08.460]  無論見到什麼
[00:28:08.460 --> 00:28:10.460]  你覺得不公義
[00:28:10.460 --> 00:28:12.460]  或者處理不了
[00:28:12.460 --> 00:28:14.460]  或者真的要打仗
[00:28:14.460 --> 00:28:16.460]  我們祈禱吧
[00:28:16.460 --> 00:28:18.460]  神會爲我們征戰
[00:28:18.460 --> 00:28:20.460]  祂是我們的神
[00:28:20.460 --> 00:28:22.460]  當年這句話
[00:28:22.460 --> 00:28:24.460]  相信
[00:28:24.460 --> 00:28:26.460]  不只是當年的歷史
[00:28:26.460 --> 00:28:28.460]  是今天
[00:28:28.460 --> 00:28:30.460]  都是有力量的一句神的話語
[00:28:30.460 --> 00:28:32.460]  Amen
[00:28:32.460 --> 00:28:34.460]  那大家怎麼樣呢
[00:28:34.460 --> 00:28:36.460]  我問
[00:28:36.460 --> 00:28:38.460]  你呢
[00:28:38.460 --> 00:28:40.460]  我不是說你快要流遺言
[00:28:40.460 --> 00:28:42.460]  你們很久都沒有
[00:28:42.460 --> 00:28:44.460]  那你們有什麼故事呢
[00:28:44.460 --> 00:28:46.460]  你們有沒有人
[00:28:46.460 --> 00:28:48.460]  分享過歷史
[00:28:48.460 --> 00:28:50.460]  剛纔有些人說
[00:28:50.460 --> 00:28:52.460]  或者我轉個角度說
[00:28:52.460 --> 00:28:54.460]  有沒有人分享過
[00:28:54.460 --> 00:28:56.460]  你有沒有和其他人分享過你的見證
[00:28:56.460 --> 00:28:58.460]  神在你生命的作爲
[00:29:00.460 --> 00:29:02.460]  有沒有啊
[00:29:02.460 --> 00:29:04.460]  有啊,有些人有
[00:29:04.460 --> 00:29:06.460]  我都鼓勵大家
[00:29:06.460 --> 00:29:08.460]  可能這就是這次的小功課
[00:29:08.460 --> 00:29:10.460]  向一個人
[00:29:10.460 --> 00:29:12.460]  家人也好,同事也好
[00:29:12.460 --> 00:29:14.460]  朋友也好
[00:29:14.460 --> 00:29:16.460]  分享神在你生命的
[00:29:16.460 --> 00:29:18.460]  一個見證,一個作爲
[00:29:18.460 --> 00:29:20.460]  那我
[00:29:20.460 --> 00:29:22.460]  叫阿男放進去,功課
[00:29:22.460 --> 00:29:24.460]  好奇,是嗎
[00:29:24.460 --> 00:29:26.460]  好奇在寫,是功課
[00:29:28.460 --> 00:29:30.460]  我們每個人都有歷史
[00:29:30.460 --> 00:29:32.460]  剛纔都見了支筆
[00:29:32.460 --> 00:29:34.460]  那我們下去
[00:29:34.460 --> 00:29:36.460]  由支筆寫歷史
[00:29:36.460 --> 00:29:38.460]  我今天快一點
[00:29:38.460 --> 00:29:40.460]  第三點
[00:29:40.460 --> 00:29:42.460]  寫歷史
[00:29:42.460 --> 00:29:44.460]  寫歷史不是用筆寫的
[00:29:44.460 --> 00:29:46.460]  寫歷史
[00:29:46.460 --> 00:29:48.460]  是我們每個人都會偏寫歷史
[00:29:48.460 --> 00:29:50.460]  那我問一下大家
[00:29:50.460 --> 00:29:52.460]  有多少人
[00:29:52.460 --> 00:29:54.460]  會經常在ig post story
[00:29:56.460 --> 00:29:58.460]  有沒有人沒post過story
[00:29:58.460 --> 00:30:00.460]  在ig或facebook
[00:30:00.460 --> 00:30:02.460]  沒有吧
[00:30:02.460 --> 00:30:04.460]  我們每個人都會poststory
[00:30:04.460 --> 00:30:06.460]  你post什麼多
[00:30:06.460 --> 00:30:08.460]  喫東西
[00:30:08.460 --> 00:30:10.460]  什麼
[00:30:10.460 --> 00:30:12.460]  聽不到
[00:30:12.460 --> 00:30:14.460]  什麼
[00:30:14.460 --> 00:30:16.460]  one piece
[00:30:16.460 --> 00:30:18.460]  好
[00:30:18.460 --> 00:30:20.460]  喫東西又有,新聞又有
[00:30:20.460 --> 00:30:24.460]  鸚鵡,哦,寵物
[00:30:24.460 --> 00:30:26.460]  post很多story
[00:30:26.460 --> 00:30:28.460]  那我們現在ig或facebook
[00:30:28.460 --> 00:30:30.460]  social media story
[00:30:30.460 --> 00:30:32.460]  多久就沒了
[00:30:32.460 --> 00:30:34.460]  24
[00:30:34.460 --> 00:30:36.460]  都是24,沒變
[00:30:36.460 --> 00:30:38.460]  24小時沒了
[00:30:38.460 --> 00:30:40.460]  但其實
[00:30:40.460 --> 00:30:42.460]  我們每一個人
[00:30:42.460 --> 00:30:44.460]  你想或不想也好
[00:30:44.460 --> 00:30:46.460]  在意或不在意也好
[00:30:46.460 --> 00:30:48.460]  其實我們的生命
[00:30:48.460 --> 00:30:50.460]  就在寫歷史
[00:30:50.460 --> 00:30:52.460]  我們每一天的生活
[00:30:52.460 --> 00:30:54.460]  都在寫歷史
[00:30:54.460 --> 00:30:56.460]  而這個歷史
[00:30:56.460 --> 00:30:58.460]  不是24小時就不見了
[00:30:58.460 --> 00:31:00.460]  我們所作的每一樣東西
[00:31:00.460 --> 00:31:02.460]  我們說的東西,我們的言語行爲
[00:31:02.460 --> 00:31:04.460]  我們待人處事
[00:31:04.460 --> 00:31:06.460]  其實我們都在一起
[00:31:06.460 --> 00:31:08.460]  寫歷史
[00:31:08.460 --> 00:31:10.460]  你說不是
[00:31:10.460 --> 00:31:12.460]  歷史當然是大人物才寫的
[00:31:12.460 --> 00:31:14.460]  約書亞,整本約書亞記
[00:31:14.460 --> 00:31:16.460]  我們這些small potato
[00:31:16.460 --> 00:31:18.460]  哪有歷史
[00:31:18.460 --> 00:31:20.460]  或者肥佬Trump,Trump就天天在寫歷史
[00:31:20.460 --> 00:31:22.460]  還要影響全世界的歷史
[00:31:22.460 --> 00:31:24.460]  我們又不是肥佬Trump
[00:31:24.460 --> 00:31:26.460]  我們一個小市民
[00:31:26.460 --> 00:31:28.460]  怎麼寫歷史呢
[00:31:28.460 --> 00:31:30.460]  我很記得
[00:31:30.460 --> 00:31:32.460]  雖然我歷史
[00:31:32.460 --> 00:31:34.460]  我中學歷史真的不厲害
[00:31:34.460 --> 00:31:36.460]  但我記得我中一
[00:31:36.460 --> 00:31:38.460]  我中一的時候
[00:31:38.460 --> 00:31:40.460]  第一堂的歷史課
[00:31:40.460 --> 00:31:42.460]  我老師就跟我說
[00:31:42.460 --> 00:31:44.460]  歷史
[00:31:44.460 --> 00:31:46.460]  是history
[00:31:46.460 --> 00:31:48.460]  而這個his是神
[00:31:48.460 --> 00:31:50.460]  是大街his
[00:31:50.460 --> 00:31:52.460]  是神的
[00:31:52.460 --> 00:31:54.460]  神的故事
[00:31:54.460 --> 00:31:56.460]  是神在他創造的人
[00:31:56.460 --> 00:31:58.460]  在這個世界裏面的故事
[00:31:58.460 --> 00:32:00.460]  他就說
[00:32:00.460 --> 00:32:02.460]  爲什麼我們要讀history
[00:32:02.460 --> 00:32:04.460]  可能他要這樣說我們纔有心機聽
[00:32:04.460 --> 00:32:06.460]  他就說
[00:32:06.460 --> 00:32:08.460]  history repeats itself
[00:32:08.460 --> 00:32:10.460]  歷史是會重複
[00:32:10.460 --> 00:32:12.460]  所以我們在歷史裏面要學習
[00:32:12.460 --> 00:32:14.460]  要學習過錯
[00:32:14.460 --> 00:32:16.460]  不要再重犯
[00:32:16.460 --> 00:32:18.460]  但是我覺得
[00:32:18.460 --> 00:32:20.460]  我們認識神
[00:32:20.460 --> 00:32:22.460]  我們所認識的神
[00:32:22.460 --> 00:32:24.460]  history歷史是不是他寫的呢
[00:32:24.460 --> 00:32:26.460]  我們說
[00:32:26.460 --> 00:32:28.460]  掌管歷史空間
[00:32:28.460 --> 00:32:30.460]  時間的神
[00:32:30.460 --> 00:32:32.460]  是不是他一個人寫的呢
[00:32:32.460 --> 00:32:34.460]  我想大家都會覺得
[00:32:34.460 --> 00:32:36.460]  不是
[00:32:36.460 --> 00:32:38.460]  當然不是
[00:32:38.460 --> 00:32:40.460]  我覺得我們所認識的神
[00:32:40.460 --> 00:32:42.460]  他很想參與
[00:32:42.460 --> 00:32:44.460]  我們的故事
[00:32:44.460 --> 00:32:46.460]  他想和我們每一個
[00:32:46.460 --> 00:32:48.460]  寫我們的歷史
[00:32:48.460 --> 00:32:50.460]  寫我們的故事
[00:32:50.460 --> 00:32:52.460]  寫我們個人的故事
[00:32:52.460 --> 00:32:54.460]  寫我們這個羣體的故事
[00:32:54.460 --> 00:33:00.460]  我這段時間
[00:33:00.460 --> 00:33:02.460]  一月去了幾個安息禮拜
[00:33:02.460 --> 00:33:04.460]  不好意思
[00:33:04.460 --> 00:33:06.460]  過年前講完衛燕又講安息禮拜
[00:33:06.460 --> 00:33:08.460]  安息禮拜一定
[00:33:08.460 --> 00:33:10.460]  我今個月都去了幾個安息禮拜
[00:33:10.460 --> 00:33:12.460]  參與了
[00:33:12.460 --> 00:33:14.460]  一定有一個環節
[00:33:14.460 --> 00:33:16.460]  是什麼
[00:33:16.460 --> 00:33:18.460]  新平點滴
[00:33:18.460 --> 00:33:20.460]  講回先人的
[00:33:20.460 --> 00:33:22.460]  安息禮拜基督教
[00:33:22.460 --> 00:33:24.460]  會講弟兄姊妹的
[00:33:24.460 --> 00:33:26.460]  新平歷史
[00:33:26.460 --> 00:33:28.460]  他們的兒子或女兒或孫子會講
[00:33:28.460 --> 00:33:30.460]  我剛剛上個禮拜
[00:33:30.460 --> 00:33:32.460]  參與了一個
[00:33:32.460 --> 00:33:34.460]  我覺得很特別的安息禮拜
[00:33:34.460 --> 00:33:36.460]  這個安息禮拜
