
[00:00:00.000 --> 00:00:02.720]  我們剛才所讀的經文當中提到
[00:14:50.120 --> 00:14:52.280]  有時有些不記得也好
[00:14:52.280 --> 00:14:55.800]  或者有些要數到足也好
[00:14:55.800 --> 00:14:58.480]  我們不要算到足足夠夠也好
[00:14:58.480 --> 00:15:01.640]  我們千萬不要因為貪愛錢財
[00:15:01.640 --> 00:15:06.440]  而破壞了主內弟兄姊妹相愛的關係
[00:15:06.440 --> 00:15:08.160]  我們不是要被人佔便宜
[00:15:08.160 --> 00:15:09.560]  我們不是要這樣說
[00:15:09.560 --> 00:15:11.560]  但是我們不要因為這些錢財
[00:15:11.560 --> 00:15:13.560]  而我們懷恨你一輩子
[00:15:13.560 --> 00:15:15.720]  我記住你這件事情
[00:15:15.720 --> 00:15:17.000]  這裡又是提到
[00:15:17.000 --> 00:15:18.600]  我們如何彼此相愛
[00:15:18.600 --> 00:15:21.240]  所以這裡一至六節是提到
[00:15:21.240 --> 00:15:25.280]  我們如何回應一個土神喜悅的侍奉
[00:15:25.280 --> 00:15:27.680]  這個侍奉不是說星期天
[00:15:27.680 --> 00:15:31.880]  回來教會去敬拜這種的侍奉
[00:15:31.880 --> 00:15:34.080]  一路上文下理都是提到說
[00:15:34.080 --> 00:15:37.840]  我們在主裡面如何過基督徒的生活
[00:15:37.840 --> 00:15:39.320]  所以這是相愛弟兄
[00:15:39.320 --> 00:15:40.520]  不是只回到星期天
[00:15:40.520 --> 00:15:46.400]  不是說星期天敬拜崇拜那時候的侍奉
[00:15:46.400 --> 00:15:47.640]  不是說這件事情
[00:15:47.640 --> 00:15:50.040]  是說我們的生活
[00:15:50.040 --> 00:15:51.840]  所以提到最後一至六節
[00:15:51.840 --> 00:15:54.160]  我們做個總結在這裡說
[00:15:54.160 --> 00:15:57.600]  說主一直在幫助我們
[00:15:57.600 --> 00:16:00.600]  為什麼我們還要害怕
[00:16:00.600 --> 00:16:03.080]  在愛裡面為什麼還要害怕
[00:16:03.080 --> 00:16:05.200]  為什麼我們不將這件事情
[00:16:05.200 --> 00:16:09.320]  被接受弟兄姊妹的愛
[00:16:09.320 --> 00:16:11.400]  我們很多時候會覺得
[00:16:11.400 --> 00:16:15.840]  尋求幫助是一個弱勢
[00:16:15.840 --> 00:16:18.520]  一個明明我以前是多麼聰明
[00:16:18.520 --> 00:16:20.960]  很多時候隨著年齡
[00:16:20.960 --> 00:16:22.480]  我們年齡有限制
[00:16:22.480 --> 00:16:27.800]  無論是以前年輕的時候
[00:16:27.800 --> 00:16:30.600]  多麼厲害的走出走入
[00:16:30.600 --> 00:16:32.720]  運動員拿好好的運動員
[00:16:32.720 --> 00:16:34.360]  到了衰老的時候
[00:16:34.360 --> 00:16:37.240]  有身體的限制有軟弱的時候
[00:16:37.240 --> 00:16:41.400]  無論我們以前工作多麼出色
[00:16:41.400 --> 00:16:43.560]  很多時候會有中年危機
[00:16:43.560 --> 00:16:46.840]  那時候我人生意義是什麼
[00:16:46.840 --> 00:16:48.480]  我就躲起來了
[00:16:48.480 --> 00:16:52.360]  是拒絕跟人弟兄姊妹相交
[00:16:52.360 --> 00:16:54.960]  因為不想有害怕在當中
[00:16:54.960 --> 00:16:56.600]  為什麼害怕到別人看
[00:16:56.600 --> 00:16:59.720]  覺得我這個人變得沒用
[00:16:59.720 --> 00:17:02.000]  或者看到我以前這樣
[00:17:02.000 --> 00:17:04.520]  現在是不是很壞
[00:17:04.520 --> 00:17:07.240]  這樣的情況不需要
[00:17:07.240 --> 00:17:08.920]  因為我們在愛裡面
[00:17:08.920 --> 00:17:10.800]  應該是沒有懼怕
[00:17:10.800 --> 00:17:13.200]  我不是叫你拿著咪高峰
[00:17:13.200 --> 00:17:16.720]  未必說我現在是這樣的
[00:17:16.720 --> 00:17:19.880]  我們不是說要將這件事情
[00:17:19.880 --> 00:17:22.680]  用個放聲器播出來
[00:17:22.680 --> 00:17:25.920]  我們當中主裡面教會裡面
[00:17:25.920 --> 00:17:30.560]  我期望大家裡面有個關懷的心
[00:17:30.560 --> 00:17:32.520]  未必可能是單對單
[00:17:32.520 --> 00:17:36.680]  或者小組形式做這個關懷的工作
[00:17:36.680 --> 00:17:39.000]  我們期望我們的未來日子裡面
[00:17:39.000 --> 00:17:41.600]  我們教會會做得更加完善
[00:17:41.600 --> 00:17:44.840]  在這方面的關懷時高
[00:17:44.840 --> 00:17:46.160]  看到第一點的時候
[00:17:46.160 --> 00:17:50.840]  我們明白對愛裡面是沒有懼怕
[00:17:50.840 --> 00:17:52.160]  第二點我們看到
[00:17:52.160 --> 00:17:55.720]  原來我們要仰望將來的獎賞
[00:17:55.720 --> 00:18:01.000]  我們從第七節到第十六節
[00:18:01.000 --> 00:18:02.800]  那裡看到一個訊息
[00:18:02.800 --> 00:18:05.040]  第七節到第十六節
[00:18:05.040 --> 00:18:07.040]  是一個比較長的經文
[00:18:07.040 --> 00:18:08.440]  原來我都是在想
[00:18:08.440 --> 00:18:11.600]  嘩 好多好像很沒有關係的指令
[00:18:11.600 --> 00:18:13.120]  首先他就說我們要
[00:18:13.120 --> 00:18:14.120]  第七節就說
[00:18:14.120 --> 00:18:15.320]  我們這個命令也是
[00:18:15.320 --> 00:18:16.480]  沒得選擇的
[00:18:16.480 --> 00:18:19.280]  說你要紀念這幫引導你的人
[00:18:19.280 --> 00:18:21.320]  就是你們的大理信主
[00:18:21.320 --> 00:18:23.400]  你的牧師傳導人
[00:18:23.400 --> 00:18:27.680]  這幫是你一幫的屬靈的榜樣
[00:18:27.680 --> 00:18:29.760]  我們看舊約聖經的時候
[00:18:29.760 --> 00:18:31.080]  之前第十一章
[00:18:31.080 --> 00:18:34.320]  第十二章提到這些信心偉人
[00:18:34.320 --> 00:18:38.520]  舊約聖經裡面一些信心的榜樣的時候
[00:18:38.520 --> 00:18:40.320]  因為這本是寫給希伯來
[00:18:40.320 --> 00:18:42.520]  猶太人的基督徒
[00:18:42.520 --> 00:18:44.440]  他們對舊約聖經很熟悉
[00:18:44.440 --> 00:18:45.560]  他們提醒他們
[00:18:45.560 --> 00:18:49.520]  你們雖然沒見過摩西
[00:18:49.520 --> 00:18:54.560]  其他以利亞那幫舊約時代的人
[00:18:54.560 --> 00:18:58.080]  你去看看你們現在的領袖
[00:18:58.080 --> 00:18:59.040]  教會的領袖
[00:18:59.040 --> 00:19:00.920]  哪幫人帶領你去信主
[00:19:00.920 --> 00:19:04.320]  你看看他們的信心
[00:19:04.320 --> 00:19:05.040]  他們的結局
[00:19:05.040 --> 00:19:06.520]  他們有沒有堅持他們的信心
[00:19:06.520 --> 00:19:08.440]  他們可能成為你的榜樣
[00:19:08.440 --> 00:19:10.480]  這裡是一定要你去做的
[00:19:10.480 --> 00:19:11.160]  接著就說
[00:19:11.160 --> 00:19:14.680]  原來主耶穌基督是昨日
[00:19:14.680 --> 00:19:16.400]  今天
[00:19:16.400 --> 00:19:19.800]  以及一直到永遠一樣的神
[00:19:19.800 --> 00:19:22.800]  所以我們要抓緊這個信心的功夫
[00:19:22.800 --> 00:19:24.960]  我們看著耶穌
[00:19:24.960 --> 00:19:28.840]  第二點是不可
[00:19:28.840 --> 00:19:31.560]  這裡看到十三節
[00:19:31.560 --> 00:19:33.840]  這個信心的榜樣
[00:19:33.840 --> 00:19:38.400]  我們看到原來是在永不變的神
[00:19:38.400 --> 00:19:40.960]  接著我們第九節接著說
[00:19:40.960 --> 00:19:48.040]  我們不可以被這些古古怪怪的教訓勾引了我們
[00:19:48.040 --> 00:19:50.520]  當時古古怪怪的教訓是甚麼呢
[00:19:50.520 --> 00:19:53.200]  是說我們要守那些聖物
[00:19:53.200 --> 00:19:55.240]  那些食物是特別好的
[00:19:55.240 --> 00:19:57.080]  特別神聖的
[00:19:57.080 --> 00:19:59.520]  我們現在也會說食主餐
[00:19:59.520 --> 00:20:01.080]  那塊餅是特別厲害的
[00:20:01.080 --> 00:20:01.800]  那你多吃點
[00:20:01.800 --> 00:20:06.200]  每天吃就可能治好你的病
[00:20:06.200 --> 00:20:08.680]  這些是古怪的教訓嗎
[00:20:08.680 --> 00:20:13.600]  現代也有一些假的福音
[00:20:13.600 --> 00:20:14.760]  甚麼是假的福音
[00:20:14.760 --> 00:20:16.840]  也是古怪的教訓
[00:20:16.840 --> 00:20:19.600]  是所謂的成功神學
[00:20:19.600 --> 00:20:23.840]  你信福音你就會很好
[00:20:23.840 --> 00:20:26.440]  你做生意也很順利的
[00:20:26.440 --> 00:20:29.360]  一信福音你的事業就很成功
[00:20:29.360 --> 00:20:33.480]  一信福音你的疾病就完全康復
[00:20:33.480 --> 00:20:36.280]  是否全部一定會成功
[00:20:36.280 --> 00:20:39.480]  如果不成功是否要離開福音
[00:20:39.480 --> 00:20:42.560]  這些所謂的成功神學也是假的
[00:20:42.560 --> 00:20:48.560]  所以我們在一世紀的時候
[00:20:48.560 --> 00:20:53.880]  就算現在也有些歪曲了福音的教導
[00:20:53.880 --> 00:20:56.800]  他們口口聲聲說我也是信耶穌
[00:20:56.800 --> 00:20:57.800]  不會的
[00:20:57.800 --> 00:20:58.960]  但是他們這樣說
[00:20:58.960 --> 00:21:01.040]  我們也讀過一本聖經而已
[00:21:01.040 --> 00:21:04.040]  但是福音的真諦有沒有搞亂了呢
[00:21:04.040 --> 00:21:05.160]  剛才我們提過
[00:21:05.160 --> 00:21:07.600]  一開始的時候提過福音是甚麼
[00:21:07.600 --> 00:21:09.600]  我們要知道清楚明白
[00:21:09.600 --> 00:21:11.520]  福音的真諦是甚麼
[00:21:11.520 --> 00:21:12.320]  我們要堅持
[00:21:12.320 --> 00:21:16.120]  所以我們不要被這些古古怪怪的教訓
[00:21:16.120 --> 00:21:20.520]  抓了我們去棄絕這個福音的真諦
[00:21:20.520 --> 00:21:23.960]  去到繼續看原來我們這個憲制
[00:21:23.960 --> 00:21:27.280]  一直講下去原來講到主耶穌基督
[00:21:27.280 --> 00:21:29.480]  主耶穌基督他的血
[00:21:29.480 --> 00:21:30.880]  講到他的救恩
[00:21:30.880 --> 00:21:32.080]  所以去到中心
[00:21:32.080 --> 00:21:36.120]  其實由第七至第十六節好像有個三文字
[00:21:36.120 --> 00:21:38.640]  這個是希伯來文的一種手法
[00:21:38.640 --> 00:21:41.000]  希伯來寫作的手法
[00:21:41.000 --> 00:21:45.880]  首先就提到我們要紀念
[00:21:45.880 --> 00:21:48.200]  這班信心的榜樣
[00:21:48.200 --> 00:21:51.520]  接著就說不可以去走歪
[00:21:51.520 --> 00:21:55.120]  去被這些假的教導去勾引了我們
[00:21:55.120 --> 00:21:56.440]  接著去到那個中心
[00:21:56.440 --> 00:21:57.680]  那個三文字的中心
[00:21:57.680 --> 00:21:59.240]  原來這個救恩
[00:21:59.240 --> 00:22:01.400]  這個神的計劃是甚麼
[00:22:01.400 --> 00:22:02.960]  接著講完計劃之後
[00:22:02.960 --> 00:22:05.000]  我們再快速下去
[00:22:05.000 --> 00:22:06.520]  就叫我們看到
[00:22:06.520 --> 00:22:08.240]  又不可以甚麼的
[00:22:08.240 --> 00:22:21.480]  又不可以忘記去行善第十六節
[00:22:21.480 --> 00:22:22.720]  那個是不可的
[00:22:22.720 --> 00:22:24.520]  我先看它的包含
[00:22:24.520 --> 00:22:25.520]  去到第十六節
[00:22:25.520 --> 00:22:27.920]  我們在這個環境當中
[00:22:27.920 --> 00:22:32.480]  又不可以忘記去行善和捐輸
[00:22:32.480 --> 00:22:35.360]  不可以做土神起乙這些善事
[00:22:35.360 --> 00:22:36.320]  接著就說
[00:22:36.320 --> 00:22:38.720]  你們反而要再回去
[00:22:38.720 --> 00:22:44.080]  要聽從這班信心榜樣的引導
[00:22:44.080 --> 00:22:46.400]  所以你見到
[00:22:46.400 --> 00:22:48.080]  那個包皮外面
[00:22:48.080 --> 00:22:52.640]  就要紀念這班大理信主的信心的榜樣
[00:22:52.640 --> 00:22:54.640]  又要去到第十七節
[00:22:54.640 --> 00:22:56.920]  就說你要聽從這班人的引導
[00:22:56.920 --> 00:22:59.000]  接著去到入少少就說
[00:22:59.000 --> 00:23:01.160]  你不可以被這些的勾引
[00:23:01.160 --> 00:23:02.680]  這些假的呼吸勾引
[00:23:02.680 --> 00:23:06.240]  又不可以忘記去做善事
[00:23:06.240 --> 00:23:07.880]  去捐輸 去做主義善事
[00:23:07.880 --> 00:23:12.640]  在中間就是十三和十四節
[00:23:12.640 --> 00:23:14.000]  十三 十四 十五節
[00:23:14.000 --> 00:23:15.600]  那十三 十四 十五節
[00:23:15.600 --> 00:23:17.600]  那個中心教導是甚麼呢
[00:23:17.600 --> 00:23:18.640]  那個中心教導就是
[00:23:18.640 --> 00:23:20.920]  回到十三 十四 十五節的時候
[00:23:20.920 --> 00:23:21.680]  我們看到
[00:23:21.680 --> 00:23:23.080]  原來提到說
[00:23:23.080 --> 00:23:24.760]  原來主耶穌基督
[00:23:24.760 --> 00:23:27.360]  祂所受的凌辱
[00:23:27.360 --> 00:23:29.360]  祂所受的苦難
[00:23:29.360 --> 00:23:31.080]  為我們所受的苦難
[00:23:31.080 --> 00:23:34.520]  被人去凌辱的時候
[00:23:34.520 --> 00:23:36.640]  祂是在看著
[00:23:36.640 --> 00:23:38.080]  我們要看著
[00:23:38.080 --> 00:23:40.360]  將來我們所承受的
[00:23:40.360 --> 00:23:41.760]  因為我們知道
[00:23:41.760 --> 00:23:44.080]  將來我們有個獎賞
[00:23:44.080 --> 00:23:45.240]  這個所謂的審判
[00:23:45.240 --> 00:23:47.200]  是我們給基督徒的審判
[00:23:47.200 --> 00:23:49.280]  在一個頒獎台的獎賞
[00:23:49.280 --> 00:23:52.080]  我們到時末世有兩個審判
[00:23:52.080 --> 00:23:54.080]  一個審判是頒獎台的審判
[00:23:54.080 --> 00:23:55.640]  去到好像跑步
[00:23:55.640 --> 00:23:58.960]  我們在希伯來書也提到跑步
[00:23:58.960 --> 00:24:01.080]  跑步 即是跑步比賽 田徑比賽
[00:24:01.080 --> 00:24:02.760]  以前去運動會也去過
[00:24:02.760 --> 00:24:04.440]  中學有跑步比賽
[00:24:04.440 --> 00:24:06.320]  有個評判台的
[00:24:06.320 --> 00:24:07.320]  頒獎給你
[00:24:07.320 --> 00:24:10.640]  這個審判是基督徒領獎
[00:24:10.640 --> 00:24:13.000]  去承受這個獎賞
[00:24:13.000 --> 00:24:14.160]  接著有個最後審判
[00:24:14.160 --> 00:24:15.320]  給不信的那些
[00:24:15.320 --> 00:24:17.120]  那些去扔到火湖永遠死亡
[00:24:17.120 --> 00:24:19.040]  我們去頒獎台那個 記住
[00:24:19.040 --> 00:24:21.160]  頒獎台 我們要仰望這個頒獎台
[00:24:21.160 --> 00:24:22.520]  將來來的時候
[00:24:22.520 --> 00:24:25.480]  是得到這個獎賞
[00:24:25.480 --> 00:24:27.480]  所以經文提醒我們
[00:24:27.480 --> 00:24:31.320]  第七節到第十六節提醒我們
[00:24:31.320 --> 00:24:32.320]  第十七節那裡
[00:24:32.320 --> 00:24:34.800]  這幾年中心的教導就說
[00:24:34.800 --> 00:24:39.000]  雖然我們受到各樣的苦難困境
[00:24:39.000 --> 00:24:41.840]  我們會受到跟隨耶穌的時候
[00:24:41.840 --> 00:24:42.960]  背這個十字架的時候
[00:24:42.960 --> 00:24:44.760]  會受到凌辱
[00:24:44.760 --> 00:24:46.520]  但是我們耶穌
[00:24:46.520 --> 00:24:49.240]  也是這樣想要背這個十字架
[00:24:49.240 --> 00:24:51.320]  我們所仰望的
[00:24:51.320 --> 00:24:54.360]  是將來得到的榮耀
[00:24:54.360 --> 00:24:55.440]  是主耶穌基督
[00:24:55.440 --> 00:24:57.800]  會頒一個獎給你們
[00:24:57.800 --> 00:25:00.400]  說你們是一個好的僕人
[00:25:00.400 --> 00:25:03.120]  你們是跟隨著忠心良善的僕人
[00:25:03.120 --> 00:25:04.840]  你就得到這個獎賞
[00:25:04.840 --> 00:25:06.920]  所以我們在侍奉當中的時候
[00:25:06.920 --> 00:25:07.840]  我們的第二點
[00:25:07.840 --> 00:25:10.440]  從第七節到第十七節就告訴我們
[00:25:10.440 --> 00:25:13.400]  原來我們雖然在這個困難當中
[00:25:13.400 --> 00:25:15.440]  我們依然要侍奉神
[00:25:15.440 --> 00:25:16.840]  討神喜悅
[00:25:16.840 --> 00:25:19.360]  我們不要說我們要挾神
[00:25:19.360 --> 00:25:21.320]  我現在這樣
[00:25:21.320 --> 00:25:23.480]  這個困境很大
[00:25:23.480 --> 00:25:29.200]  你讓我渡過我就侍奉你了
[00:25:29.200 --> 00:25:34.160]  這當然是我們的想法
[00:25:34.160 --> 00:25:35.080]  祈求神
[00:25:35.080 --> 00:25:36.680]  但同一時間我們是否要脅了
[00:25:36.680 --> 00:25:41.680]  劫持了我們的主
[00:25:41.680 --> 00:25:44.920]  是否按著我們的心意去成就事情
[00:25:44.920 --> 00:25:46.600]  如果不成就這件事情
[00:25:46.600 --> 00:25:48.080]  就離開神
[00:25:48.080 --> 00:25:49.280]  我就不侍奉你
[00:25:49.280 --> 00:25:52.760]  我就不會做討神喜悅的侍奉
[00:25:52.760 --> 00:25:54.200]  為何要這樣過生活呢
[00:25:54.200 --> 00:25:56.320]  所以這裡提出第三點
[00:25:56.320 --> 00:25:57.560]  我們繼續看經文的時候
[00:25:57.560 --> 00:26:00.040]  原來看到第十八節
[00:26:00.040 --> 00:26:03.320]  我們看到第十八節的時候
[00:26:03.320 --> 00:26:06.800]  就說原來我們討神喜悅的侍奉
[00:26:06.800 --> 00:26:09.360]  是除了有第一點
[00:26:09.360 --> 00:26:12.840]  說愛裡面千萬不要害怕
[00:26:12.840 --> 00:26:15.000]  因為主耶穌會陪你一起
[00:26:15.000 --> 00:26:16.600]  我們不需要害怕
[00:26:16.600 --> 00:26:17.560]  主耶穌會幫助我們
[00:26:17.560 --> 00:26:19.640]  祂清楚知道我們的困難
[00:26:19.640 --> 00:26:21.360]  祂會幫助我們
[00:26:21.360 --> 00:26:25.600]  第二點是我們要仰望將來的獎賞
[00:26:25.600 --> 00:26:29.240]  因為主耶穌基督已經受過同樣的凌辱
[00:26:29.240 --> 00:26:31.160]  我們揹十字架的時候
[00:26:31.160 --> 00:26:32.720]  會受同樣的凌辱
[00:26:32.720 --> 00:26:35.560]  但我們要仰望將來的獎賞
[00:26:35.560 --> 00:26:38.480]  第三是我們要藉著討告
[00:26:38.480 --> 00:26:40.360]  去願神的旨意成就
[00:26:40.360 --> 00:26:42.400]  我們要討告不是說
[00:26:42.400 --> 00:26:43.360]  你做這些事情
[00:26:43.360 --> 00:26:44.800]  我就跟隨你
[00:26:44.800 --> 00:26:46.280]  你不做
[00:26:46.280 --> 00:26:50.720]  那就是你不做我就離開神
[00:26:50.720 --> 00:26:52.400]  但是我們怎樣討告
[00:26:52.400 --> 00:26:53.760]  有些人有些大仙姊妹問我
[00:26:53.760 --> 00:26:55.040]  我在困難當中
[00:26:55.040 --> 00:26:58.360]  我的親人患病
[00:26:58.360 --> 00:27:00.800]  我怎樣討告
[00:27:00.800 --> 00:27:04.040]  我們怎樣在當中去討告
[00:27:04.040 --> 00:27:05.440]  或者遇到一些事情很困難
[00:27:05.440 --> 00:27:07.240]  我怎樣討告
[00:27:07.240 --> 00:27:09.960]  原來我從經文的作者
[00:27:09.960 --> 00:27:12.600]  提醒我們去討告的功課
[00:27:12.600 --> 00:27:14.120]  這個討告的功課就告訴我們
[00:27:14.120 --> 00:27:15.680]  第十八節提醒我們
[00:27:15.680 --> 00:27:19.760]  原來希伯來書的作者是這樣討告
[00:27:19.760 --> 00:27:23.120]  他說你這幫主內的大仙姊妹
[00:27:23.120 --> 00:27:26.960]  你為我討告
[00:27:26.960 --> 00:27:29.360]  我們是
[00:27:29.360 --> 00:27:32.880]  凡我們自覺良心無愧
[00:27:32.880 --> 00:27:35.200]  我在神面前有認罪
[00:27:35.200 --> 00:27:37.040]  求神潔淨我們去罪
[00:27:37.040 --> 00:27:41.040]  我在困難當中知道我不會犯罪
[00:27:41.040 --> 00:27:43.280]  又是求聖靈幫助我們
[00:27:43.280 --> 00:27:45.840]  是我們要走這條正的路
[00:27:45.840 --> 00:27:47.360]  為我們討告
[00:27:47.360 --> 00:27:49.760]  他說快快去到你那裡
[00:27:49.760 --> 00:27:52.560]  我坐船也好 走路也好
[00:27:52.560 --> 00:27:53.920]  用什麼來討告
[00:27:53.920 --> 00:27:56.000]  我自己做就行了
[00:27:56.000 --> 00:27:57.760]  我走快兩步
[00:27:57.760 --> 00:27:59.760]  最多晚上睡少一點
[00:27:59.760 --> 00:28:02.880]  走快兩步就來到你那裡了
[00:28:02.880 --> 00:28:06.880]  原來就算很簡單的事情
[00:28:06.880 --> 00:28:10.880]  由一處地方去到另一處地方
[00:28:10.880 --> 00:28:12.880]  在走這條道路的時候
[00:28:12.880 --> 00:28:15.040]  走這條屬靈人生道路的時候
[00:28:15.040 --> 00:28:17.600]  無論我們是實質的走的祖師
[00:28:17.600 --> 00:28:18.960]  或者是屬靈人生的道路
[00:28:18.960 --> 00:28:20.320]  怎樣都好
[00:28:20.320 --> 00:28:23.040]  我們都要放在討告裡面
[00:28:23.040 --> 00:28:24.000]  走每一步
[00:28:24.000 --> 00:28:25.680]  由一點到第二點
[00:28:25.680 --> 00:28:27.920]  都要放在討告當中
[00:28:27.920 --> 00:28:30.240]  這是聖經的教導
[00:28:30.240 --> 00:28:33.680]  告訴我 我們要走這條正路
[00:28:33.680 --> 00:28:35.600]  繼續走這條的討告當中
[00:28:35.600 --> 00:28:37.280]  走這條正路討告
[00:28:37.280 --> 00:28:38.640]  到我都要跟你討告
[00:28:38.640 --> 00:28:43.200]  作者都會跟這幫主內的大仙姊妹去討
[00:28:43.200 --> 00:28:47.440]  我怎樣說 願賜平安的神
[00:28:47.440 --> 00:28:50.880]  你不需要再為以前所犯的罪
[00:28:50.880 --> 00:28:53.840]  而再受苦
[00:28:53.840 --> 00:28:56.000]  不需要被以前所犯的罪
[00:28:56.000 --> 00:28:57.440]  又好像很威脅
[00:28:57.440 --> 00:28:58.560]  誰是誰
[00:28:58.560 --> 00:29:00.240]  你啊 誰是姐妹
[00:29:00.240 --> 00:29:01.760]  你以前這樣做過的事
[00:29:01.760 --> 00:29:04.000]  你現在是欠我的
[00:29:04.000 --> 00:29:06.080]  你現在千萬不要
[00:29:06.080 --> 00:29:07.440]  不平安
[00:29:07.440 --> 00:29:08.880]  平安啊
[00:29:08.880 --> 00:29:10.640]  神已經洗淨了你的罪
[00:29:10.640 --> 00:29:13.200]  你要繼續走這條路得獎賞
[00:29:13.200 --> 00:29:15.360]  這個賜平安的神
[00:29:15.360 --> 00:29:18.000]  祂已經用祂的血
[00:29:18.000 --> 00:29:21.680]  是勝過我們的牧人
[00:29:21.680 --> 00:29:23.200]  是洗淨我們的罪
[00:29:23.200 --> 00:29:26.480]  已經是帶領我們走這條道路
[00:29:26.480 --> 00:29:28.480]  祂已經從戰勝了死亡
[00:29:28.480 --> 00:29:29.920]  還要說
[00:29:29.920 --> 00:29:32.720]  叫我們在各樣的善事上
[00:29:32.720 --> 00:29:36.560]  是被神所認為好的事上面
[00:29:36.560 --> 00:29:37.920]  這個好的事情
[00:29:37.920 --> 00:29:39.920]  在希伯來書出現了很多次
[00:29:39.920 --> 00:29:42.480]  差不多燒過十次以上
[00:29:42.480 --> 00:29:46.240]  說要我們走神所喜悅的事情
[00:29:46.240 --> 00:29:48.240]  神知道在神面前
[00:29:48.240 --> 00:29:49.520]  什麼是善事
[00:29:49.520 --> 00:29:51.520]  什麼是惡事
[00:29:51.520 --> 00:29:53.760]  你要按著神的心意
[00:29:53.760 --> 00:29:57.200]  去成就祂的旨意
[00:29:57.200 --> 00:29:58.320]  所以我們提到
[00:29:58.320 --> 00:30:00.160]  原來我向你代討的時候
[00:30:00.160 --> 00:30:03.920]  是按著神的旨意能夠成就
[00:30:03.920 --> 00:30:10.560]  我向你代討的時候是這樣
[00:30:10.560 --> 00:30:12.400]  你真的主耶穌基督都說
[00:30:12.400 --> 00:30:14.480]  我真的很辛苦
[00:30:14.480 --> 00:30:16.000]  十字架上受的苦悲
[00:30:16.000 --> 00:30:17.200]  我真的知道
[00:30:17.200 --> 00:30:19.680]  神啊你真的知道我
[00:30:19.680 --> 00:30:22.080]  這個病是很辛苦
[00:30:22.080 --> 00:30:23.200]  很困難
[00:30:23.200 --> 00:30:26.480]  這些化療 電療
[00:30:26.480 --> 00:30:28.480]  又很不方便
[00:30:28.480 --> 00:30:30.000]  就算自己說
[00:30:30.000 --> 00:30:32.240]  我公司被人欺負得很厲害
[00:30:32.240 --> 00:30:34.880]  真是神知道的
[00:30:34.880 --> 00:30:37.920]  我比在家庭裡面的關係好差
[00:30:37.920 --> 00:30:39.200]  好辛苦
[00:30:39.200 --> 00:30:41.200]  但神一定清楚知道
[00:30:41.200 --> 00:30:46.000]  祂說是神期望在你這個環境當中
[00:30:46.000 --> 00:30:48.000]  是怎樣在對面
[00:30:48.000 --> 00:30:50.640]  是行神所喜悅的事情
[00:30:50.640 --> 00:30:52.720]  能夠成就祂的旨意
[00:30:52.720 --> 00:30:54.720]  神的計劃永遠是好的
[00:30:54.720 --> 00:30:56.640]  所以我們看到原來
[00:30:56.640 --> 00:30:58.320]  我們在當中
[00:30:58.320 --> 00:31:01.200]  我們在困苦困難的當中
[00:31:01.200 --> 00:31:02.960]  我們怎樣去侍奉
[00:31:02.960 --> 00:31:04.640]  去討神喜悅
[00:31:04.640 --> 00:31:07.760]  原來我們要操練禱告的功課裡面
[00:31:07.760 --> 00:31:10.480]  我們每一件細節的事情
[00:31:10.480 --> 00:31:12.880]  都要放在神那裡
[00:31:12.880 --> 00:31:15.120]  求神去帶領我們
[00:31:15.120 --> 00:31:18.480]  就算是一些見不到出路的時候
[00:31:18.480 --> 00:31:20.000]  求神去幫助我們
[00:31:20.000 --> 00:31:22.400]  去能夠明白神的旨意
[00:31:22.400 --> 00:31:24.400]  你說怎樣明白神的旨意
[00:31:24.400 --> 00:31:25.440]  那你不禱告
[00:31:25.440 --> 00:31:27.360]  不會明白的
[00:31:27.360 --> 00:31:29.360]  你不讀聖經也不會明白的
[00:31:29.360 --> 00:31:31.360]  你要跟神的關係繼續保持
[00:31:31.360 --> 00:31:33.920]  不要放棄那個福音
[00:31:33.920 --> 00:31:35.280]  如果你放棄那個福音
[00:31:35.280 --> 00:31:37.840]  跟主耶穌基督的關係斷絕了
[00:31:37.840 --> 00:31:41.680]  那神怎樣告訴你祂的旨意
[00:31:41.680 --> 00:31:43.680]  所以我們要在這段時間
[00:31:43.680 --> 00:31:46.080]  我們要繼續去不要棄絕福音
[00:31:46.080 --> 00:31:47.840]  去繼續去討神喜悅
[00:31:47.840 --> 00:31:49.680]  去結果子
[00:31:49.680 --> 00:31:51.200]  所以總括來講
[00:31:51.200 --> 00:31:53.200]  原來經文在鼓勵我們
[00:31:53.200 --> 00:31:55.840]  我們在逆境困難
[00:31:55.840 --> 00:31:57.680]  沒有出路的時候
[00:31:57.680 --> 00:32:00.240]  無論在自己的身體上
[00:32:00.240 --> 00:32:02.240]  在家庭裏面的關係
[00:32:02.240 --> 00:32:05.040]  或者同人相處的事情
[00:32:05.040 --> 00:32:06.080]  在職場上
[00:32:06.080 --> 00:32:08.080]  就算在教會裏面也是
[00:32:08.080 --> 00:32:11.440]  我們要存著愛是沒有懼怕的
[00:32:11.440 --> 00:32:16.240]  這個心仰望將來的獎賞
[00:32:16.240 --> 00:32:18.240]  主耶穌基督回來的獎賞
[00:32:18.240 --> 00:32:20.000]  以及禱告當中
[00:32:20.000 --> 00:32:23.600]  願神的旨意能夠成就
[00:32:23.600 --> 00:32:28.080]  這條路不是一條短跑
[00:32:28.080 --> 00:32:30.560]  我們形容跑步一百公尺
