
[00:00:00.000 --> 00:00:04.860]  好 今天的題目是"去舊迎新"
[00:23:15.480 --> 00:23:17.960]  今天我們在什麼光景都好
[00:23:17.960 --> 00:23:21.720]  上帝的光都想照着我們
[00:23:21.720 --> 00:23:28.040]  問題是我們願不願意將這個柏子揭開、除去
[00:23:28.040 --> 00:23:29.640]  當我們願意的時候
[00:23:29.640 --> 00:23:34.040]  我們就見到上帝的真光
[00:23:34.040 --> 00:23:36.600]  人本來在律法之下
[00:23:36.600 --> 00:23:41.480]  被律法捆綁、核制
[00:23:41.480 --> 00:23:45.320]  但是信主的人在聖靈裏
[00:23:45.320 --> 00:23:49.880]  他就可以被釋放、得到自由
[00:23:49.880 --> 00:23:52.520]  《格雷泰書》五章一節這樣說
[00:23:52.520 --> 00:23:54.520]  基督釋放了我們
[00:23:54.520 --> 00:23:56.760]  叫我們得以自由
[00:23:56.760 --> 00:23:59.080]  所以我們要站立得穩
[00:23:59.080 --> 00:24:02.760]  不要再被奴僕的騙子挾制
[00:24:02.760 --> 00:24:07.880]  我們不要再被罪的騙子去挾制
[00:24:07.880 --> 00:24:11.880]  基督徒的屬靈、生命、成長和轉化
[00:24:11.880 --> 00:24:16.920]  是在於聖靈的工作在我們生命裏面發生
[00:24:16.920 --> 00:24:21.240]  我們越多讓聖靈掌管我們生命的時候
[00:24:21.240 --> 00:24:23.400]  我們遵循上帝的旨意
[00:24:23.400 --> 00:24:25.880]  就變得自然不過的事
[00:24:25.880 --> 00:24:28.600]  就好像我們肚子餓要喫飯
[00:24:28.600 --> 00:24:30.840]  眼睜睜會睡覺
[00:24:30.840 --> 00:24:33.800]  這是很自然的反應
[00:24:33.800 --> 00:24:37.160]  當我們越被聖靈掌管我們生命的時候
[00:24:37.160 --> 00:24:39.960]  我們就覺得遵從上帝的旨意
[00:24:39.960 --> 00:24:44.280]  是一個自然的生命運作
[00:24:44.280 --> 00:24:49.000]  我們就越來越活象耶穌
[00:24:49.000 --> 00:24:50.840]  當我們活象耶穌的時候
[00:24:50.840 --> 00:24:55.000]  別人在我們生命裏面見到誰?
[00:24:55.000 --> 00:24:57.960]  就是見到耶穌
[00:24:57.960 --> 00:25:00.760]  見到上帝的榮耀
[00:25:00.760 --> 00:25:04.600]  榮上加榮的生命
[00:25:04.600 --> 00:25:09.160]  說到這裏我又想起一個弟兄
[00:25:09.160 --> 00:25:11.960]  我認識他很久了
[00:25:11.960 --> 00:25:15.400]  認識他的時候他已經信耶穌了
[00:25:15.400 --> 00:25:16.760]  缺了字
[00:25:16.760 --> 00:25:19.640]  但他未將生命交給上帝
[00:25:19.640 --> 00:25:25.960]  心裏好像還有很多拍子將他和耶穌隔開了
[00:25:25.960 --> 00:25:27.560]  因爲他工作的緣故
[00:25:27.560 --> 00:25:31.720]  他很容易就跌入金錢的試探
[00:25:31.720 --> 00:25:35.080]  結果真的犯下了大錯
[00:25:35.080 --> 00:25:37.160]  虧空了公款
[00:25:37.160 --> 00:25:43.960]  自成敗露就要承擔這個法律的責任
[00:25:43.960 --> 00:25:45.800]  大臣沒有放棄他
[00:25:45.800 --> 00:25:49.480]  教會的弟兄姐妹都沒有放棄他
[00:25:49.480 --> 00:25:53.000]  這次他真的認罪悔改了
[00:25:53.000 --> 00:25:55.400]  他承認自己的罪
[00:25:55.400 --> 00:25:59.240]  接受法律的裁判
[00:25:59.240 --> 00:26:01.800]  當人真心歸向上帝
[00:26:01.800 --> 00:26:04.280]  他的生命就不再一樣
[00:26:04.280 --> 00:26:07.080]  當他除掉心裏的拍子的時候
[00:26:07.080 --> 00:26:09.320]  就見到耶穌
[00:26:09.320 --> 00:26:13.880]  當他願意爲自己的罪承擔裁判的結果
[00:26:13.880 --> 00:26:17.080]  真正的自由就發生了
[00:26:17.080 --> 00:26:21.960]  他發現了耶穌不離不棄的愛
[00:26:21.960 --> 00:26:24.440]  當他恢復自由之後
[00:26:24.440 --> 00:26:28.600]  教會繼續關顧牧養他
[00:26:28.600 --> 00:26:31.800]  弟兄姐妹繼續與他同行
[00:26:31.800 --> 00:26:36.280]  令他感到上帝的加很多的愛
[00:26:36.280 --> 00:26:39.240]  上帝就是愛
[00:26:39.240 --> 00:26:40.440]  多年過去
[00:26:40.440 --> 00:26:44.360]  他現在已經是耶穌一個很好的門徒
[00:26:44.360 --> 00:26:48.760]  早已經完成了門內的課程
[00:26:48.760 --> 00:26:52.280]  委身教會的服事
[00:26:52.280 --> 00:26:56.440]  他特別對街坊很多的關愛
[00:26:56.440 --> 00:26:59.320]  奮身去服侍他們
[00:26:59.320 --> 00:27:02.840]  實在不可以不將榮耀歸給上帝
[00:27:02.840 --> 00:27:06.200]  我們給掌聲耶穌
[00:27:06.200 --> 00:27:09.400]  弟兄不僅見到上帝的榮光
[00:27:09.400 --> 00:27:13.080]  他本身就已經變成了一個發光體
[00:27:13.080 --> 00:27:15.320]  他本身就成爲一個發光體
[00:27:15.320 --> 00:27:21.960]  去照亮他身邊的人
[00:27:21.960 --> 00:27:27.000]  你可能沒有弟兄那樣遇上這麼大的試探
[00:27:27.000 --> 00:27:29.960]  犯上這麼大的錯誤
[00:27:29.960 --> 00:27:33.000]  不過不知道你的心裏
[00:27:33.000 --> 00:27:38.840]  又有沒有柏子將你與耶穌隔開呢?
[00:27:38.840 --> 00:27:46.760]  你又是否願意讓聖靈在你生命裏工作呢?
[00:27:46.760 --> 00:27:52.760]  拿走塞住你的心的人、物、事
[00:27:52.760 --> 00:27:57.480]  又或者很多的困難、很多的恐懼
[00:27:57.480 --> 00:27:59.400]  讓聖靈工作
[00:27:59.400 --> 00:28:03.320]  做一個真正自由的基督徒
[00:28:03.320 --> 00:28:07.240]  好不好啊?好啊!
[00:28:07.240 --> 00:28:10.600]  當我們見到上帝的大榮耀
[00:28:10.600 --> 00:28:15.160]  我們見到新約即是帶來的自由
[00:28:15.160 --> 00:28:18.120]  上帝會發出呼召
[00:28:18.120 --> 00:28:21.960]  我們又不知道是否願意回應呢?
[00:28:21.960 --> 00:28:24.040]  第三點我想和大家分享的
[00:28:24.040 --> 00:28:26.040]  是回應呼召
[00:28:26.040 --> 00:28:29.800]  忠心作主的時代工人
[00:28:29.800 --> 00:28:33.240]  我又邀請大家一起和我讀五節聖經
[00:28:33.240 --> 00:28:36.120]  我們讀四章一節開始
[00:28:36.120 --> 00:28:40.760]  我們既然蒙聯穩受了這即是
[00:28:40.760 --> 00:28:42.760]  就不放膽
[00:28:42.760 --> 00:28:47.080]  乃將那些暗晦可恥的士氣絕了
[00:28:47.080 --> 00:28:48.680]  不行詭詐
[00:28:48.680 --> 00:28:51.000]  不謀講神的道理
[00:28:51.000 --> 00:28:53.560]  只將真理表明出來
[00:28:53.560 --> 00:28:56.360]  好在神面前把自己
[00:28:56.360 --> 00:28:59.000]  賜予各人的良心
[00:28:59.000 --> 00:29:01.560]  如果我們的福音矇蔽
[00:29:01.560 --> 00:29:08.920]  就是矇蔽在滅亡的人身上
[00:29:08.920 --> 00:29:14.200]  此等不信之人被這世界的神弄嚇了心眼
[00:29:14.200 --> 00:29:19.560]  不叫基督榮耀福音的真光照着他們
[00:29:19.560 --> 00:29:22.280]  基督本是神的像
[00:29:22.280 --> 00:29:24.920]  我們原不是傳自己
[00:29:24.920 --> 00:29:28.360]  乃是傳基督耶穌爲主
[00:29:28.360 --> 00:29:35.640]  並且自己因耶穌作你們的僕人
[00:29:35.640 --> 00:29:39.720]  兄弟姐妹我們今天都活在新約的恩典時代
[00:29:39.720 --> 00:29:42.840]  我們都是蒙聯穩的罪人
[00:29:42.840 --> 00:29:47.320]  我們都是得着新生命的基督徒
[00:29:47.320 --> 00:29:48.920]  所以我們和保祿一樣
[00:29:48.920 --> 00:29:55.160]  我們都要承接這個新約的即是
[00:29:55.160 --> 00:29:57.160]  我們可以侍奉
[00:29:57.160 --> 00:29:59.400]  既然是出於上帝的聯穩
[00:29:59.400 --> 00:30:01.400]  聖靈的揀選
[00:30:01.400 --> 00:30:03.480]  不是因爲我們自己
[00:30:03.480 --> 00:30:05.880]  上帝一定會幫助我們
[00:30:05.880 --> 00:30:08.440]  承傳關乎祂的事
[00:30:08.440 --> 00:30:10.920]  我們爲什麼需要喪膽呢
[00:30:10.920 --> 00:30:12.440]  所以保羅提醒我們
[00:30:12.440 --> 00:30:14.840]  就不喪膽
[00:30:14.840 --> 00:30:16.600]  只要剛強壯膽
[00:30:16.600 --> 00:30:19.800]  這樣去爲主作見證
[00:30:19.800 --> 00:30:21.240]  承擔新約的即是
[00:30:21.240 --> 00:30:22.760]  保羅在這幾節聖經裏面
[00:30:22.760 --> 00:30:25.560]  提醒我們有些事情是不可以做的
[00:30:25.560 --> 00:30:28.040]  有些事情是一定要做的
[00:30:28.040 --> 00:30:29.240]  什麼是不可以做的
[00:30:29.240 --> 00:30:31.800]  什麼是可以做的呢
[00:30:31.800 --> 00:30:37.000]  原來我們不可以做暗悔可恥的事
[00:30:37.000 --> 00:30:38.440]  不要行詭詐
[00:30:38.440 --> 00:30:41.000]  不要冒光神的說話
[00:30:41.000 --> 00:30:45.000]  更加不可以去傳揚自己
[00:30:45.000 --> 00:30:48.200]  有些什麼事情我們一定要做
[00:30:48.200 --> 00:30:52.760]  我們只要將真理表明出來
[00:30:52.760 --> 00:30:56.280]  傳揚基督耶穌是主
[00:30:56.280 --> 00:30:58.360]  因爲耶穌的緣故
[00:30:58.360 --> 00:31:02.920]  作弟兄姊妹的僕人
[00:31:02.920 --> 00:31:06.280]  神的工作不是靠口說的
[00:31:06.280 --> 00:31:12.120]  神的道理不是單憑口去傳的
[00:31:12.120 --> 00:31:16.120]  而是要活出這個真理
[00:31:16.120 --> 00:31:21.480]  神的公人最損害上帝的榮耀是什麼
[00:31:21.480 --> 00:31:26.680]  就是口言行不一
[00:31:26.680 --> 00:31:28.200]  裏外不一
[00:31:28.200 --> 00:31:33.320]  這個就大大有損上帝的榮耀
[00:31:33.320 --> 00:31:37.160]  表明真理的終極的目標
[00:31:37.160 --> 00:31:41.480]  就是要將內住的耶穌顯明出來
[00:31:41.480 --> 00:31:44.200]  什麼叫將內住的耶穌表明出來
[00:31:44.200 --> 00:31:47.720]  就是別人在我們身上見到耶穌
[00:31:47.720 --> 00:31:51.720]  不如我們一起讀約翰福音一章十四節
[00:31:51.720 --> 00:31:53.320]  一二三
[00:31:53.320 --> 00:32:00.680]  道成了肉身 住在我們中間 充充滿滿地有恩典有真理
[00:32:00.680 --> 00:32:07.160]  我們也見過他的榮光 正是負毒生子的榮光
[00:32:07.160 --> 00:32:12.120]  是啊 我們見到耶穌就應該見到這個真光
[00:32:12.120 --> 00:32:17.320]  但基督徒如果只是留戀世界的罪終之惡
[00:32:17.320 --> 00:32:21.320]  就會跌入仇敵的詭計當中
[00:32:21.320 --> 00:32:25.720]  被這個世界的神弄黑了心眼
[00:32:25.720 --> 00:32:29.240]  我們不可以又要耶穌又要世界
[00:32:29.240 --> 00:32:32.200]  我們必須要轉向基督
[00:32:32.200 --> 00:32:34.200]  信服聖靈的帶領
[00:32:34.200 --> 00:32:37.800]  就可以見到耶穌的真光
[00:32:37.800 --> 00:32:40.440]  人如果真的見到上帝的榮光
[00:32:40.440 --> 00:32:43.000]  接受了這個榮耀的救恩
[00:32:43.000 --> 00:32:44.600]  就會好像保羅一樣
[00:32:44.600 --> 00:32:49.880]  甘心樂意作衆人的僕人
[00:32:49.880 --> 00:32:52.040]  講到回應呼召
[00:32:52.040 --> 00:32:55.800]  忠心作主的時代工人
[00:32:55.800 --> 00:33:02.040]  我又不能不想到我們的主任牧師
[00:33:02.040 --> 00:33:06.440]  陳牧在商界事業的高峯的時候
[00:33:06.440 --> 00:33:10.760]  回應上帝全職侍奉的呼召
[00:33:10.760 --> 00:33:15.160]  當時他在輝煌的業績和得獎的掌聲中
[00:33:15.160 --> 00:33:17.880]  毅然放下一切
[00:33:17.880 --> 00:33:20.840]  只是跟着上帝的呼召走
[00:33:20.840 --> 00:33:22.040]  走去哪裏?
[00:33:22.040 --> 00:33:24.040]  就好像阿伯拉罕那樣
[00:33:24.040 --> 00:33:27.240]  走一步見一步
[00:33:27.240 --> 00:33:30.360]  不但一切重新開始
[00:33:30.360 --> 00:33:35.480]  過程中所遇到的困難和壓力
[00:33:35.480 --> 00:33:43.480]  實在不是人可以那麼容易明白
[00:33:43.480 --> 00:33:49.080]  但我們的牧者和師母的家人
[00:33:49.080 --> 00:33:51.480]  同心正是做一件事
[00:33:51.480 --> 00:33:54.920]  就是定睛在基督的身上
[00:33:54.920 --> 00:33:57.640]  定睛在榮耀基督的身上
[00:33:57.640 --> 00:33:59.800]  繼續向前行
[00:33:59.800 --> 00:34:05.640]  忠心作主無愧的工人
[00:34:05.640 --> 00:34:08.360]  無論是對童工的帶領
[00:34:08.360 --> 00:34:10.520]  對弟兄姊妹的牧養
[00:34:10.520 --> 00:34:13.960]  就像本來的教導一樣
[00:34:13.960 --> 00:34:16.600]  沉默對神話語的認真
[00:34:16.600 --> 00:34:20.360]  從來不會冒講上帝的話
[00:34:20.360 --> 00:34:25.720]  不作暗悔可恥詭詐的事
[00:34:25.720 --> 00:34:29.480]  更加不會只講不做
[00:34:29.480 --> 00:34:33.320]  他言行一致撥出真理
[00:34:33.320 --> 00:34:35.560]  他鼓勵別人做的
[00:34:35.560 --> 00:34:38.280]  他一定會自己先做
[00:34:38.280 --> 00:34:41.560]  並且必定比我們做得更加多
[00:34:41.560 --> 00:34:44.440]  更加深
[00:34:44.440 --> 00:34:47.800]  有愛 有管教
[00:34:47.800 --> 00:34:50.200]  埋身牧養
[00:34:50.200 --> 00:34:53.560]  牧者的心 爲父的心
[00:34:53.560 --> 00:35:00.280]  我見過他無數次爲弟兄姊妹的生命流淚
[00:35:00.280 --> 00:35:04.680]  一個活生生的僕人領袖
[00:35:04.680 --> 00:35:12.120]  進行大戒命和大使命好像已經從他的生命融爲一體
[00:35:12.120 --> 00:35:14.600]  真正被跟隨的人
[00:35:14.600 --> 00:35:19.160]  見到新約即逝的榮光
[00:35:19.160 --> 00:35:25.720]  今天我們每一個都活在新約的恩典時代
[00:35:25.720 --> 00:35:27.160]  剛纔我也說過
[00:35:27.160 --> 00:35:30.360]  如果我們真心跟隨耶穌
[00:35:30.360 --> 00:35:33.800]  我們都要承接這份新約的即逝
[00:35:33.800 --> 00:35:38.680]  上帝都會在你們不同的崗位上呼召你們
[00:35:38.680 --> 00:35:41.560]  在你們不同的崗位上
[00:35:41.560 --> 00:35:49.800]  你會不會願意成爲上帝新約的即逝 福音的使者
[00:35:49.800 --> 00:35:52.680]  保羅教會效法他
[00:35:52.680 --> 00:35:55.960]  因爲他效法基督
[00:35:55.960 --> 00:36:00.760]  不過如果我們今天有這麼美好的榜樣在我們眼前
[00:36:00.760 --> 00:36:03.640]  我們都不懂得去效法
[00:36:03.640 --> 00:36:11.000]  又怎會懂得去效法死了二千多年的保羅呢
[00:36:11.000 --> 00:36:14.600]  如果你今天真的願意跟隨基督
[00:36:14.600 --> 00:36:17.160]  承接這個新約的即逝
[00:36:17.160 --> 00:36:19.000]  成爲福音的使者
[00:36:19.000 --> 00:36:24.840]  你的生命就會是「榮上加榮」的生命
[00:36:24.840 --> 00:36:27.320]  準備好了嗎?弟兄姊妹
[00:36:27.320 --> 00:36:31.560]  Are you ready?
[00:36:31.560 --> 00:36:34.520]  去到今天的總結
[00:36:34.520 --> 00:36:40.280]  當保羅比較完舊約的即逝和新約的即逝的分別的時候
[00:36:40.280 --> 00:36:41.640]  我們見到什麼?
[00:36:41.640 --> 00:36:46.440]  新約的即逝顯出超越性的大榮耀
[00:36:46.440 --> 00:36:52.120]  新約的即逝帶來永恆性的真自由
[00:36:52.120 --> 00:36:55.240]  但我們願不願意回應這個呼召
[00:36:55.240 --> 00:36:59.320]  忠心作主的時代工人呢?
[00:36:59.320 --> 00:37:07.000]  每一個時代上帝都興起願意服侍他的時代工人
[00:37:07.000 --> 00:37:10.200]  我們留下第六節一起讀
[00:37:10.200 --> 00:37:13.240]  我們一起讀這段聖經
[00:37:13.240 --> 00:37:18.200]  那吩咐光從黑暗裏照出來的神
[00:37:18.200 --> 00:37:21.640]  已經照在我們的心裏
[00:37:21.640 --> 00:37:25.240]  叫我們得知神榮耀的光
[00:37:25.240 --> 00:37:30.360]  顯在耶穌基督的面上
[00:37:30.360 --> 00:37:35.640]  榮耀的福音不是別的東西
[00:37:35.640 --> 00:37:41.080]  榮耀的福音就是耶穌基督自己
[00:37:41.080 --> 00:37:47.000]  祂要我們從門徒的生命裏顯出祂的榮光
[00:37:47.000 --> 00:37:50.120]  所以祂的光才照在我們的心裏
[00:37:50.120 --> 00:37:53.080]  叫我們都成爲發光體
[00:37:53.080 --> 00:37:59.800]  叫我們在黑暗的世代裏都要明光照耀
[00:37:59.800 --> 00:38:03.480]  是的,在新常態的世代
[00:38:03.480 --> 00:38:08.520]  我們可能不是那麼容易隨便有實體的報道會
[00:38:08.520 --> 00:38:12.920]  我們可能不是那麼容易隨便有嘉年華會
[00:38:12.920 --> 00:38:18.040]  我們再不可以在這裏等人來教會
[00:38:18.040 --> 00:38:22.680]  教會不是四幅牆,弟兄姐妹
[00:38:22.680 --> 00:38:26.200]  農曆年就要來了
[00:38:26.200 --> 00:38:29.720]  我們很感謝同工的預備
[00:38:29.720 --> 00:38:32.440]  感謝Pastor Pam和Pastor Lily的預備
[00:38:32.440 --> 00:38:35.400]  他們爲我們預備了很多的新年禮物
[00:38:35.400 --> 00:38:38.360]  我們所有幾百個探訪義工
[00:38:38.360 --> 00:38:41.240]  出隊去探訪我們基層的家庭
[00:38:41.240 --> 00:38:44.280]  我們爲他們送上賀年的禮物
[00:38:44.280 --> 00:38:49.480]  我們爲他們送上超市的禮券
[00:38:49.480 --> 00:38:55.880]  不過我們更加重要的是把基督的愛送上去給他們
[00:38:55.880 --> 00:39:08.040]  讓他們在這個農曆年裏經歷一個有愛有豐盛的新年
[00:39:08.040 --> 00:39:10.360]  大使命真的說得好
[00:39:10.360 --> 00:39:17.000]  他說「所以你們要去」
[00:39:17.000 --> 00:39:23.400]  大使命早就說了「你們要去」
[00:39:23.400 --> 00:39:26.680]  不知道在新的一年裏
[00:39:26.680 --> 00:39:31.560]  我們願不願意把一些舊有
[00:39:31.560 --> 00:39:35.880]  不願意爲上帝放下的東西放下
[00:39:35.880 --> 00:39:39.480]  把我們心裏還有剩下的柏子除去
[00:39:39.480 --> 00:39:42.200]  我們承接這個新約的職份
[00:39:42.200 --> 00:39:44.920]  我們願意作主的門徒
[00:39:44.920 --> 00:39:48.520]  成爲一個又一個的發光體
[00:39:48.520 --> 00:39:50.520]  去到我們的家庭
[00:39:50.520 --> 00:39:52.520]  去到我們的職場
[00:39:52.520 --> 00:39:54.520]  去到我們的社區
[00:39:54.520 --> 00:39:57.480]  成爲福音的使者
[00:39:57.480 --> 00:40:01.160]  回應這個榮耀的呼叫
[00:40:01.160 --> 00:40:02.680]  Amen
[00:40:02.680 --> 00:40:05.960]  請姐妹我們一起祈禱
[00:40:05.960 --> 00:40:11.080]  請姐妹如果你真的願意被上帝呼叫
[00:40:11.080 --> 00:40:15.400]  你真的願意成爲福音的使者
[00:40:15.400 --> 00:40:17.640]  承接這個新約的職事
[00:40:17.640 --> 00:40:21.640]  我邀請你把手放在你的心上
[00:40:21.640 --> 00:40:23.240]  主啊真是
[00:40:23.240 --> 00:40:24.440]  我多謝禰
[00:40:24.440 --> 00:40:26.600]  我們都是蒙恩的罪人
[00:40:26.600 --> 00:40:30.440]  但我們今天就活在恩典的時代
[00:40:30.440 --> 00:40:32.360]  不是因爲我們可以
[00:40:32.360 --> 00:40:34.360]  是因爲禰的揀選
[00:40:34.360 --> 00:40:37.960]  是因爲禰的憐憫
[00:40:37.960 --> 00:40:40.680]  是因爲禰與我們同在
[00:40:40.680 --> 00:40:43.240]  因爲聖靈與我們同工
[00:40:43.240 --> 00:40:45.160]  主啊禰鼓勵我們
[00:40:45.160 --> 00:40:47.400]  就承接保羅的棒
[00:40:47.400 --> 00:40:50.680]  成爲這個福音的使者
[00:40:50.680 --> 00:40:52.920]  主啊求禰幫助我們
[00:40:52.920 --> 00:40:56.040]  帶領我們在新的一年裏面
[00:40:56.040 --> 00:40:59.960]  我們要被聖靈常常去充滿
[00:40:59.960 --> 00:41:03.480]  我們要被聖靈常常去掌管我們的生命
[00:41:03.480 --> 00:41:05.960]  我們要活出你自己的話語
[00:41:05.960 --> 00:41:07.560]  活出耶穌的生命
[00:41:07.560 --> 00:41:11.400]  就好像我們呼吸空氣一樣那麼自然
[00:41:11.400 --> 00:41:13.560]  禰給我們一個自由的生命
[00:41:13.560 --> 00:41:18.840]  我們可以坦然無懼地去到禰的私人座前
[00:41:18.840 --> 00:41:21.560]  我們可以望見耶穌
[00:41:21.560 --> 00:41:25.480]  禰榮耀的光芒
[00:41:25.480 --> 00:41:29.720]  我們真的很願意成爲禰的發光體
[00:41:29.720 --> 00:41:32.200]  照遍我們身邊的人
[00:41:32.200 --> 00:41:34.760]  被上帝禰使用
[00:41:34.760 --> 00:41:36.360]  主啊不是靠我們
[00:41:36.360 --> 00:41:39.160]  禰要提我們不是靠我們
[00:41:39.160 --> 00:41:41.880]  是因爲聖靈的工作
[00:41:41.880 --> 00:41:43.320]  主啊我們多謝禰
[00:41:43.320 --> 00:41:45.560]  我們多謝禰這樣去揀選
[00:41:45.560 --> 00:41:50.120]  我們多謝天父無條件的慈愛
[00:41:50.120 --> 00:41:51.960]  常常圍繞我們
[00:41:51.960 --> 00:41:53.960]  我們多謝耶穌基督
[00:41:53.960 --> 00:41:56.440]  將自己擺上的犧牲
[00:41:56.440 --> 00:41:58.680]  去換回我們的命
[00:41:58.680 --> 00:42:00.360]  我們多謝聖靈
[00:42:00.360 --> 00:42:01.960]  沒有嫌棄我們
[00:42:01.960 --> 00:42:05.080]  這個新推注在我們裏面
[00:42:05.080 --> 00:42:08.440]  成爲我們隨時的幫助
[00:42:08.440 --> 00:42:09.880]  主啊我們多謝禰
[00:42:09.880 --> 00:42:11.880]  我們讚美禰
[00:42:11.880 --> 00:42:14.840]  就願意在新的一年裏面
[00:42:14.840 --> 00:42:19.240]  我們每一個都緊緊地跟隨禰
[00:42:19.240 --> 00:42:20.600]  主啊我們多謝禰
[00:42:20.600 --> 00:42:23.320]  多謝禰閱立我們的敬拜
[00:42:23.320 --> 00:42:25.320]  閱立我們的禱告
[00:42:25.320 --> 00:42:26.840]  奉耶穌基督
[00:42:26.840 --> 00:42:28.600]  寶貴的聖命祈求
[00:42:28.600 --> 00:42:29.800]  Amen
[00:42:29.800 --> 00:42:32.600]  可以給掌聲耶穌
