
[00:00:00.000 --> 00:00:06.200]  今次晚上和大家在一起,真是一個憤外的喜樂。
[00:41:58.200 --> 00:42:04.200]  如果你想明白人生的終極意義的話,你就一定要先明白人生的終極真相。
[00:42:04.200 --> 00:42:08.200]  整個世界其實都是虛幻的。
[00:42:08.200 --> 00:42:14.200]  我不是說這個世界不真實,這個世界也很真實。
[00:42:14.200 --> 00:42:20.200]  但是很多事情都是充滿欺騙,
[00:42:20.200 --> 00:42:24.200]  以致我們不能夠真正地看清楚。
[00:42:27.200 --> 00:42:32.200]  我們以為在人生裡面很重要的事情,其實在永恆裡面一點都不重要。
[00:42:32.200 --> 00:42:43.200]  而我們往往去忽視的東西,往往在永恆裡面其實是最重要的。
[00:42:43.200 --> 00:42:47.200]  我們生活在一個虛幻的世界裡面。
[00:42:47.200 --> 00:42:55.200]  在這個虛幻世界裡面,想找到真正的意義,其實是不可能的。
[00:42:57.200 --> 00:43:01.200]  如果我們真的要想找到真正的意義的話,我們要先找到真正的真實。
[00:43:01.200 --> 00:43:14.200]  真正的真實其實就是上帝的國度。
[00:43:14.200 --> 00:43:23.200]  最終的真相就是上帝國度裡面的君王。
[00:43:26.200 --> 00:43:28.200]  如果沒有王,就沒有一個國度了。
[00:43:28.200 --> 00:43:45.200]  我們找到這個天國的話,耶穌說就好像找到一個重價的珍珠。
[00:43:51.200 --> 00:43:56.200]  當我們能夠真正明白什麼是真實的話,我們就找到我們人生的意義了。
[00:43:56.200 --> 00:44:03.200]  當你找到最終的目的的時候,你就找到最終的意義了。
[00:44:03.200 --> 00:44:11.200]  《傳道書》是一本很有深奧意義的一本書。
[00:44:11.200 --> 00:44:18.200]  今晚我只是想給大家一個很簡單的概覽,
[00:44:20.200 --> 00:44:22.200]  這本書處理四個問題,
[00:44:22.200 --> 00:44:25.200]  有三個呼召,
[00:44:25.200 --> 00:44:28.200]  表達了兩種人生,
[00:44:28.200 --> 00:44:32.200]  有一個很精彩的結論。
[00:44:32.200 --> 00:44:44.200]  但是這個《傳道書》的總結,就將我們指向一個上帝的真實性,
[00:44:44.200 --> 00:44:47.200]  所以我們要敬畏神。
[00:44:49.200 --> 00:44:52.200]  在我的生命裡面,我曾經錯失過。
[00:44:52.200 --> 00:44:56.200]  我是第三代的基督徒。
[00:44:56.200 --> 00:45:02.200]  我的祖父母是基督徒,我的父母也是基督徒。
[00:45:02.200 --> 00:45:09.200]  但是到我這一代的時候,我自己覺得基督教不算是什麼。
[00:45:09.200 --> 00:45:14.200]  所以十四歲的時候我就跌倒了。
[00:45:19.200 --> 00:45:22.200]  其實我十二歲到十六歲期間,我都離開了神。
[00:45:22.200 --> 00:45:26.200]  但是十四歲的時候,我是特別的反叛。
[00:45:26.200 --> 00:45:36.200]  我小學的時候,我不只是班裡面的第一名,我是全校的第一名。
[00:45:36.200 --> 00:45:43.200]  我根本不用讀書,我就可以全部都拿A。
[00:45:43.200 --> 00:45:48.200]  但是十四歲的時候,我竟然考試不合格。
[00:45:49.200 --> 00:45:51.200]  唯一的原因就是因為我很反叛。
[00:45:51.200 --> 00:45:59.200]  為什麼一定要一百分才能夠拿到A呢?
[00:45:59.200 --> 00:46:04.200]  所以我自己給自己評分。
[00:46:04.200 --> 00:46:08.200]  我就說五十分就是最好了。
[00:46:08.200 --> 00:46:17.200]  所以我就首先回答好我的問題,然後我就改一次。
[00:46:19.200 --> 00:46:24.200]  我希望能夠答錯一些問題,希望能夠達到五十分。
[00:46:24.200 --> 00:46:37.200]  因為我在我的世界裡面,我決定五十分,一百分裡面拿五十分就應該拿A。
[00:46:37.200 --> 00:46:42.200]  當派卷來的時候,我錯了幾條。
[00:46:42.200 --> 00:46:46.200]  四十八、四十九。
[00:46:48.200 --> 00:46:49.200]  結果我就肥了。
[00:46:49.200 --> 00:46:52.200]  我媽媽就哭了。
[00:46:52.200 --> 00:46:56.200]  我爸爸就罵我了。
[00:46:56.200 --> 00:46:59.200]  說我是壞小子。
[00:46:59.200 --> 00:47:02.200]  狡猾小子。
[00:47:02.200 --> 00:47:13.200]  他說你不單只是自己在那裡頑皮,你還帶著其他人一起頑皮。
[00:47:16.200 --> 00:47:20.200]  你把其他人家裡的小孩都帶壞了。
[00:47:20.200 --> 00:47:25.200]  因為我生命裡面沒有意義。
[00:47:25.200 --> 00:47:29.200]  我對於讀書很厭倦。
[00:47:29.200 --> 00:47:37.200]  不是說我不能讀書,是我拿A拿得很悶。
[00:47:43.200 --> 00:47:47.200]  我對於生命很厭倦,我對於基督教很厭倦,我對於生命是完全沒有意義的。
[00:47:47.200 --> 00:47:49.200]  所以我就跌倒了。
[00:47:49.200 --> 00:47:59.200]  但是感謝主,靠祂恩典,在十六歲的時候,耶穌基督再一次尋找我。
[00:47:59.200 --> 00:48:05.200]  祂讓我看到只有一個真理能夠去改變我的生命。
[00:48:05.200 --> 00:48:12.200]  祂告訴我,祂是國度裡面真正的王,真正的主。
[00:48:14.200 --> 00:48:16.200]  我的心就好像著了火一樣。
[00:48:16.200 --> 00:48:21.200]  最終我找到一個人可以跟隨。
[00:48:21.200 --> 00:48:25.200]  有人是真的,有人是真的。
[00:48:25.200 --> 00:48:28.200]  有人是永恆的。
[00:48:28.200 --> 00:48:36.200]  更重要的是,這位主是在十字架上為我而死。
[00:48:40.200 --> 00:48:43.200]  我心裡很受感動,因為我的救主為我而死。
[00:48:43.200 --> 00:48:50.200]  我看到這樣的一種君王,這樣的一個救主。
[00:48:50.200 --> 00:48:54.200]  何等大的愛,何等大的犧牲。
[00:48:54.200 --> 00:48:57.200]  我的心向神打開。
[00:48:57.200 --> 00:49:05.200]  我在耶穌基督裡面找到我生命的意義,以祂為我的救主。
[00:49:08.200 --> 00:49:10.200]  我知道耶穌就是生命的答案。
[00:49:10.200 --> 00:49:18.200]  在我跌倒的那幾年裡面,我問一些很頑皮的問題。
[00:49:18.200 --> 00:49:31.200]  我的朋友問我,為什麼耶穌基督是答案呢?如果祂是答案,那麼問題是什麼呢?
[00:49:35.200 --> 00:49:40.200]  對不起,是我問我的朋友,當他們分享福音的時候,我問他剛才的問題。
[00:49:40.200 --> 00:49:45.200]  你說耶穌是答案,那麼問題是什麼呢?
[00:49:45.200 --> 00:49:56.200]  原來耶穌不是一個問題的答案,耶穌是一個困難的答案。
[00:50:00.200 --> 00:50:06.200]  是對於那種不順,是對於那種罪惡和那種反叛,這些問題少年的答案。
[00:50:06.200 --> 00:50:17.200]  在我的黑暗的心靈裡面,我忘記了這一種真正的答案。
[00:50:17.200 --> 00:50:21.200]  感謝上帝,祂改變我。
[00:50:30.200 --> 00:50:42.200]  本來我爸爸說我是個小混混,我媽媽淚流滿面為我祈禱,而我的祖父帶我去教會,叫教會為我祈禱,因為我太頑皮了,但是我改變了過來。
[00:50:42.200 --> 00:50:53.200]  我的祖父是很真誠的,他拉我去教會,叫牧師說,請你為這個頑皮小子祈禱。
[00:50:53.200 --> 00:50:59.200]  我的生命是迷失的,直到我找到耶穌為止。
[00:51:00.200 --> 00:51:05.200]  耶穌是生命的真正意義,
[00:51:05.200 --> 00:51:16.200]  因為當你明白祂是王的時候,你就知道生命的真正意義。
[00:51:16.200 --> 00:51:21.200]  我有生命中終極的目標,
[00:51:21.200 --> 00:51:29.200]  當我找到真正的目標的時候,我就找到生命的真正意義。
[00:51:31.200 --> 00:51:33.200]  虛空的虛空,
[00:51:33.200 --> 00:51:35.200]  日光之下的人生,
[00:51:35.200 --> 00:51:45.200]  但是在神手底下的人生是美好的,是恩典。
[00:51:45.200 --> 00:51:49.200]  耶穌基督是答案,
[00:51:49.200 --> 00:51:55.200]  對於那些尋找人生意義的人來說,耶穌是答案。
[00:51:56.200 --> 00:52:01.200]  耶穌是王,耶穌是主和救主。
[00:52:01.200 --> 00:52:07.200]  讓我們的心拉近在祂的面前,
[00:52:07.200 --> 00:52:12.200]  因為舊約都是指向耶穌。
[00:52:12.200 --> 00:52:15.200]  讓我們一起禱告,
[00:52:15.200 --> 00:52:20.200]  親愛的天父,帶我們去到耶穌的面前,
[00:52:23.200 --> 00:52:26.200]  讓我們將耶穌放在我們人生的中心。
[00:52:26.200 --> 00:52:36.200]  主讓我們不願意在我們的虛幻裏面,我們願意離開。
[00:52:36.200 --> 00:52:46.200]  我們不希望因為我們在生命裏面沒有目標和意義的時候,我們感到枯乾。
[00:52:46.200 --> 00:52:52.200]  在這個培靈會裏面,求祢復興我們的心。
[00:52:54.200 --> 00:52:56.200]  將我們帶回神的話語裏面,
[00:52:56.200 --> 00:53:03.200]  然後透過你的話語將我們帶到耶穌的面前。
[00:53:03.200 --> 00:53:10.200]  我想邀請大家一起去做一個很簡單的禱告。
[00:53:10.200 --> 00:53:16.200]  我先告訴你禱告是甚麼,然後你在心裏面去禱告。
[00:53:22.200 --> 00:53:23.200]  一個很簡單的禱告,
[00:53:23.200 --> 00:53:27.200]  你說主啊,求祢使用這個培靈會將我帶回耶穌的裏面,
[00:53:27.200 --> 00:53:35.200]  用這個培靈會將我帶回神的話語裏面,
[00:53:35.200 --> 00:53:41.200]  然後由神的話語裏面將我們帶回耶穌的裏面。
[00:53:41.200 --> 00:53:51.200]  我告訴你一個事實,就是當你能夠遇見耶穌的時候,你的生命就不再一樣。
[00:53:53.200 --> 00:53:55.200]  今晚我們做一個簡單的禱告,
[00:53:55.200 --> 00:54:03.200]  願意這個培靈會對你的心是一個很特別的培靈會,
[00:54:03.200 --> 00:54:08.200]  因為它不單止帶你回到聖經,
[00:54:08.200 --> 00:54:13.200]  而是帶你由聖經去到耶穌的裏面。
[00:54:13.200 --> 00:54:18.200]  所以我們一起在這個時候做一個這樣的禱告,
[00:54:21.200 --> 00:54:23.200]  開我的眼,讓我見到耶穌,
[00:54:23.200 --> 00:54:26.200]  開我的心,
[00:54:26.200 --> 00:54:31.200]  讓我將耶穌接到我心裏面成為我的王。
[00:54:31.200 --> 00:54:38.200]  天父啊,祢見到每一個的心今晚在這裏,
[00:54:38.200 --> 00:54:47.200]  不單止在這個會場,
[00:54:47.200 --> 00:54:51.200]  也在每一個轉播站裏面聽你的話語的人,
[00:54:51.200 --> 00:54:52.200]  你都知道他們的心。
[00:54:52.200 --> 00:55:00.200]  今晚我們禱告主,求祢開我們的心去接受祢的話語,
[00:55:00.200 --> 00:55:05.200]  開我們的眼,讓我們見到耶穌,
[00:55:05.200 --> 00:55:10.200]  以致我們的生命從此不再一樣。
[00:55:15.200 --> 00:55:18.200]  因為唯有在耶穌裏面我們找到生命真正的意義。
[00:55:18.200 --> 00:55:21.200]  感謝主,
[00:55:21.200 --> 00:55:24.200]  奉耶穌的名求,
[00:55:24.200 --> 00:55:26.200]  阿們。
