
[00:00:00.000 --> 00:00:05.120]  相信大家都可能會聽過以下的說話
[00:21:09.360 --> 00:21:12.940]  如果老師這個主人
[00:21:12.940 --> 00:21:16.260]  會因為這樣而受苦
[00:21:16.260 --> 00:21:20.860]  門徒又有多願意去跟隨這個老師
[00:21:20.860 --> 00:21:24.200]  跟隨這個主人去受苦呢
[00:21:24.200 --> 00:21:31.100]  我們有多願意去成為那個受苦的僕人呢
[00:21:31.100 --> 00:21:39.800]  教會有多願意去成為那個受苦的僕人呢
[00:21:39.800 --> 00:21:42.360]  十七節耶穌應許門徒
[00:21:42.360 --> 00:21:46.460]  如果實行的話就有福了
[00:21:46.460 --> 00:21:47.740]  在這個祝福
[00:21:47.740 --> 00:21:53.120]  在約翰福音裡面有哪裡去重複出現呢
[00:21:53.120 --> 00:21:56.440]  在二十章二十九節
[00:21:56.440 --> 00:22:00.040]  耶穌復活之後對不信的多瑪說
[00:22:00.040 --> 00:22:03.120]  你因為看見了我才信嗎
[00:22:03.120 --> 00:22:04.900]  那我沒有看見
[00:22:04.900 --> 00:22:09.760]  卻信的人有福了
[00:22:09.760 --> 00:22:13.360]  如果這兩段經文是刻意去重複的話
[00:22:13.360 --> 00:22:15.660]  彼此洗腳
[00:22:15.660 --> 00:22:17.700]  彼此相愛這個教導
[00:22:17.700 --> 00:22:20.520]  就更加有神學意義
[00:22:20.520 --> 00:22:22.820]  相信耶穌所教導的
[00:22:22.820 --> 00:22:24.880]  相信祂是神的
[00:22:24.880 --> 00:22:29.740]  就會得到上帝的恩典
[00:22:29.740 --> 00:22:32.040]  然後第十八節到十九節
[00:22:32.040 --> 00:22:35.880]  耶穌再次去說自己會被出賣
[00:22:35.880 --> 00:22:38.700]  這裡不是說耶穌會被賣
[00:22:38.700 --> 00:22:41.780]  不是只是說耶穌會被賣那麼簡單
[00:22:41.780 --> 00:22:45.620]  如果門徒都是忠心侍奉上帝的話
[00:22:45.620 --> 00:22:49.960]  門徒自己都可能會被出賣
[00:22:49.960 --> 00:22:51.000]  而在第二節
[00:22:51.000 --> 00:22:53.040]  早已經埋下了這個伏線
[00:22:53.040 --> 00:22:54.320]  就是猶大出去行動
[00:22:54.320 --> 00:22:56.360]  去出賣耶穌
[00:22:56.360 --> 00:23:00.460]  對比起瑪利亞用香高抹耶穌的腳
[00:23:00.460 --> 00:23:02.500]  高抹耶穌的腳
[00:23:02.500 --> 00:23:06.080]  形成一個強烈的對比
[00:23:06.080 --> 00:23:08.400]  記得耶穌為門徒洗腳
[00:23:08.400 --> 00:23:10.700]  腳就乾淨了
[00:23:10.700 --> 00:23:13.000]  但是猶大呢
[00:23:13.000 --> 00:23:14.800]  猶大他是
[00:23:14.800 --> 00:23:16.580]  吃我飯的人
[00:23:16.580 --> 00:23:21.440]  用腳吃我
[00:23:21.440 --> 00:23:27.320]  耶穌去用詩篇四十一篇十節作為祂的申訴
[00:23:27.320 --> 00:23:33.980]  詩篇本來是二人向上帝申訴的祈禱
[00:23:33.980 --> 00:23:38.080]  而詩篇就成為了耶穌的祈禱
[00:23:38.080 --> 00:23:42.940]  耶穌就是那位二人
[00:23:42.940 --> 00:23:45.240]  之後耶穌說
[00:23:45.240 --> 00:23:48.320]  接納祂所差遣的
[00:23:48.320 --> 00:23:51.140]  就是聖靈
[00:23:51.140 --> 00:23:53.180]  就是接納耶穌
[00:23:53.180 --> 00:23:54.980]  接納耶穌
[00:23:54.980 --> 00:23:59.080]  就是接納差遣耶穌的那位副上帝
[00:23:59.080 --> 00:24:03.940]  因為耶穌就是副上帝所差派的那位基督
[00:24:03.940 --> 00:24:08.040]  如果我們接納耶穌的話
[00:24:08.040 --> 00:24:13.420]  我們就會遵行祂所說的話
[00:24:13.420 --> 00:24:15.200]  我們願不願意
[00:24:15.200 --> 00:24:18.780]  去為我們的弟兄姊妹去洗腳呢
[00:24:18.780 --> 00:24:25.940]  我們願不願意去服侍我們的鄰舍呢
[00:24:25.940 --> 00:24:30.040]  記得在去年的六月我去了印尼短宣
[00:24:30.040 --> 00:24:32.600]  在前期就需要在
[00:24:32.600 --> 00:24:35.680]  不同的地方需要籌款
[00:24:35.680 --> 00:24:41.560]  我腦海裡面立刻想到的就是在窩福裡面去籌款
[00:24:41.560 --> 00:24:45.400]  在籌款的過程當中我去過兩個團契
[00:24:45.400 --> 00:24:47.960]  一個團契就是E4 Fellowship
[00:24:47.960 --> 00:24:50.260]  大家都很好
[00:24:50.260 --> 00:24:52.560]  那一次是我在
[00:24:52.560 --> 00:24:54.360]  我回不了窩福
[00:24:54.360 --> 00:24:56.660]  去做我的短宣的分享
[00:24:56.660 --> 00:24:57.960]  我要在
[00:24:57.960 --> 00:25:00.240]  城朝朕那邊去做分享因為呢
[00:25:00.240 --> 00:25:02.560]  那晚我去了
[00:25:02.560 --> 00:25:03.580]  練師
[00:25:03.580 --> 00:25:07.420]  師班有個彩排是星期日的聖歌培靈會
[00:25:07.420 --> 00:25:12.020]  但我不可以現場去渡渡窩福去做這個分享
[00:25:12.020 --> 00:25:14.080]  但是那次呢弟兄姊妹
[00:25:14.080 --> 00:25:16.380]  透過Zoom裡面都可以聽到
[00:25:16.380 --> 00:25:20.480]  我在印尼裡面將會服侍什麼人
[00:25:20.480 --> 00:25:23.040]  然後大家都好肯去支持
[00:25:23.040 --> 00:25:26.880]  我去這個短宣
[00:25:26.880 --> 00:25:30.200]  然後第二個團契就是在尼西芝子團契裡面
[00:25:30.200 --> 00:25:32.260]  去分享
[00:25:32.260 --> 00:25:33.800]  我的
[00:25:33.800 --> 00:25:37.360]  短宣的一個簡介
[00:25:37.360 --> 00:25:41.980]  那次我就回到去團契裡面去分享我和弟兄姊妹去
[00:25:41.980 --> 00:25:42.740]  講
[00:25:42.740 --> 00:25:43.760]  關於
[00:25:43.760 --> 00:25:46.320]  我將會去這個地方
[00:25:46.320 --> 00:25:49.640]  然後希望大家可以支持
[00:25:49.640 --> 00:25:50.680]  那去
[00:25:50.680 --> 00:25:51.700]  團契
[00:25:51.700 --> 00:25:54.000]  一個環節快完的時候呢
[00:25:54.000 --> 00:25:55.540]  有一個弟兄
[00:25:55.540 --> 00:25:56.820]  去
[00:25:56.820 --> 00:26:01.680]  突然間站起來然後就說
[00:26:01.680 --> 00:26:05.000]  根據我所認識的Junius就是我
[00:26:05.000 --> 00:26:07.320]  他是不會
[00:26:07.320 --> 00:26:11.920]  去貪大手板去問大家去拿錢
[00:26:11.920 --> 00:26:16.020]  但是大家都知道他作為神學生他很需要
[00:26:16.020 --> 00:26:17.560]  一些金錢一些
[00:26:17.560 --> 00:26:19.860]  短宣經費
[00:26:19.860 --> 00:26:21.660]  去
[00:26:21.660 --> 00:26:26.000]  去到這個地方去服侍
[00:26:26.000 --> 00:26:28.820]  在那一刻裡面我很感受得到
[00:26:28.820 --> 00:26:30.620]  我團友
[00:26:30.620 --> 00:26:32.400]  好去支持我
[00:26:32.400 --> 00:26:34.960]  好具體好實質的
[00:26:34.960 --> 00:26:37.020]  去支持我
[00:26:37.020 --> 00:26:41.620]  去這個短宣
[00:26:41.620 --> 00:26:43.660]  弟兄姊妹的支持
[00:26:43.660 --> 00:26:46.220]  我們彼此的支持
[00:26:46.220 --> 00:26:48.260]  是讓我們可以經歷到
[00:26:48.260 --> 00:26:51.340]  上帝的愛
[00:26:51.340 --> 00:26:52.880]  愛呢
[00:26:52.880 --> 00:26:55.440]  不是空洞的
[00:26:55.440 --> 00:26:59.520]  不是沒有內容的愛
[00:26:59.520 --> 00:27:01.840]  愛是有行動的
[00:27:01.840 --> 00:27:04.660]  不是只說的
[00:27:04.660 --> 00:27:09.780]  也都不是心裡面有無盡的思念
[00:27:09.780 --> 00:27:13.880]  不是心裡面有一個很記掛的某一位
[00:27:13.880 --> 00:27:15.920]  我不是說愛無需
[00:27:15.920 --> 00:27:18.480]  不需要這個思念
[00:27:18.480 --> 00:27:22.840]  我是說愛是不可以停留在腦海裡面
[00:27:22.840 --> 00:27:25.400]  不可以停留在心裡面
[00:27:25.400 --> 00:27:28.720]  愛是有行動的
[00:27:28.720 --> 00:27:33.080]  當我們愛的時候就會有相應的行動
[00:27:33.080 --> 00:27:35.120]  可能會買對方喜歡的東西
[00:27:35.120 --> 00:27:37.680]  可能會想服侍對方
[00:27:37.680 --> 00:27:40.760]  可能會想對對方講肯定的說話
[00:27:40.760 --> 00:27:43.820]  可能會想給對方一個擁抱
[00:27:43.820 --> 00:27:47.160]  可能會想和對方一起同在
[00:27:47.160 --> 00:27:51.500]  這些都是具體愛的行動
[00:27:51.500 --> 00:27:53.560]  如果我們認識上帝
[00:27:53.560 --> 00:27:57.400]  我們想知道他具體做過什麼的時候
[00:27:57.400 --> 00:28:02.260]  我們會看上帝做過什麼
[00:28:02.260 --> 00:28:03.540]  上帝在舊約裡面
[00:28:03.540 --> 00:28:09.680]  怎樣去拯救以色列人離開埃及人的奴役
[00:28:09.680 --> 00:28:10.960]  在基督裡面
[00:28:10.960 --> 00:28:14.040]  基督的愛就是導誠肉身
[00:28:14.040 --> 00:28:16.860]  住在我們中間
[00:28:16.860 --> 00:28:20.940]  如果他不愛我們這個污糟邋遢的世界的話
[00:28:20.940 --> 00:28:23.760]  他是不會住在我們當中的
[00:28:23.760 --> 00:28:26.320]  是因為愛我們才走進去
[00:28:26.320 --> 00:28:28.640]  這個世界裡面
[00:28:28.640 --> 00:28:31.700]  為門徒洗腳
[00:28:31.700 --> 00:28:37.580]  洗腳是一個具體展現基督的愛
[00:28:37.580 --> 00:28:42.460]  今天我們跟隨基督去做基督徒
[00:28:42.460 --> 00:28:47.320]  我們肯不肯去為我們的弟兄姊妹去洗腳呢
[00:28:47.320 --> 00:28:52.960]  我們願不願意去服侍我們的鄰舍呢
[00:28:52.960 --> 00:28:56.280]  希望今天大家聽到洗腳的故事
[00:28:56.280 --> 00:28:58.840]  讓我們都一起去行動
[00:28:58.840 --> 00:29:02.420]  因為愛是具體的行動
[00:29:02.420 --> 00:29:09.840]  讓我們同心祈禱
[00:29:09.840 --> 00:29:12.920]  愛我們的主
[00:29:12.920 --> 00:29:15.480]  感謝你
[00:29:15.480 --> 00:29:17.780]  透過你的愛子耶穌基督
[00:29:17.780 --> 00:29:19.840]  導誠肉身
[00:29:19.840 --> 00:29:22.400]  住在我們當中
[00:29:22.400 --> 00:29:25.460]  具體的去展現
[00:29:25.460 --> 00:29:30.320]  上帝你的愛是怎樣的愛
[00:29:30.320 --> 00:29:35.440]  求天父差派聖靈去幫助我們
[00:29:35.440 --> 00:29:37.500]  加力給我們
[00:29:37.500 --> 00:29:42.100]  好讓我們可以服侍我們的弟兄姊妹
[00:29:42.100 --> 00:29:46.960]  好讓我們可以服侍我們的鄰舍
[00:29:46.960 --> 00:29:51.580]  將上帝這個具體的愛
[00:29:51.580 --> 00:29:54.400]  去展現出來
[00:29:54.400 --> 00:29:56.440]  求上帝加力
[00:29:56.440 --> 00:29:59.760]  我們祈禱是奉主耶穌基督得聖之名而求
[00:29:59.760 --> 00:30:00.280]  下門
