
[00:00:00.000 --> 00:00:01.800]  各位大仙姐妹新年快樂
[00:19:21.320 --> 00:19:24.320]  每一支派都有它的裝飾
[00:19:24.320 --> 00:19:25.240]  有一個裝飾
[00:19:25.240 --> 00:19:26.120]  說很漂亮
[00:19:26.120 --> 00:19:27.360]  十二支派弄一個
[00:19:27.360 --> 00:19:30.800]  但是又會擺一個好像喇叭的形狀
[00:19:30.800 --> 00:19:33.640]  大家有沒有去過那些商場呢
[00:19:33.640 --> 00:19:37.000]  早前十幾年前開始有一個
[00:19:37.000 --> 00:19:37.800]  好像黑洞那樣
[00:19:37.800 --> 00:19:38.600]  擺一個小銀幣進去
[00:19:38.600 --> 00:19:39.880]  「嗚~船進去」
[00:19:39.880 --> 00:19:40.720]  這樣丟進去
[00:19:40.720 --> 00:19:41.720]  「咚~丁丫石」
[00:19:41.720 --> 00:19:43.720]  沒有了銀了
[00:19:43.720 --> 00:19:46.120]  就類似有一個喇叭那樣
[00:19:46.120 --> 00:19:46.960]  連著奉獻箱
[00:19:46.960 --> 00:19:47.720]  「嘟~」
[00:19:47.720 --> 00:19:48.160]  「嘣」
[00:19:48.160 --> 00:19:49.640]  進了聖殿了
[00:19:49.640 --> 00:19:50.200]  是不是
[00:19:50.200 --> 00:19:51.520]  那你奉獻的那些人
[00:19:51.520 --> 00:19:53.160]  就聖經 耶穌那樣
[00:19:53.160 --> 00:19:55.040]  就坐在那些位置
[00:19:55.040 --> 00:19:56.600]  有那十二個奉獻箱
[00:19:56.600 --> 00:19:58.280]  奉獻的位置
[00:19:58.280 --> 00:19:59.640]  還有其中一個就是
[00:19:59.640 --> 00:20:00.840]  給祭司奉獻
[00:20:00.840 --> 00:20:03.320]  有十三個學者這樣找到
[00:20:03.320 --> 00:20:05.800]  那在女院那裡
[00:20:05.800 --> 00:20:09.040]  在這件事情發生了
[00:20:09.040 --> 00:20:10.720]  在四十一節這樣形容
[00:20:10.720 --> 00:20:13.240]  耶穌就坐在這些銀庫
[00:20:13.240 --> 00:20:15.680]  那些奉獻箱的位置附近
[00:20:15.680 --> 00:20:19.440]  看到那些人就開始放奉獻進去
[00:20:19.440 --> 00:20:20.880]  那時候有沒有紙幣
[00:20:20.880 --> 00:20:21.720]  應該是沒有的
[00:20:21.720 --> 00:20:23.080]  每個人的銀
[00:20:23.080 --> 00:20:24.720]  要麼是聖殿的銀
[00:20:24.720 --> 00:20:26.640]  要麼是用羅馬的銀
[00:20:26.640 --> 00:20:27.680]  用銀幣
[00:20:27.680 --> 00:20:29.200]  所以聽到你奉獻那樣
[00:20:29.200 --> 00:20:31.320]  當然是用聖殿的類
[00:20:31.320 --> 00:20:32.320]  就是你聽到那些銀
[00:20:32.320 --> 00:20:33.760]  「嘩~」
[00:20:33.760 --> 00:20:34.840]  丟進去
[00:20:34.840 --> 00:20:35.560]  「嘣嘣嘣嘣」
[00:20:35.560 --> 00:20:38.840]  如果你多錢那些
[00:20:38.840 --> 00:20:39.880]  袋子裡有一袋
[00:20:39.880 --> 00:20:40.960]  找個箱子
[00:20:40.960 --> 00:20:41.360]  丟進去
[00:20:41.360 --> 00:20:42.640]  「嘣嘣嘣嘣嘣」
[00:20:42.640 --> 00:20:43.400]  「嘣嘣嘣嘣嘣」
[00:20:43.400 --> 00:20:44.600]  是不是很厲害
[00:20:44.600 --> 00:20:45.440]  「嘩~」很開心啊
[00:20:45.440 --> 00:20:46.280]  聽到這麼多聲音
[00:20:46.280 --> 00:20:47.040]  真的
[00:20:47.040 --> 00:20:48.520]  聽到掉錢下來
[00:20:48.520 --> 00:20:50.480]  從箱子裡奉獻箱下去
[00:20:50.480 --> 00:20:53.640]  那你有時候中大獎
[00:20:53.640 --> 00:20:54.240]  中獎「嘩~」
[00:20:54.240 --> 00:20:55.360]  「嘣嘣嘣嘣嘣」
[00:20:55.360 --> 00:20:55.960]  聽到吧
[00:20:55.960 --> 00:20:57.480]  看電視都看到了
[00:20:57.480 --> 00:20:58.920]  聽到很興奮
[00:20:58.920 --> 00:21:03.960]  聽到聲音很興奮
[00:21:03.960 --> 00:21:05.840]  但是有一個
[00:21:05.840 --> 00:21:07.760]  看到一個婦人
[00:21:07.760 --> 00:21:09.360]  寡婦
[00:21:09.360 --> 00:21:10.600]  她認同寡婦
[00:21:10.600 --> 00:21:12.400]  這個寡婦看到嗎
[00:21:12.400 --> 00:21:15.240]  之前上文早兩節就說
[00:21:15.240 --> 00:21:19.920]  那些文士是欺負他們的
[00:21:19.920 --> 00:21:24.680]  當這個寡婦去奉獻的時候
[00:21:24.680 --> 00:21:26.040]  羅馬政府
[00:21:26.040 --> 00:21:28.640]  當時是羅馬政府管治
[00:21:28.640 --> 00:21:30.880]  希律王這個傀儡的皇帝
[00:21:30.880 --> 00:21:33.320]  想拉攏這幫的以色列人
[00:21:33.320 --> 00:21:35.280]  就起聖殿
[00:21:35.280 --> 00:21:36.360]  但是他是不是真心的呢
[00:21:36.360 --> 00:21:37.560]  不是啦
[00:21:37.560 --> 00:21:39.560]  這些政府上面的架構
[00:21:39.560 --> 00:21:40.760]  哇~真的
[00:21:40.760 --> 00:21:42.840]  看見就不對勁了
[00:21:42.840 --> 00:21:44.200]  自己人
[00:21:44.200 --> 00:21:45.200]  那些文士
[00:21:45.200 --> 00:21:47.480]  又欺負寡婦的
[00:21:47.480 --> 00:21:48.560]  那些寡婦
[00:21:48.560 --> 00:21:50.560]  她有什麼
[00:21:50.560 --> 00:21:51.040]  她說
[00:21:51.040 --> 00:21:51.520]  聖經說
[00:21:51.520 --> 00:21:51.880]  耶穌說
[00:21:51.880 --> 00:21:55.440]  她有兩個小錢
[00:21:55.440 --> 00:21:56.440]  這兩個小錢
[00:21:56.440 --> 00:21:57.720]  就是好像現在的
[00:21:57.720 --> 00:21:59.880]  社會保險那樣
[00:21:59.880 --> 00:22:02.600]  或者food stamp那樣
[00:22:02.600 --> 00:22:04.600]  寡婦
[00:22:04.600 --> 00:22:07.640]  聖殿的人
[00:22:07.640 --> 00:22:09.920]  去派錢給寡婦
[00:22:09.920 --> 00:22:12.160]  讓她能夠過活
[00:22:12.160 --> 00:22:15.240]  那她就收到兩個小錢
[00:22:15.240 --> 00:22:17.640]  就等於一個大銀那麼多的價值
[00:22:17.640 --> 00:22:19.080]  就是羅馬幣的價值
[00:22:19.080 --> 00:22:23.760]  是給她一天的食物
[00:22:23.760 --> 00:22:25.760]  那大家可以問一下大家
[00:22:25.760 --> 00:22:28.200]  大家去中國餐館吃飯很多
[00:22:28.200 --> 00:22:29.440]  都會去吃飯
[00:22:29.440 --> 00:22:32.640]  那些找錢那些很聰明的
[00:22:32.640 --> 00:22:33.160]  是不是
[00:22:33.160 --> 00:22:35.800]  喂~
[00:22:35.800 --> 00:22:40.000]  吃飯吃了15元
[00:22:40.000 --> 00:22:42.640]  你給她一張20元的紙幣
[00:22:42.640 --> 00:22:43.040]  是不是
[00:22:43.040 --> 00:22:46.000]  那找錢怎麼找的
[00:22:46.000 --> 00:22:47.760]  五張一元的紙幣
[00:22:47.760 --> 00:22:48.720]  五元是不是
[00:22:48.720 --> 00:22:49.920]  你換算了
[00:22:49.920 --> 00:22:51.880]  你吃了100元
[00:22:51.880 --> 00:22:52.280]  不是
[00:22:52.280 --> 00:22:53.040]  對不起
[00:22:53.040 --> 00:22:54.160]  吃了
[00:22:54.160 --> 00:22:55.520]  怎樣
[00:22:55.520 --> 00:22:56.120]  80元
[00:22:56.120 --> 00:22:56.840]  85元了
[00:22:56.840 --> 00:22:57.600]  是不是
[00:22:57.600 --> 00:22:58.360]  再推算一下
[00:22:58.360 --> 00:23:00.040]  你給了她100元的紙幣
[00:23:00.040 --> 00:23:00.280]  是不是
[00:23:00.280 --> 00:23:03.240]  你盡量打散她
[00:23:03.240 --> 00:23:04.520]  你不會說
[00:23:04.520 --> 00:23:06.360]  你希望那個顧客怎樣
[00:23:06.360 --> 00:23:08.440]  按照你的心意放進去
[00:23:08.440 --> 00:23:12.480]  你會不會想著那個顧客會全放進去
[00:23:12.480 --> 00:23:13.000]  當然不會
[00:23:13.000 --> 00:23:15.040]  不要這樣想的
[00:23:15.040 --> 00:23:17.160]  那你想想這個婦人
[00:23:17.160 --> 00:23:17.800]  OK
[00:23:17.800 --> 00:23:20.600]  她有兩個銀
[00:23:20.600 --> 00:23:23.000]  那你如果是用顧客的心態
[00:23:23.000 --> 00:23:23.320]  唉~
[00:23:23.320 --> 00:23:25.600]  先想想
[00:23:25.600 --> 00:23:27.720]  打一個好了
[00:23:27.720 --> 00:23:28.520]  一個就夠了
[00:23:28.520 --> 00:23:29.080]  剩下一個
[00:23:29.080 --> 00:23:30.120]  看看剩下的
[00:23:30.120 --> 00:23:31.160]  吃完一頓飯
[00:23:31.160 --> 00:23:32.320]  第二天有剩下的
[00:23:32.320 --> 00:23:33.960]  就再放也不遲的了
[00:23:33.960 --> 00:23:34.640]  是不是
[00:23:34.640 --> 00:23:36.120]  是不是這樣的心態
[00:23:36.120 --> 00:23:36.840]  人之常情
[00:23:36.840 --> 00:23:37.640]  是不是
[00:23:37.640 --> 00:23:39.000]  但是
[00:23:39.000 --> 00:23:39.960]  這個婦人
[00:23:39.960 --> 00:23:42.080]  這個寡婦
[00:23:42.080 --> 00:23:46.360]  看到政治政府上面的敗壞
[00:23:46.360 --> 00:23:49.080]  看到自己人的民事
[00:23:49.080 --> 00:23:50.760]  這樣欺負人
[00:23:50.760 --> 00:23:55.560]  但是她所看重的是什麼呢
[00:23:55.560 --> 00:23:58.920]  她所看重的是什麼呢
[00:23:58.920 --> 00:24:00.600]  是不是人的認同呢
[00:24:00.600 --> 00:24:01.720]  好像這班民事那樣
[00:24:01.720 --> 00:24:03.160]  人的認同呢
[00:24:03.160 --> 00:24:04.920]  不是的
[00:24:04.920 --> 00:24:07.400]  她看重的是什麼
[00:24:07.400 --> 00:24:11.440]  同神的關係
[00:24:11.440 --> 00:24:15.160]  她所看重的是同神的關係
[00:24:15.160 --> 00:24:16.280]  所以她聽下去
[00:24:16.280 --> 00:24:17.240]  當她奉獻的時候
[00:24:17.240 --> 00:24:19.080]  耶穌聽到奉獻
[00:24:19.080 --> 00:24:19.960]  那些民事
[00:24:19.960 --> 00:24:20.920]  或者是那些財主
[00:24:20.920 --> 00:24:22.040]  比較有錢的
[00:24:22.040 --> 00:24:23.560]  叮叮噹噹
[00:24:23.560 --> 00:24:24.440]  這樣下去
[00:24:24.440 --> 00:24:25.720]  但是她聽到的
[00:24:25.720 --> 00:24:27.000]  耶穌聽到這個婦人
[00:24:27.000 --> 00:24:28.520]  這個寡婦
[00:24:28.520 --> 00:24:31.960]  好像去商場玩那個
[00:24:31.960 --> 00:24:32.520]  叮
[00:24:32.520 --> 00:24:33.240]  一個吃了
[00:24:33.240 --> 00:24:34.920]  吃了這個銀了
[00:24:34.920 --> 00:24:35.400]  叮
[00:24:35.400 --> 00:24:36.680]  又吃第二個銀了
[00:24:36.680 --> 00:24:38.360]  是兩下
[00:24:38.360 --> 00:24:38.960]  不是
[00:24:38.960 --> 00:24:40.360]  她叉一叉叉下去
[00:24:40.360 --> 00:24:42.680]  那樣的聲音
[00:24:42.680 --> 00:24:45.160]  所以我們看到原來
[00:24:45.160 --> 00:24:46.280]  主耶穌基督
[00:24:46.280 --> 00:24:49.320]  就用了這個景象
[00:24:49.320 --> 00:24:51.320]  去教導門徒
[00:24:51.320 --> 00:24:53.480]  去跟門徒說
[00:24:53.480 --> 00:24:54.920]  門徒
[00:24:54.920 --> 00:24:55.720]  過來了
[00:24:55.720 --> 00:24:57.880]  這十二個門徒就過來看了
[00:24:57.880 --> 00:24:58.600]  哇
[00:24:58.600 --> 00:25:00.280]  我實實在在告訴你
[00:25:00.280 --> 00:25:01.800]  哇 留意了
[00:25:01.800 --> 00:25:03.480]  實在在告訴你們
[00:25:03.480 --> 00:25:05.960]  耶穌主耶穌每次說這個話
[00:25:05.960 --> 00:25:07.320]  要小心了
[00:25:07.320 --> 00:25:08.840]  這些重要字
[00:25:08.840 --> 00:25:11.960]  這個寡婦投入這個
[00:25:11.960 --> 00:25:14.280]  奉獻箱裡面的
[00:25:14.280 --> 00:25:16.680]  這個奉獻箱裡面的
[00:25:16.680 --> 00:25:22.120]  比眾人投的更加多
[00:25:22.120 --> 00:25:23.560]  因為他怎樣
[00:25:23.560 --> 00:25:24.840]  他
[00:25:24.840 --> 00:25:26.600]  其他人
[00:25:26.600 --> 00:25:29.320]  是靜了一些放進去的
[00:25:29.320 --> 00:25:31.480]  他就是
[00:25:31.480 --> 00:25:33.000]  將他自己見到不足
[00:25:33.000 --> 00:25:34.600]  他真是不足
[00:25:34.600 --> 00:25:37.400]  一天的錢放了進去
[00:25:37.400 --> 00:25:40.600]  連養生那天所吃的東西
[00:25:40.600 --> 00:25:42.600]  那些錢供應的
[00:25:42.600 --> 00:25:44.040]  都放了進去
[00:25:44.040 --> 00:25:45.880]  完完全全放進去
[00:25:45.880 --> 00:25:47.320]  有時候我們聖經說
[00:25:47.320 --> 00:25:49.560]  我們奉獻金心樂意是最重要的
[00:25:49.560 --> 00:25:51.960]  沒錯 金心樂意最重要
[00:25:51.960 --> 00:25:55.240]  但是它是完全地放上去的
[00:25:55.240 --> 00:25:58.920]  有些人投很多錢進去
[00:25:58.920 --> 00:25:59.960]  都金心樂意的
[00:25:59.960 --> 00:26:01.800]  我金心樂意奉獻
[00:26:01.800 --> 00:26:02.840]  放了進去
[00:26:02.840 --> 00:26:03.720]  哇
[00:26:03.720 --> 00:26:04.520]  檢查記錄
[00:26:04.520 --> 00:26:06.760]  奉獻了
[00:26:06.760 --> 00:26:09.800]  但是這個婦人
[00:26:09.800 --> 00:26:12.200]  她是將她的生命
[00:26:12.200 --> 00:26:14.440]  全部
[00:26:14.440 --> 00:26:15.720]  全心全意的
[00:26:15.720 --> 00:26:18.600]  完全地為了同神建立
[00:26:18.600 --> 00:26:22.280]  同時所看重的就是同神的關係
[00:26:22.280 --> 00:26:24.120]  所以她不是假意
[00:26:24.120 --> 00:26:25.320]  她是真心
[00:26:25.320 --> 00:26:28.040]  完全地獻上給主
[00:26:28.040 --> 00:26:29.320]  所以我們看到
[00:26:29.320 --> 00:26:33.400]  我們今年所開始看的時候
[00:26:33.400 --> 00:26:36.040]  我們今年的教會主題第一步就是
[00:26:36.040 --> 00:26:38.520]  Be Disciple
[00:26:38.520 --> 00:26:40.040]  怎樣Be Disciple呢
[00:26:40.040 --> 00:26:41.400]  就是說要成為
[00:26:41.400 --> 00:26:43.400]  在基督裡面去成長
[00:26:43.400 --> 00:26:45.640]  做一個成熟的門徒
[00:26:45.640 --> 00:26:48.280]  自己是要成長做成神門徒
[00:26:48.280 --> 00:26:50.600]  第一樣東西我們要認定主耶穌基督
[00:26:50.600 --> 00:26:51.560]  祂的身份
[00:26:51.560 --> 00:26:52.680]  祂滿有權能
[00:26:52.680 --> 00:26:53.800]  是我們的主
[00:26:53.800 --> 00:26:55.560]  祂是神
[00:26:55.560 --> 00:26:56.600]  祂是看顧我們
[00:26:56.600 --> 00:27:00.040]  去控制掌管宇宙萬物的一切事情的神
[00:27:00.040 --> 00:27:02.040]  第二樣東西我們要Value
[00:27:02.040 --> 00:27:04.280]  我們要看重
[00:27:04.280 --> 00:27:06.360]  我們同神的關係
[00:27:06.360 --> 00:27:08.200]  這個是我們首選
[00:27:08.200 --> 00:27:10.200]  所以這班的民事答問問題
[00:27:10.200 --> 00:27:12.280]  會答說最大誡命答得出來
[00:27:12.280 --> 00:27:14.120]  但是他不承認主
[00:27:14.120 --> 00:27:17.240]  是掌管他們一切的主
[00:27:17.240 --> 00:27:18.520]  這是沒用的
[00:27:18.520 --> 00:27:20.120]  當我們承認的時候
[00:27:20.120 --> 00:27:21.480]  他有權力的時候
[00:27:21.480 --> 00:27:25.160]  我們就會看重同主的關係
[00:27:25.160 --> 00:27:26.760]  我們怎樣去回應呢
[00:27:26.760 --> 00:27:31.320]  我們每個人都不想做一個
[00:27:31.320 --> 00:27:33.560]  混亂惡惡的門徒
[00:27:33.560 --> 00:27:35.400]  我們都想成長
[00:27:35.400 --> 00:27:36.360]  我們天上的包袱
[00:27:36.360 --> 00:27:37.240]  我們生了個兒子
[00:27:37.240 --> 00:27:38.280]  生了個子女出來
[00:27:38.280 --> 00:27:39.160]  我們有爸爸的
[00:27:39.160 --> 00:27:41.640]  每個人都有爸爸
[00:27:41.640 --> 00:27:44.120]  有地上的爸爸
[00:27:44.120 --> 00:27:45.160]  他看到兒子
[00:27:45.160 --> 00:27:45.880]  生了個兒子出來
[00:27:45.880 --> 00:27:47.800]  都想去成長
[00:27:47.800 --> 00:27:49.720]  天賦都是一樣
[00:27:49.720 --> 00:27:53.160]  都想我們每個人去成長
[00:27:53.160 --> 00:27:56.360]  我們這個成長的空間
[00:27:56.360 --> 00:27:59.400]  不是要飽讀詩書的那些民事
[00:27:59.400 --> 00:28:05.160]  不是那些尊貴客戶才有的權利
[00:28:05.160 --> 00:28:07.880]  每個門徒無論我們的背景
[00:28:07.880 --> 00:28:09.080]  我們的知識水平
[00:28:09.080 --> 00:28:11.240]  社會的地位
[00:28:11.240 --> 00:28:14.600]  神都給我們有成長的機會
[00:28:14.600 --> 00:28:17.480]  我們就找著這個機會
[00:28:17.480 --> 00:28:20.760]  去跟主耶穌基督連在一起
[00:28:20.760 --> 00:28:22.040]  將我們的身體調整一下
[00:28:22.040 --> 00:28:24.360]  我們生活的優先次序
[00:28:24.360 --> 00:28:25.400]  我們新的開始
[00:28:25.400 --> 00:28:27.720]  我們調整我們生命的次序
[00:28:27.720 --> 00:28:31.320]  我們嘗試鼓勵大家去讀經
[00:28:31.320 --> 00:28:32.600]  去祈禱
[00:28:32.600 --> 00:28:33.640]  我們有讀經計劃
[00:28:33.640 --> 00:28:34.840]  有祈禱小組
[00:28:34.840 --> 00:28:36.200]  有全教會禱告
[00:28:36.200 --> 00:28:37.400]  我們預備
[00:28:37.400 --> 00:28:38.520]  預備我們
[00:28:38.520 --> 00:28:41.800]  預備更加深我們同神的關係
[00:28:41.800 --> 00:28:47.480]  我們就會去期間裏面去做就沒做
[00:28:47.480 --> 00:28:50.120]  去make disciple
[00:28:50.120 --> 00:28:51.720]  我們透過各樣的方法
[00:28:51.720 --> 00:28:52.680]  去斷宣也好
[00:28:52.680 --> 00:28:54.840]  或者去傳福音也好
[00:28:54.840 --> 00:28:57.560]  或者跟身邊的人分享見證也好
[00:28:57.560 --> 00:28:59.000]  所以我們鼓勵大家
[00:28:59.000 --> 00:29:00.200]  在新的一年
[00:29:00.200 --> 00:29:04.200]  去為了同神建立這個更深的關係當中
[00:29:04.200 --> 00:29:05.320]  去努力
[00:29:05.320 --> 00:29:09.080]  因為我們每個人所要看重的
[00:29:09.080 --> 00:29:12.440]  就是同神的關係跟主耶穌基督的關係
[00:29:12.440 --> 00:29:16.120]  希望大家可以抓住這次的經文
[00:29:16.120 --> 00:29:18.040]  成為大家的鼓勵
[00:29:18.040 --> 00:29:21.720]  去建立跟神建立更深的關係
[00:29:21.720 --> 00:29:24.760]  跟主建立更深的關係
[00:29:24.760 --> 00:29:25.720]  我是你的天父上帝
[00:29:25.720 --> 00:29:27.400]  我們多謝你
[00:29:27.400 --> 00:29:33.960]  我們明白到主耶穌基督已經在你的右邊
[00:29:33.960 --> 00:29:37.560]  一直都在為我們祈求
[00:29:37.560 --> 00:29:41.720]  因為祂清楚知道我們每個人所遇到的環境
[00:29:41.720 --> 00:29:44.520]  所遇到的挑戰
[00:29:44.520 --> 00:29:47.320]  所遇到的一切的經歷
[00:29:47.320 --> 00:29:53.480]  我們每天每個禮拜都願意去和你親近
[00:29:53.480 --> 00:29:56.280]  今天我們回到主的殿裏面
[00:29:56.280 --> 00:29:58.440]  都是存在一個感恩的心
[00:29:58.440 --> 00:30:00.440]  去想與你親近
[00:30:00.440 --> 00:30:03.480]  去更加去經歷你
[00:30:03.480 --> 00:30:05.480]  去將榮耀去重讚
[00:30:05.480 --> 00:30:07.240]  去將榮耀歸給你
[00:30:07.240 --> 00:30:11.080]  神啊 我們當中有未信主的朋友
[00:30:11.080 --> 00:30:15.560]  或者信了主多年的主內弟兄姊妹
[00:30:15.560 --> 00:30:19.960]  我們很可能都是一個有很多成長的空間
[00:30:19.960 --> 00:30:24.760]  因為神啊 我們真是在生命當中
[00:30:24.760 --> 00:30:27.480]  很多的掙扎當中我們有停留
[00:30:27.480 --> 00:30:29.160]  不長進的時候
[00:30:29.160 --> 00:30:30.680]  有得罪你的時候
[00:30:30.680 --> 00:30:33.640]  神啊 祢求祢一一去寬恕我們
[00:30:33.640 --> 00:30:38.920]  帶領我們去走一條更美更好的道路
[00:30:38.920 --> 00:30:40.920]  因為我們只有藉著主耶穌基督
[00:30:40.920 --> 00:30:44.360]  才可以去到父神祢那裏
[00:30:44.360 --> 00:30:48.760]  多謝祢今天給我們有今天的信息
[00:30:48.760 --> 00:30:51.800]  藉著祢的話語去幫助我們去
[00:30:51.800 --> 00:30:55.720]  更加去在靈裏面帶領我們去2024年
[00:30:55.720 --> 00:30:58.760]  成為一個更合理心意的基督徒
[00:30:58.760 --> 00:31:01.560]  學習跟著主耶穌基督來
[00:31:01.560 --> 00:31:04.760]  願主耶穌基督的恩惠 父神的慈愛
[00:31:04.760 --> 00:31:08.120]  聖靈的感動常常與會眾同在
[00:31:08.120 --> 00:31:11.160]  從今時直到永遠遠 阿們
