
[00:00:00.000 --> 00:00:07.000]  我們分享的題目是「周六崇拜五週年的十年展望」
[00:14:22.000 --> 00:14:24.000]  一個很典型在香港
[00:14:24.000 --> 00:14:27.000]  我們叫做一個中型的教會
[00:14:27.000 --> 00:14:29.000]  大家有沒有發覺我有時
[00:14:29.000 --> 00:14:31.000]  我講到也好教到也好
[00:14:31.000 --> 00:14:34.000]  好像我在養幾千幾萬人似的
[00:14:34.000 --> 00:14:35.000]  講得很大
[00:14:35.000 --> 00:14:37.000]  有沒有發覺
[00:14:37.000 --> 00:14:39.000]  為什麼要這樣
[00:14:39.000 --> 00:14:41.000]  這個就是異象的問題
[00:14:41.000 --> 00:14:43.000]  因為我們不是看
[00:14:43.000 --> 00:14:45.000]  現在坐在這裏有多少人
[00:14:45.000 --> 00:14:46.000]  我們是在想
[00:14:46.000 --> 00:14:48.000]  上帝那個方舟有多大
[00:14:48.000 --> 00:14:50.000]  那個方舟有多大
[00:14:50.000 --> 00:14:51.000]  方舟是可以
[00:14:51.000 --> 00:14:52.000]  我要建一個
[00:14:52.000 --> 00:14:56.000]  可以勝在幾千幾萬人的教會
[00:14:56.000 --> 00:14:58.000]  我要用最好的材料
[00:14:58.000 --> 00:15:01.000]  我要做最嚴謹的建造
[00:15:01.000 --> 00:15:05.000]  因為如果上帝有一天
[00:15:05.000 --> 00:15:07.000]  讓人進來的時候
[00:15:07.000 --> 00:15:09.000]  這個方舟是救到人的
[00:15:09.000 --> 00:15:13.000]  我現在我不是為人去建造這個方舟
[00:15:13.000 --> 00:15:14.000]  我是為上帝
[00:15:14.000 --> 00:15:16.000]  而上帝在聖經裏面
[00:15:16.000 --> 00:15:18.000]  給我們一個很大很大的異象
[00:15:18.000 --> 00:15:21.000]  每一間教會都可以
[00:15:21.000 --> 00:15:23.000]  救到成千上萬的人
[00:15:23.000 --> 00:15:25.000]  而且不是一代是跨代
[00:15:25.000 --> 00:15:26.000]  我死了之後
[00:15:26.000 --> 00:15:28.000]  如果我好好地建立這間教會
[00:15:28.000 --> 00:15:30.000]  這間教會會繼續去成全
[00:15:30.000 --> 00:15:31.000]  這間教會可以
[00:15:31.000 --> 00:15:34.000]  救到成千上萬的人
[00:15:34.000 --> 00:15:37.000]  跨代萬世的基業
[00:15:37.000 --> 00:15:38.000]  大家明不明白我的意思
[00:15:38.000 --> 00:15:40.000]  分別就在這裏
[00:15:40.000 --> 00:15:44.000]  相反你隨便去建造一間教會
[00:15:44.000 --> 00:15:45.000]  你死了
[00:15:45.000 --> 00:15:47.000]  你未死都倒了
[00:15:47.000 --> 00:15:49.000]  就算好像沒有倒
[00:15:49.000 --> 00:15:51.000]  好像沒有興亡
[00:15:51.000 --> 00:15:53.000]  結果哪一天來到的時候
[00:15:53.000 --> 00:15:56.000]  你發現這間教會
[00:15:56.000 --> 00:15:58.000]  未必是救到人的教會
[00:15:58.000 --> 00:16:04.000]  這個是最令我們驚恐的東西
[00:16:04.000 --> 00:16:06.000]  我們要建立一個
[00:16:06.000 --> 00:16:09.000]  真正可以救人
[00:16:09.000 --> 00:16:12.000]  不會被風浪打沉的方舟
[00:16:12.000 --> 00:16:14.000]  當然有些人在方舟上面
[00:16:14.000 --> 00:16:16.000]  決定離開這個方舟
[00:16:16.000 --> 00:16:17.000]  跳海
[00:16:17.000 --> 00:16:18.000]  你沒辦法
[00:16:18.000 --> 00:16:20.000]  他跳海他不信
[00:16:20.000 --> 00:16:21.000]  你沒辦法救他
[00:16:21.000 --> 00:16:23.000]  但是我們的目標是什麼
[00:16:23.000 --> 00:16:25.000]  凡是願意在這裏
[00:16:25.000 --> 00:16:27.000]  和我們一起
[00:16:27.000 --> 00:16:29.000]  在真理上面去成長
[00:16:29.000 --> 00:16:30.000]  坐這個方舟
[00:16:30.000 --> 00:16:31.000]  離開這個世界
[00:16:31.000 --> 00:16:32.000]  進入永恆的人
[00:16:32.000 --> 00:16:34.000]  每一個人在這間教會
[00:16:34.000 --> 00:16:36.000]  只要他有心去追求
[00:16:36.000 --> 00:16:39.000]  他一定可以
[00:16:39.000 --> 00:16:41.000]  逃過上帝的審判
[00:16:41.000 --> 00:16:43.000]  這個是我們的目標
[00:16:43.000 --> 00:16:45.000]  當然你不信我
[00:16:45.000 --> 00:16:46.000]  我沒辦法
[00:16:46.000 --> 00:16:47.000]  我不是要人多
[00:16:47.000 --> 00:16:53.000]  我是要一個蒙上帝月立的方舟
[00:16:53.000 --> 00:16:55.000]  最後
[00:16:55.000 --> 00:16:57.000]  問題都是這樣的
[00:16:57.000 --> 00:17:00.000]  這個千秋大業
[00:17:00.000 --> 00:17:02.000]  萬世基業
[00:17:02.000 --> 00:17:04.000]  你都是有份的
[00:17:04.000 --> 00:17:05.000]  有沒有想過
[00:17:05.000 --> 00:17:07.000]  你有沒有想過
[00:17:07.000 --> 00:17:10.000]  你有沒有想過你可以有份
[00:17:10.000 --> 00:17:13.000]  如果你記得我兩天前
[00:17:13.000 --> 00:17:14.000]  不是 昨天
[00:17:14.000 --> 00:17:15.000]  我發過WhatsApp出來的時候
[00:17:15.000 --> 00:17:18.000]  我說今天是七一的清晨
[00:17:18.000 --> 00:17:22.000]  然後我說以下哪一項
[00:17:22.000 --> 00:17:26.000]  是對我的未來有更大的影響
[00:17:26.000 --> 00:17:27.000]  甚至我可以說
[00:17:27.000 --> 00:17:28.000]  以下哪一項
[00:17:28.000 --> 00:17:31.000]  對香港的未來有更大的影響
[00:17:31.000 --> 00:17:33.000]  是七一回歸
[00:17:33.000 --> 00:17:35.000]  香港開始一個新的業
[00:17:35.000 --> 00:17:40.000]  還是六成五歲生日
[00:17:40.000 --> 00:17:42.000]  開展教會的生意
[00:17:42.000 --> 00:17:49.000]  教會是影響世界最重要的一環
[00:17:49.000 --> 00:17:50.000]  為什麼這樣說
[00:17:50.000 --> 00:17:52.000]  因為聖經
[00:17:52.000 --> 00:17:55.000]  保羅在這本所書第三章裡面說
[00:17:55.000 --> 00:17:57.000]  上帝要藉著教會
[00:17:57.000 --> 00:18:00.000]  彰顯祂百般的智慧
[00:18:00.000 --> 00:18:03.000]  上帝不會通過你的事業
[00:18:03.000 --> 00:18:05.000]  通過你的學業
[00:18:05.000 --> 00:18:09.000]  通過你在地上的金錢地位
[00:18:09.000 --> 00:18:12.000]  等等去彰顯祂的智慧
[00:18:12.000 --> 00:18:16.000]  上帝通過祂的教會
[00:18:16.000 --> 00:18:18.000]  在地上彰顯祂百般的智慧
[00:18:18.000 --> 00:18:21.000]  你想不想參與上帝智慧的工程
[00:18:21.000 --> 00:18:22.000]  你想要參加
[00:18:22.000 --> 00:18:24.000]  你必須要成為教會的部分
[00:18:24.000 --> 00:18:26.000]  有些人會說
[00:18:26.000 --> 00:18:28.000]  很忙啊 牧師
[00:18:28.000 --> 00:18:30.000]  我真的已經忙到
[00:18:30.000 --> 00:18:32.000]  我現在根本沒有時間
[00:18:32.000 --> 00:18:33.000]  我來到崇拜
[00:18:33.000 --> 00:18:34.000]  我已經很好
[00:18:34.000 --> 00:18:36.000]  我沒有辦法參與教會
[00:18:36.000 --> 00:18:39.000]  如果你沒有辦法有時間給教會
[00:18:39.000 --> 00:18:41.000]  對不起 你真的太忙了
[00:18:41.000 --> 00:18:44.000]  但這個忙不是一個好的忙
[00:18:44.000 --> 00:18:46.000]  也不是上帝呼召你去的忙
[00:18:46.000 --> 00:18:52.000]  你要重新審核你自己人生的取向
[00:18:52.000 --> 00:18:54.000]  上帝的意願是
[00:18:54.000 --> 00:18:57.000]  我們每個人跟這間教會
[00:18:57.000 --> 00:18:59.000]  都會有一個將來
[00:18:59.000 --> 00:19:01.000]  我們可以一起參與
[00:19:01.000 --> 00:19:04.000]  所以我想帶你去問這個問題
[00:19:04.000 --> 00:19:06.000]  不知道你有沒有看過
[00:19:06.000 --> 00:19:09.000]  2017年
[00:19:09.000 --> 00:19:15.000]  公義聯盟這套戲裡面
[00:19:15.000 --> 00:19:17.000]  他經常都在問
[00:19:17.000 --> 00:19:18.000]  他有一個主題
[00:19:18.000 --> 00:19:19.000]  他說
[00:19:19.000 --> 00:19:21.000]  You can't save this world alone
[00:19:21.000 --> 00:19:22.000]  不可以一個人
[00:19:22.000 --> 00:19:26.000]  靠一個人去拯救世界
[00:19:26.000 --> 00:19:28.000]  當然那個人可能是超人
[00:19:28.000 --> 00:19:29.000]  超人以外
[00:19:29.000 --> 00:19:32.000]  都需要有其他正義的朋友
[00:19:32.000 --> 00:19:35.000]  那你願不願意參加呢
[00:19:35.000 --> 00:19:39.000]  每一個願意參與這個拯救世界的
[00:19:39.000 --> 00:19:41.000]  這個方舟計劃都可以參加
[00:19:41.000 --> 00:19:42.000]  接著你就問
[00:19:42.000 --> 00:19:43.000]  你怎樣去參加
[00:19:43.000 --> 00:19:45.000]  你奉上些什麼
[00:19:45.000 --> 00:19:46.000]  那有一個問題
[00:19:46.000 --> 00:19:48.000]  我都開始問這些弟兄姊妹
[00:19:48.000 --> 00:19:50.000]  What's your superpower?
[00:19:50.000 --> 00:19:53.000]  你的超能力在哪裡
[00:19:53.000 --> 00:19:57.000]  如果你有看過那套戲裡面
[00:19:57.000 --> 00:19:59.000]  在其中一幕裡面
[00:19:59.000 --> 00:20:00.000]  這個閃電俠
[00:20:00.000 --> 00:20:03.000]  The Flash就問蝙蝠俠
[00:20:03.000 --> 00:20:04.000]  Batman問他
[00:20:04.000 --> 00:20:06.000]  What's your superpower?
[00:20:06.000 --> 00:20:07.000]  他說你有什麼超能力
[00:20:07.000 --> 00:20:08.000]  蝙蝠俠其實是沒有的
[00:20:08.000 --> 00:20:09.000]  是沒有的
[00:20:09.000 --> 00:20:10.000]  蝙蝠俠就跟他說
[00:20:10.000 --> 00:20:11.000]  I'm rich
[00:20:11.000 --> 00:20:12.000]  我好有錢
[00:20:12.000 --> 00:20:14.000]  這個就是我的超能力
[00:20:14.000 --> 00:20:15.000]  那我想說什麼呢
[00:20:15.000 --> 00:20:16.000]  我不是說
[00:20:16.000 --> 00:20:17.000]  誰在這裡有錢
[00:20:17.000 --> 00:20:19.000]  或掛一些銀荷包出來
[00:20:19.000 --> 00:20:20.000]  不是 我不是說這個
[00:20:20.000 --> 00:20:21.000]  錢呢
[00:20:21.000 --> 00:20:23.000]  表面上不是一個超能力
[00:20:23.000 --> 00:20:24.000]  但是你將你錢
[00:20:24.000 --> 00:20:26.000]  用在拯救世界的上面
[00:20:26.000 --> 00:20:28.000]  就變成了一種超能力
[00:20:28.000 --> 00:20:30.000]  你所擁有的才能
[00:20:30.000 --> 00:20:31.000]  資源
[00:20:31.000 --> 00:20:34.000]  不是自己是一個超能力
[00:20:34.000 --> 00:20:36.000]  但是當你將它投注在
[00:20:36.000 --> 00:20:37.000]  天國時空裡面
[00:20:37.000 --> 00:20:40.000]  它變成了一個超能力
[00:20:40.000 --> 00:20:41.000]  當然也會變成你
[00:20:41.000 --> 00:20:44.000]  天國裡面的財寶
[00:20:44.000 --> 00:20:46.000]  你怎麼知道
[00:20:46.000 --> 00:20:48.000]  你的超能力在哪裡
[00:20:48.000 --> 00:20:50.000]  有些弟兄姊妹問我
[00:20:50.000 --> 00:20:51.000]  我真的沒有什麼超能力
[00:20:51.000 --> 00:20:52.000]  蝙蝠俠
[00:20:52.000 --> 00:20:53.000]  我真的沒有什麼
[00:20:53.000 --> 00:20:54.000]  我怎麼知道
[00:20:54.000 --> 00:20:55.000]  Well
[00:20:55.000 --> 00:20:56.000]  問題永遠都是
[00:20:56.000 --> 00:20:57.000]  Are you all in?
[00:20:57.000 --> 00:20:59.000]  你是不是完全奉上
[00:20:59.000 --> 00:21:01.000]  如果你不是All in的話
[00:21:01.000 --> 00:21:02.000]  難怪你找不到
[00:21:02.000 --> 00:21:03.000]  你的超能力
[00:21:03.000 --> 00:21:05.000]  但是你All in的時候
[00:21:05.000 --> 00:21:07.000]  你的超能力
[00:21:07.000 --> 00:21:09.000]  次次然然會浮面
[00:21:09.000 --> 00:21:10.000]  我鼓勵你
[00:21:10.000 --> 00:21:12.000]  在未來的幾個月裡面
[00:21:12.000 --> 00:21:15.000]  將你自己重新變成一張白紙
[00:21:15.000 --> 00:21:17.000]  問上帝
[00:21:17.000 --> 00:21:19.000]  求主你
[00:21:19.000 --> 00:21:22.000]  顯出你生命裡面的超能力
[00:21:22.000 --> 00:21:23.000]  你問一下上帝
[00:21:23.000 --> 00:21:25.000]  如果你參與這十年計劃
[00:21:25.000 --> 00:21:26.000]  十年展望的時候
[00:21:26.000 --> 00:21:29.000]  上帝要你奉上的是什麼
[00:21:29.000 --> 00:21:32.000]  那個將會成為你
[00:21:32.000 --> 00:21:34.000]  進入永恆的超能力
[00:21:34.000 --> 00:21:35.000]  好
[00:21:35.000 --> 00:21:37.000]  我們因為今天沒有什麼實體
[00:21:37.000 --> 00:21:38.000]  所以我們一起
[00:21:38.000 --> 00:21:40.000]  在這裡我帶領大家做一個祈禱
[00:21:40.000 --> 00:21:41.000]  在我們
[00:21:41.000 --> 00:21:42.000]  在聖殿裡面
[00:21:42.000 --> 00:21:44.000]  在這裡還有十位弟兄姊妹
[00:21:44.000 --> 00:21:45.000]  待會我們完順拜之後
[00:21:45.000 --> 00:21:46.000]  有機會一起
[00:21:46.000 --> 00:21:48.000]  在小組裡面祈禱
[00:21:48.000 --> 00:21:49.000]  希望下個禮拜
[00:21:49.000 --> 00:21:51.000]  大家都可以回來
[00:21:51.000 --> 00:21:52.000]  我們在小組裡面
[00:21:52.000 --> 00:21:54.000]  再次奉上自己
[00:21:54.000 --> 00:21:58.000]  做一個祈禱
[00:21:58.000 --> 00:22:00.000]  我們天父我們多謝你
[00:22:00.000 --> 00:22:04.000]  今天通過Samuel自己的分享
[00:22:04.000 --> 00:22:05.000]  看到你個人
[00:22:05.000 --> 00:22:08.000]  對他一家人的帶領
[00:22:08.000 --> 00:22:12.000]  很難想像一個香港的家庭
[00:22:12.000 --> 00:22:13.000]  攜著老友
[00:22:13.000 --> 00:22:17.000]  去到一個荒蕪的地方
[00:22:17.000 --> 00:22:19.000]  在非洲度過
[00:22:19.000 --> 00:22:22.000]  這麼多年的歲月
[00:22:22.000 --> 00:22:24.000]  我們感恩
[00:22:24.000 --> 00:22:27.000]  因為在遙遠的地方
[00:22:27.000 --> 00:22:29.000]  你繼續看顧這個家庭
[00:22:29.000 --> 00:22:32.000]  你也通過很多其他的弟兄姊妹
[00:22:32.000 --> 00:22:34.000]  慢慢引導Samuel
[00:22:34.000 --> 00:22:35.000]  和他的妹妹
[00:22:35.000 --> 00:22:37.000]  一起進入你的天國
[00:22:37.000 --> 00:22:39.000]  你更加呼召她
[00:22:39.000 --> 00:22:40.000]  使用她
[00:22:40.000 --> 00:22:42.000]  帶她去到
[00:22:42.000 --> 00:22:44.000]  短村的經驗
[00:22:44.000 --> 00:22:46.000]  最後再來到香港
[00:22:46.000 --> 00:22:48.000]  現在你又在預備她
[00:22:48.000 --> 00:22:52.000]  為她將來來天國的使命而語給她
[00:22:52.000 --> 00:22:54.000]  最後我們也想到我們自己
[00:22:54.000 --> 00:22:57.000]  我們在香港這個地方
[00:22:57.000 --> 00:23:00.000]  在一個很關鍵的時代裡面
[00:23:00.000 --> 00:23:03.000]  我們好像感覺自己
[00:23:03.000 --> 00:23:05.000]  極其的微笑
[00:23:05.000 --> 00:23:08.000]  但然而當我們打開聖經的時候
[00:23:08.000 --> 00:23:11.000]  我們一點都看不到你
[00:23:11.000 --> 00:23:13.000]  怎樣去覺得教會微笑
[00:23:13.000 --> 00:23:16.000]  你從來沒有嫌教會人少
[00:23:16.000 --> 00:23:19.000]  你從來沒有嫌教會沒錢
[00:23:19.000 --> 00:23:21.000]  沒力量
[00:23:21.000 --> 00:23:22.000]  相反你告訴我們
[00:23:22.000 --> 00:23:25.000]  當你已經將永恆的福音
[00:23:25.000 --> 00:23:27.000]  放在教會裡面
[00:23:27.000 --> 00:23:28.000]  教會的弟兄姊妹
[00:23:28.000 --> 00:23:30.000]  若果可以仰望你的福音
[00:23:30.000 --> 00:23:34.000]  若果可以按照你給她們的意象
[00:23:34.000 --> 00:23:38.000]  去承傳你天國侍功的時候
[00:23:38.000 --> 00:23:43.000]  這將會是你白官自衛的彰顯
[00:23:43.000 --> 00:23:44.000]  主要是幫助我們
[00:23:44.000 --> 00:23:47.000]  我們感覺微笑卻一點也不微笑
[00:23:47.000 --> 00:23:50.000]  因為凡願意跟隨耶穌基督的
[00:23:50.000 --> 00:23:53.000]  我們都是跟天國
[00:23:53.000 --> 00:23:56.000]  跟永恆連上了一個
[00:23:56.000 --> 00:23:59.000]  不能隔絕的關係
[00:23:59.000 --> 00:24:03.000]  讓我們成為眾人進入天國的橋樑
[00:24:03.000 --> 00:24:07.000]  讓我們用盡我們短暫的人生
[00:24:07.000 --> 00:24:12.000]  去換取無盡無教的寶藏
[00:24:12.000 --> 00:24:14.000]  我們特別祈求你
[00:24:14.000 --> 00:24:16.000]  讓我們在未來的十年裡面
[00:24:16.000 --> 00:24:20.000]  真的把握我們手上所擁有的一切
[00:24:20.000 --> 00:24:22.000]  我們所擁有的一切
[00:24:22.000 --> 00:24:26.000]  成為了天國的超能力
[00:24:26.000 --> 00:24:27.000]  super power
[00:24:27.000 --> 00:24:31.000]  讓你使用我們當中
[00:24:31.000 --> 00:24:34.000]  由最年長到最年幼的人
[00:24:34.000 --> 00:24:38.000]  一起去興建這個羅亞的方舟
[00:24:38.000 --> 00:24:41.000]  讓它成為一個兼顧的堡壘
[00:24:41.000 --> 00:24:43.000]  在窮風暴雨裡面
[00:24:43.000 --> 00:24:46.000]  仍然可以將罪人
[00:24:46.000 --> 00:24:50.000]  從必要毀壞的城市
[00:24:50.000 --> 00:24:55.000]  去運輸到永恆榮耀的天國
[00:24:55.000 --> 00:24:56.000]  祝福我們
[00:24:56.000 --> 00:25:00.000]  願我們在這個方舟上面有份
[00:25:00.000 --> 00:25:03.000]  願我們衷心盡力
[00:25:03.000 --> 00:25:06.000]  做好我們在方舟上面的崗位
[00:25:06.000 --> 00:25:08.000]  帶領大英姊妹
[00:25:08.000 --> 00:25:10.000]  不單只是這個時代
[00:25:10.000 --> 00:25:12.000]  甚至是將來千秋萬代
[00:25:12.000 --> 00:25:14.000]  讓這間教會成為
[00:25:14.000 --> 00:25:18.000]  好多好多好多人的祝福
[00:25:18.000 --> 00:25:20.000]  將你的福音傳到地極
[00:25:20.000 --> 00:25:21.000]  再次多謝你
[00:25:21.000 --> 00:25:22.000]  我們期待
[00:25:22.000 --> 00:25:23.000]  接下來幾個禮拜
[00:25:23.000 --> 00:25:24.000]  我們可以回來
[00:25:24.000 --> 00:25:25.000]  一起去思想
[00:25:25.000 --> 00:25:29.000]  這個這麼榮耀的信息
[00:25:29.000 --> 00:25:30.000]  多謝你
[00:25:30.000 --> 00:25:31.000]  我們期待你
[00:25:31.000 --> 00:25:32.000]  福音書記者 明強
[00:25:32.000 --> 00:25:34.000]  阿門
