
[00:00:00.000 --> 00:00:02.720]  今天我們仍然可以慶祝感恩節
[00:22:41.680 --> 00:22:44.320]  第四件值得感恩的事
[00:22:44.320 --> 00:22:48.400]  就是我們粵語部現有各項事工來感恩
[00:22:48.400 --> 00:22:57.400]  請Vincent放一張投影片出來給我們看看
[00:22:57.400 --> 00:23:03.280]  我們大家可以看看這張投影片
[00:23:03.280 --> 00:23:05.880]  這裡列舉了我們
[00:23:05.880 --> 00:23:09.000]  其實還沒列舉完的
[00:23:09.000 --> 00:23:10.040]  一會兒我會講一下
[00:23:10.040 --> 00:23:14.600]  這裡我們可以看到有八個團契
[00:23:14.600 --> 00:23:15.640]  生命團契
[00:23:15.640 --> 00:23:16.440]  家人團契
[00:23:16.440 --> 00:23:17.520]  就業團契
[00:23:17.520 --> 00:23:18.720]  學生團契
[00:23:18.720 --> 00:23:19.640]  狀元團契
[00:23:19.640 --> 00:23:20.600]  南區團契
[00:23:20.600 --> 00:23:21.920]  豐盛團契
[00:23:21.920 --> 00:23:26.640]  還有雅歌團契
[00:23:26.640 --> 00:23:28.760]  特別近日看到有些團契
[00:23:28.760 --> 00:23:30.000]  非常活躍
[00:23:30.000 --> 00:23:32.080]  對邀請朋友
[00:23:32.080 --> 00:23:33.400]  對外接觸
[00:23:33.400 --> 00:23:39.080]  或者對教會未來的事工發展的討論
[00:23:39.080 --> 00:23:40.160]  很感謝神
[00:23:40.160 --> 00:23:43.560]  我們希望有更多這方面的動力
[00:23:43.560 --> 00:23:45.440]  以致我們將來配合新唐的時候
[00:23:45.440 --> 00:23:50.520]  我們更加可以發展我們的事工
[00:23:50.520 --> 00:23:53.840]  另外這裡還列舉了有三個小組
[00:23:53.840 --> 00:23:55.160]  姊妹小組
[00:23:55.160 --> 00:23:56.640]  弟兄禱告小組
[00:23:56.640 --> 00:23:59.400]  還有關懷小組
[00:23:59.400 --> 00:24:01.280]  還有沒有寫在這裡的
[00:24:01.280 --> 00:24:02.600]  我們也要為他們感恩
[00:24:02.600 --> 00:24:04.320]  就是崇拜的事工
[00:24:04.320 --> 00:24:06.880]  崇拜的事工是一個很大的工作
[00:24:06.880 --> 00:24:13.080]  包括音樂 領詩 領會 招待
[00:24:13.080 --> 00:24:16.880]  影音的控制
[00:24:16.880 --> 00:24:19.120]  另外還有主學的事工
[00:24:19.120 --> 00:24:21.800]  主學老師的新奴
[00:24:21.800 --> 00:24:26.320]  有些弟兄姊妹是做執事 做董事
[00:24:26.320 --> 00:24:29.240]  在不同的崗位上來服務教會
[00:24:29.240 --> 00:24:32.480]  我們也為這些弟兄姊妹
[00:24:32.480 --> 00:24:34.120]  在不同的崗位
[00:24:34.120 --> 00:24:37.040]  不同的組別裡來侍奉
[00:24:37.040 --> 00:24:39.320]  為他們感恩
[00:24:39.320 --> 00:24:44.520]  求神大大賜福他們
[00:24:44.520 --> 00:24:49.800]  最後我和大家一起去重讀
[00:24:49.800 --> 00:24:53.560]  第22節詩篇107篇第22節
[00:24:53.560 --> 00:24:55.760]  作為我們的結束
[00:24:55.760 --> 00:24:57.320]  我們一起讀
[00:24:57.320 --> 00:25:01.400]  願他們以感謝為祭獻給他
[00:25:01.400 --> 00:25:05.720]  歡呼述說他的作為
[00:25:05.720 --> 00:25:08.400]  其實經文的意思是
[00:25:08.400 --> 00:25:13.000]  願他們獻上感謝祭
[00:25:13.000 --> 00:25:16.800]  是獻上感謝祭
[00:25:16.800 --> 00:25:20.360]  歡呼述說他的作為
[00:25:20.360 --> 00:25:21.840]  當我們感謝神的時候
[00:25:21.840 --> 00:25:23.840]  我們要歡呼述說
[00:25:23.840 --> 00:25:26.800]  祂的作為在我們身上
[00:25:26.800 --> 00:25:29.040]  但是同時我們要
[00:25:29.040 --> 00:25:33.120]  獻上感恩的禮物
[00:25:33.120 --> 00:25:34.680]  這是神所預立
[00:25:34.680 --> 00:25:37.520]  我們一起祈禱
[00:25:37.520 --> 00:25:38.320]  賜給人的天父
[00:25:38.320 --> 00:25:40.280]  我們感謝讚美祢
[00:25:40.280 --> 00:25:44.080]  讓我們能夠在感恩節裡面
[00:25:44.080 --> 00:25:46.080]  來去見證祢
[00:25:46.080 --> 00:25:48.520]  敬拜祢 侍奉祢
[00:25:48.520 --> 00:25:49.920]  也領受祢的恩典
[00:25:49.920 --> 00:25:50.720]  我們感謝祢
[00:25:50.720 --> 00:25:53.920]  求神祢就在每天的生活裡面
[00:25:53.920 --> 00:25:56.800]  光照我們 引領我們 賜福我們
[00:25:56.800 --> 00:26:00.520]  讓我們在生活裡面去榮耀祢
[00:26:00.520 --> 00:26:01.720]  去見證祢
[00:26:01.720 --> 00:26:04.840]  也經歷祢更大的恩典
[00:26:04.840 --> 00:26:05.960]  感謝讚美祢
[00:26:05.960 --> 00:26:07.440]  願祢得到當得的榮耀
[00:26:07.440 --> 00:26:08.240]  我們這樣祈禱
[00:26:08.240 --> 00:26:09.240]  奉耶穌基督的聖名
