
[00:00:00.000 --> 00:00:03.260]  今日的講題是「門徒的禱告」
[00:17:39.500 --> 00:17:42.300]  人最根本的罪是什麼?
[00:17:42.300 --> 00:17:44.700]  就是驕傲
[00:17:44.700 --> 00:17:47.100]  即使我們常常上教會
[00:17:47.100 --> 00:17:48.900]  做了教徒很多年
[00:17:48.900 --> 00:17:50.900]  又有侍奉崗位
[00:17:50.900 --> 00:17:53.300]  我們都會犯這個罪
[00:17:53.300 --> 00:17:54.900]  驕傲
[00:17:54.900 --> 00:17:57.100]  驕傲是什麼呢?
[00:17:57.100 --> 00:17:58.300]  很簡單地說
[00:17:58.300 --> 00:18:03.100]  就是我們不肯讓神去做神
[00:18:03.100 --> 00:18:05.300]  我們自己想做神
[00:18:05.300 --> 00:18:08.700]  我們想操控事情
[00:18:08.700 --> 00:18:10.500]  而我們不肯讓神做神
[00:18:10.500 --> 00:18:12.900]  其中一個掩人耳目的方法
[00:18:12.900 --> 00:18:15.300]  就是強調或認為
[00:18:15.300 --> 00:18:17.100]  神是距離我們很遠的
[00:18:17.100 --> 00:18:18.500]  不在我們當中
[00:18:18.500 --> 00:18:20.500]  祂與我們一起的生活
[00:18:20.500 --> 00:18:23.500]  一切的事情是無關重要的
[00:18:23.500 --> 00:18:24.500]  所以作為學生
[00:18:24.500 --> 00:18:25.500]  如果我要選科
[00:18:25.500 --> 00:18:27.300]  我不需要考慮
[00:18:27.300 --> 00:18:30.100]  我升學到哪裡讀書
[00:18:30.100 --> 00:18:31.900]  都不用考慮
[00:18:31.900 --> 00:18:33.700]  或者是求職
[00:18:33.700 --> 00:18:34.900]  戀愛
[00:18:34.900 --> 00:18:36.700]  結婚對象
[00:18:36.700 --> 00:18:38.300]  甚至移民
[00:18:38.300 --> 00:18:40.100]  這些一切事情上
[00:18:40.100 --> 00:18:44.500]  神都好像沒有說出來
[00:18:44.500 --> 00:18:48.300]  這個是不是好像教會最近所說的
[00:18:48.300 --> 00:18:51.700]  核心價值以神為首呢?
[00:18:51.700 --> 00:18:53.300]  這些都是罪
[00:18:53.300 --> 00:18:56.900]  當我們沒有把神當為神
[00:18:56.900 --> 00:18:59.900]  我們把自己扮演成神的角色時
[00:18:59.900 --> 00:19:00.900]  這個就是驕傲
[00:19:00.900 --> 00:19:02.300]  這個就是罪
[00:19:02.300 --> 00:19:06.100]  由最初亞當夏娃的次祖犯罪時
[00:19:06.100 --> 00:19:10.300]  都已經落入網絡
[00:19:10.300 --> 00:19:11.700]  我們要解決罪
[00:19:11.700 --> 00:19:12.500]  要悔改
[00:19:12.500 --> 00:19:13.700]  要歸向神
[00:19:13.700 --> 00:19:18.500]  讓神在我們的人生裏面做神
[00:19:18.500 --> 00:19:20.500]  要認識罪的本質
[00:19:20.500 --> 00:19:23.500]  自身的罪性和悔改
[00:19:23.500 --> 00:19:28.300]  這是我們一生人要持續不斷的過程
[00:19:28.300 --> 00:19:31.500]  不是以為信主那一刻我們認了罪
[00:19:31.500 --> 00:19:32.700]  以後就不需要
[00:19:32.700 --> 00:19:33.300]  不是的
[00:19:33.300 --> 00:19:34.900]  其實我們是不斷要去做
[00:19:34.900 --> 00:19:36.500]  要認識罪的本質
[00:19:36.500 --> 00:19:39.100]  就是不斷有時會有些驕傲
[00:19:39.100 --> 00:19:41.700]  自身的罪性和悔改
[00:19:41.700 --> 00:19:44.100]  在我們離開世界之前
[00:19:44.100 --> 00:19:49.100]  永遠不會達至不再需要悔改的地步
[00:19:49.100 --> 00:19:51.700]  我們離開世界之前
[00:19:51.700 --> 00:19:54.900]  我們其實每一天都要去悔改
[00:19:54.900 --> 00:19:58.300]  只要我們認真地去審查自己的內心
[00:19:58.300 --> 00:20:01.500]  裏面一層又一層的意識
[00:20:01.500 --> 00:20:03.900]  我們就會看見自己內心
[00:20:03.900 --> 00:20:10.900]  不肯讓神做神的傾向有多深入
[00:20:10.900 --> 00:20:12.300]  神很溫柔的
[00:20:12.300 --> 00:20:14.700]  祂會循序漸進
[00:20:14.700 --> 00:20:18.900]  不會一下子揭露我們這些罪性
[00:20:18.900 --> 00:20:20.500]  神所關心的
[00:20:20.500 --> 00:20:24.300]  是我們當下朝著什麼方向來進發
[00:20:24.300 --> 00:20:26.900]  方向很重要
[00:20:26.900 --> 00:20:30.500]  記得看過德蘭修女的一些見證分享
[00:20:30.500 --> 00:20:33.500]  她在印度服侍那些貧民
[00:20:33.500 --> 00:20:38.700]  那些是社會裏面被遺棄最低下階層的人
[00:20:38.700 --> 00:20:41.700]  有些妓女和小偷去找她
[00:20:41.700 --> 00:20:43.700]  跟她聊天 問她
[00:20:43.700 --> 00:20:45.700]  「我們犯了這麼多罪」
[00:20:45.700 --> 00:20:48.900]  「我們離開上帝很遠」
[00:20:48.900 --> 00:20:51.100]  「我們會不會得救呢?」
[00:20:51.100 --> 00:20:54.700]  「我們可不可以得救呢?」
[00:20:54.700 --> 00:20:59.100]  德蘭修女看見他們雖然真的離開上帝很遠
[00:20:59.100 --> 00:21:02.100]  但是他們的方向是在向神
[00:21:02.100 --> 00:21:06.500]  因為他們的內心渴望可以去到上帝那裏
[00:21:06.500 --> 00:21:12.300]  他們的內心是很渴望可以在天國裏面有份
[00:21:12.300 --> 00:21:15.300]  反而她有時也會接觸一些官員
[00:21:15.300 --> 00:21:16.700]  一些政府的高層
[00:21:16.700 --> 00:21:19.700]  因為有時她要申請一些用地
[00:21:19.700 --> 00:21:23.700]  或者政策上的一些需要去跟進
[00:21:23.700 --> 00:21:26.700]  她需要知道法例怎麼做
[00:21:26.700 --> 00:21:30.700]  她也接觸了很多政府裏面的高層
[00:21:30.700 --> 00:21:33.500]  那些人受高深的教育
[00:21:33.500 --> 00:21:35.700]  有錢 有地位
[00:21:35.700 --> 00:21:39.500]  看上去跟上帝很接近
[00:21:39.500 --> 00:21:43.300]  但是他們的方向是背向上帝
[00:21:43.300 --> 00:21:46.900]  他們可能覺得不需要神
[00:21:46.900 --> 00:21:51.900]  所以哪些人真的向著神的時候
[00:21:51.900 --> 00:21:54.300]  他們的靈明才會成長
[00:21:54.300 --> 00:21:57.700]  而不是他們的位置在哪裏
[00:21:57.700 --> 00:22:02.900]  所以簡單來說 瑞麗的土文有三個元素
[00:22:02.900 --> 00:22:04.900]  第一就是罪人
[00:22:04.900 --> 00:22:07.700]  她要承認 知道自己的光景
[00:22:07.700 --> 00:22:09.700]  明白自己的情況
[00:22:09.700 --> 00:22:12.700]  我現在的處境就是罪人
[00:22:12.700 --> 00:22:15.700]  而她禱告的對象就是神
[00:22:15.700 --> 00:22:18.300]  她的方向就是向著那裏
[00:22:18.300 --> 00:22:20.300]  她現在是向著神的方向
[00:22:20.300 --> 00:22:21.900]  雖然我離開神很遠
[00:22:21.900 --> 00:22:25.700]  好像德蘭修女所接觸到的那些很社會低下階層的人
[00:22:25.700 --> 00:22:27.900]  甚至他們自認為犯了很多罪
[00:22:27.900 --> 00:22:29.300]  像妓女、小偷那樣
[00:22:29.300 --> 00:22:32.100]  但是他們的方向是向著神
[00:22:32.100 --> 00:22:35.900]  然後怎樣從一個罪人的光景去到神那裏呢?
[00:22:35.900 --> 00:22:40.900]  當中她要求開恩 求憐憫
[00:22:40.900 --> 00:22:44.700]  當人向神祈求 方向轉向神的時候
[00:22:44.700 --> 00:22:52.700]  這就是主耶穌基督所稱讚的瑞麗的禱告
[00:22:52.700 --> 00:22:56.700]  接著我就想和大家介紹一下耶穌禱文
[00:22:56.700 --> 00:22:59.300]  我知道很多人都不認識什麼叫做耶穌禱文
[00:22:59.300 --> 00:23:01.700]  主禱文我們很熟悉
[00:23:01.700 --> 00:23:04.700]  每個星期都會背
[00:23:04.700 --> 00:23:09.700]  耶穌禱文的內容很簡單
[00:23:09.700 --> 00:23:18.700]  主耶穌基督 神的兒子 可憐我爸
[00:23:18.700 --> 00:23:23.700]  這個禱文是基於乞子向耶穌尋求醫治時的呼聲所修改的
[00:23:23.700 --> 00:23:25.700]  就在耶利哥的路上
[00:23:25.700 --> 00:23:31.700]  這件事情記載在《路加呼音》18章35至43節的事蹟
[00:23:31.700 --> 00:23:35.700]  我們都可以略略看一段經文 幾節經文
[00:23:35.700 --> 00:23:38.700]  《路加呼音》18章35至43節
[00:23:38.700 --> 00:23:42.700]  大家可以打開聖經 或者可以看螢光幕上
[00:23:42.700 --> 00:23:44.700]  我讀給大家聽
[00:23:44.700 --> 00:23:50.700]  耶穌將近耶利哥的時候 有一個乞子坐在路旁討飯
[00:23:50.700 --> 00:23:55.700]  聽見許多人經過 就問:「是什麼事?」
[00:23:55.700 --> 00:24:00.700]  他們告訴他:「是拿撒勒人耶穌經過」
[00:24:00.700 --> 00:24:07.700]  他造呼叫說:「大位的子孫耶穌啊!可憐我爸!」
[00:24:07.700 --> 00:24:12.700]  再前頭走的人就責備他 不許他作聲
[00:24:12.700 --> 00:24:18.700]  他卻越發喊叫說:「大位的子孫!可憐我爸!」
[00:24:18.700 --> 00:24:22.700]  耶穌站住 吩咐把他領過來
[00:24:22.700 --> 00:24:27.700]  到了跟前就問他說:「你要我為你做什麼?」
[00:24:27.700 --> 00:24:30.700]  他說:「主啊!我要能看見」
[00:24:30.700 --> 00:24:35.700]  耶穌說:「你可以看見 你的信救了你了」
[00:24:35.700 --> 00:24:37.700]  乞子立刻看見了
[00:24:37.700 --> 00:24:41.700]  就跟隨耶穌 一路歸榮耀於神
[00:24:41.700 --> 00:24:46.700]  「眾人看見這事 也讚美神」
[00:24:46.700 --> 00:24:50.700]  我們看到在第38節
[00:24:50.700 --> 00:24:56.700]  他說:「大位的子孫耶穌啊!可憐我爸!」
[00:24:56.700 --> 00:25:02.700]  在路旁討飯的乞子 黑衣的乞子
[00:25:02.700 --> 00:25:05.700]  他是盲眼的 是猶太人
[00:25:05.700 --> 00:25:08.700]  所以他稱呼耶穌為大位的子孫
[00:25:08.700 --> 00:25:10.700]  因為大位的子孫和他有關
[00:25:10.700 --> 00:25:13.700]  這是神和猶太人所立的約
[00:25:13.700 --> 00:25:15.700]  要在大位的子孫裡興起永遠
[00:25:15.700 --> 00:25:17.700]  是猶太人的盼望
[00:25:17.700 --> 00:25:21.700]  但我們這些相對來說是外邦人
[00:25:21.700 --> 00:25:24.700]  在肉身上我們和大位之約是沒有分的
[00:25:24.700 --> 00:25:26.700]  但我們稱呼為神的兒子
[00:25:26.700 --> 00:25:28.700]  稱呼耶穌基督為神的兒子
[00:25:28.700 --> 00:25:31.700]  就和我們有很大關係了
[00:25:31.700 --> 00:25:34.700]  神的兒子耶穌基督來到這個世界
[00:25:34.700 --> 00:25:36.700]  拯救世上所有的人
[00:25:36.700 --> 00:25:41.700]  凡是相信接受的 都可以得蒙拯救
[00:25:41.700 --> 00:25:45.700]  耶穌基督 耶穌是甚麼意思呢?
[00:25:45.700 --> 00:25:47.700]  在《馬太福音》一章21節提到
[00:25:47.700 --> 00:25:51.700]  祂要將他的百姓從罪惡裡救出來
[00:25:51.700 --> 00:25:52.700]  耶穌就是這個意思
[00:25:52.700 --> 00:25:55.700]  從罪惡裡將祂的百姓救出來
[00:25:55.700 --> 00:25:58.700]  基督在希伯來文是彌賽亞
[00:25:58.700 --> 00:26:01.700]  希臘文就譯為基督
[00:26:01.700 --> 00:26:10.700]  祂指的是受羔者 基督是受羔做君王 先知 祭司
[00:26:10.700 --> 00:26:12.700]  祂是君王 祂要統治
[00:26:12.700 --> 00:26:16.700]  也是讓祂的子民得到自由
[00:26:16.700 --> 00:26:18.700]  祂是先知 是神的代言人
[00:26:18.700 --> 00:26:22.700]  祂要將神的訊息 神的說話告訴人
[00:26:22.700 --> 00:26:27.700]  祂也是祭司 去代人向神祈求獻上祭物
[00:26:27.700 --> 00:26:31.700]  所以耶穌圖文稱呼神的兒子
[00:26:31.700 --> 00:26:34.700]  是由大衛的子孫這句說話修改過來的
[00:26:34.700 --> 00:26:36.700]  另外加上了瑞利的祈禱
[00:26:36.700 --> 00:26:40.700]  瑞利說 神啊 開恩可憐我這個罪人
[00:26:40.700 --> 00:26:47.700]  開恩可憐原文是指私恩 求寬恕 求神挽回
[00:26:47.700 --> 00:26:50.700]  以及彼此和解的意思
[00:26:50.700 --> 00:26:52.700]  祂說是我這個罪人
[00:26:52.700 --> 00:26:56.700]  祂想到的是自己有罪 而不是別人的罪
[00:26:56.700 --> 00:27:00.700]  所以祂說 神啊 開恩可憐我這個罪人
[00:27:00.700 --> 00:27:04.700]  我們不是憑著有理由來獲得神的憐憫
[00:27:04.700 --> 00:27:05.700]  不是像法利塞人那樣
[00:27:05.700 --> 00:27:07.700]  我做了什麼 神就要憐憫我
[00:27:07.700 --> 00:27:09.700]  不是 我們沒有理由
[00:27:09.700 --> 00:27:12.700]  我們沒有任何理由可以獲得神的憐憫
[00:27:12.700 --> 00:27:15.700]  恩典是白白給我們的 是沒有條件給我們的
[00:27:15.700 --> 00:27:17.700]  不是你有什麼好處
[00:27:17.700 --> 00:27:18.700]  於是你和神交易
[00:27:18.700 --> 00:27:21.700]  我做了這些 神就要給我一些
[00:27:21.700 --> 00:27:25.700]  不是 神欠了你的東西 要還給你
[00:27:25.700 --> 00:27:27.700]  既然恩典是白白的
[00:27:27.700 --> 00:27:29.700]  我們就要謙卑在神面前
[00:27:29.700 --> 00:27:31.700]  真正去求神的憐憫
[00:27:31.700 --> 00:27:35.700]  以至我們進入恩典當中
[00:27:35.700 --> 00:27:37.700]  和法利塞人的祈禱比較
[00:27:37.700 --> 00:27:38.700]  剛才也說過
[00:27:38.700 --> 00:27:41.700]  稅利的「我」是分餘 是一個object
[00:27:41.700 --> 00:27:45.700]  而法利塞人的「我」是一個主語 是一個subject
[00:27:45.700 --> 00:27:49.700]  它只是focus 或者焦點放在自己身上
[00:27:49.700 --> 00:27:53.700]  說說耶穌圖文的歷史
[00:27:53.700 --> 00:27:57.700]  這個圖文的確立是圖迪斯主教
[00:27:57.700 --> 00:27:58.700]  圖迪斯是一個地方
[00:27:58.700 --> 00:28:02.700]  位於希臘西北部的一個城市
[00:28:02.700 --> 00:28:07.700]  圖迪斯的主教叫聖迪亞多加斯
[00:28:07.700 --> 00:28:14.700]  他是在第五世紀後期主張確立耶穌圖文
[00:28:14.700 --> 00:28:19.700]  後來由埃及的修士菲利門制定了標準的形式
[00:28:19.700 --> 00:28:23.700]  主耶穌基督 神的兒子 可憐我爸
[00:28:23.700 --> 00:28:26.700]  這個形式在第六至第八世紀
[00:28:26.700 --> 00:28:30.700]  有一本書叫《菲利門教父生平》
[00:28:30.700 --> 00:28:33.700]  當中被發現了原來有一個叫耶穌圖文
[00:28:33.700 --> 00:28:36.700]  強調了三個元素
[00:28:36.700 --> 00:28:38.700]  第一是不住的禱告
[00:28:38.700 --> 00:28:40.700]  摺撒羅尼加前書五章十七字
[00:28:40.700 --> 00:28:42.700]  說到我們不住禱告 凡事謝恩
[00:28:42.700 --> 00:28:44.700]  即是上上喜樂不住禱告 凡事謝恩那段
[00:28:44.700 --> 00:28:46.700]  第二是內裡的悲傷
[00:28:46.700 --> 00:28:48.700]  因為為了自己的罪在神面前憂傷
[00:28:48.700 --> 00:28:50.700]  第三是平靜
[00:28:50.700 --> 00:28:53.700]  即是可以神裡面安穩 因為有恩典
[00:28:53.700 --> 00:28:57.700]  到第十四世紀
[00:28:57.700 --> 00:29:03.700]  耶穌圖文就在眾修道中心常常被使用
[00:29:03.700 --> 00:29:07.700]  所以耶穌圖文就有這樣的歷史
[00:29:07.700 --> 00:29:10.700]  我們可以來實踐一下耶穌圖文
[00:29:10.700 --> 00:29:13.700]  耶穌圖文首要的基礎就是人要謙卑
[00:29:13.700 --> 00:29:17.700]  我們可以隨時向主禱告 去求神憐憫
[00:29:17.700 --> 00:29:23.700]  有機會大家可以約我和你一起去禱告
[00:29:23.700 --> 00:29:25.700]  但我想和大家聽一聽
[00:29:25.700 --> 00:29:28.700]  原來我發覺有首歌是唱耶穌圖文的
[00:29:28.700 --> 00:29:30.700]  大家可以聽一聽
[00:29:30.700 --> 00:29:32.700]  這首歌大約三分鐘
[00:29:32.700 --> 00:29:34.700]  大家可以閉上眼睛聽一聽
[00:29:34.700 --> 00:29:36.700]  聽到很清楚的歌詞
[00:29:36.700 --> 00:29:38.700]  這個也希望是你的禱告
[00:29:47.700 --> 00:29:56.700]  耶穌 耶穌 祢是神的遺志
[00:29:56.700 --> 00:30:07.700]  求祢開恩 憐憫我這罪人
[00:30:09.700 --> 00:30:20.700]  求祢開恩 憐憫我這罪人
[00:30:21.700 --> 00:30:43.700]  耶穌 耶穌 求祢開恩 憐憫我這罪人
[00:30:44.700 --> 00:30:53.700]  耶穌 耶穌 祢是神的遺志
[00:31:07.700 --> 00:31:16.700]  耶穌 耶穌 祢是神的遺志
[00:31:16.700 --> 00:31:27.700]  求祢開恩 憐憫我這罪人
[00:31:29.700 --> 00:31:40.700]  求祢開恩 憐憫我這罪人
[00:31:41.700 --> 00:32:02.700]  耶穌 耶穌 求祢開恩 憐憫我這罪人
[00:32:03.700 --> 00:32:13.700]  耶穌 耶穌 祢是神的遺志
[00:32:33.700 --> 00:32:35.700]  我們實踐耶穌禱文的目的
[00:32:35.700 --> 00:32:38.700]  是要操練和主耶穌母間斷感
[00:32:38.700 --> 00:32:40.700]  面對面心交
[00:32:40.700 --> 00:32:42.700]  我們要操練專注
[00:32:42.700 --> 00:32:46.700]  所以耶穌禱文也被稱為朝聖禱文
[00:32:46.700 --> 00:32:50.700]  一個忙碌而好好動的人其實很難安靜
[00:32:50.700 --> 00:32:53.700]  所以很多傳統的祈禱方法
[00:32:53.700 --> 00:32:55.700]  都是講求重覆
[00:32:55.700 --> 00:32:58.700]  重覆是為了靜止思想
[00:32:58.700 --> 00:33:00.700]  當我們重覆主耶穌的名字
[00:33:00.700 --> 00:33:05.700]  就能使我們的理性面受其他的思想和形象所影響
[00:33:05.700 --> 00:33:07.700]  因為我們的腦袋有時真的很活躍
[00:33:07.700 --> 00:33:10.700]  想了很多的思慮和纏繞
[00:33:10.700 --> 00:33:12.700]  以致我們在這個操練裏面
[00:33:12.700 --> 00:33:15.700]  能夠達至沒有欲念的禱告
[00:33:15.700 --> 00:33:19.700]  我們在當中學習意識主耶穌的同在
[00:33:19.700 --> 00:33:25.700]  和提醒我們常常活在神的同在當中
[00:33:25.700 --> 00:33:29.700]  所以耶穌禱文不單只適用於緊急的狀態
[00:33:29.700 --> 00:33:32.700]  以為只有在走投無路的時候
[00:33:32.700 --> 00:33:34.700]  才需要求神憐憫
[00:33:34.700 --> 00:33:38.700]  其實這種祈求應該是每一天生活的基礎
[00:33:38.700 --> 00:33:42.700]  表明自己是全然無助
[00:33:42.700 --> 00:33:45.700]  只有神才能夠滿足我們的需要
[00:33:45.700 --> 00:33:48.700]  更加認定神就是神
[00:33:48.700 --> 00:33:50.700]  我們已是罪人
[00:33:50.700 --> 00:33:53.700]  只有恩典才能夠使我們親近神
[00:33:53.700 --> 00:33:55.700]  恩典就是恩典
[00:33:55.700 --> 00:33:59.700]  我們一無所瓜
[00:33:59.700 --> 00:34:05.700]  我現在重溫一下我今天所跟大家講解的
[00:34:05.700 --> 00:34:07.700]  門徒的禱告
[00:34:07.700 --> 00:34:10.700]  第一 祈禱不應該有的態度
[00:34:10.700 --> 00:34:13.700]  就是只想得到人的讚賞
[00:34:13.700 --> 00:34:17.700]  或者以手段逼神垂聽你祈禱
[00:34:17.700 --> 00:34:21.700]  又或者只是自言自語 自吹自擂
[00:34:21.700 --> 00:34:24.700]  祈禱應該有的態度是怎樣呢?
[00:34:24.700 --> 00:34:26.700]  第一 我們要知道
[00:34:26.700 --> 00:34:28.700]  禱告的對象是神
[00:34:28.700 --> 00:34:30.700]  第二 就是謙卑
[00:34:30.700 --> 00:34:32.700]  承認自己是罪人
[00:34:32.700 --> 00:34:36.700]  剛才和大家分享過耶穌禱文
[00:34:36.700 --> 00:34:40.700]  其實是一個可以操練我們禱告的方法
[00:34:40.700 --> 00:34:42.700]  一個禱文
[00:34:42.700 --> 00:34:45.700]  我今天講到這裡
[00:34:45.700 --> 00:34:47.700]  很想和大家有一個禱告
[00:34:47.700 --> 00:34:49.700]  讓我們在神面前安靜
[00:34:55.700 --> 00:34:56.700]  主耶穌基督
[00:34:56.700 --> 00:34:58.700]  祢是神的兒子
[00:34:58.700 --> 00:35:00.700]  祢是神
[00:35:00.700 --> 00:35:02.700]  我們是罪人
[00:35:02.700 --> 00:35:05.700]  求祢施恩給我們
[00:35:05.700 --> 00:35:08.700]  憐憫我們的軟弱
[00:35:08.700 --> 00:35:14.700]  使我們靠著祢的恩典來生活
[00:35:14.700 --> 00:35:17.700]  同主耶穌基督的聖人祈求
[00:35:17.700 --> 00:35:19.700]  阿門
