
[00:00:00.000 --> 00:00:05.000]  各位主妹早晨,很高興能夠再次跟大家一起分享主的說話,
[00:25:03.000 --> 00:25:07.000]  辨認出什麼是真正的約
[00:25:07.000 --> 00:25:11.000]  辨認出什麼人其實連這個
[00:25:11.000 --> 00:25:15.000]  納約的方式都嘗試去改變扭轉
[00:25:15.000 --> 00:25:19.000]  然後搞擾到他們離開了福音
[00:25:19.000 --> 00:25:23.000]  原來很多時候,很多人
[00:25:23.000 --> 00:25:27.000]  在一些小小的地方扭一扭
[00:25:27.000 --> 00:25:31.000]  然後就可以造成一種誤導的作用
[00:25:31.000 --> 00:25:35.000]  這件事是要非常之小心,包括你和我一樣
[00:25:35.000 --> 00:25:39.000]  今天我們聽了很多道理,很多訊息
[00:25:39.000 --> 00:25:43.000]  這個世界,但是有時候小小扭歪了
[00:25:43.000 --> 00:25:47.000]  原來就可以誤導了我們很多,原來神在這裡
[00:25:47.000 --> 00:25:51.000]  藉著保羅說給加拉提教會的信徒
[00:25:51.000 --> 00:25:55.000]  知道,上帝那個應許的約
[00:25:55.000 --> 00:25:59.000]  怎樣和阿伯拉罕,甚至與我們整個世界的人
[00:25:59.000 --> 00:26:03.000]  普世的世界肯認信,有信的人
[00:26:03.000 --> 00:26:07.000]  建立起來,原來是藉著
[00:26:07.000 --> 00:26:11.000]  一個人物,怎樣知道呢?
[00:26:11.000 --> 00:26:15.000]  所以於是乎在前文不但止
[00:26:15.000 --> 00:26:19.000]  第三章第一至十四節裡面,我們看到
[00:26:19.000 --> 00:26:23.000]  那裡不斷的談論阿伯拉罕的事,特別是從第六節
[00:26:23.000 --> 00:26:27.000]  至第十四節裡面,談論阿伯拉罕的事情
[00:26:27.000 --> 00:26:31.000]  為什麼要提阿伯拉罕?因為阿伯拉罕是一個預告的
[00:26:31.000 --> 00:26:35.000]  模式,藉著上帝和阿伯拉罕這個家族
[00:26:35.000 --> 00:26:39.000]  以至於讓我們看到上帝
[00:26:39.000 --> 00:26:43.000]  與整個普世的世界,同樣建立在這個應許的約
[00:26:43.000 --> 00:26:47.000]  的時候,上帝是怎樣成就的?
[00:26:47.000 --> 00:26:51.000]  我們先看一個小的環境,上帝與阿伯拉罕
[00:26:51.000 --> 00:26:55.000]  上帝怎樣與阿伯拉罕立這個應許呢?
[00:26:55.000 --> 00:26:59.000]  其實上帝說了很多次他的應許,不過
[00:26:59.000 --> 00:27:03.000]  原來上帝與阿伯拉罕的約定應許
[00:27:03.000 --> 00:27:07.000]  原來就是透過
[00:27:07.000 --> 00:27:11.000]  以撒阿伯拉罕的後裔,唯一一個後裔
[00:27:11.000 --> 00:27:15.000]  看清楚,這段聖經也很強調
[00:27:15.000 --> 00:27:19.000]  保羅說是那一個,用阿伯拉罕
[00:27:19.000 --> 00:27:23.000]  與上帝之間的約,藉著以撒一個
[00:27:23.000 --> 00:27:27.000]  而成就了起來
[00:27:27.000 --> 00:27:31.000]  那些假教師,假師傅
[00:27:31.000 --> 00:27:35.000]  或者假領袖,假傳道,這班人
[00:27:35.000 --> 00:27:39.000]  活在這個迦太教會裏面,他就在
[00:27:39.000 --> 00:27:43.000]  這個時候加了一些東西,加了些什麼東西呢?
[00:27:43.000 --> 00:27:47.000]  他說不是,不是只是那一個
[00:27:47.000 --> 00:27:51.000]  這裏那一個其實是指到以撒
[00:27:51.000 --> 00:27:55.000]  阿伯拉罕的兒子,但是他說不是
[00:27:55.000 --> 00:27:59.000]  他知道他們的問題,就是說
[00:27:59.000 --> 00:28:03.000]  有眾子孫,在原文聖經裏面
[00:28:03.000 --> 00:28:07.000]  他只是用了一點點東西去改,如果由
[00:28:07.000 --> 00:28:11.000]  單一個,就指到阿伯拉罕和他子孫
[00:28:11.000 --> 00:28:15.000]  那一個呢?原文聖經是tospermity
[00:28:15.000 --> 00:28:19.000]  但是當他這班假教師的時候
[00:28:19.000 --> 00:28:23.000]  他們轉一轉就用了tospermacy這個字
[00:28:23.000 --> 00:28:27.000]  希臘文其實很少的,tospermity和tospermacy
[00:28:27.000 --> 00:28:31.000]  很少的一個後尾的
[00:28:31.000 --> 00:28:35.000]  指標,我們叫一個
[00:28:35.000 --> 00:28:39.000]  suffix,就可以將由單數變成
[00:28:39.000 --> 00:28:43.000]  眾數,有個什麼影響呢?原來當
[00:28:43.000 --> 00:28:47.000]  這班假教師,假領袖,假傳道
[00:28:47.000 --> 00:28:51.000]  他說不是,不是只是一個
[00:28:51.000 --> 00:28:55.000]  很多個他的後裔,都去成就了這個救恩
[00:28:55.000 --> 00:28:59.000]  成就了這個藥,其實目的是想說什麼?
[00:28:59.000 --> 00:29:03.000]  其實是嘗試,好像說
[00:29:03.000 --> 00:29:07.000]  其實上帝的救恩很普及的,用很多方法
[00:29:07.000 --> 00:29:11.000]  都可以領受的,所以有些很著名的
[00:29:11.000 --> 00:29:15.000]  牧者,都曾經說過一番這樣的言論
[00:29:15.000 --> 00:29:19.000]  就是說,救恩不只是可以單從耶穌來的,可以從
[00:29:19.000 --> 00:29:23.000]  其他的宗教,譬如從回教,從釋迦牟尼
[00:29:23.000 --> 00:29:27.000]  從其他的教徒可以來的,類似
[00:29:27.000 --> 00:29:31.000]  是這樣的,但是這班假教師,假
[00:29:31.000 --> 00:29:35.000]  師傅,或者假領袖,他就不是這樣說
[00:29:35.000 --> 00:29:39.000]  不只是耶穌,他說其實
[00:29:39.000 --> 00:29:43.000]  可以透過行律法,行國禮
[00:29:43.000 --> 00:29:47.000]  還有很多猶太人的傳統,所以這些全部在
[00:29:47.000 --> 00:29:51.000]  前文已經說過的事情,用這些東西
[00:29:51.000 --> 00:29:55.000]  總括出來,不同的族裔,不同的後代
[00:29:55.000 --> 00:29:59.000]  子孫,在猶太人整個歷史裏面,所以猶太人
[00:29:59.000 --> 00:30:03.000]  如果大家熟悉,我曾經去跟一班的拉比去
[00:30:03.000 --> 00:30:07.000]  曾經研究過猶太教,猶太教有很多所謂
[00:30:07.000 --> 00:30:11.000]  智者,那些智者,個個說一套
[00:30:11.000 --> 00:30:15.000]  都是一門進入都可以成為神的
[00:30:15.000 --> 00:30:19.000]  猶太人的其中一個方式,所以其中一個比較出名的
[00:30:19.000 --> 00:30:23.000]  我想大家都會聽過叫Rashi
[00:30:23.000 --> 00:30:27.000]  他其實是其中一個猶太人的
[00:30:27.000 --> 00:30:31.000]  可以說是學者,他那套又可以是一個門路
[00:30:31.000 --> 00:30:35.000]  保羅在這裏其實一語道破
[00:30:35.000 --> 00:30:39.000]  告訴迦太教會的信徒
[00:30:39.000 --> 00:30:43.000]  有時有些很小的東西,很細微的東西,一扭
[00:30:43.000 --> 00:30:47.000]  一扭的時候聽起來好像頗順耳
[00:30:47.000 --> 00:30:51.000]  之前我和你說只是靠耶穌基督
[00:30:51.000 --> 00:30:55.000]  耶穌基督一個才可以成就救恩,但是現在
[00:30:55.000 --> 00:30:59.000]  他們有很多門徑,不好一點嗎?
[00:30:59.000 --> 00:31:03.000]  這個世界的人最希望的是多些
[00:31:03.000 --> 00:31:07.000]  範數,多些方式都可以進入到同一個門口
[00:31:07.000 --> 00:31:11.000]  這樣不好嗎?但是他們這樣的看法
[00:31:11.000 --> 00:31:15.000]  正正其實就是要做一件事
[00:31:15.000 --> 00:31:19.000]  就是要否定神指定唯一
[00:31:19.000 --> 00:31:23.000]  藉著耶穌基督而去拯救,剛才我已經說過
[00:31:23.000 --> 00:31:27.000]  阿伯拉罕和上帝的約是藉著耳屬一個人
[00:31:27.000 --> 00:31:31.000]  上帝指明是那個,第二個都沒有的,連以實瑪利
[00:31:31.000 --> 00:31:35.000]  由下甲所生的以實瑪利都不算數的
[00:31:35.000 --> 00:31:39.000]  只是由阿伯拉罕和撒萊所生的
[00:31:39.000 --> 00:31:43.000]  以實瑪利才是成就了
[00:31:43.000 --> 00:31:47.000]  或者將上帝與阿伯拉罕的約成就的人
[00:31:47.000 --> 00:31:51.000]  這是一個例子,只是一個家族,但是上帝的
[00:31:51.000 --> 00:31:55.000]  拯救不只是給一個家族,上帝的拯救是整個普世
[00:31:55.000 --> 00:31:59.000]  的世界裏面,能夠有信的人都可以做到
[00:31:59.000 --> 00:32:03.000]  但是普世的人的罪怎樣成就?怎樣由哪一個人去成就?
[00:32:03.000 --> 00:32:07.000]  在這段聖經就說得很清楚,就是
[00:32:07.000 --> 00:32:11.000]  一個子孫,從舊約的阿伯拉罕以殺他一個兒子
[00:32:11.000 --> 00:32:15.000]  做了一個例子給我們看,寓言告訴我們
[00:32:15.000 --> 00:32:19.000]  或者預告給我們知道,原來最後是由
[00:32:19.000 --> 00:32:23.000]  上帝的兒子耶穌基督,由他
[00:32:23.000 --> 00:32:27.000]  一個人去成就了
[00:32:27.000 --> 00:32:31.000]  成立了一個普世的救恩的約
[00:32:31.000 --> 00:32:35.000]  所以弟兄姊妹,上帝不單止
[00:32:35.000 --> 00:32:39.000]  告訴我們,約一定定了,已經無一變
[00:32:39.000 --> 00:32:43.000]  拯救的,他一定做到底,上帝
[00:32:43.000 --> 00:32:47.000]  他把自己都含括在這個約裏,把自己綁住去拯救
[00:32:47.000 --> 00:32:51.000]  將這個拯救能夠成就給我們,上帝肯不肯做?
[00:32:51.000 --> 00:32:55.000]  他肯做,他做了什麼?於是他就將他的獨生兒子
[00:32:55.000 --> 00:32:59.000]  耶穌基督,掛在木頭上,承擔了我們的罪
[00:32:59.000 --> 00:33:03.000]  這個我不再多說了,而在這段聖經,保羅就再重複
[00:33:03.000 --> 00:33:07.000]  這件事情給我們知道,但假教師他們
[00:33:07.000 --> 00:33:11.000]  怎麼看呢?其實他們想否定這件事情
[00:33:11.000 --> 00:33:15.000]  似乎他們開了很多門路,但是其實這麼多門路,無論
[00:33:15.000 --> 00:33:19.000]  律法也好,國禮也好,其他的文士祭司也好
[00:33:19.000 --> 00:33:23.000]  或者猶太人傳統也好,好像很多門路可以讓人成為神的
[00:33:23.000 --> 00:33:27.000]  子民,但卻偏偏他們要否定了
[00:33:27.000 --> 00:33:31.000]  唯獨上帝所設計的
[00:33:31.000 --> 00:33:35.000]  那條方法,就是只有靠著他的獨生兒子
[00:33:35.000 --> 00:33:39.000]  耶穌基督去建立的這個救恩
[00:33:39.000 --> 00:33:43.000]  換句話來說,如果你每條路
[00:33:43.000 --> 00:33:47.000]  都選擇,唯獨不選擇上帝所定立的那條路
[00:33:47.000 --> 00:33:51.000]  或者上帝所約定的
[00:33:51.000 --> 00:33:55.000]  方式的話,其實這個人
[00:33:55.000 --> 00:33:59.000]  是否真的有上帝的信在他裡面呢?
[00:33:59.000 --> 00:34:03.000]  弟兄姊妹,其實我們透過
[00:34:03.000 --> 00:34:07.000]  這段聖經可以讓我們更加清楚看到,我們怎樣去辨別
[00:34:07.000 --> 00:34:11.000]  一些假教師,假弟兄,或者一些
[00:34:11.000 --> 00:34:15.000]  假的教會領袖他們的教導,第一件事
[00:34:15.000 --> 00:34:19.000]  我們首先要肯定的就是,從上帝他所做的事情
[00:34:19.000 --> 00:34:23.000]  裡面,去看看上帝的設計是什麼?
[00:34:23.000 --> 00:34:27.000]  我們要知道什麼叫假,我們要首先知道什麼叫真,上帝如果要
[00:34:27.000 --> 00:34:31.000]  設計救恩的時候,他定了要用一個人
[00:34:31.000 --> 00:34:35.000]  他所指定的那個人,才可以去成就
[00:34:35.000 --> 00:34:39.000]  這個應許救恩,這個約的關係的話
[00:34:39.000 --> 00:34:43.000]  我們就明白上帝是這樣做事,當一聽到其他人說
[00:34:43.000 --> 00:34:47.000]  他有其他方式的時候,那你就要打醒十二分精神
[00:34:47.000 --> 00:34:51.000]  有問題喔,這個
[00:34:51.000 --> 00:34:55.000]  也是讓我們去學習,怎樣去
[00:34:55.000 --> 00:34:59.000]  明白哪一些傳道人的說話才可信
[00:34:59.000 --> 00:35:03.000]  這裡我所說的不是哪一個
[00:35:03.000 --> 00:35:07.000]  傳道人的可信,是哪一些
[00:35:07.000 --> 00:35:11.000]  傳道人的說話可信,為什麼我要
[00:35:11.000 --> 00:35:15.000]  強調一點呢?因為即使一個傳道人
[00:35:15.000 --> 00:35:19.000]  他的心對上帝是毫無
[00:35:19.000 --> 00:35:23.000]  懷疑,是真心相信的,他都會有錯的時間
[00:35:23.000 --> 00:35:27.000]  但如果當我們知道上帝的
[00:35:27.000 --> 00:35:31.000]  定定是什麼方式,他對約的
[00:35:31.000 --> 00:35:35.000]  立定是怎樣,甚至他怎樣去成就的時候,我們就可以聽見
[00:35:35.000 --> 00:35:39.000]  即使一個傳道人,他說的話
[00:35:39.000 --> 00:35:43.000]  哪一句是對的,哪一句是錯的,所以
[00:35:43.000 --> 00:35:47.000]  為什麼我們需要好好用時間去讀神的話,就是這個原因
[00:35:47.000 --> 00:35:51.000]  即使我自己做傳道人也好
[00:35:51.000 --> 00:35:55.000]  其實我希望弟子姐妹聽到我說的信息,自己真的再用
[00:35:55.000 --> 00:35:59.000]  聖經的內文去印證一下,而不是
[00:35:59.000 --> 00:36:03.000]  因為黃牧師說的話不會錯
[00:36:03.000 --> 00:36:07.000]  不是的,黃牧師說的話都會錯的
[00:36:07.000 --> 00:36:11.000]  你就用上帝的說話去印證黃牧師所說的話
[00:36:11.000 --> 00:36:15.000]  咦,原來他說的是合乎上帝的說話,那你就去
[00:36:15.000 --> 00:36:19.000]  接受囉,如果黃牧師說的話,你發覺咦,不同聖經
[00:36:19.000 --> 00:36:23.000]  所說的,那你就應該去問黃牧師,黃牧師你是不是
[00:36:23.000 --> 00:36:27.000]  有些地方是有些錯誤的,或者是不是你的
[00:36:27.000 --> 00:36:31.000]  展述不清楚,弟兄姐妹你明不明白
[00:36:31.000 --> 00:36:35.000]  所以其實很少的地方,如果我們是
[00:36:35.000 --> 00:36:39.000]  不留心的話,以為小事一宗
[00:36:39.000 --> 00:36:43.000]  小菜一碟,這些不重要
[00:36:43.000 --> 00:36:47.000]  我們就跳過了的時候,很容易我們會被誤導
[00:36:47.000 --> 00:36:51.000]  就算我做牧者,我在神學院讀神學的時候,在同班
[00:36:51.000 --> 00:36:55.000]  裡面什麼人都有,特別我在研究院裡面
[00:36:55.000 --> 00:36:59.000]  什麼人都有,不是基督徒都來研究院讀
[00:36:59.000 --> 00:37:03.000]  基督教神學的,所以你不要以為那些叫做
[00:37:03.000 --> 00:37:07.000]  神學博士一定是基督徒
[00:37:07.000 --> 00:37:11.000]  在基督教的神學院讀出來的神學博士
[00:37:11.000 --> 00:37:15.000]  都一定是基督徒,不是的,有些真的不是基督徒
[00:37:15.000 --> 00:37:19.000]  都有去讀的,所以我們有時候聽到
[00:37:19.000 --> 00:37:23.000]  說了小小的事,為什麼扭一扭的時候,我們就發覺
[00:37:23.000 --> 00:37:27.000]  有些問題,我們就要聽一下他說的話
[00:37:27.000 --> 00:37:31.000]  合不合聖經的內容,所以弟兄姐妹,我們一定
[00:37:31.000 --> 00:37:35.000]  需要去看回上帝他自己怎麼說
[00:37:35.000 --> 00:37:39.000]  上帝怎麼去成就這個救恩,上帝怎麼
[00:37:39.000 --> 00:37:43.000]  去認為這個救恩是這樣的方式去做,如果有人說
[00:37:43.000 --> 00:37:47.000]  什麼方式都可以,有很多其他方式
[00:37:47.000 --> 00:37:51.000]  然後唯獨上帝那個只有其中一個
[00:37:51.000 --> 00:37:55.000]  不過那些比較難,你聽一下我
[00:37:55.000 --> 00:37:59.000]  守律法很容易,守一個禮儀很容易
[00:37:59.000 --> 00:38:03.000]  所以天主教為什麼這麼多人信就是這樣,為什麼很多宗教
[00:38:03.000 --> 00:38:07.000]  很多人喜歡去信,一跟了禮儀就以為自己信了
[00:38:07.000 --> 00:38:11.000]  生命可以沒有改變的,求主
[00:38:11.000 --> 00:38:15.000]  真是幫助我們,真是認清楚上帝他
[00:38:15.000 --> 00:38:19.000]  怎樣去訂立這個拯救之約,也都
[00:38:19.000 --> 00:38:23.000]  他怎樣成就了這個拯救之約可以存在
[00:38:23.000 --> 00:38:27.000]  否則的話,我們很容易就可以離開
[00:38:27.000 --> 00:38:31.000]  離開了原本的福音,然後轉到去
[00:38:31.000 --> 00:38:35.000]  其他那些順耳的,容易些的,感覺
[00:38:35.000 --> 00:38:39.000]  良好些的那些方式,以為自己信了主
[00:38:39.000 --> 00:38:43.000]  其實原來不經不覺我們已經陷入了
[00:38:43.000 --> 00:38:47.000]  被人欺騙的狀態
[00:38:47.000 --> 00:38:51.000]  所以有些大英姐妹就會問,牧師我們
[00:38:51.000 --> 00:38:55.000]  要讀聖經,我們都明白,但我怕讀錯
[00:38:55.000 --> 00:38:59.000]  那怎樣好?聖經你不用怕讀錯
[00:38:59.000 --> 00:39:03.000]  如果你有上帝的靈在你裏面,因為當你如果有些問題
[00:39:03.000 --> 00:39:07.000]  你不明白的時候,可以不單止譬如你和我
[00:39:07.000 --> 00:39:11.000]  去討論,但更重要的是,上帝的聖靈其實是內在你和我裏面
[00:39:11.000 --> 00:39:15.000]  他會提醒你有些事情,聽上去不是很妥
[00:39:15.000 --> 00:39:19.000]  和聖經有些事情,我不是很合適
[00:39:19.000 --> 00:39:23.000]  和其他的經文有些事情不同的時候,那你就會有法利
[00:39:23.000 --> 00:39:27.000]  去更深思反思,究竟我所看的東西是不是有錯誤呢?
[00:39:27.000 --> 00:39:31.000]  有沒有一些人,他對這方面是有認識的
[00:39:31.000 --> 00:39:35.000]  可以和他再去分享,去討論,然後從而聖靈
[00:39:35.000 --> 00:39:39.000]  在當中去誘導我們呢?我們一定作為信徒
[00:39:39.000 --> 00:39:43.000]  我們要相信聖靈其實在裏面帶領著我們
[00:39:43.000 --> 00:39:47.000]  當然你說我相信聖靈都會使用其他牧者
[00:39:47.000 --> 00:39:51.000]  好的信徒去為我幫助我,扶持我,不奇怪
[00:39:51.000 --> 00:39:55.000]  但弟兄姊妹,一定要相信聖靈在你裏面
[00:39:55.000 --> 00:39:59.000]  其實在你讀聖經,你只要肯讀的時候,聖經一定會逐步逐步
[00:39:59.000 --> 00:40:03.000]  他自己啟示給我們知道,而聖靈就會幫助我們
[00:40:03.000 --> 00:40:07.000]  去領受一個準確的教導
[00:40:07.000 --> 00:40:11.000]  好了,保羅不單止說約定定了
[00:40:11.000 --> 00:40:15.000]  是不會改變,只會去履行
[00:40:15.000 --> 00:40:19.000]  剛剛有說,原來上帝要去建立這個約
[00:40:19.000 --> 00:40:23.000]  拯救的約,原來是由一個人
[00:40:23.000 --> 00:40:27.000]  去建立起來,用舊約的例子
[00:40:27.000 --> 00:40:31.000]  就是以撒成就了神和阿伯拉罕的約
[00:40:31.000 --> 00:40:35.000]  原來普世的裏面,就是由耶穌基督和我們
[00:40:35.000 --> 00:40:39.000]  和父神之間的這個約建立起來
[00:40:39.000 --> 00:40:43.000]  保羅不停在這裏,保羅再次去說多一件事
[00:40:43.000 --> 00:40:47.000]  給我們知道,其實這件事也是幫助
[00:40:47.000 --> 00:40:51.000]  加拉太教會的信徒,更加直接去否定
[00:40:51.000 --> 00:40:55.000]  那些假教師,假傳道
[00:40:55.000 --> 00:40:59.000]  假教會領袖,他所傳的信息的錯誤之處
[00:40:59.000 --> 00:41:03.000]  是甚麼呢?第十七十八節,在第十七和第十八節裏
[00:41:03.000 --> 00:41:07.000]  原來讓我們知道,應許
[00:41:07.000 --> 00:41:11.000]  這個約,原來是先於律法
[00:41:11.000 --> 00:41:15.000]  這個很重要的信息,Covenant
[00:41:15.000 --> 00:41:19.000]  comes before the law
[00:41:19.000 --> 00:41:23.000]  我們看看這段經文說甚麼呢?第十七十八節
[00:41:23.000 --> 00:41:27.000]  我是這樣說,上帝預先所立的約
[00:41:27.000 --> 00:41:31.000]  不能被那四百三十年以後的律法廢掉
[00:41:31.000 --> 00:41:35.000]  叫應許歸於虛空
[00:41:35.000 --> 00:41:39.000]  因為承受產業,若本服律法,就不本服
[00:41:39.000 --> 00:41:43.000]  應許,但上帝是憑著應許
[00:41:43.000 --> 00:41:47.000]  把產業賜給阿伯拉罕,我是這樣說的
[00:41:47.000 --> 00:41:51.000]  上帝預先所立的約,不能被那
[00:41:51.000 --> 00:41:55.000]  四百三十年以後的律法廢掉
[00:41:55.000 --> 00:41:59.000]  叫應許歸於虛空,因為承受
[00:41:59.000 --> 00:42:03.000]  產業,若本服律法,就不本
[00:42:03.000 --> 00:42:07.000]  服應許,但上帝是憑著應許
[00:42:07.000 --> 00:42:11.000]  把產業賜給阿伯拉罕
[00:42:11.000 --> 00:42:15.000]  What I am saying is this, the law that
[00:42:15.000 --> 00:42:19.000]  came four hundred thirty years later does not
[00:42:19.000 --> 00:42:23.000]  cancel a covenant purely rectified by God
[00:42:23.000 --> 00:42:27.000]  so as to invalidate the promise
[00:42:27.000 --> 00:42:31.000]  for if the inheritance is based on the law
[00:42:31.000 --> 00:42:35.000]  it is no longer based on the promise, but God graciously
[00:42:35.000 --> 00:42:39.000]  gave it to Abraham through promise
[00:42:39.000 --> 00:42:43.000]  保羅在這裡再一次強調
[00:42:43.000 --> 00:42:47.000]  原來應許是先於
[00:42:47.000 --> 00:42:51.000]  律法的這個事實,the fact is that
[00:42:51.000 --> 00:42:55.000]  the covenant comes before the law
[00:42:55.000 --> 00:42:59.000]  首先保羅
[00:42:59.000 --> 00:43:03.000]  重新提到在創世紀
[00:43:03.000 --> 00:43:07.000]  第二十一章裏面,我們去看看
[00:43:07.000 --> 00:43:11.000]  創世紀第二十一章第一至三節裏面,我們看見以撒
[00:43:11.000 --> 00:43:15.000]  那時是出世了,但其實從
[00:43:15.000 --> 00:43:19.000]  創世紀第十五章,或者不要說十五章
[00:43:19.000 --> 00:43:23.000]  第十二章已經看見上帝的應許
[00:43:23.000 --> 00:43:27.000]  已經存在了在那裏,但似乎那個約
[00:43:27.000 --> 00:43:31.000]  仍然是未履行,好像上帝一直在推遲
[00:43:31.000 --> 00:43:35.000]  這個是很有趣的題目,如果有機會我和大家
[00:43:35.000 --> 00:43:39.000]  去看看創世紀的時候,為什麼上帝在第十二章
[00:43:39.000 --> 00:43:43.000]  第一節裏面已經應許了阿伯拉罕這個約
[00:43:43.000 --> 00:43:47.000]  是什麼呢?阿伯拉罕在這個世界上
[00:43:47.000 --> 00:43:51.000]  做多國之父,並且阿伯拉罕
[00:43:51.000 --> 00:43:55.000]  他能夠靠著信,能夠和上帝建立
[00:43:55.000 --> 00:43:59.000]  一個永恆的關係,但這件事
[00:43:59.000 --> 00:44:03.000]  由阿伯拉罕生兒子
[00:44:03.000 --> 00:44:07.000]  似乎一直都未成就,直至
[00:44:07.000 --> 00:44:11.000]  二十一章第一至三節,以撒才出世
[00:44:11.000 --> 00:44:15.000]  在這個過程當中,我們發現到阿伯拉罕
[00:44:15.000 --> 00:44:19.000]  在第十二章之後,和上帝聽到
[00:44:19.000 --> 00:44:23.000]  上帝這個應許之後,第十三章
[00:44:23.000 --> 00:44:27.000]  他馬上已經落埃及,已經怕得要死,又第一次
[00:44:27.000 --> 00:44:31.000]  將老婆認做妹,接著過了不久
[00:44:31.000 --> 00:44:35.000]  回去之後,第十四章,然後到第十五章
[00:44:35.000 --> 00:44:39.000]  上帝又再確定他
[00:44:39.000 --> 00:44:43.000]  他的後裔真是如海邊的沙
[00:44:43.000 --> 00:44:47.000]  跟真相的聲音一樣多,但是怎樣呢?
[00:44:47.000 --> 00:44:51.000]  阿伯拉罕,上帝說他以信得以稱議
[00:44:51.000 --> 00:44:55.000]  結果馬上在第十六章,又找
[00:44:55.000 --> 00:44:59.000]  夏甲,聽過撒萊講,找夏甲生了二十馬
[00:44:59.000 --> 00:45:03.000]  接著過了不久,阿伯拉罕
[00:45:03.000 --> 00:45:07.000]  又要為了羅德去張羅,因為他認為
[00:45:07.000 --> 00:45:11.000]  自己都沒有兒子,沒什麼可能,上帝說
[00:45:11.000 --> 00:45:15.000]  上帝應許好像吹水一樣,他最初覺得,上帝說也不知道是真是假
[00:45:15.000 --> 00:45:19.000]  不過總之,我看事實,事實就是
[00:45:19.000 --> 00:45:23.000]  告訴他,現在我沒有兒子,我已經九十九歲了,沒有了
[00:45:23.000 --> 00:45:27.000]  後來他到一百歲,撒萊九十九歲
[00:45:27.000 --> 00:45:31.000]  那時候才開始生,在這樣的情況下
[00:45:31.000 --> 00:45:35.000]  他其實放了時間,想著找羅德
[00:45:35.000 --> 00:45:39.000]  他的侄兒去承繼他的家業,但是又搞不定
[00:45:39.000 --> 00:45:43.000]  結果上次我已經講過
[00:45:43.000 --> 00:45:47.000]  阿伯拉罕和撒萊又第二次
[00:45:47.000 --> 00:45:51.000]  又說怕被人認為阿伯拉罕的老婆太漂亮
[00:45:51.000 --> 00:45:55.000]  搶了他的財產,搶了老婆
[00:45:55.000 --> 00:45:59.000]  殺了阿伯拉罕,阿伯拉罕又是認做妹
[00:45:59.000 --> 00:46:03.000]  在這樣的情況下,我們看見
[00:46:03.000 --> 00:46:07.000]  阿伯拉罕反反覆覆,去到第十七章,還下了割禮
[00:46:07.000 --> 00:46:11.000]  上帝好像仍然未將英許履行
[00:46:11.000 --> 00:46:15.000]  為甚麼呢?弟兄姊妹
[00:46:15.000 --> 00:46:19.000]  其實在《創世紀》裏面
[00:46:19.000 --> 00:46:23.000]  有一個主旨,告訴我們
[00:46:23.000 --> 00:46:27.000]  其實上帝一直在準備去履行他的約的部分
[00:46:27.000 --> 00:46:31.000]  就是要阿伯拉罕的兒子出世
[00:46:31.000 --> 00:46:35.000]  透過他來完成這個英許
[00:46:35.000 --> 00:46:39.000]  實現這個英許,rectify,立定了這個英許
[00:46:39.000 --> 00:46:43.000]  何時呢?21章
[00:46:43.000 --> 00:46:47.000]  以撒終於出世了
[00:46:47.000 --> 00:46:51.000]  但是阿伯拉罕的生命是否仍然
[00:46:51.000 --> 00:46:55.000]  很相信主呢?其實如果從《創世紀》裏面
[00:46:55.000 --> 00:46:59.000]  我看見阿伯拉罕其實根本是一個不信的人
[00:46:59.000 --> 00:47:03.000]  比一個不信的人更壞
[00:47:03.000 --> 00:47:07.000]  為甚麼上帝在第十五章已經說「因信可稱義」呢?
[00:47:07.000 --> 00:47:11.000]  因著你的信,所以你得稱為「我算你為義」呢?
[00:47:11.000 --> 00:47:15.000]  為甚麼上帝在那麼早之前可以這樣說呢?
[00:47:15.000 --> 00:47:19.000]  就好像原來上帝老早了
[00:47:19.000 --> 00:47:23.000]  已經知道了阿伯拉罕的生命是怎樣的
[00:47:23.000 --> 00:47:27.000]  他不會出賣他的
[00:47:27.000 --> 00:47:31.000]  上帝就算看見阿伯拉罕這個世界怎樣污穢也好
[00:47:31.000 --> 00:47:35.000]  上帝也知道你和我有多污穢
[00:47:35.000 --> 00:47:39.000]  不過上帝知道阿伯拉罕不會否定上帝
[00:47:39.000 --> 00:47:43.000]  最多他自己用自己的方法去履行上帝的事
[00:47:43.000 --> 00:47:47.000]  這個就是今天很多的信徒越左在跑的情況
[00:47:47.000 --> 00:47:51.000]  阿伯拉罕在這裏告訴我們
[00:47:51.000 --> 00:47:55.000]  無論你怎樣做也好,甚至你走去割禮也好
[00:47:55.000 --> 00:47:59.000]  其實都不能夠去成就這個英雄
[00:47:59.000 --> 00:48:03.000]  但更強調一點不單止這樣
[00:48:03.000 --> 00:48:07.000]  這裏還多說了一樣給我們知道
[00:48:07.000 --> 00:48:11.000]  上帝既然是這樣,你一定要生耳殺才去履行這個約
[00:48:11.000 --> 00:48:15.000]  但其實最終履行了這個約之後
[00:48:15.000 --> 00:48:19.000]  上帝做了一個部分
[00:48:19.000 --> 00:48:23.000]  用一個小型的情況去印證了
[00:48:23.000 --> 00:48:27.000]  上帝真的會透過一個人
[00:48:27.000 --> 00:48:31.000]  他指定的後裔去成就這個約的關係之後
[00:48:31.000 --> 00:48:35.000]  430年之後
[00:48:35.000 --> 00:48:39.000]  才有這個律法頒布
