
[00:00:00.000 --> 00:00:03.640]  各位命恩堂大部堂的弟兄姊妹平安
[00:21:40.960 --> 00:21:43.920]  很繁瑣的事情裏面
[00:21:43.920 --> 00:21:46.720]  到底我們要站在哪裏呢?
[00:21:46.720 --> 00:21:49.600]  我們要站在哪一邊呢?
[00:21:49.600 --> 00:21:51.400]  這令我想起
[00:21:51.400 --> 00:21:54.880]  沒錯,在人世間的審判台前
[00:21:54.880 --> 00:21:59.920]  時間或真理似乎不是站在我們這一邊
[00:21:59.920 --> 00:22:03.480]  人會面對無理的指控、控罪
[00:22:03.480 --> 00:22:06.040]  荒謬的審判
[00:22:06.040 --> 00:22:10.600]  但我們仍然要願意走在上主的道路上
[00:22:10.600 --> 00:22:12.640]  我們謙卑下來
[00:22:12.640 --> 00:22:14.440]  被真理擁有
[00:22:14.440 --> 00:22:16.080]  即使在黑暗裏
[00:22:16.080 --> 00:22:19.040]  基督徒仍然要走在光明之中
[00:22:19.040 --> 00:22:20.760]  我們要記住
[00:22:20.760 --> 00:22:24.480]  基督教信仰我們對時間的看法
[00:22:24.480 --> 00:22:27.080]  歷史並不是循環的
[00:22:27.080 --> 00:22:28.320]  不是又起又跌
[00:22:28.320 --> 00:22:31.120]  循循環環不斷重複的
[00:22:31.120 --> 00:22:34.720]  我們基督教信仰對時間、對歷史的看法是
[00:22:34.720 --> 00:22:37.840]  即使在一個這樣的起伏循環當中
[00:22:37.840 --> 00:22:42.440]  是一條直線向前去發展的
[00:22:42.440 --> 00:22:44.840]  上帝是歷史的開始
[00:22:44.840 --> 00:22:48.440]  上帝亦是這條時間線的終結
[00:22:48.440 --> 00:22:52.680]  這正正是司徒約翰在啟示錄裏面所講的
[00:22:52.680 --> 00:22:55.080]  他說「看!我必快來
[00:22:55.080 --> 00:22:57.160]  賞罰在我
[00:22:57.160 --> 00:23:01.320]  要照每個人所行的報應去
[00:23:01.320 --> 00:23:04.880]  我是阿拉伯、我是俄媒額
[00:23:04.880 --> 00:23:06.600]  我是首先的
[00:23:06.600 --> 00:23:08.280]  我是末後的
[00:23:08.280 --> 00:23:10.000]  我是開始
[00:23:10.000 --> 00:23:12.080]  我是終結」
[00:23:12.080 --> 00:23:14.280]  耶華宣告他是開始
[00:23:14.280 --> 00:23:15.920]  他是終結
[00:23:15.920 --> 00:23:17.680]  「事後到了
[00:23:17.680 --> 00:23:22.280]  所有人都要在上主的審判台前」
[00:23:22.280 --> 00:23:24.160]  在這裏和大家分享我自己
[00:23:24.160 --> 00:23:28.920]  在研究歷史時的一些經驗
[00:23:28.920 --> 00:23:33.640]  我曾經訪問過一些在文化大革命時的信徒
[00:23:33.640 --> 00:23:36.720]  在文革期間這位信徒面對批鬥
[00:23:36.720 --> 00:23:38.480]  他很深的感受到
[00:23:38.480 --> 00:23:41.400]  他要為主的名去受苦
[00:23:41.400 --> 00:23:43.880]  他說「我心裏面沒有恐懼」
[00:23:43.880 --> 00:23:47.240]  紅衛兵問他「到底你還信不信耶穌?」
[00:23:47.240 --> 00:23:48.680]  他想起主耶穌的話
[00:23:48.680 --> 00:23:52.520]  耶穌說「凡在人面前認我的
[00:23:52.520 --> 00:23:56.040]  我在我天父的面前亦都會認祂」
[00:23:56.040 --> 00:23:58.360]  然後他堅定地回答紅衛兵
[00:23:58.360 --> 00:24:00.120]  「我信耶穌」
[00:24:00.120 --> 00:24:03.120]  紅衛兵再問「耶穌給你甚麼好處?」
[00:24:03.120 --> 00:24:04.520]  他大聲地回答
[00:24:04.520 --> 00:24:06.040]  「耶穌為我死
[00:24:06.040 --> 00:24:08.120]  耶穌為我釘十字架
[00:24:08.120 --> 00:24:09.440]  沒有主耶穌的死
[00:24:09.440 --> 00:24:11.800]  我就甚麼都沒有了」
[00:24:11.800 --> 00:24:12.760]  紅衛兵又問他
[00:24:12.760 --> 00:24:15.720]  「那你現在還讀不讀聖經?」
[00:24:15.720 --> 00:24:17.320]  他自己在想
[00:24:17.320 --> 00:24:20.320]  如果我真實地回答「我讀聖經」的時候
[00:24:20.320 --> 00:24:23.080]  他就會問「你還有聖經嗎?」
[00:24:23.080 --> 00:24:26.520]  可能就會搜他家
[00:24:26.520 --> 00:24:30.560]  找他僅餘的一本小聖經來沒收
[00:24:30.560 --> 00:24:31.960]  這個時候
[00:24:31.960 --> 00:24:33.680]  可能是聖靈的感動
[00:24:33.680 --> 00:24:34.880]  他這樣回答
[00:24:34.880 --> 00:24:36.200]  「我很想讀聖經
[00:24:36.200 --> 00:24:38.440]  你可不可以給我一本?」
[00:24:38.440 --> 00:24:40.320]  紅衛兵就罵他
[00:24:40.320 --> 00:24:42.200]  「你現在還想讀聖經?
[00:24:42.200 --> 00:24:44.400]  你去問你的上帝拿吧」
[00:24:44.400 --> 00:24:48.600]  結果紅衛兵就忘記了原來的問題
[00:24:48.600 --> 00:24:50.440]  他說「那一次的鬥爭大會
[00:24:50.440 --> 00:24:53.600]  我經歷了聖靈的充滿
[00:24:53.600 --> 00:24:55.720]  我沒有恐懼
[00:24:55.720 --> 00:24:58.120]  聖經的話是真實的
[00:24:58.120 --> 00:24:59.400]  但事實上
[00:24:59.400 --> 00:25:03.480]  那場批鬥大會是很恐怖的」
[00:25:03.480 --> 00:25:04.720]  結果他被勒令
[00:25:04.720 --> 00:25:07.560]  要在胸前掛上一個黑的牌
[00:25:07.560 --> 00:25:09.480]  他自己在牌上寫了四個字
[00:25:09.480 --> 00:25:11.760]  叫做「耶穌門徒」
[00:25:11.760 --> 00:25:14.280]  然後紅衛兵就將他查了
[00:25:14.280 --> 00:25:16.920]  改為「反動教徒」
[00:25:16.920 --> 00:25:20.080]  他每一天就要掛著這個牌遊街
[00:25:20.080 --> 00:25:22.120]  但很奇怪的是
[00:25:22.120 --> 00:25:23.240]  因為這個緣故
[00:25:23.240 --> 00:25:26.920]  周圍的人知道是一個基督徒
[00:25:26.920 --> 00:25:30.520]  竟然日後有人偷偷摸摸地去他家
[00:25:30.520 --> 00:25:33.080]  結果就在他家裏開始了一個
[00:25:33.080 --> 00:25:35.120]  很秘密的聚會
[00:25:35.120 --> 00:25:37.400]  一個家庭的教會
[00:25:37.400 --> 00:25:41.080]  文化大革命是當權者要消滅宗教的時代
[00:25:41.080 --> 00:25:43.240]  但也見證了福音的火
[00:25:43.240 --> 00:25:47.160]  在燃燒和復興的神蹟
[00:25:47.160 --> 00:25:49.600]  之後教會重新的恢復
[00:25:49.600 --> 00:25:52.360]  但仍然有家庭教會因為不順從人
[00:25:52.360 --> 00:25:55.160]  不合理的制度的緣故
[00:25:55.160 --> 00:25:58.240]  他們繼續面對著嚴厲的打壓
[00:25:58.240 --> 00:26:02.240]  我們也曾經訪問過一些家庭教會的同工
[00:26:02.240 --> 00:26:04.240]  他們跟我們分享
[00:26:04.240 --> 00:26:07.480]  其實每一次政府的大力打壓
[00:26:07.480 --> 00:26:10.320]  迫使他們周圍的逃亡
[00:26:10.320 --> 00:26:13.800]  但福音卻藉著這個緣故
[00:26:13.800 --> 00:26:16.680]  而傳到其他不同的地方
[00:26:16.680 --> 00:26:19.240]  去到其他的省份
[00:26:19.240 --> 00:26:22.520]  這正正是《士堂傳》的記載
[00:26:22.520 --> 00:26:24.800]  那些分散的人
[00:26:24.800 --> 00:26:29.160]  往各地去傳福音的道
[00:26:29.160 --> 00:26:33.920]  分散的人往各地去傳福音的道
[00:26:33.920 --> 00:26:35.520]  頂智梅教會的歷史
[00:26:35.520 --> 00:26:37.600]  一方面讓我們見到
[00:26:37.600 --> 00:26:42.160]  上帝的話和世界權勢之間的張力
[00:26:42.160 --> 00:26:44.040]  另一方面也讓我們見到
[00:26:44.040 --> 00:26:46.720]  歷世歷代教會的根基
[00:26:46.720 --> 00:26:52.840]  即使面對著打壓、逼迫、面對著審判
[00:26:52.840 --> 00:26:54.280]  仍然有很多不同的門徒
[00:26:54.280 --> 00:27:00.320]  用不同的方式去堅忍和持守這個信仰
[00:27:00.320 --> 00:27:02.760]  不論去或留
[00:27:02.760 --> 00:27:05.400]  留在這裡或離開
[00:27:05.400 --> 00:27:08.480]  都在這裡為主的名去做見證
[00:27:08.480 --> 00:27:11.280]  讓教會得以延續
[00:27:11.280 --> 00:27:14.880]  世界的權勢所要丟棄的那塊石頭
[00:27:14.880 --> 00:27:17.320]  所要拆毀的十字架
[00:27:17.320 --> 00:27:21.280]  不單單成為了教會面對患難的根基
[00:27:21.280 --> 00:27:25.360]  也預示了上主公義審判
[00:27:25.360 --> 00:27:28.960]  必要降臨的應許
[00:27:28.960 --> 00:27:30.760]  頂智梅時間
[00:27:30.760 --> 00:27:33.720]  或許真的不會站在我們這一邊
[00:27:33.720 --> 00:27:37.520]  但卻是在上帝那邊
[00:27:37.520 --> 00:27:41.760]  我們是否願意都站在上帝那邊呢?
[00:27:41.760 --> 00:27:42.760]  阿彌陀佛
