
[00:00:00.000 --> 00:00:02.220]  我幾歲大的時候
[00:18:48.640 --> 00:18:50.640]  《聖經》記載
[00:18:50.640 --> 00:18:52.640]  有一個人 比德
[00:18:52.640 --> 00:18:54.640]  拿出一把刀
[00:18:54.640 --> 00:18:56.640]  斬了大祭司的僕人一刀
[00:18:56.640 --> 00:18:58.640]  斬了他的耳朵
[00:18:58.640 --> 00:19:01.640]  不知道是否比德的功夫高
[00:19:01.640 --> 00:19:02.640]  斬了耳朵
[00:19:02.640 --> 00:19:04.640]  或者他本來想斬我的頭
[00:19:04.640 --> 00:19:06.640]  不小心斬了耳朵
[00:19:06.640 --> 00:19:08.640]  耶穌基督醫好這個僕人
[00:19:08.640 --> 00:19:10.640]  他對他說 把你的刀收回來
[00:19:10.640 --> 00:19:13.640]  凡動刀的必死在刀下
[00:19:13.640 --> 00:19:15.640]  他是創天造地的真神
[00:19:15.640 --> 00:19:18.640]  你以為我不可以求我的父
[00:19:18.640 --> 00:19:21.640]  他就馬上給我十二型以上的天使
[00:19:21.640 --> 00:19:24.640]  一個天使就可以殺十八萬五千人
[00:19:24.640 --> 00:19:26.640]  十二型
[00:19:26.640 --> 00:19:29.640]  如果這樣 天上經上的預言
[00:19:29.640 --> 00:19:32.640]  這件事發生怎樣應驗呢
[00:19:32.640 --> 00:19:35.640]  這件事就是耶穌基督被釘十字
[00:19:35.640 --> 00:19:38.640]  這個榮耀尊貴的上帝
[00:19:38.640 --> 00:19:40.640]  耶穌基督竟然來到這個世界
[00:19:40.640 --> 00:19:42.640]  承擔你和我的罪
[00:19:42.640 --> 00:19:45.640]  被釘在十字架上
[00:19:45.640 --> 00:19:49.640]  這就是他的謙卑的顯露
[00:19:49.640 --> 00:19:57.640]  今天還有一點我們值得學習的
[00:19:57.640 --> 00:20:02.640]  就是 爭戰的勝敗在乎耶穌
[00:20:02.640 --> 00:20:05.640]  我曾經和大家講過一篇道
[00:20:05.640 --> 00:20:07.640]  很久以前 或者不記得
[00:20:07.640 --> 00:20:12.640]  是講到大衛面對哥尼亞
[00:20:12.640 --> 00:20:14.640]  那篇道的title就是
[00:20:14.640 --> 00:20:16.640]  誰是你的哥尼亞
[00:20:16.640 --> 00:20:19.640]  面對挑戰的困難
[00:20:19.640 --> 00:20:20.640]  那個就是哥尼亞
[00:20:20.640 --> 00:20:22.640]  那誰是你的哥尼亞呢
[00:20:22.640 --> 00:20:25.640]  大衛十幾歲 但他就看到這件事
[00:20:25.640 --> 00:20:27.640]  這件事素來看不到
[00:20:27.640 --> 00:20:29.640]  大衛對哥尼亞說
[00:20:29.640 --> 00:20:31.640]  耶和華要將你交在我手裡
[00:20:31.640 --> 00:20:33.640]  不是大衛勒過他
[00:20:33.640 --> 00:20:36.640]  是耶和華將你交在我手裡
[00:20:36.640 --> 00:20:39.640]  傳遞的就知道以色列人中有一位神
[00:20:39.640 --> 00:20:41.640]  也都給你們知道
[00:20:41.640 --> 00:20:45.640]  耶和華拯救人不是靠刀 不是靠槍
[00:20:45.640 --> 00:20:48.640]  因為戰爭的勝敗是在於耶和華
[00:20:48.640 --> 00:20:51.640]  他必將你們交在我手裡
[00:20:51.640 --> 00:20:54.640]  十幾歲的細蚊仔
[00:20:54.640 --> 00:20:56.640]  他能夠打贏哥尼亞
[00:20:56.640 --> 00:20:58.640]  就是因為他信
[00:20:58.640 --> 00:21:01.640]  因為他方強壯膽
[00:21:01.640 --> 00:21:03.640]  知道他所依靠的是上帝
[00:21:03.640 --> 00:21:05.640]  他知道自己的生命
[00:21:05.640 --> 00:21:07.640]  不是自己可以管得到
[00:21:07.640 --> 00:21:08.640]  不是自己可以說話
[00:21:08.640 --> 00:21:11.640]  是上帝可以說話
[00:21:11.640 --> 00:21:14.640]  在1948年
[00:21:14.640 --> 00:21:16.640]  以色列人復國
[00:21:16.640 --> 00:21:18.640]  一宣佈復國
[00:21:18.640 --> 00:21:22.640]  馬上那些周圍的國家就向他宣戰
[00:21:22.640 --> 00:21:26.640]  埃及 約旦 伊拉克 黎巴嫩
[00:21:26.640 --> 00:21:29.640]  那時候1948年
[00:21:29.640 --> 00:21:32.640]  以色列只有兩架飛機
[00:21:32.640 --> 00:21:36.640]  和五輛裝甲車
[00:21:36.640 --> 00:21:39.640]  兩架飛機 五輛裝甲車
[00:21:39.640 --> 00:21:41.640]  竟然打贏了
[00:21:41.640 --> 00:21:44.640]  美國西點軍校就覺得
[00:21:44.640 --> 00:21:48.640]  這個案件應該去研究
[00:21:48.640 --> 00:21:51.640]  以色列如何打贏
[00:21:51.640 --> 00:21:54.640]  西點軍校對我們中國的孫子兵法
[00:21:54.640 --> 00:21:56.640]  是很有興趣的
[00:21:56.640 --> 00:22:00.640]  孫子兵法是西點軍校的教科書
[00:22:00.640 --> 00:22:01.640]  二十多年前
[00:22:01.640 --> 00:22:04.640]  中國這位孫子寫的兵法
[00:22:04.640 --> 00:22:06.640]  竟然成為全世界
[00:22:06.640 --> 00:22:10.640]  很多學家的軍隊學問
[00:22:10.640 --> 00:22:12.640]  不要說我們中國人不厲害
[00:22:12.640 --> 00:22:13.640]  當然不要太驕傲
[00:22:13.640 --> 00:22:17.640]  但是西點軍校看到以色列人
[00:22:17.640 --> 00:22:20.640]  兩架飛機 五輛戰車
[00:22:20.640 --> 00:22:22.640]  竟然打贏了這麼多國家
[00:22:22.640 --> 00:22:24.640]  馬上就叫以色列
[00:22:24.640 --> 00:22:27.640]  把所有文件運來美國
[00:22:27.640 --> 00:22:29.640]  讓我們研究
[00:22:29.640 --> 00:22:31.640]  那你猜研究出什麼呢
[00:22:31.640 --> 00:22:33.640]  就是這場仗
[00:22:33.640 --> 00:22:35.640]  以色列人沒有做到什麼
[00:22:35.640 --> 00:22:36.640]  沒有打到什麼
[00:22:36.640 --> 00:22:39.640]  什麼都學不到
[00:22:39.640 --> 00:22:40.640]  沒有什麼學到
[00:22:40.640 --> 00:22:42.640]  你跟我都知道
[00:22:42.640 --> 00:22:46.640]  因為戰爭屬於法律
[00:22:46.640 --> 00:22:48.640]  戰爭的勝敗在乎
[00:22:48.640 --> 00:22:50.640]  都不是以色列人所打
[00:22:50.640 --> 00:22:51.640]  其實是歷史重演的
[00:22:51.640 --> 00:22:53.640]  1956年又會被他們打贏
[00:22:53.640 --> 00:22:55.640]  1967年也是
[00:22:55.640 --> 00:22:57.640]  1973年也是
[00:22:57.640 --> 00:23:00.640]  全都是上帝的戰爭
[00:23:00.640 --> 00:23:02.640]  我們做一些應用
[00:23:02.640 --> 00:23:04.640]  做幾三點的應用
[00:23:04.640 --> 00:23:05.640]  這個應用
[00:23:05.640 --> 00:23:07.640]  對你同學都有很大的提升
[00:23:07.640 --> 00:23:08.640]  第一
[00:23:08.640 --> 00:23:11.640]  你不要把上帝放在你的盒子裡
[00:23:11.640 --> 00:23:13.640]  我們每個人都有個框框
[00:23:13.640 --> 00:23:15.640]  我們喜歡把上帝放在框框裡
[00:23:15.640 --> 00:23:17.640]  上帝說我想重點買樓
[00:23:17.640 --> 00:23:19.640]  為什麼還買不到
[00:23:19.640 --> 00:23:21.640]  我想結婚
[00:23:21.640 --> 00:23:23.640]  為什麼找不到一個好的人
[00:23:23.640 --> 00:23:25.640]  我想升職任務
[00:23:25.640 --> 00:23:27.640]  上帝問你是幫我還是幫他
[00:23:27.640 --> 00:23:29.640]  你把上帝放在框框裡
[00:23:29.640 --> 00:23:31.640]  上帝要進到你的框框裡
[00:23:31.640 --> 00:23:33.640]  你才成熟
[00:23:33.640 --> 00:23:35.640]  約書亞就是這樣
[00:23:35.640 --> 00:23:39.640]  究竟你是幫我還是幫上帝
[00:23:39.640 --> 00:23:41.640]  但是
[00:23:41.640 --> 00:23:43.640]  元帥又回答不是的
[00:23:43.640 --> 00:23:45.640]  我來是做事
[00:23:45.640 --> 00:23:47.640]  軍隊的元帥
[00:23:47.640 --> 00:23:52.640]  上帝不是來幫你的
[00:23:52.640 --> 00:23:54.640]  上帝不是站在你那邊的
[00:23:54.640 --> 00:23:56.640]  你要站在上帝那邊
[00:23:56.640 --> 00:23:58.640]  因為上帝是元帥
[00:23:58.640 --> 00:23:59.640]  你是兵
[00:23:59.640 --> 00:24:03.640]  不要掉轉了
[00:24:03.640 --> 00:24:05.640]  你的人生
[00:24:05.640 --> 00:24:07.640]  不是你自己說了算
[00:24:07.640 --> 00:24:10.640]  上帝是要幫你解決你的問題
[00:24:10.640 --> 00:24:14.640]  上帝是要幫你成就你自己的心願
[00:24:14.640 --> 00:24:16.640]  上帝是元帥
[00:24:16.640 --> 00:24:18.640]  你要把你的生命交給他
[00:24:18.640 --> 00:24:19.640]  由他說了算
[00:24:19.640 --> 00:24:22.640]  所以我今天定這個題目
[00:24:22.640 --> 00:24:24.640]  你的人生
[00:24:24.640 --> 00:24:26.640]  自己人生自己說了算
[00:24:26.640 --> 00:24:27.640]  這個問題
[00:24:27.640 --> 00:24:30.640]  其實自己人生自己沒辦法說了算
[00:24:30.640 --> 00:24:33.640]  你依靠上帝讓上帝說了算
[00:24:33.640 --> 00:24:38.640]  所以不要把上帝放在你的盒子裡
[00:24:38.640 --> 00:24:39.640]  第二點
[00:24:39.640 --> 00:24:41.640]  要堅強勇敢的生活
[00:24:41.640 --> 00:24:43.640]  剛強壯膽
[00:24:43.640 --> 00:24:45.640]  約書亞的一章九節
[00:24:45.640 --> 00:24:48.640]  上帝三次對約書亞說
[00:24:48.640 --> 00:24:52.640]  你要堅強勇敢
[00:24:52.640 --> 00:24:53.640]  剛強壯膽
[00:24:53.640 --> 00:24:56.640]  因為無論你去哪裡
[00:24:56.640 --> 00:24:59.640]  我話你的神必與你同在
[00:24:59.640 --> 00:25:03.640]  如果你知道上帝與你同在
[00:25:03.640 --> 00:25:07.640]  那你就沒問題
[00:25:07.640 --> 00:25:09.640]  第三
[00:25:09.640 --> 00:25:12.640]  忠心敬虔的侍奉主
[00:25:12.640 --> 00:25:15.640]  我又要跟大家說一些
[00:25:15.640 --> 00:25:18.640]  比較嚴厲的話
[00:25:18.640 --> 00:25:21.640]  很多時候信徒在教會裡面
[00:25:21.640 --> 00:25:24.640]  覺得我是做義工
[00:25:24.640 --> 00:25:25.640]  我不是受薪的
[00:25:25.640 --> 00:25:27.640]  就好像自己作主
[00:25:27.640 --> 00:25:28.640]  我喜歡就做
[00:25:28.640 --> 00:25:29.640]  不喜歡就不做
[00:25:29.640 --> 00:25:31.640]  本來我已經簽約了
[00:25:31.640 --> 00:25:32.640]  去做主席
[00:25:32.640 --> 00:25:33.640]  做領事
[00:25:33.640 --> 00:25:35.640]  做歡迎大使
[00:25:35.640 --> 00:25:37.640]  或者教教主
[00:25:37.640 --> 00:25:39.640]  但我要旅行
[00:25:39.640 --> 00:25:41.640]  我今天阿龜姐請吃飯
[00:25:41.640 --> 00:25:43.640]  那就不做
[00:25:43.640 --> 00:25:47.640]  這個是不應該的
[00:25:47.640 --> 00:25:50.640]  無論你在教會是不是受薪
[00:25:50.640 --> 00:25:52.640]  你的錢盤全部都是上帝給你的
[00:25:52.640 --> 00:25:54.640]  所以就不要分受薪不受薪
[00:25:54.640 --> 00:25:56.640]  你是屬於上帝的人
[00:25:56.640 --> 00:25:59.640]  你的人生你的生命是上帝說的
[00:25:59.640 --> 00:26:01.640]  我記得我在加拿大的時候
[00:26:01.640 --> 00:26:04.640]  和一位福音機構的總幹事在聊天
[00:26:04.640 --> 00:26:05.640]  他提到義工
[00:26:05.640 --> 00:26:06.640]  羅木斯說
[00:26:06.640 --> 00:26:10.640]  信徒這些義工是靠不住的
[00:26:10.640 --> 00:26:13.640]  他答應跟我來修補我的電腦
[00:26:13.640 --> 00:26:15.640]  他突然說要去旅行
[00:26:15.640 --> 00:26:16.640]  我的電腦不能等
[00:26:16.640 --> 00:26:18.640]  只能找外面的人修補
[00:26:18.640 --> 00:26:19.640]  沒辦法
[00:26:19.640 --> 00:26:22.640]  因為他們不衛生
[00:26:22.640 --> 00:26:24.640]  不妥協
[00:26:24.640 --> 00:26:27.640]  我們教會侍奉
[00:26:27.640 --> 00:26:29.640]  你侍奉的不是江木斯
[00:26:29.640 --> 00:26:31.640]  侍奉的不是教會執事
[00:26:31.640 --> 00:26:34.640]  你是侍奉萬鈞之夜和華的元帥
[00:26:34.640 --> 00:26:38.640]  你在他面前要跪下脆鞋
[00:26:38.640 --> 00:26:39.640]  因為是聖地
[00:26:39.640 --> 00:26:41.640]  我們來到上帝面前
[00:26:41.640 --> 00:26:48.640]  我們就要恭敬嚴謹
[00:26:48.640 --> 00:26:49.640]  所以下次
[00:26:49.640 --> 00:26:51.640]  如果有牧師邀請你做事的話
[00:26:51.640 --> 00:26:54.640]  或者你來敬拜神的時候
[00:26:54.640 --> 00:26:57.640]  不要說我睡不著覺
[00:26:57.640 --> 00:26:59.640]  現在就睡過頭
[00:26:59.640 --> 00:27:01.640]  如果你去見
[00:27:01.640 --> 00:27:03.640]  以前就說英女皇
[00:27:03.640 --> 00:27:04.640]  現在就沒得說了
[00:27:04.640 --> 00:27:06.640]  如果你以前去見大官
[00:27:06.640 --> 00:27:08.640]  或者見一個很偉大的人
[00:27:08.640 --> 00:27:10.640]  你當然是准時起床
[00:27:10.640 --> 00:27:11.640]  是不是
[00:27:11.640 --> 00:27:14.640]  不要說我起不了床
[00:27:14.640 --> 00:27:17.640]  你來番禮拜堂見上帝
[00:27:17.640 --> 00:27:22.640]  你站在的地方是聖地
[00:27:22.640 --> 00:27:23.640]  你見上帝
[00:27:23.640 --> 00:27:25.640]  上帝在的地方就是聖地
[00:27:25.640 --> 00:27:29.640]  你要對上帝有忠心敬虔的侍奉
[00:27:29.640 --> 00:27:31.640]  大家記不記得這三個應用
[00:27:31.640 --> 00:27:32.640]  第一
[00:27:32.640 --> 00:27:34.640]  不要把上帝放在你的paradigm
[00:27:34.640 --> 00:27:37.640]  不要把上帝放在你的盒子裡
[00:27:37.640 --> 00:27:38.640]  第二
[00:27:38.640 --> 00:27:39.640]  堅強擁有這樣的生活
[00:27:39.640 --> 00:27:41.640]  因為祂與你同在
[00:27:41.640 --> 00:27:42.640]  第三
[00:27:42.640 --> 00:27:45.640]  你要忠心敬虔的侍奉主
[00:27:45.640 --> 00:27:47.640]  不要說我已經六十多歲了
[00:27:47.640 --> 00:27:49.640]  應該可以鬆一點
[00:27:49.640 --> 00:27:50.640]  摩西
[00:27:50.640 --> 00:27:53.640]  由八十四才開始侍奉四十年
[00:27:53.640 --> 00:27:54.640]  約斯亞
[00:27:54.640 --> 00:27:56.640]  去耶利歌城
[00:27:56.640 --> 00:27:58.640]  差不多是八十歲
[00:27:58.640 --> 00:28:01.640]  我們做個結語
[00:28:01.640 --> 00:28:03.640]  在約斯亞
[00:28:03.640 --> 00:28:04.640]  還沒開戰之前
[00:28:04.640 --> 00:28:06.640]  上帝就向他顯然
[00:28:06.640 --> 00:28:08.640]  就兼顧他的心
[00:28:08.640 --> 00:28:09.640]  調教他的心
[00:28:09.640 --> 00:28:12.640]  約斯亞見到上帝軍隊的元帥
[00:28:12.640 --> 00:28:13.640]  這個就是耶穌基督
[00:28:13.640 --> 00:28:15.640]  他就虎伏敬拜
[00:28:15.640 --> 00:28:16.640]  他的心不再害怕
[00:28:16.640 --> 00:28:17.640]  因為他知道
[00:28:17.640 --> 00:28:18.640]  上帝掌管一切
[00:28:18.640 --> 00:28:22.640]  耶穌基督把刀已經出了朝
[00:28:22.640 --> 00:28:24.640]  當你和我面對人生的變幻
[00:28:24.640 --> 00:28:26.640]  生活的困難
[00:28:26.640 --> 00:28:29.640]  我們都要在神面前調教自己的心
[00:28:29.640 --> 00:28:30.640]  我們要記住
[00:28:30.640 --> 00:28:32.640]  征戰的聖敗是在乎
[00:28:32.640 --> 00:28:33.640]  以後我會說
[00:28:33.640 --> 00:28:36.640]  The battle belongs to the Lord
[00:28:36.640 --> 00:28:38.640]  其實你和我不用擔心
[00:28:38.640 --> 00:28:40.640]  不用這麼緊張
[00:28:40.640 --> 00:28:43.640]  我們的人生不是自己說了算
[00:28:43.640 --> 00:28:45.640]  我已經與基督同釘十字甲
[00:28:45.640 --> 00:28:46.640]  保羅華
[00:28:46.640 --> 00:28:48.640]  現在活著的不再是
[00:28:48.640 --> 00:28:50.640]  我是基督在我裡面活著
[00:28:50.640 --> 00:28:51.640]  所以我是活得瀟灑
[00:28:51.640 --> 00:28:52.640]  活得開心
[00:28:52.640 --> 00:28:53.640]  我今天也是
[00:28:53.640 --> 00:28:54.640]  七十一歲
[00:28:54.640 --> 00:28:56.640]  我仍然活得瀟灑開心
[00:28:56.640 --> 00:28:59.640]  我和大家講講見證結束
[00:28:59.640 --> 00:29:00.640]  大家知道我和太太
[00:29:00.640 --> 00:29:03.640]  九月底就搬去台灣宣教
[00:29:03.640 --> 00:29:05.640]  七十一歲搬去台灣宣教
[00:29:05.640 --> 00:29:06.640]  最快七十二歲
[00:29:06.640 --> 00:29:07.640]  我十年
[00:29:07.640 --> 00:29:10.640]  其實很多東西都還沒有
[00:29:10.640 --> 00:29:12.640]  我所需要的都還沒有出現
[00:29:12.640 --> 00:29:15.640]  譬如我希望有六七位
[00:29:15.640 --> 00:29:17.640]  英語純正的宣教士
[00:29:17.640 --> 00:29:18.640]  起碼
[00:29:18.640 --> 00:29:22.640]  但現在只剩下兩隊
[00:29:22.640 --> 00:29:24.640]  我們正在招募
[00:29:24.640 --> 00:29:26.640]  我要籌備的資金
[00:29:26.640 --> 00:29:29.640]  去租地方去設備
[00:29:29.640 --> 00:29:31.640]  是還沒有達標的
[00:29:31.640 --> 00:29:34.640]  其實這個計劃
[00:29:34.640 --> 00:29:37.640]  還有很多事情需要做
[00:29:37.640 --> 00:29:40.640]  但是我九月沒有去
[00:29:40.640 --> 00:29:41.640]  為什麼呢
[00:29:41.640 --> 00:29:42.640]  因為耶穌基督
[00:29:42.640 --> 00:29:44.640]  劃劍已經出了竅
[00:29:44.640 --> 00:29:46.640]  祂在我面前已經去了台灣
[00:29:46.640 --> 00:29:48.640]  祂已經打的
[00:29:48.640 --> 00:29:50.640]  我是上帝的兵
[00:29:50.640 --> 00:29:51.640]  我不是
[00:29:51.640 --> 00:29:53.640]  這個去台灣宣教
[00:29:53.640 --> 00:29:54.640]  不是我自己作主
[00:29:54.640 --> 00:29:56.640]  是我要做一點豐功偉績
[00:29:56.640 --> 00:29:58.640]  而上帝叫我去就去
[00:29:58.640 --> 00:29:59.640]  叫我停就停
[00:29:59.640 --> 00:30:00.640]  我自己對上帝
[00:30:00.640 --> 00:30:01.640]  上帝
[00:30:01.640 --> 00:30:04.640]  我的心是年輕但人是老
[00:30:04.640 --> 00:30:05.640]  可惜
[00:30:05.640 --> 00:30:06.640]  肉體衰殘
[00:30:06.640 --> 00:30:07.640]  你要我去就去
[00:30:07.640 --> 00:30:13.640]  我的人生不是我自己作主
[00:30:13.640 --> 00:30:15.640]  耶穌基督做我的主
[00:30:15.640 --> 00:30:17.640]  我在祂面前苦伏
[00:30:17.640 --> 00:30:20.640]  就好像約書在元帥面前苦伏
[00:30:20.640 --> 00:30:24.640]  等於今天你面對前面的困難
[00:30:24.640 --> 00:30:25.640]  你的渴望
[00:30:25.640 --> 00:30:26.640]  你的掛慮
[00:30:26.640 --> 00:30:28.640]  你將它交給上帝
[00:30:28.640 --> 00:30:32.640]  將你的憂慮交給上帝
[00:30:32.640 --> 00:30:34.640]  將你的傷心交給上帝
[00:30:34.640 --> 00:30:36.640]  將你的渴望交給上帝
[00:30:36.640 --> 00:30:37.640]  因為你的人生
[00:30:37.640 --> 00:30:39.640]  你自己都無法作主
[00:30:39.640 --> 00:30:40.640]  怎能作主呢
[00:30:40.640 --> 00:30:42.640]  五年前和現在的改變
[00:30:42.640 --> 00:30:43.640]  你能不能作主呢
[00:30:43.640 --> 00:30:46.640]  上帝要作主
[00:30:46.640 --> 00:30:48.640]  上帝要做你生命的主人
[00:30:48.640 --> 00:30:49.640]  上帝要遂領你
[00:30:49.640 --> 00:30:51.640]  因為祂的劍已經出竅
[00:30:51.640 --> 00:30:52.640]  祂要帶領你
[00:30:52.640 --> 00:30:55.640]  勝過你面前的困難
[00:30:55.640 --> 00:30:57.640]  給你一個豐盛的生命
[00:30:57.640 --> 00:30:59.640]  我們一起低頭祈禱
[00:30:59.640 --> 00:31:01.640]  親主我們多謝祢
[00:31:01.640 --> 00:31:02.640]  為在座的
[00:31:02.640 --> 00:31:03.640]  為網上的
[00:31:03.640 --> 00:31:06.640]  為將來每一個聆聽這篇道的
[00:31:06.640 --> 00:31:07.640]  祢的話語禱告
[00:31:07.640 --> 00:31:09.640]  求祢的靈是潔淨我們
[00:31:09.640 --> 00:31:11.640]  求祢的靈是安慰我們
[00:31:11.640 --> 00:31:12.640]  激勵我們
[00:31:12.640 --> 00:31:13.640]  讓我們知道
[00:31:13.640 --> 00:31:14.640]  我們的人生
[00:31:14.640 --> 00:31:16.640]  我們不可以話事
[00:31:16.640 --> 00:31:19.640]  但我們都不需要自己話事
[00:31:19.640 --> 00:31:20.640]  因為祢是我們的元帥
[00:31:20.640 --> 00:31:22.640]  祢已經在國裡
[00:31:22.640 --> 00:31:24.640]  是賜給我們豐盛的生命
[00:31:24.640 --> 00:31:25.640]  求祢的人感動我們
[00:31:25.640 --> 00:31:26.640]  祢的話語激勵我們
[00:31:26.640 --> 00:31:28.640]  叫我們快跑
[00:31:28.640 --> 00:31:29.640]  跟隨祢
[00:31:29.640 --> 00:31:31.640]  祈禱鳳耶穌基督的名
[00:31:31.640 --> 00:31:32.640]  下門
