
[00:00:00.000 --> 00:00:02.940]  我這個鏡頭第一次的浸禮
[00:14:40.400 --> 00:14:41.800]  「夫子救命」
[00:14:41.800 --> 00:14:43.600]  「幫一下忙」
[00:14:43.600 --> 00:14:45.500]  所以他們對耶穌是沒什麼信心的
[00:14:45.500 --> 00:14:46.800]  對耶穌能夠做些什麼
[00:14:46.800 --> 00:14:48.400]  沒有什麼很大的期望
[00:14:48.400 --> 00:14:49.600]  所以我說這幫人
[00:14:49.600 --> 00:14:51.800]  是不是已經過了最低限度
[00:14:51.800 --> 00:14:53.400]  對耶穌能夠幫他平定
[00:14:53.400 --> 00:14:55.600]  就是渡過這個人生的風暴
[00:14:55.600 --> 00:15:00.500]  是半信半疑的
[00:15:00.500 --> 00:15:02.200]  所以九位弟子們
[00:15:02.200 --> 00:15:03.100]  如果你是慕道的朋友
[00:15:03.100 --> 00:15:04.200]  我都跟你說
[00:15:04.200 --> 00:15:05.200]  我相信很多人
[00:15:05.200 --> 00:15:07.700]  其實都好像跟這個門徒一樣
[00:15:07.700 --> 00:15:08.500]  是不是
[00:15:08.500 --> 00:15:10.400]  我們不是不信耶穌
[00:15:10.400 --> 00:15:11.600]  我們不是不信上帝
[00:15:11.600 --> 00:15:13.900]  這幫門徒都信上帝的
[00:15:13.900 --> 00:15:16.200]  因為如果你是會點人
[00:15:16.200 --> 00:15:18.100]  或者你來我們都會聚會一段時間
[00:15:18.100 --> 00:15:20.900]  你都聽到我們很多故事
[00:15:20.900 --> 00:15:22.200]  我剛剛才派仙說
[00:15:22.200 --> 00:15:23.200]  「啊!穆斯林」
[00:15:23.200 --> 00:15:25.000]  「袋裡面一毫子都沒有」
[00:15:25.000 --> 00:15:26.200]  「去看建築物」
[00:15:26.200 --> 00:15:28.200]  兩個星期就買了建築物
[00:15:28.200 --> 00:15:29.700]  這是什麼來的
[00:15:29.700 --> 00:15:31.000]  神蹟來的
[00:15:31.000 --> 00:15:31.500]  是不是
[00:15:31.500 --> 00:15:34.000]  我自己都沒有想過
[00:15:34.000 --> 00:15:36.700]  一個仙都沒有去看建築物
[00:15:36.700 --> 00:15:40.000]  兩個星期就買回來了
[00:15:40.000 --> 00:15:41.400]  但是當我自己
[00:15:41.400 --> 00:15:43.500]  真的面對人生的風暴的時候
[00:15:43.500 --> 00:15:47.500]  遇到一些人生裡面的危難的時候
[00:15:47.500 --> 00:15:51.900]  到底我們對上帝有沒有信心
[00:15:51.900 --> 00:15:55.700]  你的信心到底是有多少
[00:15:55.700 --> 00:15:57.100]  會不會好像這幫門徒這樣
[00:15:57.100 --> 00:15:58.800]  起碼這個門徒這樣
[00:15:58.800 --> 00:16:01.000]  是半信半疑
[00:16:01.000 --> 00:16:04.500]  不敢肯定神真的有能力
[00:16:04.500 --> 00:16:08.300]  幫助我們去渡過一天生的風暴
[00:16:08.300 --> 00:16:09.900]  那結果是怎樣
[00:16:09.900 --> 00:16:11.400]  你是叫了耶穌
[00:16:11.400 --> 00:16:12.700]  你是叫了老師幫忙
[00:16:12.700 --> 00:16:16.400]  不過其實你仍然不知道怎麼算好
[00:16:16.400 --> 00:16:19.400]  你仍然覺得很害怕
[00:16:19.400 --> 00:16:21.400]  而更差的是什麼呢
[00:16:21.400 --> 00:16:22.700]  更差的
[00:16:22.700 --> 00:16:24.400]  是有些門徒
[00:16:24.400 --> 00:16:25.700]  可能不是全部的
[00:16:25.700 --> 00:16:29.300]  根本是沒有信心
[00:16:29.300 --> 00:16:31.000]  耶穌能夠幫他們
[00:16:31.000 --> 00:16:35.200]  平安地渡過人生的風暴
[00:16:35.200 --> 00:16:37.000]  今天看《路加福音》
[00:16:37.000 --> 00:16:40.100]  《路加福音》第八章二十四節怎麼說呢
[00:16:40.100 --> 00:16:41.900]  門徒就是叫醒耶穌
[00:16:41.900 --> 00:16:42.400]  就說了
[00:16:42.400 --> 00:16:43.900]  老師 老師
[00:16:43.900 --> 00:16:46.100]  我們快沒命了
[00:16:46.100 --> 00:16:47.700]  耶穌就醒了
[00:16:47.700 --> 00:16:49.000]  耶穌是睡著了
[00:16:49.000 --> 00:16:49.800]  就叫醒了耶穌
[00:16:49.800 --> 00:16:51.600]  老師 老師
[00:16:51.600 --> 00:16:52.600]  耶穌醒了
[00:16:52.600 --> 00:16:55.400]  斥責那狂風大浪
[00:16:55.400 --> 00:16:57.800]  風浪就指著平靜了
[00:16:57.800 --> 00:16:59.200]  又留心了
[00:16:59.200 --> 00:17:01.300]  耶穌對他們說
[00:17:01.300 --> 00:17:06.000]  你們的信心在哪裡呢
[00:17:06.000 --> 00:17:08.000]  你們的信心在哪裡呢
[00:17:08.000 --> 00:17:10.000]  根據《路加福音》的記載
[00:17:10.000 --> 00:17:11.200]  這個門徒
[00:17:11.200 --> 00:17:12.700]  我不知道是誰
[00:17:12.700 --> 00:17:14.900]  叫耶穌做什麼
[00:17:14.900 --> 00:17:16.100]  都是老師
[00:17:16.100 --> 00:17:18.000]  老師 老師
[00:17:18.000 --> 00:17:22.200]  所以他對耶穌是否能夠平靜風浪
[00:17:22.200 --> 00:17:24.400]  其實我覺得是沒有信心的
[00:17:24.400 --> 00:17:25.400]  為什麼呢
[00:17:25.400 --> 00:17:29.200]  這個人對耶穌的回答有不同的領悟
[00:17:29.200 --> 00:17:30.500]  耶穌是怎樣回答他的
[00:17:30.500 --> 00:17:32.200]  他覺得耶穌責備他
[00:17:32.200 --> 00:17:33.400]  沒有信心
[00:17:33.400 --> 00:17:34.800]  你們的信心在哪裡
[00:17:34.800 --> 00:17:36.400]  會不會
[00:17:36.400 --> 00:17:37.600]  他覺得耶穌是責備
[00:17:37.600 --> 00:17:38.600]  根據他沒有信心
[00:17:38.600 --> 00:17:41.400]  所以《路加》就將這個門徒的領袖
[00:17:41.400 --> 00:17:44.600]  記載在《路加福音》裡面
[00:17:44.600 --> 00:17:47.000]  耶穌說你的信心在哪裡
[00:17:47.000 --> 00:17:48.700]  其實耶穌實際的回應是怎樣
[00:17:48.700 --> 00:17:50.900]  我不知道
[00:17:50.900 --> 00:17:53.600]  但是從不同的福音書的作者記載
[00:17:53.600 --> 00:17:55.700]  他們記載門徒說什麼給他聽
[00:17:55.700 --> 00:17:57.700]  不同的角度去接收
[00:17:57.700 --> 00:17:59.500]  你們明白我的意思嗎
[00:17:59.500 --> 00:18:01.000]  起碼對這個門徒來說
[00:18:01.000 --> 00:18:03.400]  他覺得耶穌說他沒有信心
[00:18:03.400 --> 00:18:05.100]  他就是沒有信心
[00:18:05.100 --> 00:18:07.300]  耶穌就是沒有信心
[00:18:07.300 --> 00:18:10.100]  當我們遇到人生的風暴的時候
[00:18:10.100 --> 00:18:12.100]  我們當然不會向上帝呼求祈禱
[00:18:12.100 --> 00:18:13.000]  你相信上帝的
[00:18:13.000 --> 00:18:14.600]  會不會
[00:18:14.600 --> 00:18:15.400]  就算你不相信耶穌
[00:18:15.400 --> 00:18:16.100]  或者說祈禱
[00:18:16.100 --> 00:18:18.100]  也會這樣對你說
[00:18:18.100 --> 00:18:20.100]  不過我們對上帝對教主
[00:18:20.100 --> 00:18:23.000]  能不能夠幫助我們
[00:18:23.000 --> 00:18:25.400]  平安地去渡過這個風暴
[00:18:25.400 --> 00:18:28.500]  其實我們是沒有信心的
[00:18:28.500 --> 00:18:32.600]  當你沒有信心去面對人生的風暴的時候
[00:18:33.600 --> 00:18:34.800]  有時候又不能逃避
[00:18:34.800 --> 00:18:36.000]  那你會怎樣
[00:18:36.000 --> 00:18:37.500]  就會越來越害怕
[00:18:37.500 --> 00:18:39.100]  越來越害怕
[00:18:39.100 --> 00:18:41.400]  越來越擔心
[00:18:41.400 --> 00:18:43.300]  是不是
[00:18:43.300 --> 00:18:45.200]  在船上
[00:18:45.200 --> 00:18:46.600]  另外有一些門徒
[00:18:46.600 --> 00:18:48.900]  我又不知道是誰
[00:18:48.900 --> 00:18:53.500]  他們認為耶穌不只是祂的老師
[00:18:53.500 --> 00:18:54.500]  至少有一個
[00:18:54.500 --> 00:18:55.900]  我相信至少有一個
[00:18:55.900 --> 00:18:58.600]  他們認為耶穌不只是祂的老師
[00:18:58.600 --> 00:18:59.400]  為什麼呢
[00:18:59.400 --> 00:19:03.900]  因為祂稱呼耶穌為「主」
[00:19:03.900 --> 00:19:05.400]  The Lord
[00:19:05.400 --> 00:19:08.000]  我們看看馬太福的記載
[00:19:08.000 --> 00:19:09.100]  馬太福怎麼說呢
[00:19:09.100 --> 00:19:10.700]  去門徒就去叫醒祂
[00:19:10.700 --> 00:19:11.300]  說
[00:19:11.300 --> 00:19:12.300]  主啊
[00:19:12.300 --> 00:19:14.100]  救命啊
[00:19:14.100 --> 00:19:14.600]  主啊
[00:19:14.600 --> 00:19:15.400]  救命啊
[00:19:15.400 --> 00:19:16.600]  我們沒命了
[00:19:16.600 --> 00:19:17.300]  OK
[00:19:17.300 --> 00:19:18.800]  因為耶穌說
[00:19:18.800 --> 00:19:20.600]  你們這些
[00:19:20.600 --> 00:19:22.600]  小信的人
[00:19:22.600 --> 00:19:25.800]  為什麼膽怯呢
[00:19:25.800 --> 00:19:27.700]  其實耶穌說的信息是一樣的
[00:19:27.700 --> 00:19:30.100]  不過每個門徒的接收不同
[00:19:30.100 --> 00:19:31.300]  你明白我的意思嗎
[00:19:31.300 --> 00:19:32.100]  OK
[00:19:32.100 --> 00:19:33.400]  這個門徒
[00:19:33.400 --> 00:19:36.000]  不只是希望耶穌起身
[00:19:36.000 --> 00:19:38.800]  幫祂潑水出去船外面
[00:19:38.800 --> 00:19:42.000]  祂是呼求耶穌救命啊
[00:19:42.000 --> 00:19:43.600]  祂幫耶穌救命啊
[00:19:43.600 --> 00:19:45.200]  在聖經裡面
[00:19:45.200 --> 00:19:48.300]  稱呼一個人為「主」
[00:19:48.300 --> 00:19:49.500]  是代表了什麼意思呢
[00:19:49.500 --> 00:19:50.900]  是代表了這個人
[00:19:50.900 --> 00:19:52.000]  就是我的主
[00:19:52.000 --> 00:19:53.300]  是我的主人
[00:19:53.300 --> 00:19:54.900]  所以這個意味著
[00:19:54.900 --> 00:19:56.800]  我的生命是屬於祂的
[00:19:56.800 --> 00:19:59.100]  祂叫我們做什麼就做什麼
[00:19:59.100 --> 00:20:01.200]  我們要完全100%聽祂說
[00:20:01.200 --> 00:20:02.300]  完全的信服
[00:20:02.300 --> 00:20:03.900]  那你叫祂做主嘛
[00:20:03.900 --> 00:20:05.900]  不然怎麼會做主呢
[00:20:05.900 --> 00:20:06.700]  但是
[00:20:06.700 --> 00:20:08.200]  對猶太人裡面來說
[00:20:08.200 --> 00:20:10.000]  有一個更高層次
[00:20:10.000 --> 00:20:13.400]  更加重要的意義在裡面
[00:20:13.400 --> 00:20:15.700]  是什麼呢
[00:20:15.700 --> 00:20:16.800]  就是這個人
[00:20:16.800 --> 00:20:18.400]  不單單是他們生命的主
[00:20:18.400 --> 00:20:20.700]  這個人是神
[00:20:20.700 --> 00:20:21.700]  這個人是神
[00:20:21.700 --> 00:20:24.100]  是上帝救主
[00:20:24.100 --> 00:20:27.500]  因為猶太人不敢直接稱呼
[00:20:27.500 --> 00:20:29.200]  神的名字
[00:20:29.200 --> 00:20:30.000]  OK
[00:20:30.000 --> 00:20:31.300]  所以用哪一個字去代替呢
[00:20:31.300 --> 00:20:32.800]  不敢叫神的名字
[00:20:32.800 --> 00:20:36.600]  The Lord
[00:20:36.600 --> 00:20:38.600]  猶太人當時用The Lord
[00:20:38.600 --> 00:20:40.300]  不是Elohim
[00:20:40.300 --> 00:20:41.800]  因為變了的時候
[00:20:41.800 --> 00:20:42.300]  祂就說
[00:20:42.300 --> 00:20:43.300]  這個其實是神來的
[00:20:43.300 --> 00:20:45.000]  不過我不敢叫你
[00:20:45.000 --> 00:20:48.400]  所以我叫你做主啦
[00:20:48.400 --> 00:20:49.100]  忌諱嘛
[00:20:49.100 --> 00:20:50.300]  中國人都知道啦
[00:20:50.300 --> 00:20:51.000]  忌諱嘛
[00:20:51.000 --> 00:20:51.900]  柏柏舌讀神嘛
[00:20:51.900 --> 00:20:53.200]  所以不能叫祂的名字
[00:20:53.200 --> 00:20:55.600]  唯有用主這個字去代替啦
[00:20:55.600 --> 00:20:57.900]  換句話說
[00:20:57.900 --> 00:20:59.400]  這個門徒
[00:20:59.400 --> 00:21:02.800]  是確認耶穌是神
[00:21:02.800 --> 00:21:04.600]  最低限度是從神而來
[00:21:04.600 --> 00:21:06.600]  最低限度是一個神人
[00:21:06.600 --> 00:21:08.800]  去相信耶穌是有能力
[00:21:08.800 --> 00:21:11.900]  拯救他們一船人的
[00:21:11.900 --> 00:21:12.700]  OK
[00:21:12.700 --> 00:21:14.700]  不過
[00:21:14.700 --> 00:21:16.100]  人是有眼看的嘛
[00:21:16.100 --> 00:21:17.000]  有耳聽
[00:21:17.000 --> 00:21:17.400]  嘩
[00:21:17.400 --> 00:21:18.600]  到處看一看
[00:21:18.600 --> 00:21:19.000]  嘩
[00:21:19.000 --> 00:21:20.700]  波濤洶湧啊
[00:21:20.700 --> 00:21:22.400]  那些水不斷湧進來啊
[00:21:22.400 --> 00:21:24.400]  真的很害怕啊
[00:21:24.400 --> 00:21:26.200]  所以祂是叫耶穌不是幫忙
[00:21:26.200 --> 00:21:28.100]  祂是叫耶穌救命啊
[00:21:28.100 --> 00:21:28.800]  救命啊
[00:21:28.800 --> 00:21:29.800]  耶穌救命啊
[00:21:29.800 --> 00:21:31.600]  主啊救命啊
[00:21:31.600 --> 00:21:33.900]  這個翻譯真的很好啊
[00:21:33.900 --> 00:21:36.800]  那麼
[00:21:36.800 --> 00:21:39.100]  叫耶穌救命
[00:21:39.100 --> 00:21:40.700]  那麼這個人
[00:21:40.700 --> 00:21:43.600]  他對耶穌在平靜風浪之後
[00:21:43.600 --> 00:21:48.000]  對耶穌那句說話的解讀是什麼呢
[00:21:48.000 --> 00:21:49.100]  是什麼呢
[00:21:49.100 --> 00:21:50.800]  我們是一些小信的人
[00:21:50.800 --> 00:21:53.400]  我們就是不信不過信心不夠
[00:21:53.400 --> 00:21:54.900]  我們是小信的人
[00:21:54.900 --> 00:21:56.800]  我們對耶穌信心不足
[00:21:56.800 --> 00:21:59.000]  所以還會膽怯
[00:21:59.000 --> 00:22:00.600]  不是我們不相信耶穌是神
[00:22:00.600 --> 00:22:03.100]  不過一看到那個環境太可怕了
[00:22:03.100 --> 00:22:03.400]  OK
[00:22:03.400 --> 00:22:04.200]  所以我們信心不夠
[00:22:04.200 --> 00:22:05.400]  所以有時都會害怕會緊張
[00:22:05.400 --> 00:22:08.400]  會擔心會膽怯
[00:22:08.400 --> 00:22:10.000]  但是
[00:22:10.000 --> 00:22:11.400]  這些人
[00:22:11.400 --> 00:22:12.200]  不是不相信
[00:22:12.200 --> 00:22:14.100]  只是信心不足而矣
[00:22:14.100 --> 00:22:14.900]  所以呢
[00:22:14.900 --> 00:22:18.700]  馬太就將這個人的領袖
[00:22:18.700 --> 00:22:21.700]  記在馬太封在裡面
[00:22:21.700 --> 00:22:25.300]  主啊丁子梅
[00:22:25.300 --> 00:22:26.400]  在我們人生中
[00:22:26.400 --> 00:22:30.800]  必定會遇到很多大大小小不同的人生風暴
[00:22:30.800 --> 00:22:32.400]  剛才已經說過
[00:22:32.400 --> 00:22:34.400]  而且人生風暴
[00:22:34.400 --> 00:22:36.000]  不是慢慢形成的
[00:22:36.000 --> 00:22:38.300]  是突如其來的
[00:22:38.300 --> 00:22:39.800]  忽然之間出現的
[00:22:39.800 --> 00:22:43.000]  所以如果沒有好好心理準備的話
[00:22:43.000 --> 00:22:44.600]  沒有我剛才所說的那些
[00:22:44.600 --> 00:22:46.600]  你知道耶穌和你在一起
[00:22:46.600 --> 00:22:49.600]  那你真的會很害怕
[00:22:49.600 --> 00:22:51.000]  所以問題就是
[00:22:51.000 --> 00:22:53.300]  當你聽到這麼多
[00:22:53.300 --> 00:22:55.200]  我們問回自己
[00:22:55.200 --> 00:22:56.600]  我們信不信得過
[00:22:56.600 --> 00:22:58.800]  耶穌能夠幫助我們
[00:22:58.800 --> 00:23:02.300]  去渡過這些危難
[00:23:02.300 --> 00:23:04.000]  我們有沒有信心信得過
[00:23:04.000 --> 00:23:07.900]  耶穌是可以讓我們很平靜地
[00:23:07.900 --> 00:23:14.400]  去克服這些人生裡面的風暴呢
[00:23:14.400 --> 00:23:16.800]  當人生中的風暴
[00:23:16.800 --> 00:23:18.600]  即是危難或者什麼
[00:23:18.600 --> 00:23:21.600]  突然間出現在我們的生命當中的時候
[00:23:21.600 --> 00:23:26.800]  我們應該怎樣去靠著耶穌
[00:23:26.800 --> 00:23:30.000]  去面對這些人生的風暴
[00:23:30.000 --> 00:23:32.300]  這些這樣的危難
[00:23:32.300 --> 00:23:34.800]  最後我會怎樣跟大家分享
[00:23:34.800 --> 00:23:36.400]  當然要靠主啦
[00:23:36.400 --> 00:23:37.200]  怎樣靠呢
[00:23:37.200 --> 00:23:38.300]  說不會說的
[00:23:38.300 --> 00:23:39.000]  你要靠耶穌啦
[00:23:39.000 --> 00:23:40.000]  信靠耶穌啦
[00:23:40.000 --> 00:23:41.800]  有時候我們鼓勵丁子梅這樣
[00:23:41.800 --> 00:23:42.500]  信靠耶穌
[00:23:42.500 --> 00:23:44.400]  怎樣能夠信靠耶穌呢
[00:23:44.400 --> 00:23:48.100]  我們看看馬可福音
[00:23:48.100 --> 00:23:51.100]  三十五節
[00:23:51.100 --> 00:23:52.400]  當那天晚上
[00:23:52.400 --> 00:23:53.800]  耶穌對門徒說
[00:23:53.800 --> 00:23:56.700]  我們到那邊去吧
[00:23:56.700 --> 00:23:58.500]  這是耶穌的吩咐
[00:23:58.500 --> 00:24:01.000]  我們去另一邊
[00:24:01.000 --> 00:24:01.800]  三十七節
[00:24:01.800 --> 00:24:04.800]  忽然起了暴風
[00:24:04.800 --> 00:24:06.700]  波浪打入船內
[00:24:06.700 --> 00:24:09.600]  甚至船都要滿了水
[00:24:09.600 --> 00:24:10.900]  然後三十八節
[00:24:10.900 --> 00:24:12.400]  耶穌在船尾上
[00:24:12.400 --> 00:24:15.800]  枕著枕頭睡覺
[00:24:15.800 --> 00:24:17.800]  門徒叫醒了祂說
[00:24:17.800 --> 00:24:18.700]  父子
[00:24:18.700 --> 00:24:22.200]  我們喪命你不顧嗎
[00:24:22.200 --> 00:24:23.600]  我們剛才開始講過
[00:24:23.600 --> 00:24:27.100]  耶穌在其中一個門徒
[00:24:27.100 --> 00:24:28.100]  在船上
[00:24:28.100 --> 00:24:31.200]  向岸上的人講道
[00:24:31.200 --> 00:24:32.300]  開始講過了
[00:24:32.300 --> 00:24:34.300]  講完暴
[00:24:34.300 --> 00:24:36.100]  那些人又不肯走
[00:24:36.100 --> 00:24:38.500]  耶穌沒有跟門徒上岸
[00:24:38.500 --> 00:24:41.700]  黃昏夜晚應該上岸吃飯
[00:24:41.700 --> 00:24:42.300]  沒有
[00:24:42.300 --> 00:24:44.000]  因為那些人還在岸邊不肯走
[00:24:44.000 --> 00:24:48.200]  耶穌說我們到岸的另一邊去吧
[00:24:48.200 --> 00:24:49.700]  所以耶穌沒有上岸
[00:24:49.700 --> 00:24:50.800]  耶穌沒有跟門徒吃飯
[00:24:50.800 --> 00:24:52.200]  耶穌是分門徒
[00:24:52.200 --> 00:24:55.500]  去到加利利海的另一邊
[00:24:55.500 --> 00:25:00.500]  祂在途中遇到這個風暴
[00:25:00.500 --> 00:25:01.600]  弟兄姊妹
[00:25:01.600 --> 00:25:05.200]  如果我們相信耶穌是主
[00:25:05.200 --> 00:25:06.300]  是上帝
[00:25:06.300 --> 00:25:08.600]  是真神是神的兒子
[00:25:08.600 --> 00:25:10.500]  而我們又真的以為
[00:25:10.500 --> 00:25:14.200]  也真的以耶穌作為我們的救主
[00:25:14.200 --> 00:25:16.700]  我們真心相信祂
[00:25:16.700 --> 00:25:19.400]  當我們遇到人生的風暴的時候
[00:25:19.400 --> 00:25:20.000]  弟兄姊妹
[00:25:20.000 --> 00:25:22.300]  今天跟大家分享第一件事
[00:25:22.300 --> 00:25:24.000]  你如何能夠面對人生的風暴
[00:25:24.000 --> 00:25:26.800]  第一件事你要肯定
[00:25:26.800 --> 00:25:28.500]  要肯定
[00:25:28.500 --> 00:25:33.100]  我們有沒有遵從耶穌基督的吩咐
[00:25:33.100 --> 00:25:35.500]  去過我們每天的生活
[00:25:35.500 --> 00:25:37.200]  耶穌是聽門徒說的
[00:25:37.200 --> 00:25:37.900]  門徒應該說
[00:25:37.900 --> 00:25:38.600]  你走了走了
[00:25:38.600 --> 00:25:39.700]  我們要去吃飯了
[00:25:39.700 --> 00:25:40.200]  但是耶穌說
[00:25:40.200 --> 00:25:40.800]  不不不
[00:25:40.800 --> 00:25:42.400]  我們到船的另一邊
[00:25:42.400 --> 00:25:45.000]  到海的另一邊
[00:25:45.000 --> 00:25:47.800]  耶穌就是聽門徒的吩咐
[00:25:47.800 --> 00:25:49.400]  門徒就是聽耶穌的吩咐
[00:25:49.400 --> 00:25:52.100]  到海的另一邊
[00:25:52.100 --> 00:25:56.000]  所以門徒是聽話的
[00:25:56.000 --> 00:25:58.300]  按常理應該上岸去吃飯
[00:25:58.300 --> 00:26:00.300]  不過耶穌說
[00:26:00.300 --> 00:26:02.000]  開船去對面
[00:26:02.000 --> 00:26:03.400]  不去
[00:26:03.400 --> 00:26:06.600]  所以我們首先要肯定一件事
[00:26:06.600 --> 00:26:10.100]  現在我們每天在世界上生活
[00:26:10.100 --> 00:26:13.900]  我們有沒有按照耶穌的吩咐去做
[00:26:13.900 --> 00:26:16.800]  我們所做的每一件事
[00:26:16.800 --> 00:26:21.000]  是不是跟聖經的教導是符合的
[00:26:21.000 --> 00:26:26.000]  如果我們是能夠按照上帝的心意去過生活
[00:26:26.000 --> 00:26:27.000]  而我們所做的事
[00:26:27.000 --> 00:26:29.400]  都是能夠合乎聖經的教導
[00:26:29.400 --> 00:26:30.500]  弟兄姊妹
[00:26:30.500 --> 00:26:31.400]  那我們就不用怕了
[00:26:31.400 --> 00:26:31.800]  第一
[00:26:31.800 --> 00:26:33.000]  我們剛才說過
[00:26:33.000 --> 00:26:36.100]  風暴是必然會有的
[00:26:36.100 --> 00:26:39.700]  但是因為我們是活在上帝的旨意
[00:26:39.700 --> 00:26:41.600]  按照祂的吩咐
[00:26:41.600 --> 00:26:43.400]  去做每一件事的時候
[00:26:43.400 --> 00:26:46.000]  就算有這些風暴出現的時候
[00:26:46.000 --> 00:26:47.000]  我們就不用擔心了
[00:26:47.000 --> 00:26:48.700]  因為知道上帝一定有意思的
[00:26:48.700 --> 00:26:50.600]  耶穌一定是有計劃的
[00:26:50.600 --> 00:26:52.800]  那你就勇敢地去面對
[00:26:52.800 --> 00:26:55.400]  大家明不明白我在說什麼
[00:26:55.400 --> 00:26:57.400]  第二個
[00:26:57.400 --> 00:26:59.500]  我們要肯定的是什麼
[00:26:59.500 --> 00:27:01.100]  第二個我們要肯定的是
[00:27:01.100 --> 00:27:05.200]  我們現在覺得每天都按照聖經的教導
[00:27:05.200 --> 00:27:07.400]  行公義好憐憫
[00:27:07.400 --> 00:27:10.900]  按照神的心意去做每一件事
[00:27:10.900 --> 00:27:13.800]  但是你再問多一個問題
[00:27:13.800 --> 00:27:18.000]  我們是不是每天都與耶穌同行呢
[00:27:18.000 --> 00:27:22.200]  我們能否肯定神與我們同在呢
[00:27:22.200 --> 00:27:27.600]  我們能否肯定耶穌是在我們的船上
[00:27:27.600 --> 00:27:32.300]  剛才我們看聖經耶穌仍在船上
[00:27:32.300 --> 00:27:33.800]  門徒不知道這麼重要
[00:27:33.800 --> 00:27:36.200]  現在我告訴你很重要的
[00:27:36.200 --> 00:27:39.200]  你知不知道耶穌在你的船上呢
[00:27:39.200 --> 00:27:42.200]  你知不知道耶穌是真的在你身邊與你同行呢
[00:27:42.200 --> 00:27:45.400]  你能否這樣把握
[00:27:45.400 --> 00:27:47.500]  如果你能夠有這樣的把握
[00:27:47.500 --> 00:27:50.100]  你是與耶穌同行的話
[00:27:50.100 --> 00:27:52.200]  我們什麼風暴都不用怕
[00:27:52.200 --> 00:27:53.200]  為什麼
[00:27:53.200 --> 00:27:56.100]  因為你有一座大靠山
[00:27:56.100 --> 00:27:58.500]  你還怕什麼 有一座大靠山在你身邊
[00:27:58.500 --> 00:28:01.000]  你一堆不用怕
[00:28:01.000 --> 00:28:03.200]  可能你說這樣啊 牧師
[00:28:03.200 --> 00:28:07.600]  我怎麼知道我有沒有與耶穌同行呢
[00:28:07.600 --> 00:28:09.800]  你怎麼知道你有沒有與耶穌同行
[00:28:09.800 --> 00:28:11.000]  剛才說過
[00:28:11.000 --> 00:28:13.500]  首先你要按照上帝的吩咐
[00:28:13.500 --> 00:28:15.800]  神的心意去過生活
[00:28:15.800 --> 00:28:16.900]  除此之外
[00:28:16.900 --> 00:28:19.600]  保羅給了我們一些提醒和教導
[00:28:19.600 --> 00:28:22.100]  菲臘比書第四章第九節
[00:28:22.100 --> 00:28:24.600]  菲臘比書第四章第九節怎麼說
[00:28:24.600 --> 00:28:26.600]  「你們在我身上所學習的
[00:28:26.600 --> 00:28:27.600]  所領受的
[00:28:27.600 --> 00:28:28.600]  所聽見的
[00:28:28.600 --> 00:28:29.800]  所看見的
[00:28:29.800 --> 00:28:30.800]  這些事
[00:28:30.800 --> 00:28:33.000]  你們都要去行
[00:28:33.000 --> 00:28:34.600]  賜平安的神
[00:28:34.600 --> 00:28:37.400]  就必與你們同在」
[00:28:37.400 --> 00:28:39.800]  保羅其實如果你看回菲臘比書
[00:28:39.800 --> 00:28:40.400]  他就說
[00:28:40.400 --> 00:28:41.700]  我以誰做榜樣
[00:28:41.700 --> 00:28:43.600]  我以耶穌基督做我的榜樣
[00:28:43.600 --> 00:28:45.100]  我從耶穌身上學到的
[00:28:45.100 --> 00:28:46.500]  所以
[00:28:46.500 --> 00:28:47.900]  我以人身為榜樣
[00:28:47.900 --> 00:28:49.100]  他是叫我們
[00:28:49.100 --> 00:28:51.800]  將他從耶穌身上所學到的
[00:28:51.800 --> 00:28:52.700]  所看到的
[00:28:52.700 --> 00:28:54.100]  所聽到的
[00:28:54.100 --> 00:28:56.400]  照著去做
[00:28:56.400 --> 00:28:57.900]  好像他那樣
[00:28:57.900 --> 00:28:59.100]  OK
[00:28:59.100 --> 00:28:59.600]  聖經說
[00:28:59.600 --> 00:29:03.600]  「上帝就必與我們同在」
[00:29:03.600 --> 00:29:05.400]  這就是方法了
[00:29:05.400 --> 00:29:08.300]  這就是我覺得
[00:29:08.300 --> 00:29:10.700]  為什麼耶穌離開世界之後
[00:29:10.700 --> 00:29:13.200]  要在地上設立教會
[00:29:13.200 --> 00:29:14.400]  這是其中一個原因
[00:29:14.400 --> 00:29:14.900]  有很多原因
[00:29:14.900 --> 00:29:15.400]  當然
[00:29:15.400 --> 00:29:16.100]  設立教會
[00:29:16.100 --> 00:29:17.700]  是要全國的福音
[00:29:17.700 --> 00:29:19.800]  將天國的福音告訴別人
[00:29:19.800 --> 00:29:23.100]  但是他將基督徒聚在一起
[00:29:23.100 --> 00:29:25.400]  另一個原因我覺得是什麼
[00:29:25.400 --> 00:29:27.400]  我們在教會裏面
[00:29:27.400 --> 00:29:29.200]  弟兄姊妹之間
[00:29:29.200 --> 00:29:31.600]  要彼此學習
[00:29:31.600 --> 00:29:33.200]  互相提醒
[00:29:33.200 --> 00:29:34.700]  互相鼓勵
[00:29:34.700 --> 00:29:36.800]  大家一起學習
[00:29:36.800 --> 00:29:39.100]  做耶穌基督的門徒
[00:29:39.100 --> 00:29:43.200]  就好像耶穌在世上生活的時候那樣
[00:29:43.200 --> 00:29:46.900]  跟著耶穌一起生活
[00:29:46.900 --> 00:29:49.900]  當我們能夠這樣做的時候
