
[00:00:00.000 --> 00:00:03.000]  各位大圈子妹早晨
[00:26:55.000 --> 00:26:59.000]  所以屬靈群體是靈命成長中必須的
[00:26:59.000 --> 00:27:05.000]  不過這個屬靈群體不一定是小組
[00:27:05.000 --> 00:27:12.000]  這個屬靈群體可以是其他的生命導師
[00:27:12.000 --> 00:27:15.000]  生命師父和徒弟的關係
[00:27:15.000 --> 00:27:17.000]  可以是團契的關係
[00:27:17.000 --> 00:27:22.000]  可以是主一學的關係都可以
[00:27:22.000 --> 00:27:27.000]  第四點他們發現
[00:27:27.000 --> 00:27:35.000]  靈命成長最重要的元素就是神的說話
[00:27:35.000 --> 00:27:43.000]  我們所做我們所想我們所領受的基礎
[00:27:43.000 --> 00:27:47.000]  一定要從神的說話那裡而來
[00:27:47.000 --> 00:27:49.000]  最後一點
[00:27:49.000 --> 00:27:54.000]  他當然有他自己調查的計分的方法
[00:27:54.000 --> 00:28:01.000]  而在他的總分名列前茅的百分之五的教會
[00:28:01.000 --> 00:28:04.000]  Top 5%在那一千間教會裡面
[00:28:04.000 --> 00:28:09.000]  那Top 5%當中他們發現
[00:28:09.000 --> 00:28:18.000]  塑造門徒都是這些教會領袖最重要的議長
[00:28:18.000 --> 00:28:22.000]  弟兄姊妹
[00:28:22.000 --> 00:28:28.000]  我認識的教會其實是很少很少
[00:28:28.000 --> 00:28:33.000]  但是神就讓我在新加坡聖約過渡會
[00:28:33.000 --> 00:28:38.000]  和芝加哥柳樹溪教會看到
[00:28:38.000 --> 00:28:40.000]  看到什麼呢
[00:28:40.000 --> 00:28:45.000]  看到神其實現在已經在普世的教會
[00:28:45.000 --> 00:28:48.000]  開始了一個運動
[00:28:48.000 --> 00:28:55.000]  一個什麼的運動是一個塑造門徒的運動
[00:28:55.000 --> 00:29:01.000]  正如我剛才為塑造門徒所下的定義所說
[00:29:01.000 --> 00:29:05.000]  塑造門徒並不是上一個門訓課程
[00:29:05.000 --> 00:29:10.000]  塑造門徒並不是為教會加多一樣東西
[00:29:10.000 --> 00:29:14.000]  叫做門徒訓練的事工
[00:29:14.000 --> 00:29:22.000]  塑造門徒就是門徒的生命首先被轉化
[00:29:22.000 --> 00:29:29.000]  愛神愛人愛真理的心是越來越增加
[00:29:29.000 --> 00:29:39.000]  然後他們就毀身用他們的生命去轉化其他人的生命
[00:29:39.000 --> 00:29:47.000]  在教會111年這麼穩健的基礎上
[00:29:47.000 --> 00:29:53.000]  我覺得現在是一個合適的時候
[00:29:53.000 --> 00:30:03.000]  參與神已經在普世教會開始了的塑造門徒的運動
[00:30:03.000 --> 00:30:10.000]  我們製作了一個異象短片
[00:30:10.000 --> 00:30:13.000]  很短的請大家先看一看
[00:30:13.000 --> 00:30:18.000]  耶穌基督曾經這麼說過
[00:30:18.000 --> 00:30:20.000]  願你們平安
[00:30:20.000 --> 00:30:22.000]  父怎樣差遣了我
[00:30:22.000 --> 00:30:25.000]  我也怎樣差遣你們
[00:30:25.000 --> 00:30:26.000]  就是這樣
[00:30:26.000 --> 00:30:28.000]  因為基督的愛
[00:30:28.000 --> 00:30:31.000]  我們的罪得到赦免
[00:30:33.000 --> 00:30:37.000]  然後就過了千百年
[00:30:37.000 --> 00:30:39.000]  我們現在都恩著信
[00:30:39.000 --> 00:30:41.000]  得永生
[00:30:41.000 --> 00:30:44.000]  堅振一直以得人
[00:30:44.000 --> 00:30:45.000]  建立
[00:30:45.000 --> 00:30:46.000]  差遣
[00:30:46.000 --> 00:30:48.000]  三重動力發動
[00:30:48.000 --> 00:30:53.000]  其實都是一定要我們先將基督作主
[00:30:53.000 --> 00:30:55.000]  作核心
[00:30:55.000 --> 00:30:58.000]  換一個角度看
[00:30:58.000 --> 00:30:59.000]  門徒
[00:30:59.000 --> 00:31:03.000]  就是要傳揚 跟隨 更像
[00:31:03.000 --> 00:31:06.000]  基督的意思
[00:31:06.000 --> 00:31:10.000]  當踏入2013年
[00:31:10.000 --> 00:31:13.000]  推動我們教會聖公的三重動力
[00:31:13.000 --> 00:31:15.000]  得人建立差遣
[00:31:15.000 --> 00:31:18.000]  已經實踐了兩個週期
[00:31:18.000 --> 00:31:20.000]  即是12年
[00:31:20.000 --> 00:31:23.000]  從整全使命的觀念來看
[00:31:23.000 --> 00:31:29.000]  我們教會一直以三重動力來建立教會
[00:31:29.000 --> 00:31:31.000]  從現在來說
[00:31:31.000 --> 00:31:33.000]  傳揚基督
[00:31:33.000 --> 00:31:34.000]  跟隨基督
[00:31:34.000 --> 00:31:36.000]  更像基督
[00:31:36.000 --> 00:31:38.000]  就更加要凸顯在未來
[00:31:38.000 --> 00:31:42.000]  我們要建立門徒這個意象
[00:31:42.000 --> 00:31:46.000]  只有當我們更加領受門徒這個身份的時候
[00:31:46.000 --> 00:31:50.000]  我們就會更加有動力來實踐
[00:31:50.000 --> 00:31:56.000]  服事社會關愛萬有的使命
[00:31:56.000 --> 00:31:59.000]  在未來五年
[00:31:59.000 --> 00:32:01.000]  我們有一個意象
[00:32:01.000 --> 00:32:04.000]  就是成為一間活出使命的教會
[00:32:04.000 --> 00:32:06.000]  要活出使命
[00:32:06.000 --> 00:32:08.000]  就是需要一條約士
[00:32:08.000 --> 00:32:11.000]  這條約士就是塑造門徒
[00:32:11.000 --> 00:32:15.000]  不同的人對塑造門徒有不同的看法
[00:32:15.000 --> 00:32:16.000]  在我來說
[00:32:16.000 --> 00:32:20.000]  塑造門徒就是用有計劃的成長策略
[00:32:20.000 --> 00:32:23.000]  使他們跟隨基督和更像基督
[00:32:23.000 --> 00:32:25.000]  在過程當中
[00:32:25.000 --> 00:32:28.000]  他亦都能夠用同樣的方法
[00:32:28.000 --> 00:32:30.000]  去建立其他人的生命
[00:32:30.000 --> 00:32:33.000]  所以塑造門徒就包括了
[00:32:33.000 --> 00:32:34.000]  傳揚基督
[00:32:34.000 --> 00:32:35.000]  跟隨基督
[00:32:35.000 --> 00:32:37.000]  和更像基督
[00:32:37.000 --> 00:32:39.000]  在這個過程我們是見證著
[00:32:39.000 --> 00:32:42.000]  屬靈生命的轉化
[00:32:42.000 --> 00:32:45.000]  和屬靈生命的繁衍
[00:32:45.000 --> 00:32:47.000]  我期望你也一起參與
[00:32:47.000 --> 00:33:08.000]  相信這條異象短片
[00:33:08.000 --> 00:33:11.000]  是可以將我今天的訊息
[00:33:11.000 --> 00:33:14.000]  總結起來
[00:33:14.000 --> 00:33:17.000]  我們的異象
[00:33:17.000 --> 00:33:23.000]  就是成為一間活出使命的教會
[00:33:23.000 --> 00:33:24.000]  要活出使命
[00:33:24.000 --> 00:33:27.000]  我們需要一條約士
[00:33:27.000 --> 00:33:30.000]  這條約士就是塑造門徒
[00:33:30.000 --> 00:33:33.000]  所以我們亦都要成為一間
[00:33:33.000 --> 00:33:36.000]  塑造門徒的教會
[00:33:36.000 --> 00:33:40.000]  我想問一下弟兄姊妹
[00:33:40.000 --> 00:33:45.000]  你又願不願意去參與
[00:33:45.000 --> 00:33:48.000]  我們這個異象
[00:33:48.000 --> 00:33:51.000]  我們一起去活出使命
[00:33:51.000 --> 00:33:55.000]  我們一起去塑造門徒
[00:33:55.000 --> 00:34:01.000]  在今年的4月26至28日
[00:34:01.000 --> 00:34:05.000]  增金法牧師會來到我們當中
[00:34:05.000 --> 00:34:07.000]  主領培靈會
[00:34:07.000 --> 00:34:13.000]  而在今年5月22至25日
[00:34:13.000 --> 00:34:18.000]  我們教會有20多位教睦
[00:34:18.000 --> 00:34:21.000]  會助和弟兄姊妹
[00:34:21.000 --> 00:34:24.000]  一起去到馬尼拉
[00:34:24.000 --> 00:34:27.000]  參與增金法牧師
[00:34:27.000 --> 00:34:30.000]  所統籌的第一屆
[00:34:30.000 --> 00:34:34.000]  Global Discipleship Congress
[00:34:34.000 --> 00:34:40.000]  即是全球塑造門徒研討會
[00:34:40.000 --> 00:34:46.000]  2013年我們是整裝待發
[00:34:46.000 --> 00:34:48.000]  活出使命
[00:34:48.000 --> 00:34:52.000]  全民委身作主門徒
[00:34:52.000 --> 00:34:56.000]  我期望大家的參與
[00:34:56.000 --> 00:35:01.000]  我們一起去努力去實踐這個異象
[00:35:01.000 --> 00:35:03.000]  我們一起低頭祈禱
[00:35:03.000 --> 00:35:07.000]  天父我們滿心感謝你
[00:35:07.000 --> 00:35:11.000]  因為你過去在111年裏
[00:35:11.000 --> 00:35:13.000]  你給我們教會的恩典
[00:35:13.000 --> 00:35:15.000]  就是這麼豐富
[00:35:15.000 --> 00:35:17.000]  你祝福我們教會
[00:35:17.000 --> 00:35:20.000]  祝福我們每一個弟兄姊妹
[00:35:20.000 --> 00:35:23.000]  我們在接下來要前行
[00:35:23.000 --> 00:35:28.000]  我們知道我們都會面對不少挑戰
[00:35:28.000 --> 00:35:30.000]  但我們亦都深信
[00:35:30.000 --> 00:35:32.000]  當我們全然倚靠你的時候
[00:35:32.000 --> 00:35:35.000]  當我們願意合一
[00:35:35.000 --> 00:35:39.000]  我們願意齊心努力的時候
[00:35:39.000 --> 00:35:42.000]  主你一定會帶領我們
[00:35:42.000 --> 00:35:45.000]  去到青草地溪水旁
[00:35:45.000 --> 00:35:49.000]  去到更佳美的地方
[00:35:49.000 --> 00:35:50.000]  主我們多謝你
[00:35:50.000 --> 00:35:53.000]  因為你是滿有恩典
[00:35:53.000 --> 00:35:55.000]  滿有憐憫的主
[00:35:55.000 --> 00:35:58.000]  你定義是要祝福我們每一個
[00:35:58.000 --> 00:36:03.000]  當我們願意用我們的生命去回應主你的呼召的時候
[00:36:03.000 --> 00:36:05.000]  我們與主你同行
[00:36:05.000 --> 00:36:08.000]  這條路就是最美好的路
[00:36:08.000 --> 00:36:10.000]  多謝你聽我們的祈禱
[00:36:10.000 --> 00:36:12.000]  奉耶穌基督的聖名祈求
[00:36:12.000 --> 00:36:14.000]  阿們
