
[00:00:00.000 --> 00:00:04.100]  其實很開心的 回顧我們用了半年的時間
[00:19:12.740 --> 00:19:15.740]  甚至是孝宗古傳統的人來說
[00:19:15.740 --> 00:19:19.740]  一時之間很難適應有一個新的王出現
[00:19:19.740 --> 00:19:25.740]  而薩姆爾就是以色列傳統的屬靈的領袖
[00:19:25.740 --> 00:19:27.740]  是神的代表
[00:19:27.740 --> 00:19:29.740]  被神的靈所攻略
[00:19:29.740 --> 00:19:31.740]  他相信真正的王
[00:19:31.740 --> 00:19:33.740]  真正的領袖是誰
[00:19:33.740 --> 00:19:35.740]  就是耶和華神
[00:19:35.740 --> 00:19:38.740]  神就會按自己的心意來選合適侍奉他的人
[00:19:38.740 --> 00:19:40.740]  好像摩世
[00:19:40.740 --> 00:19:42.740]  好像不同的士司
[00:19:42.740 --> 00:19:44.740]  帶領以色列人
[00:19:44.740 --> 00:19:47.740]  其實那個戰爭是支派同盟的
[00:19:47.740 --> 00:19:49.740]  不同的支派大家聯手
[00:19:49.740 --> 00:19:51.740]  然後去對付某一些的敵人
[00:19:51.740 --> 00:19:53.740]  各支派就派人出來打仗
[00:19:53.740 --> 00:19:57.740]  所以神的吩咐永遠是佔最重要的地位
[00:19:57.740 --> 00:20:00.740]  而遵守神的律法典章是必然的
[00:20:00.740 --> 00:20:03.740]  從這個屬靈的角度來看
[00:20:03.740 --> 00:20:06.740]  數羅的行徑似乎是大逆不道
[00:20:06.740 --> 00:20:09.740]  而且皇國的制度對子民
[00:20:09.740 --> 00:20:10.740]  對數羅
[00:20:10.740 --> 00:20:13.740]  對薩姆爾都是新鮮的
[00:20:13.740 --> 00:20:15.740]  記住他是第一個王
[00:20:15.740 --> 00:20:17.740]  大家如何適應呢
[00:20:17.740 --> 00:20:18.740]  相處呢
[00:20:18.740 --> 00:20:20.740]  都是在摸索學習的階段
[00:20:20.740 --> 00:20:22.740]  所以一定會出現危機
[00:20:22.740 --> 00:20:24.740]  所以我經常這樣說
[00:20:24.740 --> 00:20:27.740]  剛剛結婚的夫婦
[00:20:27.740 --> 00:20:29.740]  不要以為很甜蜜
[00:20:29.740 --> 00:20:32.740]  因為剛剛住在一起的時候
[00:20:32.740 --> 00:20:34.740]  可能有很多的危機
[00:20:34.740 --> 00:20:36.740]  你這麼沒守尾
[00:20:36.740 --> 00:20:37.740]  你做了什麼
[00:20:37.740 --> 00:20:39.740]  一定有很多衝突
[00:20:39.740 --> 00:20:41.740]  而又剛剛做父母的
[00:20:41.740 --> 00:20:42.740]  更加辛苦
[00:20:42.740 --> 00:20:43.740]  危機更大
[00:20:43.740 --> 00:20:44.740]  為什麼呢
[00:20:44.740 --> 00:20:47.740]  因為他們打亂了節拍
[00:20:47.740 --> 00:20:49.740]  老爺奶奶呢
[00:20:49.740 --> 00:20:51.740]  是一樣的
[00:20:51.740 --> 00:20:52.740]  哎呀
[00:20:52.740 --> 00:20:55.740]  兒子被人拿走了
[00:20:55.740 --> 00:20:56.740]  那可能呢
[00:20:56.740 --> 00:20:59.740]  奶奶可能心底裡
[00:20:59.740 --> 00:21:01.740]  就不是那麼滿意
[00:21:01.740 --> 00:21:03.740]  那個的媳婦
[00:21:03.740 --> 00:21:04.740]  又或者
[00:21:04.740 --> 00:21:06.740]  岳父會吃醋
[00:21:06.740 --> 00:21:07.740]  就不是那麼滿意
[00:21:07.740 --> 00:21:09.740]  那個的女婿
[00:21:09.740 --> 00:21:12.740]  所以要留意
[00:21:12.740 --> 00:21:14.740]  這些新的適應
[00:21:14.740 --> 00:21:15.740]  絕對不容易
[00:21:15.740 --> 00:21:17.740]  同樣教會也是
[00:21:17.740 --> 00:21:19.740]  為什麼牧者和執事
[00:21:19.740 --> 00:21:21.740]  經常都會有衝突呢
[00:21:21.740 --> 00:21:22.740]  因為可能大家想起來
[00:21:22.740 --> 00:21:23.740]  都不同
[00:21:23.740 --> 00:21:24.740]  比如一個牧者
[00:21:24.740 --> 00:21:26.740]  在營會裡面
[00:21:26.740 --> 00:21:27.740]  有些人遲了報名
[00:21:27.740 --> 00:21:28.740]  算了算了
[00:21:28.740 --> 00:21:29.740]  難得他肯參加
[00:21:29.740 --> 00:21:30.740]  給他吧
[00:21:30.740 --> 00:21:31.740]  可能執事說不行
[00:21:31.740 --> 00:21:32.740]  牧者
[00:21:32.740 --> 00:21:34.740]  我們要守規矩
[00:21:34.740 --> 00:21:35.740]  或者什麼時候截止
[00:21:35.740 --> 00:21:36.740]  就截止
[00:21:36.740 --> 00:21:38.740]  現在截止幾天了
[00:21:38.740 --> 00:21:40.740]  現在報名當然不行
[00:21:40.740 --> 00:21:41.740]  大家看的方法
[00:21:41.740 --> 00:21:43.740]  或者角度是不同
[00:21:43.740 --> 00:21:46.740]  於是就會產生衝突
[00:21:46.740 --> 00:21:47.740]  所以我們一定要
[00:21:47.740 --> 00:21:48.740]  有這樣的體會
[00:21:48.740 --> 00:21:49.740]  好了
[00:21:49.740 --> 00:21:51.740]  再從人性的角度來看
[00:21:51.740 --> 00:21:52.740]  這個衝突
[00:21:52.740 --> 00:21:54.740]  為什麼會發生呢
[00:21:54.740 --> 00:21:55.740]  你想想一個
[00:21:55.740 --> 00:21:57.740]  經常擁有權力的人
[00:21:57.740 --> 00:21:58.740]  一下子
[00:21:58.740 --> 00:21:59.740]  要將你的權力
[00:21:59.740 --> 00:22:02.740]  下放給其他人
[00:22:02.740 --> 00:22:05.740]  特別是被迫下放
[00:22:05.740 --> 00:22:06.740]  他心裡面
[00:22:06.740 --> 00:22:08.740]  怎麼會感到悔然呢
[00:22:08.740 --> 00:22:10.740]  如果從另一個角度想
[00:22:10.740 --> 00:22:12.740]  現在不用背這麼多的責任
[00:22:12.740 --> 00:22:14.740]  不是輕鬆很多
[00:22:14.740 --> 00:22:16.740]  但很多人不是這麼想的
[00:22:16.740 --> 00:22:18.740]  他一定會對那個接棒人
[00:22:18.740 --> 00:22:20.740]  特別是被迫
[00:22:20.740 --> 00:22:22.740]  要將這個棒交給他的時候
[00:22:22.740 --> 00:22:24.740]  是有很多的挑剔
[00:22:24.740 --> 00:22:26.740]  覺得這又不是很好
[00:22:26.740 --> 00:22:27.740]  那又不是很好
[00:22:27.740 --> 00:22:28.740]  會批判
[00:22:28.740 --> 00:22:31.740]  甚至會用一些手段
[00:22:31.740 --> 00:22:33.740]  推翻對方
[00:22:33.740 --> 00:22:36.740]  使自己東山再起
[00:22:36.740 --> 00:22:37.740]  或者直指
[00:22:37.740 --> 00:22:39.740]  肯定自己是有所做的
[00:22:39.740 --> 00:22:40.740]  在歷史裡面
[00:22:40.740 --> 00:22:42.740]  屢見不爽
[00:22:42.740 --> 00:22:43.740]  這個就是
[00:22:43.740 --> 00:22:44.740]  近代歷史
[00:22:44.740 --> 00:22:45.740]  你看到是這樣的
[00:22:45.740 --> 00:22:46.740]  是不是
[00:22:46.740 --> 00:22:47.740]  那時候
[00:22:47.740 --> 00:22:48.740]  今天薩姆爾
[00:22:48.740 --> 00:22:50.740]  會不會有這個心態呢
[00:22:50.740 --> 00:22:53.740]  我們不可以太武斷
[00:22:53.740 --> 00:22:54.740]  但是
[00:22:54.740 --> 00:22:57.740]  我們可以推測到
[00:22:57.740 --> 00:22:58.740]  不要忘記
[00:22:58.740 --> 00:22:59.740]  原來薩姆爾
[00:22:59.740 --> 00:23:02.740]  想拿自己的兒子
[00:23:02.740 --> 00:23:05.740]  去繼承他的位置
[00:23:05.740 --> 00:23:07.740]  去做全國的宗教領袖
[00:23:07.740 --> 00:23:09.740]  就好像以利那樣
[00:23:09.740 --> 00:23:10.740]  是不是
[00:23:10.740 --> 00:23:12.740]  但是
[00:23:12.740 --> 00:23:15.740]  人民就不滿意他的兒子
[00:23:15.740 --> 00:23:18.740]  那個的道德操守
[00:23:18.740 --> 00:23:20.740]  於是人民就拒絕
[00:23:20.740 --> 00:23:22.740]  不喜歡薩姆爾的兒子
[00:23:22.740 --> 00:23:24.740]  去接薩姆爾的棒
[00:23:24.740 --> 00:23:25.740]  我們看看
[00:23:25.740 --> 00:23:27.740]  《薩姆爾記上》第八章
[00:23:27.740 --> 00:23:30.740]  第一到第五節
[00:23:30.740 --> 00:23:32.740]  薩姆爾年紀老邁
[00:23:32.740 --> 00:23:35.740]  就納他兒子作以色列的士司
[00:23:35.740 --> 00:23:37.740]  長子名叫約爾
[00:23:37.740 --> 00:23:39.740]  次子名叫亞比亞
[00:23:39.740 --> 00:23:42.740]  他們在別是巴作士司
[00:23:42.740 --> 00:23:44.740]  他兒子不行他的道
[00:23:44.740 --> 00:23:45.740]  貪圖財利
[00:23:45.740 --> 00:23:46.740]  收受賄賂
[00:23:46.740 --> 00:23:49.740]  屈枉正直
[00:23:49.740 --> 00:23:51.740]  以色列的長老都聚集
[00:23:51.740 --> 00:23:53.740]  來到拉瑪見薩姆爾
[00:23:53.740 --> 00:23:54.740]  對他說
[00:23:54.740 --> 00:23:56.740]  你年紀老邁了
[00:23:56.740 --> 00:23:58.740]  你兒子不行你的道
[00:23:58.740 --> 00:24:00.740]  現在求你為我們立一個
[00:24:00.740 --> 00:24:02.740]  皇子理我們
[00:24:02.740 --> 00:24:04.740]  像列國一樣
[00:24:04.740 --> 00:24:06.740]  一個很大的感慨
[00:24:06.740 --> 00:24:09.740]  薩姆爾當日
[00:24:09.740 --> 00:24:11.740]  能夠被神鳥呼召
[00:24:11.740 --> 00:24:14.740]  就是當時的宗教領袖
[00:24:14.740 --> 00:24:16.740]  以利
[00:24:16.740 --> 00:24:19.740]  但是他兒子犯錯
[00:24:19.740 --> 00:24:21.740]  和那些婦人行淫
[00:24:21.740 --> 00:24:24.740]  搶奪那些祭物
[00:24:24.740 --> 00:24:26.740]  但是以利沒有好的教導
[00:24:26.740 --> 00:24:28.740]  責備他
[00:24:28.740 --> 00:24:30.740]  所以神放棄了
[00:24:30.740 --> 00:24:32.740]  不讓以利的孩子接觸
[00:24:32.740 --> 00:24:34.740]  作為宗教領袖
[00:24:34.740 --> 00:24:36.740]  就立了薩姆爾
[00:24:36.740 --> 00:24:39.740]  薩姆爾看到前車應該可靠
[00:24:39.740 --> 00:24:41.740]  但是往往有時候
[00:24:41.740 --> 00:24:43.740]  就是這麼悲哀
[00:24:43.740 --> 00:24:45.740]  薩姆爾都沒有管教自己
[00:24:45.740 --> 00:24:46.740]  兩個孩子
[00:24:46.740 --> 00:24:48.740]  兩個孩子收受賄賂
[00:24:48.740 --> 00:24:50.740]  所以呢
[00:24:50.740 --> 00:24:52.740]  人就拒絕
[00:24:52.740 --> 00:24:55.740]  不讓薩姆爾的兒子接觸他
[00:24:55.740 --> 00:24:58.740]  一個領導民族的領袖
[00:24:58.740 --> 00:25:00.740]  所以他們就要立皇
[00:25:00.740 --> 00:25:03.740]  所以蘇洛某個程度就取代了
[00:25:03.740 --> 00:25:06.740]  薩姆爾兩個兒子
[00:25:06.740 --> 00:25:08.740]  那個領導地位
[00:25:08.740 --> 00:25:11.740]  那你想想薩姆爾內心裡面
[00:25:11.740 --> 00:25:14.740]  會不會是完全沒事
[00:25:14.740 --> 00:25:16.740]  我用人性來推測
[00:25:16.740 --> 00:25:18.740]  他要信服
[00:25:18.740 --> 00:25:20.740]  神的容許
[00:25:20.740 --> 00:25:23.740]  但他心裡面是有所不甘的
[00:25:23.740 --> 00:25:25.740]  所以這個衝突就是遲早的事
[00:25:25.740 --> 00:25:27.740]  那只是看一下
[00:25:27.740 --> 00:25:29.740]  什麼是引發的
[00:25:29.740 --> 00:25:30.740]  好了我們來看看
[00:25:30.740 --> 00:25:32.740]  蘇洛犯了什麼錯
[00:25:32.740 --> 00:25:34.740]  就是虛情的憲制
[00:25:34.740 --> 00:25:37.740]  我們看看第十三章的第八節
[00:25:37.740 --> 00:25:40.740]  蘇洛照著薩姆爾所定的日期
[00:25:40.740 --> 00:25:42.740]  等了七日
[00:25:42.740 --> 00:25:44.740]  好了雖然薩姆爾
[00:25:44.740 --> 00:25:46.740]  記上第十章的第八節
[00:25:46.740 --> 00:25:48.740]  提到薩姆爾叫蘇洛
[00:25:48.740 --> 00:25:50.740]  在吉甲等他七日
[00:25:50.740 --> 00:25:53.740]  我們看看這一節的經文
[00:25:53.740 --> 00:25:57.740]  你當在我耳先下到吉甲
[00:25:57.740 --> 00:26:01.740]  我也必下到那裡憲犯制和平安制
[00:26:01.740 --> 00:26:03.740]  你要等候七日
[00:26:03.740 --> 00:26:06.740]  等我到那裡只是你當行的事
[00:26:06.740 --> 00:26:08.740]  這裡很清楚說七日
[00:26:08.740 --> 00:26:10.740]  所以薩姆爾遲到
[00:26:10.740 --> 00:26:12.740]  但如果我們真的好好研究
[00:26:12.740 --> 00:26:15.740]  這兩件事是不同的
[00:26:15.740 --> 00:26:17.740]  這兩節經文中間
[00:26:17.740 --> 00:26:19.740]  已經有一段時間的距離
[00:26:19.740 --> 00:26:21.740]  薩姆爾說我去吉甲
[00:26:21.740 --> 00:26:23.740]  你等我七日
[00:26:23.740 --> 00:26:26.740]  那裡的工作已經完成了
[00:26:26.740 --> 00:26:28.740]  很肯定他們之間
[00:26:28.740 --> 00:26:31.740]  應該有另外一個約定
[00:26:31.740 --> 00:26:33.740]  但這個約定是什麼時候呢
[00:26:33.740 --> 00:26:35.740]  聖經裡面沒有記載
[00:26:35.740 --> 00:26:37.740]  等七日
[00:26:37.740 --> 00:26:39.740]  當蘇洛仍然等了七日
[00:26:39.740 --> 00:26:41.740]  還沒看到薩姆爾出現的時候
[00:26:41.740 --> 00:26:44.740]  於是他就憲犯制和平安制
[00:26:44.740 --> 00:26:46.740]  很多時候我們都認為
[00:26:46.740 --> 00:26:50.740]  為什麼蘇洛被神廟氣絕呢
[00:26:50.740 --> 00:26:52.740]  是因為他越權
[00:26:52.740 --> 00:26:54.740]  因為他是來憲制
[00:26:54.740 --> 00:26:55.740]  他是君王
[00:26:55.740 --> 00:26:58.740]  不應該來取代祭司
[00:26:58.740 --> 00:27:01.740]  來憲制這個職份
[00:27:01.740 --> 00:27:03.740]  所以神認罰他
[00:27:03.740 --> 00:27:06.740]  如果我們又熟悉聖經
[00:27:06.740 --> 00:27:08.740]  及後有一個王叫烏西亞
[00:27:08.740 --> 00:27:10.740]  他本來挺好的
[00:27:10.740 --> 00:27:13.740]  但後來又是自以為是
[00:27:13.740 --> 00:27:15.740]  他去憲制
[00:27:15.740 --> 00:27:17.740]  如果被神廟認罰
[00:27:17.740 --> 00:27:19.740]  即時長大麻風
[00:27:19.740 --> 00:27:21.740]  大家可以看歷代至下
[00:27:21.740 --> 00:27:23.740]  26章16到21節
[00:27:23.740 --> 00:27:25.740]  我們不打出來了
[00:27:25.740 --> 00:27:27.740]  國筆記那裡有了
[00:27:27.740 --> 00:27:29.740]  其實重點並不是這樣
[00:27:29.740 --> 00:27:31.740]  因為當時近東的國王
[00:27:31.740 --> 00:27:34.740]  都會主持一些憲制
[00:27:34.740 --> 00:27:36.740]  是很普遍的事
[00:27:36.740 --> 00:27:38.740]  看看中國
[00:27:38.740 --> 00:27:40.740]  天子
[00:27:40.740 --> 00:27:43.740]  皇帝都會代表國家人民
[00:27:43.740 --> 00:27:45.740]  來憲制
[00:27:45.740 --> 00:27:47.740]  天壇在北京
[00:27:47.740 --> 00:27:49.740]  就是皇帝來憲制
[00:27:49.740 --> 00:27:51.740]  好了
[00:27:51.740 --> 00:27:53.740]  大衛不要忘記
[00:27:53.740 --> 00:27:55.740]  他都曾經憲制
[00:27:55.740 --> 00:27:57.740]  我們一起來看看
[00:27:57.740 --> 00:27:59.740]  10號記下24章第25節
[00:27:59.740 --> 00:28:01.740]  大衛在那裡
[00:28:01.740 --> 00:28:03.740]  為耶和華祝了一座壇
[00:28:03.740 --> 00:28:05.740]  獻繁祭和平安祭
[00:28:05.740 --> 00:28:08.740]  如此耶和華誰聽國民所求的
[00:28:08.740 --> 00:28:12.740]  瘟疫在以色列人中就止住了
[00:28:12.740 --> 00:28:14.740]  大衛都曾經憲制
[00:28:14.740 --> 00:28:16.740]  神是越立的
[00:28:16.740 --> 00:28:18.740]  這件事為什麼會憲制呢
[00:28:18.740 --> 00:28:20.740]  當然
[00:28:20.740 --> 00:28:22.740]  我們看大衛的生平
[00:28:22.740 --> 00:28:24.740]  不過已經去到後期了
[00:28:24.740 --> 00:28:26.740]  就會看到這件事了
[00:28:26.740 --> 00:28:28.740]  不要忘記
[00:28:28.740 --> 00:28:30.740]  所羅門他建好聖殿的時候
[00:28:30.740 --> 00:28:32.740]  他都有憲制
[00:28:32.740 --> 00:28:34.740]  這次記上第3章第4節
[00:28:34.740 --> 00:28:36.740]  大衛在那裡
[00:28:36.740 --> 00:28:38.740]  為耶和華祝了一座壇
[00:28:38.740 --> 00:28:40.740]  獻繁祭和平安祭
[00:28:40.740 --> 00:28:43.740]  如此耶和華誰聽國民所求的
[00:28:43.740 --> 00:28:46.740]  瘟疫在以色列人中就止住了
[00:28:46.740 --> 00:28:48.740]  剛才我們讀了這段
[00:28:48.740 --> 00:28:50.740]  我們看了聶旺基上第3章第4節
[00:28:50.740 --> 00:28:54.740]  所羅門皇上基片去憲制
[00:28:54.740 --> 00:28:56.740]  因為在那裡有極大的幽壇
[00:28:56.740 --> 00:29:00.740]  他在那壇上獻一千犧牲作繁祭
[00:29:00.740 --> 00:29:02.740]  是啦
[00:29:02.740 --> 00:29:04.740]  所羅門當他去建了聖殿的時候
[00:29:04.740 --> 00:29:06.740]  他都憲制
[00:29:06.740 --> 00:29:08.740]  神一樣是越立的
[00:29:08.740 --> 00:29:10.740]  所羅門去憲制的時候
[00:29:10.740 --> 00:29:12.740]  就是錯了
[00:29:12.740 --> 00:29:14.740]  但是所羅門在行為上
[00:29:14.740 --> 00:29:16.740]  雖然沒有犯錯
[00:29:16.740 --> 00:29:18.740]  但是最大問題就是
[00:29:18.740 --> 00:29:20.740]  他去憲制
[00:29:20.740 --> 00:29:22.740]  原來不是為了神
[00:29:22.740 --> 00:29:26.740]  只不過是一個政治工具而已
[00:29:26.740 --> 00:29:28.740]  他是為了自己
[00:29:28.740 --> 00:29:30.740]  我們看看第13章第8節到第9節
[00:29:38.740 --> 00:29:40.740]  所羅門就獻上犯制
[00:29:40.740 --> 00:29:42.740]  原來當時龐大的
[00:29:42.740 --> 00:29:44.740]  菲利士軍隊結集
[00:29:44.740 --> 00:29:46.740]  一大班的人
[00:29:46.740 --> 00:29:48.740]  吹號而吸引來了
[00:29:48.740 --> 00:29:50.740]  但是看到嘩
[00:29:50.740 --> 00:29:52.740]  原來這麼多軍人
[00:29:52.740 --> 00:29:54.740]  我們哪夠打
[00:29:54.740 --> 00:29:56.740]  於是他們就走了
[00:29:56.740 --> 00:29:58.740]  他們要逃命
[00:29:58.740 --> 00:30:00.740]  因為這麼多人走了
[00:30:00.740 --> 00:30:02.740]  所羅門都害怕
[00:30:02.740 --> 00:30:04.740]  我已經人少了
[00:30:04.740 --> 00:30:06.740]  已經走了這麼多
[00:30:06.740 --> 00:30:10.740]  他內心就很怯懼
[00:30:10.740 --> 00:30:12.740]  而跟隨他的戰士
[00:30:12.740 --> 00:30:14.740]  也都怎樣
[00:30:14.740 --> 00:30:16.740]  很害怕
[00:30:16.740 --> 00:30:18.740]  漸漸地散去
[00:30:18.740 --> 00:30:20.740]  第13章第23節
[00:30:20.740 --> 00:30:22.740]  菲利士人的一隊
[00:30:22.740 --> 00:30:24.740]  防兵到了默默的
[00:30:24.740 --> 00:30:26.740]  喊口
[00:30:26.740 --> 00:30:28.740]  菲利士人也都步步進逼
[00:30:28.740 --> 00:30:30.740]  所以他們更加害怕
[00:30:30.740 --> 00:30:32.740]  所以所羅門
[00:30:32.740 --> 00:30:34.740]  為了要挽留那班子民的時候
[00:30:34.740 --> 00:30:36.740]  於是他就用獻祭
[00:30:36.740 --> 00:30:38.740]  作為一個手段
[00:30:38.740 --> 00:30:40.740]  加強子民的信心
[00:30:40.740 --> 00:30:42.740]  現在我們獻祭給神
[00:30:42.740 --> 00:30:44.740]  神就會祝福我們
[00:30:44.740 --> 00:30:46.740]  我們就會贏
[00:30:46.740 --> 00:30:48.740]  原來色日以色列人的戰爭
[00:30:48.740 --> 00:30:50.740]  是一個聖戰的觀念
[00:30:50.740 --> 00:30:52.740]  Holy War
[00:30:52.740 --> 00:30:54.740]  他們戰爭之先
[00:30:54.740 --> 00:30:56.740]  就會向神禱告
[00:30:56.740 --> 00:30:58.740]  然後獻祭
[00:30:58.740 --> 00:31:00.740]  祈求神保護
[00:31:00.740 --> 00:31:02.740]  我想中國以往那些國家
[00:31:02.740 --> 00:31:04.740]  他們打仗的時候
[00:31:04.740 --> 00:31:06.740]  他們都會有這個行動
[00:31:06.740 --> 00:31:08.740]  求神明來祝福他們
[00:31:08.740 --> 00:31:10.740]  所以他們能夠獲勝
[00:31:10.740 --> 00:31:12.740]  他們不久之前
[00:31:12.740 --> 00:31:14.740]  才在米斯巴
[00:31:14.740 --> 00:31:16.740]  打贏了菲利士人
[00:31:16.740 --> 00:31:18.740]  並且搶回一些城邑
[00:31:18.740 --> 00:31:20.740]  又稱那個地方為什麼
[00:31:20.740 --> 00:31:22.740]  以便以謝
[00:31:22.740 --> 00:31:24.740]  也就是說
[00:31:24.740 --> 00:31:26.740]  如今都幫助我們
[00:31:26.740 --> 00:31:28.740]  那次的勝利
[00:31:28.740 --> 00:31:30.740]  就是因為薩姆爾
[00:31:30.740 --> 00:31:32.740]  為他們獻祭
[00:31:32.740 --> 00:31:34.740]  求神祝福而引致
[00:31:34.740 --> 00:31:36.740]  詳細的
[00:31:36.740 --> 00:31:38.740]  大家可以看薩姆爾記上
[00:31:38.740 --> 00:31:40.740]  第七章
[00:31:40.740 --> 00:31:42.740]  第五到第十四節
[00:31:42.740 --> 00:31:44.740]  我們不看這段經文了
[00:31:44.740 --> 00:31:46.740]  大家自己回去看
[00:31:46.740 --> 00:31:48.740]  筆記裡面都寫了這些經文
[00:31:48.740 --> 00:31:50.740]  就是薩姆爾帶領他們
[00:31:50.740 --> 00:31:52.740]  向神獻祭
[00:31:52.740 --> 00:31:54.740]  結果他打贏了這場仗
[00:31:54.740 --> 00:31:56.740]  所以當薩姆爾還沒出現的時候
[00:31:56.740 --> 00:31:58.740]  他的戰士開始離開了
[00:31:58.740 --> 00:32:00.740]  連跟隨他的軍隊都走了
[00:32:00.740 --> 00:32:02.740]  薩姆爾就說
[00:32:02.740 --> 00:32:04.740]  要挽留他們的時候
[00:32:04.740 --> 00:32:06.740]  於是怎樣呢 就獻祭了
[00:32:06.740 --> 00:32:08.740]  原來他做什麼
[00:32:08.740 --> 00:32:10.740]  他只是利用宗教
[00:32:10.740 --> 00:32:12.740]  去達成自己的利益
[00:32:12.740 --> 00:32:14.740]  利用神
[00:32:14.740 --> 00:32:16.740]  去成就自己的計劃
[00:32:16.740 --> 00:32:18.740]  很可悲
[00:32:18.740 --> 00:32:20.740]  今天不少的政治人物
[00:32:20.740 --> 00:32:24.740]  往往都會利用宗教
[00:32:24.740 --> 00:32:26.740]  來達成他的目標
[00:32:26.740 --> 00:32:28.740]  所以我們要很小心
[00:32:28.740 --> 00:32:30.740]  去分辨
[00:32:30.740 --> 00:32:32.740]  當天
[00:32:32.740 --> 00:32:34.740]  你留意到周浩鼎
[00:32:34.740 --> 00:32:36.740]  現在民建聯的副主席
[00:32:36.740 --> 00:32:38.740]  當他競選的時候
[00:32:38.740 --> 00:32:40.740]  就說我是基督徒
[00:32:40.740 --> 00:32:42.740]  大家都是主要的弟兄姊妹
[00:32:42.740 --> 00:32:44.740]  請你來投我一票
[00:32:44.740 --> 00:32:46.740]  但選舉之後
[00:32:46.740 --> 00:32:48.740]  他上了車公廟拜車公
[00:32:48.740 --> 00:32:52.740]  這不是律法規定
[00:32:52.740 --> 00:32:54.740]  要做這件事的
[00:32:54.740 --> 00:32:56.740]  當年選區議會
[00:32:56.740 --> 00:32:58.740]  有人在我們命運堂門口
[00:32:58.740 --> 00:33:00.740]  派單張
[00:33:00.740 --> 00:33:02.740]  萬必的拍檔
[00:33:02.740 --> 00:33:04.740]  如果我沒有記錯
[00:33:04.740 --> 00:33:06.740]  好像是袁彌明
[00:33:06.740 --> 00:33:08.740]  容海恩的姑仔
[00:33:08.740 --> 00:33:10.740]  都說自己是基督徒
[00:33:10.740 --> 00:33:12.740]  叫我們來投他一票
[00:33:12.740 --> 00:33:14.740]  後來有些人真的投票
[00:33:14.740 --> 00:33:16.740]  後來完結之後
[00:33:16.740 --> 00:33:18.740]  萬必就說
[00:33:18.740 --> 00:33:20.740]  原來是同性戀者
[00:33:20.740 --> 00:33:22.740]  原來有些人就是這樣
[00:33:22.740 --> 00:33:24.740]  甚至現在香港
[00:33:24.740 --> 00:33:26.740]  你記不記得美斯來的
[00:33:26.740 --> 00:33:28.740]  香港盛事
[00:33:28.740 --> 00:33:30.740]  這是第一件盛事
[00:33:30.740 --> 00:33:32.740]  但你有沒有留意到
[00:33:32.740 --> 00:33:36.740]  其實當美斯這隊球隊去日本
[00:33:36.740 --> 00:33:38.740]  你有沒有看到
[00:33:38.740 --> 00:33:40.740]  日本的官員走去歡迎他們
[00:33:40.740 --> 00:33:42.740]  然後在球場跟他們拍照
[00:33:42.740 --> 00:33:44.740]  打卡 沒有的
[00:33:44.740 --> 00:33:46.740]  但香港不是
[00:33:46.740 --> 00:33:48.740]  很多的高官
[00:33:48.740 --> 00:33:50.740]  連特首都走去
[00:33:50.740 --> 00:33:52.740]  那怎麼樣
[00:33:52.740 --> 00:33:54.740]  希望藉著美斯
[00:33:54.740 --> 00:33:56.740]  你還要唱好香港
[00:33:56.740 --> 00:33:58.740]  你不要忘記後來他們怎麼樣
[00:33:58.740 --> 00:34:00.740]  是01的報導
[00:34:00.740 --> 00:34:02.740]  香港多給一百萬港幣
[00:34:02.740 --> 00:34:04.740]  請美斯來參觀
[00:34:04.740 --> 00:34:06.740]  爛溶溶還沒建好的
[00:34:06.740 --> 00:34:08.740]  啟德體育園
[00:34:08.740 --> 00:34:10.740]  又要在維港游泳
[00:34:10.740 --> 00:34:12.740]  那艘船寫了美斯的名字
[00:34:12.740 --> 00:34:14.740]  那就可以
[00:34:14.740 --> 00:34:16.740]  你在船上走
[00:34:16.740 --> 00:34:18.740]  可以和你拍照
[00:34:18.740 --> 00:34:20.740]  那時候
[00:34:20.740 --> 00:34:22.740]  其實這是什麼
[00:34:22.740 --> 00:34:24.740]  體育節目
[00:34:24.740 --> 00:34:26.740]  但背後有很多
[00:34:26.740 --> 00:34:28.740]  政治的元素
[00:34:28.740 --> 00:34:30.740]  在當中
[00:34:30.740 --> 00:34:32.740]  表面是這樣
[00:34:32.740 --> 00:34:34.740]  但背後還有很多的agenda
[00:34:34.740 --> 00:34:36.740]  還有很多的想法
[00:34:36.740 --> 00:34:38.740]  在當中
[00:34:38.740 --> 00:34:40.740]  所以他就不肯跟你握手
[00:34:40.740 --> 00:34:42.740]  另外一個錯是什麼呢
[00:34:42.740 --> 00:34:44.740]  就是
[00:34:44.740 --> 00:34:46.740]  素來的錯失
[00:34:46.740 --> 00:34:48.740]  沒有用信心去依靠
[00:34:48.740 --> 00:34:50.740]  單單去看環境
[00:34:50.740 --> 00:34:52.740]  惡劣的環境
[00:34:52.740 --> 00:34:54.740]  影響了你的判斷
[00:34:54.740 --> 00:34:56.740]  對神的信教
[00:34:56.740 --> 00:34:58.740]  但是不要忘記
[00:34:58.740 --> 00:35:00.740]  那時候沒有通訊設備
[00:35:00.740 --> 00:35:02.740]  沒有電話可以通知你
[00:35:02.740 --> 00:35:04.740]  沒有WhatsApp
[00:35:04.740 --> 00:35:06.740]  不知道要等多久
[00:35:06.740 --> 00:35:08.740]  他們是不知道
[00:35:08.740 --> 00:35:10.740]  那時候我從一個地方
