
[00:00:00.000 --> 00:00:02.000]  姊妹平安,我們一起祈禱
[00:23:35.000 --> 00:23:37.000]  即使我們的主耶穌基督
[00:23:37.000 --> 00:23:40.000]  他能夠救我
[00:23:40.000 --> 00:23:43.000]  然後保羅在羅馬書第八章
[00:23:43.000 --> 00:23:51.000]  勸導我們怎樣可以不犯罪
[00:23:51.000 --> 00:23:53.000]  在第八章勸導我們
[00:23:53.000 --> 00:23:58.000]  依向聖靈就有生命和平安
[00:23:58.000 --> 00:24:00.000]  我們做人一定要謙卑
[00:24:00.000 --> 00:24:02.000]  不要高估自己的能力
[00:24:02.000 --> 00:24:05.000]  單靠自己的力量去面對罪惡
[00:24:05.000 --> 00:24:08.000]  我們一定要靠聖靈的幫助
[00:24:08.000 --> 00:24:10.000]  靠聖靈幫助我們
[00:24:10.000 --> 00:24:14.000]  要立志意向於天國的事
[00:24:14.000 --> 00:24:17.000]  意向即是我們的思想
[00:24:17.000 --> 00:24:19.000]  英文叫set your mind
[00:24:19.000 --> 00:24:22.000]  我們的思想是想甚麼事呢?
[00:24:22.000 --> 00:24:25.000]  是否經常想著每天生活的事呢?
[00:24:25.000 --> 00:24:29.000]  還是我們想著天國的事呢?
[00:24:29.000 --> 00:24:33.000]  第二方面我們從亞伯學習信心的功課
[00:24:33.000 --> 00:24:35.000]  剛才也提及過
[00:24:35.000 --> 00:24:38.000]  希伯來書介紹亞伯
[00:24:38.000 --> 00:24:40.000]  由於信心
[00:24:40.000 --> 00:24:44.000]  亞伯給該人獻了更好的祭物給上帝
[00:24:44.000 --> 00:24:47.000]  當我們奉獻金錢給上帝的時候
[00:24:47.000 --> 00:24:50.000]  我們不能帶著施捨的心
[00:24:50.000 --> 00:24:52.000]  或者好像還債的心
[00:24:52.000 --> 00:24:57.000]  我們應該帶著的是信心和感恩的心
[00:24:57.000 --> 00:25:00.000]  感謝上帝給我們有生命氣息
[00:25:00.000 --> 00:25:06.000]  感謝上帝的拯救和供應我們日用的一切需要
[00:25:06.000 --> 00:25:09.000]  這樣的信心奉獻
[00:25:09.000 --> 00:25:11.000]  是會得到上主的月藍
[00:25:11.000 --> 00:25:13.000]  說到信心
[00:25:13.000 --> 00:25:20.000]  我想分享一位曾經在新巴布韋為主殉道的年輕牧師
[00:25:20.000 --> 00:25:23.000]  他說了一段有關信心的話
[00:25:23.000 --> 00:25:25.000]  我自己也很得鼓勵
[00:25:25.000 --> 00:25:27.000]  我也希望鼓勵大家
[00:25:27.000 --> 00:25:30.000]  由於他在新巴布韋講英文
[00:25:30.000 --> 00:25:33.000]  我讀一讀他的英文原文
[00:25:33.000 --> 00:25:36.000]  然後我會翻譯給大家聽
[00:25:36.000 --> 00:25:38.000]  他是這麼說的
[00:25:56.000 --> 00:25:58.000]  (英文翻譯)
[00:26:25.000 --> 00:26:48.000]  他意思是說我已經有了決定
[00:26:48.000 --> 00:26:50.000]  我已經衝過了界線
[00:26:50.000 --> 00:26:53.000]  我已經決定成為耶穌的門徒
[00:26:53.000 --> 00:26:55.000]  我不會後悔
[00:26:55.000 --> 00:26:56.000]  放棄
[00:26:56.000 --> 00:26:57.000]  停滯
[00:26:57.000 --> 00:26:58.000]  退後
[00:26:58.000 --> 00:27:00.000]  或者原地踏步
[00:27:00.000 --> 00:27:03.000]  我的過去已經被救贖
[00:27:03.000 --> 00:27:05.000]  現在的人生充滿意義
[00:27:05.000 --> 00:27:09.000]  我的未來是絕對安穩的
[00:27:09.000 --> 00:27:13.000]  我不會活在從前那個在泥濘中打滾
[00:27:13.000 --> 00:27:15.000]  憑視覺行事
[00:27:15.000 --> 00:27:16.000]  軟弱無力
[00:27:16.000 --> 00:27:18.000]  沒有夢想
[00:27:18.000 --> 00:27:19.000]  沒有意象
[00:27:19.000 --> 00:27:21.000]  跟隨世俗潮流
[00:27:21.000 --> 00:27:23.000]  廉價奉獻
[00:27:23.000 --> 00:27:25.000]  低下的目標
[00:27:25.000 --> 00:27:28.000]  現在我不再追求出眾
[00:27:28.000 --> 00:27:29.000]  高位
[00:27:29.000 --> 00:27:30.000]  稱讚
[00:27:30.000 --> 00:27:32.000]  受人擁戴
[00:27:32.000 --> 00:27:34.000]  我不需要做得對
[00:27:34.000 --> 00:27:35.000]  獲得第一
[00:27:35.000 --> 00:27:36.000]  頂尖
[00:27:36.000 --> 00:27:37.000]  被肯定
[00:27:37.000 --> 00:27:38.000]  被重揚
[00:27:38.000 --> 00:27:39.000]  被注目
[00:27:39.000 --> 00:27:41.000]  或者被獎賞
[00:27:41.000 --> 00:27:44.000]  我現在憑信心生活
[00:27:44.000 --> 00:27:46.000]  靠著他的同在
[00:27:46.000 --> 00:27:48.000]  忍耐前行
[00:27:48.000 --> 00:27:51.000]  在禱告中得著激勵
[00:27:51.000 --> 00:27:52.000]  充滿能力
[00:27:52.000 --> 00:27:56.000]  為主工作
[00:27:56.000 --> 00:28:02.000]  最後我都想跟我們中間未信主的朋友講一講
[00:28:02.000 --> 00:28:03.000]  信心
[00:28:03.000 --> 00:28:08.000]  不單止是我們知道有關耶穌的事
[00:28:08.000 --> 00:28:11.000]  知道有天堂地獄
[00:28:11.000 --> 00:28:14.000]  信心是要求我們全人投入
[00:28:14.000 --> 00:28:16.000]  肯冒險
[00:28:16.000 --> 00:28:18.000]  付出我們的生命
[00:28:18.000 --> 00:28:21.000]  去跟隨耶穌
[00:28:21.000 --> 00:28:24.000]  信心不是免費午餐
[00:28:24.000 --> 00:28:27.000]  而是一個信心的冒險
[00:28:27.000 --> 00:28:30.000]  但是高付出就有高回報
[00:28:30.000 --> 00:28:34.000]  假如你願意放棄自己的生命
[00:28:34.000 --> 00:28:36.000]  上主要給你的
[00:28:36.000 --> 00:28:40.000]  是永恆無價的生命
[00:28:40.000 --> 00:28:43.000]  我們一起祈禱
[00:28:43.000 --> 00:28:48.000]  我們活在充滿罪惡和誘惑的世界中
[00:28:48.000 --> 00:28:53.000]  我們求聖靈幫助我們立志信服聖靈的引導
[00:28:53.000 --> 00:28:57.000]  以致我們充滿能力為主而活
[00:28:57.000 --> 00:29:01.000]  也求主幫助我們當中未接受主的人
[00:29:01.000 --> 00:29:02.000]  被聖靈感動
[00:29:02.000 --> 00:29:05.000]  會做明智的抉擇
[00:29:05.000 --> 00:29:07.000]  奉耶穌基督的名祈禱
[00:29:07.000 --> 00:29:08.000]  阿門
