
[00:00:00.000 --> 00:00:03.000]  我們新的季度又開始了
[00:18:46.400 --> 00:18:48.000]  我沒有見過
[00:18:48.000 --> 00:18:49.700]  如果你見到一個這樣的人
[00:18:49.700 --> 00:18:53.100]  不知道你會有什麼反應
[00:18:53.100 --> 00:18:55.100]  你見到一個很難搞的人
[00:18:55.100 --> 00:18:56.700]  很恐怖的人
[00:18:56.700 --> 00:18:59.400]  你會怎樣做呢
[00:18:59.400 --> 00:19:00.700]  你會怎樣做
[00:19:00.700 --> 00:19:02.200]  你會說我不行
[00:19:02.200 --> 00:19:06.800]  祂是穆里尼
[00:19:06.800 --> 00:19:11.300]  你厲害一點
[00:19:11.300 --> 00:19:12.800]  沒有人理會這個
[00:19:12.800 --> 00:19:15.400]  格拉森被鬼附的人
[00:19:15.400 --> 00:19:16.400]  但是聖經說
[00:19:16.400 --> 00:19:22.600]  耶穌基本上是專門去找他
[00:19:22.600 --> 00:19:24.100]  專門去找到他之後
[00:19:24.100 --> 00:19:26.000]  去釋放這個人
[00:19:26.000 --> 00:19:29.000]  從那個鬼的邪靈的壓制裏面
[00:19:29.000 --> 00:19:30.300]  釋放他出來
[00:19:30.300 --> 00:19:33.300]  其實你看他的情況真的很嚴重
[00:19:33.300 --> 00:19:37.700]  很嚴重
[00:19:37.700 --> 00:19:41.100]  當耶穌問這個鬼的名字的時候
[00:19:41.100 --> 00:19:43.400]  這些鬼怎樣回答他
[00:19:43.400 --> 00:19:44.600]  他叫群
[00:19:44.600 --> 00:19:47.500]  群是什麼意思
[00:19:47.500 --> 00:19:49.900]  可能是一個群體
[00:19:49.900 --> 00:19:53.300]  或者他被一個邪靈的群體壓制著
[00:19:53.300 --> 00:19:54.900]  其實那個字我理解
[00:19:54.900 --> 00:19:59.100]  應該是一個類似軍團
[00:19:59.100 --> 00:20:00.900]  那個意思是一個軍團
[00:20:00.900 --> 00:20:05.000]  他被一個軍團的邪靈壓制著
[00:20:05.000 --> 00:20:08.100]  所以某個程度上可以解釋為何他那麼大力
[00:20:08.100 --> 00:20:11.600]  因為裏面很猛
[00:20:11.600 --> 00:20:17.400]  所以最後耶穌用了二千隻豬
[00:20:17.400 --> 00:20:20.900]  來處理這個邪靈的問題
[00:20:20.900 --> 00:20:26.000]  二千隻豬對你來說多不多
[00:20:26.000 --> 00:20:34.600]  讓你吃也要吃很久
[00:20:34.600 --> 00:20:35.900]  對於養豬的人來說
[00:20:35.900 --> 00:20:37.900]  都是一大筆的財產
[00:20:37.900 --> 00:20:39.300]  但是在神的眼中
[00:20:39.300 --> 00:20:40.200]  我覺得
[00:20:40.200 --> 00:20:42.400]  他覺得這些代價
[00:20:42.400 --> 00:20:43.700]  去換一個人的生命
[00:20:43.700 --> 00:20:44.800]  能夠得到釋放
[00:20:44.800 --> 00:20:47.600]  是絕對值得的
[00:20:47.600 --> 00:20:49.700]  另一個我想起的是什麼
[00:20:49.700 --> 00:20:53.300]  那個撒瑪麗亞井旁婦人
[00:20:53.300 --> 00:20:56.100]  如果你看她的狀況
[00:20:56.100 --> 00:20:57.800]  她是特意選擇
[00:20:57.800 --> 00:21:00.900]  選擇靜不死的時間
[00:21:00.900 --> 00:21:02.500]  去那裏打水
[00:21:02.500 --> 00:21:04.000]  其實一般人是不會這樣做的
[00:21:04.000 --> 00:21:05.500]  為的是什麼呢
[00:21:05.500 --> 00:21:07.300]  為的是她要隱藏
[00:21:07.300 --> 00:21:10.000]  她背後的不明語
[00:21:10.000 --> 00:21:14.200]  因為很凌亂的男女關係所帶來的不明語
[00:21:14.200 --> 00:21:15.000]  她要隱藏
[00:21:15.000 --> 00:21:17.800]  她不想別人看到她
[00:21:17.800 --> 00:21:19.100]  其實可能她自己裏面
[00:21:19.100 --> 00:21:22.800]  都有一個非常大的羞恥感
[00:21:22.800 --> 00:21:25.900]  她要靜悄悄的過她的生活
[00:21:25.900 --> 00:21:27.600]  但是耶穌
[00:21:27.600 --> 00:21:30.300]  趁著那些門徒去買東西吃的時候
[00:21:30.300 --> 00:21:32.000]  就去撞她
[00:21:32.000 --> 00:21:34.300]  撞她然後是單對單
[00:21:34.300 --> 00:21:36.300]  去將她生命裏面
[00:21:36.300 --> 00:21:37.600]  那個被克制
[00:21:37.600 --> 00:21:41.200]  那個她不能夠爭脫的問題
[00:21:41.200 --> 00:21:43.000]  去揭露出來
[00:21:43.000 --> 00:21:45.100]  到最後這個女人
[00:21:45.100 --> 00:21:46.300]  她做什麼呢
[00:21:46.300 --> 00:21:47.800]  當她經歷了這個
[00:21:47.800 --> 00:21:51.600]  所謂她見識到真正的活水
[00:21:51.600 --> 00:21:55.100]  令她一生都不再渴的那個活水就是耶穌
[00:21:55.100 --> 00:21:58.000]  她的反應是怎樣
[00:21:58.000 --> 00:22:00.200]  她自己回到村裏面
[00:22:00.200 --> 00:22:01.200]  跟別人說
[00:22:01.200 --> 00:22:05.000]  哇 有個人很厲害
[00:22:05.000 --> 00:22:05.700]  有個人
[00:22:05.700 --> 00:22:06.600]  那個是彌賽亞
[00:22:06.600 --> 00:22:07.800]  很厲害
[00:22:07.800 --> 00:22:08.700]  厲害什麼
[00:22:08.700 --> 00:22:10.000]  他將我
[00:22:10.000 --> 00:22:12.000]  即是那些隱藏的那些東西
[00:22:12.000 --> 00:22:14.700]  全部說出來
[00:22:14.700 --> 00:22:15.600]  你留意
[00:22:15.600 --> 00:22:18.900]  其實耶穌是跟她說的
[00:22:18.900 --> 00:22:21.600]  但最後是誰自己說出來
[00:22:21.600 --> 00:22:24.200]  是那個撒瑪利亞的婦人
[00:22:24.200 --> 00:22:25.800]  自己回到村裏面
[00:22:25.800 --> 00:22:30.000]  去見證她那些以前隱藏的東西
[00:22:30.000 --> 00:22:32.200]  你說如果她不是得釋放
[00:22:32.200 --> 00:22:37.200]  她過了她生命裏面一個很重要的關口
[00:22:37.200 --> 00:22:40.900]  她怎樣可以夠膽在眾人面前
[00:22:40.900 --> 00:22:45.500]  去見證她生命的改變呢
[00:22:45.500 --> 00:22:52.700]  等於我們的主是一個非常關切我們的生命狀況的一位神
[00:22:52.700 --> 00:22:57.000]  他極度期盼我們的生命不再受壓制
[00:22:57.000 --> 00:22:59.100]  不再受困鎖
[00:22:59.100 --> 00:23:03.000]  而他最終最重要的一個體驗
[00:23:03.000 --> 00:23:05.600]  想我們得釋放的體驗是什麼呢
[00:23:05.600 --> 00:23:06.700]  我可以告訴你
[00:23:06.700 --> 00:23:09.700]  是耶穌釘在十字架上
[00:23:09.700 --> 00:23:11.500]  他釘在十字架上做什麼呢
[00:23:11.500 --> 00:23:13.400]  就是為了要釋放我們
[00:23:13.400 --> 00:23:19.500]  從受敵從撒旦的罪的困鎖裏面釋放我們出來
[00:23:19.500 --> 00:23:24.200]  以致到他願意將自己的命都擺上
[00:23:24.200 --> 00:23:28.700]  所以我體會耶穌在這個女人的身上是同一個性情
[00:23:28.700 --> 00:23:31.900]  就是一見到這個女人的狀況的時候
[00:23:31.900 --> 00:23:35.500]  他就用他的權柄用他的能力
[00:23:35.500 --> 00:23:37.400]  去叫這個女人得釋放
[00:23:37.400 --> 00:23:39.700]  從受敵的手裏面釋放出來
[00:23:39.700 --> 00:23:43.600]  要他的病都得以痊癒
[00:23:43.600 --> 00:23:49.200]  耶穌是一個很關切我們狀況的主
[00:23:49.200 --> 00:23:51.000]  第二個點我想說的
[00:23:51.000 --> 00:23:53.200]  就是當耶穌在這個安息日
[00:23:53.200 --> 00:23:54.900]  醫治了這個女人之後
[00:23:54.900 --> 00:24:00.300]  就有人非常之心裏面不舒服
[00:24:00.300 --> 00:24:02.700]  就是這個管會堂的人
[00:24:02.700 --> 00:24:05.200]  就是這個堂主
[00:24:05.200 --> 00:24:06.500]  但是很有趣的
[00:24:06.500 --> 00:24:09.300]  他的反應不是直接去說耶穌
[00:24:09.300 --> 00:24:12.500]  你不可以在安息日醫病的
[00:24:12.500 --> 00:24:14.100]  他不是直接跟他說的
[00:24:14.100 --> 00:24:18.200]  他在耶穌這裏他就跟這班會眾說
[00:24:18.200 --> 00:24:20.200]  告訴你們
[00:24:20.200 --> 00:24:22.700]  七天裏面有六天可以醫病
[00:24:22.700 --> 00:24:24.600]  不要在安息日醫病
[00:24:24.600 --> 00:24:26.500]  其實不知道是不是某個程度
[00:24:26.500 --> 00:24:30.600]  就是不要在我們這個地頭搞事
[00:24:30.600 --> 00:24:32.000]  不知道是不是
[00:24:32.000 --> 00:24:33.500]  OK
[00:24:33.500 --> 00:24:35.800]  但是耶穌知道
[00:24:35.800 --> 00:24:39.000]  其實這個管會堂的人是在跟他說話
[00:24:39.000 --> 00:24:41.800]  就是在指責他在安息日裏面
[00:24:41.800 --> 00:24:44.200]  是不應該醫病的
[00:24:44.200 --> 00:24:45.900]  那耶穌的回答是怎樣
[00:24:45.900 --> 00:24:47.200]  耶穌的回答就是說
[00:24:47.200 --> 00:24:49.300]  他是假冒為善的人
[00:24:49.300 --> 00:24:51.600]  難道你們國人在安息日
[00:24:51.600 --> 00:24:55.700]  不解開曹上的牛奴堅去淫嗎
[00:24:55.700 --> 00:24:58.200]  這是第一句耶穌回應他的說話
[00:24:58.200 --> 00:25:01.700]  這裏其實意思是什麽呢
[00:25:01.700 --> 00:25:06.400]  這就涉及到安息日究竟是什麽
[00:25:06.400 --> 00:25:11.600]  大家知不知道安息日是什麽
[00:25:11.600 --> 00:25:12.300]  簡單些問
[00:25:12.300 --> 00:25:20.100]  安息日究竟現在應該是什麽星期
[00:25:20.100 --> 00:25:25.600]  喂 還算分明
[00:25:25.600 --> 00:25:26.800]  但是再簡單些
[00:25:26.800 --> 00:25:29.600]  究竟今天是什麽星期
[00:25:29.600 --> 00:25:32.400]  今天應該是七天的頭一天
[00:25:32.400 --> 00:25:36.000]  猶太人他們的計日子是很有趣的
[00:25:36.000 --> 00:25:38.000]  應該是黃昏到黃昏的
[00:25:38.000 --> 00:25:41.200]  所以安息日應該是星期五的黃昏
[00:25:41.200 --> 00:25:43.200]  到星期六的黃昏
[00:25:43.200 --> 00:25:44.700]  星期日就是七天的頭一天
[00:25:44.700 --> 00:25:45.900]  應該是這樣的
[00:25:45.900 --> 00:25:50.200]  那安息日的起源是源自哪裏
[00:25:50.200 --> 00:25:51.200]  創世紀
[00:25:51.200 --> 00:25:54.300]  那怎麽說呢 創世紀
[00:25:54.300 --> 00:25:55.700]  是的
[00:25:55.700 --> 00:25:58.400]  就是神做這個天地的時候
[00:25:58.400 --> 00:25:59.300]  做啊做
[00:25:59.300 --> 00:26:00.900]  第一天 第二天 第三天 第四天
[00:26:00.900 --> 00:26:01.900]  做到第六天的時候
[00:26:01.900 --> 00:26:03.300]  連人都做了
[00:26:03.300 --> 00:26:07.700]  然後看自己的作為
[00:26:07.700 --> 00:26:09.300]  創造的作為的時候
[00:26:09.300 --> 00:26:11.100]  就非常滿意
[00:26:11.100 --> 00:26:12.700]  就是說做齊了
[00:26:12.700 --> 00:26:13.900]  齊齊整整了
[00:26:13.900 --> 00:26:15.200]  很完備了
[00:26:15.200 --> 00:26:16.300]  然後怎麽樣
[00:26:16.300 --> 00:26:18.400]  就切了一切的工
[00:26:18.400 --> 00:26:21.800]  所以第七天就被定為安息日
[00:26:21.800 --> 00:26:22.600]  是不是
[00:26:22.600 --> 00:26:27.300]  那其實神安息關你什麽事呢
[00:26:27.300 --> 00:26:29.000]  關你什麽事
[00:26:29.000 --> 00:26:32.200]  原來神不只是想他自己安息
[00:26:32.200 --> 00:26:35.200]  他想他所做出來的人
[00:26:35.200 --> 00:26:37.700]  都進入安息的裏面
[00:26:37.700 --> 00:26:40.100]  都進入歇息的裏面
[00:26:40.100 --> 00:26:42.800]  都進入舒暢的裏面
[00:26:42.800 --> 00:26:43.900]  我們看一次經文
[00:26:43.900 --> 00:26:45.400]  看看聖經怎麽說的
[00:26:45.400 --> 00:26:49.900]  《初開及記》二十三章十二節
[00:26:49.900 --> 00:26:51.000]  好 我們一起讀好嗎
[00:26:51.000 --> 00:26:53.200]  《初開及記》二十三章十二節
[00:26:53.200 --> 00:26:54.600]  預備 一二起
[00:26:54.600 --> 00:27:05.800]  主人祈求主公在七日之中安息 之後可安息 請主令其他人進入安息
[00:27:05.800 --> 00:27:08.700]  這個就是神的吩咐
[00:27:08.700 --> 00:27:11.300]  就是說六天裏面你們工作
[00:27:11.300 --> 00:27:12.800]  工作不要緊
[00:27:12.800 --> 00:27:15.500]  第七天要安息
[00:27:15.500 --> 00:27:17.000]  這個是神的吩咐
[00:27:17.000 --> 00:27:19.900]  就是祂想人都進入安息的裏面
[00:27:19.900 --> 00:27:22.400]  不單止人
[00:27:22.400 --> 00:27:24.000]  還有包括什麽
[00:27:24.000 --> 00:27:27.900]  牛 驢 即是你養的牲畜
[00:27:27.900 --> 00:27:30.200]  都可以進入歇息的裏面
[00:27:30.200 --> 00:27:34.700]  而且那些都不算是人的婢女
[00:27:34.700 --> 00:27:38.000]  婢女的子女 妓居那些
[00:27:38.000 --> 00:27:42.300]  全部都可以進入舒暢的裏面
[00:27:42.300 --> 00:27:43.500]  所以你會體會
[00:27:43.500 --> 00:27:45.200]  安息日的本意
[00:27:45.200 --> 00:27:50.400]  是應該叫人進入安息和舒暢的裏面
[00:27:50.400 --> 00:27:54.200]  所以耶穌這樣回應這個管會堂的人的說話
[00:27:54.200 --> 00:27:55.200]  是告訴他
[00:27:55.200 --> 00:27:56.600]  喂 你看不看到
[00:27:56.600 --> 00:27:59.400]  其實現在這裏有一個人在這裏
[00:27:59.400 --> 00:28:02.600]  而這個人他這樣的狀況
[00:28:02.600 --> 00:28:04.100]  你都應該知道
[00:28:04.100 --> 00:28:09.700]  他不是進入那個安息和舒暢的狀況裏面
[00:28:09.700 --> 00:28:11.800]  如果我們見到一個人
[00:28:11.800 --> 00:28:13.400]  是這樣的樣子
[00:28:13.400 --> 00:28:18.100]  如果你連你屋裏面那些牛 驢 羊
[00:28:18.100 --> 00:28:23.500]  你都會在安息日裏面抓他去喝水
[00:28:23.500 --> 00:28:24.600]  洗他
[00:28:24.600 --> 00:28:28.500]  你的牛 驢都能夠得歇息得舒暢
[00:28:28.500 --> 00:28:29.400]  豈不是
[00:28:29.400 --> 00:28:31.400]  我現在這裏有一個活生生
[00:28:31.400 --> 00:28:33.700]  這麼有價值的人在這裏
[00:28:33.700 --> 00:28:39.500]  我不是應該叫他都同樣得安息得舒暢嗎
[00:28:39.500 --> 00:28:41.100]  某個程度
[00:28:41.100 --> 00:28:44.700]  耶穌是這樣回應這個管會堂的人
[00:28:44.700 --> 00:28:46.800]  喂 你想錯了
[00:28:46.800 --> 00:28:48.800]  你看錯了人的價值
[00:28:48.800 --> 00:28:54.000]  我是對人施恩的神
[00:28:54.000 --> 00:28:55.100]  這是第一句說話
[00:28:55.100 --> 00:28:56.900]  耶穌回應這個管會堂的人
[00:28:56.900 --> 00:28:58.200]  接著耶穌再說
[00:28:58.200 --> 00:28:59.500]  再說下去他怎樣說呢
[00:28:59.500 --> 00:29:01.500]  十六節
[00:29:01.500 --> 00:29:02.500]  況且
[00:29:02.500 --> 00:29:05.300]  這女人本是阿伯拉罕的後裔
[00:29:05.300 --> 00:29:07.800]  被撒旦捆綁了者十八年
[00:29:07.800 --> 00:29:11.500]  不當在安息日解開她的房嗎
[00:29:11.500 --> 00:29:12.300]  另一個
[00:29:12.300 --> 00:29:15.600]  耶穌要在安息日這個時間去
[00:29:15.600 --> 00:29:16.900]  不是特別在這個時間
[00:29:16.900 --> 00:29:20.200]  為何祂要在這個女人身上去做這件事呢
[00:29:20.200 --> 00:29:21.500]  另一個因素
[00:29:21.500 --> 00:29:22.400]  祂說
[00:29:22.400 --> 00:29:23.300]  況且
[00:29:23.300 --> 00:29:25.800]  這個女人是阿伯拉罕的後裔
[00:29:25.800 --> 00:29:28.100]  這句說話有甚麼意思呢
[00:29:28.100 --> 00:29:32.800]  如果你了解阿伯拉罕和神的關係是甚麼呢
[00:29:32.800 --> 00:29:35.100]  是一個納約的關係
[00:29:35.100 --> 00:29:37.900]  因為祂相信神說的話
[00:29:37.900 --> 00:29:41.300]  因為祂遵行神吩咐祂做的事
[00:29:41.300 --> 00:29:43.000]  離開祂的半族半家
[00:29:43.000 --> 00:29:44.400]  神就和祂納約
[00:29:44.400 --> 00:29:45.900]  納一個甚麼約呢
[00:29:45.900 --> 00:29:48.900]  我們看一節經文好嗎
[00:29:48.900 --> 00:29:51.300]  莊世傑十七章七節
[00:29:51.300 --> 00:29:52.600]  我們一齊讀好嗎
[00:29:52.600 --> 00:29:54.100]  好預備一二起
[00:29:54.100 --> 00:30:03.400]  (閒聊中)
[00:30:03.400 --> 00:30:04.300]  好
[00:30:04.300 --> 00:30:07.400]  所以這個我就是上帝
[00:30:07.400 --> 00:30:10.400]  這個你就是阿伯拉罕
[00:30:10.400 --> 00:30:11.900]  神和阿伯拉罕說甚麼呢
[00:30:11.900 --> 00:30:13.900]  他說我要和你納約
[00:30:13.900 --> 00:30:18.800]  而且這個約有些特別的
[00:30:18.800 --> 00:30:21.600]  第一不是只和阿伯拉罕納約
[00:30:21.600 --> 00:30:23.400]  是包含了甚麼
[00:30:23.400 --> 00:30:26.500]  祂世世代代的後裔
[00:30:26.500 --> 00:30:28.100]  世世代代
[00:30:28.100 --> 00:30:29.100]  是世世代代
[00:30:29.100 --> 00:30:32.200]  即是納約的對象不是只有阿伯拉罕一個人
[00:30:32.200 --> 00:30:34.900]  是包括祂世世代代的子孫
[00:30:34.900 --> 00:30:35.800]  第二
[00:30:35.800 --> 00:30:37.500]  這個約呢
[00:30:37.500 --> 00:30:39.200]  是甚麼約呢
[00:30:39.200 --> 00:30:41.700]  是很堅的約
[00:30:41.700 --> 00:30:43.100]  是堅納的約
[00:30:43.100 --> 00:30:45.100]  即是說是認真的
[00:30:45.100 --> 00:30:46.100]  神是認真的
[00:30:46.100 --> 00:30:47.500]  是很認真的
[00:30:47.500 --> 00:30:49.100]  所以說是堅納的
[00:30:49.100 --> 00:30:51.700]  即是說祂是不會反悔
[00:30:51.700 --> 00:30:53.000]  不會失信
[00:30:53.000 --> 00:30:54.500]  這個是堅納的約
[00:30:54.500 --> 00:30:55.800]  第三
[00:30:55.800 --> 00:30:57.200]  這個約到何時的
[00:30:57.200 --> 00:30:59.500]  有沒有限期的
[00:30:59.500 --> 00:31:04.000]  如果我們勉強要為祂定一個限期
[00:31:04.000 --> 00:31:06.400]  應該不止一萬年的
[00:31:06.400 --> 00:31:08.800]  是一個永遠的約
[00:31:08.800 --> 00:31:10.200]  是一個永遠的約
[00:31:10.200 --> 00:31:16.700]  即是說是直到永遠這個約仍然是堅定不移的
[00:31:16.700 --> 00:31:18.900]  所以來到耶穌這個時間
[00:31:18.900 --> 00:31:20.800]  祂見到這個女人
[00:31:20.800 --> 00:31:25.600]  祂知道祂的身份是阿伯拉罕的後裔
[00:31:25.600 --> 00:31:27.300]  其實祂在說一件事
[00:31:27.300 --> 00:31:28.600]  到今天
[00:31:28.600 --> 00:31:31.600]  神仍然向阿伯拉罕的後裔施恩
[00:31:31.600 --> 00:31:33.100]  仍然憐憫
[00:31:33.100 --> 00:31:34.400]  所以你會體會
[00:31:34.400 --> 00:31:37.400]  神是一個守約斯慈愛的神
[00:31:37.400 --> 00:31:38.600]  即使到今天
[00:31:38.600 --> 00:31:40.400]  我們在耶穌基督裏面
[00:31:40.400 --> 00:31:42.200]  神仍然是向我們施恩
[00:31:42.200 --> 00:31:44.200]  守約斯慈愛的神
[00:31:44.200 --> 00:31:45.800]  我們都是這樣
[00:31:45.800 --> 00:31:47.700]  所以即使我們生命裏面
[00:31:47.700 --> 00:31:49.000]  有什麼狀況
[00:31:49.000 --> 00:31:51.700]  當我們來到施恩寶藏面前
[00:31:51.700 --> 00:31:55.300]  我們仍然可以得到那個憐恤
[00:31:55.300 --> 00:31:57.000]  得到那個安慰
[00:31:57.000 --> 00:31:59.200]  得到那個釋放
[00:31:59.200 --> 00:32:01.400]  這個是主給我們身份上
[00:32:01.400 --> 00:32:03.700]  我們有這個福氣
[00:32:03.700 --> 00:32:05.700]  有這個恩典
[00:32:09.000 --> 00:32:12.200]  第三 我想說的是什麼呢
[00:32:12.200 --> 00:32:14.200]  耶穌在這裏
[00:32:14.200 --> 00:32:16.200]  醫治這個女人
[00:32:16.200 --> 00:32:18.200]  祂用什麼方法醫治
[00:32:18.200 --> 00:32:21.700]  其實祂只用了兩件事
[00:32:21.700 --> 00:32:23.700]  一是說
[00:32:23.700 --> 00:32:25.700]  二是按手
[00:32:25.700 --> 00:32:27.700]  其實按手可能都是說
[00:32:27.700 --> 00:32:30.000]  按完手就說
[00:32:30.000 --> 00:32:31.500]  禱告
[00:32:31.500 --> 00:32:33.500]  然後這個女人
[00:32:33.500 --> 00:32:35.500]  就怎樣
[00:32:35.500 --> 00:32:38.600]  腰就直了
[00:32:38.600 --> 00:32:40.600]  究竟實際的景象
[00:32:40.600 --> 00:32:42.600]  是一按完手
[00:32:42.600 --> 00:32:44.600]  宣告完之後就拍一聲
[00:32:44.600 --> 00:32:45.600]  站直
[00:32:45.600 --> 00:32:47.100]  好像剛才大家低頭之後
[00:32:47.100 --> 00:32:49.100]  很快就站起來
[00:32:49.100 --> 00:32:51.100]  還是祂是逐步逐步
[00:32:51.100 --> 00:32:53.100]  逐一點逐一點這樣
[00:32:53.100 --> 00:32:54.600]  就是直了呢
[00:32:54.600 --> 00:32:55.600]  沒有人知道
[00:32:55.600 --> 00:32:57.100]  這裏也沒有描述
[00:32:57.100 --> 00:32:58.600]  但是總之就是
[00:32:58.600 --> 00:33:00.600]  祈完禱 按手之後
[00:33:00.600 --> 00:33:04.600]  就立刻
[00:33:04.600 --> 00:33:06.600]  我和她立刻是不同的
[00:33:06.600 --> 00:33:08.600]  總之很快
[00:33:08.600 --> 00:33:10.600]  很快就得醫治了
[00:33:10.600 --> 00:33:12.600]  所以你會看到
[00:33:12.600 --> 00:33:14.600]  主
[00:33:14.600 --> 00:33:16.600]  我體會什麼呢
[00:33:16.600 --> 00:33:18.600]  主在這裏是有一個
[00:33:18.600 --> 00:33:20.600]  權柄
[00:33:20.600 --> 00:33:22.600]  去勝過仇敵的壓制
[00:33:22.600 --> 00:33:24.600]  只要祂吩咐
[00:33:24.600 --> 00:33:26.600]  只要祂動手
[00:33:26.600 --> 00:33:28.600]  只要祂禱告
[00:33:28.600 --> 00:33:30.600]  這個女人就得醫治
[00:33:30.600 --> 00:33:32.600]  在我們的主裏面
[00:33:32.600 --> 00:33:34.600]  祂有權柄
[00:33:34.600 --> 00:33:36.600]  去做成這些奇妙的事
[00:33:36.600 --> 00:33:38.600]  這是祂的權柄
[00:33:38.600 --> 00:33:40.600]  而我最後想說的是什麼呢
[00:33:40.600 --> 00:33:42.600]  就是
[00:33:42.600 --> 00:33:44.600]  不單止主有這個權柄
[00:33:44.600 --> 00:33:46.600]  祂已經將這個權柄
[00:33:46.600 --> 00:33:48.600]  給了
[00:33:48.600 --> 00:33:50.600]  凡屬祂的人
[00:33:50.600 --> 00:33:52.600]  祂所差派的人
[00:33:52.600 --> 00:33:54.600]  如果你們看六九三十章
[00:33:54.600 --> 00:33:56.600]  裏面耶穌
[00:33:56.600 --> 00:33:58.600]  祂說要設立七十個人
[00:33:58.600 --> 00:34:00.600]  這七十個人
[00:34:00.600 --> 00:34:02.600]  差派出去到不同的地方
[00:34:02.600 --> 00:34:04.600]  做很多
[00:34:04.600 --> 00:34:06.600]  宣講天國的福音
[00:34:06.600 --> 00:34:08.600]  醫病講鬼的工作
[00:34:08.600 --> 00:34:10.600]  做了一段時間之後
[00:34:10.600 --> 00:34:12.600]  這七十個人就回來做什麼呢
[00:34:12.600 --> 00:34:14.600]  做彙報
[00:34:14.600 --> 00:34:16.600]  彙報
[00:34:16.600 --> 00:34:18.600]  然後耶穌就和他們做
[00:34:18.600 --> 00:34:20.600]  Debriefing
[00:34:20.600 --> 00:34:22.600]  解說
[00:34:22.600 --> 00:34:24.600]  過程是這樣的
[00:34:24.600 --> 00:34:26.600]  那七十個人回來就彙報
[00:34:26.600 --> 00:34:28.600]  就說
[00:34:28.600 --> 00:34:30.600]  哇 主啊
[00:34:30.600 --> 00:34:32.600]  好勁啊
[00:34:32.600 --> 00:34:34.600]  什麼好勁啊
[00:34:34.600 --> 00:34:36.600]  因為祢的命
[00:34:36.600 --> 00:34:38.600]  講得很清楚
[00:34:38.600 --> 00:34:40.600]  是因為耶穌的命
[00:34:40.600 --> 00:34:42.600]  連鬼都服了
[00:34:42.600 --> 00:34:44.600]  連鬼都服了
[00:34:44.600 --> 00:34:46.600]  其實講到這裏
[00:34:46.600 --> 00:34:48.600]  問一問大家
[00:34:48.600 --> 00:34:50.600]  其實你們信不信有邪靈
[00:34:50.600 --> 00:34:52.600]  為什麼你們信啊
[00:34:52.600 --> 00:34:54.600]  因為經歷過
[00:34:54.600 --> 00:34:56.600]  經歷過
[00:34:56.600 --> 00:34:58.600]  不一定是你有
[00:34:58.600 --> 00:35:00.600]  你見到人有都可以
[00:35:00.600 --> 00:35:02.600]  你信的
[00:35:02.600 --> 00:35:04.600]  其實我覺得聖經講的
[00:35:04.600 --> 00:35:06.600]  怎麼可以不信呢
[00:35:06.600 --> 00:35:08.600]  有的嘛
[00:35:08.600 --> 00:35:12.600]  原來主呢
[00:35:12.600 --> 00:35:14.600]  這七十個人回來彙報的時候
[00:35:14.600 --> 00:35:16.600]  就說因為主的命
[00:35:16.600 --> 00:35:18.600]  連鬼都服了
[00:35:18.600 --> 00:35:20.600]  耶穌怎樣回答
[00:35:20.600 --> 00:35:22.600]  祂說
[00:35:22.600 --> 00:35:24.600]  我曾經見到
[00:35:24.600 --> 00:35:26.600]  撒旦怎樣啊
[00:35:26.600 --> 00:35:28.600]  從天上墜落
[00:35:28.600 --> 00:35:30.600]  好像
[00:35:30.600 --> 00:35:32.600]  閃電那樣
[00:35:32.600 --> 00:35:36.600]  下次你見到閃電
[00:35:36.600 --> 00:35:38.600]  你就想想
[00:35:38.600 --> 00:35:40.600]  是不是撒旦又打一鋪
[00:35:40.600 --> 00:35:42.600]  可能也是
[00:35:42.600 --> 00:35:44.600]  OK
[00:35:44.600 --> 00:35:46.600]  所以你會看到
[00:35:46.600 --> 00:35:48.600]  跟隨主的人
[00:35:48.600 --> 00:35:50.600]  被主差派的人
[00:35:50.600 --> 00:35:52.600]  主會將權柄
[00:35:52.600 --> 00:35:54.600]  去叫鬼服
[00:35:54.600 --> 00:35:56.600]  服這個權柄的能力
[00:35:56.600 --> 00:35:58.600]  給了這些人
[00:35:58.600 --> 00:36:00.600]  今天
[00:36:00.600 --> 00:36:02.600]  我們可不可以擁有這個權柄
[00:36:02.600 --> 00:36:04.600]  不是因為你的名字
[00:36:04.600 --> 00:36:06.600]  是因為主耶穌的名字
[00:36:06.600 --> 00:36:08.600]  是因為主耶穌的能力
[00:36:08.600 --> 00:36:10.600]  與我們同在
[00:36:10.600 --> 00:36:12.600]  我們可以同樣因為
[00:36:12.600 --> 00:36:14.600]  耶穌基督的名字
[00:36:14.600 --> 00:36:16.600]  叫鬼服在耶穌基督的名下
[00:36:16.600 --> 00:36:20.600]  所以弟子們
[00:36:20.600 --> 00:36:22.600]  做完你的屬靈身體檢查之後
[00:36:22.600 --> 00:36:24.600]  你發覺
[00:36:24.600 --> 00:36:26.600]  我好像有些東西
[00:36:26.600 --> 00:36:30.600]  被困鎖住
[00:36:30.600 --> 00:36:32.600]  我需要掙扎
[00:36:32.600 --> 00:36:34.600]  你不要再掙扎
[00:36:34.600 --> 00:36:36.600]  你知道嗎
[00:36:36.600 --> 00:36:38.600]  其實我們有權柄去奉主的名
[00:36:38.600 --> 00:36:40.600]  叫我生命裏面的困鎖
