
[00:00:00.000 --> 00:00:03.700]  剛才兒童師班帶給我們一個很重要的訊息
[00:17:02.100 --> 00:17:04.600]  以致我們能夠同樣的經歷他
[00:17:04.600 --> 00:17:06.100]  在我們生命當中的改變
[00:17:06.100 --> 00:17:08.600]  The baby Jesus has come to the world
[00:17:08.600 --> 00:17:13.400]  His sinless body has taken the place of the sinful man
[00:17:13.400 --> 00:17:15.200]  So that we can have life
[00:17:15.200 --> 00:17:17.600]  今天有五位受浸的弟兄姊妹
[00:17:17.600 --> 00:17:20.400]  So today we have these five brothers and sisters
[00:17:20.400 --> 00:17:21.600]  who again are baptized
[00:17:21.600 --> 00:17:23.900]  就因為他們經歷了神
[00:17:23.900 --> 00:17:26.100]  在他們生命當中的作為
[00:17:26.100 --> 00:17:27.400]  Because they have experienced
[00:17:27.400 --> 00:17:32.300]  what God has done in their hearts and their lives
[00:17:32.300 --> 00:17:34.200]  這個嬰孩的耶穌
[00:17:34.200 --> 00:17:35.600]  This baby Jesus
[00:17:35.600 --> 00:17:37.000]  成為人的樣式
[00:17:37.000 --> 00:17:39.300]  Has become the likeness of man
[00:17:39.300 --> 00:17:42.200]  希伯利書第四章十五十六節那裡說
[00:17:42.200 --> 00:17:43.900]  因為我們的大祭司
[00:17:43.900 --> 00:17:45.400]  這個大祭司就是
[00:17:45.400 --> 00:17:49.000]  將神和人的關係可以恢復
[00:17:49.000 --> 00:17:51.800]  就是耶穌將我們和神的關係恢復
[00:17:51.800 --> 00:17:53.400]  並且不能
[00:17:53.400 --> 00:17:55.400]  並非不能體恤我們的軟弱
[00:17:55.400 --> 00:17:56.200]  換句話來說
[00:17:56.200 --> 00:17:58.600]  耶穌是能夠體恤我們的軟弱
[00:17:58.600 --> 00:18:01.400]  他也在各方面受過試探
[00:18:01.400 --> 00:18:02.600]  與我們一樣
[00:18:02.600 --> 00:18:04.600]  只是他沒有犯罪
[00:18:04.600 --> 00:18:08.200]  所以我們只管坦然無懼地
[00:18:08.200 --> 00:18:10.200]  來到他私恩的寶座前
[00:18:10.200 --> 00:18:12.600]  唯要得憐憫 蒙恩慰
[00:18:12.600 --> 00:18:15.200]  作及時的幫助
[00:18:15.200 --> 00:18:17.700]  The passage Hebrews chapter 40 says
[00:18:17.700 --> 00:18:20.500]  We don't have a priest who is out of touch
[00:18:20.500 --> 00:18:21.700]  With our reality
[00:18:21.700 --> 00:18:24.600]  This priest is the bridge between us and God
[00:18:24.600 --> 00:18:27.400]  He has been through weakness and testing
[00:18:27.400 --> 00:18:28.800]  Experienced it all
[00:18:28.800 --> 00:18:30.500]  Like how we experienced it
[00:18:30.500 --> 00:18:32.600]  All but the sin
[00:18:32.600 --> 00:18:34.800]  So let's walk right up to him
[00:18:34.800 --> 00:18:37.900]  And get what he is so ready to give
[00:18:37.900 --> 00:18:39.400]  Take the mercy
[00:18:39.400 --> 00:18:43.200]  Accept the help
[00:18:43.200 --> 00:18:45.800]  當我們這樣理解耶穌的時候
[00:18:45.800 --> 00:18:49.000]  So when we try to understand Jesus like this
[00:18:49.000 --> 00:18:52.800]  我們多麼想耶穌繼續是一個嬰孩
[00:18:52.800 --> 00:18:55.200]  How much we want Jesus
[00:18:55.200 --> 00:18:57.800]  To continue to be like this baby
[00:18:57.800 --> 00:19:02.000]  以致到祂只是體恤我們的軟弱
[00:19:02.000 --> 00:19:06.500]  So that He can have mercy on our weaknesses
[00:19:06.500 --> 00:19:07.900]  但我想問你的就是
[00:19:07.900 --> 00:19:10.600]  But I want to ask you a question
[00:19:10.600 --> 00:19:13.800]  在這個聖誕節我很想你答這個問題
[00:19:13.800 --> 00:19:15.500]  I want you to answer this question
[00:19:15.500 --> 00:19:17.300]  During this Christmas time
[00:19:17.300 --> 00:19:20.100]  你是不是只有一個遷就你的耶穌
[00:19:20.100 --> 00:19:23.900]  Do you just want an adjustable Jesus
[00:19:23.900 --> 00:19:30.200]  這個耶穌祂是體會人世間的感情
[00:19:30.200 --> 00:19:31.900]  挑戰 苦難
[00:19:31.900 --> 00:19:36.000]  Because Jesus can understand our suffering
[00:19:36.000 --> 00:19:38.800]  Understand all the challenges that we go through
[00:19:38.800 --> 00:19:41.400]  沒錯 祂是會安慰我們
[00:19:41.400 --> 00:19:42.900]  要明白我們
[00:19:42.900 --> 00:19:44.400]  Yes, He can understand us
[00:19:44.400 --> 00:19:46.000]  He can comfort us
[00:19:46.000 --> 00:19:47.300]  我們軟弱跌倒
[00:19:47.300 --> 00:19:48.900]  只要我們向祂認罪
[00:19:48.900 --> 00:19:50.500]  祂就願意赦免我們
[00:19:50.500 --> 00:19:51.300]  When we are weak
[00:19:51.300 --> 00:19:52.600]  When we fall
[00:19:52.600 --> 00:19:54.300]  As long as we confess
[00:19:54.300 --> 00:19:56.000]  He will forgive us
[00:19:56.000 --> 00:19:57.400]  有一個牧者
[00:19:57.400 --> 00:19:59.400]  他說這個adjustable Jesus
[00:19:59.400 --> 00:20:01.700]  我覺得這個遷就我們的耶穌
[00:20:01.700 --> 00:20:02.600]  他講得很有意思
[00:20:02.600 --> 00:20:05.700]  我覺得他講得有很多的提醒
[00:20:05.700 --> 00:20:08.600]  There's a pastor who talked about adjustable Jesus
[00:20:08.600 --> 00:20:10.300]  Is that only what we want?
[00:20:10.300 --> 00:20:12.200]  And he said to the point
[00:20:12.200 --> 00:20:14.100]  他說就是
[00:20:14.100 --> 00:20:18.100]  好像我們大家可能有小朋友的父母
[00:20:18.100 --> 00:20:20.000]  你們會知道他們小時候
[00:20:20.000 --> 00:20:23.600]  十歲之前可能那個可塑性高一點
[00:20:23.600 --> 00:20:27.700]  盡量希望教育他們成為一個怎樣的人
[00:20:27.700 --> 00:20:29.400]  So this illustration goes like that
[00:20:29.400 --> 00:20:30.500]  You know parents
[00:20:30.500 --> 00:20:31.100]  You have parents
[00:20:31.100 --> 00:20:32.200]  You have little children
[00:20:32.200 --> 00:20:34.100]  So before ten you want to
[00:20:34.100 --> 00:20:36.100]  Just try to give them anything
[00:20:36.100 --> 00:20:39.300]  And mold them to someone that you want them to be
[00:20:39.300 --> 00:20:40.800]  很多時我們當做這個
[00:20:40.800 --> 00:20:42.400]  道成肉身的耶穌
[00:20:42.400 --> 00:20:43.900]  那麼明白我們
[00:20:43.900 --> 00:20:46.100]  就好像我們不多不少就將祂
[00:20:46.100 --> 00:20:47.500]  不如都是好像
[00:20:47.500 --> 00:20:48.700]  我們怎樣呢
[00:20:48.700 --> 00:20:50.000]  讓祂遷就我們
[00:20:50.000 --> 00:20:51.400]  So what this pastor is saying
[00:20:51.400 --> 00:20:52.700]  When we look at Jesus
[00:20:52.700 --> 00:20:54.500]  As an adjustable Jesus
[00:20:54.500 --> 00:20:57.200]  Is that oh I can mold and shape Jesus
[00:20:57.200 --> 00:21:00.500]  To whatever I want and whatever I need
[00:21:00.500 --> 00:21:02.400]  或者調教我們自己的信仰
[00:21:02.400 --> 00:21:03.900]  到一個比較寬鬆
[00:21:03.900 --> 00:21:05.900]  比較沒有要求的耶穌
[00:21:05.900 --> 00:21:07.200]  那個方向
[00:21:07.200 --> 00:21:09.800]  Maybe I can alter a little of my faith
[00:21:09.800 --> 00:21:11.800]  And on my walk with God
[00:21:11.800 --> 00:21:13.300]  So that it will be loose
[00:21:13.300 --> 00:21:15.300]  It's not too stressful
[00:21:15.300 --> 00:21:17.300]  原來跟隨耶穌
[00:21:17.300 --> 00:21:20.300]  耶穌說要真的付出犧牲的
[00:21:20.300 --> 00:21:22.900]  跟隨祂是需要付代價的
[00:21:22.900 --> 00:21:24.500]  我就不是很想這些
[00:21:24.500 --> 00:21:25.600]  But when Jesus said
[00:21:25.600 --> 00:21:27.500]  You follow me, you take up your cross
[00:21:27.500 --> 00:21:29.600]  You follow me, maybe there are sacrifices
[00:21:29.600 --> 00:21:30.500]  That you need to make
[00:21:30.500 --> 00:21:32.800]  And we say oh maybe then
[00:21:32.800 --> 00:21:36.500]  I might not want to follow too closely
[00:21:36.500 --> 00:21:38.400]  或者我們對神的信心不足夠
[00:21:38.400 --> 00:21:39.200]  我們就告訴祂
[00:21:39.200 --> 00:21:42.400]  我是不夠信心的了
[00:21:42.400 --> 00:21:43.400]  沒辦法了
[00:21:43.400 --> 00:21:45.800]  Maybe when I am not
[00:21:45.800 --> 00:21:47.000]  I don't have enough faith in God
[00:21:47.000 --> 00:21:48.500]  Oh well it's just me
[00:21:48.500 --> 00:21:50.700]  I really just don't have enough faith
[00:21:50.700 --> 00:21:52.400]  其實我們很多時都會將耶穌
[00:21:52.400 --> 00:21:55.000]  去遷就我們的狀況
[00:21:55.000 --> 00:21:57.300]  我們的淑靈生命的情況
[00:21:57.300 --> 00:21:58.500]  Maybe there are a lot of times
[00:21:58.500 --> 00:22:01.300]  We really are trying to adjust Jesus
[00:22:01.300 --> 00:22:03.600]  To fit into our mold
[00:22:03.600 --> 00:22:04.900]  我們的生活方式
[00:22:04.900 --> 00:22:07.200]  To fit into our lifestyle
[00:22:07.200 --> 00:22:08.100]  我們的時間表
[00:22:08.100 --> 00:22:10.100]  To fit into our schedule
[00:22:10.100 --> 00:22:11.000]  我們的期望
[00:22:11.000 --> 00:22:14.200]  To fit in our desires
[00:22:14.200 --> 00:22:15.900]  耶穌真的明白的
[00:22:15.900 --> 00:22:18.100]  Yes, Jesus does understand
[00:22:18.100 --> 00:22:18.900]  祂愛我們的
[00:22:18.900 --> 00:22:20.500]  Because He loves us
[00:22:20.500 --> 00:22:21.400]  祂是體諒我們的
[00:22:21.400 --> 00:22:23.700]  Because He has mercy on us
[00:22:23.700 --> 00:22:25.400]  但是同樣
[00:22:25.400 --> 00:22:27.100]  But the same thing
[00:22:27.100 --> 00:22:29.100]  祂對我們也都有要求
[00:22:29.100 --> 00:22:32.400]  He has demands on us
[00:22:32.400 --> 00:22:34.000]  而我們需要回應
[00:22:34.000 --> 00:22:35.800]  祂在我們生命當中的工作
[00:22:35.800 --> 00:22:37.900]  And we need to respond
[00:22:37.900 --> 00:22:41.100]  To the works He is working in us
[00:22:41.100 --> 00:22:43.100]  我記得在很多年前
[00:22:43.100 --> 00:22:44.700]  我讀完神學之後
[00:22:44.700 --> 00:22:46.500]  在加拿大讀完神學
[00:22:46.500 --> 00:22:48.600]  準備回香港
[00:22:48.600 --> 00:22:51.000]  I remember I finished seminary
[00:22:51.000 --> 00:22:53.900]  And then I was going to go back to Hong Kong
[00:22:53.900 --> 00:22:57.600]  當年香港有一個股災
[00:22:57.600 --> 00:22:58.600]  In that time
[00:22:58.600 --> 00:23:02.700]  There was Hong Kong economic fall
[00:23:02.700 --> 00:23:04.500]  大家都知道
[00:23:04.500 --> 00:23:05.900]  有些不認識我的大英節目
[00:23:05.900 --> 00:23:09.400]  都知道我家是做生意的
[00:23:09.400 --> 00:23:11.300]  So some of the brothers and sisters
[00:23:11.300 --> 00:23:14.900]  Know that I came from a business family
[00:23:14.900 --> 00:23:17.900]  當時讀完讀神學的時候
[00:23:17.900 --> 00:23:19.100]  剛剛有股災
[00:23:19.100 --> 00:23:21.000]  儲了的錢差不多蒸發了
[00:23:21.000 --> 00:23:22.300]  So during that time
[00:23:22.300 --> 00:23:23.900]  The money that I saved
[00:23:23.900 --> 00:23:26.000]  Almost all vanquished
[00:23:26.000 --> 00:23:27.800]  並且就是想著
[00:23:27.800 --> 00:23:29.100]  真的儲起錢來
[00:23:29.100 --> 00:23:30.100]  然後讀神學
[00:23:30.100 --> 00:23:31.300]  自己計劃好的事情
[00:23:31.300 --> 00:23:33.300]  就覺得很安全很穩妥
[00:23:33.300 --> 00:23:34.100]  就去走
[00:23:34.100 --> 00:23:37.100]  I had a plan to have my savings
[00:23:37.100 --> 00:23:38.500]  To support myself
[00:23:38.500 --> 00:23:39.400]  To go to seminary
[00:23:39.400 --> 00:23:40.100]  That was my plan
[00:23:40.100 --> 00:23:41.600]  I thought it was pretty secure
[00:23:41.600 --> 00:23:42.500]  但是到畢業的時候
[00:23:42.500 --> 00:23:44.100]  發覺原來自己是負資產
[00:23:44.100 --> 00:23:45.700]  But after I graduated
[00:23:45.700 --> 00:23:49.700]  I found that I was below
[00:23:49.700 --> 00:23:52.700]  有時人就需要在那個時刻裏面
[00:23:52.700 --> 00:23:55.600]  決定究竟怎麽辦
[00:23:55.600 --> 00:23:56.800]  So at that time
[00:23:56.800 --> 00:23:59.900]  I had to think what to do
[00:23:59.900 --> 00:24:01.900]  究竟耶穌要遷就我
[00:24:01.900 --> 00:24:03.300]  還是我遷就耶穌
[00:24:03.300 --> 00:24:07.700]  Is it that I want Jesus to adjust to me
[00:24:07.700 --> 00:24:11.400]  Or do I continue to walk in His will
[00:24:11.400 --> 00:24:12.800]  不如祂繼續為一個嬰孩
[00:24:12.800 --> 00:24:16.700]  只是安慰我、照顧我、保護我
[00:24:16.700 --> 00:24:18.100]  供應我就算了
[00:24:18.100 --> 00:24:21.100]  Maybe it's good for him to stay as a baby
[00:24:21.100 --> 00:24:23.100]  So that he can understand my weakness
[00:24:23.100 --> 00:24:25.400]  Continue to provide and support me
[00:24:25.400 --> 00:24:27.400]  當時我的小孩還很小
[00:24:27.400 --> 00:24:29.300]  My kids were still young at that time
[00:24:29.300 --> 00:24:30.900]  我們家裏還有一個樂趣
[00:24:30.900 --> 00:24:33.800]  有一個角落就每天祈禱
[00:24:33.800 --> 00:24:35.300]  My wife and I had a corner
[00:24:35.300 --> 00:24:36.500]  That we prayed every day
[00:24:36.500 --> 00:24:38.700]  就問神究竟應該快畢業了
[00:24:38.700 --> 00:24:40.900]  回香港還是留在加拿大
[00:24:40.900 --> 00:24:42.100]  We were asking God
[00:24:42.100 --> 00:24:44.000]  Oh we are coming to an end
[00:24:44.000 --> 00:24:45.600]  In my seminary training
[00:24:45.600 --> 00:24:47.100]  Do I go back to Hong Kong
[00:24:47.100 --> 00:24:48.400]  Or do I stay here
[00:24:48.400 --> 00:24:49.600]  二十多年前
[00:24:49.600 --> 00:24:51.400]  在加拿大
[00:24:51.400 --> 00:24:55.100]  特別在加拿大中部生活很便宜
[00:24:55.100 --> 00:24:56.700]  More than 20 years ago
[00:24:56.700 --> 00:24:58.200]  I was in Calgary
[00:24:58.200 --> 00:24:59.900]  And it was pretty
[00:24:59.900 --> 00:25:01.600]  It was not expensive to live
[00:25:01.600 --> 00:25:03.000]  負資產也不用太害怕
[00:25:03.000 --> 00:25:05.200]  So even I didn't have much money
[00:25:05.200 --> 00:25:06.900]  I didn't have to worry
[00:25:06.900 --> 00:25:09.100]  我最記得一元就可以搞定
[00:25:09.100 --> 00:25:09.800]  小孩的玩具
[00:25:09.800 --> 00:25:12.100]  因為garage sale你走一圈之後
[00:25:12.100 --> 00:25:13.600]  別人看到小孩這麼可愛
[00:25:13.600 --> 00:25:14.800]  不用錢送給你
[00:25:14.800 --> 00:25:17.300]  回家中途都是二手玩具
[00:25:17.300 --> 00:25:19.700]  You know I can get the toys from garage sale
[00:25:19.700 --> 00:25:22.200]  A dollar or two is so cheap
[00:25:22.200 --> 00:25:23.600]  於是我回香港
[00:25:23.600 --> 00:25:26.300]  就見教會裏面的執事
[00:25:26.300 --> 00:25:28.100]  他們就問我
[00:25:28.100 --> 00:25:30.100]  So I went to the church
[00:25:30.100 --> 00:25:31.300]  And I asked the deacons
[00:25:31.300 --> 00:25:32.500]  And they asked me
[00:25:32.500 --> 00:25:33.200]  因為我們要決定
[00:25:33.200 --> 00:25:34.700]  究竟回香港還是留在加拿大
[00:25:34.700 --> 00:25:35.300]  我們都要知道
[00:25:35.300 --> 00:25:36.800]  究竟回香港行不行得通
[00:25:36.800 --> 00:25:38.400]  So I still had to know
[00:25:38.400 --> 00:25:40.700]  If I go back to Hong Kong
[00:25:40.700 --> 00:25:42.100]  Is there a way
[00:25:42.100 --> 00:25:43.000]  回到香港
[00:25:43.000 --> 00:25:44.300]  有個執事就問我
[00:25:44.300 --> 00:25:45.500]  So when I go back to Hong Kong
[00:25:45.500 --> 00:25:46.800]  There was a deacon asking me
[00:25:46.800 --> 00:25:47.700]  我都很坦白告訴他
[00:25:47.700 --> 00:25:48.900]  我負資產
[00:25:48.900 --> 00:25:50.300]  I don't have much money
[00:25:50.300 --> 00:25:51.800]  他說會不會一會兒
[00:25:51.800 --> 00:25:53.300]  真的有些追債的上來
[00:25:53.300 --> 00:25:54.500]  在教會裏面淋油
[00:25:54.500 --> 00:25:55.200]  會很大件事
[00:25:55.200 --> 00:25:56.800]  You know am I going to be
[00:25:56.800 --> 00:25:58.900]  Chased with all my debts
[00:25:58.900 --> 00:26:01.100]  我說我只知道三樣東西
[00:26:01.100 --> 00:26:03.500]  And I said I only know three things
[00:26:03.500 --> 00:26:04.700]  神呼召我
[00:26:04.700 --> 00:26:05.800]  God has called me
[00:26:05.800 --> 00:26:07.600]  神告訴我不要回頭
[00:26:07.600 --> 00:26:09.600]  God told me not to look back
[00:26:09.600 --> 00:26:10.700]  我又係負資產
[00:26:10.700 --> 00:26:12.800]  And yes I'm in debt
[00:26:12.800 --> 00:26:14.500]  咁佢又話畀我聽
[00:26:14.500 --> 00:26:16.300]  咁不如你畀個
[00:26:16.300 --> 00:26:17.400]  Business plan
[00:26:17.400 --> 00:26:20.500]  即係經濟方案畀我
[00:26:20.500 --> 00:26:22.100]  你幾時還曬你啲負資產
[00:26:22.100 --> 00:26:23.000]  先請你啦
[00:26:23.000 --> 00:26:24.300]  And he asked me
[00:26:24.300 --> 00:26:26.300]  Ok when can you
[00:26:26.300 --> 00:26:27.400]  Fill up all your debts
[00:26:27.400 --> 00:26:29.200]  Then I will hire you after that
[00:26:29.200 --> 00:26:29.900]  其實對我嚟講
[00:26:29.900 --> 00:26:30.800]  我覺得好簡單嘅就係
[00:26:30.800 --> 00:26:32.200]  如果佢咁諗啦
[00:26:32.200 --> 00:26:33.800]  全個執事會都係咁諗啦
[00:26:33.800 --> 00:26:34.600]  咁我就返加拿大
[00:26:34.600 --> 00:26:38.400]  喺加拿大繼續侍奉囉
[00:26:38.400 --> 00:26:39.300]  And in my mind
[00:26:39.300 --> 00:26:41.700]  I say if he was thinking like this
[00:26:41.700 --> 00:26:42.900]  And if the whole deacon board
[00:26:42.900 --> 00:26:43.600]  Was thinking like this
[00:26:43.600 --> 00:26:44.800]  I was just simply staying in Canada
[00:26:44.800 --> 00:26:46.300]  好彩就只係一兩個執事係咁諗
[00:26:46.300 --> 00:26:48.200]  Oh actually it was only
[00:26:48.200 --> 00:26:49.200]  One or two deacons
[00:26:49.200 --> 00:26:50.100]  佢有廿個執事
[00:26:50.100 --> 00:26:51.200]  大部分都唔係咁諗
[00:26:51.200 --> 00:26:52.600]  Out of twenty deacons
[00:26:52.600 --> 00:26:53.500]  And most of them
[00:26:53.500 --> 00:26:55.000]  Were not thinking like that
[00:26:55.000 --> 00:26:56.100]  佢就淨係搞清楚
[00:26:56.100 --> 00:26:58.400]  我嘅呼召同埋神嘅帶領
[00:26:58.400 --> 00:27:00.100]  They were mainly asking me
[00:27:00.100 --> 00:27:02.600]  To really clear up clarify
[00:27:02.600 --> 00:27:05.200]  What my calling from God was
[00:27:05.200 --> 00:27:07.900]  於是佢哋就邀請我返咗香港
[00:27:07.900 --> 00:27:09.600]  亦都我就返咗香港
[00:27:09.600 --> 00:27:11.400]  So they invited me back to Hong Kong
[00:27:11.400 --> 00:27:13.900]  And that's when I went back to Hong Kong
[00:27:13.900 --> 00:27:14.900]  其實呢個經歷呢
[00:27:14.900 --> 00:27:17.100]  畀我一個好深刻嘅體會就係
[00:27:17.100 --> 00:27:19.100]  And this experience has
[00:27:19.100 --> 00:27:21.900]  It's a big impact on me
[00:27:21.900 --> 00:27:23.900]  我哋每一個人都會喺唔同嘅
[00:27:23.900 --> 00:27:25.000]  人生階段裏面
[00:27:25.000 --> 00:27:27.000]  經歷一啲好特別嘅事情
[00:27:27.000 --> 00:27:28.200]  Every one of us
[00:27:28.200 --> 00:27:30.400]  Word go through different season of life
[00:27:30.400 --> 00:27:32.100]  And experience different things
[00:27:32.100 --> 00:27:33.100]  喺嗰個時刻
[00:27:33.100 --> 00:27:34.500]  究竟我哋要耶穌
[00:27:34.500 --> 00:27:36.600]  淨係就咗我嘅軟弱
[00:27:36.600 --> 00:27:38.600]  還是我要打開我嘅心靈
[00:27:38.600 --> 00:27:40.800]  去憑信心踏前一步
[00:27:40.800 --> 00:27:42.000]  睇見佢嘅大能
[00:27:42.000 --> 00:27:42.900]  And the question
[00:27:42.900 --> 00:27:45.400]  The same question in every season of life is
[00:27:45.400 --> 00:27:48.800]  Am I asking Jesus to adjust to me
[00:27:48.800 --> 00:27:51.800]  Or am I continue to walk in faith
[00:27:51.800 --> 00:27:52.700]  In the will of God
[00:27:52.700 --> 00:27:55.000]  當我哋行出信心一步嘅時候
[00:27:55.000 --> 00:27:57.900]  If I take a step of faith forward
[00:27:57.900 --> 00:27:59.900]  呢個鷹鞋係我哋嘅軍王
[00:27:59.900 --> 00:28:02.600]  This baby has become our king
[00:28:02.600 --> 00:28:05.200]  我哋將我哋自己要掌控嘅都交畀佢
[00:28:05.200 --> 00:28:06.700]  So what I have in control
[00:28:06.700 --> 00:28:08.400]  I will give it to him
[00:28:08.400 --> 00:28:09.500]  就跟隨佢每一步
[00:28:09.500 --> 00:28:12.200]  I will continue to follow him step by step
[00:28:12.200 --> 00:28:14.000]  佢就會畀我哋見到佢嘅大能
[00:28:14.000 --> 00:28:17.200]  And he will show his power to us
[00:28:17.200 --> 00:28:18.400]  因為經文裏面繼續講
[00:28:18.400 --> 00:28:21.200]  政權必擔在佢嘅肩頭上
[00:28:21.200 --> 00:28:24.000]  佢名稱為奇妙策士全能嘅神
[00:28:24.000 --> 00:28:26.100]  永在一副和平嘅軍
[00:28:26.100 --> 00:28:26.900]  The verse continues
[00:28:26.900 --> 00:28:28.400]  The government will be on his shoulders
[00:28:28.400 --> 00:28:31.700]  And his name shall be called the wonderful counselor
[00:28:31.700 --> 00:28:35.100]  Mighty God, Everlasting Father, Prince of Peace
[00:28:35.100 --> 00:28:37.000]  呢個係神嘅描述
[00:28:37.000 --> 00:28:39.100]  This is the description of God
[00:28:39.100 --> 00:28:41.000]  呢個鷹鞋係神
[00:28:41.000 --> 00:28:43.100]  This baby is God
[00:28:43.100 --> 00:28:45.200]  並且喺菲勒比書裏面就講
[00:28:45.200 --> 00:28:48.000]  當耶穌願意能夠謙卑自己
[00:28:48.000 --> 00:28:50.200]  以至於死成就神嘅計劃
[00:28:50.200 --> 00:28:51.800]  去拯救我同你之後
[00:28:51.800 --> 00:28:54.000]  When Jesus was willing to be humble
[00:28:54.000 --> 00:28:57.200]  and sacrificed himself to save you and me
[00:28:57.200 --> 00:29:01.500]  菲勒比書說神亦都同樣賜給耶穌
[00:29:01.500 --> 00:29:04.000]  超乎萬名之上嘅名
[00:29:04.000 --> 00:29:05.500]  使一切在天上嘅
[00:29:05.500 --> 00:29:08.000]  地上嘅同埋地底下嘅
[00:29:08.000 --> 00:29:11.600]  Therefore God has highly exalted him
[00:29:11.600 --> 00:29:13.000]  and bestowed on him
[00:29:13.000 --> 00:29:16.600]  the name that is above every name
[00:29:16.600 --> 00:29:18.300]  因耶穌嘅名
[00:29:18.300 --> 00:29:19.900]  縱膝都要跪下
[00:29:19.900 --> 00:29:21.100]  縱口都要宣認
[00:29:21.100 --> 00:29:23.000]  耶穌基督是主
[00:29:23.000 --> 00:29:25.100]  歸榮耀給父神
[00:29:25.100 --> 00:29:27.400]  So that at the name of Jesus
[00:29:27.400 --> 00:29:29.100]  Every knee should bow
[00:29:29.100 --> 00:29:30.900]  and in heaven and on earth
[00:29:30.900 --> 00:29:32.000]  and under the earth
[00:29:32.000 --> 00:29:33.600]  and every tongue confess
[00:29:33.600 --> 00:29:35.600]  that Jesus Christ is Lord
[00:29:35.600 --> 00:29:39.400]  to the glory of God the Father
[00:29:39.400 --> 00:29:43.100]  究竟耶穌喺你心目中
[00:29:43.100 --> 00:29:44.800]  喺你嘅心裏面真係
[00:29:44.800 --> 00:29:46.000]  佢係一個君王
[00:29:46.000 --> 00:29:48.800]  掌管你嘅生命
[00:29:48.800 --> 00:29:51.300]  So in your heart
[00:29:51.300 --> 00:29:53.500]  Is he really your king
[00:29:53.500 --> 00:29:56.700]  taking hold of you
[00:29:56.700 --> 00:29:59.000]  佢係萬名之上嘅名
[00:29:59.000 --> 00:30:02.900]  Is his name above every other name
[00:30:02.900 --> 00:30:05.200]  還是佢仍然喺個嬰孩
[00:30:05.200 --> 00:30:07.100]  Or is he still a baby to you
[00:30:07.100 --> 00:30:08.300]  如果佢喺你心目中
[00:30:08.300 --> 00:30:10.600]  係一個君王嘅時候
[00:30:10.600 --> 00:30:13.600]  If he is the king of yours
[00:30:13.600 --> 00:30:15.400]  歌羅西書三章十節嗰度話
[00:30:15.400 --> 00:30:18.000]  你就要穿上新人
[00:30:18.000 --> 00:30:20.800]  呢個新人係照住
[00:30:20.800 --> 00:30:22.900]  做佢嘅主嘅形象
[00:30:22.900 --> 00:30:25.700]  喺知識上不斷地更新
[00:30:25.700 --> 00:30:26.700]  Then Colossians says
[00:30:26.700 --> 00:30:29.500]  and have put on this new self
[00:30:29.500 --> 00:30:31.800]  which is being renewed in knowledge
[00:30:31.800 --> 00:30:35.600]  after the image of its creator
[00:30:35.600 --> 00:30:39.100]  所以神導成肉身成為人
[00:30:39.100 --> 00:30:42.200]  但係人要成為神
[00:30:42.200 --> 00:30:44.100]  成為耶穌嘅樣式
[00:30:44.100 --> 00:30:48.200]  So as God has become a man
[00:30:48.200 --> 00:30:49.700]  in man's likeness
[00:30:49.700 --> 00:30:54.200]  we are to become like him as well
[00:30:54.200 --> 00:30:55.700]  所以喺結束嘅時候
[00:30:55.700 --> 00:30:57.900]  好想鼓勵大家
[00:30:57.900 --> 00:30:58.700]  To wrap this up
[00:30:58.700 --> 00:31:01.700]  I would like to encourage you
[00:31:01.700 --> 00:31:03.600]  神今日發出一個邀請
[00:31:03.600 --> 00:31:06.700]  God has sent you an invitation
[00:31:06.700 --> 00:31:08.400]  你係咪願意毀身嘅
[00:31:08.400 --> 00:31:09.900]  成為基督嘅樣式
[00:31:09.900 --> 00:31:12.900]  Are you willing to surrender to him
[00:31:12.900 --> 00:31:14.500]  to become more like him
[00:31:14.500 --> 00:31:16.400]  特別今日受浸嘅大英展會
[00:31:16.400 --> 00:31:20.300]  Especially the five brothers and sisters
[00:31:20.300 --> 00:31:21.900]  對我哋每一個人嚟講
[00:31:21.900 --> 00:31:24.900]  To every single one of us
[00:31:24.900 --> 00:31:27.500]  喺你心目中佢係嬰孩
[00:31:27.500 --> 00:31:28.900]  仍然喺馬槽裏面
[00:31:28.900 --> 00:31:31.300]  還是佢係軍王掌管你嘅生命
[00:31:31.300 --> 00:31:34.500]  In your heart ask yourself this question
[00:31:34.500 --> 00:31:36.700]  Is Jesus still this baby
[00:31:36.700 --> 00:31:42.100]  or is Jesus my king
[00:31:42.100 --> 00:31:46.900]  神創造做人創造世界
[00:31:46.900 --> 00:31:49.700]  God has created the heaven and the earth
[00:31:49.700 --> 00:31:50.900]  人犯嘅罪
[00:31:50.900 --> 00:31:52.800]  就係我哋嘅始早犯罪
[00:31:52.800 --> 00:31:53.700]  墮落咗
[00:31:53.700 --> 00:31:56.000]  Man has sinned
[00:31:56.000 --> 00:31:57.000]  離開咗神
[00:31:57.000 --> 00:31:59.100]  Man has departed from God
[00:31:59.100 --> 00:32:01.900]  於是神要渡成肉身
[00:32:01.900 --> 00:32:02.900]  嚟拯救我哋
[00:32:02.900 --> 00:32:06.600]  So God has to become a man
[00:32:06.600 --> 00:32:08.600]  in order to save man
[00:32:08.600 --> 00:32:10.700]  呢個拯救嘅意思
[00:32:10.700 --> 00:32:13.600]  就係我哋能夠成為主耶穌基督嘅樣式
