
[00:00:00.000 --> 00:00:03.020]  (主席)各位鼎姊妹平安
[00:22:10.220 --> 00:22:11.060]  是不是
[00:22:11.060 --> 00:22:12.540]  就算我和我爸爸
[00:22:12.540 --> 00:22:15.740]  或者我兒子和我有相憎也好
[00:22:15.740 --> 00:22:17.380]  會不會其他的家庭成員
[00:22:17.380 --> 00:22:19.980]  能夠做到那個和平之子
[00:22:19.980 --> 00:22:21.580]  能夠緩和氣氛
[00:22:21.580 --> 00:22:24.460]  將這個紛爭瓦解呢
[00:22:24.460 --> 00:22:28.580]  當我們拿著耶穌基督是和平的君
[00:22:28.580 --> 00:22:30.540]  祂的愛帶到世上
[00:22:30.540 --> 00:22:31.860]  雖然帶來紛爭
[00:22:31.860 --> 00:22:36.900]  但是也提醒我們一個更高的盼望和愛的時候
[00:22:36.900 --> 00:22:39.900]  其他的人是不是能夠用這個方法
[00:22:39.900 --> 00:22:43.220]  來讓家庭的糾紛得以緩和
[00:22:43.220 --> 00:22:51.060]  甚至乎達到和解呢
[00:22:51.060 --> 00:22:55.940]  今早我特地下去幼稚園那裡
[00:22:55.940 --> 00:22:59.060]  拍一個海報
[00:22:59.060 --> 00:23:01.740]  大家等一下坐電梯或者怎樣可以看
[00:23:01.740 --> 00:23:05.420]  我昨天下午經過的時候看到
[00:23:05.420 --> 00:23:07.300]  上面寫了什麼呢
[00:23:07.300 --> 00:23:08.460]  上面寫了
[00:23:08.460 --> 00:23:10.500]  Never forget
[00:23:10.500 --> 00:23:12.740]  Never forgive
[00:23:12.740 --> 00:23:14.500]  永遠不要忘記
[00:23:14.500 --> 00:23:19.980]  永遠不要寬恕
[00:23:19.980 --> 00:23:24.820]  這句話呢
[00:23:24.820 --> 00:23:30.300]  我看下去是非常心痛的
[00:23:30.300 --> 00:23:33.580]  因為當人或者甚至乎基督徒
[00:23:33.580 --> 00:23:39.340]  我們都將這句話銘記於心的話
[00:23:39.340 --> 00:23:47.020]  仇恨就會在我們心裡面不斷增長
[00:23:47.020 --> 00:23:51.740]  當我在台灣放假回來之後一天
[00:23:51.740 --> 00:23:54.620]  8月11日
[00:23:54.620 --> 00:23:58.220]  很大型的衝突示威發生了
[00:23:58.220 --> 00:24:03.540]  有一個女孩她的右眼受嚴重的創傷
[00:24:03.540 --> 00:24:06.380]  當然也有很多人受傷
[00:24:06.380 --> 00:24:09.300]  第二天我去了機場
[00:24:09.300 --> 00:24:11.900]  我沒有喊任何的口號
[00:24:11.900 --> 00:24:18.380]  我去是為了要牧羊和年輕人同行
[00:24:18.380 --> 00:24:24.380]  也要表達我對暴力的抗拒
[00:24:24.380 --> 00:24:26.980]  當中他們有一句話
[00:24:26.980 --> 00:24:29.300]  令我有很大的反思
[00:24:29.300 --> 00:24:35.620]  就是以眼還眼
[00:24:35.620 --> 00:24:38.860]  這句話正正就是聖經裡面的教導
[00:24:38.860 --> 00:24:40.500]  但是那個教導背後
[00:24:40.500 --> 00:24:42.340]  是不是就是要我們以眼還眼
[00:24:42.340 --> 00:24:43.300]  以牙還牙呢
[00:24:43.300 --> 00:24:44.980]  不是
[00:24:44.980 --> 00:24:47.860]  耶穌那一段的教導是在說寬恕
[00:24:47.860 --> 00:24:51.980]  我們要愛仇敵
[00:24:51.980 --> 00:24:54.140]  當這樣做的話
[00:24:54.140 --> 00:24:58.300]  我們作為基督徒
[00:24:58.300 --> 00:24:59.660]  我們是不是也要這樣
[00:24:59.660 --> 00:25:05.060]  或者這樣做是不是才能夠實踐公義呢
[00:25:05.060 --> 00:25:08.380]  如果我們都繼續不忘記
[00:25:08.380 --> 00:25:10.420]  不寬恕的話
[00:25:10.420 --> 00:25:14.980]  這個世界會變成怎樣呢
[00:25:14.980 --> 00:25:17.660]  我相信我們作為信徒的
[00:25:17.660 --> 00:25:22.460]  我們永遠要跟著耶穌基督的教導來行
[00:25:22.460 --> 00:25:26.220]  要做一個真正的信徒
[00:25:26.220 --> 00:25:29.500]  為世界帶來真正的和平
[00:25:29.500 --> 00:25:33.660]  我們未必這麼容易能夠做到
[00:25:33.660 --> 00:25:38.020]  這個世界依然會因為有不同的價值觀帶來紛爭
[00:25:38.020 --> 00:25:40.020]  但是
[00:25:40.020 --> 00:25:43.620]  縱然我們知道這是必然發生的事
[00:25:43.620 --> 00:25:45.420]  我們作為信徒的
[00:25:45.420 --> 00:25:50.100]  能不能夠在這個世界做和平之子呢
[00:25:50.100 --> 00:25:53.780]  為這個世界帶來愛和寬恕
[00:25:53.780 --> 00:25:56.220]  能夠彰顯上帝的榮美
[00:25:56.220 --> 00:25:58.900]  以至為香港社會
[00:25:58.900 --> 00:26:01.020]  或者為我們的家庭
[00:26:01.020 --> 00:26:04.460]  謀求到一條新的出路呢
