
[00:00:00.000 --> 00:00:04.000]  今天的題目是基督使命的重現
[00:18:32.000 --> 00:18:36.000]  沒有人在意他的存在一樣
[00:18:36.000 --> 00:18:38.000]  你身邊有沒有這樣的人
[00:18:38.000 --> 00:18:45.000]  你自己是不是這樣的人
[00:18:45.000 --> 00:18:48.000]  香港教會
[00:18:48.000 --> 00:18:49.000]  我以為
[00:18:49.000 --> 00:18:51.000]  我自己有一個感覺就是過去這幾年
[00:18:51.000 --> 00:18:54.000]  好像特別已經開始很多人關懷
[00:18:54.000 --> 00:18:58.000]  很多人去關心這個社區社會發生的事情
[00:18:58.000 --> 00:19:01.000]  大家是不是覺得這樣
[00:19:01.000 --> 00:19:05.000]  但原來這個可能是一個錯覺
[00:19:05.000 --> 00:19:11.000]  在2014年香港教會普查的結果
[00:19:11.000 --> 00:19:13.000]  教新公佈的顯示是什麼呢
[00:19:13.000 --> 00:19:18.000]  他對比了2009年和2014年的對比的時候
[00:19:18.000 --> 00:19:20.000]  在教會裡面
[00:19:20.000 --> 00:19:22.000]  比如崇拜公土
[00:19:22.000 --> 00:19:24.000]  剛才吳教師帶領我們祈禱
[00:19:24.000 --> 00:19:30.000]  在2009年有55%的堂會會為社區的一些東西需要來祈禱
[00:19:30.000 --> 00:19:32.000]  在2014年只有43%
[00:19:32.000 --> 00:19:33.000]  少了11%
[00:19:33.000 --> 00:19:36.000]  在崇拜裡面會說到關懷社會的
[00:19:36.000 --> 00:19:38.000]  2009年有65%
[00:19:38.000 --> 00:19:41.000]  但去到2014年只有40%
[00:19:41.000 --> 00:19:44.000]  少了25%
[00:19:44.000 --> 00:19:47.000]  去探訪社區人士的教會
[00:19:47.000 --> 00:19:49.000]  2009年有48%
[00:19:49.000 --> 00:19:52.000]  但2014年只有40%
[00:19:52.000 --> 00:19:55.000]  以金錢去援助有需要的人的教會
[00:19:55.000 --> 00:19:57.000]  2009年有46%
[00:19:57.000 --> 00:20:00.000]  2014年只有29%
[00:20:00.000 --> 00:20:08.000]  少了16%
[00:20:08.000 --> 00:20:13.000]  如果我們的堂會坐落在陶大工業大廈
[00:20:13.000 --> 00:20:16.000]  我們會做些什麼呢
[00:20:16.000 --> 00:20:19.000]  因為我們什麼都不做 關上門
[00:20:19.000 --> 00:20:21.000]  因為我們會去開放那個地方
[00:20:21.000 --> 00:20:23.000]  無論20小時開放
[00:20:23.000 --> 00:20:25.000]  接待有需要的人進來住
[00:20:25.000 --> 00:20:28.000]  因為我們做些什麼呢
[00:20:28.000 --> 00:20:33.000]  我們和過去幾天打電話關懷那些住在附近的弟兄姊妹
[00:20:33.000 --> 00:20:37.000]  了解到他們有沒有什麼特別的需要
[00:20:37.000 --> 00:20:40.000]  但除了我們關心自己的會友之外
[00:20:40.000 --> 00:20:42.000]  我們還會做些什麼呢
[00:20:42.000 --> 00:20:48.000]  為這個社區來服侍呢
[00:20:48.000 --> 00:20:49.000]  改變世界的使命
[00:20:49.000 --> 00:20:54.000]  有時是要面對反對或者一些不解
[00:20:54.000 --> 00:20:58.000]  我們聽到耶穌在加利利地
[00:20:58.000 --> 00:21:04.000]  加利利人聚集著很多革命份子
[00:21:04.000 --> 00:21:08.000]  他們心目中對尼塞亞等候
[00:21:08.000 --> 00:21:11.000]  尼塞亞是一個帶領他們以武力
[00:21:11.000 --> 00:21:17.000]  打回羅馬抗爭的群體
[00:21:17.000 --> 00:21:20.000]  所以可能當耶穌打開書卷
[00:21:20.000 --> 00:21:22.000]  讀以塞亞書的時候
[00:21:22.000 --> 00:21:26.000]  他們心目中就是要帶領我們去做這件事的人
[00:21:26.000 --> 00:21:32.000]  但殊不知耶穌就停了在宣告神越納人的希臘那裡
[00:21:32.000 --> 00:21:34.000]  殊不知耶穌又繼續說
[00:21:34.000 --> 00:21:38.000]  以色列中間在以利亞的時候有很多寡婦
[00:21:38.000 --> 00:21:41.000]  但以利亞卻沒有去到任何當中一個
[00:21:41.000 --> 00:21:45.000]  只是去到外邦人的一個寡婦
[00:21:45.000 --> 00:21:50.000]  在以利沙的時候整個以色列有很多大麻瘋的人
[00:21:50.000 --> 00:21:52.000]  沒有一個得到潔淨
[00:21:52.000 --> 00:21:55.000]  唯有當時的敵國敘利亞
[00:21:55.000 --> 00:22:00.000]  乃曼得到大麻瘋醫治
[00:22:00.000 --> 00:22:03.000]  因為他們不信神的拯救要臨到外邦人
[00:22:03.000 --> 00:22:07.000]  所以他們就氣憤填胸地推耶穌下山
[00:22:07.000 --> 00:22:10.000]  原來這群人他們對希臘的理解
[00:22:10.000 --> 00:22:13.000]  和耶穌對希臘的理解
[00:22:13.000 --> 00:22:16.000]  可能是完全的不同
[00:22:16.000 --> 00:22:18.000]  很明顯耶穌一直讀到希臘
[00:22:18.000 --> 00:22:21.000]  宣告神越南人的欺凌就停在那裡
[00:22:21.000 --> 00:22:23.000]  沒有讀下去
[00:22:23.000 --> 00:22:27.000]  可能耶穌不能夠認同他們心裡所想的
[00:22:27.000 --> 00:22:31.000]  要抓住下面說我們神報仇的日子
[00:22:31.000 --> 00:22:34.000]  以武力宣洩他們的仇恨
[00:22:34.000 --> 00:22:37.000]  並且以武力推翻當時的羅馬
[00:22:37.000 --> 00:22:42.000]  耶穌注重的是安慰那些悲傷的人
[00:22:42.000 --> 00:22:44.000]  耶穌所提出的欺凌的觀念
[00:22:44.000 --> 00:22:47.000]  和會堂裡的人所說的不同
[00:22:47.000 --> 00:22:50.000]  同樣的是要人得到釋放和自由
[00:22:50.000 --> 00:22:53.000]  但是他們是用武力向羅馬復仇
[00:22:53.000 --> 00:22:58.000]  但是耶穌所說的是恩典和要恕
[00:22:58.000 --> 00:23:03.000]  耶穌在家鄉宣講一開始的時候
[00:23:03.000 --> 00:23:05.000]  人們說很好啊
[00:23:05.000 --> 00:23:08.000]  他說很喜悅耶穌所說的稱為恩賢
[00:23:08.000 --> 00:23:11.000]  但結果他被逐離場
[00:23:11.000 --> 00:23:14.000]  我們見到耶穌在家鄉遭遇
[00:23:14.000 --> 00:23:16.000]  究竟在說什麼呢
[00:23:16.000 --> 00:23:20.000]  就是有時候我們提出我們的使命
[00:23:20.000 --> 00:23:24.000]  但是我們面對很多不能改變的觀念
[00:23:24.000 --> 00:23:27.000]  印象或者期望
[00:23:27.000 --> 00:23:30.000]  會堂的人說這不是弱勢的兒子嗎
[00:23:30.000 --> 00:23:33.000]  這不是我們看著他長大的人嗎
[00:23:33.000 --> 00:23:35.000]  就拒絕耶穌
[00:23:35.000 --> 00:23:39.000]  耶穌宣告神悅納人的欺凌已經來到
[00:23:39.000 --> 00:23:42.000]  什麼是欺凌啊
[00:23:42.000 --> 00:23:44.000]  什麼是欺凌啊
[00:23:44.000 --> 00:23:46.000]  欺凌多少年一次啊
[00:23:46.000 --> 00:23:48.000]  五十年一次
[00:23:48.000 --> 00:23:52.000]  我們中文是六十年有一個循環
[00:23:52.000 --> 00:23:54.000]  一個甲子
[00:23:54.000 --> 00:23:58.000]  猶太人五十年有一個欺凌
[00:23:58.000 --> 00:23:59.000]  欺凌做什麼呢
[00:23:59.000 --> 00:24:01.000]  欺凌就是這一年裡面
[00:24:01.000 --> 00:24:03.000]  主要兩個規條就是以色列中間
[00:24:03.000 --> 00:24:05.000]  任何被迫出售物業的人
[00:24:05.000 --> 00:24:10.000]  他們的物業必須歸還原主或者是家人
[00:24:10.000 --> 00:24:12.000]  另外如果因著經濟的問題
[00:24:12.000 --> 00:24:15.000]  將自己賣為奴隸的以色列人
[00:24:15.000 --> 00:24:17.000]  必須被釋放
[00:24:17.000 --> 00:24:19.000]  換言之欺凌的中心意義
[00:24:19.000 --> 00:24:21.000]  是債務全面的取消
[00:24:21.000 --> 00:24:23.000]  或者全面的赦免的意思
[00:24:23.000 --> 00:24:28.000]  而帶來的就是所有人都是自由的人
[00:24:28.000 --> 00:24:31.000]  所有人都是被釋放的
[00:24:31.000 --> 00:24:32.000]  開不開心啊
[00:24:32.000 --> 00:24:35.000]  如果你是欠人債的那個人
[00:24:35.000 --> 00:24:37.000]  如果你是自賣為奴的那個人
[00:24:37.000 --> 00:24:40.000]  如果你是因為經濟困難
[00:24:40.000 --> 00:24:42.000]  而將你的物業賣了給你
[00:24:42.000 --> 00:24:43.000]  賣了出去的人
[00:24:43.000 --> 00:24:46.000]  哇 你就等待欺凌的再來
[00:24:46.000 --> 00:24:47.000]  是不是
[00:24:47.000 --> 00:24:48.000]  快來了 快來了
[00:24:48.000 --> 00:24:49.000]  我快要得到自由了
[00:24:49.000 --> 00:24:51.000]  我快要得到釋放了
[00:24:51.000 --> 00:24:53.000]  但是反過來想
[00:24:53.000 --> 00:24:56.000]  如果你是幫人賣了那層樓的人
[00:24:56.000 --> 00:24:58.000]  買了那塊地的人
[00:24:58.000 --> 00:25:02.000]  如果你是那個被賣為奴的人的主人的時候
[00:25:02.000 --> 00:25:04.000]  我們能不能在欺凌的時候
[00:25:04.000 --> 00:25:06.000]  將我們已得到的東西
[00:25:06.000 --> 00:25:10.000]  將那個樓契交還給人
[00:25:10.000 --> 00:25:13.000]  將那個地契交還給你的弟兄
[00:25:13.000 --> 00:25:16.000]  將原先你的奴隸
[00:25:16.000 --> 00:25:18.000]  搭著他的肩膀
[00:25:18.000 --> 00:25:20.000]  送他出門口
[00:25:20.000 --> 00:25:23.000]  跟你家人團聚
[00:25:23.000 --> 00:25:24.000]  祝福你
[00:25:24.000 --> 00:25:26.000]  我們能不能夠有這份胸襟
[00:25:26.000 --> 00:25:28.000]  來這樣去做
[00:25:28.000 --> 00:25:30.000]  但是神
[00:25:30.000 --> 00:25:31.000]  祂說
[00:25:31.000 --> 00:25:32.000]  我們要這樣做
[00:25:32.000 --> 00:25:33.000]  因為什麼呢
[00:25:33.000 --> 00:25:36.000]  論到土地 祂說 地不可以賣斷
[00:25:36.000 --> 00:25:37.000]  因為地是我的
[00:25:37.000 --> 00:25:40.000]  你們在我面前是客類 是寄居
[00:25:40.000 --> 00:25:43.000]  在你們所得遺孽的全地
[00:25:43.000 --> 00:25:45.000]  要准許人有權將地贖回
[00:25:45.000 --> 00:25:46.000]  論到人
[00:25:46.000 --> 00:25:49.000]  因為他們是我的僕人
[00:25:49.000 --> 00:25:51.000]  是我從埃及地領出來的
[00:25:51.000 --> 00:25:54.000]  他們不可被賣為奴僕
[00:25:54.000 --> 00:26:01.000]  其實我自己也有很多的物品
[00:26:01.000 --> 00:26:05.000]  被存在那個大火的倉庫裡面
[00:26:05.000 --> 00:26:07.000]  當它在燒的時候
[00:26:07.000 --> 00:26:09.000]  我們真的不知道它會燒到怎樣
[00:26:09.000 --> 00:26:13.000]  我們兩個就在那裡數點
[00:26:13.000 --> 00:26:15.000]  有什麼東西在那裡
[00:26:15.000 --> 00:26:17.000]  值得真的緊張的呢
[00:26:17.000 --> 00:26:20.000]  當然有一些很小朋友的照片
[00:26:20.000 --> 00:26:22.000]  會值得懷念
[00:26:22.000 --> 00:26:23.000]  一些書本
[00:26:23.000 --> 00:26:25.000]  想看還沒看的
[00:26:25.000 --> 00:26:28.000]  都值得懷念
[00:26:28.000 --> 00:26:29.000]  一些的
[00:26:29.000 --> 00:26:32.000]  衣服鞋子 一些的東西
[00:26:32.000 --> 00:26:33.000]  但總的來說
[00:26:33.000 --> 00:26:34.000]  其實那些東西
[00:26:34.000 --> 00:26:36.000]  對我們來說
[00:26:36.000 --> 00:26:37.000]  都不是最重要的
[00:26:37.000 --> 00:26:40.000]  相對於生命的失去
[00:26:40.000 --> 00:26:43.000]  這些都是很沒價值的東西
[00:26:43.000 --> 00:26:45.000]  所以原來有時候
[00:26:45.000 --> 00:26:48.000]  在一些更重要的事情前面
[00:26:48.000 --> 00:26:53.000]  我們有很多東西都能夠放手
[00:26:53.000 --> 00:26:55.000]  都可以交出來
[00:26:55.000 --> 00:26:57.000]  耶穌的福音
[00:26:57.000 --> 00:27:00.000]  就是挑戰我們的價值觀
[00:27:00.000 --> 00:27:02.000]  告訴我們我們今天得到的祝福
[00:27:02.000 --> 00:27:03.000]  我們每一個人信耶穌
[00:27:03.000 --> 00:27:05.000]  回來坐在那裡的時候
[00:27:05.000 --> 00:27:07.000]  我們都感到自己是一個蒙福的人
[00:27:07.000 --> 00:27:10.000]  但這個福不是我們自己要緊握住的
[00:27:10.000 --> 00:27:13.000]  要我們可以開放自己的利益
[00:27:13.000 --> 00:27:16.000]  來祝福那些同按著
[00:27:16.000 --> 00:27:21.000]  我們一樣是按著神的形象和樣式所做的人
[00:27:21.000 --> 00:27:24.000]  我們要祝福他們
[00:27:24.000 --> 00:27:28.000]  讓他們好像我們一樣都得到神的恩典
[00:27:28.000 --> 00:27:29.000]  有人說
[00:27:29.000 --> 00:27:37.000]  教會是唯一為了非會員利益著想的組織和團體
[00:27:37.000 --> 00:27:43.000]  教會是唯一為了非會員利益著想的組織和團體
[00:27:43.000 --> 00:27:48.000]  你願不願意接受這個定義
[00:27:48.000 --> 00:27:51.000]  之前說過耶穌漏了
[00:27:51.000 --> 00:27:52.000]  繼續讀下去
[00:27:52.000 --> 00:27:55.000]  不讀這一句
[00:27:55.000 --> 00:27:58.000]  在耶穌的使命宣言裡
[00:27:58.000 --> 00:28:00.000]  原來耶穌還在其他地方
[00:28:00.000 --> 00:28:01.000]  抽了一句進來
[00:28:01.000 --> 00:28:04.000]  放了在他的使命宣言裡
[00:28:04.000 --> 00:28:06.000]  耶穌原先讀的是
[00:28:06.000 --> 00:28:09.000]  以塞修六十一章一至二節
[00:28:09.000 --> 00:28:10.000]  但其中有一句
[00:28:10.000 --> 00:28:11.000]  受壓迫的得自由
[00:28:11.000 --> 00:28:14.000]  是來自五十八章第六節
[00:28:14.000 --> 00:28:19.000]  耶穌將它都放進了他的使命宣言裡
[00:28:19.000 --> 00:28:23.000]  裡面他說 我所要的禁食
[00:28:23.000 --> 00:28:25.000]  豈不是要鬆開凶惡的繩
[00:28:25.000 --> 00:28:27.000]  解開壓上的鎖
[00:28:27.000 --> 00:28:29.000]  使被欺壓的得自由
[00:28:29.000 --> 00:28:31.000]  截斷一切的壓嗎
[00:28:31.000 --> 00:28:34.000]  豈不是要你把食物分給飢餓的人
[00:28:34.000 --> 00:28:37.000]  將流浪的窮人接到家中
[00:28:37.000 --> 00:28:40.000]  建赤身的給他衣服被體
[00:28:40.000 --> 00:28:45.000]  而不隱藏自己躲開你的骨肉嗎
[00:28:45.000 --> 00:28:49.000]  很明顯的是耶穌將禁食的經文
[00:28:49.000 --> 00:28:53.000]  放在了他的使命宣言裡
[00:28:53.000 --> 00:28:54.000]  告訴我們
[00:28:54.000 --> 00:28:55.000]  我們跟從他
[00:28:55.000 --> 00:28:57.000]  在屬靈裡
[00:28:57.000 --> 00:29:00.000]  不單單是要我們有屬靈的操練
[00:29:00.000 --> 00:29:02.000]  而屬靈操練是一個真實的行動
[00:29:02.000 --> 00:29:06.000]  是要叫那些人得到幫助
[00:29:06.000 --> 00:29:08.000]  那些是什麼人呢
[00:29:08.000 --> 00:29:10.000]  被剝削的工人
[00:29:10.000 --> 00:29:11.000]  飢餓的人
[00:29:11.000 --> 00:29:12.000]  無家可歸的人
[00:29:12.000 --> 00:29:14.000]  赤身露體的人
[00:29:14.000 --> 00:29:17.000]  求助無門的親人
[00:29:17.000 --> 00:29:19.000]  這是耶穌的關懷
[00:29:19.000 --> 00:29:22.000]  耶穌的使命宣言
[00:29:22.000 --> 00:29:28.000]  我們願不願意一起去參與在裡面
[00:29:28.000 --> 00:29:33.000]  讓我們一同的祈禱
[00:29:33.000 --> 00:29:35.000]  再接受
[00:29:35.000 --> 00:29:38.000]  讓我們知道你來這個世界
[00:29:38.000 --> 00:29:40.000]  你是為了什麼
[00:29:40.000 --> 00:29:42.000]  以至於我們跟從你的時候
[00:29:42.000 --> 00:29:44.000]  知道我們走在一條怎樣的
[00:29:44.000 --> 00:29:47.000]  侍奉的道路上面
[00:29:47.000 --> 00:29:48.000]  又告訴我們
[00:29:48.000 --> 00:29:50.000]  原來我們今天蒙福
[00:29:50.000 --> 00:29:53.000]  不只是停留在我們那裡
[00:29:53.000 --> 00:29:54.000]  而是叫我們的福
[00:29:54.000 --> 00:29:59.000]  能夠在身邊的人都得著
[00:29:59.000 --> 00:30:01.000]  幫助我們能夠體會
[00:30:01.000 --> 00:30:03.000]  你自己的心
[00:30:03.000 --> 00:30:05.000]  明白你的使命
[00:30:05.000 --> 00:30:07.000]  投入在你的使命裡
[00:30:07.000 --> 00:30:08.000]  奉耶穌的名祈禱
