
[00:00:00.000 --> 00:00:02.560]  《圣经》一头第四诗节说:
[00:22:39.760 --> 00:22:41.760]  太阳一晒了
[00:22:41.760 --> 00:22:43.760]  这水就变成蒸气了
[00:22:43.760 --> 00:22:46.760]  可能你不注意的话还看不见
[00:22:46.760 --> 00:22:48.760]  过火的话就没有了
[00:22:48.760 --> 00:22:51.760]  他说你们的生命是无定的
[00:22:51.760 --> 00:22:54.760]  你们的生命是无定的
[00:22:54.760 --> 00:22:57.760]  一会儿就要过去了
[00:22:57.760 --> 00:23:01.760]  在《圣经》里头也多次的提到
[00:23:01.760 --> 00:23:03.760]  在诗篇里头
[00:23:03.760 --> 00:23:04.760]  特别是诗篇啊
[00:23:04.760 --> 00:23:07.760]  都很多地方提到
[00:23:07.760 --> 00:23:09.760]  那我们的生命呢
[00:23:09.760 --> 00:23:12.760]  其实是短暂的
[00:23:12.760 --> 00:23:14.760]  也是无定的
[00:23:14.760 --> 00:23:17.760]  诗篇里头有一篇说
[00:23:17.760 --> 00:23:19.760]  诗人向神祷告说
[00:23:19.760 --> 00:23:20.760]  神啊
[00:23:20.760 --> 00:23:24.760]  你使我的年日窄如手掌
[00:23:24.760 --> 00:23:25.760]  手掌就很
[00:23:25.760 --> 00:23:28.760]  马上就可以知道是多宽的
[00:23:28.760 --> 00:23:31.760]  很窄很短暂
[00:23:31.760 --> 00:23:33.760]  他说我一生的年岁啊
[00:23:33.760 --> 00:23:35.760]  在你面前
[00:23:35.760 --> 00:23:37.760]  如同无有
[00:23:37.760 --> 00:23:40.760]  看见你活五十年一百年
[00:23:40.760 --> 00:23:43.760]  神看起来好像是一会儿就过去了
[00:23:43.760 --> 00:23:44.760]  他说主啊
[00:23:44.760 --> 00:23:47.760]  我如今我等待什么呢
[00:23:47.760 --> 00:23:49.760]  我的指望在乎你
[00:23:49.760 --> 00:23:53.760]  这诗人看到自己的生命是那么短暂
[00:23:53.760 --> 00:23:54.760]  那么无定
[00:23:54.760 --> 00:23:55.760]  所以他说
[00:23:55.760 --> 00:23:57.760]  我若是有什么指望
[00:23:57.760 --> 00:23:59.760]  我是全是以好生
[00:23:59.760 --> 00:24:02.760]  我的指望在乎你
[00:24:02.760 --> 00:24:04.760]  所以人呢
[00:24:04.760 --> 00:24:06.760]  不能够掌握明天
[00:24:06.760 --> 00:24:07.760]  人呢
[00:24:07.760 --> 00:24:09.760]  只能够来以好生
[00:24:09.760 --> 00:24:12.760]  这是圣经里头
[00:24:12.760 --> 00:24:15.760]  给我们很简单的教导
[00:24:15.760 --> 00:24:16.760]  叫我们做
[00:24:16.760 --> 00:24:17.760]  想做到什么事情
[00:24:17.760 --> 00:24:19.760]  想到将来的时候
[00:24:19.760 --> 00:24:22.760]  我们不能够夸口说
[00:24:22.760 --> 00:24:24.760]  我一定是怎么样
[00:24:24.760 --> 00:24:25.760]  我们只能说
[00:24:25.760 --> 00:24:26.760]  以好生
[00:24:26.760 --> 00:24:29.760]  而且这里说的很好
[00:24:29.760 --> 00:24:30.760]  你们自当说
[00:24:30.760 --> 00:24:33.760]  主若愿意
[00:24:33.760 --> 00:24:35.760]  这个地方说
[00:24:35.760 --> 00:24:36.760]  主若愿意
[00:24:36.760 --> 00:24:38.760]  我们就可以活着
[00:24:38.760 --> 00:24:40.760]  也可以做这个事情
[00:24:40.760 --> 00:24:42.760]  也可以做那个事情
[00:24:42.760 --> 00:24:44.760]  主若愿意
[00:24:44.760 --> 00:24:48.760]  那么这样的话呢
[00:24:48.760 --> 00:24:52.760]  人就应该
[00:24:52.760 --> 00:24:54.760]  应该可以安排
[00:24:54.760 --> 00:24:55.760]  那有人说
[00:24:55.760 --> 00:24:56.760]  什么地方
[00:24:56.760 --> 00:24:58.760]  什么事情都不定
[00:24:58.760 --> 00:25:00.760]  那么你就不要安排了
[00:25:00.760 --> 00:25:02.760]  一天过一天
[00:25:02.760 --> 00:25:03.760]  明天怎么样
[00:25:03.760 --> 00:25:04.760]  也不要去管它
[00:25:04.760 --> 00:25:06.760]  神会替我安排
[00:25:06.760 --> 00:25:07.760]  神会带领的
[00:25:07.760 --> 00:25:09.760]  也不是这样
[00:25:09.760 --> 00:25:12.760]  人还应该有安排
[00:25:12.760 --> 00:25:17.760]  有一些计划
[00:25:17.760 --> 00:25:18.760]  但是呢
[00:25:18.760 --> 00:25:21.760]  要依靠主
[00:25:21.760 --> 00:25:23.760]  有的学生
[00:25:23.760 --> 00:25:24.760]  他要读什么学校
[00:25:24.760 --> 00:25:26.760]  他读什么科系
[00:25:26.760 --> 00:25:28.760]  可以有自己的志愿
[00:25:28.760 --> 00:25:31.760]  可以有自己的安排
[00:25:31.760 --> 00:25:35.760]  比如我们对孩子将来会怎么样
[00:25:35.760 --> 00:25:38.760]  你希望他成为一个什么样的孩子
[00:25:38.760 --> 00:25:40.760]  希望他做什么事情
[00:25:40.760 --> 00:25:42.760]  你可以为他安排
[00:25:42.760 --> 00:25:43.760]  供他读书
[00:25:43.760 --> 00:25:45.760]  供他读大学
[00:25:45.760 --> 00:25:47.760]  这个都可以安排
[00:25:47.760 --> 00:25:51.760]  那么也可以安排将来退休以后怎么样
[00:25:51.760 --> 00:25:53.760]  很多人说
[00:25:53.760 --> 00:25:54.760]  退休以后
[00:25:54.760 --> 00:25:57.760]  你应该有多少钱才能过日子
[00:25:57.760 --> 00:25:59.760]  那么有些人就为了退休
[00:25:59.760 --> 00:26:01.760]  做一些储蓄
[00:26:01.760 --> 00:26:04.760]  现在不是有退休储蓄基金吗
[00:26:04.760 --> 00:26:05.760]  就是可以做安排
[00:26:05.760 --> 00:26:07.760]  可以做计划
[00:26:07.760 --> 00:26:08.760]  神也不是说
[00:26:08.760 --> 00:26:10.760]  你不要管退休以后
[00:26:10.760 --> 00:26:11.760]  你的生活你不用管
[00:26:11.760 --> 00:26:12.760]  神会管你的
[00:26:12.760 --> 00:26:14.760]  你不用存钱
[00:26:14.760 --> 00:26:17.760]  这也不是神的教导
[00:26:17.760 --> 00:26:20.760]  人应该安排
[00:26:20.760 --> 00:26:22.760]  人可以计划
[00:26:22.760 --> 00:26:23.760]  但是呢
[00:26:23.760 --> 00:26:26.760]  最重要的是要依靠主
[00:26:26.760 --> 00:26:28.760]  依靠主来安排
[00:26:28.760 --> 00:26:32.760]  而且照着神的心意来安排来预备
[00:26:32.760 --> 00:26:36.760]  你为孩子安排
[00:26:36.760 --> 00:26:38.760]  希望他将来大了以后
[00:26:38.760 --> 00:26:41.760]  能够挣钱挣了很多
[00:26:41.760 --> 00:26:44.760]  做一个很高级的工作
[00:26:44.760 --> 00:26:46.760]  收入很高
[00:26:46.760 --> 00:26:50.760]  但是你没想到神可能让他做一个普通的
[00:26:50.760 --> 00:26:51.760]  简单的工作
[00:26:51.760 --> 00:26:52.760]  能够生活
[00:26:52.760 --> 00:26:55.760]  但是比起一年挣几十万的人
[00:26:55.760 --> 00:26:57.760]  可能差很多
[00:26:57.760 --> 00:26:59.760]  但神可能就要有一些人
[00:26:59.760 --> 00:27:02.760]  收入不是那么多
[00:27:02.760 --> 00:27:03.760]  但是可以过日子
[00:27:03.760 --> 00:27:04.760]  也可以这样的
[00:27:04.760 --> 00:27:07.760]  那我们就按照神的心意
[00:27:07.760 --> 00:27:08.760]  主若愿意
[00:27:08.760 --> 00:27:11.760]  那么你给孩子可以这样
[00:27:11.760 --> 00:27:15.760]  那么如果他不愿意呢
[00:27:15.760 --> 00:27:16.760]  那就不能够成功
[00:27:16.760 --> 00:27:19.760]  我们就不要把自己的意愿
[00:27:19.760 --> 00:27:22.760]  要加在神的上面
[00:27:22.760 --> 00:27:25.760]  那么就可以有这个安排
[00:27:25.760 --> 00:27:29.760]  那千万呢就不要夸口
[00:27:29.760 --> 00:27:31.760]  我们安排好了
[00:27:31.760 --> 00:27:33.760]  我们计划好了
[00:27:33.760 --> 00:27:35.760]  我们可以向神祷告说
[00:27:35.760 --> 00:27:37.760]  主啊若是你看了好
[00:27:37.760 --> 00:27:40.760]  就让这个事情成就
[00:27:40.760 --> 00:27:42.760]  如果你觉得这个不好
[00:27:42.760 --> 00:27:43.760]  不是你的意思
[00:27:43.760 --> 00:27:46.760]  那么这个事情就不要成就
[00:27:46.760 --> 00:27:47.760]  那这样的话
[00:27:47.760 --> 00:27:50.760]  我们就是在神面前
[00:27:50.760 --> 00:27:54.760]  存一个谦卑的心
[00:27:54.760 --> 00:27:58.760]  比如我们我在预备的讲道
[00:27:58.760 --> 00:28:00.760]  或者主德的讲章
[00:28:00.760 --> 00:28:02.760]  那也你要好好准备啊
[00:28:02.760 --> 00:28:04.760]  你不能说我上了台以后
[00:28:04.760 --> 00:28:05.760]  我讲的时候
[00:28:05.760 --> 00:28:07.760]  圣灵会告诉我说什么话
[00:28:07.760 --> 00:28:08.760]  我不用预备
[00:28:08.760 --> 00:28:10.760]  圣灵会带领我的
[00:28:10.760 --> 00:28:12.760]  可能一百个人里头
[00:28:12.760 --> 00:28:14.760]  可能有一个会这样
[00:28:14.760 --> 00:28:16.760]  但是大多数的传道人
[00:28:16.760 --> 00:28:18.760]  都是要尽心的准备
[00:28:18.760 --> 00:28:20.760]  这个讲道的内容
[00:28:20.760 --> 00:28:22.760]  但是呢我讲完
[00:28:22.760 --> 00:28:23.760]  我预备完了以后
[00:28:23.760 --> 00:28:25.760]  我就把这篇讲章
[00:28:25.760 --> 00:28:26.760]  或者这篇内容
[00:28:26.760 --> 00:28:28.760]  再交到神手里
[00:28:28.760 --> 00:28:30.760]  神啊若是你看了好
[00:28:30.760 --> 00:28:32.760]  就叫我能够讲
[00:28:32.760 --> 00:28:34.760]  也能够这篇信息呢
[00:28:34.760 --> 00:28:37.760]  也能够帮助弟兄姊妹
[00:28:37.760 --> 00:28:40.760]  你应该尽到你的能的力量
[00:28:40.760 --> 00:28:44.760]  然后呢神会用着你的忠心
[00:28:44.760 --> 00:28:47.760]  来使祂的计划
[00:28:47.760 --> 00:28:50.760]  使祂的心意得到成就
[00:28:50.760 --> 00:28:59.760]  所以我们千万不要夸口
[00:28:59.760 --> 00:29:01.760]  一夸口的话
[00:29:01.760 --> 00:29:05.760]  神他不喜悦我们夸口
[00:29:05.760 --> 00:29:08.760]  第十次细节
[00:29:08.760 --> 00:29:11.760]  他说人若知道行善
[00:29:11.760 --> 00:29:13.760]  却不去行
[00:29:13.760 --> 00:29:15.760]  这就是他的罪了
[00:29:15.760 --> 00:29:17.760]  那为什么突然之间
[00:29:17.760 --> 00:29:20.760]  就冒出这句话呢
[00:29:20.760 --> 00:29:23.760]  人若知道行善
[00:29:23.760 --> 00:29:24.760]  却不去行
[00:29:24.760 --> 00:29:26.760]  这就是他罪了
[00:29:26.760 --> 00:29:28.760]  这意思就是跟前面的
[00:29:28.760 --> 00:29:31.760]  这个经文有关系的
[00:29:31.760 --> 00:29:34.760]  因为讲到前面说
[00:29:34.760 --> 00:29:36.760]  我们不要为明天夸口
[00:29:36.760 --> 00:29:38.760]  这里说呢
[00:29:38.760 --> 00:29:41.760]  我们呢
[00:29:41.760 --> 00:29:45.760]  这些眼睛只是看到将来的人
[00:29:45.760 --> 00:29:49.760]  很容易忽视现在行善的机会
[00:29:49.760 --> 00:29:51.760]  他只是想到将来
[00:29:51.760 --> 00:29:53.760]  我要把钱存多少
[00:29:53.760 --> 00:29:55.760]  存到有人说退休
[00:29:55.760 --> 00:29:57.760]  要有一百万你才能退休
[00:29:57.760 --> 00:29:59.760]  那我现在还不够一百万
[00:29:59.760 --> 00:30:01.760]  我就要把钱存起来
[00:30:01.760 --> 00:30:03.760]  他说你把钱存起来了
[00:30:03.760 --> 00:30:05.760]  今天呢你可以行善
[00:30:05.760 --> 00:30:06.760]  你可以行善
[00:30:06.760 --> 00:30:07.760]  有能力行善了
[00:30:07.760 --> 00:30:09.760]  就你不行善
[00:30:09.760 --> 00:30:10.760]  把钱存起来
[00:30:10.760 --> 00:30:12.760]  为了将来
[00:30:12.760 --> 00:30:13.760]  他说这样的话
[00:30:13.760 --> 00:30:16.760]  那就是罪了
[00:30:16.760 --> 00:30:19.760]  所以眼睛只是看到将来
[00:30:19.760 --> 00:30:22.760]  却是忽视了现在的机会
[00:30:22.760 --> 00:30:25.760]  可以去做好事的机会
[00:30:25.760 --> 00:30:27.760]  那么这个就是罪了
[00:30:27.760 --> 00:30:32.760]  所以这个雅各就警告说
[00:30:32.760 --> 00:30:35.760]  今天若是有行善的能力
[00:30:35.760 --> 00:30:37.760]  你而不去行的
[00:30:37.760 --> 00:30:39.760]  那么就是罪了
[00:30:39.760 --> 00:30:43.760]  行善是
[00:30:43.760 --> 00:30:45.760]  圣经里说的行善呢
[00:30:45.760 --> 00:30:49.760]  就是按照神的心意
[00:30:49.760 --> 00:30:55.760]  作为他的根据来行动来做
[00:30:55.760 --> 00:30:59.760]  不是说成了一个骄傲的行
[00:30:59.760 --> 00:31:01.760]  有些人行善以后
[00:31:01.760 --> 00:31:04.760]  要别人都知道他做了什么好事
[00:31:04.760 --> 00:31:08.760]  要这个什么地方贴他的名字
[00:31:08.760 --> 00:31:10.760]  说这个人捐了多少钱
[00:31:10.760 --> 00:31:12.760]  神不要这些
[00:31:12.760 --> 00:31:15.760]  神叫我们行善是应该的
[00:31:15.760 --> 00:31:17.760]  行善是我们的本分
[00:31:17.760 --> 00:31:20.760]  不能够以行善作为一种功劳
[00:31:20.760 --> 00:31:22.760]  骄傲起来
[00:31:22.760 --> 00:31:25.760]  但是也不能够为着将来
[00:31:25.760 --> 00:31:27.760]  我要为了将来
[00:31:27.760 --> 00:31:32.760]  我就忽略了今天行善的机会了
[00:31:32.760 --> 00:31:39.760]  所以我们看到我们的生命是卑微的
[00:31:39.760 --> 00:31:42.760]  所以我们就不批评论坂利兄
[00:31:42.760 --> 00:31:45.760]  我们看到我们的生命是无定的
[00:31:45.760 --> 00:31:47.760]  短暂的
[00:31:47.760 --> 00:31:49.760]  无定的
[00:31:49.760 --> 00:31:51.760]  那么就不要为着将来开口
[00:31:51.760 --> 00:31:54.760]  第三个
[00:31:54.760 --> 00:31:57.760]  我们的生命是短暂的
[00:31:57.760 --> 00:32:01.760]  不要只知道积攒钱财
[00:32:01.760 --> 00:32:03.760]  第五章
[00:32:03.760 --> 00:32:05.760]  这一节到六节里
[00:32:05.760 --> 00:32:07.760]  这一段就看到
[00:32:07.760 --> 00:32:14.760]  这个有一些是为了今生在积攒钱财的
[00:32:14.760 --> 00:32:16.760]  讲到这些
[00:32:16.760 --> 00:32:18.760]  富足的人
[00:32:18.760 --> 00:32:20.760]  讲的富足的人
[00:32:20.760 --> 00:32:23.760]  他们只是看到今生
[00:32:23.760 --> 00:32:25.760]  那么信徒呢
[00:32:25.760 --> 00:32:28.760]  信徒是有今生
[00:32:28.760 --> 00:32:30.760]  还有来生的人
[00:32:30.760 --> 00:32:34.760]  基督徒不是只看到只是有今生的人
[00:32:34.760 --> 00:32:36.760]  他还有来生
[00:32:36.760 --> 00:32:39.760]  今生是短暂的
[00:32:39.760 --> 00:32:41.760]  最多一百年
[00:32:41.760 --> 00:32:43.760]  一百多年
[00:32:43.760 --> 00:32:47.760]  但是来生却是长久的
[00:32:47.760 --> 00:32:49.760]  只是顾的今生
[00:32:49.760 --> 00:32:51.760]  而忽视的来生
[00:32:51.760 --> 00:32:57.760]  那么这个就亏损会很大的
[00:32:57.760 --> 00:32:59.760]  所以到
[00:32:59.760 --> 00:33:01.760]  到第五章
[00:33:01.760 --> 00:33:02.760]  我们就看见
[00:33:02.760 --> 00:33:06.760]  这个雅各的口气是比较严厉的
[00:33:06.760 --> 00:33:08.760]  因为今天我们所读的经文
[00:33:08.760 --> 00:33:12.760]  从四章的十一节到五章的六节
[00:33:12.760 --> 00:33:15.760]  雅各的口气都是很严厉的
[00:33:15.760 --> 00:33:16.760]  他说
[00:33:16.760 --> 00:33:18.760]  你们这些富足人呢
[00:33:18.760 --> 00:33:24.760]  他要责备那些富人有钱人的
[00:33:24.760 --> 00:33:25.760]  他说
[00:33:25.760 --> 00:33:26.760]  在四章呢
[00:33:26.760 --> 00:33:27.760]  就说到
[00:33:27.760 --> 00:33:29.760]  有一些人呢
[00:33:29.760 --> 00:33:31.760]  第一节到第三节
[00:33:31.760 --> 00:33:32.760]  说到有一些人呢
[00:33:32.760 --> 00:33:34.760]  他们要想得着一些什么
[00:33:34.760 --> 00:33:35.760]  结果呢
[00:33:35.760 --> 00:33:37.760]  得不着
[00:33:37.760 --> 00:33:40.760]  那么就发生争执
[00:33:40.760 --> 00:33:42.760]  发生冲突了
[00:33:42.760 --> 00:33:46.760]  四章上半章讲到得不着的人
[00:33:46.760 --> 00:33:48.760]  到第五章呢
[00:33:48.760 --> 00:33:52.760]  就讲到这些得着的很有钱
[00:33:52.760 --> 00:33:54.760]  得着很多的钱财的
[00:33:54.760 --> 00:33:59.760]  但是他不知道怎么能够善用这些钱财
[00:33:59.760 --> 00:34:00.760]  这些富人
[00:34:00.760 --> 00:34:04.760]  他不是种种的提到富人
[00:34:04.760 --> 00:34:08.760]  就有钱人并不是圣经所反对的
[00:34:08.760 --> 00:34:10.760]  有钱人就是这些人呢
[00:34:10.760 --> 00:34:13.760]  只知道积攒钱财
[00:34:13.760 --> 00:34:18.760]  不知道怎么把钱财用在神所喜欢的地方
[00:34:18.760 --> 00:34:21.760]  他没有尽到责任
[00:34:21.760 --> 00:34:23.760]  钱财很多
[00:34:23.760 --> 00:34:25.760]  要相反要看到
[00:34:25.760 --> 00:34:29.760]  同时要看到钱财把钱的很多给你
[00:34:29.760 --> 00:34:32.760]  是神给你的责任
[00:34:32.760 --> 00:34:35.760]  能够去帮助那些缺乏的人
[00:34:35.760 --> 00:34:42.760]  那么雅各所指责的这些的富人有钱人呢
[00:34:42.760 --> 00:34:49.760]  他们只是为了今生来积攒钱财
[00:34:49.760 --> 00:34:51.760]  看不到有来生
[00:34:51.760 --> 00:35:02.760]  所以在圣经的话就告诉他们积攒钱财是要被定罪的
[00:35:02.760 --> 00:35:05.760]  为什么只知道积攒钱财呢
[00:35:05.760 --> 00:35:07.760]  要被定罪呢
[00:35:07.760 --> 00:35:13.760]  第一个他们是用不义的方法能够得到钱财
[00:35:13.760 --> 00:35:21.760]  他们亏欠工人的工钱
[00:35:21.760 --> 00:35:23.760]  工人给他们收庄稼
[00:35:23.760 --> 00:35:27.760]  但是没有给他们工钱
[00:35:27.760 --> 00:35:29.760]  或者给不够
[00:35:29.760 --> 00:35:32.760]  应该给他一百块钱的
[00:35:32.760 --> 00:35:34.760]  可能给五十块钱
[00:35:34.760 --> 00:35:36.760]  克扣他们的钱
[00:35:36.760 --> 00:35:45.760]  有些在农村他们离开家到城市来做工
[00:35:45.760 --> 00:35:47.760]  在光着盖房子
[00:35:47.760 --> 00:35:55.760]  但是这个包工头或者这个借助公司就是把钱给扣下来
[00:35:55.760 --> 00:35:56.760]  不给他们
[00:35:56.760 --> 00:35:59.760]  所以有些人没办法就要去告状了
[00:35:59.760 --> 00:36:03.760]  告状什么应该得到工钱没有得到
[00:36:03.760 --> 00:36:07.760]  这就是说你克扣这个人的工钱
[00:36:07.760 --> 00:36:10.760]  你应该给他的报酬你没有给他
[00:36:10.760 --> 00:36:14.760]  或者说等房子盖好以后再给你们钱
[00:36:14.760 --> 00:36:19.760]  有的说房子盖好了我钱也丢了
[00:36:19.760 --> 00:36:20.760]  我钱也赔了
[00:36:20.760 --> 00:36:22.760]  我不能给你们钱了
[00:36:22.760 --> 00:36:25.760]  或者说别人还欠我钱了
[00:36:25.760 --> 00:36:28.760]  他们没有还我我没能力还
[00:36:28.760 --> 00:36:31.760]  这些种种的方法在国内的话
[00:36:31.760 --> 00:36:38.760]  真是很多很多人就为了这个事情的话告到上面去
[00:36:38.760 --> 00:36:50.760]  所以这个是这个就是你是把这个用不法的办法来得到钱财
[00:36:50.760 --> 00:36:55.760]  但是他说这个工钱有生命呼叫
[00:36:55.760 --> 00:36:57.760]  这个钱还能说话
[00:36:57.760 --> 00:37:03.760]  因为神看见这些听见这些人的呼声
[00:37:03.760 --> 00:37:05.760]  那么他都听进去了
[00:37:05.760 --> 00:37:14.760]  他到时候就要审判这些为富不仁的这些有钱人
[00:37:14.760 --> 00:37:19.760]  第二个他们用钱财不义
[00:37:19.760 --> 00:37:21.760]  不是为了正当的地方
[00:37:21.760 --> 00:37:25.760]  是为了要自己享受
[00:37:25.760 --> 00:37:30.760]  这是为用财用财不义
[00:37:30.760 --> 00:37:34.760]  享受神也允许我们享受
[00:37:34.760 --> 00:37:37.760]  享受就生命的美好
[00:37:37.760 --> 00:37:39.760]  吃点好的
[00:37:39.760 --> 00:37:41.760]  有点欲落
[00:37:41.760 --> 00:37:43.760]  享受这是可以的
[00:37:43.760 --> 00:37:48.760]  但是的这个节制
[00:37:48.760 --> 00:37:51.760]  这个最重要的这有钱的
[00:37:51.760 --> 00:37:56.760]  他要怎么能够管好这个钱财的责任
[00:37:56.760 --> 00:37:59.760]  所以这个他只是为了自己
[00:37:59.760 --> 00:38:03.760]  他说你们在世上享美福
[00:38:03.760 --> 00:38:05.760]  好艳乐
[00:38:05.760 --> 00:38:09.760]  那么你就不顾到穷人这个痛苦
[00:38:09.760 --> 00:38:14.760]  他们有他们的声音达到万君之主的耳中
[00:38:14.760 --> 00:38:17.760]  神听见了
[00:38:17.760 --> 00:38:24.760]  那么这个是一个对富人说是个很可怕的事情
[00:38:24.760 --> 00:38:28.760]  第三个他说你们定了义务的罪
[00:38:28.760 --> 00:38:30.760]  把他杀害
[00:38:30.760 --> 00:38:33.760]  他也不抵挡你们
[00:38:33.760 --> 00:38:36.760]  就是发展到极点
[00:38:36.760 --> 00:38:40.760]  当你为了钱只是这样钱财
[00:38:40.760 --> 00:38:43.760]  要得到更多的钱财
[00:38:43.760 --> 00:38:46.760]  你甚至可以去杀人
[00:38:46.760 --> 00:38:48.760]  那么看见这一人谁呢
[00:38:48.760 --> 00:38:51.760]  在旧约里头我们看到有个例子
[00:38:51.760 --> 00:38:53.760]  雅哈王
[00:38:53.760 --> 00:38:58.760]  以色列的雅哈王跟他的皇后耶锡别
[00:38:58.760 --> 00:39:02.760]  他看到他的皇宫旁边有一个人叫拿博
[00:39:02.760 --> 00:39:04.760]  他拿过的葡萄园很好
[00:39:04.760 --> 00:39:07.760]  他就要把他给占过来
[00:39:07.760 --> 00:39:09.760]  他就想办法把他杀掉
[00:39:09.760 --> 00:39:13.760]  其实雅和雅哈跟耶锡别
[00:39:13.760 --> 00:39:17.760]  他们是国王皇后很富有
[00:39:17.760 --> 00:39:19.760]  皇宫也很好
[00:39:19.760 --> 00:39:23.760]  怎么还要再去要一个人的葡萄园呢
[00:39:23.760 --> 00:39:25.760]  人家不肯卖给他
[00:39:25.760 --> 00:39:27.760]  他还要把他杀掉
[00:39:27.760 --> 00:39:29.760]  他说你们定了义务的罪
[00:39:29.760 --> 00:39:31.760]  把他杀害
[00:39:31.760 --> 00:39:35.760]  更严重的就是这些有钱的犹太人
[00:39:35.760 --> 00:39:38.760]  他们定了耶稣的罪
[00:39:38.760 --> 00:39:40.760]  把耶稣杀害了
[00:39:40.760 --> 00:39:43.760]  所以这些都是说到
[00:39:43.760 --> 00:39:47.760]  为什么神要定他们的罪难
[00:39:47.760 --> 00:39:54.760]  圣经在这些经文里头还说到
[00:39:54.760 --> 00:39:58.760]  这些人的富人的结局是什么样
[00:39:58.760 --> 00:40:02.760]  他们的富人的结局是什么样呢
[00:40:02.760 --> 00:40:10.760]  他们所挂的积攒钱财
[00:40:10.760 --> 00:40:12.760]  这些不义之财呢
[00:40:12.760 --> 00:40:14.760]  不会长久的
[00:40:14.760 --> 00:40:17.760]  不会是永远是归你所有的
[00:40:17.760 --> 00:40:22.760]  即使你能够一生积攒很多
[00:40:22.760 --> 00:40:24.760]  等到你离开世界的时候
[00:40:24.760 --> 00:40:27.760]  你就什么都没有了
[00:40:27.760 --> 00:40:31.760]  这些钱不知道是归谁去了
[00:40:31.760 --> 00:40:37.760]  他说你们的财务坏了
[00:40:37.760 --> 00:40:40.760]  在古时候
[00:40:40.760 --> 00:40:43.760]  人的一个财产包括三方面
[00:40:43.760 --> 00:40:45.760]  一个是财务
[00:40:45.760 --> 00:40:47.760]  一个是衣服
[00:40:47.760 --> 00:40:50.760]  一个是经营
[00:40:50.760 --> 00:40:54.760]  经营财务衣服
[00:40:54.760 --> 00:40:58.760]  这些都是人的财富的组成部分
[00:40:58.760 --> 00:41:02.760]  他说你们的财务坏了
[00:41:02.760 --> 00:41:04.760]  衣服呢
[00:41:04.760 --> 00:41:07.760]  放太久的衣服被虫子咬了
[00:41:07.760 --> 00:41:10.760]  穿在身上的衣服虫子不会咬的
[00:41:10.760 --> 00:41:14.760]  你放得越久拿出来的话虫子很多了
[00:41:14.760 --> 00:41:17.760]  经营呢还会秀的
[00:41:17.760 --> 00:41:21.760]  他说这些秀呢要证明你们的不是
[00:41:21.760 --> 00:41:26.760]  你将来来到神面前跟神说
[00:41:26.760 --> 00:41:29.760]  我没有积攒钱财啊
[00:41:29.760 --> 00:41:33.760]  神要说你看你这些经营都放得都秀了
[00:41:33.760 --> 00:41:35.760]  都发秀了
[00:41:35.760 --> 00:41:39.760]  这个就是你这个是积攒钱财的证据
[00:41:39.760 --> 00:41:46.760]  神可以借着这个来顶罪
[00:41:46.760 --> 00:41:48.760]  第二个
[00:41:48.760 --> 00:41:50.760]  神的要借用什么呢
[00:41:50.760 --> 00:41:53.760]  神的审判要领导他们
[00:41:53.760 --> 00:41:58.760]  苦难将有苦难领到你们身上
[00:41:58.760 --> 00:42:00.760]  有钱人也有苦难
[00:42:00.760 --> 00:42:01.760]  穷人有苦难
[00:42:01.760 --> 00:42:11.760]  有钱人有更多的苦难
[00:42:11.760 --> 00:42:14.760]  他说你们的思想享美福好艳乐
[00:42:14.760 --> 00:42:17.760]  当宰杀的日子
[00:42:17.760 --> 00:42:20.760]  这个地方提到宰杀的日子
[00:42:20.760 --> 00:42:24.760]  宰杀的日子就是审判的日子
[00:42:24.760 --> 00:42:27.760]  他说当宰杀的日子
[00:42:27.760 --> 00:42:31.760]  敬骄扬你们的心
[00:42:31.760 --> 00:42:34.760]  这骄扬你们的心的意思
[00:42:34.760 --> 00:42:39.760]  就是让你们的心很肥壮
[00:42:39.760 --> 00:42:42.760]  英文里头就是肥壮的心
[00:42:42.760 --> 00:42:45.760]  因为他们享受吃的好也不劳动
[00:42:45.760 --> 00:42:48.760]  结果这心呢很肥
[00:42:48.760 --> 00:42:50.760]  这心不是很强壮
[00:42:50.760 --> 00:42:51.760]  但是很肥
[00:42:51.760 --> 00:42:53.760]  可能上面的油很多
[00:42:53.760 --> 00:42:56.760]  那就是骄扬你们的心
[00:42:56.760 --> 00:42:58.760]  而且宰杀之日呢
[00:42:58.760 --> 00:42:59.760]  就是审判的时候
[00:42:59.760 --> 00:43:03.760]  你们不顾到将来有个审判的日子
[00:43:03.760 --> 00:43:06.760]  只是在今生享受
[00:43:06.760 --> 00:43:07.760]  结果使你们的心
[00:43:07.760 --> 00:43:11.760]  弄了很多的肥油在上面
[00:43:11.760 --> 00:43:15.760]  他说这个是非常危险的
[00:43:15.760 --> 00:43:20.760]  把自己养的肥肥胖胖的
[00:43:20.760 --> 00:43:22.760]  他说这好像什么呢
[00:43:22.760 --> 00:43:25.760]  好像在北美的话
[00:43:25.760 --> 00:43:27.760]  在感恩节以前
[00:43:27.760 --> 00:43:30.760]  养火鸡的地方
[00:43:30.760 --> 00:43:34.760]  他会特别的给一些火鸡吃的特别好
[00:43:34.760 --> 00:43:36.760]  因为快要上市了
[00:43:36.760 --> 00:43:38.760]  一个星期之内
[00:43:38.760 --> 00:43:40.760]  给它喂很多很多东西
