
[00:00:00.000 --> 00:00:03.000]  頂姐妹今年的猜拳月
[00:20:05.000 --> 00:20:08.000]  你想想是否需要勞費?
[00:20:08.000 --> 00:20:10.000]  要的
[00:20:10.000 --> 00:20:12.000]  去撒瑪尼亞也比較近
[00:20:12.000 --> 00:20:14.000]  現在去到很遠的安提阿
[00:20:14.000 --> 00:20:18.000]  你可以看見即使面對逼迫四散的困難
[00:20:18.000 --> 00:20:22.000]  教會都不敢宣教的心智
[00:20:22.000 --> 00:20:24.000]  這次派出巴拿巴
[00:20:24.000 --> 00:20:25.000]  實在是一個很好的決定
[00:20:25.000 --> 00:20:26.000]  為什麼?
[00:20:26.000 --> 00:20:27.000]  深水清的頂姐妹
[00:20:27.000 --> 00:20:28.000]  你會記得
[00:20:28.000 --> 00:20:30.000]  在少行傳早一點的篇章
[00:20:30.000 --> 00:20:32.000]  第四章提到巴拿巴
[00:20:32.000 --> 00:20:34.000]  他就是賣掉自己的田產
[00:20:34.000 --> 00:20:36.000]  奉獻出來的那個人
[00:20:36.000 --> 00:20:40.000]  他也是來自塞浦路斯的猶太人
[00:20:40.000 --> 00:20:42.000]  剛才我們看到那一節說
[00:20:42.000 --> 00:20:45.000]  有些塞浦路斯的信徒去到安提阿
[00:20:45.000 --> 00:20:47.000]  有關聯
[00:20:47.000 --> 00:20:49.000]  正好
[00:20:49.000 --> 00:20:51.000]  而巴拿巴的本名叫做約瑟
[00:20:51.000 --> 00:20:53.000]  他之所以被稱為巴拿巴
[00:20:53.000 --> 00:20:55.000]  相信是因為他的長處優點
[00:20:55.000 --> 00:20:58.000]  他很懂得鼓勵和勸導別人
[00:20:58.000 --> 00:21:01.000]  他的背景加上他的長處
[00:21:01.000 --> 00:21:05.000]  正正就是考察最佳的人選
[00:21:05.000 --> 00:21:08.000]  今天我們很多出了工場的宣教士
[00:21:08.000 --> 00:21:10.000]  或者新興工場
[00:21:10.000 --> 00:21:13.000]  都是需要一些日子去適應和建立
[00:21:13.000 --> 00:21:15.000]  在當中服事的人
[00:21:15.000 --> 00:21:16.000]  無論是宣教士
[00:21:16.000 --> 00:21:18.000]  或者一些在裏面傳科音的人
[00:21:18.000 --> 00:21:22.000]  有時候會感覺到孤單和有挫敗
[00:21:22.000 --> 00:21:25.000]  如果早期的時候能夠去探訪他們
[00:21:25.000 --> 00:21:28.000]  你找一個很懂得鼓勵他們的人
[00:21:28.000 --> 00:21:31.000]  去給他們有激勵、有勉勵
[00:21:31.000 --> 00:21:34.000]  會是對於這個新的宣教的單位
[00:21:34.000 --> 00:21:37.000]  是建立和鞏固的
[00:21:37.000 --> 00:21:39.000]  即使今天我們身處疫情當中
[00:21:39.000 --> 00:21:41.000]  我們仍然可以透過視像通話
[00:21:41.000 --> 00:21:43.000]  去鼓勵我們身處外地
[00:21:43.000 --> 00:21:46.000]  新去宣教的宣教士
[00:21:46.000 --> 00:21:49.000]  我想起自己作為傳道同工
[00:21:49.000 --> 00:21:51.000]  出短宣的經歷
[00:21:51.000 --> 00:21:52.000]  每次短宣
[00:21:52.000 --> 00:21:55.000]  我都會找一段時間
[00:21:55.000 --> 00:21:57.000]  去和宣教士聊天
[00:21:57.000 --> 00:22:00.000]  希望可以分擔一下他們的難處
[00:22:00.000 --> 00:22:03.000]  同樣在我以前負責分堂的
[00:22:03.000 --> 00:22:05.000]  關顧分堂的工作當中
[00:22:05.000 --> 00:22:07.000]  也會定期去探訪一些分堂
[00:22:07.000 --> 00:22:09.000]  參加他們的聚會
[00:22:09.000 --> 00:22:12.000]  作為一種考察和支持
[00:22:12.000 --> 00:22:13.000]  不過我承認
[00:22:13.000 --> 00:22:15.000]  有時候去到他們當中
[00:22:15.000 --> 00:22:17.000]  看到一些情況
[00:22:17.000 --> 00:22:19.000]  會不期然想起我們武堂
[00:22:19.000 --> 00:22:21.000]  我們北宣的一些做法
[00:22:21.000 --> 00:22:23.000]  甚至有時候真的忍不住
[00:22:23.000 --> 00:22:25.000]  提一兩句的意見
[00:22:25.000 --> 00:22:26.000]  現在回想起來
[00:22:26.000 --> 00:22:28.000]  其實有些汗顏和滴汗
[00:22:28.000 --> 00:22:30.000]  要求主赦免
[00:22:30.000 --> 00:22:33.000]  希望好同工們能夠原諒
[00:22:33.000 --> 00:22:35.000]  看來要做巴拿巴
[00:22:35.000 --> 00:22:38.000]  很懂得鼓勵人 很懂得勸勉
[00:22:38.000 --> 00:22:41.000]  真的要多加努力才行
[00:22:41.000 --> 00:22:43.000]  巴拿巴他能夠做到
[00:22:43.000 --> 00:22:45.000]  這是他的長處
[00:22:45.000 --> 00:22:48.000]  他的考察令他非常快樂
[00:22:48.000 --> 00:22:49.000]  因為二十三節那裡說
[00:22:49.000 --> 00:22:52.000]  他去到那裡就看到神的工作
[00:22:52.000 --> 00:22:54.000]  很大的恩典
[00:22:54.000 --> 00:22:56.000]  他知道果然上帝的恩典
[00:22:56.000 --> 00:22:59.000]  也臨到外邦人身上
[00:22:59.000 --> 00:23:00.000]  他不是看見這個新教會
[00:23:00.000 --> 00:23:01.000]  有很多的不足
[00:23:01.000 --> 00:23:05.000]  你們的聚會形式不行
[00:23:05.000 --> 00:23:07.000]  敬拜這裡要加強
[00:23:07.000 --> 00:23:08.000]  他不是提這些意見
[00:23:08.000 --> 00:23:10.000]  他是作出鼓勵
[00:23:10.000 --> 00:23:13.000]  那個勸勉是鼓勵他們
[00:23:13.000 --> 00:23:14.000]  最重要的是
[00:23:14.000 --> 00:23:16.000]  既然你缺志了
[00:23:16.000 --> 00:23:20.000]  你就要緊緊堅持跟隨耶穌基督
[00:23:20.000 --> 00:23:23.000]  堅心靠主
[00:23:23.000 --> 00:23:25.000]  巴拿巴之所以可以做到
[00:23:25.000 --> 00:23:29.000]  經文說因為他是一個好人
[00:23:29.000 --> 00:23:32.000]  原文有「因為」在前面
[00:23:32.000 --> 00:23:34.000]  因為巴拿巴是一個好人
[00:23:34.000 --> 00:23:36.000]  他能夠做出這個勸勉
[00:23:36.000 --> 00:23:38.000]  是因為他的好
[00:23:38.000 --> 00:23:39.000]  不僅如此
[00:23:39.000 --> 00:23:40.000]  他還是性靈充滿
[00:23:40.000 --> 00:23:43.000]  又有信心的人
[00:23:43.000 --> 00:23:44.000]  他是一個好人
[00:23:44.000 --> 00:23:45.000]  好人在今天的世代
[00:23:45.000 --> 00:23:47.000]  稍稍有一點貶義
[00:23:47.000 --> 00:23:48.000]  如果年輕一點的你
[00:23:48.000 --> 00:23:49.000]  你也會聽到
[00:23:49.000 --> 00:23:51.000]  好人在今天的用法
[00:23:51.000 --> 00:23:53.000]  譬如一個女孩子
[00:23:53.000 --> 00:23:56.000]  對著一個向她表白的男孩子說
[00:23:56.000 --> 00:23:58.000]  你是一個好人
[00:23:58.000 --> 00:24:00.000]  其實意思就是
[00:24:00.000 --> 00:24:02.000]  表示拒絕那個男孩子的心意
[00:24:02.000 --> 00:24:05.000]  這個好不足以令女孩子心動
[00:24:05.000 --> 00:24:07.000]  但是在聖經時代說的好
[00:24:07.000 --> 00:24:08.000]  真的是極好的
[00:24:08.000 --> 00:24:10.000]  好牧人
[00:24:10.000 --> 00:24:12.000]  你熟悉了
[00:24:12.000 --> 00:24:13.000]  路加福音也用過
[00:24:13.000 --> 00:24:15.000]  殺種的比喻裡
[00:24:15.000 --> 00:24:17.000]  形容好的泥土
[00:24:17.000 --> 00:24:19.000]  在好的泥土的比喻裡
[00:24:19.000 --> 00:24:20.000]  耶穌基督解釋
[00:24:20.000 --> 00:24:22.000]  什麼叫做好呢?
[00:24:22.000 --> 00:24:26.000]  就是那個人有一個誠實良善的心
[00:24:26.000 --> 00:24:30.000]  好就是一個誠實良善的心
[00:24:30.000 --> 00:24:33.000]  當這個有誠實良善的巴拿巴
[00:24:33.000 --> 00:24:36.000]  他確認了安提阿教會的信仰是純正的
[00:24:36.000 --> 00:24:39.000]  他又去鼓勵這群信徒緊緊跟隨耶穌
[00:24:39.000 --> 00:24:43.000]  在他這樣一鼓勵、一關顧之下
[00:24:43.000 --> 00:24:46.000]  福音工作又再下一城
[00:24:46.000 --> 00:24:48.000]  你看到二十四節最後那句話
[00:24:48.000 --> 00:24:51.000]  「於是許多人歸了主」
[00:24:51.000 --> 00:24:52.000]  但是巴拿巴接著下去
[00:24:52.000 --> 00:24:54.000]  他不是繼續歡喜下去
[00:24:54.000 --> 00:24:57.000]  又重複鼓勵、勸勉
[00:24:57.000 --> 00:25:01.000]  而是他做了第二件事
[00:25:01.000 --> 00:25:02.000]  他看見很有需要
[00:25:02.000 --> 00:25:05.000]  要找人來幫助這群初信弟兄姊妹
[00:25:05.000 --> 00:25:07.000]  在信仰上紮根
[00:25:07.000 --> 00:25:09.000]  他們需要有一位教師
[00:25:09.000 --> 00:25:10.000]  幫助他們明白
[00:25:10.000 --> 00:25:14.000]  這個植根在猶太舊約的信仰
[00:25:14.000 --> 00:25:17.000]  這個舊約又跟耶穌基督
[00:25:17.000 --> 00:25:19.000]  又跟他們這群作為外族人
[00:25:19.000 --> 00:25:21.000]  有什麼連繫呢?
[00:25:21.000 --> 00:25:26.000]  很需要有人很清楚教導他們
[00:25:26.000 --> 00:25:27.000]  所以剛才說
[00:25:27.000 --> 00:25:31.000]  這個好人其實都暗藏著一個對立面
[00:25:31.000 --> 00:25:34.000]  好的相反就是壞
[00:25:34.000 --> 00:25:35.000]  一個公認的好人
[00:25:35.000 --> 00:25:38.000]  一個有誠實善良的人
[00:25:38.000 --> 00:25:39.000]  同時影襯著
[00:25:39.000 --> 00:25:44.000]  在這一段被提名的另一個人
[00:25:44.000 --> 00:25:47.000]  掃羅
[00:25:47.000 --> 00:25:49.000]  掃羅當時還沒有改名做保羅
[00:25:49.000 --> 00:25:51.000]  其實就是提醒讀的人
[00:25:51.000 --> 00:25:53.000]  這個掃羅過去就是一個怎樣的人呢?
[00:25:53.000 --> 00:25:55.000]  迫害教會的人
[00:25:55.000 --> 00:25:59.000]  他的惡行、他的壞歷歷在目
[00:25:59.000 --> 00:26:01.000]  對於當時不少猶太信徒來說
[00:26:01.000 --> 00:26:03.000]  他是一個極具爭議的人物
[00:26:03.000 --> 00:26:05.000]  甚至你可以說
[00:26:05.000 --> 00:26:09.000]  很多信徒認為他是一個壞人
[00:26:09.000 --> 00:26:10.000]  你可以想像
[00:26:10.000 --> 00:26:13.000]  若果是你有家人被他迫害過
[00:26:13.000 --> 00:26:15.000]  拘捕過他去坐牢
[00:26:15.000 --> 00:26:18.000]  你都會認為他是壞人
[00:26:18.000 --> 00:26:23.000]  但巴拿巴就是這樣鼓勵、勸勉的人
[00:26:23.000 --> 00:26:25.000]  在整個初期教會裡
[00:26:25.000 --> 00:26:27.000]  只有他肯採保羅
[00:26:27.000 --> 00:26:31.000]  只有巴拿巴肯理這個掃羅
[00:26:31.000 --> 00:26:33.000]  巴拿巴聽聞
[00:26:33.000 --> 00:26:38.000]  掃羅就在隔離的城市大掃
[00:26:38.000 --> 00:26:40.000]  在那裡
[00:26:40.000 --> 00:26:42.000]  他也在那裡努力傳講耶穌
[00:26:42.000 --> 00:26:43.000]  去辯論
[00:26:43.000 --> 00:26:45.000]  他知道這個掃羅
[00:26:45.000 --> 00:26:49.000]  之前一個法利賽的律法師
[00:26:49.000 --> 00:26:51.000]  很精通希臘文的人
[00:26:51.000 --> 00:26:55.000]  會是基督信仰的上好的教師
[00:26:55.000 --> 00:26:57.000]  所以結果巴拿巴這個好人
[00:26:57.000 --> 00:27:01.000]  再加上掃羅這個壞人
[00:27:01.000 --> 00:27:03.000]  發生了什麼事呢?
[00:27:03.000 --> 00:27:06.000]  日諾哲說
[00:27:06.000 --> 00:27:10.000]  在那裡他們教了一年之後
[00:27:10.000 --> 00:27:13.000]  信徒被人認為是基督的門徒
[00:27:13.000 --> 00:27:15.000]  當然一開始這個基督徒的名稱
[00:27:15.000 --> 00:27:16.000]  是一種嘲笑的說話
[00:27:16.000 --> 00:27:20.000]  那群基督仔、基督女、基督佬的意思
[00:27:20.000 --> 00:27:23.000]  但是這個名稱慢慢流傳
[00:27:23.000 --> 00:27:25.000]  更加貼切的就是
[00:27:25.000 --> 00:27:26.000]  基督的門徒
[00:27:26.000 --> 00:27:27.000]  你有沒有看到
[00:27:27.000 --> 00:27:29.000]  這一對的好人
[00:27:29.000 --> 00:27:31.000]  上帝也使用
[00:27:31.000 --> 00:27:33.000]  以前是壞人的
[00:27:33.000 --> 00:27:35.000]  上帝也改變使用
[00:27:35.000 --> 00:27:36.000]  用這兩個人
[00:27:36.000 --> 00:27:38.000]  和當初傳方的信徒
[00:27:38.000 --> 00:27:40.000]  所有的果孝
[00:27:40.000 --> 00:27:42.000]  在上面去建造
[00:27:42.000 --> 00:27:45.000]  就讓基督的名字被傳開去
[00:27:45.000 --> 00:27:46.000]  連外人也記得
[00:27:46.000 --> 00:27:48.000]  安提柯教會這群人
[00:27:48.000 --> 00:27:50.000]  和基督耶穌的關係
[00:27:50.000 --> 00:27:51.000]  但是你呢?
[00:27:51.000 --> 00:27:54.000]  你是一個好人
[00:27:54.000 --> 00:27:55.000]  你可能說我都不是
[00:27:55.000 --> 00:27:57.000]  我以前也很壞
[00:27:57.000 --> 00:27:58.000]  記住
[00:27:58.000 --> 00:28:00.000]  在猜拳上
[00:28:00.000 --> 00:28:02.000]  好與壞
[00:28:02.000 --> 00:28:06.000]  神都能用
[00:28:06.000 --> 00:28:07.000]  更重要的是
[00:28:07.000 --> 00:28:09.000]  安提柯教會的建立
[00:28:09.000 --> 00:28:12.000]  是在患難裡不減宣教心的結果
[00:28:12.000 --> 00:28:14.000]  無論是哪一位信徒
[00:28:14.000 --> 00:28:17.000]  無論是原本教會怎樣想
[00:28:17.000 --> 00:28:19.000]  或者教會猜出去的人
[00:28:19.000 --> 00:28:22.000]  大家加上宣教的心智
[00:28:22.000 --> 00:28:24.000]  可以做成一件事
[00:28:24.000 --> 00:28:25.000]  不過更重要的是
[00:28:25.000 --> 00:28:27.000]  這個經文其實穿插著
[00:28:27.000 --> 00:28:29.000]  聖靈在當中的引導
[00:28:29.000 --> 00:28:30.000]  沒有聖靈
[00:28:30.000 --> 00:28:32.000]  是不會有這些事情發生的
[00:28:32.000 --> 00:28:33.000]  在二十一節說
[00:28:33.000 --> 00:28:35.000]  主的手和他們同在
[00:28:35.000 --> 00:28:37.000]  所以你看到後面那一句
[00:28:37.000 --> 00:28:40.000]  信而歸主的人就多起來
[00:28:40.000 --> 00:28:42.000]  而巴拿巴
[00:28:42.000 --> 00:28:44.000]  也是因為他滿有聖靈
[00:28:44.000 --> 00:28:47.000]  所以他能夠在那裡做成事
[00:28:47.000 --> 00:28:49.000]  又有很多人歸了主
[00:28:49.000 --> 00:28:50.000]  而最後那一段
[00:28:50.000 --> 00:28:52.000]  我們今天未必很詳細讀
[00:28:52.000 --> 00:28:53.000]  就是說到
[00:28:53.000 --> 00:28:54.000]  聖靈也使用利至
[00:28:54.000 --> 00:28:56.000]  耶路撒冷的先知
[00:28:56.000 --> 00:29:00.000]  叫他指出天下即將有的災難
[00:29:00.000 --> 00:29:03.000]  其實是要鼓勵這一班的信徒
[00:29:03.000 --> 00:29:07.000]  要去為聖位辨認祝福
[00:29:07.000 --> 00:29:11.000]  聖靈要使用這間新成立的教會
[00:29:11.000 --> 00:29:13.000]  頂智每當我們去推動猜拳
[00:29:13.000 --> 00:29:14.000]  我們可能會很強調
[00:29:14.000 --> 00:29:16.000]  人力物力的投入
[00:29:16.000 --> 00:29:17.000]  我們會鼓勵人
[00:29:17.000 --> 00:29:19.000]  起來回應呼召
[00:29:19.000 --> 00:29:20.000]  求生宣教
[00:29:20.000 --> 00:29:21.000]  成為宣教士
[00:29:21.000 --> 00:29:22.000]  成為信徒宣教士
[00:29:22.000 --> 00:29:25.000]  或者在本地成為傳道人
[00:29:25.000 --> 00:29:27.000]  成為支援猜拳的人
[00:29:27.000 --> 00:29:28.000]  但是我們不要忘記
[00:29:28.000 --> 00:29:29.000]  更加重要的是
[00:29:29.000 --> 00:29:31.000]  上帝的手在哪裡
[00:29:31.000 --> 00:29:33.000]  上帝的手在做什麼
[00:29:33.000 --> 00:29:35.000]  他是怎樣去用不同的人
[00:29:35.000 --> 00:29:36.000]  即使在患難裡
[00:29:36.000 --> 00:29:39.000]  他的工作是怎樣
[00:29:39.000 --> 00:29:40.000]  每年在這個時期
[00:29:40.000 --> 00:29:41.000]  其實我們北宣家
[00:29:41.000 --> 00:29:43.000]  也有一隊的短宣隊
[00:29:43.000 --> 00:29:45.000]  會去到一個地區
[00:29:45.000 --> 00:29:46.000]  幫助當地的宣教士
[00:29:46.000 --> 00:29:48.000]  舉辦營會
[00:29:48.000 --> 00:29:50.000]  辦茶經
[00:29:50.000 --> 00:29:52.000]  今年因為疫情
[00:29:52.000 --> 00:29:55.000]  短宣隊始終沒有辦法成行
[00:29:55.000 --> 00:29:56.000]  前兩天
[00:29:56.000 --> 00:29:57.000]  我問及一位
[00:29:57.000 --> 00:30:00.000]  長期關心這個地區工作的弟兄
[00:30:00.000 --> 00:30:01.000]  你知不知道
[00:30:01.000 --> 00:30:02.000]  那裡宣教士的情況
[00:30:02.000 --> 00:30:05.000]  和弟兄姊妹的情況是怎樣
[00:30:05.000 --> 00:30:07.000]  或者你會以為弟兄會回答
[00:30:07.000 --> 00:30:08.000]  都很慘啊
[00:30:08.000 --> 00:30:09.000]  疫情什麼都做不到
[00:30:09.000 --> 00:30:10.000]  不是啊
[00:30:10.000 --> 00:30:11.000]  他竟然回覆我
[00:30:11.000 --> 00:30:13.000]  他說
[00:30:13.000 --> 00:30:17.000]  疫情令到我們有更多機會
[00:30:17.000 --> 00:30:19.000]  去服侍這個地方
[00:30:19.000 --> 00:30:20.000]  即是怎樣?
[00:30:20.000 --> 00:30:21.000]  他說
[00:30:21.000 --> 00:30:23.000]  我現在在香港
[00:30:23.000 --> 00:30:25.000]  我能夠每兩個星期
[00:30:25.000 --> 00:30:28.000]  參加一次他們在網上的茶經班
[00:30:28.000 --> 00:30:29.000]  而其中每個月
[00:30:29.000 --> 00:30:31.000]  我都可以去帶
[00:30:31.000 --> 00:30:33.000]  實在很感恩
[00:30:33.000 --> 00:30:36.000]  這是我們以前沒有想過的方法
[00:30:36.000 --> 00:30:37.000]  你見不見到神的手
[00:30:37.000 --> 00:30:39.000]  是怎樣去調配
[00:30:39.000 --> 00:30:40.000]  在一切患難當中
[00:30:40.000 --> 00:30:41.000]  祂怎樣去工作?
[00:30:41.000 --> 00:30:43.000]  主的令在哪裡?
[00:30:43.000 --> 00:30:45.000]  哪裡就能夠有進展
[00:30:45.000 --> 00:30:46.000]  有突破?
[00:30:46.000 --> 00:30:48.000]  即使在這個歷史的轉折位
[00:30:48.000 --> 00:30:52.000]  上帝的工作仍然不減
[00:30:52.000 --> 00:30:53.000]  弟兄姊妹
[00:30:53.000 --> 00:30:54.000]  或者你正遭遇一生中
[00:30:54.000 --> 00:30:58.000]  很艱難的日子
[00:30:58.000 --> 00:31:00.000]  或者我們不需要每每都想到最壞
[00:31:00.000 --> 00:31:02.000]  受逼迫
[00:31:02.000 --> 00:31:04.000]  對於我們較為年少的一代
[00:31:04.000 --> 00:31:05.000]  是的,這段日子
[00:31:05.000 --> 00:31:08.000]  可能是你人生翻天覆地變幻的時刻
[00:31:08.000 --> 00:31:09.000]  不過
[00:31:09.000 --> 00:31:10.000]  上帝的手
[00:31:10.000 --> 00:31:13.000]  上帝的靈在做什麼?
[00:31:13.000 --> 00:31:15.000]  有位很有智慧的前輩說過
[00:31:15.000 --> 00:31:16.000]  這段患難的日子
[00:31:16.000 --> 00:31:17.000]  對於我們來說
[00:31:17.000 --> 00:31:19.000]  是亂七八糟的
[00:31:19.000 --> 00:31:20.000]  不過對於上帝來說
[00:31:20.000 --> 00:31:22.000]  就不是
[00:31:22.000 --> 00:31:26.000]  患難不代表上主失去控制
[00:31:26.000 --> 00:31:29.000]  因為患難亦在主的手中
[00:31:29.000 --> 00:31:31.000]  主的福音
[00:31:31.000 --> 00:31:35.000]  從來不因為患難而折斷
[00:31:35.000 --> 00:31:36.000]  弟兄姊妹
[00:31:36.000 --> 00:31:39.000]  即使在艱難的日子
[00:31:39.000 --> 00:31:43.000]  我們都只能夠繼續努力
[00:31:43.000 --> 00:31:45.000]  在猜拳上有份
[00:31:45.000 --> 00:31:47.000]  因為患難裡
[00:31:47.000 --> 00:31:49.000]  我們仍然要傳主的道
[00:31:49.000 --> 00:31:50.000]  我們都是基督徒
[00:31:50.000 --> 00:31:52.000]  我們都是小小的宣教士
[00:31:52.000 --> 00:31:56.000]  無論你身處在哪一個環境當中
[00:31:56.000 --> 00:31:57.000]  而你的好和壞
[00:31:57.000 --> 00:31:59.000]  上帝都能夠用
[00:31:59.000 --> 00:32:01.000]  更重要的是
[00:32:01.000 --> 00:32:06.000]  患難不會減去神的掌管
[00:32:06.000 --> 00:32:09.000]  但聖靈降臨在你們身上
[00:32:09.000 --> 00:32:12.000]  你們就必得著能力
[00:32:12.000 --> 00:32:14.000]  直到地極
[00:32:14.000 --> 00:32:17.000]  作主的見證
[00:32:17.000 --> 00:32:21.000]  我們一起祈禱
[00:32:21.000 --> 00:32:23.000]  主讓祢幫助我們
[00:32:23.000 --> 00:32:26.000]  在我們身處的艱難當中
[00:32:26.000 --> 00:32:30.000]  我們過得很困難的一段日子裡
[00:32:30.000 --> 00:32:32.000]  願我們仍然不放下
[00:32:32.000 --> 00:32:35.000]  那種傳福音的熱誠
[00:32:35.000 --> 00:32:37.000]  主讓祢幫助我們
[00:32:37.000 --> 00:32:39.000]  在你的猜拳的事情上
[00:32:39.000 --> 00:32:41.000]  或遠或近
[00:32:41.000 --> 00:32:43.000]  都盡力去參與
[00:32:43.000 --> 00:32:44.000]  多謝祢
[00:32:44.000 --> 00:32:45.000]  我們的祈禱
[00:32:45.000 --> 00:32:48.000]  是奉著耶穌基督得聖明節祈求
[00:32:48.000 --> 00:32:50.000]  阿彌陀佛
