
[00:00:00.000 --> 00:00:02.000]  親愛的姐妹,主佑平安!
[00:23:14.000 --> 00:23:16.000]  一個不經意就出口
[00:23:16.000 --> 00:23:19.000]  但那種去詛咒人的說話
[00:23:19.000 --> 00:23:21.000]  去建立人的說話
[00:23:21.000 --> 00:23:24.000]  越來越少
[00:23:24.000 --> 00:23:26.000]  在WhatsApp的群組裏面
[00:23:26.000 --> 00:23:28.000]  可能我們會看到
[00:23:28.000 --> 00:23:31.000]  當有些人說出傷害人的說話的時候
[00:23:31.000 --> 00:23:35.000]  那些希望去說出美善說話
[00:23:35.000 --> 00:23:36.000]  詛咒人的說話
[00:23:36.000 --> 00:23:38.000]  反而不再出聲
[00:23:38.000 --> 00:23:41.000]  可能因為怕一出聲的時候
[00:23:41.000 --> 00:23:42.000]  這個傷害人
[00:23:42.000 --> 00:23:43.000]  傷害慣人的說話
[00:23:43.000 --> 00:23:47.000]  就會繼續在WhatsApp裏面去攻擊人
[00:23:47.000 --> 00:23:49.000]  我們今天就是生活在一個
[00:23:49.000 --> 00:23:52.000]  嘴唇不潔的民眾
[00:23:52.000 --> 00:23:58.000]  借助人因著看到上帝的聖潔
[00:23:58.000 --> 00:24:01.000]  人對生命很大的反省
[00:24:01.000 --> 00:24:07.000]  就好像詩篇第139篇23-24節那裏說
[00:24:07.000 --> 00:24:08.000]  不如我們一起讀
[00:24:08.000 --> 00:24:11.000]  神呀求你監察我
[00:24:11.000 --> 00:24:14.000]  看在我裏面有什麼惡行沒有
[00:24:14.000 --> 00:24:18.000]  引導我走永生的道路
[00:24:18.000 --> 00:24:21.000]  去監察我們的心
[00:24:21.000 --> 00:24:22.000]  神有憐憫
[00:24:22.000 --> 00:24:24.000]  當以塞亞認罪之後
[00:24:24.000 --> 00:24:29.000]  就經歷神的潔淨和憐淨的憐憫
[00:24:29.000 --> 00:24:32.000]  因為神是憐憫的
[00:24:32.000 --> 00:24:37.000]  經文說你的罪孽便除掉
[00:24:37.000 --> 00:24:40.000]  你的罪惡就赦免了
[00:24:40.000 --> 00:24:42.000]  經文的翻譯給我們看到
[00:24:42.000 --> 00:24:43.000]  是一個被動式
[00:24:43.000 --> 00:24:45.000]  Is removed, is forgiven
[00:24:45.000 --> 00:24:48.000]  是不是因為人自己的能力
[00:24:48.000 --> 00:24:52.000]  而是上帝那種赦免臨在
[00:24:52.000 --> 00:24:56.000]  以致我們的罪得到赦免
[00:24:56.000 --> 00:24:58.000]  因為經文讓我們反省得到
[00:24:58.000 --> 00:25:01.000]  我們不能夠在上帝面前要質疑
[00:25:01.000 --> 00:25:03.000]  我們只能夠在上帝面前
[00:25:03.000 --> 00:25:06.000]  知道自己一無是處
[00:25:06.000 --> 00:25:08.000]  唯有這樣
[00:25:08.000 --> 00:25:11.000]  我們才能夠懂得怎樣向神
[00:25:11.000 --> 00:25:15.000]  懇求祂赦免臨在
[00:25:15.000 --> 00:25:18.000]  於是當人承認的時候
[00:25:18.000 --> 00:25:20.000]  我們的罪孽便除掉
[00:25:20.000 --> 00:25:25.000]  我們的罪惡就赦免了
[00:25:25.000 --> 00:25:28.000]  因著罪被赦免
[00:25:28.000 --> 00:25:30.000]  人聽到上帝的聲音
[00:25:30.000 --> 00:25:32.000]  我又聽見主的聲音說
[00:25:32.000 --> 00:25:34.000]  我可以差遣誰呢
[00:25:34.000 --> 00:25:36.000]  誰肯為我們去呢
[00:25:36.000 --> 00:25:40.000]  我說我在這裡請差遣我
[00:25:40.000 --> 00:25:43.000]  因著罪得到赦免那種輕省
[00:25:43.000 --> 00:25:48.000]  人很自然地就希望來作服事
[00:25:48.000 --> 00:25:49.000]  當人崇拜上帝
[00:25:49.000 --> 00:25:50.000]  重讚上帝
[00:25:50.000 --> 00:25:54.000]  熱誠自己能夠親近上帝的時候
[00:25:54.000 --> 00:25:56.000]  他又會聽到上帝的聲音
[00:25:56.000 --> 00:25:58.000]  當人謙卑信服的時候
[00:25:58.000 --> 00:26:01.000]  上帝就向他顯明心意
[00:26:01.000 --> 00:26:03.000]  人可以怎樣做呢
[00:26:03.000 --> 00:26:04.000]  我們可以怎樣做呢
[00:26:04.000 --> 00:26:05.000]  或者我們可以學習
[00:26:05.000 --> 00:26:08.000]  撒慕爾那種回應
[00:26:08.000 --> 00:26:12.000]  請說服人傾聽
[00:26:12.000 --> 00:26:16.000]  請說服人傾聽
[00:26:16.000 --> 00:26:19.000]  頂姐妹在這個敬拜的經歷裡面
[00:26:19.000 --> 00:26:20.000]  讓我們看到
[00:26:20.000 --> 00:26:23.000]  我們來到崇拜
[00:26:23.000 --> 00:26:24.000]  我們不只是來聽一堂道
[00:26:24.000 --> 00:26:25.000]  我們來到崇拜
[00:26:25.000 --> 00:26:28.000]  不是想聽一堂道的時候
[00:26:28.000 --> 00:26:29.000]  我們單單去分析一下
[00:26:29.000 --> 00:26:31.000]  究竟我們的信仰是怎樣
[00:26:31.000 --> 00:26:32.000]  我們來到崇拜的時候
[00:26:32.000 --> 00:26:34.000]  不是我們繞著手去聽
[00:26:34.000 --> 00:26:36.000]  今天的講員講成怎樣
[00:26:36.000 --> 00:26:37.000]  分析一下他
[00:26:37.000 --> 00:26:39.000]  究竟今天講得好還是不好
[00:26:39.000 --> 00:26:41.000]  我們不是來到崇拜的時候
[00:26:41.000 --> 00:26:43.000]  去看看今天所有侍奉的人員
[00:26:43.000 --> 00:26:45.000]  包括彈琴的領事
[00:26:45.000 --> 00:26:47.000]  他們做成怎樣
[00:26:47.000 --> 00:26:49.000]  我們來到崇拜
[00:26:49.000 --> 00:26:52.000]  不是看看最近教會用了網上崇拜
[00:26:52.000 --> 00:26:55.000]  是否有新的科技去幫助到
[00:26:55.000 --> 00:27:00.000]  這段經文讓我們看到
[00:27:00.000 --> 00:27:02.000]  來到崇拜
[00:27:02.000 --> 00:27:07.000]  我們要留心聽到上帝對我們說話
[00:27:07.000 --> 00:27:13.000]  並且我們需要去回應他
[00:27:13.000 --> 00:27:17.000]  在新約和舊約
[00:27:17.000 --> 00:27:19.000]  聖經的記載裡面
[00:27:19.000 --> 00:27:21.000]  有不少的記載都講到
[00:27:21.000 --> 00:27:23.000]  人怎樣對上帝的回應
[00:27:23.000 --> 00:27:25.000]  跟這句
[00:27:25.000 --> 00:27:28.000]  我在此請差遣我
[00:27:28.000 --> 00:27:30.000]  的回應是很相似的
[00:27:30.000 --> 00:27:33.000]  挪亞當他聽到要做一個方舟的時候
[00:27:33.000 --> 00:27:35.000]  他就說凡上帝所吩咐的
[00:27:35.000 --> 00:27:37.000]  他都照樣行了
[00:27:37.000 --> 00:27:39.000]  阿伯拉罕
[00:27:39.000 --> 00:27:42.000]  當他明言未改名的時候
[00:27:42.000 --> 00:27:46.000]  阿伯蘭就照著耶和華的吩咐去了
[00:27:46.000 --> 00:27:50.000]  瑪利亞明知前面的路很難走
[00:27:50.000 --> 00:27:52.000]  他都說情願照你的話
[00:27:52.000 --> 00:27:55.000]  成就在我身上
[00:27:55.000 --> 00:27:58.000]  耶穌
[00:27:58.000 --> 00:28:00.000]  祂本有神的形象
[00:28:00.000 --> 00:28:05.000]  但祂卻不以自己與神同等為強奪
[00:28:05.000 --> 00:28:07.000]  於是祂願意降卑
[00:28:07.000 --> 00:28:10.000]  道成肉身來到我們當中
[00:28:10.000 --> 00:28:13.000]  二賽
[00:28:13.000 --> 00:28:15.000]  於是二話不說就說
[00:28:15.000 --> 00:28:18.000]  我在這裡請差遣我
[00:28:18.000 --> 00:28:20.000]  這句話我想大家都很熟悉
[00:28:20.000 --> 00:28:22.000]  只不過很多時候我們說笑
[00:28:22.000 --> 00:28:25.000]  我在這裡請差遣他
[00:28:25.000 --> 00:28:29.000]  這句話說完之後
[00:28:29.000 --> 00:28:33.000]  接著上帝怎樣跟二賽說呢
[00:28:33.000 --> 00:28:36.000]  神首先跟他說
[00:28:36.000 --> 00:28:38.000]  這一行的任務
[00:28:38.000 --> 00:28:42.000]  是不會帶來很顯著的成果
[00:28:42.000 --> 00:28:44.000]  經文這樣形容
[00:28:44.000 --> 00:28:49.000]  你去告訴這百姓說你們聽是要聽見卻不明白
[00:28:49.000 --> 00:28:52.000]  看是要看見卻不曉得
[00:28:52.000 --> 00:28:57.000]  如果二賽亞即時說我在這裡請差遣我
[00:28:57.000 --> 00:29:00.000]  是去領受一個呼召
[00:29:00.000 --> 00:29:03.000]  然後他要為主作一件大事
[00:29:03.000 --> 00:29:06.000]  我相信他一定會很失望
[00:29:06.000 --> 00:29:09.000]  因為那些人會持續不明白他在做什麼
[00:29:09.000 --> 00:29:12.000]  會持續不了解他在做什麼
[00:29:12.000 --> 00:29:15.000]  因為他們的心仍然僵硬
[00:29:15.000 --> 00:29:17.000]  頂字每一節的經文提醒我們
[00:29:17.000 --> 00:29:19.000]  我們應呼召
[00:29:19.000 --> 00:29:21.000]  我們說我在這裡請差遣我
[00:29:21.000 --> 00:29:25.000]  不是要完成自己的夢想或者理想
[00:29:25.000 --> 00:29:28.000]  也不是為了要做一些事情
[00:29:28.000 --> 00:29:30.000]  我們取得成功
[00:29:30.000 --> 00:29:32.000]  得到別人的讚賞
[00:29:32.000 --> 00:29:35.000]  當我們說我在這裡請差遣我
[00:29:35.000 --> 00:29:38.000]  我們回應上帝的呼召的時候
[00:29:38.000 --> 00:29:40.000]  我們要學習的就是
[00:29:40.000 --> 00:29:43.000]  忠心去回應
[00:29:43.000 --> 00:29:48.000]  無論過程和結果是怎樣
[00:29:48.000 --> 00:29:50.000]  因為我們回應上帝的呼召
[00:29:50.000 --> 00:29:53.000]  我們需要有心理準備
[00:29:53.000 --> 00:29:55.000]  我們所做的
[00:29:55.000 --> 00:29:57.000]  我們所走出來的
[00:29:57.000 --> 00:30:00.000]  可能人是看不到
[00:30:00.000 --> 00:30:02.000]  我們所說的話
[00:30:02.000 --> 00:30:04.000]  人是聰耳不聞
[00:30:04.000 --> 00:30:06.000]  我們所作的一切
[00:30:06.000 --> 00:30:08.000]  看起來是白費功夫
[00:30:08.000 --> 00:30:12.000]  看不到有任何的成果
[00:30:12.000 --> 00:30:14.000]  但願意我們學習
[00:30:14.000 --> 00:30:17.000]  好像耳塞亞先知
[00:30:17.000 --> 00:30:19.000]  當他說完之後
[00:30:19.000 --> 00:30:21.000]  他就去信服
[00:30:21.000 --> 00:30:27.000]  他就按照上帝的吩咐和安排
[00:30:27.000 --> 00:30:30.000]  或者先知耳塞亞幫我們問了一個問題
[00:30:30.000 --> 00:30:31.000]  問什麼?
[00:30:31.000 --> 00:30:38.000]  主啊,這要到幾時呢?
[00:30:38.000 --> 00:30:41.000]  可見先知在失望裡都想知道這個情況
[00:30:41.000 --> 00:30:45.000]  究竟要到幾時才完呢?
[00:30:45.000 --> 00:30:48.000]  這個可能不是他原先所想
[00:30:48.000 --> 00:30:50.000]  他的期望是這樣
[00:30:50.000 --> 00:30:54.000]  但在當中我們看到他仍然願意信服
[00:30:54.000 --> 00:30:56.000]  他選擇去聆聽
[00:30:56.000 --> 00:30:58.000]  他選擇去改變自己
[00:30:58.000 --> 00:31:03.000]  他選擇順著上帝的心意
[00:31:03.000 --> 00:31:05.000]  《羅馬書》十二章一節
[00:31:05.000 --> 00:31:06.000]  經文這樣說
[00:31:06.000 --> 00:31:08.000]  將身體獻上當作活祭
[00:31:08.000 --> 00:31:09.000]  是聖潔的
[00:31:09.000 --> 00:31:11.000]  是神所喜悅的
[00:31:11.000 --> 00:31:12.000]  你們如此侍奉
[00:31:12.000 --> 00:31:14.000]  乃是理所當然的
[00:31:14.000 --> 00:31:17.000]  當中「侍奉」這個字
[00:31:17.000 --> 00:31:19.000]  原本的文字含有一個
[00:31:19.000 --> 00:31:23.000]  是敬拜的意思
[00:31:23.000 --> 00:31:25.000]  《羅馬書》的經文提醒我們
[00:31:25.000 --> 00:31:27.000]  我們將身體獻上當作活祭
[00:31:27.000 --> 00:31:29.000]  是神所喜悅的
[00:31:29.000 --> 00:31:31.000]  昔日舊約裡
[00:31:31.000 --> 00:31:35.000]  人要獻上投生無殘疾的祭物
[00:31:35.000 --> 00:31:38.000]  但今天我們獻上我們的生命
[00:31:38.000 --> 00:31:42.000]  是一個上帝月立的生命
[00:31:42.000 --> 00:31:44.000]  經文繼續在第二節說
[00:31:44.000 --> 00:31:46.000]  不要效法者的世界
[00:31:46.000 --> 00:31:48.000]  只要心意更新而變化
[00:31:48.000 --> 00:31:50.000]  叫你們測驗何為神的善良
[00:31:50.000 --> 00:31:54.000]  純存可喜悅的旨意
[00:31:54.000 --> 00:31:58.000]  或者新漢語譯本
[00:31:58.000 --> 00:32:01.000]  我覺得譯得更加讓他們明白
[00:32:01.000 --> 00:32:03.000]  不要效法這個時代
[00:32:03.000 --> 00:32:05.000]  反而要藉著心意更新
[00:32:05.000 --> 00:32:07.000]  讓自己被改變過來
[00:32:07.000 --> 00:32:10.000]  使你們可以測驗何為神的旨意
[00:32:10.000 --> 00:32:12.000]  何為那美善的
[00:32:12.000 --> 00:32:15.000]  神所喜悅的完全的事
[00:32:15.000 --> 00:32:19.000]  意思是我們要有好的敬拜
[00:32:19.000 --> 00:32:20.000]  好的侍奉的時候
[00:32:20.000 --> 00:32:22.000]  我們將身體獻上的時候
[00:32:22.000 --> 00:32:24.000]  不是隨便獻上
[00:32:24.000 --> 00:32:27.000]  而是我們需要不要效法這個時代
[00:32:27.000 --> 00:32:30.000]  我們要心意更新
[00:32:30.000 --> 00:32:33.000]  讓自己改變過來
[00:32:33.000 --> 00:32:37.000]  這樣我們才可以看到神的旨意
[00:32:37.000 --> 00:32:38.000]  何為美善
[00:32:38.000 --> 00:32:40.000]  何為上帝所喜悅的事
[00:32:40.000 --> 00:32:43.000]  在我們看到自己的罪
[00:32:43.000 --> 00:32:45.000]  生命改變的時候
[00:32:45.000 --> 00:32:48.000]  我們所獻上的祭
[00:32:48.000 --> 00:32:50.000]  才是上帝所熱鬧的
[00:32:50.000 --> 00:32:53.000]  我們生命的獻情
[00:32:53.000 --> 00:32:55.000]  我們生命的獻情
[00:32:55.000 --> 00:32:59.000]  才是夢上帝熱鬧的獻情
[00:32:59.000 --> 00:33:02.000]  以蔡司儀的經文幫我們明白
[00:33:02.000 --> 00:33:04.000]  崇拜是什麼
[00:33:04.000 --> 00:33:06.000]  崇拜就是我們看到上帝
[00:33:06.000 --> 00:33:08.000]  我們看到上帝的時候
[00:33:08.000 --> 00:33:11.000]  我們發覺自己是有罪的
[00:33:11.000 --> 00:33:13.000]  但是我們罪
[00:33:13.000 --> 00:33:16.000]  因著上帝的恩典我們得到赦免
[00:33:16.000 --> 00:33:18.000]  但是接著我們就不是坐在那裡
[00:33:18.000 --> 00:33:20.000]  而是我們需要去回應
[00:33:20.000 --> 00:33:22.000]  我們回應去做服事
[00:33:22.000 --> 00:33:25.000]  我們甘願在生命上不斷的更新
[00:33:25.000 --> 00:33:26.000]  去改變自己
[00:33:26.000 --> 00:33:29.000]  以致我們所奉獻上的
[00:33:29.000 --> 00:33:34.000]  是夢上帝所熱鬧的
[00:33:34.000 --> 00:33:36.000]  今年教會
[00:33:36.000 --> 00:33:38.000]  我們說在五個的支柱裡面
[00:33:38.000 --> 00:33:43.000]  我們強調是敬拜和傳福音
[00:33:43.000 --> 00:33:49.000]  所以在一月的第一個講壇
[00:33:49.000 --> 00:33:52.000]  我首先和大家分享了這篇信息
[00:33:52.000 --> 00:33:55.000]  希望透過以蔡司儀這段經文
[00:33:55.000 --> 00:33:57.000]  幫助我們去反省
[00:33:57.000 --> 00:34:02.000]  昔日我們敬拜的生活是怎樣
[00:34:02.000 --> 00:34:04.000]  希望透過這個描述
[00:34:04.000 --> 00:34:08.000]  幫助我們去更新我們的敬拜
[00:34:08.000 --> 00:34:11.000]  我想大家看看
[00:34:11.000 --> 00:34:13.000]  一條短片
[00:34:13.000 --> 00:34:14.000]  就在一月一號
[00:34:14.000 --> 00:34:18.000]  崇拜我們所分享的異象的短片
[00:34:42.000 --> 00:34:44.000]  在一百二十年前
[00:34:44.000 --> 00:34:46.000]  先賢就在這個地方
[00:34:46.000 --> 00:34:49.000]  建立了香港浸信教會
[00:34:49.000 --> 00:34:52.000]  其實當時社會所面對的困難和挑戰
[00:34:52.000 --> 00:34:55.000]  和今天是沒什麼分別的
[00:34:55.000 --> 00:34:57.000]  但是他們更加意識到
[00:34:57.000 --> 00:34:59.000]  福音必須要廣傳
[00:34:59.000 --> 00:35:01.000]  建立教會的重要性
[00:35:01.000 --> 00:35:02.000]  在這個地方
[00:35:02.000 --> 00:35:04.000]  建立了香港浸信教會
[00:35:04.000 --> 00:35:07.000]  其實當時社會所面對的困難和挑戰
[00:35:07.000 --> 00:35:09.000]  和今天是沒什麼分別的
[00:35:09.000 --> 00:35:11.000]  但是他們更加意識到
[00:35:11.000 --> 00:35:13.000]  福音必須要廣傳
[00:35:13.000 --> 00:35:15.000]  建立教會的重要性
[00:35:15.000 --> 00:35:21.000]  去年我們開始領受到
[00:35:21.000 --> 00:35:23.000]  《使徒行傳二章》的教導
[00:35:23.000 --> 00:35:27.000]  當中陳述了教會五大的支柱
[00:35:27.000 --> 00:35:29.000]  全心敬拜
[00:35:29.000 --> 00:35:31.000]  誠心學道
[00:35:31.000 --> 00:35:33.000]  愛心建立
[00:35:33.000 --> 00:35:35.000]  熱心傳道
[00:35:35.000 --> 00:35:37.000]  恆心禱告
[00:35:39.000 --> 00:35:41.000]  由2021年1月1日開始
[00:35:41.000 --> 00:35:43.000]  當教會進入120週年
[00:35:43.000 --> 00:35:45.000]  我們就以五大支柱
[00:35:45.000 --> 00:35:47.000]  來建立教會
[00:35:47.000 --> 00:35:49.000]  希望在新的一年裏
[00:35:49.000 --> 00:35:51.000]  我們都繼續仰望神
[00:35:51.000 --> 00:35:53.000]  依靠祂
[00:35:53.000 --> 00:35:55.000]  緊靠祂來前行
[00:35:55.000 --> 00:35:57.000]  讓我們的生命
[00:35:57.000 --> 00:35:59.000]  每一次來到崇拜的時候
[00:35:59.000 --> 00:36:01.000]  我們的生命就被更新
[00:36:01.000 --> 00:36:03.000]  我們去回應祂
[00:36:03.000 --> 00:36:05.000]  讓我們一同
[00:36:05.000 --> 00:36:09.000]  建立的時候
[00:36:09.000 --> 00:36:11.000]  我們在新的一年
[00:36:11.000 --> 00:36:13.000]  一同去立志
[00:36:13.000 --> 00:36:15.000]  我們同心禱告
[00:36:15.000 --> 00:36:17.000]  很常在過去一年
[00:36:17.000 --> 00:36:19.000]  我們實在經歷了
[00:36:19.000 --> 00:36:21.000]  驚濤駭浪
[00:36:21.000 --> 00:36:23.000]  我們遇見很多困難
[00:36:23.000 --> 00:36:25.000]  但是當我們回首
[00:36:25.000 --> 00:36:27.000]  很快就過去一年
[00:36:27.000 --> 00:36:29.000]  我們看到上帝的恩典
[00:36:29.000 --> 00:36:31.000]  祢的眷顧
[00:36:31.000 --> 00:36:33.000]  是沒有一刻離開
[00:36:33.000 --> 00:36:35.000]  我們更在生命裏
[00:36:35.000 --> 00:36:37.000]  經歷了主很多奇妙的作為
[00:36:37.000 --> 00:36:39.000]  主讓我們為一眾
[00:36:39.000 --> 00:36:41.000]  今天站在您面前的
[00:36:41.000 --> 00:36:43.000]  每一位參與
[00:36:43.000 --> 00:36:45.000]  的弟兄姊妹
[00:36:45.000 --> 00:36:47.000]  獻上祈禱
[00:36:47.000 --> 00:36:49.000]  主讓他們在生命裏
[00:36:49.000 --> 00:36:51.000]  都願意在繁忙的生活裏
[00:36:51.000 --> 00:36:53.000]  都分別為聖
[00:36:53.000 --> 00:36:55.000]  擺時間
[00:36:55.000 --> 00:36:57.000]  出來在不同的崗位
[00:36:57.000 --> 00:36:59.000]  上作服事
[00:36:59.000 --> 00:37:01.000]  是一份
[00:37:01.000 --> 00:37:03.000]  對您愛的回應
[00:37:03.000 --> 00:37:05.000]  是一份當看到
[00:37:05.000 --> 00:37:07.000]  神的榮美的時候
[00:37:07.000 --> 00:37:09.000]  願意將身體獻上
[00:37:09.000 --> 00:37:11.000]  當作活祭
[00:37:11.000 --> 00:37:13.000]  的一個回應
[00:37:13.000 --> 00:37:15.000]  主也喜歡我們
[00:37:15.000 --> 00:37:17.000]  很多時候有甩漏
[00:37:17.000 --> 00:37:19.000]  我們做得不完美
[00:37:19.000 --> 00:37:21.000]  但是我們願意在新的一年裏
[00:37:21.000 --> 00:37:23.000]  去立志
[00:37:23.000 --> 00:37:25.000]  去更優化我們的服事
[00:37:25.000 --> 00:37:27.000]  以致我們是更
[00:37:27.000 --> 00:37:29.000]  忠心
[00:37:29.000 --> 00:37:31.000]  更竭力的
[00:37:31.000 --> 00:37:33.000]  來在我們崗位上
[00:37:33.000 --> 00:37:35.000]  去盡忠職守
[00:37:35.000 --> 00:37:37.000]  主我相信
[00:37:37.000 --> 00:37:39.000]  這是您所預立的制
[00:37:39.000 --> 00:37:41.000]  以上禱告奉
[00:37:41.000 --> 00:37:43.000]  主耶穌基督的聖名祈求
