
[00:00:00.000 --> 00:00:16.000]  讓我們一同在這裡敬拜神,求主直著我們剛才所讀的經文,讓我們能夠明白神的心意。
[00:40:19.000 --> 00:40:23.000]  都要給這班利美人,
[00:40:23.000 --> 00:40:26.000]  以適列有多少支派呢?
[00:40:26.000 --> 00:40:28.000]  十二支派,
[00:40:28.000 --> 00:40:32.000]  我們看有十一個支派,
[00:40:32.000 --> 00:40:37.000]  十一個支派是養一個支派,
[00:40:37.000 --> 00:40:41.000]  如果他們真的這樣做的時候,
[00:40:41.000 --> 00:40:46.000]  其實利美人得到的是不少的,
[00:40:46.000 --> 00:40:51.000]  和其他的都是一樣的,
[00:40:51.000 --> 00:40:56.000]  因為有十一個支派是奉獻給十,
[00:40:56.000 --> 00:41:01.000]  所以出產的這些就是給利美人去用,
[00:41:01.000 --> 00:41:07.000]  只不過神的安排人未必那麼容易明白,
[00:41:07.000 --> 00:41:13.000]  信仰的門徒我相信他也未必會明白,
[00:41:13.000 --> 00:41:16.000]  耶穌似乎有去問一個人,
[00:41:16.000 --> 00:41:21.000]  讓他更加進深了解,
[00:41:21.000 --> 00:41:25.000]  這一次是耶穌主動去問一個人,
[00:41:25.000 --> 00:41:27.000]  五十九節,
[00:41:27.000 --> 00:41:30.000]  他又對一個人說:跟從我來,
[00:41:30.000 --> 00:41:33.000]  那人說:主,讓我先回去埋葬我的父親,
[00:41:33.000 --> 00:41:36.000]  又對一個人說:跟從我來,
[00:41:36.000 --> 00:41:40.000]  那人說:主,讓我先回去埋葬我的父親,
[00:41:40.000 --> 00:41:43.000]  這裡又說到另外一種的人,
[00:41:43.000 --> 00:41:45.000]  這樣講,另外一種人,
[00:41:45.000 --> 00:41:49.000]  耶穌知道這個人可能跟了一段路了,
[00:41:49.000 --> 00:41:52.000]  繼續跟下去嗎?
[00:41:52.000 --> 00:41:55.000]  會不會繼續跟下去呢?
[00:41:55.000 --> 00:41:58.000]  去到耶路撒冷可能頭一段會繼續跟,
[00:41:58.000 --> 00:42:01.000]  到耶路撒冷前一段可能會繼續跟,
[00:42:01.000 --> 00:42:04.000]  很多人歡呼的時候當然繼續跟,
[00:42:04.000 --> 00:42:06.000]  當歡呼的時候當然要跟隨,
[00:42:06.000 --> 00:42:08.000]  但是當耶穌基督被人抓去審問,
[00:42:08.000 --> 00:42:10.000]  被人鞭打的時候,
[00:42:10.000 --> 00:42:12.000]  當耶穌被抓去審問,
[00:42:12.000 --> 00:42:14.000]  被人鞭打的時候,
[00:42:14.000 --> 00:42:16.000]  彼得都不跟,
[00:42:16.000 --> 00:42:17.000]  彼得都不跟隨了,
[00:42:17.000 --> 00:42:20.000]  就是暗暗的在跟著,
[00:42:20.000 --> 00:42:22.000]  就是暗暗的在跟著,
[00:42:22.000 --> 00:42:24.000]  不敢說我是耶穌基督的門徒,
[00:42:24.000 --> 00:42:26.000]  不敢說我是耶穌基督的門徒,
[00:42:26.000 --> 00:42:29.000]  更加其他很多人都四散走了,
[00:42:29.000 --> 00:42:30.000]  其他人四散走了,
[00:42:30.000 --> 00:42:33.000]  耶穌知道當時的人,
[00:42:33.000 --> 00:42:35.000]  他將要面對什麼樣的挑戰,
[00:42:35.000 --> 00:42:37.000]  知道這些人將要面對什麼樣的挑戰,
[00:42:37.000 --> 00:42:39.000]  行走天路不是容易的,
[00:42:39.000 --> 00:42:41.000]  行走天路不容易,
[00:42:41.000 --> 00:42:43.000]  他們有些人將會退去,
[00:42:43.000 --> 00:42:45.000]  有些人將會退去,
[00:42:45.000 --> 00:42:48.000]  有些人可能口講是願意,
[00:42:48.000 --> 00:42:50.000]  有些人口講是願意,
[00:42:50.000 --> 00:42:52.000]  但是沒有心,
[00:42:52.000 --> 00:42:54.000]  沒有信心,
[00:42:54.000 --> 00:42:55.000]  沒有信心,
[00:42:55.000 --> 00:42:57.000]  但是有些人是有心的,
[00:42:57.000 --> 00:42:58.000]  有些人是有心的,
[00:42:58.000 --> 00:43:00.000]  要不然就不會跟了這麼久,
[00:43:00.000 --> 00:43:02.000]  要不然就不會跟了這麼久,
[00:43:02.000 --> 00:43:03.000]  但是就沒力,
[00:43:03.000 --> 00:43:04.000]  但是就沒力,
[00:43:04.000 --> 00:43:06.000]  有些人說就沒力,
[00:43:06.000 --> 00:43:08.000]  有些人講就沒力,
[00:43:08.000 --> 00:43:09.000]  沒力,
[00:43:09.000 --> 00:43:10.000]  無力,
[00:43:10.000 --> 00:43:11.000]  做就沒力,
[00:43:11.000 --> 00:43:13.000]  做就無力,
[00:43:13.000 --> 00:43:16.000]  那麼耶穌基督知道他們的問題的時候,
[00:43:16.000 --> 00:43:18.000]  那麼耶穌基督知道他們的問題的時候,
[00:43:18.000 --> 00:43:20.000]  耶穌說:跟我吧,來跟我吧,
[00:43:20.000 --> 00:43:22.000]  耶穌說:跟我吧,來跟我吧,
[00:43:22.000 --> 00:43:23.000]  那個人有回應,
[00:43:23.000 --> 00:43:24.000]  那個人有回應,
[00:43:24.000 --> 00:43:27.000]  主啊,讓我先回去埋葬我父親,
[00:43:27.000 --> 00:43:29.000]  讓我先回去埋葬我父親,
[00:43:29.000 --> 00:43:30.000]  合不合理啊?
[00:43:30.000 --> 00:43:31.000]  合不合理啊?
[00:43:31.000 --> 00:43:33.000]  他爸爸剛剛過世了,
[00:43:33.000 --> 00:43:35.000]  他爸爸剛剛過世了,
[00:43:35.000 --> 00:43:37.000]  回去還辦了安息禮拜,
[00:43:37.000 --> 00:43:38.000]  回去還辦了安息禮拜,
[00:43:38.000 --> 00:43:39.000]  回去還辦了安息禮拜,
[00:43:39.000 --> 00:43:40.000]  回去還辦了安息禮拜,
[00:43:40.000 --> 00:43:41.000]  應該是可以的,
[00:43:41.000 --> 00:43:42.000]  應該是可以的,
[00:43:42.000 --> 00:43:43.000]  應該是可以的,
[00:43:43.000 --> 00:43:45.000]  耶穌為什麼沒有什麼人情?
[00:43:45.000 --> 00:43:47.000]  耶穌為什麼沒有什麼人情?
[00:43:47.000 --> 00:43:49.000]  按照中東的文化,
[00:43:49.000 --> 00:43:50.000]  按照中東的文化,
[00:43:50.000 --> 00:43:52.000]  他講這句話的意思,
[00:43:52.000 --> 00:43:53.000]  他講這句話的意思,
[00:43:53.000 --> 00:43:54.000]  他講這句話的意思,
[00:43:54.000 --> 00:43:55.000]  這句話的意思呢?
[00:43:55.000 --> 00:43:58.000]  他爸爸不是死了,
[00:43:58.000 --> 00:43:59.000]  他爸爸不是死了,
[00:43:59.000 --> 00:44:00.000]  他爸爸不是死了,
[00:44:00.000 --> 00:44:03.000]  讓我先回去埋葬我父親,
[00:44:03.000 --> 00:44:04.000]  讓我先回去埋葬我父親,
[00:44:04.000 --> 00:44:05.000]  讓我先回去埋葬我父親,
[00:44:05.000 --> 00:44:06.000]  如果他爸爸剛剛過世了,
[00:44:06.000 --> 00:44:07.000]  如果他爸爸剛剛過世了,
[00:44:07.000 --> 00:44:08.000]  如果他爸爸剛剛過世了,
[00:44:08.000 --> 00:44:11.000]  他都不用等耶穌說他已經回家了,
[00:44:11.000 --> 00:44:12.000]  他都不用等耶穌說他已經回家了,
[00:44:12.000 --> 00:44:13.000]  他都不用等耶穌說他已經回家了,
[00:44:13.000 --> 00:44:15.000]  他都不用等耶穌說他已經回家了,
[00:44:15.000 --> 00:44:16.000]  其實講這句話,
[00:44:16.000 --> 00:44:17.000]  其實講這句話,
[00:44:17.000 --> 00:44:19.000]  他有一個他們的文化特色,
[00:44:19.000 --> 00:44:20.000]  他講這句話有他們的文化特色,
[00:44:20.000 --> 00:44:21.000]  他講這句話有他們的文化特色,
[00:44:21.000 --> 00:44:23.000]  特別當在中東的人,
[00:44:23.000 --> 00:44:24.000]  特別當在中東的人,
[00:44:24.000 --> 00:44:25.000]  他的家庭父母年紀老的時候,
[00:44:25.000 --> 00:44:26.000]  他的家庭父母年紀老的時候,
[00:44:26.000 --> 00:44:27.000]  父母年紀老半的時候,
[00:44:27.000 --> 00:44:28.000]  身體軟弱的時候,
[00:44:28.000 --> 00:44:29.000]  身體軟弱的時候,
[00:44:29.000 --> 00:44:30.000]  身體軟弱的時候,
[00:44:30.000 --> 00:44:31.000]  他們會留在家裡,
[00:44:31.000 --> 00:44:32.000]  他們會留在家裡,
[00:44:32.000 --> 00:44:33.000]  他們會留在家裡,
[00:44:33.000 --> 00:44:34.000]  看著父母,
[00:44:34.000 --> 00:44:35.000]  看著父母,
[00:44:35.000 --> 00:44:36.000]  看著父母,
[00:44:36.000 --> 00:44:37.000]  等他們離開這個世界,
[00:44:37.000 --> 00:44:43.000]  等他們離開這個世界,
[00:44:43.000 --> 00:44:44.000]  我們中國人都有這個說話,
[00:44:44.000 --> 00:44:45.000]  我們中國人都有這個說話,
[00:44:45.000 --> 00:44:46.000]  是關於孝道的,
[00:44:46.000 --> 00:44:47.000]  是關於孝道的,
[00:44:47.000 --> 00:44:48.000]  在中國也有類似的話,
[00:44:48.000 --> 00:44:49.000]  在中國也有類似的話,
[00:44:49.000 --> 00:44:50.000]  是關於孝道的,
[00:44:50.000 --> 00:44:51.000]  父母在不遠遊,
[00:44:51.000 --> 00:44:52.000]  父母在不遠遊,
[00:44:52.000 --> 00:44:53.000]  父母在不遠遊,
[00:44:53.000 --> 00:44:54.000]  古代人是這樣的,
[00:44:54.000 --> 00:44:55.000]  古代人是這樣的,
[00:44:55.000 --> 00:44:56.000]  古代人都如此,
[00:44:56.000 --> 00:44:57.000]  古代人都如此,
[00:44:57.000 --> 00:44:58.000]  父母在這裡年紀已經老了,
[00:44:58.000 --> 00:44:59.000]  父母在這裡年紀已經老了,
[00:44:59.000 --> 00:45:00.000]  父母在這裡年紀已經老了,
[00:45:00.000 --> 00:45:01.000]  父母在這裡年紀已經老了,
[00:45:01.000 --> 00:45:02.000]  不會去到很遠的地方,
[00:45:02.000 --> 00:45:03.000]  不會去到很遠的地方,
[00:45:03.000 --> 00:45:04.000]  不會去到很遠的地方,
[00:45:04.000 --> 00:45:07.000]  去到哪裡都告訴別人方向,
[00:45:07.000 --> 00:45:08.000]  去到哪裡都告訴別人方向,
[00:45:08.000 --> 00:45:09.000]  無論去到哪裡都告訴別人方向,
[00:45:09.000 --> 00:45:10.000]  無論去到哪裡都告訴別人方向,
[00:45:10.000 --> 00:45:11.000]  我從什麼地方來,
[00:45:11.000 --> 00:45:12.000]  無論去到哪裡都告訴別人方向,
[00:45:12.000 --> 00:45:13.000]  特別是中東人,
[00:45:13.000 --> 00:45:14.000]  特別是中東人,
[00:45:14.000 --> 00:45:15.000]  中東人也是如此,
[00:45:15.000 --> 00:45:16.000]  中東人也是如此,
[00:45:16.000 --> 00:45:17.000]  如果去到中東,
[00:45:17.000 --> 00:45:18.000]  中東人說,
[00:45:18.000 --> 00:45:19.000]  中東人說,
[00:45:19.000 --> 00:45:20.000]  你可不可以陪我去一個地方,
[00:45:20.000 --> 00:45:21.000]  你可不可以陪我去一個地方,
[00:45:21.000 --> 00:45:22.000]  我來到這裡旅遊,
[00:45:22.000 --> 00:45:23.000]  你可不可以陪我去一個地方,
[00:45:23.000 --> 00:45:24.000]  我來去一個什麼地方,
[00:45:24.000 --> 00:45:25.000]  我來去一個什麼地方,
[00:45:25.000 --> 00:45:26.000]  我從什麼地方來,
[00:45:26.000 --> 00:45:27.000]  你可不可以陪我去一個地方,
[00:45:27.000 --> 00:45:34.000]  我來去一個什麼地方,
[00:45:34.000 --> 00:45:35.000]  你可不可以陪我去一個地方,
[00:45:35.000 --> 00:45:36.000]  我來去一個什麼地方,
[00:45:36.000 --> 00:45:37.000]  我來去一個什麼地方,
[00:45:37.000 --> 00:45:38.000]  我來去一個什麼地方,
[00:45:38.000 --> 00:45:39.000]  你可不可以陪我去一個地方,
[00:45:39.000 --> 00:45:40.000]  我來去一個什麼地方,
[00:45:40.000 --> 00:45:41.000]  我來去一個什麼地方,
[00:45:41.000 --> 00:45:42.000]  我來去一個什麼地方,
[00:45:42.000 --> 00:45:43.000]  我來去一個什麼地方,
[00:45:43.000 --> 00:45:44.000]  我來去一個什麼地方,
[00:45:44.000 --> 00:45:45.000]  我來去一個什麼地方,
[00:45:45.000 --> 00:45:46.000]  我來去一個什麼地方,
[00:45:46.000 --> 00:45:47.000]  我來去一個什麼地方,
[00:45:47.000 --> 00:45:48.000]  我來去一個什麼地方,
[00:45:48.000 --> 00:45:49.000]  我來去一個什麼地方,
[00:45:49.000 --> 00:45:50.000]  我來去一個什麼地方,
[00:45:50.000 --> 00:45:51.000]  我來去一個什麼地方,
[00:45:51.000 --> 00:45:52.000]  我來去一個什麼地方,
[00:45:52.000 --> 00:45:53.000]  我來去一個什麼地方,
[00:45:53.000 --> 00:45:54.000]  我來去一個什麼地方,
[00:45:54.000 --> 00:45:55.000]  我來去一個什麼地方,
[00:45:55.000 --> 00:45:56.000]  我來去一個什麼地方,
[00:45:56.000 --> 00:45:57.000]  我來去一個什麼地方,
[00:45:57.000 --> 00:45:58.000]  我來去一個什麼地方,
[00:45:58.000 --> 00:45:59.000]  我來去一個什麼地方,
[00:45:59.000 --> 00:46:00.000]  我來去一個什麼地方,
[00:46:00.000 --> 00:46:01.000]  我來去一個什麼地方,
[00:46:01.000 --> 00:46:02.000]  我來去一個什麼地方,
[00:46:02.000 --> 00:46:03.000]  我來去一個什麼地方,
[00:46:03.000 --> 00:46:04.000]  我來去一個什麼地方,
[00:46:04.000 --> 00:46:05.000]  我來去一個什麼地方,
[00:46:05.000 --> 00:46:06.000]  我來去一個什麼地方,
[00:46:06.000 --> 00:46:07.000]  我來去一個什麼地方,
[00:46:07.000 --> 00:46:08.000]  我來去一個什麼地方,
[00:46:08.000 --> 00:46:09.000]  我來去一個什麼地方,
[00:46:09.000 --> 00:46:10.000]  我來去一個什麼地方,
[00:46:10.000 --> 00:46:11.000]  我來去一個什麼地方,
[00:46:11.000 --> 00:46:12.000]  我來去一個什麼地方,
[00:46:12.000 --> 00:46:13.000]  我來去一個什麼地方,
[00:46:13.000 --> 00:46:14.000]  我來去一個什麼地方,
[00:46:14.000 --> 00:46:15.000]  我來去一個什麼地方,
[00:46:15.000 --> 00:46:16.000]  我來去一個什麼地方,
[00:46:16.000 --> 00:46:17.000]  我來去一個什麼地方,
[00:46:17.000 --> 00:46:18.000]  我來去一個什麼地方,
[00:46:18.000 --> 00:46:19.000]  我來去一個什麼地方,
[00:46:19.000 --> 00:46:20.000]  我來去一個什麼地方,
[00:46:20.000 --> 00:46:26.000]  我來去一個什麼地方,
[00:46:26.000 --> 00:46:27.000]  我來去一個什麼地方,
[00:46:27.000 --> 00:46:28.000]  我來去一個什麼地方,
[00:46:28.000 --> 00:46:29.000]  我來去一個什麼地方,
[00:46:29.000 --> 00:46:30.000]  我來去一個什麼地方,
[00:46:30.000 --> 00:46:31.000]  我來去一個什麼地方,
[00:46:31.000 --> 00:46:32.000]  我來去一個什麼地方,
[00:46:32.000 --> 00:46:33.000]  我來去一個什麼地方,
[00:46:33.000 --> 00:46:34.000]  我來去一個什麼地方,
[00:46:34.000 --> 00:46:35.000]  我來去一個什麼地方,
[00:46:35.000 --> 00:46:36.000]  我來去一個什麼地方,
[00:46:36.000 --> 00:46:37.000]  我來去一個什麼地方,
[00:46:37.000 --> 00:46:38.000]  我來去一個什麼地方,
[00:46:38.000 --> 00:46:39.000]  我來去一個什麼地方,
[00:46:39.000 --> 00:46:40.000]  我來去一個什麼地方,
[00:46:40.000 --> 00:46:41.000]  我來去一個什麼地方,
[00:46:41.000 --> 00:46:42.000]  我來去一個什麼地方,
[00:46:42.000 --> 00:46:43.000]  我來去一個什麼地方,
[00:46:43.000 --> 00:46:44.000]  我來去一個什麼地方,
[00:46:44.000 --> 00:46:45.000]  我來去一個什麼地方,
[00:46:45.000 --> 00:46:46.000]  我來去一個什麼地方,
[00:46:46.000 --> 00:46:47.000]  我來去一個什麼地方,
[00:46:47.000 --> 00:46:48.000]  我來去一個什麼地方,
[00:46:48.000 --> 00:46:49.000]  我來去一個什麼地方,
[00:46:49.000 --> 00:46:50.000]  我來去一個什麼地方,
[00:46:50.000 --> 00:46:51.000]  我來去一個什麼地方,
[00:46:51.000 --> 00:46:52.000]  我來去一個什麼地方,
[00:46:52.000 --> 00:46:53.000]  我來去一個什麼地方,
[00:46:53.000 --> 00:46:54.000]  我來去一個什麼地方,
[00:46:54.000 --> 00:46:55.000]  我來去一個什麼地方,
[00:46:55.000 --> 00:46:56.000]  我來去一個什麼地方,
[00:46:56.000 --> 00:46:57.000]  我來去一個什麼地方,
[00:46:57.000 --> 00:46:58.000]  我來去一個什麼地方,
[00:46:58.000 --> 00:46:59.000]  我來去一個什麼地方,
[00:46:59.000 --> 00:47:00.000]  我來去一個什麼地方,
[00:47:00.000 --> 00:47:01.000]  我來去一個什麼地方,
[00:47:01.000 --> 00:47:02.000]  我來去一個什麼地方,
[00:47:02.000 --> 00:47:03.000]  我來去一個什麼地方,
[00:47:03.000 --> 00:47:04.000]  我來去一個什麼地方,
[00:47:04.000 --> 00:47:05.000]  我來去一個什麼地方,
[00:47:05.000 --> 00:47:06.000]  我來去一個什麼地方,
[00:47:06.000 --> 00:47:07.000]  我來去一個什麼地方,
[00:47:07.000 --> 00:47:08.000]  我來去一個什麼地方,
[00:47:08.000 --> 00:47:09.000]  我來去一個什麼地方,
[00:47:09.000 --> 00:47:10.000]  我來去一個什麼地方,
[00:47:10.000 --> 00:47:11.000]  我來去一個什麼地方,
[00:47:11.000 --> 00:47:12.000]  我來去一個什麼地方,
[00:47:12.000 --> 00:47:13.000]  我來去一個什麼地方,
[00:47:13.000 --> 00:47:42.980]  (主)又無口,即是又口又無,不單止是無心(王)不但無心(主)又無力(王)又無力(主)有時甚至又不講(王)有時又不講(主)又連他自己是不是耶穌基督的門徒都不講(王)甚至自己是不是舉耶穌基督的門徒都不肯講(主)因為根本都不肯定自己是不是跟隨耶穌(王)又不能肯定自己是不是跟隨耶穌(主)過去你跟隨耶穌基督的,今日我們(主)
[00:47:43.040 --> 00:47:44.380]  (主)作為一個基督徒
[00:47:44.380 --> 00:47:45.780]  (王)今日我們作為基督徒
[00:47:45.780 --> 00:47:50.200]  (主)人家問你你是不是基督徒
[00:47:50.200 --> 00:47:51.920]  (主)有些人未必會認
[00:47:51.920 --> 00:47:53.440]  (王)有人未必會承認
[00:47:53.440 --> 00:47:55.080]  (主)甚至都不想被人知道
[00:47:55.080 --> 00:47:56.320]  (王)甚至不想被人知道
[00:47:56.320 --> 00:47:58.680]  (主)因為怕被人取消
[00:47:58.680 --> 00:48:01.240]  (王)甚至怕人被取消
[00:48:01.240 --> 00:48:06.800]  (主)但有些人似乎幾勇敢,他想表達他自己
[00:48:06.800 --> 00:48:09.760]  (王)甚至有些人很勇敢,想表達自己
[00:48:09.760 --> 00:48:13.600]  (主)故此有一個人提到有一個人又這樣講
[00:48:13.600 --> 00:48:15.200]  (王)他甚至提到一個人這麼講
[00:48:15.200 --> 00:48:16.600]  (主)來一節
[00:48:16.600 --> 00:48:17.720]  (王)六十一節
[00:48:17.720 --> 00:48:24.000]  (主)主我要跟從你,但容我先去慈別我家裡的人
[00:48:24.000 --> 00:48:29.080]  (王)主我要跟隨你,但容我先去慈別家裡的人
[00:48:29.080 --> 00:48:30.400]  (主)這個人很主動
[00:48:30.400 --> 00:48:31.440]  (王)這樣很主動
[00:48:31.440 --> 00:48:33.680]  (主)主耶穌都沒有說你來跟從我
[00:48:33.680 --> 00:48:35.080]  (王)主耶穌沒有說你來跟隨我
[00:48:35.080 --> 00:48:37.840]  (主)但這個人就說主耶穌說我要跟從你
[00:48:37.840 --> 00:48:39.120]  (王)主耶穌說我要跟隨你
[00:48:39.120 --> 00:48:40.240]  (主)不過我有條件
[00:48:40.240 --> 00:48:41.680]  (王)我有條件
[00:48:41.680 --> 00:48:45.200]  (主)先容我回去慈別我的家裡的人
[00:48:45.200 --> 00:48:48.440]  (王)向我先去慈別我家裡的人
[00:48:48.440 --> 00:48:50.120]  (主)這個合不合理由?
[00:48:50.120 --> 00:48:52.280]  (王)這個理由合適不合適呢?
[00:48:52.280 --> 00:48:53.520]  (主)跟從耶穌基督
[00:48:53.520 --> 00:48:54.600]  (王)跟隨耶穌基督
[00:48:54.600 --> 00:48:56.360]  (主)跟家人說拜拜
[00:48:56.360 --> 00:48:57.800]  (王)跟家人說再見
[00:48:57.800 --> 00:49:00.280]  (主)當然回家都會回家
[00:49:00.280 --> 00:49:02.560]  (王)到該回家的時候回家
[00:49:02.560 --> 00:49:05.400]  (主)那耶穌基督應該都體諒一下
[00:49:05.400 --> 00:49:07.320]  (王)耶穌基督會體諒
[00:49:07.320 --> 00:49:08.880]  (主)那耶穌基督怎麼回答他呢?
[00:49:08.880 --> 00:49:11.320]  (王)那耶穌基督怎麼回答他呢?
[00:49:11.320 --> 00:49:12.160]  (主)耶穌這麼說
[00:49:12.160 --> 00:49:13.400]  (王)耶穌這麼說
[00:49:13.400 --> 00:49:15.000]  (主)似乎都不是很客氣
[00:49:15.000 --> 00:49:16.640]  (王)其實也很不客氣
[00:49:16.640 --> 00:49:18.600]  (主)他是守扶著泥巷厚漢的
[00:49:18.600 --> 00:49:20.440]  (主)不配進神的國
[00:49:20.440 --> 00:49:22.240]  (王)守扶著泥巷厚漢的
[00:49:22.240 --> 00:49:24.680]  (王)不配進神的國
[00:49:24.680 --> 00:49:26.960]  (主)耶穌這句話有什麼意思呢?
[00:49:26.960 --> 00:49:29.040]  (王)耶穌這句話有什麼意思呢?
[00:49:29.040 --> 00:49:30.160]  (主)其實他們當日
[00:49:30.160 --> 00:49:32.400]  (主)這些人說這句話是有意思的
[00:49:32.400 --> 00:49:35.080]  (王)這些人說這句話是有意思的
[00:49:35.080 --> 00:49:36.800]  (主)先回去慈別家人
[00:49:36.800 --> 00:49:38.600]  (王)先回去慈別家人
[00:49:38.600 --> 00:49:41.360]  (主)不是說開一個告別會
[00:49:41.360 --> 00:49:43.720]  (王)不是說開一個告別會
[00:49:43.720 --> 00:49:47.040]  (主)跟從耶穌基督這一班應該是男士來的
[00:49:47.040 --> 00:49:50.640]  (王)跟從耶穌基督這一班應該是男士來的
[00:49:50.640 --> 00:49:52.400]  (主)他們原本有他們的工作
[00:49:52.400 --> 00:49:54.120]  (王)原本有他們自己的工作
[00:49:54.120 --> 00:49:56.040]  (主)當他們要跟從耶穌基督的人
[00:49:56.040 --> 00:49:57.960]  (王)他們要跟從耶穌基督的人
[00:49:57.960 --> 00:50:01.960]  (主)他們就要放下家裡原本要做的手藝
[00:50:01.960 --> 00:50:04.920]  (王)他要放下原本要做的手藝
[00:50:04.920 --> 00:50:07.400]  (主)那些男士們
[00:50:07.400 --> 00:50:09.200]  (王)這些男士們
[00:50:09.200 --> 00:50:11.440]  (主)大部分每人都有一個手藝
[00:50:11.440 --> 00:50:13.120]  (王)大部分都有一個手藝
[00:50:13.120 --> 00:50:14.640]  (主)有些人是打魚的
[00:50:14.640 --> 00:50:15.600]  (王)有些是打魚的
[00:50:15.600 --> 00:50:16.800]  (主)有些人是織布的
[00:50:16.800 --> 00:50:17.920]  (王)有些是織布的
[00:50:17.920 --> 00:50:20.800]  (主)耶穌都是木匠來的
[00:50:20.800 --> 00:50:22.840]  (王)耶穌也是末相
[00:50:22.840 --> 00:50:24.720]  (主)每一個男丁
[00:50:24.720 --> 00:50:26.520]  (王)每一個男丁
[00:50:26.520 --> 00:50:28.560]  (主)特別是他父親都要教他的手藝
[00:50:28.560 --> 00:50:30.560]  (王)後來都教了手藝給他
[00:50:30.560 --> 00:50:32.360]  (主)或者他要跟人學一些手藝
[00:50:32.360 --> 00:50:34.480]  (王)或者他要跟人學一些手藝
[00:50:34.480 --> 00:50:36.120]  (主)慈別我家裡的人
[00:50:36.120 --> 00:50:37.760]  (王)慈別家裡的人
[00:50:37.760 --> 00:50:39.280]  (主)就要昔日門徒
[00:50:39.280 --> 00:50:40.240]  (王)就要昔日門徒
[00:50:40.240 --> 00:50:41.440]  (主)要跟從耶穌基督
[00:50:41.440 --> 00:50:42.560]  (王)跟從耶穌基督
[00:50:42.560 --> 00:50:43.600]  (主)放下遺忘
[00:50:43.600 --> 00:50:44.760]  (王)放下遺忘
[00:50:44.760 --> 00:50:45.680]  (主)全都不要了
[00:50:45.680 --> 00:50:46.600]  (王)全都不要了
[00:50:46.600 --> 00:50:47.440]  (主)跟從耶穌
[00:50:47.440 --> 00:50:48.280]  (王)跟從耶穌
[00:50:48.280 --> 00:50:51.200]  (主)意思就是說放下他以往的職業
[00:50:51.200 --> 00:50:53.840]  (王)就是說放下以往的職業
[00:50:53.840 --> 00:50:54.760]  (主)不做了
[00:50:54.760 --> 00:50:55.640]  (王)不做了
[00:50:55.640 --> 00:50:57.360]  (主)不做以往這些工作了
[00:50:57.360 --> 00:50:58.520]  (王)不做以往的工作了
[00:50:58.520 --> 00:51:01.920]  (主)專心去跟從耶穌基督就是服侍神
[00:51:01.920 --> 00:51:07.520]  (主)專心跟從耶穌基督就是服侍神
[00:51:07.520 --> 00:51:09.440]  (主)就是我們今天做拳道的人
[00:51:09.440 --> 00:51:10.520]  (王)就是全福音
[00:51:10.520 --> 00:51:11.520]  (主)全福音
[00:51:11.520 --> 00:51:13.320]  (王)靠福音來養生
[00:51:13.320 --> 00:51:14.680]  (主)靠福音來養生
[00:51:14.680 --> 00:51:15.920]  (王)是憑著信心
[00:51:15.920 --> 00:51:17.200]  (主)憑著信心
[00:51:17.200 --> 00:51:19.240]  (王)如果是有做拳道
[00:51:19.240 --> 00:51:20.800]  (主)如果有做拳道
[00:51:20.800 --> 00:51:22.640]  (王)又要去打工
[00:51:22.640 --> 00:51:23.600]  (主)又要去打工
[00:51:23.600 --> 00:51:25.280]  (王)朝九晚五這樣做
[00:51:25.280 --> 00:51:26.800]  (主)朝九晚五
[00:51:26.800 --> 00:51:29.000]  (王)有些人就說保羅都這樣做了
[00:51:29.000 --> 00:51:31.320]  (主)保羅都這麼做
[00:51:31.320 --> 00:51:32.720]  (主)但是你看保羅
[00:51:32.720 --> 00:51:35.400]  (主)他的心不是想著去賺錢
[00:51:35.400 --> 00:51:37.520]  (王)保羅的心不是想著怎麼去賺錢
[00:51:37.520 --> 00:51:38.520]  (主)保羅的見證
[00:51:38.520 --> 00:51:40.120]  (主)你看他這麼努力去做
[00:51:40.120 --> 00:51:41.720]  (主)都是為了見證神的實在
[00:51:41.720 --> 00:51:44.000]  (王)譬如保羅這麼去做
[00:51:44.000 --> 00:51:46.720]  (王)是見證神的時代
[00:51:46.720 --> 00:51:48.720]  (主)他做的帳篷
[00:51:48.720 --> 00:51:49.800]  (主)賺到的生活費
[00:51:49.800 --> 00:51:51.720]  (主)都是跟一些人去分享
[00:51:51.720 --> 00:51:53.920]  (王)譬如他做帳篷
[00:51:53.920 --> 00:51:56.240]  (王)掙到的生活費都是和大家分享
[00:51:56.240 --> 00:51:58.000]  (主)他的心是一心對著神
[00:51:58.000 --> 00:52:00.880]  (王)他一心向著神
[00:52:00.880 --> 00:52:03.160]  (主)固此耶穌說跟從他的人
[00:52:03.160 --> 00:52:05.520]  (王)固此耶穌說跟從他的人
[00:52:05.520 --> 00:52:08.000]  (主)守護了黎集圖的那些港農夫
[00:52:08.000 --> 00:52:10.880]  (王)守護了黎世家農夫
[00:52:10.880 --> 00:52:12.920]  (主)耕種穩食
[00:52:12.920 --> 00:52:17.400]  (王)耕種生活
[00:52:17.400 --> 00:52:18.920]  (主)如果他不專心
[00:52:18.920 --> 00:52:19.920]  (王)如果他不專心
[00:52:19.920 --> 00:52:21.600]  (主)去耕田的時候
[00:52:21.600 --> 00:52:22.600]  (王)他耕田的時候
[00:52:22.600 --> 00:52:24.040]  (主)一味東張西望
[00:52:24.040 --> 00:52:25.280]  (王)如果東張西望
