
[00:00:00.000 --> 00:00:02.000]  今天我們講的題目會是
[00:16:46.000 --> 00:16:48.000]  唯有靈修和問神
[00:16:48.000 --> 00:16:50.000]  我真的很害怕
[00:16:50.000 --> 00:16:52.000]  我現在需要你答應
[00:16:52.000 --> 00:16:54.000]  我需要你的承諾
[00:16:54.000 --> 00:16:56.000]  你承諾一些東西我才可以捉住
[00:16:56.000 --> 00:16:57.000]  夠膽來
[00:16:57.000 --> 00:16:59.000]  那晚讀經
[00:16:59.000 --> 00:17:01.000]  我記得當年我還在用
[00:17:01.000 --> 00:17:03.000]  荒漠金泉處理靈修材料
[00:17:03.000 --> 00:17:05.000]  那晚我記得很清楚
[00:17:05.000 --> 00:17:08.000]  剛才讀到荒漠金泉
[00:17:08.000 --> 00:17:09.000]  大家知道
[00:17:09.000 --> 00:17:10.000]  如果你用過荒漠金泉
[00:17:10.000 --> 00:17:12.000]  都是一兩節經文
[00:17:12.000 --> 00:17:14.000]  然後有一篇小小的文章
[00:17:14.000 --> 00:17:16.000]  那篇經文我記得
[00:17:16.000 --> 00:17:19.000]  是講到詩篇23篇第六節
[00:17:19.000 --> 00:17:23.000]  它說我一生一世必有恩惠慈愛隨著我
[00:17:23.000 --> 00:17:25.000]  然後就是
[00:17:25.000 --> 00:17:28.000]  我奢侈在耶和華的殿中直到永遠
[00:17:28.000 --> 00:17:30.000]  接著下面的經文是說到
[00:17:30.000 --> 00:17:32.000]  無論你去到那裡
[00:17:32.000 --> 00:17:34.000]  神的慈愛就追著你去那裡
[00:17:34.000 --> 00:17:36.000]  很美的一段經文
[00:17:36.000 --> 00:17:38.000]  原文是追著你
[00:17:38.000 --> 00:17:39.000]  你去到加州
[00:17:39.000 --> 00:17:41.000]  神的愛追著你去加州
[00:17:41.000 --> 00:17:42.000]  你去到Texas
[00:17:42.000 --> 00:17:44.000]  神的愛又追著你去Texas
[00:17:44.000 --> 00:17:46.000]  我會一直想回香港
[00:17:46.000 --> 00:17:48.000]  神的愛追著你回香港
[00:17:48.000 --> 00:17:49.000]  所以無論一生一世
[00:17:49.000 --> 00:17:50.000]  無論你去到那裡
[00:17:50.000 --> 00:17:52.000]  神的愛就追著你去那裡
[00:17:52.000 --> 00:17:54.000]  然後下面文章還說
[00:17:54.000 --> 00:17:55.000]  無論去到那裡
[00:17:55.000 --> 00:17:57.000]  神必定供應
[00:17:57.000 --> 00:18:00.000]  其實那晚我是捉住這個承諾
[00:18:00.000 --> 00:18:02.000]  而夠膽來
[00:18:02.000 --> 00:18:04.000]  那是二十年前的事
[00:18:04.000 --> 00:18:07.000]  但是我只有說一個見證
[00:18:07.000 --> 00:18:09.000]  就是二十年來
[00:18:09.000 --> 00:18:11.000]  神當年給我的承諾
[00:18:11.000 --> 00:18:14.000]  是真的一句都沒有落空
[00:18:14.000 --> 00:18:15.000]  信任是死定的
[00:18:15.000 --> 00:18:17.000]  但是幸好有神的承諾
[00:18:17.000 --> 00:18:18.000]  直到今天
[00:18:18.000 --> 00:18:20.000]  很多的風風雨雨
[00:18:20.000 --> 00:18:22.000]  發覺神一路過來
[00:18:22.000 --> 00:18:23.000]  都是與我同在
[00:18:23.000 --> 00:18:26.000]  所以就沒有缺過任何的東西
[00:18:26.000 --> 00:18:28.000]  所以是很開心的一件事
[00:18:28.000 --> 00:18:31.000]  有經歷神的承諾
[00:18:31.000 --> 00:18:33.000]  有一個爸爸
[00:18:33.000 --> 00:18:35.000]  他有兩個兒女
[00:18:35.000 --> 00:18:37.000]  哥哥和妹妹
[00:18:37.000 --> 00:18:41.000]  有一天哥哥和妹妹去學校辦旅遊
[00:18:41.000 --> 00:18:43.000]  那天晚上爸爸答應他們
[00:18:43.000 --> 00:18:45.000]  明天去學校辦旅遊
[00:18:45.000 --> 00:18:46.000]  爸爸答應他們
[00:18:46.000 --> 00:18:48.000]  每人一百元零用錢
[00:18:48.000 --> 00:18:50.000]  旅遊的時候買些好東西
[00:18:50.000 --> 00:18:52.000]  兩個人很開心很興奮
[00:18:52.000 --> 00:18:54.000]  翌日就很興奮
[00:18:54.000 --> 00:18:56.000]  一早起床準備去校巴
[00:18:56.000 --> 00:18:58.000]  然後回學校旅行
[00:18:58.000 --> 00:19:00.000]  哥哥起床就發覺
[00:19:00.000 --> 00:19:02.000]  爸爸還沒有起床
[00:19:02.000 --> 00:19:03.000]  心想
[00:19:03.000 --> 00:19:04.000]  爸爸昨天不是答應
[00:19:04.000 --> 00:19:06.000]  每人一百元美金
[00:19:06.000 --> 00:19:07.000]  哥哥心想
[00:19:07.000 --> 00:19:08.000]  算了
[00:19:08.000 --> 00:19:09.000]  不要吵醒爸爸
[00:19:09.000 --> 00:19:11.000]  就出門口上校車
[00:19:11.000 --> 00:19:12.000]  妹妹又起床
[00:19:12.000 --> 00:19:14.000]  又發覺爸爸還沒有起床
[00:19:14.000 --> 00:19:16.000]  不過妹妹的臉皮比較厚
[00:19:16.000 --> 00:19:17.000]  反正答應過
[00:19:17.000 --> 00:19:18.000]  無論如何都要吵醒她
[00:19:18.000 --> 00:19:20.000]  於是吵醒爸爸
[00:19:20.000 --> 00:19:21.000]  我要出門口了
[00:19:21.000 --> 00:19:22.000]  昨天答應過
[00:19:22.000 --> 00:19:24.000]  每人一百元美金零用錢
[00:19:24.000 --> 00:19:25.000]  爸爸說沒問題
[00:19:25.000 --> 00:19:26.000]  答應一百元
[00:19:26.000 --> 00:19:27.000]  妹妹上到校車
[00:19:27.000 --> 00:19:29.000]  當然就拿著那一百元
[00:19:29.000 --> 00:19:31.000]  在哥哥面前非常得意
[00:19:31.000 --> 00:19:36.000]  哥哥看見就心理非常不平衡
[00:19:36.000 --> 00:19:38.000]  為什麼你有一百元
[00:19:38.000 --> 00:19:39.000]  我沒有
[00:19:39.000 --> 00:19:41.000]  妹妹回答一句很經典
[00:19:41.000 --> 00:19:43.000]  因為你沒有問
[00:19:43.000 --> 00:19:45.000]  就這麼簡單
[00:19:45.000 --> 00:19:48.000]  神在聖經給我們很多的應許
[00:19:48.000 --> 00:19:52.000]  為什麼有些人會不斷領受神的應許
[00:19:52.000 --> 00:19:55.000]  有些人可以一點都拿不到
[00:19:55.000 --> 00:19:58.000]  其實分別很簡單
[00:19:58.000 --> 00:20:00.000]  因為有些人不問
[00:20:00.000 --> 00:20:02.000]  有些人不問
[00:20:02.000 --> 00:20:04.000]  有些人像哥哥
[00:20:04.000 --> 00:20:06.000]  你知道神應許過你
[00:20:06.000 --> 00:20:08.000]  你知道爸爸答應給你
[00:20:08.000 --> 00:20:10.000]  但只不過你起床後發覺
[00:20:10.000 --> 00:20:12.000]  算是很麻煩的東北
[00:20:12.000 --> 00:20:14.000]  我自己隔不住
[00:20:14.000 --> 00:20:16.000]  有些人比較聰明像妹妹
[00:20:16.000 --> 00:20:17.000]  既然答應了
[00:20:17.000 --> 00:20:19.000]  當然要問
[00:20:19.000 --> 00:20:20.000]  問了未必有
[00:20:20.000 --> 00:20:21.000]  不問一定沒有
[00:20:21.000 --> 00:20:23.000]  這個原則大家要記得
[00:20:24.000 --> 00:20:28.000]  因為聖經所有的應許
[00:20:28.000 --> 00:20:29.000]  詩篇
[00:20:29.000 --> 00:20:31.000]  不是只是寫在上面
[00:20:31.000 --> 00:20:33.000]  讓你覺得它朗誦
[00:20:33.000 --> 00:20:34.000]  覺得很漂亮
[00:20:34.000 --> 00:20:36.000]  它是給你去用的
[00:20:36.000 --> 00:20:39.000]  是讓你知道你的父神
[00:20:39.000 --> 00:20:41.000]  承諾過這些東西給你
[00:20:41.000 --> 00:20:44.000]  是給你憑著信心去領受
[00:20:44.000 --> 00:20:46.000]  就不要一次搖一搖
[00:20:46.000 --> 00:20:47.000]  你不是答應過這些嗎
[00:20:47.000 --> 00:20:49.000]  我就是要這些
[00:20:49.000 --> 00:20:51.000]  和你分享一篇詩篇
[00:20:51.000 --> 00:20:53.000]  通常在猶太人
[00:20:53.000 --> 00:20:55.000]  在他們經歷很大的溫暖
[00:20:55.000 --> 00:20:58.000]  他們會引用這篇詩篇去祈禱
[00:20:58.000 --> 00:21:00.000]  就是詩篇91篇
[00:21:00.000 --> 00:21:02.000]  你回去可以
[00:21:02.000 --> 00:21:04.000]  在這段時期
[00:21:04.000 --> 00:21:07.000]  可以每天用這篇詩篇去祈禱
[00:21:07.000 --> 00:21:10.000]  用信心去領受神給你的應許
[00:21:10.000 --> 00:21:12.000]  這篇詩篇我不會讀完
[00:21:12.000 --> 00:21:14.000]  讀幾節給你聽
[00:21:14.000 --> 00:21:16.000]  其中一節是這樣說的
[00:21:16.000 --> 00:21:19.000]  住在至高隱蔽處
[00:21:19.000 --> 00:21:21.000]  必住在全能者的任下
[00:21:21.000 --> 00:21:23.000]  我要輪到耶和華說
[00:21:23.000 --> 00:21:24.000]  祂是我的避難所
[00:21:24.000 --> 00:21:25.000]  是我的山寨
[00:21:25.000 --> 00:21:26.000]  是我的神
[00:21:26.000 --> 00:21:27.000]  是我所倚靠
[00:21:27.000 --> 00:21:28.000]  換句話說
[00:21:28.000 --> 00:21:30.000]  你把神當成你的山寨
[00:21:30.000 --> 00:21:31.000]  你的倚靠
[00:21:31.000 --> 00:21:33.000]  然後會發生什麼事呢
[00:21:33.000 --> 00:21:34.000]  祂必救你脫離
[00:21:34.000 --> 00:21:38.000]  捕鳥人的網絡和毒害的瘟疫
[00:21:38.000 --> 00:21:40.000]  捕鳥人意思就是
[00:21:40.000 --> 00:21:44.000]  有人設陷阱挖坑讓你跳下去
[00:21:44.000 --> 00:21:46.000]  瘟疫當然是瘟疫
[00:21:46.000 --> 00:21:47.000]  所以換句話說
[00:21:47.000 --> 00:21:48.000]  神要保護你什麼
[00:21:48.000 --> 00:21:49.000]  天災人禍
[00:21:49.000 --> 00:21:51.000]  有些人害你 神保護你
[00:21:51.000 --> 00:21:53.000]  有些是天災 瘟疫
[00:21:53.000 --> 00:21:54.000]  神都保護
[00:21:54.000 --> 00:21:57.000]  所以整篇詩篇是非常之美
[00:21:57.000 --> 00:21:58.000]  到了第五節
[00:21:58.000 --> 00:22:00.000]  你必不怕黑夜的驚嚇
[00:22:00.000 --> 00:22:03.000]  或是白日非的戰
[00:22:03.000 --> 00:22:06.000]  也不怕黑夜行的瘟疫
[00:22:06.000 --> 00:22:09.000]  或是五家滅人的病毒
[00:22:09.000 --> 00:22:12.000]  所以這篇詩篇是很美的
[00:22:12.000 --> 00:22:14.000]  可以試試用90篇
[00:22:14.000 --> 00:22:16.000]  萬一你真的很恐懼的時候
[00:22:16.000 --> 00:22:18.000]  可以用這篇詩篇祈禱
[00:22:18.000 --> 00:22:22.000]  可以憑信心領受神給我們的應許
[00:22:22.000 --> 00:22:25.000]  這是神的承諾給我們
[00:22:25.000 --> 00:22:27.000]  所以讓我們不怕
[00:22:27.000 --> 00:22:28.000]  第三
[00:22:28.000 --> 00:22:30.000]  除了有神的承諾
[00:22:30.000 --> 00:22:32.000]  給他們使命一定會完成
[00:22:32.000 --> 00:22:35.000]  神還給我們經歷他的同在
[00:22:35.000 --> 00:22:37.000]  若是記一章五到六節
[00:22:37.000 --> 00:22:38.000]  你生平的日子
[00:22:38.000 --> 00:22:42.000]  必無一人能在你面前站立得住
[00:22:42.000 --> 00:22:44.000]  我怎樣與摩西同在
[00:22:44.000 --> 00:22:47.000]  也必照樣與你同在
[00:22:47.000 --> 00:22:49.000]  我必不撇下你
[00:22:49.000 --> 00:22:50.000]  也不丟棄你
[00:22:50.000 --> 00:22:53.000]  你當剛強壯膽
[00:22:53.000 --> 00:22:57.000]  因為你必使這百姓承受這地為業
[00:22:57.000 --> 00:22:59.000]  就是我向他的列祖
[00:22:59.000 --> 00:23:00.000]  起誓
[00:23:00.000 --> 00:23:04.000]  應許賜給他們的地
[00:23:04.000 --> 00:23:06.000]  除了設立新的領袖
[00:23:06.000 --> 00:23:07.000]  給他們新的使命
[00:23:07.000 --> 00:23:09.000]  有一個新的承諾
[00:23:09.000 --> 00:23:10.000]  最後神還應許說
[00:23:10.000 --> 00:23:12.000]  在這條路上
[00:23:12.000 --> 00:23:13.000]  你是經歷到
[00:23:13.000 --> 00:23:16.000]  我會與你同在
[00:23:16.000 --> 00:23:19.000]  有時人生會經歷一些四暗幽谷
[00:23:19.000 --> 00:23:20.000]  但經過四暗幽谷
[00:23:20.000 --> 00:23:23.000]  你才知道神真的同在
[00:23:23.000 --> 00:23:26.000]  其實很多人經歷不到神同在
[00:23:26.000 --> 00:23:29.000]  只是因為你人生沒有故事
[00:23:29.000 --> 00:23:30.000]  人生有故事
[00:23:30.000 --> 00:23:32.000]  才會知道神是同在
[00:23:32.000 --> 00:23:34.000]  有時未經歷過一些苦處
[00:23:34.000 --> 00:23:36.000]  或是在苦難當中
[00:23:36.000 --> 00:23:38.000]  你又未試過來依靠神
[00:23:38.000 --> 00:23:40.000]  有時就很難經歷到神同在
[00:23:40.000 --> 00:23:42.000]  所以每一次的危機
[00:23:42.000 --> 00:23:44.000]  對我來說是信仰的一個轉機
[00:23:44.000 --> 00:23:46.000]  是神給予我們機會
[00:23:46.000 --> 00:23:48.000]  學會如何依靠祂
[00:23:48.000 --> 00:23:52.000]  憑信心領受祂寶貴的應許
[00:23:52.000 --> 00:23:55.000]  雖然我們可以經過四暗幽谷
[00:23:55.000 --> 00:23:58.000]  但祂的杖、祂的光都安慰我們
[00:23:58.000 --> 00:24:01.000]  祂必然與我們一起走過這條路
[00:24:01.000 --> 00:24:04.000]  最後想和大家分享的是
[00:24:04.000 --> 00:24:07.000]  神給予我們一個很寶貴的禮物
[00:24:07.000 --> 00:24:09.000]  就是有祂的話語
[00:24:09.000 --> 00:24:10.000]  我們可以透過默想
[00:24:10.000 --> 00:24:12.000]  遵行祂的話語
[00:24:12.000 --> 00:24:14.000]  以致我們人生可以不害怕
[00:24:14.000 --> 00:24:16.000]  在一章七到九節裡說
[00:24:16.000 --> 00:24:18.000]  只要剛強大大壯膽
[00:24:18.000 --> 00:24:21.000]  謹守遵行我僕人摩西所吩咐
[00:24:21.000 --> 00:24:24.000]  你的一切律法不可偏離左右
[00:24:24.000 --> 00:24:28.000]  使你無論往哪裡去都可以順利
[00:24:28.000 --> 00:24:31.000]  這律法書不可離你的口
[00:24:31.000 --> 00:24:33.000]  總要晝夜思想
[00:24:33.000 --> 00:24:37.000]  好使你謹守遵行這書上所寫的一切話
[00:24:37.000 --> 00:24:41.000]  如此你的道路就可以亨通凡事順利
[00:24:41.000 --> 00:24:43.000]  我希末有吩咐你嗎
[00:24:43.000 --> 00:24:45.000]  你當剛強壯膽
[00:24:45.000 --> 00:24:47.000]  不要懼怕
[00:24:47.000 --> 00:24:48.000]  也不要驚慌
[00:24:48.000 --> 00:24:50.000]  因為你無論往哪裡去
[00:24:50.000 --> 00:24:53.000]  你的神必與你同在
[00:24:53.000 --> 00:24:56.000]  你讀約書行
[00:24:56.000 --> 00:24:59.000]  明白約書行是一個怎樣的人呢
[00:24:59.000 --> 00:25:00.000]  你大概明白
[00:25:00.000 --> 00:25:02.000]  約書行不是一個怕死的人
[00:25:02.000 --> 00:25:07.000]  當年探子回來說
[00:25:07.000 --> 00:25:11.000]  加拿大城牆這麼高有人打不贏
[00:25:11.000 --> 00:25:13.000]  兩個人都打得贏
[00:25:13.000 --> 00:25:15.000]  一個是約書行一個是金庸
[00:25:15.000 --> 00:25:17.000]  兩個都很厲害
[00:25:17.000 --> 00:25:19.000]  我相信約書行不怕打仗
[00:25:19.000 --> 00:25:23.000]  短短幾節經文
[00:25:23.000 --> 00:25:25.000]  三次提他不要怕
[00:25:25.000 --> 00:25:27.000]  一點都不要怕不要驚慌
[00:25:27.000 --> 00:25:29.000]  為什麼他特別提他呢
[00:25:29.000 --> 00:25:33.000]  你知不知道約書行我猜他最怕什麼呢
[00:25:33.000 --> 00:25:36.000]  不怕打仗的人最怕管理人群
[00:25:36.000 --> 00:25:38.000]  他四十年跟在摩西身邊
[00:25:38.000 --> 00:25:41.000]  他看著以色列人是很難管的
[00:25:41.000 --> 00:25:45.000]  摩西是活生生被這些以色列人折磨到
[00:25:45.000 --> 00:25:49.000]  成為世上最溫和的人
[00:25:49.000 --> 00:25:52.000]  你明白摩西以前在埃及很有性格
[00:25:52.000 --> 00:25:54.000]  一出手就打死人
[00:25:54.000 --> 00:25:56.000]  脾氣很暴
[00:25:56.000 --> 00:25:59.000]  但後來經文說摩西是地上最溫和的人
[00:25:59.000 --> 00:26:01.000]  很謙和的人
[00:26:01.000 --> 00:26:03.000]  不是睡醒變得很謙和
[00:26:03.000 --> 00:26:05.000]  是被二百萬的人
[00:26:05.000 --> 00:26:07.000]  一天到晚不是抱怨
[00:26:07.000 --> 00:26:10.000]  每天十個抱怨
[00:26:10.000 --> 00:26:12.000]  平均每個家庭十個
[00:26:12.000 --> 00:26:14.000]  六十萬個家庭
[00:26:14.000 --> 00:26:16.000]  是這樣磨出來
[00:26:16.000 --> 00:26:19.000]  結果成為世上最謙和的人
[00:26:19.000 --> 00:26:22.000]  我相信約書行說打仗我不怕
[00:26:22.000 --> 00:26:25.000]  但一看摩西要帶領這些人就吐血
[00:26:25.000 --> 00:26:27.000]  所以神要三次跟他說
[00:26:27.000 --> 00:26:29.000]  不用怕不要驚慌
[00:26:29.000 --> 00:26:31.000]  我必與你同在
[00:26:31.000 --> 00:26:33.000]  很多人都是這樣
[00:26:33.000 --> 00:26:35.000]  有陰我不怕
[00:26:35.000 --> 00:26:37.000]  有木會我真的很恐懼
[00:26:37.000 --> 00:26:39.000]  去雪場我反而不怕
[00:26:39.000 --> 00:26:41.000]  去到工場要管理人群
[00:26:41.000 --> 00:26:43.000]  嚇死他
[00:26:43.000 --> 00:26:45.000]  神特別跟他說
[00:26:45.000 --> 00:26:47.000]  很簡單你要管理人群
[00:26:47.000 --> 00:26:49.000]  只要忠於我的話和教訓
[00:26:49.000 --> 00:26:51.000]  你肯跟著走
[00:26:51.000 --> 00:26:53.000]  我保證你凡事亨通
[00:26:53.000 --> 00:26:55.000]  這條路就會順
[00:26:55.000 --> 00:26:57.000]  這是約書行當他最害怕
[00:26:57.000 --> 00:26:59.000]  神給他其中一個
[00:26:59.000 --> 00:27:01.000]  他可以捉住的地方
[00:27:01.000 --> 00:27:03.000]  凡是有事發生他就回到神話
[00:27:03.000 --> 00:27:05.000]  我是否真的忠心
[00:27:05.000 --> 00:27:07.000]  遵循神話
[00:27:07.000 --> 00:27:09.000]  只要遵循我就知道
[00:27:09.000 --> 00:27:11.000]  無論那些人怎樣不乖
[00:27:11.000 --> 00:27:15.000]  Shirley和我分享他的靈修
[00:27:15.000 --> 00:27:17.000]  對我來說都是很大的提醒
[00:27:17.000 --> 00:27:19.000]  你知道約書行和凱琳
[00:27:19.000 --> 00:27:21.000]  是最無辜的
[00:27:21.000 --> 00:27:23.000]  我最佩服凱琳
[00:27:23.000 --> 00:27:25.000]  當他們最後
[00:27:25.000 --> 00:27:27.000]  入迦南地打仗的時候
[00:27:27.000 --> 00:27:29.000]  當年凱琳已經八十歲
[00:27:29.000 --> 00:27:31.000]  已經想入迦南地
[00:27:31.000 --> 00:27:33.000]  他和約書行是唯一兩個
[00:27:33.000 --> 00:27:35.000]  我們入去一定可以
[00:27:35.000 --> 00:27:37.000]  為何浪費四十年的時間
[00:27:37.000 --> 00:27:39.000]  但是沒有下去
[00:27:39.000 --> 00:27:41.000]  他們有班豬隊友
[00:27:41.000 --> 00:27:43.000]  豬隊友的連累
[00:27:43.000 --> 00:27:45.000]  他就硬生生陪著那班豬隊友
[00:27:45.000 --> 00:27:47.000]  你很難想像
[00:27:47.000 --> 00:27:49.000]  凱琳這樣的人能夠在四十年
[00:27:49.000 --> 00:27:51.000]  就這樣忍受那些
[00:27:51.000 --> 00:27:53.000]  因為你們的緣故我們就要四十年
[00:27:53.000 --> 00:27:55.000]  不斷起刑責刑
[00:27:55.000 --> 00:27:57.000]  如果是我被豬隊友
[00:27:57.000 --> 00:27:59.000]  這樣連累四十年
[00:27:59.000 --> 00:28:01.000]  我相信到了八十歲的時候
[00:28:01.000 --> 00:28:03.000]  我心灰意冷
[00:28:03.000 --> 00:28:05.000]  你再問我就算了吧
[00:28:05.000 --> 00:28:07.000]  到了四十年他們入迦南地的時候
[00:28:07.000 --> 00:28:09.000]  凱琳仍然說我今年八十歲
[00:28:09.000 --> 00:28:11.000]  仍然是很有熱誠想打這場仗
[00:28:11.000 --> 00:28:13.000]  這件事不得不佩服
[00:28:13.000 --> 00:28:15.000]  有些教會
[00:28:15.000 --> 00:28:17.000]  有時我都覺得
[00:28:17.000 --> 00:28:19.000]  誰不想整個小組
[00:28:19.000 --> 00:28:21.000]  愛主
[00:28:21.000 --> 00:28:23.000]  搞到你都燒著了
[00:28:23.000 --> 00:28:25.000]  有時小組不是
[00:28:25.000 --> 00:28:27.000]  很愛主的
[00:28:27.000 --> 00:28:29.000]  回到小組發覺
[00:28:29.000 --> 00:28:31.000]  人人都潑冷水
[00:28:31.000 --> 00:28:33.000]  你那種熱誠
[00:28:33.000 --> 00:28:35.000]  對神的靈明
[00:28:35.000 --> 00:28:37.000]  是否在一班豬隊友面前
[00:28:37.000 --> 00:28:39.000]  仍然可以保持很多年
[00:28:39.000 --> 00:28:41.000]  任何時候神的呼喚
[00:28:41.000 --> 00:28:43.000]  來到你都說可以的
[00:28:43.000 --> 00:28:45.000]  不要看我教會
[00:28:45.000 --> 00:28:47.000]  不是很多人愛主
[00:28:47.000 --> 00:28:49.000]  我侍奉神的心仍然像當年一樣熱誠
[00:28:49.000 --> 00:28:51.000]  任何時候神給我機會
[00:28:51.000 --> 00:28:53.000]  我仍然打這場仗
[00:28:53.000 --> 00:28:55.000]  很簡單
[00:28:55.000 --> 00:28:57.000]  最重要是神的話要提醒我們
[00:28:57.000 --> 00:28:59.000]  有一個神明
[00:28:59.000 --> 00:29:01.000]  這是舊約
[00:29:01.000 --> 00:29:03.000]  我想和你做一段新約的經文
[00:29:03.000 --> 00:29:05.000]  作為我們的結束
[00:29:05.000 --> 00:29:07.000]  馬達福音28:18-20
[00:29:07.000 --> 00:29:09.000]  耶穌進前來對他們說
[00:29:09.000 --> 00:29:11.000]  天上地下
[00:29:11.000 --> 00:29:13.000]  所有的權柄
[00:29:13.000 --> 00:29:15.000]  都賜給我
[00:29:15.000 --> 00:29:17.000]  知不知道什麼叫權柄賜給他
[00:29:17.000 --> 00:29:19.000]  其實很簡單
[00:29:19.000 --> 00:29:21.000]  權柄賜給的意思是
[00:29:21.000 --> 00:29:23.000]  誰說了算
[00:29:23.000 --> 00:29:25.000]  在這個疫情當中
[00:29:25.000 --> 00:29:27.000]  我想你明白一件事
[00:29:27.000 --> 00:29:29.000]  有時候當一些事情發生的時候
[00:29:29.000 --> 00:29:31.000]  你要信一個神話
[00:29:31.000 --> 00:29:33.000]  因為耶穌說
[00:29:33.000 --> 00:29:35.000]  天上地下所有的權柄
[00:29:35.000 --> 00:29:37.000]  都在他那裡
[00:29:37.000 --> 00:29:39.000]  換句話說
[00:29:39.000 --> 00:29:41.000]  不只是天上的權柄
[00:29:41.000 --> 00:29:43.000]  也不是地上的某一些權柄
[00:29:43.000 --> 00:29:45.000]  例如教會的權柄
[00:29:45.000 --> 00:29:47.000]  做短孫的權柄
[00:29:47.000 --> 00:29:49.000]  侍奉當然是耶穌說了算
[00:29:49.000 --> 00:29:51.000]  他是說天上地下
[00:29:51.000 --> 00:29:53.000]  所有的權柄
[00:29:53.000 --> 00:29:55.000]  換句話說
[00:29:55.000 --> 00:29:57.000]  所有的東西都是誰說了算
[00:29:57.000 --> 00:29:59.000]  耶穌說了算
[00:29:59.000 --> 00:30:01.000]  所以病毒淋不淋到你
[00:30:01.000 --> 00:30:03.000]  不是荃山說了算
[00:30:03.000 --> 00:30:05.000]  是耶穌說了算
[00:30:05.000 --> 00:30:07.000]  如果你信得過這件事
[00:30:07.000 --> 00:30:09.000]  你才可以不怕
[00:30:09.000 --> 00:30:11.000]  有些事情不是人說了算
[00:30:11.000 --> 00:30:13.000]  你相不相信
[00:30:13.000 --> 00:30:15.000]  權柄在他身上
[00:30:15.000 --> 00:30:17.000]  是他說了算
[00:30:17.000 --> 00:30:19.000]  如果你真的相信天上所有的權柄
[00:30:19.000 --> 00:30:21.000]  都在我身上
[00:30:21.000 --> 00:30:23.000]  所以你要去使萬民做我的門徒
[00:30:23.000 --> 00:30:25.000]  奉父子聖靈的名級
[00:30:25.000 --> 00:30:27.000]  他們施洗
[00:30:27.000 --> 00:30:29.000]  凡我所吩咐你們的
[00:30:29.000 --> 00:30:31.000]  都教訓他們遵守
[00:30:31.000 --> 00:30:33.000]  我就常與你們同在
[00:30:33.000 --> 00:30:35.000]  直到世界的末了
[00:30:35.000 --> 00:30:37.000]  這段經文
[00:30:37.000 --> 00:30:39.000]  是神給我們這一代的基督徒
[00:30:39.000 --> 00:30:41.000]  的一個使命
[00:30:41.000 --> 00:30:43.000]  和一個應許
[00:30:43.000 --> 00:30:45.000]  使命就是
[00:30:45.000 --> 00:30:47.000]  使萬民做門徒
[00:30:47.000 --> 00:30:49.000]  而應許就是當我們這樣做的時候
[00:30:49.000 --> 00:30:51.000]  當年他給約書亞的應許
[00:30:51.000 --> 00:30:53.000]  是一模一樣
[00:30:53.000 --> 00:30:55.000]  就是我必常與你們同在
[00:30:55.000 --> 00:30:57.000]  但是這個應許和使命
[00:30:57.000 --> 00:30:59.000]  永遠是在一起的
[00:30:59.000 --> 00:31:01.000]  沒有使命會有同在的應許
[00:31:01.000 --> 00:31:03.000]  為什麼有些基督徒
[00:31:03.000 --> 00:31:05.000]  常常經歷到神的同在
[00:31:05.000 --> 00:31:07.000]  有些經歷不到呢
[00:31:07.000 --> 00:31:09.000]  分別就在於有些人知道
[00:31:09.000 --> 00:31:11.000]  人生是為了一個使命而活的
[00:31:11.000 --> 00:31:13.000]  而這個應許和使命是連在一起的
[00:31:13.000 --> 00:31:15.000]  換句話說
[00:31:15.000 --> 00:31:17.000]  你不會在家煲韓劇的時候
[00:31:17.000 --> 00:31:19.000]  覺得神與你同在
[00:31:19.000 --> 00:31:21.000]  如果家裡這麼舒服
[00:31:21.000 --> 00:31:23.000]  不需要神特別同在
[00:31:23.000 --> 00:31:25.000]  那你就煲韓劇吧
[00:31:25.000 --> 00:31:27.000]  在什麼時候你需要神
[00:31:27.000 --> 00:31:29.000]  經歷到神常與你同在
[00:31:29.000 --> 00:31:31.000]  當你跨出你的舒適區
[00:31:31.000 --> 00:31:33.000]  有勇氣在最黑暗的時代
[00:31:33.000 --> 00:31:35.000]  仍然可以活出一個有使命的人生
[00:31:35.000 --> 00:31:37.000]  你就真的領受到
[00:31:37.000 --> 00:31:39.000]  每一步
[00:31:39.000 --> 00:31:41.000]  原來他沒有落空過這個應許
[00:31:41.000 --> 00:31:43.000]  就是每一步
[00:31:43.000 --> 00:31:45.000]  他都常與我同在
[00:31:45.000 --> 00:31:47.000]  沒有跨出這一步
[00:31:47.000 --> 00:31:49.000]  就沒有所謂的同在
[00:31:49.000 --> 00:31:51.000]  你自己解決就好
[00:31:51.000 --> 00:31:53.000]  舒適區不需要經歷神的同在
[00:31:53.000 --> 00:31:55.000]  留在舒適區沒什麼故事
[00:31:55.000 --> 00:31:57.000]  人就是這樣
[00:31:57.000 --> 00:31:59.000]  舒舒服服一生就過去
[00:31:59.000 --> 00:32:01.000]  就等於兜兜轉轉在曠野
[00:32:01.000 --> 00:32:03.000]  想進入黑藍地就一定有挑戰
[00:32:03.000 --> 00:32:05.000]  但你跨出舒適區
[00:32:05.000 --> 00:32:07.000]  就經歷到神同在
[00:32:07.000 --> 00:32:09.000]  這是千年不變的道理
[00:32:09.000 --> 00:32:11.000]  所以如果你想經歷
[00:32:11.000 --> 00:32:13.000]  最黑暗的時代
