
[00:00:00.000 --> 00:00:06.160]  感謝神給各位 今天有健康的身體
[00:32:17.080 --> 00:32:20.640]  你的生活行為
[00:32:20.640 --> 00:32:28.960]  有沒有傳出福音的訊息
[00:32:28.960 --> 00:32:38.600]  吸引人進入神的國度
[00:32:38.600 --> 00:32:42.000]  最後一個問題
[00:32:42.000 --> 00:32:50.200]  你會不會和你所愛的人
[00:32:50.200 --> 00:32:57.400]  將來重逢在天下
[00:32:57.400 --> 00:33:07.040]  如果你有困難回答這些問題的時候
[00:33:07.040 --> 00:33:12.960]  耶穌在敲你的心門
[00:33:12.960 --> 00:33:15.200]  門外面沒有門扣
[00:33:15.200 --> 00:33:18.080]  耶穌不可以開這扇門
[00:33:18.080 --> 00:33:20.920]  門扣在門裡面
[00:33:20.920 --> 00:33:24.240]  只有你可以開這扇門
[00:33:24.240 --> 00:33:30.160]  讓主耶穌進入你的心門
[00:33:30.160 --> 00:33:33.680]  進入你的心房
[00:33:33.680 --> 00:33:36.680]  求主耶穌的靈
[00:33:36.680 --> 00:33:44.000]  幫助你找到正確的答案
[00:33:44.000 --> 00:33:55.520]  也教導你怎樣可以體驗主的大愛
[00:33:55.520 --> 00:34:02.320]  彰顯神的榮耀
[00:34:02.320 --> 00:34:06.040]  帶希望給世人
[00:34:06.040 --> 00:34:10.640]  請我們低頭祈禱
[00:34:10.640 --> 00:34:14.600]  張天父我們聽到你的話語之後
[00:34:14.600 --> 00:34:17.800]  但願你得著所有的榮耀
[00:34:17.800 --> 00:34:21.080]  但願你見到我們信你的人
[00:34:21.080 --> 00:34:25.040]  都能夠在我們的生命上面
[00:34:25.040 --> 00:34:29.000]  能夠帶希望給世人
[00:34:29.000 --> 00:34:30.880]  在我們的行為
[00:34:30.880 --> 00:34:35.560]  能夠帶世人離開虛妄的事
[00:34:35.560 --> 00:34:39.560]  享受豐盛的慈愛
[00:34:39.560 --> 00:34:40.960]  讀過奉主耶穌的名
[00:34:40.960 --> 00:34:41.480]  阿們
