
[00:00:00.000 --> 00:00:04.320]  今日分享的題目叫做化解危機
[00:19:02.120 --> 00:19:03.320]  即是不只是他自己的家
[00:19:03.320 --> 00:19:05.560]  他整個宗族
[00:19:05.560 --> 00:19:07.960]  「約留一個到明日早晨」
[00:19:07.960 --> 00:19:11.560]  「願神重重降罰與我」
[00:19:11.560 --> 00:19:14.600]  怎樣?他要消滅喇叭
[00:19:14.600 --> 00:19:17.560]  以及一切屬他的男丁
[00:19:17.560 --> 00:19:19.640]  面對這個危機
[00:19:19.640 --> 00:19:21.880]  我們一會兒會看到阿比該
[00:19:21.880 --> 00:19:27.960]  他是用謙卑、智慧和真理去化解這個危機
[00:19:27.960 --> 00:19:29.560]  我們一起繼續讀下去
[00:19:29.560 --> 00:19:32.840]  我們由23節讀到31節
[00:19:32.840 --> 00:19:33.480]  我們一起讀
[00:19:33.480 --> 00:19:34.760]  1、2、3
[00:19:34.760 --> 00:19:38.600]  阿比該見大衛便急忙下路
[00:19:38.600 --> 00:19:42.840]  在大衛面前臉紅於地扣敗
[00:19:42.840 --> 00:19:45.640]  虎伏在大衛的腳前說
[00:19:45.640 --> 00:19:49.080]  「我主啊,願這罪歸我」
[00:19:49.080 --> 00:19:52.040]  「求你容婢女向你尊嚴」
[00:19:52.040 --> 00:19:54.600]  「更求你聽婢女的話」
[00:19:54.600 --> 00:19:57.880]  「我主不要你這壞人喇叭」
[00:19:57.880 --> 00:20:00.760]  「她的性情與她的名相稱」
[00:20:00.760 --> 00:20:04.680]  「她名叫喇叭,就是愚頑的意思」
[00:20:04.680 --> 00:20:07.160]  「她為人果然愚頑」
[00:20:07.160 --> 00:20:09.800]  「但我主所打發的僕人」
[00:20:09.800 --> 00:20:11.960]  「婢女並沒有漢奸」
[00:20:11.960 --> 00:20:16.600]  「我主啊,耶和華既然阻止你親手報仇」
[00:20:16.600 --> 00:20:18.360]  「取流血的罪」
[00:20:18.360 --> 00:20:21.480]  「所以我只著永生的耶和華」
[00:20:21.480 --> 00:20:24.440]  「又敢在你面前起誓說」
[00:20:24.440 --> 00:20:27.440]  願你的仇敵和謀害你的仁
[00:20:27.570 --> 00:20:31.570]  如今求你將婢女送來的禮物
[00:20:31.570 --> 00:20:33.570]  及跟隨你的僕人
[00:20:33.570 --> 00:20:36.570]  求你饒恕婢女的罪過
[00:20:36.570 --> 00:20:40.570]  耶和華必為我主建立堅固的家
[00:20:40.570 --> 00:20:43.570]  因為我主為耶和華增節
[00:20:43.570 --> 00:20:46.570]  並且在你平生的日子
[00:20:46.570 --> 00:20:48.570]  查不出有什麼過來
[00:20:48.570 --> 00:20:51.570]  雖有人起來追逼你
[00:20:51.570 --> 00:20:53.570]  尋索你的性命
[00:20:53.570 --> 00:20:57.570]  你的性命卻在耶和華
[00:20:57.570 --> 00:20:59.570]  你的神那裡蒙保護
[00:20:59.570 --> 00:21:01.570]  如包裹寶器一樣
[00:21:01.570 --> 00:21:03.570]  你仇敵的性命
[00:21:03.570 --> 00:21:05.570]  耶和華必拋去
[00:21:05.570 --> 00:21:08.570]  如用機緣甩石一樣
[00:21:08.570 --> 00:21:12.570]  我主現在若不親手報仇
[00:21:12.570 --> 00:21:14.570]  流無辜人的血
[00:21:14.570 --> 00:21:15.570]  到了耶和華
[00:21:15.570 --> 00:21:18.570]  照所應許你的話賜福於你
[00:21:18.570 --> 00:21:21.570]  立你作以色列的王
[00:21:21.570 --> 00:21:25.570]  那時我主必不至心雷不安
[00:21:25.570 --> 00:21:27.570]  覺得良心有愧
[00:21:27.570 --> 00:21:30.570]  耶和華賜福於我主的時候
[00:21:30.570 --> 00:21:33.570]  求你紀念婢女
[00:21:33.570 --> 00:21:35.570]  這裡我們看到阿彼該
[00:21:35.570 --> 00:21:37.570]  他其實真的很謙卑
[00:21:37.570 --> 00:21:40.570]  也帶著智慧和真理
[00:21:40.570 --> 00:21:42.570]  去化解了這個謎機
[00:21:42.570 --> 00:21:43.570]  如果你看的時候
[00:21:43.570 --> 00:21:45.570]  一開始我們看到他的謙卑
[00:21:45.570 --> 00:21:47.570]  他急忙下路
[00:21:47.570 --> 00:21:51.570]  然後苦伏於地叩拜
[00:21:51.570 --> 00:21:53.570]  然後他稱呼大衛
[00:21:53.570 --> 00:21:55.570]  他老公怎樣稱呼大衛?
[00:21:55.570 --> 00:21:56.570]  大衛是誰?
[00:21:56.570 --> 00:21:57.570]  耶穌真的是誰?
[00:21:57.570 --> 00:21:59.570]  現在很多僕人離開了
[00:21:59.570 --> 00:22:01.570]  逃走的那些僕人
[00:22:01.570 --> 00:22:06.570]  但是阿彼該稱呼大衛為我主
[00:22:06.570 --> 00:22:09.570]  在這個謙卑的裡面
[00:22:09.570 --> 00:22:10.570]  首先我們看到
[00:22:10.570 --> 00:22:13.570]  阿彼該有屬神的眼光
[00:22:13.570 --> 00:22:16.570]  原來我們謙卑下來的時候
[00:22:16.570 --> 00:22:20.570]  我們才能得到屬靈的眼光
[00:22:20.570 --> 00:22:22.570]  他老公怎樣看?
[00:22:22.570 --> 00:22:23.570]  不知道大衛是誰?
[00:22:23.570 --> 00:22:24.570]  大衛是誰?
[00:22:24.570 --> 00:22:25.570]  耶穌真的是誰?
[00:22:25.570 --> 00:22:27.570]  他看到大衛是將來
[00:22:27.570 --> 00:22:29.570]  神要立做以色列的王
[00:22:29.570 --> 00:22:31.570]  如果我們剛才讀完的第30節
[00:22:31.570 --> 00:22:33.570]  他講過將來如果神
[00:22:33.570 --> 00:22:37.570]  叫他立你作以色列王的時候
[00:22:37.570 --> 00:22:40.570]  阿彼該他有這個屬靈的眼光
[00:22:40.570 --> 00:22:42.570]  他知道過去神怎樣帶領大衛
[00:22:42.570 --> 00:22:45.570]  讓他打贏哥利亞
[00:22:45.570 --> 00:22:47.570]  他看到大衛神怎樣興起他
[00:22:47.570 --> 00:22:49.570]  為以色列人爭戰
[00:22:49.570 --> 00:22:51.570]  他更加看到將來
[00:22:51.570 --> 00:22:53.570]  他要作以色列的王
[00:22:53.570 --> 00:22:54.570]  所以在這裡
[00:22:54.570 --> 00:22:56.570]  在他謙卑的裡面
[00:22:56.570 --> 00:22:59.570]  他首先有一個屬神屬靈的眼光
[00:22:59.570 --> 00:23:01.570]  所以他很正直地講
[00:23:01.570 --> 00:23:03.570]  他說你不要理這個壞人喇叭
[00:23:03.570 --> 00:23:06.570]  他這個人就好像他的名字一樣愚頑
[00:23:06.570 --> 00:23:07.570]  所以怎樣?
[00:23:07.570 --> 00:23:09.570]  你原諒他的愚頑
[00:23:09.570 --> 00:23:12.570]  請求大衛的饒恕
[00:23:12.570 --> 00:23:14.570]  在這裡他不單止謙卑
[00:23:14.570 --> 00:23:16.570]  他不單止有屬神的眼光
[00:23:16.570 --> 00:23:19.570]  他更加有屬神的智慧
[00:23:19.570 --> 00:23:21.570]  如果我們繼續看下去
[00:23:21.570 --> 00:23:24.570]  去到第28節他跟大衛這樣講
[00:23:24.570 --> 00:23:26.570]  他求你饒恕彼女的罪過
[00:23:26.570 --> 00:23:30.570]  他說耶和華必為你兼顧你的家
[00:23:30.570 --> 00:23:33.570]  你的生命是要為主爭戰的
[00:23:33.570 --> 00:23:34.570]  他很有智慧
[00:23:34.570 --> 00:23:36.570]  他說神建立你的家
[00:23:36.570 --> 00:23:37.570]  叫你為主爭戰
[00:23:37.570 --> 00:23:40.570]  所以你千萬不要做得罪神的事
[00:23:40.570 --> 00:23:43.570]  他要再一次提醒大衛
[00:23:43.570 --> 00:23:45.570]  你是神所建立的
[00:23:45.570 --> 00:23:47.570]  你的生命是為主爭戰
[00:23:47.570 --> 00:23:51.570]  所以你不可以做得罪神的事
[00:23:51.570 --> 00:23:52.570]  接著第29節
[00:23:52.570 --> 00:23:53.570]  他另外一個很有智慧的說話
[00:23:53.570 --> 00:23:55.570]  就是你要相信神
[00:23:55.570 --> 00:23:57.570]  縱然有人去追逼你
[00:23:57.570 --> 00:23:59.570]  有人去尋索你的性命
[00:23:59.570 --> 00:24:03.570]  你的性命卻在耶和華裡面
[00:24:03.570 --> 00:24:05.570]  好像包裹寶器一樣
[00:24:05.570 --> 00:24:07.570]  他很有智慧
[00:24:07.570 --> 00:24:08.570]  他一方面跟你說
[00:24:08.570 --> 00:24:09.570]  你的生命是為神爭戰的
[00:24:09.570 --> 00:24:11.570]  你不要做不合神心意的事
[00:24:11.570 --> 00:24:13.570]  另外一方面你要信靠神
[00:24:13.570 --> 00:24:15.570]  你的生命在神裡面
[00:24:15.570 --> 00:24:18.570]  接著第30到31節
[00:24:18.570 --> 00:24:21.570]  他就用真理去跟大衛說
[00:24:21.570 --> 00:24:23.570]  所以你不要親手報仇
[00:24:23.570 --> 00:24:27.570]  你的手不可以流無辜人的血
[00:24:27.570 --> 00:24:28.570]  不要一會兒當神
[00:24:28.570 --> 00:24:31.570]  如果興起你作以色列王的時候
[00:24:31.570 --> 00:24:34.570]  以至到自己心裡不安
[00:24:34.570 --> 00:24:37.570]  覺得心裡有愧
[00:24:37.570 --> 00:24:38.570]  很厲害
[00:24:38.570 --> 00:24:42.570]  我們看到阿比哥用謙卑、屬神的眼光
[00:24:42.570 --> 00:24:45.570]  屬神的智慧和真理
[00:24:45.570 --> 00:24:48.570]  化解了這個屬靈的危機
[00:24:48.570 --> 00:24:51.570]  我曾經認識一位的肢體
[00:24:51.570 --> 00:24:54.570]  他曾經在一個屬靈危機裡面
[00:24:54.570 --> 00:24:57.570]  這個屬靈危機是什麼呢?
[00:24:57.570 --> 00:25:01.570]  這個屬靈危機就是他喜歡了一個有夫之婦
[00:25:01.570 --> 00:25:04.570]  他說原來他的生命曾經喜歡過一個
[00:25:04.570 --> 00:25:06.570]  是有丈夫的婦人
[00:25:06.570 --> 00:25:08.570]  這個婦人的丈夫對他不好
[00:25:08.570 --> 00:25:09.570]  經常打他
[00:25:09.570 --> 00:25:12.570]  這個丈夫又出軌又有第三者
[00:25:12.570 --> 00:25:15.570]  這個人覺得他和這個婦人很合得來
[00:25:15.570 --> 00:25:18.570]  這個婦人有一個八歲的兒子
[00:25:18.570 --> 00:25:21.570]  他的兒子又很喜歡他
[00:25:21.570 --> 00:25:22.570]  他又很喜歡他的兒子
[00:25:22.570 --> 00:25:25.570]  所以他們三個人出來玩的時候
[00:25:25.570 --> 00:25:26.570]  他說景象很幸福
[00:25:26.570 --> 00:25:29.570]  當我們三個人一起去迪士尼的時候
[00:25:29.570 --> 00:25:31.570]  好像一個很幸福的家庭一樣
[00:25:31.570 --> 00:25:34.570]  於是他裡面突然間有一個意念
[00:25:34.570 --> 00:25:36.570]  既然這個人的丈夫對他這麼壞
[00:25:36.570 --> 00:25:38.570]  這個人的丈夫有第三者
[00:25:38.570 --> 00:25:40.570]  我和他又好像很好
[00:25:40.570 --> 00:25:41.570]  他的兒子又這麼喜歡我
[00:25:41.570 --> 00:25:42.570]  我又這麼喜歡他的兒子
[00:25:42.570 --> 00:25:44.570]  我們一起去迪士尼的時候
[00:25:44.570 --> 00:25:45.570]  好像一個很幸福的家庭
[00:25:45.570 --> 00:25:48.570]  不如我和他開始一段關係吧
[00:25:48.570 --> 00:25:52.570]  但是當他正要開始一段關係的時候
[00:25:52.570 --> 00:25:55.570]  他身邊有一個弟兄就跟他說
[00:25:55.570 --> 00:25:57.570]  他說你一定不可以這樣做
[00:25:57.570 --> 00:26:00.570]  他說如果你開始了一段感情
[00:26:00.570 --> 00:26:03.570]  你就犯罪得罪神了
[00:26:03.570 --> 00:26:05.570]  他說如果你開始了這段感情
[00:26:05.570 --> 00:26:08.570]  你最少犯了十戒裡面的兩戒
[00:26:08.570 --> 00:26:10.570]  第一是不可姦淫
[00:26:10.570 --> 00:26:14.570]  第二是不可貪戀別人的妻子
[00:26:14.570 --> 00:26:17.570]  當然你說十戒當然明白
[00:26:17.570 --> 00:26:19.570]  但是他說我的影像
[00:26:19.570 --> 00:26:21.570]  在一個很幸福的迪士尼裡面
[00:26:21.570 --> 00:26:22.570]  跟這個人一起
[00:26:22.570 --> 00:26:24.570]  跟他的兒子一起
[00:26:24.570 --> 00:26:26.570]  然後這個弟兄又很有智慧
[00:26:26.570 --> 00:26:29.570]  他說這些幸福的景象是假的
[00:26:29.570 --> 00:26:32.570]  這些幸福的景象不是真正幸福的景象
[00:26:32.570 --> 00:26:35.570]  他說因為真正的幸福
[00:26:35.570 --> 00:26:41.570]  是建基在屬神和合神心意的關係和婚姻裡面
[00:26:41.570 --> 00:26:45.570]  但是你不要被那些幸福的景象蒙蔽了你
[00:26:45.570 --> 00:26:47.570]  那些不是真正的幸福
[00:26:47.570 --> 00:26:50.570]  真正的幸福是你願意進入一個合神
[00:26:50.570 --> 00:26:52.570]  和屬神真理的關係
[00:26:52.570 --> 00:26:55.570]  然後他說好像這個弟兄突然間點醒了他
[00:26:55.570 --> 00:26:57.570]  跟他裡面覺得好像突然間
[00:26:57.570 --> 00:26:59.570]  以為很幸福的景象裡面
[00:26:59.570 --> 00:27:02.570]  現在這樣把他帶出來
[00:27:02.570 --> 00:27:04.570]  他說這些都不是真的
[00:27:04.570 --> 00:27:07.570]  真正的幸福真正的快樂
[00:27:07.570 --> 00:27:13.570]  是要建築在屬神和合神真理的關係裡面
[00:27:13.570 --> 00:27:15.570]  於是呢
[00:27:15.570 --> 00:27:17.570]  這個弟兄就跟他說
[00:27:17.570 --> 00:27:20.570]  如果你這樣你一定會遠離神的
[00:27:20.570 --> 00:27:22.570]  我寫一包蛋你會遠離神
[00:27:22.570 --> 00:27:25.570]  於是在那一刻他停下來
[00:27:25.570 --> 00:27:31.570]  最後他決定去跟這個女士終止了那個關係
[00:27:31.570 --> 00:27:35.570]  今天其實他跟了一個信主的姊妹結婚
[00:27:35.570 --> 00:27:37.570]  他有一個很美滿的婚姻
[00:27:37.570 --> 00:27:39.570]  所以今天我們要問自己
[00:27:39.570 --> 00:27:44.570]  當我們的生命面對信仰危機的時候
[00:27:44.570 --> 00:27:47.570]  我們有沒有用謙卑智慧
[00:27:47.570 --> 00:27:51.570]  和真理去化解這個危機呢
[00:27:51.570 --> 00:27:56.570]  有時候我們首先察覺我們生命裡面信仰的危機
[00:27:56.570 --> 00:27:59.570]  我們會不會在我們的人際關係裡面
[00:27:59.570 --> 00:28:01.570]  或者在我們的做人處事裡面
[00:28:01.570 --> 00:28:05.570]  有時候我們想用不合神心意的方法去面對那些人
[00:28:05.570 --> 00:28:08.570]  用不合神心意的方法去回應
[00:28:08.570 --> 00:28:09.570]  我們要小心
[00:28:09.570 --> 00:28:11.570]  這個是我們生命的危機
[00:28:11.570 --> 00:28:14.570]  或者我們真的可能在我們的感情關係裡面
[00:28:14.570 --> 00:28:18.570]  我們真的很想發展一個不合神心意的關係
[00:28:18.570 --> 00:28:20.570]  這個是一個危機
[00:28:20.570 --> 00:28:22.570]  可能在我們工作裡面
[00:28:22.570 --> 00:28:24.570]  有時候面對很多的壓力
[00:28:24.570 --> 00:28:26.570]  或者面對別人對我們的不好
[00:28:26.570 --> 00:28:29.570]  我們就想用不合神心意的方法去對付他
[00:28:29.570 --> 00:28:32.570]  這個是我們信仰的危機
[00:28:32.570 --> 00:28:34.570]  或者在我們的侍奉
[00:28:34.570 --> 00:28:36.570]  或者在我們教會生活裡面
[00:28:36.570 --> 00:28:38.570]  有時候原來我們裡面
[00:28:38.570 --> 00:28:40.570]  都有不合神心意的動機
[00:28:40.570 --> 00:28:42.570]  這個都是我們生命的危機
[00:28:42.570 --> 00:28:45.570]  當我們面對這些生命危機的時候
[00:28:45.570 --> 00:28:49.570]  我們要用謙卑智慧和真理去化解
[00:28:49.570 --> 00:28:54.570]  但是有時候不單止是我們自己
[00:28:54.570 --> 00:28:56.570]  當我們看到這段聖經
[00:28:56.570 --> 00:28:59.570]  原來有時候神可能去用我們的生命
[00:28:59.570 --> 00:29:02.570]  去化解身邊弟兄姊妹的危機
[00:29:02.570 --> 00:29:05.570]  當大衛面對危機的時候
[00:29:05.570 --> 00:29:10.570]  阿彼該出來去作出智慧和真理的勸告
[00:29:10.570 --> 00:29:11.570]  今天我不知道
[00:29:11.570 --> 00:29:12.570]  如果你見到你身邊的弟兄姊妹
[00:29:12.570 --> 00:29:13.570]  或者你見到你的組員
[00:29:13.570 --> 00:29:15.570]  正在面對生命危機的時候
[00:29:15.570 --> 00:29:16.570]  你又會怎樣
[00:29:16.570 --> 00:29:19.570]  不要緊 他有組長的
[00:29:19.570 --> 00:29:21.570]  留給組長
[00:29:21.570 --> 00:29:24.570]  不要緊 活有組長也有驅魔
[00:29:24.570 --> 00:29:26.570]  留給驅魔做
[00:29:26.570 --> 00:29:29.570]  驅魔就真的忙了
[00:29:29.570 --> 00:29:32.570]  不是的 如果今天我們見到的時候
[00:29:32.570 --> 00:29:35.570]  我們願不願意好像阿彼該一樣
[00:29:35.570 --> 00:29:38.570]  我們和我們身邊的弟兄姊妹同行
[00:29:38.570 --> 00:29:39.570]  我們就怎樣
[00:29:39.570 --> 00:29:41.570]  用謙卑智慧和真理
[00:29:41.570 --> 00:29:43.570]  就好像剛才我說的那個見證
[00:29:43.570 --> 00:29:46.570]  有一個弟兄去幫助另外一位弟兄
[00:29:46.570 --> 00:29:50.570]  化解了他信仰生命的危機
[00:29:50.570 --> 00:29:52.570]  到今天我們學的第三個功課
[00:29:52.570 --> 00:29:55.570]  是我們要學習信服
[00:29:55.570 --> 00:29:58.570]  和信靠神有最好的帶領
[00:29:58.570 --> 00:30:02.570]  我們一起讀第32到最後44節
[00:30:02.570 --> 00:30:03.570]  1 2 3
[00:30:03.570 --> 00:30:05.570]  大衛對阿彼該說
[00:30:05.570 --> 00:30:09.570]  耶和華以色列的神是應當稱重的
[00:30:09.570 --> 00:30:13.570]  因為他今天使你來迎接我
[00:30:13.570 --> 00:30:16.570]  你和你的見識也當稱讚
[00:30:16.570 --> 00:30:19.570]  因為你今天攔阻我親手報仇
[00:30:19.570 --> 00:30:21.570]  流人的血
[00:30:21.570 --> 00:30:24.570]  我指著阻止我加害於你的耶和華
[00:30:24.570 --> 00:30:27.570]  以色列永生的神起誓
[00:30:27.570 --> 00:30:30.570]  你若不速速地來迎接我
[00:30:30.570 --> 00:30:32.570]  到明日早晨
[00:30:32.570 --> 00:30:34.570]  凡屬喇叭的男丁
[00:30:34.570 --> 00:30:36.570]  必定不留一個
[00:30:36.570 --> 00:30:40.570]  大衛受了阿彼該送來的禮物
[00:30:40.570 --> 00:30:41.570]  就對他說
[00:30:41.570 --> 00:30:43.570]  我聽了你的話
[00:30:43.570 --> 00:30:45.570]  准了你的情面
[00:30:45.570 --> 00:30:49.570]  你可以平平安安地回家吧
[00:30:49.570 --> 00:30:51.570]  阿彼該到那伯那裏
[00:30:51.570 --> 00:30:54.570]  見他在家裏設宴席
[00:30:54.570 --> 00:30:56.570]  如同黃的宴席
[00:30:56.570 --> 00:30:58.570]  那伯快樂大聚
[00:30:58.570 --> 00:31:02.570]  阿彼該無論大小事都沒有告訴他
[00:31:02.570 --> 00:31:05.570]  就等到次日早晨
[00:31:05.570 --> 00:31:06.570]  到了早晨
[00:31:06.570 --> 00:31:08.570]  那伯醒了酒
[00:31:08.570 --> 00:31:11.570]  他的差兄將這些事都告訴他
[00:31:11.570 --> 00:31:13.570]  他就魂不附體
[00:31:13.570 --> 00:31:15.570]  伸薑如石頭一般
[00:31:15.570 --> 00:31:16.570]  過了十天
[00:31:16.570 --> 00:31:18.570]  耶和華擊打那伯
[00:31:18.570 --> 00:31:20.570]  他就死了
[00:31:20.570 --> 00:31:22.570]  大衛聽見那伯死了
[00:31:22.570 --> 00:31:23.570]  就說
[00:31:23.570 --> 00:31:25.570]  應當稱重耶和華
[00:31:25.570 --> 00:31:29.570]  因他伸了那伯收容我的冤
[00:31:29.570 --> 00:31:31.570]  又阻止僕人行惡
[00:31:31.570 --> 00:31:35.570]  也使那伯的惡歸到那伯的頭上
[00:31:35.570 --> 00:31:37.570]  於是大衛打發人去
[00:31:37.570 --> 00:31:39.570]  與阿彼該說
[00:31:39.570 --> 00:31:41.570]  要娶他為妻
[00:31:41.570 --> 00:31:45.570]  大衛的僕人到了家物見阿彼該
[00:31:45.570 --> 00:31:46.570]  對他說
[00:31:46.570 --> 00:31:49.570]  大衛打發我們來見你
[00:31:49.570 --> 00:31:51.570]  就要娶你為妻
[00:31:51.570 --> 00:31:53.570]  阿彼該就起來
[00:31:53.570 --> 00:31:55.570]  俯伏在地說
[00:31:55.570 --> 00:31:57.570]  我情願作婢女
[00:31:57.570 --> 00:31:59.570]  洗我主僕人的腳
[00:31:59.570 --> 00:32:02.570]  阿彼該立刻起來騎上路
[00:32:02.570 --> 00:32:04.570]  帶著五個侍女
[00:32:04.570 --> 00:32:07.570]  跟隨大衛的侍者去了
[00:32:07.570 --> 00:32:09.570]  就作了大衛的妻
[00:32:09.570 --> 00:32:13.570]  大衛先娶了耶穌烈人瓦希門
[00:32:13.570 --> 00:32:16.570]  他們二人都作了他的妻
[00:32:16.570 --> 00:32:19.570]  素來以將他的女兒米家
[00:32:19.570 --> 00:32:21.570]  就是大衛的妻
[00:32:21.570 --> 00:32:25.570]  給了嘉林人拉益的兒子柏啟為妻
[00:32:25.570 --> 00:32:29.570]  我們一開始看的時候要學習一件事
[00:32:29.570 --> 00:32:31.570]  面對生命的危機
[00:32:31.570 --> 00:32:33.570]  我們一定要信服
[00:32:33.570 --> 00:32:37.570]  和信靠神有最好的帶領
[00:32:37.570 --> 00:32:38.570]  即是甚麼呢?
[00:32:38.570 --> 00:32:40.570]  我們要相信神的方法是最好的
[00:32:40.570 --> 00:32:43.570]  我們不要用我們自己的方法
[00:32:43.570 --> 00:32:46.570]  我們一定要相信神的方法是最好的
[00:32:46.570 --> 00:32:48.570]  我們有時用英文說
[00:32:48.570 --> 00:32:51.570]  是神的方法
[00:32:51.570 --> 00:32:54.570]  不是我們自己的方法
[00:32:54.570 --> 00:32:56.570]  在這裏我們看到
[00:32:56.570 --> 00:32:59.570]  當神藉著阿彼該告訴大衛
[00:32:59.570 --> 00:33:01.570]  他應該怎樣做的時候
[00:33:01.570 --> 00:33:03.570]  大衛就信服
[00:33:03.570 --> 00:33:07.570]  因為他知道神藉著阿彼該告訴他
[00:33:07.570 --> 00:33:09.570]  他是要跟隨神的方法
[00:33:09.570 --> 00:33:12.570]  而不是跟隨自己的方法
[00:33:12.570 --> 00:33:13.570]  所以他怎樣呢?
[00:33:13.570 --> 00:33:15.570]  他說神是應當稱頌的
[00:33:15.570 --> 00:33:17.570]  他不單止讚美神
[00:33:17.570 --> 00:33:22.570]  他更加稱讚阿彼該和阿彼該的見識
[00:33:22.570 --> 00:33:25.570]  他說因為神藉著你
[00:33:25.570 --> 00:33:28.570]  阻止我親手報仇流人的血
[00:33:28.570 --> 00:33:31.570]  他說如果不是神叫你來提醒我
[00:33:31.570 --> 00:33:33.570]  我一定已經殺了拿伯
[00:33:33.570 --> 00:33:35.570]  和所有屬他的男丁
[00:33:35.570 --> 00:33:37.570]  但是大衛決定
[00:33:37.570 --> 00:33:39.570]  是神的方法
[00:33:39.570 --> 00:33:40.570]  God's way
[00:33:40.570 --> 00:33:42.570]  而不是自己的方法
[00:33:42.570 --> 00:33:43.570]  Not our own way
[00:33:43.570 --> 00:33:45.570]  在第35節
[00:33:45.570 --> 00:33:49.570]  大衛受了阿彼該送來的禮物
[00:33:49.570 --> 00:33:53.570]  就對他說我聽了你的話
[00:33:53.570 --> 00:33:55.570]  準了你的情面
[00:33:55.570 --> 00:33:59.570]  你可以平平安安地回家吧
[00:33:59.570 --> 00:34:02.570]  大衛選擇了神的方法
[00:34:02.570 --> 00:34:05.570]  他選擇了信服信靠神的方法
[00:34:05.570 --> 00:34:07.570]  God's way
[00:34:07.570 --> 00:34:09.570]  而不是我們自己的方法
[00:34:09.570 --> 00:34:10.570]  Not our own way
[00:34:10.570 --> 00:34:12.570]  於是之後發生什麼事呢?
[00:34:12.570 --> 00:34:15.570]  第36到39節告訴我們
[00:34:15.570 --> 00:34:17.570]  阿彼該就回到拿伯那裡
[00:34:17.570 --> 00:34:19.570]  拿伯就什麼都不知道
[00:34:19.570 --> 00:34:21.570]  還在大排現席
[00:34:21.570 --> 00:34:23.570]  很開心快樂大醉
[00:34:23.570 --> 00:34:25.570]  於是阿彼該就沒有告訴他
[00:34:25.570 --> 00:34:26.570]  發生什麼事
[00:34:26.570 --> 00:34:27.570]  到了他第二天
[00:34:27.570 --> 00:34:28.570]  酒氣過了
[00:34:28.570 --> 00:34:29.570]  就跟他說
[00:34:29.570 --> 00:34:30.570]  但是聖經告訴我們
[00:34:30.570 --> 00:34:32.570]  一說完之後
[00:34:32.570 --> 00:34:34.570]  他就魂不附體
[00:34:34.570 --> 00:34:37.570]  身僵如石頭一般
[00:34:37.570 --> 00:34:38.570]  聖經學者認為
[00:34:38.570 --> 00:34:40.570]  這裡是形容他中風
[00:34:40.570 --> 00:34:41.570]  但是他中風
[00:34:41.570 --> 00:34:43.570]  就不是因為聽了阿彼該說話中風
[00:34:43.570 --> 00:34:46.570]  38節其實告訴我們
[00:34:46.570 --> 00:34:48.570]  其實是神的作為
[00:34:48.570 --> 00:34:51.570]  耶和華擊打拿伯
[00:34:51.570 --> 00:34:52.570]  他就死了
[00:34:52.570 --> 00:34:54.570]  其實這裡要告訴我們
[00:34:54.570 --> 00:34:58.570]  當大衛選擇自己不親手報仇
[00:34:58.570 --> 00:35:01.570]  當大衛選擇信服神的方法
[00:35:01.570 --> 00:35:04.570]  當他拒絕用自己的手
[00:35:04.570 --> 00:35:06.570]  去流無辜人的血的時候
[00:35:06.570 --> 00:35:08.570]  神會為他伸冤的
[00:35:08.570 --> 00:35:10.570]  所以今天當我們說
[00:35:10.570 --> 00:35:13.570]  我們選擇跟隨神的方法的時候
[00:35:13.570 --> 00:35:15.570]  我們也要相信神
[00:35:15.570 --> 00:35:18.570]  我們生命會有最好的安排和計劃
[00:35:18.570 --> 00:35:20.570]  我們繼續看下去就知道了
[00:35:20.570 --> 00:35:22.570]  由第44節
[00:35:22.570 --> 00:35:26.570]  於是大衛就打發人去見阿彼該
[00:35:26.570 --> 00:35:28.570]  說要娶他做妻子
[00:35:28.570 --> 00:35:29.570]  這裡是告訴我們
[00:35:29.570 --> 00:35:32.570]  當我們願意去用神的方法
[00:35:32.570 --> 00:35:35.570]  當我們願意去信服神的方法
[00:35:35.570 --> 00:35:38.570]  神的手是會保護
[00:35:38.570 --> 00:35:42.570]  和帶領跟隨和回應他的人
[00:35:42.570 --> 00:35:43.570]  所以今天很重要
[00:35:43.570 --> 00:35:45.570]  我們說我們的生命
[00:35:45.570 --> 00:35:49.570]  是要信靠信服神的方法
[00:35:49.570 --> 00:35:52.570]  祂的帶領不是我們自己的方法
[00:35:52.570 --> 00:35:54.570]  在少年目虛目樣
[00:35:54.570 --> 00:35:56.570]  很多時候都會問我這條問題
[00:35:56.570 --> 00:35:59.570]  或者我們自己常常都會面對這個問題
[00:35:59.570 --> 00:36:03.570]  就是如果少年人跟未信的人拍拖
[00:36:03.570 --> 00:36:05.570]  那你怎樣處理
[00:36:05.570 --> 00:36:08.570]  當然我們都會處理很多這些事情
[00:36:08.570 --> 00:36:09.570]  或者很多人都會問我們
[00:36:09.570 --> 00:36:10.570]  但我常常都想說
[00:36:10.570 --> 00:36:12.570]  這個都不只是少年人面對的問題
[00:36:12.570 --> 00:36:14.570]  我相信在成人的目虛裡面
[00:36:14.570 --> 00:36:15.570]  我們很多時候都會問
[00:36:15.570 --> 00:36:19.570]  都會面對大兄姊妹跟未信的人拍拖
[00:36:19.570 --> 00:36:20.570]  作為牧者
[00:36:20.570 --> 00:36:23.570]  我們一定是用聖經的真理
[00:36:23.570 --> 00:36:25.570]  去跟大兄姊妹同行
