
[00:00:00.000 --> 00:00:04.000]  今天的題目我專門數過的
[00:16:04.000 --> 00:16:06.000]  講了很多東西
[00:16:06.000 --> 00:16:08.000]  那麼講很多東西的時候
[00:16:08.000 --> 00:16:10.000]  我們說起碼兩天
[00:16:10.000 --> 00:16:12.000]  就是他就在元無花果樹入聖殿
[00:16:12.000 --> 00:16:14.000]  然後出去
[00:16:14.000 --> 00:16:16.000]  然後第二天又回來
[00:16:16.000 --> 00:16:18.000]  那麼聖經就真的記載
[00:16:18.000 --> 00:16:20.000]  他再回來的時候
[00:16:20.000 --> 00:16:23.000]  門徒就見到那棵無花果樹
[00:16:23.000 --> 00:16:24.000]  哎呀
[00:16:24.000 --> 00:16:26.000]  夫子
[00:16:26.000 --> 00:16:27.000]  你昨天就坐完那棵樹
[00:16:27.000 --> 00:16:29.000]  現在枯了
[00:16:29.000 --> 00:16:31.000]  那麼就真的見到它枯了
[00:16:31.000 --> 00:16:34.000]  那麼就是第二天回來的時候見到的
[00:16:34.000 --> 00:16:35.000]  那麼然後呢
[00:16:35.000 --> 00:16:36.000]  聖經再記載
[00:16:36.000 --> 00:16:38.000]  下一張投影片我們看看
[00:16:38.000 --> 00:16:40.000]  那麼這裡呢
[00:16:40.000 --> 00:16:42.000]  是瑪俠福音十四章
[00:16:42.000 --> 00:16:43.000]  有第一節
[00:16:43.000 --> 00:16:44.000]  第十節
[00:16:44.000 --> 00:16:46.000]  和十二節打在一起
[00:16:46.000 --> 00:16:48.000]  那麼記載那個日子
[00:16:48.000 --> 00:16:50.000]  去到這裡就記載了一個說法
[00:16:50.000 --> 00:16:51.000]  說
[00:16:51.000 --> 00:16:54.000]  過兩日是愚節
[00:16:54.000 --> 00:16:56.000]  又是除孝節
[00:16:56.000 --> 00:16:58.000]  那麼又讀孝節又讀教節
[00:16:58.000 --> 00:17:00.000]  你看到有時候有些人讀孝
[00:17:00.000 --> 00:17:01.000]  有時候讀教無所謂
[00:17:01.000 --> 00:17:03.000]  那麼祭司長王文善
[00:17:03.000 --> 00:17:05.000]  就想法子
[00:17:05.000 --> 00:17:07.000]  為什麼用詭計捉拿耶穌殺他
[00:17:07.000 --> 00:17:08.000]  因為呢
[00:17:08.000 --> 00:17:10.000]  他那兩天呢
[00:17:10.000 --> 00:17:11.000]  講那些東西呢
[00:17:11.000 --> 00:17:13.000]  哇真的很難受
[00:17:13.000 --> 00:17:15.000]  真是指著你來罵啊
[00:17:15.000 --> 00:17:19.000]  聽到人家背脊骨落啊
[00:17:19.000 --> 00:17:22.000]  真是很受辱啊
[00:17:22.000 --> 00:17:25.000]  那麼那些祭司長文善就要想辦法殺了他
[00:17:25.000 --> 00:17:27.000]  那麼聖經經文記載
[00:17:27.000 --> 00:17:29.000]  他們想這個想法的時候
[00:17:29.000 --> 00:17:30.000]  是什麼時候呢
[00:17:30.000 --> 00:17:33.000]  是在過兩日是愚月節
[00:17:33.000 --> 00:17:35.000]  又是除孝節的時候
[00:17:35.000 --> 00:17:37.000]  那一天他們這樣想
[00:17:37.000 --> 00:17:39.000]  那麼那一天還發生了一些事情
[00:17:39.000 --> 00:17:40.000]  那一天呢原來呢
[00:17:40.000 --> 00:17:41.000]  耶穌就在哪裡呢
[00:17:41.000 --> 00:17:44.000]  他呢就在一個叫做
[00:17:44.000 --> 00:17:48.000]  長大麻風的西門家吃飯
[00:17:48.000 --> 00:17:50.000]  那些人就應該沒有進城了
[00:17:50.000 --> 00:17:52.000]  吃飯的時候呢
[00:17:52.000 --> 00:17:54.000]  又有一個女人呢
[00:17:54.000 --> 00:17:57.000]  又拿著一個香膏又倒在那裡
[00:17:57.000 --> 00:17:59.000]  那麼應該呢
[00:17:59.000 --> 00:18:01.000]  按這麼多的書卷來看
[00:18:01.000 --> 00:18:04.000]  不是記載同一個人
[00:18:04.000 --> 00:18:07.000]  因為特別記載這個女人
[00:18:07.000 --> 00:18:10.000]  她這樣倒那個香膏下去的時候呢
[00:18:10.000 --> 00:18:13.000]  是在大麻風西門家
[00:18:13.000 --> 00:18:16.000]  記載的時候就是在大麻風西門家
[00:18:16.000 --> 00:18:19.000]  過兩日是愚月節的時候就發生這些事情
[00:18:19.000 --> 00:18:21.000]  所以是另一個女人
[00:18:21.000 --> 00:18:23.000]  前幾天才倒完一瓶
[00:18:23.000 --> 00:18:25.000]  現在又倒了
[00:18:25.000 --> 00:18:26.000]  是不是啊
[00:18:26.000 --> 00:18:27.000]  又倒的時候呢
[00:18:27.000 --> 00:18:30.000]  那麼聖經記載就說有幾個人呢
[00:18:30.000 --> 00:18:33.000]  就說又要不要這麼浪費啊
[00:18:33.000 --> 00:18:35.000]  其實前幾天已經倒過了
[00:18:35.000 --> 00:18:36.000]  這次又倒
[00:18:36.000 --> 00:18:38.000]  所以他們就說要不要這麼浪費啊
[00:18:38.000 --> 00:18:39.000]  而最重要的呢
[00:18:39.000 --> 00:18:41.000]  聖經記載說在第十節
[00:18:41.000 --> 00:18:43.000]  孟海福音十四章十節
[00:18:43.000 --> 00:18:45.000]  在十二個門徒當中呢
[00:18:45.000 --> 00:18:48.000]  就有一個加略人猶大呢
[00:18:48.000 --> 00:18:49.000]  哇忍不住了
[00:18:49.000 --> 00:18:51.000]  要去見那些祭司長
[00:18:51.000 --> 00:18:54.000]  要把耶穌交給他們
[00:18:54.000 --> 00:18:56.000]  就是出名的
[00:18:56.000 --> 00:18:58.000]  這個出名呢
[00:18:58.000 --> 00:19:00.000]  中文好像沒有一個簡單的字
[00:19:00.000 --> 00:19:01.000]  英文好一點
[00:19:01.000 --> 00:19:03.000]  一個Notorious的猶大
[00:19:03.000 --> 00:19:05.000]  就是出了臭名的猶大呢
[00:19:05.000 --> 00:19:07.000]  就是不好的明星
[00:19:07.000 --> 00:19:09.000]  他去賣耶穌
[00:19:09.000 --> 00:19:11.000]  他決定了要出賣耶穌
[00:19:11.000 --> 00:19:13.000]  所謂出賣耶穌是什麼呢
[00:19:13.000 --> 00:19:14.000]  就是說耶穌呢
[00:19:14.000 --> 00:19:15.000]  經常都在聖殿啊
[00:19:15.000 --> 00:19:16.000]  很多人的地方
[00:19:16.000 --> 00:19:18.000]  你找人去抓他的時候
[00:19:18.000 --> 00:19:19.000]  怕起哄啊
[00:19:19.000 --> 00:19:21.000]  怕起哄暴亂
[00:19:21.000 --> 00:19:22.000]  那就不行了
[00:19:22.000 --> 00:19:24.000]  那麼什麼時候抓他好呢
[00:19:24.000 --> 00:19:26.000]  所謂出賣他呢
[00:19:26.000 --> 00:19:27.000]  這個猶大就是說
[00:19:27.000 --> 00:19:28.000]  知道他的行蹤
[00:19:28.000 --> 00:19:30.000]  去告訴祭司長聽
[00:19:30.000 --> 00:19:32.000]  什麼時候去抓他就最好了
[00:19:32.000 --> 00:19:34.000]  所以他們就找到時間
[00:19:34.000 --> 00:19:36.000]  一會兒說哪個時間
[00:19:36.000 --> 00:19:37.000]  在這個時候呢
[00:19:37.000 --> 00:19:38.000]  這個猶大呢
[00:19:38.000 --> 00:19:40.000]  就決定要去出賣耶穌
[00:19:40.000 --> 00:19:41.000]  那就是說
[00:19:41.000 --> 00:19:43.000]  他第一次賭完香膏
[00:19:43.000 --> 00:19:45.000]  他說浪費錢
[00:19:45.000 --> 00:19:47.000]  耶穌解釋了
[00:19:47.000 --> 00:19:49.000]  第二次又賭香膏
[00:19:49.000 --> 00:19:51.000]  那些人又說他浪費錢
[00:19:51.000 --> 00:19:52.000]  耶穌又說
[00:19:52.000 --> 00:19:54.000]  唉你算了
[00:19:54.000 --> 00:19:56.000]  他為了安葬做的
[00:19:56.000 --> 00:19:58.000]  第二次你去傳福音呢
[00:19:58.000 --> 00:20:00.000]  都要傳講這個女人做的事啊
[00:20:00.000 --> 00:20:02.000]  真是好事啊
[00:20:02.000 --> 00:20:04.000]  窮人經常都有啦
[00:20:04.000 --> 00:20:06.000]  你們再想怎麼玩周仔吧
[00:20:06.000 --> 00:20:08.000]  現在這件事情
[00:20:08.000 --> 00:20:10.000]  就是這樣啦
[00:20:10.000 --> 00:20:11.000]  又來
[00:20:11.000 --> 00:20:12.000]  就是一而再
[00:20:12.000 --> 00:20:13.000]  那麼這個猶大呢
[00:20:13.000 --> 00:20:15.000]  就變成了這樣
[00:20:15.000 --> 00:20:16.000]  那麼
[00:20:16.000 --> 00:20:17.000]  接著呢
[00:20:17.000 --> 00:20:19.000]  就耶穌就叫那些人呢
[00:20:19.000 --> 00:20:20.000]  叫他的門徒呢
[00:20:20.000 --> 00:20:21.000]  去預備
[00:20:21.000 --> 00:20:23.000]  過兩天愚節嘛
[00:20:23.000 --> 00:20:26.000]  去預備那個愚月節的筵席
[00:20:26.000 --> 00:20:27.000]  在哪裡吃啊
[00:20:27.000 --> 00:20:28.000]  那麼耶穌就告訴他們
[00:20:28.000 --> 00:20:29.000]  你進城吧
[00:20:29.000 --> 00:20:30.000]  進城見到一個人
[00:20:30.000 --> 00:20:31.000]  擔著一瓶水
[00:20:31.000 --> 00:20:32.000]  那麼你就跟著他
[00:20:32.000 --> 00:20:34.000]  去跟那個主人說
[00:20:34.000 --> 00:20:35.000]  那麼那些門徒呢
[00:20:35.000 --> 00:20:37.000]  就這樣去預備了那個筵席
[00:20:37.000 --> 00:20:38.000]  那麼
[00:20:38.000 --> 00:20:39.000]  有趣的呢
[00:20:39.000 --> 00:20:40.000]  很多人
[00:20:40.000 --> 00:20:42.000]  容易混淆的呢
[00:20:42.000 --> 00:20:44.000]  就是覺得說
[00:20:44.000 --> 00:20:46.000]  跟守那晚耶穌吃飯呢
[00:20:46.000 --> 00:20:49.000]  就是愚月節的筵席
[00:20:49.000 --> 00:20:51.000]  那麼就應該不是
[00:20:51.000 --> 00:20:53.000]  跟守那晚是吃飯的
[00:20:53.000 --> 00:20:55.000]  那麼那晚的最後晚餐是吃飯的
[00:20:55.000 --> 00:20:58.000]  就是那晚應該就不是屬於
[00:20:58.000 --> 00:21:00.000]  愚月節的筵席
[00:21:00.000 --> 00:21:01.000]  因為那個愚月節呢
[00:21:01.000 --> 00:21:05.000]  就是在最後晚餐之後那一晚
[00:21:05.000 --> 00:21:07.000]  才是愚月節的
[00:21:07.000 --> 00:21:08.000]  所以呢
[00:21:08.000 --> 00:21:09.000]  吃那個最後晚餐呢
[00:21:09.000 --> 00:21:12.000]  就應該不是愚月節的筵席
[00:21:12.000 --> 00:21:15.000]  耶穌叫他們去預備愚月節的筵席
[00:21:15.000 --> 00:21:16.000]  是叫他們去預備
[00:21:16.000 --> 00:21:17.000]  不過呢
[00:21:17.000 --> 00:21:18.000]  跟守那晚吃飯呢
[00:21:18.000 --> 00:21:19.000]  就未是
[00:21:19.000 --> 00:21:20.000]  那麼但是
[00:21:20.000 --> 00:21:21.000]  怎樣也好
[00:21:21.000 --> 00:21:22.000]  那晚就吃飯
[00:21:22.000 --> 00:21:23.000]  是不是
[00:21:23.000 --> 00:21:24.000]  吃飯呢
[00:21:24.000 --> 00:21:25.000]  我們就知道耶穌又做了些事
[00:21:25.000 --> 00:21:27.000]  訂立了聖餐
[00:21:27.000 --> 00:21:29.000]  幫門徒洗腳
[00:21:29.000 --> 00:21:31.000]  也有些命令叫他們
[00:21:31.000 --> 00:21:33.000]  要彼此相愛
[00:21:33.000 --> 00:21:36.000]  還有很憂傷的
[00:21:36.000 --> 00:21:39.000]  去了赫西瑪利園那裡祈禱
[00:21:39.000 --> 00:21:41.000]  然後就在這個赫西瑪利園
[00:21:41.000 --> 00:21:43.000]  一個花園
[00:21:43.000 --> 00:21:44.000]  沒有什麼人去
[00:21:44.000 --> 00:21:46.000]  黑漆漆的
[00:21:46.000 --> 00:21:47.000]  有些月光
[00:21:47.000 --> 00:21:48.000]  黑漆漆的
[00:21:48.000 --> 00:21:50.000]  就是一個最好的時機
[00:21:50.000 --> 00:21:52.000]  那麼猶大就知道
[00:21:52.000 --> 00:21:55.000]  耶穌要去這個園那裡祈禱
[00:21:55.000 --> 00:21:57.000]  就叫那些祭司
[00:21:57.000 --> 00:21:58.000]  現在去就對了
[00:21:58.000 --> 00:21:59.000]  去那裡祝祂
[00:21:59.000 --> 00:22:01.000]  就擔保周圍沒有那麼多人
[00:22:01.000 --> 00:22:02.000]  就成功地
[00:22:02.000 --> 00:22:04.000]  在赫西瑪利園
[00:22:04.000 --> 00:22:06.000]  就拘捕了耶穌
[00:22:06.000 --> 00:22:07.000]  明白嗎
[00:22:07.000 --> 00:22:09.000]  所以猶大就是這樣
[00:22:09.000 --> 00:22:11.000]  來出賣耶穌
[00:22:11.000 --> 00:22:13.000]  那麼剛才說
[00:22:13.000 --> 00:22:15.000]  最後晚餐那一晚
[00:22:15.000 --> 00:22:17.000]  第二天就是御節
[00:22:17.000 --> 00:22:18.000]  是不是
[00:22:18.000 --> 00:22:20.000]  所以第二天就是耶穌
[00:22:20.000 --> 00:22:21.000]  被捉拿了
[00:22:21.000 --> 00:22:22.000]  晚上
[00:22:22.000 --> 00:22:24.000]  然後通宵受審
[00:22:24.000 --> 00:22:27.000]  早上九點鐘就釘十字架
[00:22:27.000 --> 00:22:30.000]  釘在十字架上六個小時
[00:22:30.000 --> 00:22:32.000]  下午三點鐘就斷氣
[00:22:32.000 --> 00:22:35.000]  那麼耶穌三點鐘斷氣的時候
[00:22:35.000 --> 00:22:37.000]  我們知道那些人說
[00:22:37.000 --> 00:22:39.000]  第二天是安息日
[00:22:39.000 --> 00:22:41.000]  是個大日子
[00:22:41.000 --> 00:22:43.000]  所以就盡快要安葬祂了
[00:22:43.000 --> 00:22:45.000]  那麼就有個藥室說
[00:22:45.000 --> 00:22:48.000]  不如你給我另一條屍髮去安葬祂吧
[00:22:48.000 --> 00:22:50.000]  那麼就給了一個屍骸
[00:22:50.000 --> 00:22:52.000]  藥室去安葬了
[00:22:52.000 --> 00:22:55.000]  那麼這個就是耶穌釘完十字架
[00:22:55.000 --> 00:22:58.000]  跟著那天的三點到六點發生的事情
[00:22:58.000 --> 00:22:59.000]  葬了
[00:22:59.000 --> 00:23:01.000]  那麼一葬了
[00:23:01.000 --> 00:23:03.000]  太陽下山六點鐘之後
[00:23:03.000 --> 00:23:05.000]  就是安息日
[00:23:05.000 --> 00:23:06.000]  那麼這個安息日原來
[00:23:06.000 --> 00:23:11.000]  就並不是我們平時說的那個每星期的安息日
[00:23:11.000 --> 00:23:13.000]  這個安息日就是
[00:23:13.000 --> 00:23:17.000]  逾月節跟著的除孝節
[00:23:17.000 --> 00:23:20.000]  除孝節是安息日
[00:23:20.000 --> 00:23:21.000]  行不行
[00:23:21.000 --> 00:23:24.000]  那麼逾月節和除孝節又有點混亂
[00:23:24.000 --> 00:23:26.000]  逾月節根據那麼多聖經說
[00:23:26.000 --> 00:23:30.000]  真正記載逾月節的時間是什麼時候呢
[00:23:30.000 --> 00:23:34.000]  那麼首先要說說猶太人的日子什麼時候開始
[00:23:34.000 --> 00:23:35.000]  都有點混亂
[00:23:35.000 --> 00:23:36.000]  所以為什麼那麼混亂呢
[00:23:36.000 --> 00:23:39.000]  就是我們有時候去看一些日子
[00:23:39.000 --> 00:23:42.000]  那個概念要轉移了
[00:23:42.000 --> 00:23:44.000]  才能夠明白
[00:23:44.000 --> 00:23:47.000]  那麼我們說今天的開始是什麼時候
[00:23:47.000 --> 00:23:50.000]  我們譬如說今天星期日
[00:23:50.000 --> 00:23:52.000]  今天是什麼時候開始的
[00:23:52.000 --> 00:23:57.000]  我們一直現在西方的教育就告訴你
[00:23:57.000 --> 00:24:00.000]  凌晨凌時的時候開始
[00:24:00.000 --> 00:24:03.000]  所以你去什麼網上搶購的時候
[00:24:03.000 --> 00:24:05.000]  看著凌時就按鍵
[00:24:05.000 --> 00:24:07.000]  那個時候我們當一天開始
[00:24:07.000 --> 00:24:10.000]  那麼再古老一些的人
[00:24:10.000 --> 00:24:13.000]  譬如中國就應該是算天光
[00:24:13.000 --> 00:24:15.000]  天光太陽出來
[00:24:15.000 --> 00:24:17.000]  那麼猶太人不是這樣算
[00:24:17.000 --> 00:24:19.000]  猶太人不是看起點
[00:24:19.000 --> 00:24:21.000]  猶太人是看終點
[00:24:21.000 --> 00:24:23.000]  就是看一天什麼時候完
[00:24:23.000 --> 00:24:24.000]  一天什麼時候完
[00:24:24.000 --> 00:24:26.000]  就是太陽下山完
[00:24:26.000 --> 00:24:27.000]  那太陽下山既然那天完
[00:24:27.000 --> 00:24:29.000]  就是第二天開始
[00:24:29.000 --> 00:24:31.000]  所以他一天的開始
[00:24:31.000 --> 00:24:33.000]  是太陽一下山
[00:24:33.000 --> 00:24:35.000]  就第二天開始
[00:24:35.000 --> 00:24:36.000]  六點鐘左右
[00:24:36.000 --> 00:24:38.000]  太陽下山有時有先有後
[00:24:38.000 --> 00:24:39.000]  六點鐘左右
[00:24:39.000 --> 00:24:41.000]  那麼第二天就開始了
[00:24:41.000 --> 00:24:44.000]  那麼因此逾月節是什麼時候呢
[00:24:44.000 --> 00:24:46.000]  逾月節呢
[00:24:46.000 --> 00:24:49.000]  嚴格來說就是耶穌釘十字架
[00:24:49.000 --> 00:24:53.000]  那天的下午就開始是逾月節
[00:24:53.000 --> 00:24:56.000]  那麼接著一入夜
[00:24:56.000 --> 00:24:59.000]  那個事件發生在埃及
[00:24:59.000 --> 00:25:01.000]  就是天使飛過
[00:25:01.000 --> 00:25:03.000]  逾月了那個門來
[00:25:03.000 --> 00:25:05.000]  那段時間就叫逾月節
[00:25:05.000 --> 00:25:06.000]  換句話說
[00:25:06.000 --> 00:25:08.000]  是前一天的黃昏
[00:25:08.000 --> 00:25:09.000]  三至六點
[00:25:09.000 --> 00:25:11.000]  耶穌釘十字架那段時間
[00:25:11.000 --> 00:25:12.000]  一路去到晚上
[00:25:12.000 --> 00:25:14.000]  可能十點、十一點、十二點
[00:25:14.000 --> 00:25:15.000]  吃羊
[00:25:15.000 --> 00:25:16.000]  天使飛過
[00:25:16.000 --> 00:25:18.000]  那些人死了
[00:25:18.000 --> 00:25:19.000]  這段時間呢
[00:25:19.000 --> 00:25:20.000]  是叫逾月節
[00:25:20.000 --> 00:25:23.000]  這個發生事件的叫逾月節
[00:25:23.000 --> 00:25:25.000]  那麼所以逾月節的概念呢
[00:25:25.000 --> 00:25:26.000]  有些模糊
[00:25:26.000 --> 00:25:27.000]  你可以說
[00:25:27.000 --> 00:25:29.000]  耶穌釘十字架那一天
[00:25:29.000 --> 00:25:30.000]  就是逾月節
[00:25:30.000 --> 00:25:32.000]  那麼如果你說那一天是逾月節
[00:25:32.000 --> 00:25:33.000]  再數回頭
[00:25:33.000 --> 00:25:36.000]  不就是在前一晚
[00:25:36.000 --> 00:25:38.000]  黃昏之後
[00:25:38.000 --> 00:25:39.000]  就是逾月節
[00:25:39.000 --> 00:25:42.000]  那麼所以從這樣的角度去看呢
[00:25:42.000 --> 00:25:44.000]  那麼耶穌他們吃的最後晚餐
[00:25:44.000 --> 00:25:47.000]  你都可以當是逾月節的晚餐來的
[00:25:47.000 --> 00:25:50.000]  因為那一天都已經屬於逾月節那一天
[00:25:50.000 --> 00:25:52.000]  那麼這個概念很多人爭拗的
[00:25:52.000 --> 00:25:54.000]  你上去有興趣看一些網上文章
[00:25:54.000 --> 00:25:55.000]  可以看多一點
[00:25:55.000 --> 00:25:59.000]  不過就有這樣的可能去解釋
[00:25:59.000 --> 00:26:03.000]  但是重要的是耶穌埋葬了之後
[00:26:03.000 --> 00:26:06.000]  那一天是除孝節
[00:26:06.000 --> 00:26:08.000]  除孝節就是一個聖日
[00:26:08.000 --> 00:26:09.000]  一個安息日
[00:26:09.000 --> 00:26:11.000]  就是無論那一年的除孝節
[00:26:11.000 --> 00:26:13.000]  去到星期一、星期二、星期三
[00:26:13.000 --> 00:26:15.000]  那一天都是安息日
[00:26:15.000 --> 00:26:17.000]  零假的
[00:26:17.000 --> 00:26:18.000]  就好像我們的假期
[00:26:18.000 --> 00:26:20.000]  現在星期一放假
[00:26:20.000 --> 00:26:22.000]  然後如果星期三是假期
[00:26:22.000 --> 00:26:23.000]  那就又假期了
[00:26:23.000 --> 00:26:25.000]  你不會說放假了不放的
[00:26:25.000 --> 00:26:26.000]  一樣
[00:26:26.000 --> 00:26:28.000]  安息日每個星期都有
[00:26:28.000 --> 00:26:33.000]  但是那個除孝節在那天不是安息日的
[00:26:33.000 --> 00:26:34.000]  就放多一天安息日
[00:26:34.000 --> 00:26:35.000]  行不行
[00:26:35.000 --> 00:26:36.000]  是不是好啊這個
[00:26:36.000 --> 00:26:38.000]  所以其實搞清楚這個之後
[00:26:38.000 --> 00:26:41.000]  將來復活節應該放多兩天假的
[00:26:41.000 --> 00:26:43.000]  那麼這個除孝節
[00:26:43.000 --> 00:26:46.000]  安息日就過了一天
[00:26:46.000 --> 00:26:48.000]  有趣的就是說
[00:26:48.000 --> 00:26:50.000]  接著那一天
[00:26:50.000 --> 00:26:52.000]  應該都還沒有去到
[00:26:52.000 --> 00:26:54.000]  星期五、星期六的安息日
[00:26:54.000 --> 00:26:55.000]  隔了一天
[00:26:55.000 --> 00:26:57.000]  隔了一天要上班
[00:26:57.000 --> 00:26:59.000]  然後才是安息日
[00:26:59.000 --> 00:27:01.000]  到最後的時候就解釋這個
[00:27:01.000 --> 00:27:03.000]  因為講這個耶穌的事件
[00:27:03.000 --> 00:27:07.000]  去到這裏就暫時停一停
[00:27:07.000 --> 00:27:11.000]  你見到耶穌臨尾這幾天
[00:27:11.000 --> 00:27:12.000]  發生的事是什麼
[00:27:12.000 --> 00:27:16.000]  他重要的想告訴大家的是什麼
[00:27:16.000 --> 00:27:18.000]  我要賣葬了
[00:27:18.000 --> 00:27:20.000]  講完又講
[00:27:20.000 --> 00:27:22.000]  賭完香膏又賭
[00:27:22.000 --> 00:27:23.000]  我要被賣葬了
[00:27:23.000 --> 00:27:26.000]  這個耶穌的死是一個很重要的事
[00:27:26.000 --> 00:27:28.000]  很重要的事
[00:27:28.000 --> 00:27:29.000]  接著呢
[00:27:29.000 --> 00:27:30.000]  發生的就是說
[00:27:30.000 --> 00:27:31.000]  那棵樹被人咒坐
[00:27:31.000 --> 00:27:35.000]  聖殿那裏弄翻了人家的生意
[00:27:35.000 --> 00:27:38.000]  神想給我們的訊息是什麼
[00:27:38.000 --> 00:27:40.000]  神做人
[00:27:40.000 --> 00:27:42.000]  神做聖殿
[00:27:42.000 --> 00:27:44.000]  神給你們有教會
[00:27:44.000 --> 00:27:48.000]  是要你們活出功能
[00:27:48.000 --> 00:27:51.000]  活出你應該的樣式
[00:27:51.000 --> 00:27:53.000]  人之所以為人
[00:27:53.000 --> 00:27:54.000]  就是人要去敬拜神
[00:27:54.000 --> 00:27:56.000]  就是人
[00:27:56.000 --> 00:27:58.000]  人如果不去敬拜神
[00:27:58.000 --> 00:28:00.000]  在港台那裏講
[00:28:00.000 --> 00:28:02.000]  就是枉為人也
[00:28:02.000 --> 00:28:05.000]  所以在神的眼光裏面
[00:28:05.000 --> 00:28:07.000]  不信神的人是怎樣
[00:28:07.000 --> 00:28:08.000]  是死人
[00:28:08.000 --> 00:28:10.000]  沒有生命是死人
[00:28:10.000 --> 00:28:12.000]  但是你是神的兒子
[00:28:12.000 --> 00:28:13.000]  你信祂
[00:28:13.000 --> 00:28:14.000]  你成為神的兒女
[00:28:14.000 --> 00:28:15.000]  你就有生命
[00:28:15.000 --> 00:28:16.000]  你就敬拜神
[00:28:16.000 --> 00:28:17.000]  你就感恩
[00:28:17.000 --> 00:28:20.000]  所以人是要感恩
[00:28:20.000 --> 00:28:21.000]  要敬拜神才可以
[00:28:21.000 --> 00:28:23.000]  要結果子才可以
[00:28:23.000 --> 00:28:25.000]  如果你不找到結果子
[00:28:25.000 --> 00:28:26.000]  沒有用的
[00:28:26.000 --> 00:28:27.000]  就像那棵樹一樣
[00:28:27.000 --> 00:28:29.000]  聖殿教會一樣
[00:28:29.000 --> 00:28:33.000]  你不去做出應有的功能
[00:28:33.000 --> 00:28:34.000]  不行的
[00:28:34.000 --> 00:28:35.000]  教會
[00:28:35.000 --> 00:28:37.000]  聖殿之所以在這裏
[00:28:37.000 --> 00:28:39.000]  一定要做出它的功能
[00:28:39.000 --> 00:28:40.000]  是什麽呢
[00:28:40.000 --> 00:28:41.000]  舊約聖殿說
[00:28:41.000 --> 00:28:43.000]  作萬國禱告的殿
[00:28:43.000 --> 00:28:44.000]  今天教會裏面
[00:28:44.000 --> 00:28:45.000]  就是讓人在這裏
[00:28:45.000 --> 00:28:46.000]  預敬神
[00:28:46.000 --> 00:28:47.000]  讓人在這裏認識神
[00:28:47.000 --> 00:28:48.000]  讓人在這裏
[00:28:48.000 --> 00:28:49.000]  敬拜神
[00:28:49.000 --> 00:28:50.000]  讚美神
[00:28:50.000 --> 00:28:51.000]  讓人在這裏
[00:28:51.000 --> 00:28:52.000]  弟兄姊妹互相之間
[00:28:52.000 --> 00:28:53.000]  團契
[00:28:53.000 --> 00:28:54.000]  愛護
[00:28:54.000 --> 00:28:57.000]  去顯出神的見證
[00:28:57.000 --> 00:28:59.000]  這個叫教會
[00:28:59.000 --> 00:29:00.000]  如果今天教會
[00:29:00.000 --> 00:29:02.000]  不能顯出這個見證
[00:29:02.000 --> 00:29:04.000]  就枉作教會
[00:29:04.000 --> 00:29:06.000]  即使你做很多其他事
[00:29:06.000 --> 00:29:07.000]  做很多其他的買賣
[00:29:07.000 --> 00:29:08.000]  方便很多人
[00:29:08.000 --> 00:29:09.000]  對不起
[00:29:09.000 --> 00:29:13.000]  那個不是教會的核心價值
[00:29:13.000 --> 00:29:14.000]  不是核心價值
[00:29:14.000 --> 00:29:16.000]  大家現在常常說這個
[00:29:16.000 --> 00:29:17.000]  當日也一樣
[00:29:17.000 --> 00:29:20.000]  耶穌要點出教會
[00:29:20.000 --> 00:29:22.000]  聖殿之所以存在
[00:29:22.000 --> 00:29:23.000]  重要的是什麽
[00:29:23.000 --> 00:29:24.000]  不重要的那些
[00:29:24.000 --> 00:29:25.000]  你們不要搞
[00:29:25.000 --> 00:29:27.000]  變回做一個萬國禱告的殿
[00:29:27.000 --> 00:29:30.000]  這個是耶穌最後做的事
[00:29:30.000 --> 00:29:31.000]  所以今天這個
[00:29:31.000 --> 00:29:32.000]  讓我們知道
[00:29:32.000 --> 00:29:33.000]  耶穌很想
[00:29:33.000 --> 00:29:35.000]  我們作為基督徒
[00:29:35.000 --> 00:29:36.000]  作為神的兒女
[00:29:36.000 --> 00:29:37.000]  要點
[00:29:37.000 --> 00:29:38.000]  作為教會
[00:29:38.000 --> 00:29:39.000]  我們要點
[00:29:39.000 --> 00:29:40.000]  你就看看
[00:29:40.000 --> 00:29:41.000]  耶穌最後做的事
[00:29:41.000 --> 00:29:42.000]  是什麽
[00:29:42.000 --> 00:29:43.000]  你就知道
[00:29:43.000 --> 00:29:44.000]  我們去到
[00:29:44.000 --> 00:29:45.000]  耶穌要講的說話
[00:29:45.000 --> 00:29:47.000]  下一張影片
[00:29:47.000 --> 00:29:48.000]  就是
[00:29:48.000 --> 00:29:49.000]  下一張
[00:29:49.000 --> 00:29:51.000]  我不打經文
[00:29:51.000 --> 00:29:52.000]  這是秘密
[00:29:52.000 --> 00:29:55.000]  21張至25張
[00:29:55.000 --> 00:29:56.000]  我不打經文出來
[00:29:56.000 --> 00:29:57.000]  因為我很快
[00:29:57.000 --> 00:29:58.000]  要講的
[00:29:58.000 --> 00:29:59.000]  如果大家想揭
[00:29:59.000 --> 00:30:00.000]  可以略略揭
[00:30:00.000 --> 00:30:01.000]  聖經
[00:30:01.000 --> 00:30:02.000]  耶穌講了很多
[00:30:02.000 --> 00:30:03.000]  我就說
[00:30:03.000 --> 00:30:04.000]  講了這麽多
[00:30:04.000 --> 00:30:05.000]  聖經叫你看
