
[00:00:00.000 --> 00:00:03.960]  我又想問一下 最怕失去的東西
[00:23:08.520 --> 00:23:13.120]  因為這個醫生他曾經有嚴重的創傷後遺症
[00:23:13.120 --> 00:23:16.720]  他也有一個兒子不幸夭折死了
[00:23:16.720 --> 00:23:23.320]  所以他就在研究看聖經是否真的有用
[00:23:23.320 --> 00:23:24.920]  他寫了一本書
[00:23:24.920 --> 00:23:32.920]  他要證實看聖經真的對精神和情緒有用
[00:23:32.920 --> 00:23:36.320]  為什麼事緣會這樣發生呢?
[00:23:36.320 --> 00:23:42.320]  因為最近有科學家研究指出
[00:23:42.320 --> 00:23:48.120]  有一個理論叫做「表觀遺傳學」
[00:23:48.120 --> 00:23:49.320]  有一個新的理論
[00:23:49.320 --> 00:23:55.520]  他說以前我們會覺得情緒病是沒有遺傳的
[00:23:55.520 --> 00:24:00.520]  但這個科學家他們研究指出
[00:24:00.520 --> 00:24:06.520]  原來心理創傷是有遺傳的
[00:24:06.520 --> 00:24:10.720]  即是說如果那個人上一代有很嚴重的心理創傷
[00:24:10.720 --> 00:24:14.320]  有機會被遺傳給下一代
[00:24:14.320 --> 00:24:19.720]  這個研究就代表著
[00:24:19.720 --> 00:24:23.320]  即是說好像世世代代都受咒咒
[00:24:23.320 --> 00:24:25.520]  原來這樣也有遺傳
[00:24:25.520 --> 00:24:27.120]  但感恩的是
[00:24:27.120 --> 00:24:31.520]  這個腦神經科的醫生
[00:24:31.520 --> 00:24:35.520]  他反過來的研究就指出
[00:24:35.520 --> 00:24:42.720]  聖經是可以幫助精神和情緒的問題
[00:24:42.720 --> 00:24:45.520]  就好像停止咒咒
[00:24:45.520 --> 00:24:48.320]  不是醫生停止咒咒
[00:24:48.320 --> 00:24:51.520]  是聖經停止咒咒
[00:24:51.520 --> 00:24:57.520]  神的話語可以停止世世代代黑暗的咒咒
[00:24:57.520 --> 00:25:01.920]  所以等於說我們相信神的話語的力量
[00:25:01.920 --> 00:25:04.520]  相信神話語的力量
[00:25:04.520 --> 00:25:06.520]  耶穌來到格拉森
[00:25:06.520 --> 00:25:09.720]  祂不單止要驅走黑暗
[00:25:09.720 --> 00:25:13.520]  祂要恢復一個人的形象
[00:25:13.520 --> 00:25:16.120]  神在裏面的形象
[00:25:16.120 --> 00:25:19.320]  恢復一個人的生命
[00:25:19.320 --> 00:25:23.920]  這個人當烏靈在他身上離開的時候
[00:25:23.920 --> 00:25:26.120]  《馬學福音》五章怎樣說呢?
[00:25:26.120 --> 00:25:29.320]  這個人就坐著穿著衣服
[00:25:29.320 --> 00:25:32.920]  神自清醒了
[00:25:32.920 --> 00:25:35.520]  這個很美很美的一個圖畫
[00:25:35.520 --> 00:25:37.120]  為什麼呢?
[00:25:37.120 --> 00:25:41.320]  因為上文才說到祂是怎樣
[00:25:41.320 --> 00:25:43.520]  不停地大叫大叫
[00:25:43.520 --> 00:25:45.320]  自己打自己
[00:25:45.320 --> 00:25:48.720]  但是現在祂得著平安
[00:25:48.720 --> 00:25:51.720]  祂可以坐在耶穌的面前
[00:25:51.720 --> 00:25:54.920]  現在耶穌讓祂穿回衣服
[00:25:54.920 --> 00:25:58.520]  穿回祂應有的尊嚴
[00:25:58.520 --> 00:26:04.520]  現在耶穌讓祂恢復人的理性
[00:26:04.520 --> 00:26:07.920]  可以有神自清醒的時候
[00:26:07.920 --> 00:26:12.720]  神自清醒這個字在聖經裏面
[00:26:12.720 --> 00:26:16.520]  和修會譯作神自清醒
[00:26:16.520 --> 00:26:19.720]  這個字在希臘文裏
[00:26:19.720 --> 00:26:23.920]  有一個頗深遠的意思
[00:26:23.920 --> 00:26:29.520]  在新約裏面
[00:26:29.520 --> 00:26:32.520]  原來不單止是說到一個
[00:26:32.520 --> 00:26:38.720]  精神健康的健全的一個理智聰明
[00:26:38.720 --> 00:26:45.920]  而且是說到謹慎認真
[00:26:45.920 --> 00:26:50.120]  為什麼呢?有什麼關係?
[00:26:50.120 --> 00:26:51.120]  我們看看
[00:26:51.120 --> 00:26:53.720]  原來在羅馬書裏這樣說
[00:26:53.720 --> 00:26:56.720]  不要看自己看得太高
[00:26:56.720 --> 00:26:59.720]  要照神分給我們的信心
[00:26:59.720 --> 00:27:03.120]  看自己看得合乎中度
[00:27:03.120 --> 00:27:05.920]  不多不少
[00:27:05.920 --> 00:27:08.120]  然後彼得前書裏又說到
[00:27:08.120 --> 00:27:10.320]  你們要謹慎自守
[00:27:10.320 --> 00:27:12.720]  要警醒禱告
[00:27:12.720 --> 00:27:15.520]  原來謹慎、合乎中度
[00:27:15.520 --> 00:27:17.920]  是一個自制能力
[00:27:17.920 --> 00:27:20.520]  自控的能力
[00:27:20.520 --> 00:27:23.120]  原來不是每個人都有
[00:27:23.120 --> 00:27:27.720]  格拉森這個本身被鬼附身的人
[00:27:27.720 --> 00:27:30.520]  他就是失去了這個能力
[00:27:30.520 --> 00:27:33.320]  他沒有辦法管理他自己
[00:27:33.320 --> 00:27:37.720]  因為他被黑暗的勢力箝制著
[00:27:37.720 --> 00:27:40.920]  但耶穌原來恢復他的時候
[00:27:40.920 --> 00:27:43.720]  他全人恢復
[00:27:43.720 --> 00:27:47.520]  他能夠有這個能力
[00:27:47.520 --> 00:27:50.320]  去管理他的生命
[00:27:50.320 --> 00:27:52.520]  神自清醒
[00:27:52.520 --> 00:27:56.920]  能夠有自控
[00:27:56.920 --> 00:28:02.120]  他由混亂回復到清晰
[00:28:02.120 --> 00:28:04.720]  回復到一個正常
[00:28:04.720 --> 00:28:08.120]  有能力去信服神
[00:28:08.120 --> 00:28:10.720]  有能力去信服神
[00:28:10.720 --> 00:28:17.120]  這個就是我們的自控
[00:28:17.120 --> 00:28:22.520]  妥著、穿著、神之清醒
[00:28:22.520 --> 00:28:24.920]  這三個動作
[00:28:24.920 --> 00:28:26.720]  就是告訴我們
[00:28:26.720 --> 00:28:29.720]  耶穌恢復了這個人
[00:28:29.720 --> 00:28:34.120]  全人的恢復
[00:28:34.120 --> 00:28:39.120]  所以耶穌原來不是單純趕走了污靈
[00:28:39.120 --> 00:28:41.720]  他要恢復一個人
[00:28:41.720 --> 00:28:47.720]  他要讓我們像一個神做我們的樣式
[00:28:47.720 --> 00:28:50.720]  福音不單叫人少一個問題
[00:28:50.720 --> 00:28:53.720]  他不是幫我們撕掉一舖癮
[00:28:53.720 --> 00:28:55.720]  撕掉一些壞習慣
[00:28:55.720 --> 00:28:59.720]  福音是主耶穌要進入到
[00:28:59.720 --> 00:29:03.720]  黑暗侵佔了的地方
[00:29:03.720 --> 00:29:07.720]  然後重新恢復一個人的平安、尊嚴
[00:29:07.720 --> 00:29:12.720]  和自由 靈裡面的自由
[00:29:12.720 --> 00:29:14.720]  剛剛說到
[00:29:14.720 --> 00:29:18.720]  三卷的福音書都記載了格拉森這件事
[00:29:18.720 --> 00:29:23.720]  那格拉森這件事有什麼重要呢?
[00:29:23.720 --> 00:29:25.720]  原來三卷的福音書
[00:29:25.720 --> 00:29:28.720]  我們知道福音書記載的事情
[00:29:28.720 --> 00:29:32.720]  有時不是根據時間的順序
[00:29:32.720 --> 00:29:36.720]  很多時候是按照福音書的作者
[00:29:36.720 --> 00:29:38.720]  他想寫的主題
[00:29:38.720 --> 00:29:39.720]  很多時候是這樣
[00:29:39.720 --> 00:29:42.720]  不是按照時間發生的次序
[00:29:42.720 --> 00:29:46.720]  但是三卷的福音書記載這件事
[00:29:46.720 --> 00:29:49.720]  格拉森這件事都是同一個順序
[00:29:49.720 --> 00:29:52.720]  上面是說什麼呢?
[00:29:52.720 --> 00:29:54.720]  格拉森這件事的上文
[00:29:54.720 --> 00:29:58.720]  都是說到耶穌平靜風浪
[00:29:58.720 --> 00:30:00.720]  耶穌平靜風浪之後
[00:30:00.720 --> 00:30:03.720]  有一句話很吊詭
[00:30:03.720 --> 00:30:05.720]  記不記得耶穌平靜風浪之後
[00:30:05.720 --> 00:30:10.720]  最後門徒說了一句什麼話
[00:30:10.720 --> 00:30:13.720]  門徒很詫異地說
[00:30:13.720 --> 00:30:16.720]  這個到底是誰?
[00:30:16.720 --> 00:30:20.720]  為什麼連風和海都聽他的?
[00:30:20.720 --> 00:30:24.720]  三卷福音書就將這個問題
[00:30:24.720 --> 00:30:27.720]  放在那個段落的最後
[00:30:27.720 --> 00:30:31.720]  然後沒有再說其他東西
[00:30:31.720 --> 00:30:33.720]  沒有再說其他東西是什麼意思呢?
[00:30:33.720 --> 00:30:35.720]  沒有記載門徒
[00:30:35.720 --> 00:30:37.720]  然後互相討論
[00:30:37.720 --> 00:30:40.720]  沒有說到耶穌走過去回答他們
[00:30:40.720 --> 00:30:41.720]  沒有
[00:30:41.720 --> 00:30:44.720]  三卷都是在這件事
[00:30:44.720 --> 00:30:45.720]  平靜風浪之後
[00:30:45.720 --> 00:30:47.720]  就是這一句話
[00:30:47.720 --> 00:30:49.720]  就結束了
[00:30:49.720 --> 00:30:53.720]  所以耶穌到底是誰呢?
[00:30:53.720 --> 00:30:55.720]  耶穌到底是誰呢?
[00:30:55.720 --> 00:31:00.720]  就是說在平靜風浪之後
[00:31:00.720 --> 00:31:02.720]  那件事就要解答
[00:31:02.720 --> 00:31:04.720]  耶穌到底是誰
[00:31:04.720 --> 00:31:07.720]  就是由格拉森事件
[00:31:07.720 --> 00:31:12.720]  去解答耶穌是誰
[00:31:12.720 --> 00:31:16.720]  三個福音作者都要我們將兩件事
[00:31:16.720 --> 00:31:19.720]  拍在一起看
[00:31:19.720 --> 00:31:23.720]  耶穌平靜風浪和格拉森事件
[00:31:23.720 --> 00:31:26.720]  兩件事要拍在一起看
[00:31:26.720 --> 00:31:29.720]  就是說三個福音作者
[00:31:29.720 --> 00:31:33.720]  他故意沒有回答耶穌是誰
[00:31:33.720 --> 00:31:36.720]  然後進入格拉森事件的時候
[00:31:36.720 --> 00:31:40.720]  就告訴我們一個很重要的事
[00:31:40.720 --> 00:31:43.720]  就是揭曉耶穌是誰
[00:31:43.720 --> 00:31:47.720]  大家都承認
[00:31:47.720 --> 00:31:49.720]  也要宣告
[00:31:49.720 --> 00:31:52.720]  耶穌是那個平靜風浪
[00:31:52.720 --> 00:31:58.720]  可以有天地萬有的權柄
[00:31:58.720 --> 00:32:03.720]  而且能勝過一切黑暗勢力
[00:32:03.720 --> 00:32:07.720]  讓人得生命的那個神
[00:32:07.720 --> 00:32:09.720]  三件事
[00:32:09.720 --> 00:32:12.720]  滿有權柄
[00:32:12.720 --> 00:32:15.720]  可以勝過黑暗勢力
[00:32:15.720 --> 00:32:18.720]  讓人得生命
[00:32:18.720 --> 00:32:20.720]  三件事
[00:32:20.720 --> 00:32:24.720]  套餐來的,缺一不可
[00:32:24.720 --> 00:32:29.720]  我們不可以說只是喜歡他的權柄
[00:32:29.720 --> 00:32:34.720]  不可以說只是喜歡他驅走我心裏的黑暗
[00:32:34.720 --> 00:32:37.720]  不用他做我的主
[00:32:37.720 --> 00:32:39.720]  不可以
[00:32:39.720 --> 00:32:42.720]  他要是我們生命的主
[00:32:42.720 --> 00:32:45.720]  在柬埔寨有一個女孩
[00:32:45.720 --> 00:32:49.720]  她身體本身有殘障
[00:32:49.720 --> 00:32:53.720]  本身在一個很窮困的村裏住
[00:32:53.720 --> 00:32:56.720]  很難得有一個窮困的村
[00:32:56.720 --> 00:32:59.720]  可以去到城市金邊工作
[00:32:59.720 --> 00:33:01.720]  當時是2014年
[00:33:01.720 --> 00:33:04.720]  這個女孩一開始去到金邊工作
[00:33:04.720 --> 00:33:06.720]  就有機會接觸到教會
[00:33:06.720 --> 00:33:11.720]  當時她也是剛接觸到教會
[00:33:11.720 --> 00:33:14.720]  但是靈異的事情就發生了
[00:33:14.720 --> 00:33:16.720]  她有一天突然動彈不得
[00:33:16.720 --> 00:33:18.720]  所以她就想
[00:33:18.720 --> 00:33:24.720]  是不是一些靈體不喜歡我去教會呢?
[00:33:24.720 --> 00:33:29.720]  當時她最終決定要和耶穌祈禱
[00:33:29.720 --> 00:33:32.720]  慢慢地她可以活動
[00:33:32.720 --> 00:33:34.720]  後來她信了主
[00:33:34.720 --> 00:33:35.720]  但信了主之後
[00:33:35.720 --> 00:33:39.720]  最大的挑戰不是她身體上的殘缺
[00:33:39.720 --> 00:33:44.720]  而是她要勇敢地宣稱耶穌基督是主
[00:33:44.720 --> 00:33:45.720]  因為信主之後
[00:33:45.720 --> 00:33:49.720]  這個女孩發現原來和她同房的一個女孩
[00:33:49.720 --> 00:33:52.720]  一直都在房裏拜偶像
[00:33:52.720 --> 00:33:59.720]  由於經濟上不容許她太容易搬出去自己住
[00:33:59.720 --> 00:34:01.720]  但是她經過掙扎之後
[00:34:01.720 --> 00:34:03.720]  她也和她同房說
[00:34:03.720 --> 00:34:06.720]  你可不可以不要在家裏拜偶像
[00:34:06.720 --> 00:34:08.720]  如果你真的要堅決拜的話
[00:34:08.720 --> 00:34:10.720]  我唯有搬走
[00:34:10.720 --> 00:34:16.720]  最終她和她同房沒有拜
[00:34:16.720 --> 00:34:20.720]  這個女孩從小到大
[00:34:20.720 --> 00:34:22.720]  因為在窮村裏
[00:34:22.720 --> 00:34:26.720]  家裏有一些拜偶像的儀式
[00:34:26.720 --> 00:34:29.720]  有一天她媽媽有重病
[00:34:29.720 --> 00:34:33.720]  她媽媽又根據那些儀式去拜
[00:34:33.720 --> 00:34:36.720]  她又再面對一個困難
[00:34:36.720 --> 00:34:38.720]  她和吳同他們一起拜
[00:34:38.720 --> 00:34:41.720]  這個女孩決定不拜
[00:34:41.720 --> 00:34:43.720]  她要坐在旁邊
[00:34:43.720 --> 00:34:45.720]  只看
[00:34:45.720 --> 00:34:48.720]  看完節目我們看到
[00:34:48.720 --> 00:34:52.720]  原來當我們跟隨耶穌的時候
[00:34:52.720 --> 00:34:59.720]  不單止是喜歡或者愛上耶穌
[00:34:59.720 --> 00:35:01.720]  去幫我們驅走黑暗
[00:35:01.720 --> 00:35:04.720]  不單止是愛祂的權柄
[00:35:04.720 --> 00:35:11.720]  我們要愛這個生命的主
[00:35:11.720 --> 00:35:13.720]  我們要愛這個生命的主
[00:35:13.720 --> 00:35:16.720]  今天我們有沒有一些是希望耶穌幫我們
[00:35:16.720 --> 00:35:19.720]  但我們不想祂成為我們的主呢?
[00:35:19.720 --> 00:35:23.720]  有沒有一些我們希望祂幫我們解決一些痛苦
[00:35:23.720 --> 00:35:27.720]  但我們不想祂改變我們一些熟悉的生活呢?
[00:35:27.720 --> 00:35:32.720]  有沒有時候我們很想被耶穌去醫治
[00:35:32.720 --> 00:35:37.720]  但我不想付任何代價
[00:35:37.720 --> 00:35:40.720]  最好不要搞我任何東西
[00:35:40.720 --> 00:35:43.720]  好像吃雞翼要走雞皮
[00:35:43.720 --> 00:35:45.720]  好像蔥油餅要走蔥
[00:35:45.720 --> 00:35:48.720]  不是很合理
[00:35:48.720 --> 00:35:55.720]  有時候我們發覺不是耶穌有沒有能力去改變我們現在的現況
[00:35:55.720 --> 00:36:03.720]  而是當主耶穌來修復我們生命裡的失地的時候
[00:36:03.720 --> 00:36:08.720]  我們願不願意去承認
[00:36:08.720 --> 00:36:12.720]  願不願意將主權交回給祂
[00:36:12.720 --> 00:36:17.720]  當耶穌說要來修復我們生命的失地的時候
[00:36:17.720 --> 00:36:20.720]  我們願不願意將主權交回給祂
[00:36:20.720 --> 00:36:25.720]  我們願不願意呢?
[00:36:25.720 --> 00:36:30.720]  當我們願意的時候
[00:36:30.720 --> 00:36:38.720]  我們就發現原來我們的生命是很有意義和寶貴的
[00:36:38.720 --> 00:36:41.720]  很有意義和寶貴的
[00:36:41.720 --> 00:36:47.720]  因為無論我們在什麼境況、什麼年紀、處於什麼時候
[00:36:47.720 --> 00:36:50.720]  神告訴我們
[00:36:50.720 --> 00:36:54.720]  祂對我們生命的使命是沒有變過的
[00:36:54.720 --> 00:36:56.720]  無論我們在什麼狀況
[00:36:56.720 --> 00:37:01.720]  祂仍然給我們使命
[00:37:01.720 --> 00:37:04.720]  馬可福音第五章
[00:37:04.720 --> 00:37:09.720]  當耶穌趕走了這個污靈
[00:37:09.720 --> 00:37:12.720]  這個曾經被鬼附身的人
[00:37:12.720 --> 00:37:15.720]  被耶穌治好了之後
[00:37:15.720 --> 00:37:17.720]  他很想跟著耶穌
[00:37:17.720 --> 00:37:19.720]  但是耶穌准不准呢?
[00:37:19.720 --> 00:37:21.720]  耶穌不准
[00:37:21.720 --> 00:37:23.720]  耶穌跟他說:你回家去
[00:37:23.720 --> 00:37:25.720]  到你的親友那裡
[00:37:25.720 --> 00:37:29.720]  將主為你所做多麼大的事
[00:37:29.720 --> 00:37:35.720]  祂怎樣憐憫你都告訴他們
[00:37:35.720 --> 00:37:38.720]  你回家去
[00:37:38.720 --> 00:37:41.720]  這三個字很重要
[00:37:41.720 --> 00:37:43.720]  回家去
[00:37:43.720 --> 00:37:46.720]  以前這個人有沒有家?
[00:37:46.720 --> 00:37:48.720]  沒有家
[00:37:48.720 --> 00:37:51.720]  以前這個人和社區隔絕
[00:37:51.720 --> 00:37:53.720]  被人離棄
[00:37:53.720 --> 00:37:56.720]  現在他可以回去
[00:37:56.720 --> 00:38:00.720]  以前這個人所有人都怕了他
[00:38:00.720 --> 00:38:06.720]  現在耶穌要他成為一個傳揚恩典的人
[00:38:06.720 --> 00:38:11.720]  以前這個人見證著黑暗有多恐怖
[00:38:11.720 --> 00:38:18.720]  現在耶穌讓他見證著恩典是多麼美麗
[00:38:18.720 --> 00:38:20.720]  弟兄姊妹
[00:38:20.720 --> 00:38:24.720]  耶穌恢復我們的生命
[00:38:24.720 --> 00:38:27.720]  祂也恢復我們的使命
[00:38:27.720 --> 00:38:31.720]  祂也是這樣改變我們的生命
[00:38:31.720 --> 00:38:33.720]  五章二十節說
[00:38:33.720 --> 00:38:36.720]  那個人就走了
[00:38:36.720 --> 00:38:38.720]  當然沒有黏著耶穌
[00:38:38.720 --> 00:38:40.720]  耶穌不准怎樣黏著他呢?
[00:38:40.720 --> 00:38:46.720]  但是他開始在底加玻璃傳揚耶穌為他所做的事
[00:38:46.720 --> 00:38:49.720]  眾人受到驚訝
[00:38:49.720 --> 00:38:54.720]  底加玻璃是一個什麼地方?
[00:38:54.720 --> 00:38:58.720]  原來是一個外邦人的地方
[00:38:58.720 --> 00:39:00.720]  大到怎樣呢?
[00:39:00.720 --> 00:39:02.720]  我們看看地圖
[00:39:02.720 --> 00:39:05.720]  粉紅色的地方就是底加玻璃
[00:39:05.720 --> 00:39:10.720]  加里里湖,加里里海,耶穌在那一帶
[00:39:10.720 --> 00:39:12.720]  聖經經常出現的地方
[00:39:12.720 --> 00:39:14.720]  加里里湖那麼大
[00:39:14.720 --> 00:39:18.720]  整個底加玻璃是紫色的地方
[00:39:18.720 --> 00:39:22.720]  原來這個曾經被黑暗捆綁
[00:39:22.720 --> 00:39:25.720]  然後被耶穌恢復的這個人
[00:39:25.720 --> 00:39:31.720]  就是第一個外邦人去傳揚耶穌
[00:39:31.720 --> 00:39:35.720]  第一個外邦人可以傳揚耶穌
[00:39:35.720 --> 00:39:39.720]  弟兄姊妹,這個就是神國的恢復
[00:39:39.720 --> 00:39:44.720]  耶穌來就是這樣修復失地
[00:39:44.720 --> 00:39:47.720]  修復失地
[00:39:47.720 --> 00:39:53.720]  主耶穌來到是要恢復我們每一個人的生命
[00:39:53.720 --> 00:39:59.720]  讓我們恢復神的形象在我們裡面
[00:39:59.720 --> 00:40:02.720]  在經文開始的時候
[00:40:02.720 --> 00:40:05.720]  其實有一句說話不停出現
[00:40:05.720 --> 00:40:10.720]  裡面說到沒有人能夠
[00:40:10.720 --> 00:40:13.720]  看馬可福音時你會看到
[00:40:13.720 --> 00:40:15.720]  沒有人能夠困住他
[00:40:15.720 --> 00:40:17.720]  沒有人能夠制服他
[00:40:17.720 --> 00:40:23.720]  沒有人敢走那條街
[00:40:23.720 --> 00:40:26.720]  但在人看來是沒有希望的
[00:40:26.720 --> 00:40:28.720]  沒有人能夠做到
[00:40:28.720 --> 00:40:32.720]  但耶穌來,耶穌來就要改變
[00:40:32.720 --> 00:40:37.720]  人不能夠做到的,耶穌能夠做到
[00:40:37.720 --> 00:40:45.720]  弟兄姊妹,今天我們心靈裡有什麼被黑暗霸佔了很久?
[00:40:45.720 --> 00:40:48.720]  有什麼被黑暗霸佔了很久?
[00:40:48.720 --> 00:40:52.720]  會不會已經令我們覺得沒有辦法了?
[00:40:52.720 --> 00:40:54.720]  我們的家庭是這樣的了
[00:40:54.720 --> 00:40:57.720]  我們的關係是這樣的了
[00:40:57.720 --> 00:40:59.720]  我們的婚姻是這樣的了
[00:40:59.720 --> 00:41:02.720]  我們的孩子是這樣的了
[00:41:02.720 --> 00:41:07.720]  會不會是一些我們無論如何都撕不掉的恐懼?
[00:41:07.720 --> 00:41:12.720]  很害怕
[00:41:12.720 --> 00:41:17.720]  會不會是一些我們不想改變的習慣?
[00:41:17.720 --> 00:41:21.720]  我們不想改變的習慣
[00:41:21.720 --> 00:41:26.720]  弟兄姊妹,格拉森那些人都是這樣想的
[00:41:26.720 --> 00:41:30.720]  沒有辦法了,這個人被鬼附
[00:41:30.720 --> 00:41:34.720]  格拉森那一區的人習慣了繞路走
[00:41:34.720 --> 00:41:38.720]  習慣了被鬼附的人這麼恐怖
[00:41:38.720 --> 00:41:44.720]  但耶穌沒有繞路走
[00:41:44.720 --> 00:41:54.720]  祂特意從加利利另外一邊乘船去到格拉森這個地方
[00:41:54.720 --> 00:42:00.720]  祂就是要進入黑暗
[00:42:00.720 --> 00:42:04.720]  要取回黑暗霸佔了的地方
[00:42:04.720 --> 00:42:08.720]  今天神也是要在我們生命裡做這件事
[00:42:08.720 --> 00:42:14.720]  我們有什麼被黑暗霸佔了很久?
[00:42:14.720 --> 00:42:22.720]  今天神說祂要來修復我們生命的實地
[00:42:22.720 --> 00:42:27.720]  即是神會跟你說:回家吧
[00:42:27.720 --> 00:42:33.720]  將主為你所做的大事告訴別人
[00:42:33.720 --> 00:42:44.720]  弟兄姊妹,我們願不願意將神在我們生命裡做的大事告訴別人?
[00:42:44.720 --> 00:42:51.720]  黑暗只能夠霸佔一段短的時間
[00:42:51.720 --> 00:43:00.720]  耶穌的心意是來修復人永恆的生命和永恆的使命
[00:43:00.720 --> 00:43:07.720]  弟兄姊妹,我們願不願意被神去修復我們的生命?
[00:43:07.720 --> 00:43:09.720]  我們一起低頭祈禱
[00:43:09.720 --> 00:43:12.720]  親愛的主,我們感謝祢
[00:43:12.720 --> 00:43:21.720]  祢就是那個故意要渡過加里里湖
[00:43:21.720 --> 00:43:27.720]  老遠都要走到來我們身邊的各位神
[00:43:27.720 --> 00:43:33.720]  祢就是這樣要進入我們生命黑暗的地方
[00:43:33.720 --> 00:43:38.720]  為的是要拯救我們的全人
[00:43:38.720 --> 00:43:47.720]  主耶穌,我們生命裡有什麼被黑暗捆綁
[00:43:47.720 --> 00:43:51.720]  有什麼被黑暗籠罩著
[00:43:51.720 --> 00:43:54.720]  祢一一都知道
[00:43:54.720 --> 00:44:04.720]  父啊,所以求祢讓我們像加拉森被鬼附的人
[00:44:04.720 --> 00:44:11.720]  當我們一見到耶穌,祂願意來找我們的時候
[00:44:11.720 --> 00:44:20.720]  我們就衝向祢,跪拜祢,降服在祢的面前
[00:44:20.720 --> 00:44:29.720]  主耶穌,祢最知道我們有多願意去親近祢
[00:44:29.720 --> 00:44:36.720]  祢最知道我們是避開祢,還是奔向祢
[00:44:36.720 --> 00:44:42.720]  父啊,求祢幫助,求祢幫助
[00:44:42.720 --> 00:44:48.720]  多謝祢來修復我們每一個生命的失地
[00:44:48.720 --> 00:44:50.720]  多謝祢聽我們禱告
[00:44:50.720 --> 00:44:54.720]  我們同心禱告奉主耶穌基督的命求
[00:44:54.720 --> 00:44:56.720]  Amen, Amen
