
[00:00:00.000 --> 00:00:06.400]  今日想和大家思想一個復活節裏面很重要的題目
[00:22:37.000 --> 00:22:39.000]  不是我這個人的生命
[00:22:39.000 --> 00:22:42.000]  乃是耶穌基督換了
[00:22:42.000 --> 00:22:43.000]  好像我們換心一樣
[00:22:43.000 --> 00:22:46.000]  換了另外一個心
[00:22:46.000 --> 00:22:48.000]  這個時候
[00:22:48.000 --> 00:22:51.000]  她再不是看別人怎麼看我
[00:22:51.000 --> 00:22:52.000]  這些姐妹
[00:22:52.000 --> 00:22:55.000]  她的自信心是越來越加強
[00:22:55.000 --> 00:22:57.000]  因為她知道
[00:22:57.000 --> 00:23:00.000]  她在神眼中是寶貴的
[00:23:00.000 --> 00:23:04.000]  她在神眼中不是用世界的人對她的評價
[00:23:04.000 --> 00:23:07.000]  不是世界人的標準
[00:23:07.000 --> 00:23:11.000]  成為她自己是一個什麼樣的人
[00:23:11.000 --> 00:23:15.000]  當我們生命能夠活出耶穌的生的時候
[00:23:15.000 --> 00:23:19.000]  我們影響很多周圍的人
[00:23:19.000 --> 00:23:22.000]  在第十二節裡面有說
[00:23:22.000 --> 00:23:26.000]  死在我們身上發動
[00:23:26.000 --> 00:23:28.000]  生,生命是生
[00:23:28.000 --> 00:23:33.000]  身卻在你們身上發動
[00:23:33.000 --> 00:23:36.000]  原來生命是可以影響生命
[00:23:36.000 --> 00:23:40.000]  如果我們生命活出耶穌基督的死的時候
[00:23:40.000 --> 00:23:45.000]  我們生命可以在其他人面前發動出來
[00:23:45.000 --> 00:23:47.000]  影響到他們
[00:23:47.000 --> 00:23:50.000]  第十五節,保羅這樣說
[00:23:50.000 --> 00:23:53.000]  凡事都是為了你們
[00:23:53.000 --> 00:23:55.000]  這班人是什麼人呢?
[00:23:55.000 --> 00:23:57.000]  哥林多教會的人
[00:23:57.000 --> 00:24:00.000]  哥林多教會的人就是一班很不聽話的人
[00:24:00.000 --> 00:24:02.000]  只為事的人
[00:24:02.000 --> 00:24:04.000]  他們很有恩賜的一班人
[00:24:04.000 --> 00:24:07.000]  他們挑戰保羅的權威
[00:24:07.000 --> 00:24:11.000]  挑戰他究竟怎樣生活
[00:24:11.000 --> 00:24:15.000]  這班人保羅仍然這麼愛他們
[00:24:15.000 --> 00:24:19.000]  凡事都是為他們
[00:24:19.000 --> 00:24:22.000]  因為保羅凡事都是為他們的時候
[00:24:22.000 --> 00:24:25.000]  所以越來越多人信耶穌
[00:24:25.000 --> 00:24:29.000]  越來越多人的生命有改變
[00:24:29.000 --> 00:24:31.000]  因為這班人多了
[00:24:31.000 --> 00:24:34.000]  越來越肯去敬拜神
[00:24:34.000 --> 00:24:36.000]  去感謝神的時候
[00:24:36.000 --> 00:24:41.000]  因此神自己得到榮耀
[00:24:41.000 --> 00:24:45.000]  所以我們今年會經常說滿途分裂
[00:24:45.000 --> 00:24:48.000]  滿途分裂就是一個不一樣的生命
[00:24:48.000 --> 00:24:54.000]  滿途分裂是讓耶穌基督的生活出來
[00:24:54.000 --> 00:24:57.000]  以致我們可以感染其他人
[00:24:57.000 --> 00:25:00.000]  滿分不是上一個堂
[00:25:00.000 --> 00:25:03.000]  滿分是要求我們生命的改變
[00:25:03.000 --> 00:25:05.000]  以致去影響其他人
[00:25:05.000 --> 00:25:08.000]  做耶穌基督的門徒
[00:25:08.000 --> 00:25:10.000]  最後我會說一點
[00:25:10.000 --> 00:25:13.000]  如果我們看這段經文的時候
[00:25:13.000 --> 00:25:16.000]  它教導我一個很重要的道理
[00:25:16.000 --> 00:25:21.000]  就是我們視野要放在永恆之上
[00:25:21.000 --> 00:25:23.000]  我們讀最後那幾節
[00:25:23.000 --> 00:25:28.000]  十六到十八節
[00:25:28.000 --> 00:25:29.000]  我們一起讀
[00:25:29.000 --> 00:25:31.000]  所以我們不喪膽
[00:25:31.000 --> 00:25:33.000]  外體雖然毀壞
[00:25:33.000 --> 00:25:36.000]  內心卻一天生持一天
[00:25:36.000 --> 00:25:39.000]  我們者知暫知輕的苦楚
[00:25:39.000 --> 00:25:42.000]  要為我們成就極重無比
[00:25:42.000 --> 00:25:44.000]  永遠的榮耀
[00:25:44.000 --> 00:25:47.000]  原來我們不是顧念所見的
[00:25:47.000 --> 00:25:50.000]  乃是概念所不見的
[00:25:50.000 --> 00:25:52.000]  因為所見的是暫時的
[00:25:52.000 --> 00:25:55.000]  所不見的是永遠的
[00:25:55.000 --> 00:25:57.000]  在這裡第十八節裡面
[00:25:57.000 --> 00:26:01.000]  它鼓勵我們要顧念一些什麼事呢?
[00:26:01.000 --> 00:26:06.000]  顧念現今的事還是永恆的事呢?
[00:26:06.000 --> 00:26:07.000]  很清晰
[00:26:07.000 --> 00:26:09.000]  它鼓勵我們就是
[00:26:09.000 --> 00:26:12.000]  我們要顧念一些永恆的事
[00:26:12.000 --> 00:26:14.000]  是不朽的事
[00:26:14.000 --> 00:26:18.000]  神的國、神的義
[00:26:18.000 --> 00:26:24.000]  這是這段經文給我們最大的提醒
[00:26:24.000 --> 00:26:28.000]  我們的生活是要顧念什麼
[00:26:28.000 --> 00:26:31.000]  顧念這裡又可以返做
[00:26:31.000 --> 00:26:33.000]  我們要很留意
[00:26:33.000 --> 00:26:36.000]  很留意什麼事呢?
[00:26:36.000 --> 00:26:38.000]  就是永恆的事
[00:26:38.000 --> 00:26:43.000]  我們將視野放在永恆的事上
[00:26:43.000 --> 00:26:46.000]  耶穌基督已經復活
[00:26:46.000 --> 00:26:49.000]  真的已經復活
[00:26:49.000 --> 00:26:53.000]  但是在經文裡面也看到十六節
[00:26:53.000 --> 00:27:01.000]  我們外面的身體其實是會毀壞、扭壞
[00:27:01.000 --> 00:27:04.000]  但是我們內在的人
[00:27:04.000 --> 00:27:07.000]  一天更生
[00:27:07.000 --> 00:27:09.000]  是比上一天好
[00:27:09.000 --> 00:27:14.000]  不斷的去更生
[00:27:14.000 --> 00:27:16.000]  我們在屬靈的生命裡面
[00:27:16.000 --> 00:27:18.000]  我們很多時候都發覺
[00:27:18.000 --> 00:27:21.000]  外體扭壞
[00:27:21.000 --> 00:27:23.000]  我們在扭壞的時候
[00:27:23.000 --> 00:27:26.000]  都是面臨苦楚的
[00:27:26.000 --> 00:27:30.000]  這個自讚其實是自輕的苦楚
[00:27:30.000 --> 00:27:33.000]  我們怎樣看到它是自輕呢?
[00:27:33.000 --> 00:27:36.000]  因為相對於永恆的生命來說
[00:27:36.000 --> 00:27:40.000]  這幾十年算不得什麼
[00:27:40.000 --> 00:27:42.000]  被配偶罵一下
[00:27:42.000 --> 00:27:45.000]  我們只是幾十年一起
[00:27:45.000 --> 00:27:48.000]  第二天我們在天上這麼長時間一起
[00:27:48.000 --> 00:27:52.000]  好了,小小苦楚等於激勵
[00:27:52.000 --> 00:27:56.000]  因為我們看的角度不同了
[00:27:56.000 --> 00:27:58.000]  我們的視野闊了很多
[00:27:58.000 --> 00:28:03.000]  我們怎會再跟那個配偶計較
[00:28:03.000 --> 00:28:06.000]  他很不講理由的去罵我們
[00:28:06.000 --> 00:28:10.000]  我們不需要在他面前申辯這麼多
[00:28:10.000 --> 00:28:14.000]  因為我們看的是永恆的事
[00:28:14.000 --> 00:28:20.000]  我們顧念的,如果再是這個世界的東西
[00:28:20.000 --> 00:28:23.000]  我們跟世人沒有分別
[00:28:23.000 --> 00:28:27.000]  弟兄姊妹,這段經文挑戰我們
[00:28:27.000 --> 00:28:31.000]  要放下自讚自輕的東西
[00:28:31.000 --> 00:28:33.000]  是會扭壞的東西
[00:28:33.000 --> 00:28:35.000]  麻煩大家數一數
[00:28:35.000 --> 00:28:38.000]  在你生命裡面有什麼會扭壞的
[00:28:38.000 --> 00:28:40.000]  當你數一數的時候
[00:28:40.000 --> 00:28:46.000]  你就說,神呀,我為了你撕走這些都無所謂
[00:28:46.000 --> 00:28:48.000]  行不行呢?
[00:28:48.000 --> 00:28:51.000]  這個就是神要我們的操練
[00:28:51.000 --> 00:28:57.000]  門徒生命如果不肯為神放下這些東西的時候
[00:28:57.000 --> 00:29:04.000]  我們相信神不會喜悅
[00:29:04.000 --> 00:29:07.000]  當我們生命願意改變的時候
[00:29:07.000 --> 00:29:11.000]  我們發覺情緒都會改變
[00:29:11.000 --> 00:29:15.000]  因為在這段經文裡面看到
[00:29:15.000 --> 00:29:21.000]  我們不會懼怕,我們不會賤敬
[00:29:21.000 --> 00:29:28.000]  我們不會因為這些周圍的東西影響到我們低沉下來
[00:29:28.000 --> 00:29:32.000]  因為我們知道神是跟我們一起的
[00:29:32.000 --> 00:29:36.000]  我們的情緒是會越來越開心
[00:29:36.000 --> 00:29:39.000]  我們的心智方面又會怎樣呢?
[00:29:39.000 --> 00:29:41.000]  我們心智就是說
[00:29:41.000 --> 00:29:45.000]  我願意更生,越來越似耶穌基督
[00:29:45.000 --> 00:29:48.000]  我們的價值觀是不斷地改變
[00:29:48.000 --> 00:29:52.000]  以聖經的價值觀為我們的價值觀
[00:29:52.000 --> 00:29:55.000]  耶穌基督怎樣行,我就跟著怎樣做
[00:29:55.000 --> 00:29:59.000]  願意聖靈一路改變我們的生命
[00:29:59.000 --> 00:30:01.000]  讓我們越來越似耶穌基督
[00:30:01.000 --> 00:30:05.000]  我們一起禱告
[00:30:05.000 --> 00:30:08.000]  主耶穌,我們要多謝祢
[00:30:08.000 --> 00:30:10.000]  因為祢為我們死
[00:30:10.000 --> 00:30:13.000]  我們多謝祢,祢為我們復活
[00:30:13.000 --> 00:30:18.000]  我們求主都學你一樣
[00:30:18.000 --> 00:30:21.000]  就是跟你同死同活
[00:30:21.000 --> 00:30:23.000]  見證你的榮耀
[00:30:23.000 --> 00:30:26.000]  主讓我們知道這條路是窄路
[00:30:26.000 --> 00:30:28.000]  是不容易過
[00:30:28.000 --> 00:30:31.000]  但是感謝祢,靠主祢的恩典
[00:30:31.000 --> 00:30:33.000]  聖靈的囂觀
[00:30:33.000 --> 00:30:36.000]  以致我們走這條路的時候
[00:30:36.000 --> 00:30:39.000]  我們雖然是苦楚
[00:30:39.000 --> 00:30:42.000]  但是我們知道是自輕
[00:30:42.000 --> 00:30:44.000]  我們看到永恆的時候
[00:30:44.000 --> 00:30:47.000]  我們願意奔跑這條路的時候
[00:30:47.000 --> 00:30:50.000]  為主祢作美好的見證
[00:30:50.000 --> 00:30:53.000]  以致世人看到我們的行為
[00:30:53.000 --> 00:30:55.000]  祂將榮耀歸給你
[00:30:55.000 --> 00:30:58.000]  這樣祈禱是奉主耶穌基督性命求
[00:30:58.000 --> 00:31:00.000]  阿們
