
[00:00:00.000 --> 00:00:05.120]  在來的週末,我鼓勵你回到家看《約殺日記》第七到第八章
[00:17:47.960 --> 00:17:52.240]  猶太人吹號有三種吹號的方法
[00:17:52.240 --> 00:17:54.040]  是講長短几次
[00:17:54.040 --> 00:17:56.920]  但是這次的吹號是代表宣告
[00:17:56.920 --> 00:17:59.040]  神與他們同在
[00:17:59.040 --> 00:17:59.720]  神在這裏
[00:17:59.720 --> 00:18:01.800]  要宣告給別人知道
[00:18:01.800 --> 00:18:02.480]  神在這裏
[00:18:02.480 --> 00:18:04.280]  丁智梅會不會在你上班的時候
[00:18:04.280 --> 00:18:05.640]  會不會在公司裏面宣告
[00:18:05.640 --> 00:18:06.440]  神在這裏
[00:18:06.440 --> 00:18:08.440]  縱使公司所有人都沒有信主
[00:18:08.440 --> 00:18:09.560]  只要你一個人信主
[00:18:09.560 --> 00:18:10.440]  你就開始做
[00:18:10.440 --> 00:18:11.240]  神在這裏
[00:18:13.640 --> 00:18:15.240]  基督徒有一個問題就是
[00:18:15.240 --> 00:18:16.600]  經常將責任賴給別人
[00:18:16.600 --> 00:18:18.600]  教會不做些什麼
[00:18:18.600 --> 00:18:19.400]  你不做些什麼
[00:18:19.400 --> 00:18:20.240]  他不做些什麼
[00:18:20.240 --> 00:18:21.360]  我想問
[00:18:21.360 --> 00:18:22.800]  你自己要做些什麼
[00:18:22.800 --> 00:18:25.920]  你自己先做這些事
[00:18:25.920 --> 00:18:27.080]  你回到公司裏面
[00:18:27.080 --> 00:18:27.840]  回到學校裏面
[00:18:27.840 --> 00:18:28.880]  回到家庭裏面
[00:18:28.880 --> 00:18:30.000]  你要宣告
[00:18:30.000 --> 00:18:31.160]  神在這裏
[00:18:31.160 --> 00:18:32.840]  接着
[00:18:32.840 --> 00:18:34.080]  最難做的這件事
[00:18:34.080 --> 00:18:35.720]  最難做的這件事
[00:18:35.720 --> 00:18:39.360]  是一句話都不可以說
[00:18:39.360 --> 00:18:42.040]  原本我預備這篇講到的時候
[00:18:42.040 --> 00:18:43.440]  我由昨晚掙扎到現在
[00:18:43.440 --> 00:18:44.120]  我都想
[00:18:44.120 --> 00:18:46.560]  不如試一下叫聽衆
[00:18:46.560 --> 00:18:48.160]  無論旺角還是這裏
[00:18:48.160 --> 00:18:49.520]  不如起來我們一起走走
[00:18:49.520 --> 00:18:50.840]  圍着這裏走走
[00:18:50.840 --> 00:18:52.000]  但我想還是不要做
[00:18:52.000 --> 00:18:53.440]  因爲我怕這裏會倒塌
[00:18:53.440 --> 00:18:55.480]  現在大裝修
[00:18:55.480 --> 00:18:57.280]  走着走着會倒塌怎麼辦呢
[00:18:57.280 --> 00:19:00.880]  但是不準出聲才艱苦
[00:19:00.880 --> 00:19:02.720]  等下我們試一下
[00:19:02.720 --> 00:19:04.560]  由今天下午兩點到晚上十二點
[00:19:04.560 --> 00:19:05.440]  都不出聲
[00:19:05.440 --> 00:19:06.240]  一直都不出聲
[00:19:06.240 --> 00:19:07.800]  我們WhatsApp都不準
[00:19:07.800 --> 00:19:10.160]  WhatsApp都不準
[00:19:10.160 --> 00:19:12.760]  所有通訊器材全部不準用
[00:19:12.760 --> 00:19:13.840]  不可以看電視
[00:19:13.840 --> 00:19:14.520]  不可以看報紙
[00:19:14.520 --> 00:19:15.200]  不可以看雜誌
[00:19:15.200 --> 00:19:15.800]  那怎麼辦
[00:19:15.800 --> 00:19:17.320]  就在這裏哭
[00:19:17.320 --> 00:19:21.000]  現在最慘的是什麼呢
[00:19:21.000 --> 00:19:22.760]  他們不是操兵
[00:19:22.760 --> 00:19:24.720]  在原文裏面
[00:19:24.720 --> 00:19:26.080]  他們不是marching on(進行進行)
[00:19:26.080 --> 00:19:27.280]  不是操兵
[00:19:27.280 --> 00:19:29.040]  來呀 喂 來呀 喂 來呀
[00:19:29.040 --> 00:19:30.600]  哇 多有氣勢
[00:19:30.600 --> 00:19:31.880]  這樣走多好
[00:19:31.880 --> 00:19:32.560]  不是
[00:19:32.560 --> 00:19:34.160]  現在是寫函
[00:19:34.160 --> 00:19:36.840]  廣東話叫寫函
[00:19:36.840 --> 00:19:37.880]  就是散步
[00:19:37.880 --> 00:19:40.600]  原來拿兵器的
[00:19:40.600 --> 00:19:42.000]  和祭司抬着藥櫃
[00:19:42.000 --> 00:19:44.680]  是圍着耶利哥的城在散步
[00:19:44.680 --> 00:19:46.520]  散步一個圈
[00:19:46.520 --> 00:19:47.680]  然後走了
[00:19:47.680 --> 00:19:49.560]  留意
[00:19:49.560 --> 00:19:51.800]  現在什麼人是圍城的
[00:19:51.800 --> 00:19:53.720]  拿兵器的和祭司
[00:19:53.720 --> 00:19:55.080]  沒有兵器的百姓
[00:19:55.080 --> 00:19:57.960]  是不需要參與圍城的
[00:19:57.960 --> 00:19:58.560]  就是說
[00:19:58.560 --> 00:20:01.160]  根本沒有200萬人去圍城
[00:20:01.160 --> 00:20:02.600]  那你去到耶利哥
[00:20:02.600 --> 00:20:03.800]  那個圍址的時候
[00:20:03.800 --> 00:20:04.280]  你就知道
[00:20:04.280 --> 00:20:05.920]  哦 這樣就明白了
[00:20:05.920 --> 00:20:06.960]  開始明白了
[00:20:06.960 --> 00:20:08.240]  你沒可能200萬圍的
[00:20:08.240 --> 00:20:09.680]  那個城那麼小
[00:20:09.680 --> 00:20:10.560]  那你開始明白
[00:20:10.560 --> 00:20:12.120]  沒有200萬
[00:20:12.120 --> 00:20:13.160]  多少人我們不太清楚
[00:20:13.160 --> 00:20:15.560]  但是肯定多過10萬以上
[00:20:15.560 --> 00:20:17.800]  因爲他第二次打艾城的時候
[00:20:17.800 --> 00:20:21.200]  是派了3萬人去打
[00:20:21.200 --> 00:20:22.560]  耶利哥的城肯定不止
[00:20:22.560 --> 00:20:23.480]  是不是
[00:20:23.480 --> 00:20:24.880]  我們可以知道
[00:20:24.880 --> 00:20:26.600]  在這段經文裏面的時候
[00:20:26.600 --> 00:20:28.280]  不準說話
[00:20:28.280 --> 00:20:30.160]  真是艱難
[00:20:30.160 --> 00:20:32.520]  你想清楚
[00:20:32.520 --> 00:20:34.880]  連續7天圍城都不準說話
[00:20:34.880 --> 00:20:36.760]  到第7天第7次
[00:20:36.760 --> 00:20:38.080]  圍到第7次
[00:20:38.080 --> 00:20:39.120]  才呼喊
[00:20:39.120 --> 00:20:42.280]  哇 那個聲音多爆炸
[00:20:42.280 --> 00:20:44.440]  忍了7天
[00:20:44.440 --> 00:20:46.120]  第7次
[00:20:46.120 --> 00:20:48.400]  有一口氣喊出來
[00:20:48.400 --> 00:20:49.560]  還不想
[00:20:49.560 --> 00:20:50.320]  當然不會
[00:20:50.320 --> 00:20:52.280]  不會因爲他們喊所以想
[00:20:52.280 --> 00:20:55.600]  第三個的元素
[00:20:55.600 --> 00:20:56.400]  你見到
[00:20:56.400 --> 00:20:57.800]  是圍城7天
[00:20:57.800 --> 00:20:59.320]  是堅持的
[00:20:59.320 --> 00:21:00.520]  謙卑的
[00:21:00.520 --> 00:21:02.720]  順服在上帝的面前
[00:21:02.720 --> 00:21:03.800]  謙卑的
[00:21:03.800 --> 00:21:06.000]  順服在上帝的面前
[00:21:06.000 --> 00:21:07.080]  不準呼喊
[00:21:07.080 --> 00:21:08.480]  一句話都不可以說
[00:21:08.480 --> 00:21:09.840]  是絕對的安靜
[00:21:09.840 --> 00:21:11.520]  而且到第7次
[00:21:11.520 --> 00:21:12.600]  就吹哨
[00:21:12.600 --> 00:21:13.360]  而且
[00:21:13.360 --> 00:21:15.760]  大聲的喊叫
[00:21:15.760 --> 00:21:18.040]  城牆就倒塌下來
[00:21:18.040 --> 00:21:19.520]  你看這幅圖你要知道
[00:21:19.520 --> 00:21:22.040]  有第一城牆和第二城牆
[00:21:22.040 --> 00:21:24.440]  兩個城牆中間有護城河
[00:21:24.440 --> 00:21:25.440]  當我們呼喊的時候
[00:21:25.440 --> 00:21:27.520]  城牆就倒塌下來
[00:21:27.520 --> 00:21:28.080]  倒塌下來
[00:21:28.080 --> 00:21:30.240]  第一城牆和第二城牆倒塌下來之後
[00:21:30.240 --> 00:21:32.400]  就成爲了一個小山丘
[00:21:32.400 --> 00:21:37.600]  令到以色列民可以踏過這些磚瓦
[00:21:37.600 --> 00:21:39.600]  進入到城裏面
[00:21:39.600 --> 00:21:40.560]  有人在問
[00:21:40.560 --> 00:21:43.160]  今天早堂有人問我
[00:21:43.160 --> 00:21:44.720]  那妓女拉合怎麼樣
[00:21:44.720 --> 00:21:45.720]  她住在城牆那裏
[00:21:45.720 --> 00:21:47.040]  我相信妓女拉合
[00:21:47.040 --> 00:21:48.400]  不要忘記
[00:21:48.400 --> 00:21:50.640]  現在不是所有城牆都倒塌
[00:21:50.640 --> 00:21:51.480]  OK
[00:21:51.480 --> 00:21:53.680]  妓女拉合住的那間屋沒有倒塌
[00:21:53.680 --> 00:21:54.720]  起碼是這樣
[00:21:54.720 --> 00:21:55.760]  城牆倒塌了
[00:21:55.760 --> 00:21:59.000]  你不要假設所有城牆都倒塌
[00:21:59.000 --> 00:22:02.000]  你只要打出一個缺口
[00:22:02.000 --> 00:22:03.960]  以色列民就可以攻進去
[00:22:03.960 --> 00:22:04.760]  但如果這樣的時候
[00:22:04.760 --> 00:22:08.720]  我們花這麼長時間去解釋
[00:22:08.720 --> 00:22:11.680]  整個行軍的排列之後
[00:22:11.680 --> 00:22:12.960]  我開始要問一個問題
[00:22:12.960 --> 00:22:14.960]  究竟意義在哪裏
[00:22:14.960 --> 00:22:16.200]  意義就是說
[00:22:16.200 --> 00:22:17.400]  我們開始要想一下
[00:22:17.400 --> 00:22:18.960]  經文不是說
[00:22:18.960 --> 00:22:21.240]  我們所有人在約谷之後
[00:22:21.240 --> 00:22:21.720]  如果是的話
[00:22:21.720 --> 00:22:23.240]  我們很容易理解
[00:22:23.240 --> 00:22:25.000]  也很超級熟悉地去說
[00:22:25.000 --> 00:22:26.720]  我們人是不需要做任何事情的
[00:22:26.720 --> 00:22:29.520]  我們只要緊緊地跟從上帝就可以了
[00:22:29.520 --> 00:22:30.760]  但真相呢
[00:22:30.760 --> 00:22:33.960]  真相是每一次神蹟的發生
[00:22:33.960 --> 00:22:37.520]  都有不同的元素
[00:22:37.520 --> 00:22:40.960]  江陽大河是由祭司先行
[00:22:40.960 --> 00:22:43.120]  不是拿兵器先行
[00:22:43.120 --> 00:22:47.000]  但現在是打仗
[00:22:47.000 --> 00:22:48.360]  再跟你旁邊的姐妹們說一聲
[00:22:48.360 --> 00:22:52.120]  你現在是在打仗
[00:22:52.120 --> 00:22:54.200]  爲什麼超級熟悉的人會說
[00:22:54.200 --> 00:22:55.320]  就算打仗的時候
[00:22:55.320 --> 00:22:56.400]  超級熟悉的人就說
[00:22:56.400 --> 00:22:57.640]  我們不要動
[00:22:57.640 --> 00:22:58.600]  我們等上帝動
[00:22:58.600 --> 00:23:00.040]  上帝不動我們不要動
[00:23:00.040 --> 00:23:01.360]  上帝不做我們不要做
[00:23:01.360 --> 00:23:04.080]  我們只是祈禱就可以了
[00:23:04.080 --> 00:23:06.120]  我告訴你原因是什麼
[00:23:06.120 --> 00:23:08.640]  怕死
[00:23:08.640 --> 00:23:10.920]  打仗因爲會死
[00:23:10.920 --> 00:23:13.080]  打仗會傷
[00:23:13.080 --> 00:23:14.520]  上帝不動我們就不動
[00:23:14.520 --> 00:23:16.600]  那你什麼時候知道上帝動
[00:23:16.600 --> 00:23:18.880]  一向都不知道祂動
[00:23:18.880 --> 00:23:20.480]  那你就不用動了
[00:23:20.480 --> 00:23:21.760]  是不是
[00:23:21.760 --> 00:23:22.400]  那祈禱
[00:23:22.400 --> 00:23:24.000]  祈禱什麼時候才做
[00:23:24.000 --> 00:23:25.280]  不知道
[00:23:25.280 --> 00:23:26.680]  繼續祈禱
[00:23:26.680 --> 00:23:29.480]  現在是打仗
[00:23:29.480 --> 00:23:31.800]  打仗就不是祈禱的時候
[00:23:31.800 --> 00:23:34.240]  打仗起碼是一路打一路祈禱
[00:23:34.240 --> 00:23:36.120]  不會只是祈禱
[00:23:36.120 --> 00:23:37.520]  現在打仗是什麼
[00:23:37.520 --> 00:23:40.280]  拿兵器的先行
[00:23:40.280 --> 00:23:41.120]  跟你姐妹們說一聲
[00:23:41.120 --> 00:23:43.880]  你要先行
[00:23:43.880 --> 00:23:45.520]  不是神先行
[00:23:45.520 --> 00:23:47.040]  是拿兵器先行
[00:23:47.040 --> 00:23:48.480]  你猜約會是什麼
[00:23:48.480 --> 00:23:50.080]  約會是一面法寶
[00:23:50.080 --> 00:23:51.120]  就是先行
[00:23:51.120 --> 00:23:52.400]  然後敵軍一見到約會就
[00:23:52.400 --> 00:23:59.720]  (音樂)全部人都吹響了我們得勝了不用打了
[00:23:59.720 --> 00:24:03.080]  有些超級蘇聯基督徒認爲是這樣的
[00:24:03.080 --> 00:24:04.720]  我們不用做的
[00:24:04.720 --> 00:24:06.200]  我們不用打的
[00:24:06.200 --> 00:24:08.440]  我們不需要付代價的
[00:24:08.440 --> 00:24:10.800]  很抱歉這段經文令你失望
[00:24:10.800 --> 00:24:13.240]  這段經文正正說的一樣東西
[00:24:13.240 --> 00:24:14.480]  跟你姐妹們說一聲
[00:24:14.480 --> 00:24:19.480]  你要高度的參與
[00:24:19.480 --> 00:24:23.120]  你要拿着兵器走在約會的前面
[00:24:23.120 --> 00:24:24.480]  也在約會的後面
[00:24:24.480 --> 00:24:25.480]  你不是保護約會
[00:24:25.480 --> 00:24:28.080]  這裏不是保護約會
[00:24:28.080 --> 00:24:33.640]  約會要成爲了你生命的中心
[00:24:33.640 --> 00:24:36.000]  它是這個隊伍的中心
[00:24:36.000 --> 00:24:38.440]  那你說前面和中心有什麼分別
[00:24:38.440 --> 00:24:40.960]  在打仗就不可以約會在前面
[00:24:40.960 --> 00:24:43.320]  在打仗就是拿着兵器走在前面
[00:24:43.320 --> 00:24:45.480]  約會不會幫你打仗
[00:24:45.480 --> 00:24:46.680]  在打仗的時候
[00:24:46.680 --> 00:24:50.680]  約會在你的中心代表着你的核心價值
[00:24:50.680 --> 00:24:51.680]  當我們打仗的時候
[00:24:51.680 --> 00:24:53.320]  我們再不可以在這裏討論
[00:24:53.320 --> 00:24:54.040]  在這裏研究
[00:24:54.040 --> 00:24:54.680]  在這裏研究
[00:24:54.680 --> 00:24:56.040]  在這裏背經
[00:24:56.040 --> 00:24:57.640]  我們平時已經知道
[00:24:57.640 --> 00:25:00.240]  神做事的準則是什麼
[00:25:00.240 --> 00:25:01.840]  神做事的原則是什麼
[00:25:01.840 --> 00:25:02.680]  當我打仗的時候
[00:25:02.680 --> 00:25:05.560]  我根據上帝給我的原則去做事
[00:25:05.560 --> 00:25:07.280]  我必須要隨機應變
[00:25:07.280 --> 00:25:08.480]  這個就是打仗
[00:25:08.480 --> 00:25:09.520]  兄弟姐妹
[00:25:09.520 --> 00:25:11.280]  打仗是會死傷的
[00:25:11.280 --> 00:25:13.120]  打仗是會付代價的
[00:25:13.120 --> 00:25:15.120]  爲什麼這麼多人不肯打仗在這裏祈禱
[00:25:15.120 --> 00:25:17.480]  因爲他們不肯付代價
[00:25:17.480 --> 00:25:21.240]  因爲祈禱的代價比打仗的代價更小
[00:25:21.240 --> 00:25:22.120]  因爲沒有死傷
[00:25:22.120 --> 00:25:24.680]  有沒有人祈禱一祈禱就死了
[00:25:24.680 --> 00:25:26.720]  沒有
[00:25:26.720 --> 00:25:27.880]  你想想
[00:25:27.880 --> 00:25:30.800]  我寧願做摩西不做約書亞
[00:25:30.800 --> 00:25:32.920]  摩西舉手祈禱約書亞就贏了
[00:25:32.920 --> 00:25:35.520]  摩西祈禱守約約書亞就輸了
[00:25:35.520 --> 00:25:37.160]  哇 多容易
[00:25:37.160 --> 00:25:39.560]  最後有兩個人要扶他們兩個人的手
[00:25:39.560 --> 00:25:41.960]  那兩個人是誰扶呢
[00:25:41.960 --> 00:25:43.920]  你明白我的意思嗎
[00:25:43.920 --> 00:25:45.640]  那兩個人才辛苦
[00:25:45.640 --> 00:25:47.960]  扶他們那兩個人
[00:25:47.960 --> 00:25:49.640]  我手軟了
[00:25:49.640 --> 00:25:52.960]  我手軟了 轉過來
[00:25:52.960 --> 00:25:55.000]  打仗
[00:25:55.000 --> 00:25:57.000]  現在打仗是必須要高度參與
[00:25:57.000 --> 00:25:58.120]  就算神蹟發生了
[00:25:58.120 --> 00:25:59.240]  城牆塌了之後
[00:25:59.240 --> 00:26:01.080]  你都要衝進去城裏
[00:26:01.080 --> 00:26:02.720]  打仗
[00:26:02.720 --> 00:26:04.120]  兄弟姐妹
[00:26:04.120 --> 00:26:06.560]  這場是一個真實的戰爭
[00:26:06.560 --> 00:26:09.120]  這場是不能夠不打的戰爭
[00:26:09.120 --> 00:26:11.320]  這場是迫在眉睫的戰爭
[00:26:11.320 --> 00:26:12.760]  如果我們有信心的話
[00:26:12.760 --> 00:26:14.440]  就必須要有行動
[00:26:14.440 --> 00:26:15.560]  在打仗的時候
[00:26:15.560 --> 00:26:19.680]  你的行爲證明了你的信心
[00:26:19.680 --> 00:26:21.400]  Amen
[00:26:21.400 --> 00:26:23.960]  你說我相信上帝會贏的
[00:26:23.960 --> 00:26:24.680]  上帝說
[00:26:24.680 --> 00:26:27.000]  你要上去跟我贏這場仗回來
[00:26:27.000 --> 00:26:28.640]  因爲我已經贏了
[00:26:28.640 --> 00:26:30.960]  上帝我相信你會贏的
[00:26:30.960 --> 00:26:33.600]  廢話
[00:26:33.600 --> 00:26:35.400]  廢話
[00:26:35.400 --> 00:26:37.840]  你必須要上去
[00:26:37.840 --> 00:26:39.320]  兄弟姐妹
[00:26:39.320 --> 00:26:43.280]  我上個禮拜
[00:26:43.280 --> 00:26:45.880]  在第三堂崇拜我有分享
[00:26:45.880 --> 00:26:49.240]  我想今個禮拜補充一下
[00:26:49.240 --> 00:26:53.000]  上個禮拜我
[00:26:53.000 --> 00:26:54.160]  再對上個禮拜日
[00:26:54.160 --> 00:26:56.840]  下午我去了一個浸禮
[00:26:56.840 --> 00:26:59.440]  接着禮拜四晚我和
[00:26:59.440 --> 00:27:02.480]  翁全道去了安老院一個浸禮
[00:27:02.480 --> 00:27:07.240]  禮拜六下午我和Sara去了一個家裏
[00:27:07.240 --> 00:27:09.720]  又幫我家裏一個浸禮
[00:27:09.720 --> 00:27:12.360]  我去施浸禮
[00:27:12.360 --> 00:27:17.840]  我只是在看神蹟的發生
[00:27:17.840 --> 00:27:19.440]  這三個家庭我很感動
[00:27:19.440 --> 00:27:22.360]  因爲我連續一個禮拜去了三次
[00:27:22.360 --> 00:27:23.720]  我很感動
[00:27:23.720 --> 00:27:27.240]  我很感動的地方在哪裏呢
[00:27:27.240 --> 00:27:30.680]  我見到弟兄姐妹那種愛
[00:27:30.680 --> 00:27:32.080]  弟兄姐妹我想告訴你
[00:27:32.080 --> 00:27:33.960]  你批評教會
[00:27:33.960 --> 00:27:35.880]  你沒有愛心的行動的話
[00:27:35.880 --> 00:27:39.240]  我覺得你沒有資格批評教會
[00:27:39.240 --> 00:27:42.920]  你親密要將其出外
[00:27:42.920 --> 00:27:45.320]  你要將其出外
[00:27:45.320 --> 00:27:48.840]  我們的弟兄姐妹每一個禮拜都將其出外
[00:27:48.840 --> 00:27:49.960]  在三個家庭裏面
[00:27:49.960 --> 00:27:50.840]  弟兄姐妹那種愛
[00:27:50.840 --> 00:27:52.040]  我去到這些家庭
[00:27:52.040 --> 00:27:53.680]  我去到融化了
[00:27:53.680 --> 00:27:56.160]  我去只不過是在收割
[00:27:56.160 --> 00:27:57.400]  我去韜光而已
[00:27:57.400 --> 00:27:59.040]  我想告訴你
[00:27:59.040 --> 00:28:02.560]  因爲真正關心這些家庭的是什麼人
[00:28:02.560 --> 00:28:04.600]  是這班弟兄姐妹
[00:28:04.600 --> 00:28:05.400]  在我的家庭裏面
[00:28:05.400 --> 00:28:06.600]  我見到三個姐妹在那裏
[00:28:06.600 --> 00:28:08.440]  一個是物理治療師
[00:28:08.440 --> 00:28:10.840]  一個是安老院做過的
[00:28:10.840 --> 00:28:11.720]  一個是推拿的
[00:28:11.720 --> 00:28:13.120]  一個是安老院做過的
[00:28:13.120 --> 00:28:17.600]  幫你的姐妹按腳
[00:28:17.600 --> 00:28:19.440]  和你旁邊的弟妹說一聲
[00:28:19.440 --> 00:28:23.760]  我引你爲榮
[00:28:23.760 --> 00:28:26.400]  Amen
[00:28:26.400 --> 00:28:29.000]  弟兄姐妹
[00:28:29.000 --> 00:28:35.880]  愛是可以融化你身邊的人
[00:28:35.880 --> 00:28:40.280]  在這班弟兄姐妹那種高度的參與
[00:28:40.280 --> 00:28:42.880]  那種高度的服侍
[00:28:42.880 --> 00:28:45.320]  有些超級帥人說什麼
[00:28:45.320 --> 00:28:49.080]  家庭不用你去的
[00:28:49.080 --> 00:28:52.280]  上帝要你信的時候就會自然信
[00:28:52.280 --> 00:28:53.800]  你真的很自然
[00:28:53.800 --> 00:28:55.200]  我相信上帝要你死的時候
[00:28:55.200 --> 00:28:58.000]  你都會自然死
[00:28:58.000 --> 00:28:59.400]  你說的是什麼人話
[00:28:59.400 --> 00:29:01.600]  你明白我說嗎
[00:29:01.600 --> 00:29:03.760]  如果上帝不需要你參與
[00:29:03.760 --> 00:29:05.080]  上帝自己做的話
[00:29:05.080 --> 00:29:08.320]  你走到一邊去
[00:29:08.320 --> 00:29:10.840]  不用你來韜光
[00:29:10.840 --> 00:29:12.200]  你明白我說嗎
[00:29:12.200 --> 00:29:13.920]  不需要用言語來韜光
[00:29:13.920 --> 00:29:15.440]  上帝要那個家庭信的
[00:29:15.440 --> 00:29:17.360]  他自然會信的
[00:29:17.360 --> 00:29:18.720]  我們爲他祈禱就行了
[00:29:18.720 --> 00:29:19.640]  對不起
[00:29:19.640 --> 00:29:21.040]  你要愛那個家庭
[00:29:21.040 --> 00:29:23.120]  你要付出代價給那個家庭
[00:29:23.120 --> 00:29:24.880]  你要愛那個家人
[00:29:24.880 --> 00:29:26.240]  你要付出代價
[00:29:26.240 --> 00:29:27.640]  有行動去做
[00:29:27.640 --> 00:29:30.760]  如果你真的相信那個家庭會信主的話
[00:29:30.760 --> 00:29:33.280]  你用行動去付出代價
[00:29:33.280 --> 00:29:34.560]  證明你的信心
[00:29:34.560 --> 00:29:37.400]  Amen
[00:29:37.400 --> 00:29:43.160]  給點掌聲你旁邊的姐妹們
[00:29:43.160 --> 00:29:44.640]  等會我再說
[00:29:44.640 --> 00:29:46.080]  這些水泥我去到
[00:29:46.080 --> 00:29:48.000]  我是韜光的
[00:29:48.000 --> 00:29:50.760]  因爲真正付出代價
[00:29:50.760 --> 00:29:52.680]  真正愛這些人
[00:29:52.680 --> 00:29:54.680]  是你們
[00:29:54.680 --> 00:29:59.440]  你會見到整個耶利哥城被攻陷
[00:29:59.440 --> 00:30:02.440]  是高度參與
[00:30:02.440 --> 00:30:04.480]  上帝多看得起我們
[00:30:04.480 --> 00:30:05.560]  在神蹟裏面
[00:30:05.560 --> 00:30:08.080]  他讓我們高度參與
[00:30:08.080 --> 00:30:10.480]  他才彰顯他的神蹟出來
[00:30:10.480 --> 00:30:12.400]  但這個高度參與不是亂做的
[00:30:12.400 --> 00:30:13.320]  聽清楚
[00:30:13.320 --> 00:30:14.080]  不是亂做的
[00:30:14.080 --> 00:30:18.360]  因爲是根據上帝要我們所做的事情而做的
[00:30:18.360 --> 00:30:19.760]  每一次神蹟都很不一樣
[00:30:19.760 --> 00:30:20.920]  但現在是在打仗
[00:30:20.920 --> 00:30:21.640]  弟兄姊妹們
[00:30:21.640 --> 00:30:23.360]  全福音是在打仗
[00:30:23.360 --> 00:30:26.280]  我們不可以翹雙手等約會行先
[00:30:26.280 --> 00:30:27.840]  我們必須要拿着兵器
[00:30:27.840 --> 00:30:28.760]  走在前面
[00:30:28.760 --> 00:30:31.720]  或者拿着兵器在約會的後面
[00:30:31.720 --> 00:30:33.240]  我們見到神蹟
[00:30:33.240 --> 00:30:37.240]  是人必須要高度參與去得勝
[00:30:37.240 --> 00:30:40.400]  他們要圍繞耶利哥城
[00:30:40.400 --> 00:30:42.000]  每一次
[00:30:42.000 --> 00:30:43.040]  七天
[00:30:43.040 --> 00:30:44.560]  第七天
[00:30:44.560 --> 00:30:45.840]  第七次
[00:30:45.840 --> 00:30:47.280]  這個是在說
[00:30:47.280 --> 00:30:48.480]  絕對
[00:30:48.480 --> 00:30:50.360]  絕對的信服
[00:30:50.360 --> 00:30:52.520]  但我沒有打多餘的字
[00:30:52.520 --> 00:30:55.080]  我說的是絕對的信服
[00:30:55.080 --> 00:30:57.200]  我強調絕對
[00:30:57.200 --> 00:31:00.000]  你想象下七天這樣走
[00:31:00.000 --> 00:31:01.720]  人都瘋了
[00:31:01.720 --> 00:31:02.720]  我在當中走
[00:31:02.720 --> 00:31:05.480]  我第一個會吵
[00:31:05.480 --> 00:31:06.080]  做什麼
[00:31:06.080 --> 00:31:06.960]  起來走
[00:31:06.960 --> 00:31:08.600]  現在起來走
[00:31:08.600 --> 00:31:09.400]  不是操兵
[00:31:09.400 --> 00:31:10.120]  起來走
[00:31:10.120 --> 00:31:11.400]  不準出聲
[00:31:11.400 --> 00:31:12.160]  走第二天
[00:31:12.160 --> 00:31:19.560]  「搞錯 做什麼鬼啊」
[00:31:19.560 --> 00:31:20.760]  走第二天
[00:31:20.760 --> 00:31:21.880]  又是這樣走
[00:31:21.880 --> 00:31:22.840]  第三天
[00:31:22.840 --> 00:31:25.640]  第五天你忍無可忍了
[00:31:25.640 --> 00:31:27.400]  還要走第六天
[00:31:27.400 --> 00:31:28.360]  第七天
[00:31:28.360 --> 00:31:30.920]  第七天還走七次
[00:31:30.920 --> 00:31:35.240]  是體力要信服
[00:31:35.240 --> 00:31:36.400]  言語上
[00:31:36.400 --> 00:31:39.480]  你的情緒要信服
[00:31:39.480 --> 00:31:42.320]  你的精神要信服
[00:31:42.320 --> 00:31:44.800]  你整個人要信服在神的吩咐裏面
[00:31:44.800 --> 00:31:49.280]  而且這個吩咐是極其愚蠢的
[00:31:49.280 --> 00:31:51.160]  最慘是這樣
[00:31:51.160 --> 00:31:52.560]  很愚蠢的
[00:31:52.560 --> 00:31:53.280]  但我想告訴你
[00:31:53.280 --> 00:31:54.320]  你要麼就信服
[00:31:54.320 --> 00:31:55.520]  要麼就輸
[00:31:55.520 --> 00:31:57.960]  你用你自己的方法一定輸
[00:31:57.960 --> 00:31:59.520]  今天太多基督徒
[00:31:59.520 --> 00:32:00.880]  用了自己的聰明
[00:32:00.880 --> 00:32:05.240]  用了自己的智慧去打這場仗
[00:32:05.240 --> 00:32:06.960]  我們要爲神做些什麼
[00:32:06.960 --> 00:32:07.960]  對不起
[00:32:07.960 --> 00:32:09.800]  上帝要吩咐你做的
[00:32:09.800 --> 00:32:11.280]  不是你的方法
[00:32:11.280 --> 00:32:13.440]  是很愚蠢的方法
[00:32:13.440 --> 00:32:14.600]  保羅說什麼
[00:32:14.600 --> 00:32:19.360]  這個救恩是上帝用了人以爲愚拙的方法
[00:32:19.360 --> 00:32:22.400]  去成就了上帝的救恩
[00:32:22.400 --> 00:32:23.640]  你和我想象一下
[00:32:23.640 --> 00:32:25.160]  如果我們是上帝
[00:32:25.160 --> 00:32:26.080]  我會怎麼做
[00:32:26.080 --> 00:32:27.560]  耶穌坐在十字架裏面
[00:32:27.560 --> 00:32:28.920]  自己走下來
[00:32:28.920 --> 00:32:29.880]  一把冰釘說
[00:32:29.880 --> 00:32:30.880]  你試一下現在下來
[00:32:30.880 --> 00:32:32.120]  我就信你是神的義子
[00:32:32.120 --> 00:32:33.120]  哇 還不下來
[00:32:33.120 --> 00:32:34.640]  當然下來了
[00:32:34.640 --> 00:32:35.680]  怎麼會等到死
