
[00:00:00.000 --> 00:00:04.000]  今天要討論的題目叫做「永活真神」
[00:16:54.000 --> 00:16:56.000]  你去教會是為了甚麼
[00:16:56.000 --> 00:16:57.000]  你信耶穌
[00:16:57.000 --> 00:16:59.000]  你想怎樣成長
[00:16:59.000 --> 00:17:00.000]  我發覺
[00:17:00.000 --> 00:17:01.000]  去教會的人
[00:17:01.000 --> 00:17:02.000]  越去得久
[00:17:02.000 --> 00:17:04.000]  就越被教會誣陷
[00:17:04.000 --> 00:17:06.000]  誣陷到一個
[00:17:06.000 --> 00:17:08.000]  我要做ABCDEFG
[00:17:08.000 --> 00:17:10.000]  然後我就是一個
[00:17:10.000 --> 00:17:12.000]  好的基督徒了
[00:17:12.000 --> 00:17:14.000]  我們很著重
[00:17:14.000 --> 00:17:16.000]  做甚麼
[00:17:16.000 --> 00:17:18.000]  到底
[00:17:18.000 --> 00:17:20.000]  是不是這樣的呢
[00:17:20.000 --> 00:17:22.000]  如果基督真是一個
[00:17:22.000 --> 00:17:24.000]  有位格的上帝的時候
[00:17:24.000 --> 00:17:27.000]  我想他著重的是我們和他的關係
[00:17:27.000 --> 00:17:29.000]  而不是我們做甚麼
[00:17:29.000 --> 00:17:30.000]  保羅
[00:17:30.000 --> 00:17:32.000]  一個我們很敬重的
[00:17:32.000 --> 00:17:34.000]  聖經人物
[00:17:34.000 --> 00:17:36.000]  你猜他一生最著緊的是甚麼
[00:17:36.000 --> 00:17:40.000]  有些人可能覺得是宣教
[00:17:40.000 --> 00:17:43.000]  有些人可能覺得是教會
[00:17:43.000 --> 00:17:44.000]  他很愛教會
[00:17:44.000 --> 00:17:46.000]  他很愛
[00:17:46.000 --> 00:17:48.000]  很想將福音傳得遠一點廣一點
[00:17:48.000 --> 00:17:50.000]  但在肥納比書第三章
[00:17:50.000 --> 00:17:52.000]  保羅自己說得很清楚
[00:17:52.000 --> 00:17:54.000]  我想請弟兄姊妹讀
[00:17:54.000 --> 00:17:56.000]  預備一二三
[00:17:56.000 --> 00:18:12.000]  他講得很清楚
[00:18:12.000 --> 00:18:14.000]  他人生的目標
[00:18:14.000 --> 00:18:16.000]  不是建立教會
[00:18:16.000 --> 00:18:18.000]  也不是宣教
[00:18:18.000 --> 00:18:20.000]  不是任何事
[00:18:20.000 --> 00:18:22.000]  他人生最大的目的
[00:18:22.000 --> 00:18:25.000]  是希望認識耶穌基督
[00:18:25.000 --> 00:18:29.000]  他希望和他建立一個更深的關係
[00:18:29.000 --> 00:18:31.000]  在經文他其實有講
[00:18:31.000 --> 00:18:34.000]  如何和耶穌基督建立一個更深的關係
[00:18:34.000 --> 00:18:36.000]  就是跟從他的腳踪
[00:18:36.000 --> 00:18:38.000]  效法他
[00:18:38.000 --> 00:18:40.000]  他受苦,我受苦
[00:18:40.000 --> 00:18:42.000]  我跟他一起去死
[00:18:42.000 --> 00:18:44.000]  他做甚麼,我跟著他
[00:18:44.000 --> 00:18:46.000]  透過跟隨耶穌的腳踪
[00:18:46.000 --> 00:18:48.000]  他感受到耶穌
[00:18:48.000 --> 00:18:51.000]  他感受到耶穌的心腸是怎樣
[00:18:51.000 --> 00:18:52.000]  你明白我的意思嗎
[00:18:52.000 --> 00:18:54.000]  我們很多時候想認識耶穌
[00:18:54.000 --> 00:18:56.000]  就拿一本書
[00:18:56.000 --> 00:18:58.000]  拿一本書看,拿一本書讀
[00:18:58.000 --> 00:19:00.000]  上課,不是
[00:19:00.000 --> 00:19:02.000]  你想認識一個身邊的人
[00:19:02.000 --> 00:19:04.000]  你不會找一本關於他的著作
[00:19:04.000 --> 00:19:08.000]  就一直讀他的著作認識他
[00:19:08.000 --> 00:19:10.000]  你可以見到他,你會和他聊天
[00:19:10.000 --> 00:19:12.000]  你會和他發生一個
[00:19:12.000 --> 00:19:16.000]  有互動,有交流
[00:19:16.000 --> 00:19:18.000]  我想說我自己如何去認識
[00:19:18.000 --> 00:19:20.000]  我們的上帝
[00:19:20.000 --> 00:19:24.000]  其實我認識他29年
[00:19:24.000 --> 00:19:27.000]  在大概七八年前開始讀神學
[00:19:27.000 --> 00:19:30.000]  那三年很專注在頭腦上的認識
[00:19:30.000 --> 00:19:33.000]  讀完文,讀系統神學
[00:19:33.000 --> 00:19:36.000]  就知道神是怎樣的
[00:19:36.000 --> 00:19:39.000]  我寫了一些文章去說這件事
[00:19:39.000 --> 00:19:42.000]  但他的心怎樣去認識上帝
[00:19:42.000 --> 00:19:45.000]  反而是這幾年做傳道人的時候
[00:19:45.000 --> 00:19:48.000]  我和你說過我是負責做初職的工作
[00:19:48.000 --> 00:19:51.000]  我經常想以我和他們的關係
[00:19:51.000 --> 00:19:53.000]  或者年齡的相隔
[00:19:53.000 --> 00:19:55.000]  其實我像他哥哥
[00:19:55.000 --> 00:19:56.000]  我經常覺得我是哥哥
[00:19:56.000 --> 00:19:58.000]  有幾十個弟妹
[00:19:58.000 --> 00:20:00.000]  應該有七八十個弟妹
[00:20:00.000 --> 00:20:03.000]  我經常說你有七八十個弟妹
[00:20:03.000 --> 00:20:05.000]  有七十個很乖也好
[00:20:05.000 --> 00:20:06.000]  有十個不乖也好
[00:20:06.000 --> 00:20:08.000]  你已經氣死了
[00:20:08.000 --> 00:20:12.000]  在牧養的過程中有很多憂慮
[00:20:12.000 --> 00:20:14.000]  很多擔心
[00:20:14.000 --> 00:20:16.000]  我有時候覺得這個關係
[00:20:16.000 --> 00:20:19.000]  很一廂情願
[00:20:19.000 --> 00:20:22.000]  我當我自己是他哥哥
[00:20:22.000 --> 00:20:25.000]  他未必當我是他哥哥
[00:20:25.000 --> 00:20:26.000]  你明白我的意思吧
[00:20:26.000 --> 00:20:29.000]  他可能回教會是希望有人和他吃飯聊聊天
[00:20:29.000 --> 00:20:33.000]  我沒想到會發生這麼深入的關係
[00:20:33.000 --> 00:20:39.000]  我看到一對年輕的情侶
[00:20:39.000 --> 00:20:40.000]  自己去旅行
[00:20:40.000 --> 00:20:41.000]  我很擔心
[00:20:41.000 --> 00:20:43.000]  他們會做什麼呢
[00:20:43.000 --> 00:20:46.000]  提醒他不要去
[00:20:46.000 --> 00:20:47.000]  不過他還是要去
[00:20:47.000 --> 00:20:49.000]  唯有為他祈禱
[00:20:49.000 --> 00:20:50.000]  祝福他
[00:20:50.000 --> 00:20:52.000]  或者提醒他
[00:20:52.000 --> 00:20:53.000]  你看到他失戀
[00:20:53.000 --> 00:20:55.000]  你又很擔心
[00:20:55.000 --> 00:20:57.000]  是吧
[00:20:57.000 --> 00:20:59.000]  你看到他這個年紀
[00:20:59.000 --> 00:21:00.000]  還沒有戀愛
[00:21:00.000 --> 00:21:02.000]  你又擔心
[00:21:02.000 --> 00:21:04.000]  你看到這個失業
[00:21:04.000 --> 00:21:05.000]  你又很擔心
[00:21:05.000 --> 00:21:07.000]  你看到這個找到工作
[00:21:07.000 --> 00:21:09.000]  不過一個星期只工作七天
[00:21:09.000 --> 00:21:10.000]  你又很擔心
[00:21:10.000 --> 00:21:12.000]  很多的憂慮
[00:21:12.000 --> 00:21:13.000]  他不回教會
[00:21:13.000 --> 00:21:14.000]  你又擔心
[00:21:14.000 --> 00:21:15.000]  他每天都只是蹲在教會
[00:21:15.000 --> 00:21:17.000]  其實你也擔心
[00:21:17.000 --> 00:21:22.000]  我上年組織了四個弟兄去行偽行者
[00:21:22.000 --> 00:21:23.000]  我前年自己走
[00:21:23.000 --> 00:21:24.000]  上年我就叫他們走
[00:21:24.000 --> 00:21:26.000]  我做支援
[00:21:26.000 --> 00:21:27.000]  接送
[00:21:27.000 --> 00:21:29.000]  其實我還擔心
[00:21:29.000 --> 00:21:32.000]  試過有時星期六晚上
[00:21:32.000 --> 00:21:34.000]  完了晚上那堂崇拜
[00:21:34.000 --> 00:21:36.000]  載他們去馬鞍山練山
[00:21:36.000 --> 00:21:38.000]  應該要練八小時
[00:21:38.000 --> 00:21:40.000]  第二天早上就會去到大埔道
[00:21:40.000 --> 00:21:43.000]  那晚我睡不著
[00:21:43.000 --> 00:21:47.000]  每隔三個字就看一看有沒有短訊
[00:21:47.000 --> 00:21:49.000]  電話有沒有關掉
[00:21:49.000 --> 00:21:51.000]  或者有震機聽不到
[00:21:51.000 --> 00:21:53.000]  幸好我沒有睡
[00:21:53.000 --> 00:21:56.000]  結果四點鐘我要去飛鵝山接他們走
[00:21:56.000 --> 00:21:59.000]  因為他們體能未應付到
[00:21:59.000 --> 00:22:01.000]  或者可能那天天氣很差
[00:22:01.000 --> 00:22:02.000]  各樣的事
[00:22:02.000 --> 00:22:04.000]  很擔心
[00:22:04.000 --> 00:22:06.000]  原來做傳道人很擔心
[00:22:06.000 --> 00:22:10.000]  當你見到你的羊離開上帝的時候
[00:22:10.000 --> 00:22:12.000]  傳道人會哭
[00:22:12.000 --> 00:22:16.000]  我有時問為何要經歷這些事
[00:22:16.000 --> 00:22:18.000]  想做組長那些都沒有想過
[00:22:18.000 --> 00:22:21.000]  要帶著眼淚做組長
[00:22:21.000 --> 00:22:23.000]  但在流淚的過程
[00:22:23.000 --> 00:22:25.000]  我覺得上帝跟我說
[00:22:25.000 --> 00:22:28.000]  你明白我多一點
[00:22:28.000 --> 00:22:29.000]  我的感覺就是
[00:22:29.000 --> 00:22:31.000]  我一個這麼普通的傳道人
[00:22:31.000 --> 00:22:33.000]  我都會愛
[00:22:33.000 --> 00:22:36.000]  我都會顧念我的弟兄姊妹
[00:22:36.000 --> 00:22:39.000]  何況我們的上帝
[00:22:39.000 --> 00:22:41.000]  何況我們的上帝
[00:22:41.000 --> 00:22:44.000]  認識神不是在這裡
[00:22:44.000 --> 00:22:45.000]  是在這裡
[00:22:45.000 --> 00:22:47.000]  是在你的經歷裡
[00:22:47.000 --> 00:22:50.000]  你認識到底上帝是怎樣
[00:22:50.000 --> 00:22:54.000]  而保羅說這是他一生的目標
[00:22:54.000 --> 00:22:55.000]  第二點
[00:22:55.000 --> 00:22:58.000]  耶穌是永活的
[00:22:58.000 --> 00:23:01.000]  經文強調祂已經復活
[00:23:01.000 --> 00:23:05.000]  並且升到神寶座的右邊
[00:23:05.000 --> 00:23:06.000]  為何要這樣說
[00:23:06.000 --> 00:23:09.000]  復活升天是說祂戰勝了死亡
[00:23:09.000 --> 00:23:13.000]  就是撒旦最大的權勢
[00:23:13.000 --> 00:23:15.000]  基督故意跳進去
[00:23:15.000 --> 00:23:17.000]  然後衝破了這個障礙
[00:23:17.000 --> 00:23:19.000]  祂坐在神的右邊
[00:23:19.000 --> 00:23:21.000]  是說權能的象徵
[00:23:21.000 --> 00:23:24.000]  其實在整本的新約
[00:23:24.000 --> 00:23:27.000]  有十二段經文是強調這件事
[00:23:27.000 --> 00:23:29.000]  在《使徒行傳》有四次
[00:23:29.000 --> 00:23:33.000]  不停說耶穌已經去了神的右邊
[00:23:33.000 --> 00:23:34.000]  為什麼
[00:23:34.000 --> 00:23:36.000]  到底這件事有什麼重要
[00:23:36.000 --> 00:23:39.000]  經文怎樣提醒我們
[00:23:39.000 --> 00:23:42.000]  我和你讀兩段新約的經文
[00:23:42.000 --> 00:23:43.000]  一段在彼得前書
[00:23:43.000 --> 00:23:44.000]  請弟兄姊妹讀
[00:23:51.000 --> 00:23:53.000]  這段經文要強調的就是
[00:23:53.000 --> 00:23:56.000]  祂在神的右邊是有權能的
[00:23:56.000 --> 00:23:59.000]  就算有權柄有能力的
[00:23:59.000 --> 00:24:01.000]  都要服這個耶穌
[00:24:01.000 --> 00:24:05.000]  因為祂是最大和最有權能的那一位
[00:24:05.000 --> 00:24:07.000]  羅馬書第八章請弟兄姊妹讀
[00:24:21.000 --> 00:24:31.000]  這段經文就交代了
[00:24:31.000 --> 00:24:33.000]  祂在神的右邊在做什麼
[00:24:33.000 --> 00:24:35.000]  祂不是在打喊錄
[00:24:35.000 --> 00:24:36.000]  祂不是在玩手機
[00:24:36.000 --> 00:24:38.000]  祂是在為我們祈禱
[00:24:38.000 --> 00:24:40.000]  我想大家都知道
[00:24:40.000 --> 00:24:43.000]  耶穌基督戰勝死亡
[00:24:43.000 --> 00:24:44.000]  帶著權能
[00:24:44.000 --> 00:24:46.000]  現今升到上帝的右邊
[00:24:46.000 --> 00:24:47.000]  替我們祈求
[00:24:47.000 --> 00:24:50.000]  但是我猜在我們生活為人
[00:24:50.000 --> 00:24:55.000]  其實我們有沒有活出這個信念呢
[00:24:55.000 --> 00:24:59.000]  我有時候看到教會充滿著的
[00:24:59.000 --> 00:25:00.000]  除了是眼淚
[00:25:00.000 --> 00:25:02.000]  因為我們叫同哭堂之外
[00:25:02.000 --> 00:25:04.000]  其實充滿了很多憂慮
[00:25:04.000 --> 00:25:06.000]  弟兄姊妹生活有很多憂慮
[00:25:06.000 --> 00:25:08.000]  憂慮多到一個地步
[00:25:08.000 --> 00:25:11.000]  彷彿在她的生命裡其實沒有上帝
[00:25:11.000 --> 00:25:15.000]  或者彷彿她生命裡的上帝其實死了沒有復活
[00:25:15.000 --> 00:25:17.000]  經文不是這樣說
[00:25:17.000 --> 00:25:18.000]  經文說上帝現在在哪裡
[00:25:18.000 --> 00:25:19.000]  向日葵
[00:25:19.000 --> 00:25:20.000]  弟兄姊妹就會回答你
[00:25:20.000 --> 00:25:21.000]  在心中
[00:25:21.000 --> 00:25:23.000]  聖經怎麼說
[00:25:23.000 --> 00:25:26.000]  聖經說祂在神寶在右邊替我們祈求
[00:25:26.000 --> 00:25:28.000]  我們為什麼今天仍然這麼憂慮
[00:25:28.000 --> 00:25:30.000]  這個是我想不明白的問題
[00:25:30.000 --> 00:25:32.000]  為什麼我們放不下
[00:25:32.000 --> 00:25:35.000]  是因為祂沒有權能
[00:25:35.000 --> 00:25:36.000]  不是,有
[00:25:36.000 --> 00:25:38.000]  是因為我們不信
[00:25:38.000 --> 00:25:40.000]  還是因為我們信得不夠
[00:25:40.000 --> 00:25:46.000]  早一年買了一個盒子
[00:25:46.000 --> 00:25:47.000]  用來看電視
[00:25:47.000 --> 00:25:50.000]  大家都知道是什麼
[00:25:50.000 --> 00:25:54.000]  看回一套十年前的作品
[00:25:54.000 --> 00:25:57.000]  我其中一個很喜歡的演員
[00:25:57.000 --> 00:25:58.000]  是黃子華
[00:25:58.000 --> 00:26:00.000]  那套叫《絕代相嬌》
[00:26:00.000 --> 00:26:01.000]  有沒有人看過
[00:26:01.000 --> 00:26:03.000]  十年前的了
[00:26:03.000 --> 00:26:07.000]  這套《絕代相嬌》是說他很擅長做生意
[00:26:07.000 --> 00:26:10.000]  但是他有很多秘密是不能夠跟別人說的
[00:26:10.000 --> 00:26:12.000]  他跟誰說呢
[00:26:12.000 --> 00:26:14.000]  他跟樹洞說
[00:26:14.000 --> 00:26:21.000]  偶爾就會看到他自己在公園對著樹洞
[00:26:21.000 --> 00:26:23.000]  其實我發生了一些事
[00:26:23.000 --> 00:26:24.000]  我不可以跟其他人說
[00:26:24.000 --> 00:26:25.000]  我唯有跟你說
[00:26:25.000 --> 00:26:28.000]  說完他說舒服很多
[00:26:28.000 --> 00:26:32.000]  說完的時候輕鬆很多
[00:26:32.000 --> 00:26:36.000]  這個樹洞成為了這套劇集的其中一個焦點
[00:26:36.000 --> 00:26:38.000]  原來根據一些報導
[00:26:38.000 --> 00:26:41.000]  之後出現了一個樹洞潮
[00:26:41.000 --> 00:26:45.000]  原來香港有一段時間很多人喜歡跟樹洞說話
[00:26:45.000 --> 00:26:48.000]  也有人說每一個人都需要一個樹洞
[00:26:48.000 --> 00:26:51.000]  因為那個樹洞可以聽你說話
[00:26:51.000 --> 00:26:54.000]  是你傾訴的對象
[00:26:54.000 --> 00:26:59.000]  我想說如果我們今天活在這個世上成為基督徒
[00:26:59.000 --> 00:27:02.000]  我們祈禱不是帶著那個信念
[00:27:02.000 --> 00:27:04.000]  耶穌已經戰勝死亡
[00:27:04.000 --> 00:27:07.000]  在腹的右邊替我們祈求的時候
[00:27:07.000 --> 00:27:14.000]  我們的禱告跟對著樹洞說話沒什麼分別
[00:27:14.000 --> 00:27:17.000]  你跟樹洞說話你都會得安慰
[00:27:17.000 --> 00:27:19.000]  你都會覺得好一點
[00:27:19.000 --> 00:27:22.000]  等於你跟一個朋友傾訴完
[00:27:22.000 --> 00:27:24.000]  我明白你
[00:27:24.000 --> 00:27:26.000]  你一定很辛苦
[00:27:26.000 --> 00:27:28.000]  你就會哭
[00:27:28.000 --> 00:27:31.000]  那些眼淚是令你舒服的
[00:27:31.000 --> 00:27:35.000]  但是跟上帝祈禱最大的分別是什麼
[00:27:35.000 --> 00:27:39.000]  跟基督祈禱跟你跟樹洞說話的分別是什麼
[00:27:39.000 --> 00:27:41.000]  盼望
[00:27:41.000 --> 00:27:43.000]  你跟別人說完
[00:27:43.000 --> 00:27:44.000]  別人聽完
[00:27:44.000 --> 00:27:45.000]  安慰完
[00:27:45.000 --> 00:27:48.000]  事情不會變的
[00:27:48.000 --> 00:27:50.000]  是你感覺好一點
[00:27:50.000 --> 00:27:52.000]  但是當你祈禱帶著這個信念
[00:27:52.000 --> 00:27:54.000]  你的耶穌在聽的時候
[00:27:54.000 --> 00:27:57.000]  你的禱告帶來的是盼望
[00:27:57.000 --> 00:28:00.000]  你應該將憂慮交給上帝
[00:28:00.000 --> 00:28:03.000]  然後你自己很輕散的離開
[00:28:03.000 --> 00:28:05.000]  Amen
[00:28:05.000 --> 00:28:06.000]  第三點
[00:28:06.000 --> 00:28:08.000]  耶穌是主是基督
[00:28:08.000 --> 00:28:10.000]  經文第36節說完那堆東西
[00:28:10.000 --> 00:28:12.000]  其實要證明一件事
[00:28:12.000 --> 00:28:14.000]  耶穌是主是基督
[00:28:14.000 --> 00:28:16.000]  之前說耶穌是真實的
[00:28:16.000 --> 00:28:17.000]  是永活的
[00:28:17.000 --> 00:28:20.000]  強調的是耶穌基督的本質
[00:28:20.000 --> 00:28:22.000]  但是這段經文
[00:28:22.000 --> 00:28:24.000]  耶穌是主是基督
[00:28:24.000 --> 00:28:28.000]  是強調祂跟我們的關係和祂的身份
[00:28:28.000 --> 00:28:30.000]  當我們說祂是主的時候
[00:28:30.000 --> 00:28:32.000]  其實我們是僕人
[00:28:32.000 --> 00:28:34.000]  當我們說祂是基督的時候
[00:28:34.000 --> 00:28:36.000]  其實是強調祂的身份
[00:28:36.000 --> 00:28:38.000]  容若我這樣說
[00:28:38.000 --> 00:28:39.000]  我曾經聽過有人說
[00:28:39.000 --> 00:28:42.000]  以為耶穌基督是一個全名
[00:28:42.000 --> 00:28:43.000]  祂是西人
[00:28:43.000 --> 00:28:45.000]  Jesus是First Name
[00:28:45.000 --> 00:28:47.000]  Christ是祂的Last Name
[00:28:47.000 --> 00:28:49.000]  這個是爛笑話
[00:28:49.000 --> 00:28:51.000]  但我不知道有沒有人真的誤會了這件事
[00:28:51.000 --> 00:28:52.000]  所以我也要說
[00:28:52.000 --> 00:28:54.000]  我想告訴你
[00:28:54.000 --> 00:28:56.000]  基督不是祂的名字
[00:28:56.000 --> 00:28:58.000]  基督是祂的身份
[00:28:58.000 --> 00:28:59.000]  我的比喻就是
[00:28:59.000 --> 00:29:02.000]  何志狄牧師
[00:29:02.000 --> 00:29:04.000]  何志狄是祂的名字
[00:29:04.000 --> 00:29:06.000]  牧師是祂的身份
[00:29:06.000 --> 00:29:07.000]  你明白我的意思吧
[00:29:07.000 --> 00:29:08.000]  不過有時候你見到祂
[00:29:08.000 --> 00:29:10.000]  你不會叫祂何志狄牧師
[00:29:10.000 --> 00:29:11.000]  你只會見到祂叫祂牧師
[00:29:11.000 --> 00:29:12.000]  不過我想沒什麼人見到祂
[00:29:12.000 --> 00:29:14.000]  只會叫祂何志狄
[00:29:14.000 --> 00:29:15.000]  你明白我的意思吧
[00:29:15.000 --> 00:29:17.000]  其實一個是名字
[00:29:17.000 --> 00:29:19.000]  一個是身份
[00:29:19.000 --> 00:29:20.000]  整個使徒行傳
[00:29:20.000 --> 00:29:21.000]  很有趣的
[00:29:21.000 --> 00:29:22.000]  有很多講道
[00:29:22.000 --> 00:29:23.000]  在不同的場景
[00:29:23.000 --> 00:29:24.000]  不同的使徒
[00:29:24.000 --> 00:29:25.000]  不同的地方
[00:29:25.000 --> 00:29:27.000]  都在說同一個訊息
[00:29:27.000 --> 00:29:28.000]  就是耶穌是基督
[00:29:28.000 --> 00:29:30.000]  給你看六節簡單的經文
[00:29:30.000 --> 00:29:33.000]  當彼得和約翰被害之後
[00:29:33.000 --> 00:29:34.000]  被打
[00:29:34.000 --> 00:29:35.000]  被打完
[00:29:35.000 --> 00:29:36.000]  被放出來
[00:29:36.000 --> 00:29:37.000]  他們在殿
[00:29:37.000 --> 00:29:38.000]  在家裡面教導人
[00:29:38.000 --> 00:29:40.000]  傳耶穌是基督
[00:29:40.000 --> 00:29:44.000]  訴羅在大馬士革的路途上悔改
[00:29:44.000 --> 00:29:46.000]  跟著他就和大馬士革的猶太人
[00:29:46.000 --> 00:29:48.000]  證明耶穌是基督
[00:29:48.000 --> 00:29:51.000]  彼得和外邦人說的訊息都是一樣
[00:29:51.000 --> 00:29:56.000]  證明耶穌就是上帝納定的彌賽亞
[00:29:56.000 --> 00:29:59.000]  要審判活人死人的審判者
[00:29:59.000 --> 00:30:01.000]  保羅在哥倫多
[00:30:01.000 --> 00:30:02.000]  在貼薩羅尼加
[00:30:02.000 --> 00:30:04.000]  都是在說這個訊息
[00:30:04.000 --> 00:30:05.000]  我想告訴你
[00:30:05.000 --> 00:30:07.000]  宣教是什麼
[00:30:07.000 --> 00:30:08.000]  那個人
[00:30:08.000 --> 00:30:10.000]  那個人耶穌
[00:30:10.000 --> 00:30:11.000]  其實他是誰
[00:30:11.000 --> 00:30:14.000]  他是舊約廣要來的基督
[00:30:14.000 --> 00:30:16.000]  阿波羅也是在說同一樣東西
[00:30:16.000 --> 00:30:19.000]  問題是耶穌是基督
[00:30:19.000 --> 00:30:20.000]  有什麼意義
[00:30:20.000 --> 00:30:22.000]  你知道耶穌是基督
[00:30:22.000 --> 00:30:23.000]  沒有人會否認
[00:30:23.000 --> 00:30:25.000]  你未信主都已經知道
[00:30:25.000 --> 00:30:27.000]  你都經常聽
[00:30:27.000 --> 00:30:29.000]  但是耶穌是基督
[00:30:29.000 --> 00:30:30.000]  是什麼意義
[00:30:30.000 --> 00:30:33.000]  當我們看回基督在舊約的演繹
[00:30:33.000 --> 00:30:35.000]  其實是一個受告者
[00:30:35.000 --> 00:30:37.000]  被揀選的一個
[00:30:37.000 --> 00:30:38.000]  舊約的彌賽亞
[00:30:38.000 --> 00:30:41.000]  新約的易音就變成了基督
[00:30:41.000 --> 00:30:43.000]  聖經形容這個彌賽亞
[00:30:43.000 --> 00:30:45.000]  是我們的救主
[00:30:45.000 --> 00:30:47.000]  我們要靠他
[00:30:47.000 --> 00:30:49.000]  他可以拯救我們
[00:30:49.000 --> 00:30:51.000]  我們有救主和我們
[00:30:51.000 --> 00:30:52.000]  他是我們的救主
[00:30:52.000 --> 00:30:53.000]  是有這個關係
[00:30:53.000 --> 00:30:55.000]  除此以外
[00:30:55.000 --> 00:30:57.000]  這個受告者
[00:30:57.000 --> 00:30:58.000]  哪些人會受告
[00:30:58.000 --> 00:30:59.000]  君王
[00:30:59.000 --> 00:31:00.000]  他是王
[00:31:00.000 --> 00:31:02.000]  是我們的主
[00:31:02.000 --> 00:31:04.000]  兩樣東西都是
[00:31:04.000 --> 00:31:06.000]  但我發覺有時候我們的信仰
[00:31:06.000 --> 00:31:08.000]  我們認同他是救主
[00:31:08.000 --> 00:31:11.000]  但我們不認同他是我們的主
[00:31:11.000 --> 00:31:13.000]  分不分得到
[00:31:13.000 --> 00:31:15.000]  我們有東西就回來求
[00:31:15.000 --> 00:31:16.000]  求求求
[00:31:16.000 --> 00:31:20.000]  為了要成就的是我的心意
[00:31:20.000 --> 00:31:23.000]  但我們這個信仰最特別的地方
[00:31:23.000 --> 00:31:25.000]  就不是以人為本
[00:31:25.000 --> 00:31:27.000]  是以基督為本
[00:31:27.000 --> 00:31:29.000]  崇拜的中心
[00:31:29.000 --> 00:31:30.000]  不是你
[00:31:30.000 --> 00:31:31.000]  不是我
[00:31:31.000 --> 00:31:33.000]  不是令大家感覺良好
[00:31:33.000 --> 00:31:35.000]  大喊一場然後回家
[00:31:35.000 --> 00:31:37.000]  崇拜的中心是
[00:31:37.000 --> 00:31:40.000]  十字架上高的耶穌
[00:31:40.000 --> 00:31:43.000]  回來是你帶著
[00:31:43.000 --> 00:31:46.000]  我們一起帶著憲制的心
[00:31:46.000 --> 00:31:48.000]  來將他當得的榮耀給他
[00:31:48.000 --> 00:31:50.000]  說耶穌是主
[00:31:50.000 --> 00:31:51.000]  我需要強調的
[00:31:51.000 --> 00:31:52.000]  請敬拜隊上台
[00:31:52.000 --> 00:31:55.000]  我需要強調的就是主權的問題
[00:31:55.000 --> 00:31:57.000]  主權的問題
[00:31:57.000 --> 00:31:59.000]  聽過沒有主權
[00:31:59.000 --> 00:32:01.000]  聽過了吧
[00:32:01.000 --> 00:32:02.000]  回歸了二十多年
[00:32:02.000 --> 00:32:04.000]  主權的問題是爭拗不斷的
[00:32:04.000 --> 00:32:07.000]  但我很想說我們生命主權的問題
[00:32:07.000 --> 00:32:10.000]  這個比喻這個故事
[00:32:10.000 --> 00:32:12.000]  我四年前講到用過
[00:32:12.000 --> 00:32:14.000]  我不知道你還記不記得
[00:32:14.000 --> 00:32:16.000]  這首歌《我的一生》
[00:32:16.000 --> 00:32:19.000]  你幻想一個年輕人
[00:32:19.000 --> 00:32:23.000]  他在想怎樣去過他的一生
[00:32:23.000 --> 00:32:26.000]  他就找一張白紙在寫
[00:32:26.000 --> 00:32:27.000]  他很愛主
[00:32:27.000 --> 00:32:30.000]  他就想我讀完書之後
[00:32:30.000 --> 00:32:32.000]  是不是應該繼續進修呢
[00:32:32.000 --> 00:32:34.000]  進修之後我可不可以
[00:32:34.000 --> 00:32:37.000]  娶一位愛主的太太呢
[00:32:37.000 --> 00:32:39.000]  我都要顧念我的教會
[00:32:39.000 --> 00:32:42.000]  我要有教會穩定的生活
[00:32:42.000 --> 00:32:44.000]  我要甘心樂意的侍奉
[00:32:44.000 --> 00:32:47.000]  教會有很大的需要
[00:32:47.000 --> 00:32:51.000]  所以我決定將我十分二十分三的金錢
[00:32:51.000 --> 00:32:53.000]  去獻上
[00:32:53.000 --> 00:32:57.000]  我再想上帝真是很好
[00:32:57.000 --> 00:32:59.000]  我決定將來所有假期
[00:32:59.000 --> 00:33:01.000]  我自己不去旅行
[00:33:01.000 --> 00:33:02.000]  我去短孫
[00:33:02.000 --> 00:33:06.000]  我將福音帶得更遠更廣
[00:33:06.000 --> 00:33:09.000]  他又在寫主若願意
[00:33:09.000 --> 00:33:11.000]  到我三十多歲的時候
[00:33:11.000 --> 00:33:13.000]  可能我已經賺到一定的錢
[00:33:13.000 --> 00:33:17.000]  我可不可以讀神學呢
[00:33:17.000 --> 00:33:19.000]  我可不可以接受神學裝備
[00:33:19.000 --> 00:33:22.000]  然後在教會全時間侍奉
[00:33:22.000 --> 00:33:24.000]  忠心服侍
[00:33:24.000 --> 00:33:27.000]  直至到我死那一天
[00:33:27.000 --> 00:33:30.000]  我不知道他寫了多少頁紙
[00:33:30.000 --> 00:33:32.000]  他將他生命的計劃
[00:33:32.000 --> 00:33:35.000]  一行一行地列出來
[00:33:35.000 --> 00:33:37.000]  他去到父上帝面前祈禱
[00:33:37.000 --> 00:33:38.000]  他說父
[00:33:38.000 --> 00:33:40.000]  我想了我一生的計劃
[00:33:40.000 --> 00:33:43.000]  是這樣
[00:33:43.000 --> 00:33:45.000]  教會
[00:33:45.000 --> 00:33:47.000]  很多關於信仰的東西
[00:33:47.000 --> 00:33:48.000]  我全都放進去
