
[00:00:00.000 --> 00:00:05.440]  今日我想和大家分享的題目就是福音中橫談
[00:19:54.720 --> 00:19:56.240]  由上至下
[00:19:56.240 --> 00:19:57.760]  我們跟神的關係
[00:19:57.760 --> 00:20:01.840]  是我們福音最基本的地方
[00:20:01.840 --> 00:20:07.840]  是我們喜樂的源頭
[00:20:07.840 --> 00:20:10.080]  其他地方的細節我不再多說了
[00:20:10.080 --> 00:20:12.960]  我要繼續下去
[00:20:12.960 --> 00:20:17.360]  第二節聖經說
[00:20:17.360 --> 00:20:18.560]  對不起 第三節
[00:20:18.560 --> 00:20:24.960]  我們把所看見所聽見的傳給你們
[00:20:24.960 --> 00:20:28.960]  中文這裏和學本的修訂本叫
[00:20:28.960 --> 00:20:35.200]  為要使你們也與我們有團契
[00:20:35.200 --> 00:20:37.920]  在原本的和學本裏面只有一個字
[00:20:37.920 --> 00:20:40.400]  使你們與我們
[00:20:40.400 --> 00:20:41.920]  當然那裏的團契叫做相交
[00:20:41.920 --> 00:20:43.120]  相交即是團契的意思
[00:20:43.120 --> 00:20:44.320]  這裏也是這樣翻譯出來
[00:20:44.320 --> 00:20:46.000]  更加容易明白意思
[00:20:46.000 --> 00:20:48.720]  不過和修本就把使你們
[00:20:48.720 --> 00:20:51.440]  更加強調翻譯出來
[00:20:51.440 --> 00:20:53.600]  為要使
[00:20:53.600 --> 00:20:57.520]  中文很快就讀了過去
[00:20:57.520 --> 00:21:01.360]  為要使你們與我們有團契
[00:21:01.360 --> 00:21:02.640]  如果這個字
[00:21:02.640 --> 00:21:04.160]  無論是譯作使
[00:21:04.160 --> 00:21:05.760]  或者是比較詳盡的
[00:21:05.760 --> 00:21:06.480]  為要使
[00:21:06.480 --> 00:21:11.360]  真正的意思如果把它很沉重地譯出來
[00:21:11.360 --> 00:21:12.240]  就會譯成
[00:21:12.240 --> 00:21:14.800]  我們將所聽見所看見傳給你們
[00:21:14.800 --> 00:21:22.480]  目的就是與你們有團契
[00:21:22.480 --> 00:21:26.320]  這句話對我很震撼
[00:21:26.320 --> 00:21:29.120]  約翰當時寫這封書信的時間
[00:21:29.120 --> 00:21:33.520]  大概是接近九十歲的時間
[00:21:33.520 --> 00:21:39.840]  是一個教會當中最最最德高望重的一位前輩
[00:21:39.840 --> 00:21:42.160]  而且是唯一的前輩
[00:21:42.160 --> 00:21:45.680]  因為大概當時耶穌的入室弟子十二門徒
[00:21:45.680 --> 00:21:47.280]  都全部離開世界
[00:21:47.280 --> 00:21:50.480]  除了司徒約翰
[00:21:50.480 --> 00:21:52.080]  司徒約翰不單止十二門徒
[00:21:52.080 --> 00:21:54.800]  還是耶穌基督所謂入室弟子三個其中一個
[00:21:54.800 --> 00:21:57.360]  彼得、雅各和約翰
[00:21:57.360 --> 00:22:00.480]  約翰是當時仍在生的
[00:22:00.480 --> 00:22:02.400]  即是說在那個時候
[00:22:02.400 --> 00:22:06.080]  當今世上無人能及
[00:22:06.080 --> 00:22:07.520]  不過約翰竟然說
[00:22:07.520 --> 00:22:08.880]  我寫這封信給你聽
[00:22:08.880 --> 00:22:10.960]  或者我傳揚這封信給你聽
[00:22:10.960 --> 00:22:14.800]  目的就是
[00:22:14.800 --> 00:22:17.120]  如果你不說下去
[00:22:17.120 --> 00:22:18.480]  你填充填下去
[00:22:18.480 --> 00:22:20.400]  可能說目的就是希望你得救
[00:22:20.400 --> 00:22:22.160]  希望你生命得到造就
[00:22:22.160 --> 00:22:24.400]  希望你可以上天堂
[00:22:24.400 --> 00:22:26.320]  希望你過豐盛生命
[00:22:26.320 --> 00:22:27.120]  這些全部都是對的
[00:22:27.120 --> 00:22:29.760]  因為聖經很多其他地方都說的
[00:22:29.760 --> 00:22:33.200]  不過差不多唯一約翰福音裡面
[00:22:33.200 --> 00:22:37.040]  提到原來傳揚福音
[00:22:37.040 --> 00:22:40.480]  原來教導神的說話
[00:22:40.480 --> 00:22:42.480]  還有一個目的是其他經文沒有說的
[00:22:42.480 --> 00:22:43.200]  這裡有說
[00:22:43.200 --> 00:22:44.720]  是什麼呢?
[00:22:44.720 --> 00:22:47.600]  就是團契
[00:22:47.600 --> 00:22:49.840]  就是相交
[00:22:49.840 --> 00:22:52.000]  約翰說我傳揚給你聽的目的是
[00:22:52.000 --> 00:22:53.680]  我希望跟你相交
[00:22:53.680 --> 00:22:55.280]  我這個信是有多麼的震撼呢?
[00:22:55.280 --> 00:22:56.480]  剛才我說過
[00:22:56.480 --> 00:23:01.920]  仕途約翰當時是最德高望重的教會領袖
[00:23:01.920 --> 00:23:03.760]  地位可以說是一時無兩
[00:23:03.760 --> 00:23:05.680]  無人能及
[00:23:05.680 --> 00:23:07.360]  不過他竟然對著
[00:23:07.360 --> 00:23:08.720]  後來他叫這班
[00:23:08.720 --> 00:23:11.600]  有些是年紀大的叫父老們
[00:23:11.600 --> 00:23:17.040]  但也叫一班小子們
[00:23:17.040 --> 00:23:20.800]  大概指他們的年紀和信主的經歷比較相似
[00:23:20.800 --> 00:23:24.080]  都在約翰這封書信的引頁包含著
[00:23:24.080 --> 00:23:26.800]  我將這封信或教導告訴你
[00:23:26.800 --> 00:23:31.360]  是希望跟你有團契
[00:23:31.360 --> 00:23:33.920]  震不震撼呢?
[00:23:33.920 --> 00:23:36.000]  這個我再說
[00:23:36.000 --> 00:23:40.320]  這點也是今天中國教會特別要聽的
[00:23:40.320 --> 00:23:43.520]  因為中國教會比西方教會更加嚴重這個問題
[00:23:43.520 --> 00:23:45.200]  是什麼呢?
[00:23:45.200 --> 00:23:47.920]  可能我們看的武俠小說多
[00:23:47.920 --> 00:23:52.080]  我喜歡說無敵是最寂寞的
[00:23:52.080 --> 00:23:54.000]  你有沒有聽過教會人這樣說呢?
[00:23:54.000 --> 00:23:55.040]  我和你怎麼談呢?
[00:23:55.040 --> 00:23:59.280]  都不同等級的
[00:23:59.280 --> 00:24:00.160]  我今天這麼興奮
[00:24:00.160 --> 00:24:03.520]  你怎麼和我談呢?
[00:24:03.520 --> 00:24:06.080]  我現在這樣的身份
[00:24:06.080 --> 00:24:07.040]  有時候說得好一點
[00:24:07.040 --> 00:24:08.640]  沒有我這麼囂張
[00:24:08.640 --> 00:24:11.200]  怎麼說呢?
[00:24:11.200 --> 00:24:16.320]  教會領袖當然是孤單的
[00:24:16.320 --> 00:24:17.920]  無敵是最寂寞的
[00:24:17.920 --> 00:24:20.160]  說得好聽一點
[00:24:20.160 --> 00:24:22.320]  教會領袖當然是孤單一點
[00:24:22.320 --> 00:24:24.640]  怎麼和別人談呢?
[00:24:24.640 --> 00:24:26.720]  他們都不明白
[00:24:26.720 --> 00:24:29.440]  他們不想影響他們的信心
[00:24:29.440 --> 00:24:31.680]  跌倒他們
[00:24:31.680 --> 00:24:34.240]  有沒有聽過類似的說話呢?
[00:24:34.240 --> 00:24:35.760]  你有沒有說過呢?
[00:24:35.760 --> 00:24:38.320]  你自己都說過了
[00:24:38.320 --> 00:24:39.600]  特別是做領袖的
[00:24:39.600 --> 00:24:42.160]  需要舉手嗎?
[00:24:42.160 --> 00:24:44.160]  當然有些話不能到處說
[00:24:44.160 --> 00:24:44.960]  就算你不是領袖
[00:24:44.960 --> 00:24:46.080]  你也不應該到處說
[00:24:46.080 --> 00:24:49.360]  有些說話不應該說的
[00:24:49.360 --> 00:24:50.400]  不過這個心態
[00:24:50.400 --> 00:24:55.360]  我們有意無意將底英哲分為不同階級的
[00:24:55.360 --> 00:24:56.800]  所以在不同階級之下
[00:24:56.800 --> 00:24:59.280]  有不同對待的
[00:24:59.280 --> 00:25:03.360]  包括了分享屬靈生命
[00:25:03.360 --> 00:25:06.080]  包括了團契
[00:25:06.080 --> 00:25:07.920]  我說今天的橫教會
[00:25:07.920 --> 00:25:09.280]  可能很大部分
[00:25:09.280 --> 00:25:11.440]  到一個地步
[00:25:11.440 --> 00:25:14.240]  是我們不知道怎麼團契的
[00:25:14.240 --> 00:25:15.680]  團契肯定不是團契
[00:25:15.680 --> 00:25:17.520]  時間就是團契
[00:25:17.520 --> 00:25:18.720]  正如敬拜不是敬拜
[00:25:18.720 --> 00:25:22.080]  時間才是敬拜
[00:25:22.080 --> 00:25:24.080]  團契是什麼呢?
[00:25:24.080 --> 00:25:25.760]  請你看看約翰怎麼說
[00:25:25.760 --> 00:25:32.160]  他說我將所看見所聽見的全給你們
[00:25:32.160 --> 00:25:35.520]  就是團契
[00:25:35.520 --> 00:25:36.480]  你知道我說什麼嗎?
[00:25:36.480 --> 00:25:38.960]  或者你看不看見我用經文說什麼?
[00:25:38.960 --> 00:25:40.800]  用經文說團契是什麼呢?
[00:25:40.800 --> 00:25:44.960]  團契是說我從上帝的領袖
[00:25:44.960 --> 00:25:47.280]  我經歷上帝用約翰自己的話說
[00:25:47.280 --> 00:25:49.600]  我親眼看過親手摸過
[00:25:49.600 --> 00:25:51.760]  還有跟他親耳聽過的
[00:25:51.760 --> 00:25:52.800]  這位上帝
[00:25:52.800 --> 00:25:53.760]  他所說給我聽
[00:25:53.760 --> 00:25:55.200]  在我生命面前的經歷
[00:25:55.200 --> 00:25:56.320]  現在告訴你
[00:25:56.320 --> 00:26:01.280]  這個就是團契了
[00:26:01.280 --> 00:26:03.920]  會不會令你很詫異呢?
[00:26:03.920 --> 00:26:05.520]  我發覺今天我們有意無意
[00:26:05.520 --> 00:26:06.560]  無論帶領的人也好
[00:26:06.560 --> 00:26:08.000]  或者參與團契的人也好
[00:26:08.000 --> 00:26:09.760]  以為什麼是團契呢?
[00:26:09.760 --> 00:26:13.280]  團契就是友誼
[00:26:13.280 --> 00:26:15.200]  團契那個時間好不好呢?
[00:26:15.200 --> 00:26:17.120]  查經的時候好不好呢?
[00:26:17.120 --> 00:26:19.520]  最重要就是
[00:26:19.520 --> 00:26:24.400]  有沒有人哭?
[00:26:24.400 --> 00:26:26.960]  有人哭那一次就好了
[00:26:26.960 --> 00:26:29.120]  老老實實
[00:26:29.120 --> 00:26:32.320]  我試過一次一個我相熟的教會
[00:26:32.320 --> 00:26:34.640]  他們的同工同學分享
[00:26:34.640 --> 00:26:35.840]  他說他們查經
[00:26:35.840 --> 00:26:38.560]  一班職稱查經
[00:26:38.560 --> 00:26:40.240]  他見到一個現象
[00:26:40.240 --> 00:26:41.440]  那個現象就是
[00:26:41.440 --> 00:26:42.480]  查經打開聖經
[00:26:42.480 --> 00:26:44.880]  然後那個組長就說
[00:26:44.880 --> 00:26:46.880]  這個經文大家都很熟的
[00:26:46.880 --> 00:26:49.600]  然後蓋上了
[00:26:49.600 --> 00:26:50.640]  開始說
[00:26:50.640 --> 00:26:53.840]  我的工作很辛苦
[00:26:53.840 --> 00:26:55.760]  我老婆不長進
[00:26:55.760 --> 00:26:57.200]  我兒子很慘
[00:26:57.200 --> 00:26:59.680]  說到大家哭了
[00:26:59.680 --> 00:27:00.400]  哭也好
[00:27:00.400 --> 00:27:01.280]  總比不哭好
[00:27:01.280 --> 00:27:02.800]  哭了
[00:27:02.800 --> 00:27:05.200]  然後大家覺得感覺良好
[00:27:05.200 --> 00:27:06.640]  那次他很好查經
[00:27:06.640 --> 00:27:07.520]  但經文說什麼
[00:27:07.520 --> 00:27:08.720]  經文說什麼就什麼問題
[00:27:08.720 --> 00:27:09.280]  沒問題的
[00:27:09.280 --> 00:27:10.880]  總之我們最重要是哭
[00:27:10.880 --> 00:27:12.640]  最重要是好聊
[00:27:12.640 --> 00:27:16.000]  最重要是交心
[00:27:16.000 --> 00:27:18.640]  團契當然交心很重要
[00:27:18.640 --> 00:27:19.840]  如果你帶著隔膜
[00:27:19.840 --> 00:27:21.680]  帶著很多牆來參加團契
[00:27:21.680 --> 00:27:23.920]  當然是很大問題
[00:27:23.920 --> 00:27:26.000]  不過如果你再推下去的時候
[00:27:26.000 --> 00:27:27.360]  我想請問
[00:27:27.360 --> 00:27:30.160]  弟兄姊妹的友誼
[00:27:30.160 --> 00:27:31.920]  和不信耶穌的人的友誼
[00:27:31.920 --> 00:27:34.720]  有什麼分別呢
[00:27:34.720 --> 00:27:36.560]  不信耶穌的人都可以拿出來
[00:27:36.560 --> 00:27:37.760]  乾杯 乾杯 乾杯
[00:27:37.760 --> 00:27:39.120]  不要說那麼多了
[00:27:39.120 --> 00:27:42.880]  他們哭了都可以的
[00:27:42.880 --> 00:27:44.320]  究竟我們信耶穌之後
[00:27:44.320 --> 00:27:45.120]  有什麼不同
[00:27:45.120 --> 00:27:47.600]  什麼叫生命之道呢
[00:27:47.600 --> 00:27:48.400]  約翰說
[00:27:48.400 --> 00:27:52.960]  原來就是我將所看見所聽見的和你分享
[00:27:52.960 --> 00:27:55.120]  即是說在他的分享過程裡面
[00:27:55.120 --> 00:27:57.280]  他不只是說個人的感受
[00:27:57.280 --> 00:28:02.320]  那個分享的內容的主角的重點不是我
[00:28:02.320 --> 00:28:04.400]  那個分享的內容的重點是
[00:28:04.400 --> 00:28:10.400]  上帝在我生命當中的作為
[00:28:10.400 --> 00:28:12.400]  而我聽的時間
[00:28:12.400 --> 00:28:13.520]  我聽你分享的時候
[00:28:13.520 --> 00:28:15.280]  我不只是聽你的腎
[00:28:15.280 --> 00:28:16.640]  或者吐苦水
[00:28:16.640 --> 00:28:19.200]  或者我希望同情你 鼓勵你
[00:28:19.200 --> 00:28:20.720]  這個已經很難得了
[00:28:20.720 --> 00:28:23.440]  不過這是一般的友誼
[00:28:23.440 --> 00:28:25.120]  但是更重要的是
[00:28:25.120 --> 00:28:26.240]  在我聽的過程中
[00:28:26.240 --> 00:28:30.880]  我想聽一下上帝在你生命當中的作為
[00:28:30.880 --> 00:28:31.680]  簡單一點說
[00:28:31.680 --> 00:28:34.800]  今天在教會裡面
[00:28:34.800 --> 00:28:37.120]  我們的團契
[00:28:37.120 --> 00:28:42.000]  可以沒有上帝
[00:28:42.000 --> 00:28:44.480]  我不是危言聳聽
[00:28:44.480 --> 00:28:47.280]  我真的很震驚
[00:28:47.280 --> 00:28:53.760]  今天我們教會的相交生活
[00:28:53.760 --> 00:28:57.280]  可以沒有上帝
[00:28:57.280 --> 00:29:04.960]  我完全同意教會成也團契 敗也團契
[00:29:04.960 --> 00:29:06.720]  特別今天的時代
[00:29:06.720 --> 00:29:09.280]  如果你靠一個很出名的講道
[00:29:09.280 --> 00:29:11.520]  你上YouTube 特別現在已經習慣了
[00:29:11.520 --> 00:29:13.200]  過去這半年大家習慣了
[00:29:13.200 --> 00:29:14.720]  今天先看看誰
[00:29:14.720 --> 00:29:15.600]  按一下
[00:29:15.600 --> 00:29:17.520]  不合心意的就轉台
[00:29:17.520 --> 00:29:21.200]  古今中外所有你喜歡聽的名目
[00:29:21.200 --> 00:29:24.080]  你都可以選擇
[00:29:24.080 --> 00:29:28.240]  不過這個取代不了教會生活
[00:29:28.240 --> 00:29:30.480]  因為有一個很重要的地方
[00:29:30.480 --> 00:29:31.440]  要生命交流
[00:29:31.440 --> 00:29:32.480]  要有團契
[00:29:32.480 --> 00:29:37.120]  這個需要地方教會才做得到
[00:29:37.120 --> 00:29:38.640]  不過很可惜的是
[00:29:38.640 --> 00:29:41.200]  我們以為回來維持弟兄姊妹
[00:29:41.200 --> 00:29:44.080]  大家開開心心 交交心
[00:29:44.080 --> 00:29:45.360]  這個都很重要
[00:29:45.360 --> 00:29:46.640]  我不是否定這件事
[00:29:46.640 --> 00:29:47.440]  人之常情
[00:29:47.440 --> 00:29:51.440]  我都期望有這樣的友誼生活
[00:29:51.440 --> 00:29:55.600]  不過那個不是最終極的地方
[00:29:55.600 --> 00:29:56.960]  最終極就是
[00:29:56.960 --> 00:30:01.440]  我希望聽到上帝的作為
[00:30:01.440 --> 00:30:02.880]  我再簡單地說
[00:30:02.880 --> 00:30:09.600]  團契是要談論上帝
[00:30:09.600 --> 00:30:12.800]  兩夫婦一齊回來教會聚會
[00:30:12.800 --> 00:30:16.000]  回去的時候都不談論
[00:30:16.000 --> 00:30:16.880]  會談論什麼呢
[00:30:16.880 --> 00:30:18.000]  說得好不好
[00:30:18.000 --> 00:30:19.680]  一般般 又嘮叨
[00:30:19.680 --> 00:30:20.480]  阻礙我喝茶
[00:30:20.480 --> 00:30:24.640]  會說這些
[00:30:24.640 --> 00:30:27.280]  但是如果說一下
[00:30:27.280 --> 00:30:30.080]  上帝今天透過這個聚會
[00:30:30.080 --> 00:30:30.880]  透過弟兄姊妹
[00:30:30.880 --> 00:30:31.840]  透過講完
[00:30:31.840 --> 00:30:33.840]  跟我說什麼話呢
[00:30:33.840 --> 00:30:35.840]  說這些 不要說這些
[00:30:35.840 --> 00:30:39.520]  連兩夫婦都不說這些
[00:30:39.520 --> 00:30:42.960]  一齊回來崇拜都不說
[00:30:42.960 --> 00:30:44.880]  我嘗試舉幾個例子
[00:30:44.880 --> 00:30:49.280]  看看你們有沒有共鳴
[00:30:49.280 --> 00:30:51.520]  有一次在我的教會裡
[00:30:51.520 --> 00:30:54.240]  有個姐妹跟我分享
[00:30:54.240 --> 00:30:58.080]  她說崇拜結束之後
[00:30:58.080 --> 00:31:01.920]  她就開始實踐相交生活
[00:31:01.920 --> 00:31:05.200]  跟隔壁的姐妹說
[00:31:05.200 --> 00:31:07.840]  你最近靈修怎樣
[00:31:07.840 --> 00:31:10.400]  你知不知道她有什麼回應
[00:31:10.400 --> 00:31:11.360]  你嘗試問隔壁的姐妹
[00:31:11.360 --> 00:31:20.480]  看看她有什麼回應
[00:31:20.480 --> 00:31:21.600]  你知道她聽到
[00:31:21.600 --> 00:31:24.160]  另外一個姐妹跟她說什麼嗎
[00:31:24.160 --> 00:31:27.600]  她為什麼問我這些問題
[00:31:27.600 --> 00:31:30.240]  這是我的私隱
[00:31:30.240 --> 00:31:32.400]  你不應該問我私隱的事情
[00:31:32.400 --> 00:31:33.680]  很明顯沒有靈修
[00:31:33.680 --> 00:31:36.960]  簡單來說
[00:31:36.960 --> 00:31:38.800]  剛剛崇拜完
[00:31:38.800 --> 00:31:41.760]  都不能說上帝
[00:31:41.760 --> 00:31:42.640]  我們說不說上帝
[00:31:42.640 --> 00:31:43.600]  說 什麼時候說
[00:31:43.600 --> 00:31:45.040]  聚會的時候說
[00:31:45.040 --> 00:31:46.800]  某種形式之下說
[00:31:46.800 --> 00:31:47.680]  離開之後
[00:31:47.680 --> 00:31:52.960]  渾身不自在地說上帝
[00:31:52.960 --> 00:31:55.520]  另一個例子
[00:31:55.520 --> 00:31:58.240]  發生在自己身上
[00:31:58.240 --> 00:31:59.760]  我們做牧者
[00:31:59.760 --> 00:32:00.800]  崇拜之後
[00:32:00.800 --> 00:32:02.480]  多數會有其他打點
[00:32:02.480 --> 00:32:03.680]  所以我們弟兄姊妹
[00:32:03.680 --> 00:32:06.240]  以前離開了幾年
[00:32:06.240 --> 00:32:08.800]  很喜歡一群人一起去喝茶
[00:32:08.800 --> 00:32:10.000]  坐久一點
[00:32:10.000 --> 00:32:12.160]  坐多一點
[00:32:12.160 --> 00:32:13.920]  在喝茶的過程中
[00:32:13.920 --> 00:32:16.720]  談天說地
[00:32:16.720 --> 00:32:17.760]  東南西北
[00:32:17.760 --> 00:32:20.560]  政治 氣候 旅遊
[00:32:20.560 --> 00:32:23.520]  籌算 什麼都能說
[00:32:23.520 --> 00:32:24.640]  講得興高采烈
[00:32:24.640 --> 00:32:26.720]  不停爭著說
[00:32:26.720 --> 00:32:27.680]  我崇拜完
[00:32:27.680 --> 00:32:28.320]  遲一點去
[00:32:28.320 --> 00:32:31.040]  去到當中之後
[00:32:31.040 --> 00:32:33.440]  有一次我不識趣
[00:32:33.440 --> 00:32:36.000]  在他們興高采烈地說的時候
[00:32:36.000 --> 00:32:39.760]  我問 今天崇拜了什麼領袖
[00:32:39.760 --> 00:32:44.400]  你猜有什麼反應
[00:32:44.400 --> 00:32:49.840]  大家立刻低頭吃自己的飯
[00:32:49.840 --> 00:32:51.040]  不想說的
[00:32:51.040 --> 00:32:53.440]  不習慣說的
[00:32:53.440 --> 00:32:55.280]  我想問
[00:32:55.280 --> 00:32:58.800]  我這樣的描繪
[00:32:58.800 --> 00:33:03.600]  是不是有點極端
[00:33:03.600 --> 00:33:07.840]  你自己的教會有問題
[00:33:07.840 --> 00:33:12.320]  我們沒有問題
[00:33:12.320 --> 00:33:13.440]  我發覺這個
[00:33:13.440 --> 00:33:14.880]  如果沒有看錯的話
[00:33:14.880 --> 00:33:18.320]  是很普遍的現象
[00:33:18.320 --> 00:33:22.960]  原來弟兄姊妹的交往
[00:33:22.960 --> 00:33:29.760]  可以不談論上帝
[00:33:29.760 --> 00:33:30.640]  我不知道為什麼
[00:33:30.640 --> 00:33:31.760]  因為我們受上一代影響
[00:33:31.760 --> 00:33:33.680]  上一代什麼都感謝主
[00:33:33.680 --> 00:33:34.560]  感謝主
[00:33:34.560 --> 00:33:35.120]  感謝主之後
[00:33:35.120 --> 00:33:36.400]  覺得為什麼這麼假
[00:33:36.400 --> 00:33:37.040]  我現在不說
[00:33:37.040 --> 00:33:37.600]  一句不說
[00:33:37.600 --> 00:33:42.000]  走到另一個極端
[00:33:42.000 --> 00:33:43.280]  弟兄姊妹
[00:33:43.280 --> 00:33:45.280]  我想請問
[00:33:45.280 --> 00:33:48.560]  你上一次聽弟兄姊妹分享的時間
[00:33:48.560 --> 00:33:50.480]  無論在聚會或私底下
[00:33:50.480 --> 00:33:54.320]  或透過通訊
[00:33:54.320 --> 00:33:57.920]  你聽什麼 看什麼
[00:33:57.920 --> 00:33:58.960]  或者你上次說的時候
[00:33:58.960 --> 00:34:00.560]  你說什麼
[00:34:00.560 --> 00:34:02.240]  說你的政見
[00:34:02.240 --> 00:34:04.320]  說你黃色 藍色
[00:34:04.320 --> 00:34:08.240]  說你罵誰不對
[00:34:08.240 --> 00:34:09.040]  如果這樣的話
[00:34:09.040 --> 00:34:10.400]  我們和其他不信耶穌的人
[00:34:10.400 --> 00:34:15.120]  其實有什麼分別
[00:34:15.120 --> 00:34:16.480]  基督徒之所以為基督徒
[00:34:16.480 --> 00:34:20.720]  是因為我們是因耶穌基督而改變生命的
[00:34:20.720 --> 00:34:24.240]  我們擁有這個生命之道
[00:34:24.240 --> 00:34:32.240]  我們的生活 包括我們的友誼就有所不同
[00:34:32.240 --> 00:34:35.360]  除了說我們的看法外
[00:34:35.360 --> 00:34:36.720]  我也會從上帝的角度
[00:34:36.720 --> 00:34:39.200]  看回我的內心世界
[00:34:39.200 --> 00:34:41.760]  看回上帝在我生命當中的引導
[00:34:41.760 --> 00:34:48.080]  看回上帝在這個城市當中的作為
[00:34:48.080 --> 00:34:51.280]  約翰接著說第三節下面那句
[00:34:51.280 --> 00:35:01.760]  「我們的團契是與父和他兒子耶穌基督共有的」
[00:35:01.760 --> 00:35:05.280]  其實這裡約翰再次說
[00:35:05.280 --> 00:35:07.760]  「我和你的團契是談論上帝
[00:35:07.760 --> 00:35:15.680]  而我自己本身繼續和主耶穌和父神有團契」
[00:35:15.680 --> 00:35:20.000]  這就是真正的教會團契的生活
[00:35:20.000 --> 00:35:22.880]  我先和上帝有關係
[00:35:22.880 --> 00:35:25.440]  然後我和其他弟兄姊妹
[00:35:25.440 --> 00:35:30.320]  希望他們同樣分享上帝自己的作為
[00:35:30.320 --> 00:35:35.760]  這就是聖經所說的團契生活
[00:35:35.760 --> 00:35:40.640]  因此我叫他做
[00:35:40.640 --> 00:35:53.760]  第三節的經文可以歸納這兩個重點
[00:35:53.760 --> 00:36:00.080]  就是我們這個信仰的福音
[00:36:00.080 --> 00:36:01.840]  還有一個橫面
[00:36:01.840 --> 00:36:08.800]  就是與弟兄姊妹的相交生活
[00:36:08.800 --> 00:36:12.320]  最後的第四節
[00:36:12.320 --> 00:36:15.840]  請聖經一起讀一次
[00:36:15.840 --> 00:36:21.680]  「我們把這些事捨給你們使你們的喜樂」
[00:36:21.680 --> 00:36:23.600]  再次出現「使」
[00:36:23.600 --> 00:36:24.880]  這是和本譯法
[00:36:24.880 --> 00:36:27.920]  沒有把前面的譯法
[00:36:27.920 --> 00:36:32.000]  「使」前面譯為「為要使」
[00:36:32.000 --> 00:36:33.600]  「使」其實是同一個字
[00:36:33.600 --> 00:36:34.880]  原文上是同一個字
[00:36:34.880 --> 00:36:40.160]  就是「目的就是可以喜樂得到滿足」
[00:36:40.160 --> 00:36:42.160]  這個厲害嗎
[00:36:42.160 --> 00:36:44.080]  司徒約翰寫這封說話給你們聽
[00:36:44.080 --> 00:36:45.120]  可能包括這幾節
[00:36:45.120 --> 00:36:47.120]  甚至包括整個《約翰一書》
[00:36:47.120 --> 00:36:54.080]  目的就是叫你們的喜樂可以充足可以滿足
[00:36:54.080 --> 00:36:55.840]  如果將它譯譯的話
[00:36:55.840 --> 00:36:59.360]  即是你的喜樂可以滿到寫的
[00:36:59.360 --> 00:37:02.000]  司徒約翰在聖靈感動之下寫出神的說話
[00:37:02.000 --> 00:37:03.440]  神的說話答應我們
[00:37:03.440 --> 00:37:07.520]  「如果讀完這段經文之後你就可以喜樂滿到寫」
[00:37:07.520 --> 00:37:10.640]  「是嗎?好像不是」
[00:37:10.640 --> 00:37:15.840]  「我讀過很多次都不行」
[00:37:15.840 --> 00:37:17.440]  司徒約翰答應我們
[00:37:17.440 --> 00:37:21.200]  「如果我們聽到這段經文」
[00:37:21.200 --> 00:37:24.240]  「或者這個引言或整個《約翰一書》」
[00:37:24.240 --> 00:37:27.200]  「又去進行的話 又經歷到的話」
[00:37:27.200 --> 00:37:33.040]  「我們就可以喜樂滿足」
[00:37:33.040 --> 00:37:35.200]  我們香港社會都很緊張快不快樂
[00:37:35.200 --> 00:37:36.400]  開心不開心
[00:37:36.400 --> 00:37:38.640]  怎會有大快活 大家樂
[00:37:38.640 --> 00:37:40.400]  都是那些名字
[00:37:40.400 --> 00:37:44.560]  這些地方很重要
[00:37:44.560 --> 00:37:46.480]  不過從來沒有人可以答應你
[00:37:46.480 --> 00:37:49.760]  喜樂可以滿到寫的
[00:37:49.760 --> 00:37:51.600]  現在神的說話答應我們
[00:37:51.600 --> 00:37:54.640]  可以有一個喜樂滿到寫的人生
[00:37:54.640 --> 00:37:57.680]  特別我想和一些比較灰心
[00:37:57.680 --> 00:38:00.400]  比較喜歡批判
[00:38:00.400 --> 00:38:01.920]  經常不開心
[00:38:01.920 --> 00:38:06.000]  眼淚洗臉
[00:38:06.000 --> 00:38:07.680]  對人歡笑 背人仇
[00:38:07.680 --> 00:38:09.440]  那些弟兄姊妹說
[00:38:09.440 --> 00:38:12.880]  「我希望這是你真真正正的福音」
[00:38:12.880 --> 00:38:21.520]  「聖經答應我們喜樂可以滿足的」
[00:38:21.520 --> 00:38:23.280]  即是說
[00:38:23.280 --> 00:38:25.280]  如果我們不開心
[00:38:25.280 --> 00:38:26.240]  我們真的相信耶穌
[00:38:26.240 --> 00:38:29.520]  如果不開心
[00:38:29.520 --> 00:38:31.280]  是表明什麼呢
[00:38:31.280 --> 00:38:33.760]  根據經文說有兩個可能性
[00:38:33.760 --> 00:38:35.120]  一個可能性是
[00:38:35.120 --> 00:38:38.160]  我們福音的中面出現問題
[00:38:38.160 --> 00:38:42.960]  我們和神之間的關係很生疏
[00:38:42.960 --> 00:38:46.480]  一個可能是福音的橫面出現問題
[00:38:46.480 --> 00:38:51.440]  我們和其他弟兄姊妹的關係出現問題
[00:38:51.440 --> 00:38:52.640]  正面來說
[00:38:52.640 --> 00:38:54.720]  如果我和上帝建立好的關係
[00:38:54.720 --> 00:38:58.960]  和弟兄姊妹有真正的相交團契的生活
[00:38:58.960 --> 00:39:02.080]  我一定會靠著上帝的應許
[00:39:02.080 --> 00:39:06.000]  我一定會過一個快樂的人生
[00:39:06.000 --> 00:39:09.520]  是不是很簡單
[00:39:09.520 --> 00:39:13.120]  什麼叫做中文修本易做呢
