
[00:00:00.000 --> 00:00:08.000]  今天我們訊息的題目是 以賽亞的一生和苦難的第一部分
[00:23:18.000 --> 00:23:21.000]  人不能夠來到神的面前
[00:23:21.000 --> 00:23:23.000]  不能帶著罪來親近神
[00:23:23.000 --> 00:23:27.000]  那因為耶穌基督的血洗淨我們
[00:23:27.000 --> 00:23:30.000]  所以我們可以來到神的面前
[00:23:30.000 --> 00:23:33.000]  可以呼叫我們的神為阿爸父
[00:23:33.000 --> 00:23:37.000]  這是他洗淨
[00:23:37.000 --> 00:23:39.000]  第二個我們可以看到
[00:23:39.000 --> 00:23:40.000]  以下說
[00:23:40.000 --> 00:23:43.000]  君王要向他閉口
[00:23:43.000 --> 00:23:47.000]  因為他看到基督的身高
[00:23:47.000 --> 00:23:49.000]  那麼這樣的話
[00:23:49.000 --> 00:23:51.000]  他們就閉口無言
[00:23:51.000 --> 00:23:52.000]  閉口的話
[00:23:52.000 --> 00:23:54.000]  也包括是順服
[00:23:54.000 --> 00:23:57.000]  就等到這個基督完了救贖
[00:23:57.000 --> 00:23:59.000]  將來有一天的話
[00:23:59.000 --> 00:24:01.000]  這君王
[00:24:01.000 --> 00:24:05.000]  即使他很有知識很有權力的君王
[00:24:05.000 --> 00:24:06.000]  將來的話
[00:24:06.000 --> 00:24:10.000]  也要就不能夠再來反抗
[00:24:10.000 --> 00:24:13.000]  再來拒絕
[00:24:13.000 --> 00:24:15.000]  他要順服
[00:24:15.000 --> 00:24:17.000]  順服神
[00:24:17.000 --> 00:24:21.000]  前面我說到許多人因他驚奇
[00:24:21.000 --> 00:24:22.000]  到這裡呢
[00:24:22.000 --> 00:24:25.000]  即使最有權兵的統治者
[00:24:25.000 --> 00:24:27.000]  也要來順服他
[00:24:27.000 --> 00:24:29.000]  因為什麼
[00:24:29.000 --> 00:24:31.000]  因為未曾傳語他們的
[00:24:31.000 --> 00:24:34.000]  他們必看見
[00:24:34.000 --> 00:24:35.000]  到有一天
[00:24:35.000 --> 00:24:37.000]  世上所有的統治者
[00:24:37.000 --> 00:24:40.000]  要看到這位彌賽亞
[00:24:40.000 --> 00:24:42.000]  神所預言的彌賽亞
[00:24:42.000 --> 00:24:44.000]  就是萬王之王
[00:24:44.000 --> 00:24:47.000]  萬子之主
[00:24:47.000 --> 00:24:50.000]  這個是講到他們要看到
[00:24:50.000 --> 00:24:51.000]  而且呢
[00:24:51.000 --> 00:24:53.000]  他們未曾聽見的呢
[00:24:53.000 --> 00:24:55.000]  他們要明白
[00:24:55.000 --> 00:24:58.000]  他們並沒有聽見過福音
[00:24:58.000 --> 00:25:01.000]  沒有聽見過神的救恩
[00:25:01.000 --> 00:25:03.000]  現在他們要明白
[00:25:03.000 --> 00:25:08.000]  要看到基督所成功的
[00:25:08.000 --> 00:25:09.000]  所以今天
[00:25:09.000 --> 00:25:14.000]  神把福音託付給所有的信徒
[00:25:14.000 --> 00:25:18.000]  也就是叫未曾聽見的
[00:25:18.000 --> 00:25:19.000]  耶穌基督的
[00:25:19.000 --> 00:25:21.000]  他們都可以聽見
[00:25:21.000 --> 00:25:24.000]  都可以看見
[00:25:24.000 --> 00:25:27.000]  所以這個第一段就提到
[00:25:27.000 --> 00:25:28.000]  耶穌基督呢
[00:25:28.000 --> 00:25:33.000]  從這個卑微到升高
[00:25:33.000 --> 00:25:36.000]  這是我們看到的第一大段
[00:25:36.000 --> 00:25:38.000]  第一段
[00:25:38.000 --> 00:25:40.000]  我們下面就要繼續來看
[00:25:40.000 --> 00:25:43.000]  彌賽亞被藐視
[00:25:43.000 --> 00:25:52.000]  是在五十三章的頭三節聖經
[00:25:52.000 --> 00:25:55.000]  人不能夠為什麼被藐視呢
[00:25:55.000 --> 00:25:58.000]  因為人只看到靠著理性
[00:25:58.000 --> 00:26:00.000]  靠著思想
[00:26:00.000 --> 00:26:04.000]  或者從外表來認識一個人
[00:26:04.000 --> 00:26:05.000]  我們看人的話
[00:26:05.000 --> 00:26:08.000]  都是先看到外表
[00:26:08.000 --> 00:26:10.000]  從外表來看他
[00:26:10.000 --> 00:26:13.000]  但是這裡告訴我們
[00:26:13.000 --> 00:26:17.000]  人不能夠只靠理性跟外表
[00:26:17.000 --> 00:26:19.000]  來認識彌賽亞
[00:26:19.000 --> 00:26:22.000]  所以彌賽亞先知就嘆息了
[00:26:22.000 --> 00:26:26.000]  他說我們所傳的有誰信呢
[00:26:26.000 --> 00:26:29.000]  就是他是傳彌賽亞
[00:26:29.000 --> 00:26:32.000]  他說有誰信呢
[00:26:32.000 --> 00:26:35.000]  其實人可以信
[00:26:35.000 --> 00:26:38.000]  只要人能夠放下成見
[00:26:38.000 --> 00:26:41.000]  人是先如為主
[00:26:41.000 --> 00:26:44.000]  能夠放下自己的成見
[00:26:44.000 --> 00:26:47.000]  能夠來到主的面前
[00:26:47.000 --> 00:26:50.000]  就可以相信
[00:26:50.000 --> 00:26:52.000]  但是如果人要靠著理性
[00:26:52.000 --> 00:26:56.000]  要看到外表來認識神
[00:26:56.000 --> 00:26:58.000]  來認識耶穌基督的話
[00:26:58.000 --> 00:27:01.000]  就很難相信
[00:27:01.000 --> 00:27:06.000]  所以彌賽亞先知已經預料到人的反應
[00:27:06.000 --> 00:27:08.000]  他說我們所信的
[00:27:08.000 --> 00:27:13.000]  所傳的有誰信呢
[00:27:13.000 --> 00:27:17.000]  因為他們外表要看起來的話
[00:27:17.000 --> 00:27:20.000]  這個是受苦的彌賽亞
[00:27:20.000 --> 00:27:21.000]  他被打
[00:27:21.000 --> 00:27:23.000]  他受傷
[00:27:23.000 --> 00:27:24.000]  他的身體
[00:27:24.000 --> 00:27:26.000]  他的面容
[00:27:26.000 --> 00:27:28.000]  帶著經濟冠冕
[00:27:28.000 --> 00:27:31.000]  還拿尾支來打他的頭
[00:27:31.000 --> 00:27:33.000]  每一次打的話
[00:27:33.000 --> 00:27:35.000]  都是經濟上的刺
[00:27:35.000 --> 00:27:37.000]  刺得他更痛
[00:27:37.000 --> 00:27:39.000]  血都流下來
[00:27:39.000 --> 00:27:43.000]  這樣的人怎麼能可以救百姓呢
[00:27:43.000 --> 00:27:45.000]  百姓說他都救不了自己
[00:27:45.000 --> 00:27:48.000]  怎麼能救我們呢
[00:27:48.000 --> 00:27:50.000]  還要洗淨人的罪
[00:27:50.000 --> 00:27:54.000]  他們都很難相信
[00:27:54.000 --> 00:27:58.000]  他說耶和華的綁匕向誰顯露呢
[00:27:58.000 --> 00:28:01.000]  顯露的意思就是啟示
[00:28:01.000 --> 00:28:03.000]  他說耶和華的能力
[00:28:03.000 --> 00:28:04.000]  綁匕就是能力
[00:28:04.000 --> 00:28:08.000]  耶和華的能力向誰啟示呢
[00:28:08.000 --> 00:28:10.000]  誰知道這樣的做法
[00:28:10.000 --> 00:28:16.000]  是耶和華的能力在裡頭呢
[00:28:16.000 --> 00:28:19.000]  人是先入為主
[00:28:19.000 --> 00:28:22.000]  如果不是神啟示的話
[00:28:22.000 --> 00:28:24.000]  人不能相信
[00:28:24.000 --> 00:28:25.000]  所以我們每個弟兄姊妹
[00:28:25.000 --> 00:28:28.000]  我們能信主得救
[00:28:28.000 --> 00:28:30.000]  並不是我們去研究
[00:28:30.000 --> 00:28:31.000]  去討論
[00:28:31.000 --> 00:28:33.000]  最後得出結論
[00:28:33.000 --> 00:28:35.000]  我們來相信耶穌基督
[00:28:35.000 --> 00:28:38.000]  都是神啟示我們
[00:28:38.000 --> 00:28:40.000]  神接到祂的聖靈
[00:28:40.000 --> 00:28:41.000]  在我們裡面告訴我們
[00:28:41.000 --> 00:28:43.000]  我們有罪
[00:28:43.000 --> 00:28:44.000]  神啟示我們
[00:28:44.000 --> 00:28:46.000]  叫我們看到罪
[00:28:46.000 --> 00:28:47.000]  神也啟示我們
[00:28:47.000 --> 00:28:49.000]  看到耶穌基督
[00:28:49.000 --> 00:28:51.000]  祂擔當我們的罪
[00:28:51.000 --> 00:28:54.000]  祂能夠洗淨我們的罪
[00:28:54.000 --> 00:28:55.000]  所以這樣的話
[00:28:55.000 --> 00:28:57.000]  我們才來相信
[00:28:57.000 --> 00:29:00.000]  才來接受
[00:29:00.000 --> 00:29:02.000]  所以這個人呢
[00:29:02.000 --> 00:29:05.000]  要是能夠放下自己的話
[00:29:05.000 --> 00:29:06.000]  就很容易相信
[00:29:06.000 --> 00:29:08.000]  如果不放下自己的話
[00:29:08.000 --> 00:29:10.000]  就很難相信
[00:29:10.000 --> 00:29:13.000]  人如果拒絕神
[00:29:13.000 --> 00:29:16.000]  那麼神也沒法啟示
[00:29:16.000 --> 00:29:19.000]  這個是講到我們人呢
[00:29:19.000 --> 00:29:21.000]  只有來到神的面前
[00:29:21.000 --> 00:29:23.000]  我們放下自己
[00:29:23.000 --> 00:29:24.000]  聽一聽
[00:29:24.000 --> 00:29:26.000]  打開我們的心
[00:29:26.000 --> 00:29:28.000]  接受神的話
[00:29:28.000 --> 00:29:37.000]  我們就能夠得救
[00:29:37.000 --> 00:29:38.000]  我們再要說到
[00:29:38.000 --> 00:29:42.000]  人難以相信的原因
[00:29:42.000 --> 00:29:43.000]  一個呢
[00:29:43.000 --> 00:29:45.000]  是以賽亞
[00:29:45.000 --> 00:29:48.000]  她是如嫩芽
[00:29:48.000 --> 00:29:52.000]  她出生很頻繁
[00:29:52.000 --> 00:29:54.000]  她不是生在皇宮
[00:29:54.000 --> 00:29:56.000]  貴族的家裡頭
[00:29:56.000 --> 00:29:58.000]  她生在一個普通的
[00:29:58.000 --> 00:30:00.000]  平民老百姓的家裡
[00:30:00.000 --> 00:30:03.000]  所以她出生是很頻繁的
[00:30:03.000 --> 00:30:04.000]  像什麼呢
[00:30:04.000 --> 00:30:06.000]  聖經說
[00:30:06.000 --> 00:30:09.000]  像如同嫩芽
[00:30:09.000 --> 00:30:13.000]  嫩芽是什麼
[00:30:13.000 --> 00:30:17.000]  就是樹上面長出了一個小的枝子
[00:30:17.000 --> 00:30:18.000]  你看見有些樹
[00:30:18.000 --> 00:30:20.000]  有時候會長出一個小的枝子
[00:30:20.000 --> 00:30:22.000]  很嫩很芽
[00:30:22.000 --> 00:30:23.000]  你一掰的話
[00:30:23.000 --> 00:30:25.000]  它就斷掉了
[00:30:25.000 --> 00:30:26.000]  而且呢
[00:30:26.000 --> 00:30:30.000]  還像根處於乾地
[00:30:30.000 --> 00:30:32.000]  這地都乾乾的
[00:30:32.000 --> 00:30:35.000]  裡頭冒出了一個小的根
[00:30:35.000 --> 00:30:37.000]  是一個樹枝
[00:30:37.000 --> 00:30:39.000]  一個小的樹枝
[00:30:39.000 --> 00:30:41.000]  它在沒有水
[00:30:41.000 --> 00:30:45.000]  很乾燥的一個地上
[00:30:45.000 --> 00:30:46.000]  你一拔的話
[00:30:46.000 --> 00:30:49.000]  就可以把它拔掉
[00:30:49.000 --> 00:30:50.000]  所以講到
[00:30:50.000 --> 00:30:56.000]  表示她的出生是很卑微的
[00:30:56.000 --> 00:30:57.000]  這兩個呢
[00:30:57.000 --> 00:31:00.000]  嫩芽跟處於乾地的根
[00:31:00.000 --> 00:31:05.000]  都是來描述彌賽亞
[00:31:05.000 --> 00:31:07.000]  這個背景呢
[00:31:07.000 --> 00:31:08.000]  歷史的背景呢
[00:31:08.000 --> 00:31:12.000]  就是講到以色列
[00:31:12.000 --> 00:31:18.000]  它就是像一棵樹給砍下來
[00:31:18.000 --> 00:31:20.000]  你讀到舊約聖經
[00:31:20.000 --> 00:31:23.000]  看到以色列的話
[00:31:23.000 --> 00:31:28.000]  常常受到外方的欺壓
[00:31:28.000 --> 00:31:30.000]  逼迫
[00:31:30.000 --> 00:31:31.000]  最後呢
[00:31:31.000 --> 00:31:35.000]  它是被巴比倫滅掉
[00:31:35.000 --> 00:31:38.000]  所以它好像是一棵大樹
[00:31:38.000 --> 00:31:39.000]  被砍下來
[00:31:39.000 --> 00:31:42.000]  倒在地下了
[00:31:42.000 --> 00:31:43.000]  但是呢
[00:31:43.000 --> 00:31:48.000]  從這個樹能夠長出來一個嫩芽
[00:31:48.000 --> 00:31:49.000]  就是說
[00:31:49.000 --> 00:31:54.000]  這個從嫩芽將來要成就大的事情
[00:31:54.000 --> 00:31:59.000]  這嫩芽就指的是彌賽亞
[00:31:59.000 --> 00:32:04.000]  耶穌基督是降生在玻利亨
[00:32:04.000 --> 00:32:08.000]  然後以後猶太王要逼迫他
[00:32:08.000 --> 00:32:12.000]  他的父母就帶他逃到埃及
[00:32:12.000 --> 00:32:14.000]  他去了埃及
[00:32:14.000 --> 00:32:18.000]  以後聽到逼迫他的王死了
[00:32:18.000 --> 00:32:20.000]  那麼他們就回來了
[00:32:20.000 --> 00:32:21.000]  回來以後
[00:32:21.000 --> 00:32:26.000]  他就生長住在納薩勒
[00:32:26.000 --> 00:32:27.000]  住在納薩勒
[00:32:27.000 --> 00:32:30.000]  納薩勒在現在我們基督說起來
[00:32:30.000 --> 00:32:33.000]  是一個很熟悉的人
[00:32:33.000 --> 00:32:36.000]  很熟悉的地方納薩勒
[00:32:36.000 --> 00:32:37.000]  可是在納薩勒呢
[00:32:37.000 --> 00:32:40.000]  是在以色列北部的地方
[00:32:40.000 --> 00:32:42.000]  加利利的地方
[00:32:42.000 --> 00:32:45.000]  加利利是一個比較落後
[00:32:45.000 --> 00:32:46.000]  比較貧窮
[00:32:46.000 --> 00:32:49.000]  有很多外邦人住的地方
[00:32:49.000 --> 00:32:52.000]  不是一個大城市
[00:32:52.000 --> 00:32:54.000]  而且納薩勒在加利利
[00:32:54.000 --> 00:32:57.000]  又是一個無名的小的鎮子
[00:32:57.000 --> 00:33:01.000]  一個小的一個村子
[00:33:01.000 --> 00:33:03.000]  猶太人有一個
[00:33:03.000 --> 00:33:05.000]  有一種記錄
[00:33:05.000 --> 00:33:06.000]  他的發典
[00:33:06.000 --> 00:33:08.000]  猶太人的發典裡頭
[00:33:08.000 --> 00:33:10.000]  也記載了加利利
[00:33:10.000 --> 00:33:14.000]  有63個村莊的名字
[00:33:14.000 --> 00:33:16.000]  這裡面就沒有納薩勒
[00:33:16.000 --> 00:33:18.000]  你看加利利
[00:33:18.000 --> 00:33:20.000]  他記載了63個
[00:33:20.000 --> 00:33:22.000]  有這個村莊的名字
[00:33:22.000 --> 00:33:24.000]  納薩勒還不算
[00:33:24.000 --> 00:33:26.000]  還不出名
[00:33:26.000 --> 00:33:29.000]  那就是他生長的一個
[00:33:29.000 --> 00:33:31.000]  很這個落後
[00:33:31.000 --> 00:33:32.000]  很貧窮
[00:33:32.000 --> 00:33:35.000]  人所不知道的地方
[00:33:35.000 --> 00:33:38.000]  如果你今天有個人
[00:33:38.000 --> 00:33:41.000]  說他很有知識
[00:33:41.000 --> 00:33:42.000]  他很有能力
[00:33:42.000 --> 00:33:43.000]  他什麼
[00:33:43.000 --> 00:33:44.000]  他從上海來的
[00:33:44.000 --> 00:33:46.000]  他從北京來的
[00:33:46.000 --> 00:33:48.000]  這個從大地方來的
[00:33:48.000 --> 00:33:50.000]  一定是不太平凡的
[00:33:50.000 --> 00:33:52.000]  可是你如果說
[00:33:52.000 --> 00:33:54.000]  他是從西北來的
[00:33:54.000 --> 00:33:56.000]  他從青海來的
[00:33:56.000 --> 00:33:58.000]  這個人就不怎麼地
[00:33:58.000 --> 00:34:02.000]  他出生是很平凡的
[00:34:04.000 --> 00:34:05.000]  第二個呢
[00:34:05.000 --> 00:34:09.000]  他的相貌也是平常的
[00:34:09.000 --> 00:34:13.000]  他說他無家型美容
[00:34:13.000 --> 00:34:15.000]  無家型美容
[00:34:15.000 --> 00:34:17.000]  他並不是說
[00:34:17.000 --> 00:34:22.000]  長得是特別的好看
[00:34:22.000 --> 00:34:23.000]  很雄壯
[00:34:23.000 --> 00:34:26.000]  很有氣派
[00:34:26.000 --> 00:34:28.000]  這個從外表上呢
[00:34:28.000 --> 00:34:31.000]  人不可能立刻就認出
[00:34:31.000 --> 00:34:33.000]  他是魯塞達
[00:34:33.000 --> 00:34:35.000]  他沒有什麼外貌
[00:34:35.000 --> 00:34:37.000]  沒有什麼家型美容
[00:34:37.000 --> 00:34:40.000]  那麼家型美容呢
[00:34:40.000 --> 00:34:42.000]  有些中文聖經
[00:34:42.000 --> 00:34:43.000]  把它翻譯成什麼呢
[00:34:43.000 --> 00:34:46.000]  他說他也沒有家型
[00:34:46.000 --> 00:34:50.000]  沒有很好看的形狀
[00:34:50.000 --> 00:34:54.000]  也沒有很大的氣派
[00:34:54.000 --> 00:34:57.000]  這個是叫我們看一個人
[00:34:57.000 --> 00:34:58.000]  有一些人的話
[00:34:58.000 --> 00:35:01.000]  雖然你過去不認識他
[00:35:01.000 --> 00:35:02.000]  一看見他出來的話
[00:35:02.000 --> 00:35:04.000]  他穿戴他的氣派
[00:35:04.000 --> 00:35:05.000]  他說話
[00:35:05.000 --> 00:35:08.000]  這個人非常厲害
[00:35:08.000 --> 00:35:10.000]  有氣派
[00:35:10.000 --> 00:35:12.000]  耶穌不是這樣的
[00:35:12.000 --> 00:35:14.000]  不會說一出來的話
[00:35:14.000 --> 00:35:16.000]  人都覺得他非常厲害
[00:35:16.000 --> 00:35:18.000]  沒有
[00:35:18.000 --> 00:35:23.000]  看不出他是神所差來的尼西亞
[00:35:23.000 --> 00:35:28.000]  下面一個說
[00:35:28.000 --> 00:35:30.000]  他也無美貌
[00:35:30.000 --> 00:35:31.000]  他也無美貌
[00:35:31.000 --> 00:35:35.000]  他說他跟我們平常人一樣
[00:35:35.000 --> 00:35:38.000]  不是特別的俊美
[00:35:38.000 --> 00:35:40.000]  但是呢
[00:35:40.000 --> 00:35:42.000]  我們可以說
[00:35:42.000 --> 00:35:46.000]  他的體型是很適中的
[00:35:46.000 --> 00:35:48.000]  可能是不高不矮
[00:35:48.000 --> 00:35:50.000]  不胖不瘦
[00:35:50.000 --> 00:35:53.000]  而且五官端正
[00:35:53.000 --> 00:35:55.000]  是這個百姓很樂意
[00:35:55.000 --> 00:35:58.000]  可以來親近的
[00:35:58.000 --> 00:36:01.000]  在聖經中間沒有照片
[00:36:01.000 --> 00:36:03.000]  也沒有畫像
[00:36:03.000 --> 00:36:07.000]  來說耶穌基督長得怎麼樣
[00:36:07.000 --> 00:36:09.000]  所以各個國家的人呢
[00:36:09.000 --> 00:36:12.000]  都會把他心目中的耶穌
[00:36:12.000 --> 00:36:13.000]  這位救主呢
[00:36:13.000 --> 00:36:15.000]  畫成個像
[00:36:15.000 --> 00:36:16.000]  中國人畫的呢
[00:36:16.000 --> 00:36:18.000]  就像中國人
[00:36:18.000 --> 00:36:22.000]  非洲人畫的是個黑的耶穌
[00:36:22.000 --> 00:36:26.000]  各個國家都按照自己的概念
[00:36:26.000 --> 00:36:29.000]  想法來畫耶穌像
[00:36:29.000 --> 00:36:31.000]  沒有一個是神說
[00:36:31.000 --> 00:36:32.000]  這個就是
[00:36:32.000 --> 00:36:33.000]  不是
[00:36:33.000 --> 00:36:35.000]  所以很好
[00:36:35.000 --> 00:36:38.000]  神沒有給我們留下一個耶穌像
[00:36:38.000 --> 00:36:39.000]  叫我們不要因為
[00:36:39.000 --> 00:36:42.000]  從相貌來認識耶穌
[00:36:42.000 --> 00:36:44.000]  他留給我們聖經
[00:36:44.000 --> 00:36:46.000]  記載耶穌在地上
[00:36:46.000 --> 00:36:48.000]  三十三年所走過的路
[00:36:48.000 --> 00:36:49.000]  他所說的話
[00:36:49.000 --> 00:36:51.000]  他所做的事情
[00:36:51.000 --> 00:36:56.000]  叫我們從這裡來認識耶穌基督
[00:36:56.000 --> 00:36:57.000]  那麼說
[00:36:57.000 --> 00:37:00.000]  有人說耶穌基督長得怎麼樣
[00:37:00.000 --> 00:37:02.000]  就想像就在討論
[00:37:02.000 --> 00:37:05.000]  臭葉片一看非常帥
[00:37:05.000 --> 00:37:07.000]  大家一看的話都喜歡他
[00:37:07.000 --> 00:37:08.000]  沒有
[00:37:08.000 --> 00:37:10.000]  聖經不怎麼說
[00:37:10.000 --> 00:37:13.000]  他就跟平常人一樣
[00:37:13.000 --> 00:37:17.000]  但他體格呢是健康的
[00:37:17.000 --> 00:37:21.000]  他的心理是正常的
[00:37:21.000 --> 00:37:22.000]  他跟神的關係
[00:37:22.000 --> 00:37:23.000]  他的魂呢
[00:37:23.000 --> 00:37:24.000]  他的靈呢
[00:37:24.000 --> 00:37:27.000]  是像著神的
[00:37:27.000 --> 00:37:34.000]  所以這個是五官專政
[00:37:34.000 --> 00:37:35.000]  所以這樣的話
[00:37:35.000 --> 00:37:37.000]  我想這個可能
[00:37:37.000 --> 00:37:39.000]  神很有意思
[00:37:39.000 --> 00:37:43.000]  不要叫人從外貌來認識耶穌
[00:37:43.000 --> 00:37:48.000]  叫人從他整個人所表現的來認識他
[00:37:48.000 --> 00:37:51.000]  從神的話語來認識他
[00:37:51.000 --> 00:37:54.000]  他不是靠著外貌來吸引人
[00:37:54.000 --> 00:37:57.000]  而是從他所說的話
[00:37:57.000 --> 00:38:00.000]  從他所做的事情
[00:38:00.000 --> 00:38:04.000]  很多人都被他所吸引
[00:38:04.000 --> 00:38:08.000]  就覺得這是從來沒有聽過
[00:38:08.000 --> 00:38:13.000]  有人用這樣的權力說話的
[00:38:13.000 --> 00:38:18.000]  祭司長派聖殿的僕人
[00:38:18.000 --> 00:38:21.000]  去捉拿耶穌
[00:38:21.000 --> 00:38:23.000]  過了一段時間
[00:38:23.000 --> 00:38:24.000]  這僕人回來了
[00:38:24.000 --> 00:38:26.000]  祭司就問他
[00:38:26.000 --> 00:38:29.000]  你怎麼沒有把耶穌給帶來
[00:38:29.000 --> 00:38:31.000]  他說他說的話
[00:38:31.000 --> 00:38:32.000]  有權力的話
[00:38:32.000 --> 00:38:35.000]  我們從來沒有聽過
[00:38:35.000 --> 00:38:39.000]  就是不是靠他的外貌來吸引人
[00:38:39.000 --> 00:38:42.000]  所以為什麼神要我們
[00:38:42.000 --> 00:38:44.000]  要以色列人
[00:38:44.000 --> 00:38:48.000]  不要為神做什麼像
[00:38:48.000 --> 00:38:51.000]  因為像只能表示他的外表
[00:38:51.000 --> 00:38:56.000]  像不能表示裡面真實的本質
[00:38:56.000 --> 00:38:58.000]  所以有一次我到一個
[00:38:58.000 --> 00:39:03.000]  信主的墓道友的家裡去
[00:39:03.000 --> 00:39:05.000]  就跟他講了福音
[00:39:05.000 --> 00:39:07.000]  也說了禱告
[00:39:07.000 --> 00:39:09.000]  他說我有禱告
[00:39:09.000 --> 00:39:11.000]  他說我的睡房裡頭
[00:39:11.000 --> 00:39:14.000]  牆上掛了一個耶穌像
[00:39:14.000 --> 00:39:15.000]  所以我禱告的時候
[00:39:15.000 --> 00:39:19.000]  我對著耶穌像向他禱告
[00:39:19.000 --> 00:39:22.000]  其實基督徒不需要
[00:39:22.000 --> 00:39:25.000]  靠著耶穌像來禱告
[00:39:25.000 --> 00:39:29.000]  因為耶穌是怎麼樣
[00:39:29.000 --> 00:39:31.000]  神盡量沒有叫我們知道
[00:39:31.000 --> 00:39:33.000]  我們就不要自己去猜測
[00:39:33.000 --> 00:39:35.000]  去把他給掛出來
[00:39:35.000 --> 00:39:38.000]  去把他怎麼演出來
[00:39:38.000 --> 00:39:40.000]  所以這個是
[00:39:40.000 --> 00:39:42.000]  他不是靠著外表
[00:39:42.000 --> 00:39:45.000]  他是沒有家庭美貌
[00:39:45.000 --> 00:39:48.000]  但是他卻是一個正常的人
[00:39:48.000 --> 00:39:52.000]  可以說耶穌基督從小到大
[00:39:52.000 --> 00:39:54.000]  聖經怎麼說呢
[00:39:54.000 --> 00:39:56.000]  他的小的時候
[00:39:56.000 --> 00:39:59.000]  他的聲量也是漸漸的增長
[00:39:59.000 --> 00:40:03.000]  他對神的認識也漸漸的增長
[00:40:03.000 --> 00:40:07.000]  這是耶穌基督真實的情況
[00:40:07.000 --> 00:40:15.000]  一個外表平常的人
[00:40:15.000 --> 00:40:17.000]  怎麼能做出這樣的
[00:40:17.000 --> 00:40:22.000]  不平常救贖全人類的事情呢
[00:40:22.000 --> 00:40:25.000]  到底秘訣在什麼地方呢
[00:40:25.000 --> 00:40:28.000]  第二節就說到
[00:40:28.000 --> 00:40:32.000]  他在耶和華面前神戰
[00:40:32.000 --> 00:40:35.000]  他的秘訣就是在耶和華面前
[00:40:35.000 --> 00:40:37.000]  在神面前
[00:40:37.000 --> 00:40:40.000]  基督徒的生活的秘訣
[00:40:40.000 --> 00:40:43.000]  就是在神面前
[00:40:43.000 --> 00:40:46.000]  在人面前的話你很辛苦
[00:40:46.000 --> 00:40:48.000]  你要做什麼事情
[00:40:48.000 --> 00:40:50.000]  要看到人都喜歡你
[00:40:50.000 --> 00:40:52.000]  那很辛苦
[00:40:52.000 --> 00:40:54.000]  你要說的話人都聽你的話
[00:40:54.000 --> 00:40:56.000]  很辛苦
[00:40:56.000 --> 00:40:58.000]  要你釋放
[00:40:58.000 --> 00:40:59.000]  那現在呢
[00:40:59.000 --> 00:41:00.000]  神告訴我們
[00:41:00.000 --> 00:41:03.000]  彌賽爾成功的秘訣就是
[00:41:03.000 --> 00:41:06.000]  在耶和華面前生長
[00:41:06.000 --> 00:41:08.000]  他活在耶和華面前
[00:41:08.000 --> 00:41:11.000]  他活在神的面前
[00:41:11.000 --> 00:41:14.000]  他活在神的面前
[00:41:14.000 --> 00:41:19.000]  我們可以看到這句話
[00:41:19.000 --> 00:41:22.000]  不單是耶穌成功的秘訣
[00:41:22.000 --> 00:41:27.000]  也是我們基督徒每天生活的秘訣
[00:41:27.000 --> 00:41:30.000]  到底我這一天是在人的面前
[00:41:30.000 --> 00:41:32.000]  在我自己面前呢
[00:41:32.000 --> 00:41:34.000]  還是在神面前
[00:41:34.000 --> 00:41:36.000]  但是你在人面前的話
[00:41:36.000 --> 00:41:38.000]  不在神面前
[00:41:38.000 --> 00:41:40.000]  那這一天的話
[00:41:40.000 --> 00:41:43.000]  可以說是你會覺得很辛苦
[00:41:43.000 --> 00:41:45.000]  很沒有安息
[00:41:45.000 --> 00:41:48.000]  很覺得煩躁
[00:41:48.000 --> 00:41:51.000]  但如果你是在神的面前
[00:41:51.000 --> 00:41:53.000]  那你會覺得沒有平安
[00:41:53.000 --> 00:41:55.000]  即使你有難處
[00:41:55.000 --> 00:41:56.000]  在人的面前
[00:41:56.000 --> 00:42:00.000]  你也不會覺得驚慌失措
[00:42:00.000 --> 00:42:02.000]  在耶和華面前
[00:42:02.000 --> 00:42:04.000]  在神的面前
[00:42:04.000 --> 00:42:06.000]  所以基督徒要生長
[00:42:06.000 --> 00:42:09.000]  就是在神的面前才能生長
[00:42:09.000 --> 00:42:12.000]  那耶穌基督他說呢
[00:42:12.000 --> 00:42:15.000]  他在耶和華面前生長
[00:42:15.000 --> 00:42:17.000]  他就要生長
[00:42:17.000 --> 00:42:19.000]  有神的同在
[00:42:19.000 --> 00:42:21.000]  他順服神
[00:42:21.000 --> 00:42:24.000]  他行神的旨意
[00:42:24.000 --> 00:42:27.000]  他也從神的力量
[00:42:27.000 --> 00:42:33.000]  他的聖名行各樣的事情
[00:42:33.000 --> 00:42:37.000]  因為猶太人常常要害死耶穌
[00:42:37.000 --> 00:42:38.000]  但是呢
[00:42:38.000 --> 00:42:42.000]  神卻與他同在
[00:42:42.000 --> 00:42:43.000]  你們在舊約裡頭
[00:42:43.000 --> 00:42:47.000]  在創世紀我們看到亞伯拉罕
[00:42:47.000 --> 00:42:50.000]  亞伯拉罕在創世紀第17章
[00:42:50.000 --> 00:42:53.000]  神有一天對亞伯拉罕說
[00:42:53.000 --> 00:42:55.000]  他說呢
[00:42:55.000 --> 00:42:57.000]  我是全能的神
[00:42:57.000 --> 00:43:01.000]  你要在我面前做完全的人
[00:43:01.000 --> 00:43:03.000]  在我面前
[00:43:03.000 --> 00:43:04.000]  神故事說
