
[00:00:00.000 --> 00:00:03.000]  今天跟大家分享的題目是跟從主
[00:17:34.640 --> 00:17:38.600]  澳洲宣導會華人聯會的服侍
[00:17:38.600 --> 00:17:44.000]  當時我收到這個邀請的時候
[00:17:44.000 --> 00:17:46.840]  我就推了他們
[00:17:46.840 --> 00:17:49.000]  我告訴他們什麼呢?
[00:17:49.000 --> 00:17:50.400]  哎呀 真的不行
[00:17:50.400 --> 00:17:51.880]  很忙
[00:17:51.880 --> 00:17:54.640]  我們教會很忙
[00:17:54.640 --> 00:17:57.560]  還有我打算2024年
[00:17:57.560 --> 00:18:00.160]  我會放一個比較長的假期
[00:18:00.160 --> 00:18:01.960]  因為我在教會10年
[00:18:01.960 --> 00:18:05.360]  在澳洲就有長假期
[00:18:05.360 --> 00:18:06.960]  我就打算2024年
[00:18:06.960 --> 00:18:08.040]  我會放長假期
[00:18:08.040 --> 00:18:09.840]  所以我也是不適合的
[00:18:09.840 --> 00:18:11.120]  你找誰誰
[00:18:11.120 --> 00:18:12.000]  誰比我還好
[00:18:12.000 --> 00:18:13.160]  那個更適合
[00:18:13.160 --> 00:18:14.160]  你有沒有找過那個人
[00:18:14.160 --> 00:18:16.920]  那個更適合
[00:18:16.920 --> 00:18:20.080]  我就推了他們
[00:18:20.080 --> 00:18:22.440]  但是推完他們之後
[00:18:22.440 --> 00:18:25.480]  我的心經常很不舒服
[00:18:25.480 --> 00:18:27.120]  我的心經常覺得
[00:18:27.120 --> 00:18:29.280]  內心裡總是有很多掙扎
[00:18:29.280 --> 00:18:31.640]  有很多內疚
[00:18:31.640 --> 00:18:32.440]  推人而已
[00:18:32.440 --> 00:18:33.280]  有什麼這麼難
[00:18:33.280 --> 00:18:34.480]  很容易推而已
[00:18:34.480 --> 00:18:36.240]  不做
[00:18:36.240 --> 00:18:37.520]  但是我開始靜下來
[00:18:37.520 --> 00:18:38.320]  自己祈禱
[00:18:38.320 --> 00:18:39.720]  我慢慢沉澱一下
[00:18:39.720 --> 00:18:41.080]  了解一下自己的內心裡
[00:18:41.080 --> 00:18:43.840]  在想什麼呢
[00:18:43.840 --> 00:18:45.320]  我心底裡有一個聲音
[00:18:45.320 --> 00:18:46.880]  原來一個聲音
[00:18:46.880 --> 00:18:49.000]  是在告訴我什麼呢
[00:18:49.000 --> 00:18:51.320]  當然是不做了
[00:18:51.320 --> 00:18:54.000]  哇 自己做自己教會的事情
[00:18:54.000 --> 00:18:54.760]  已經夠了
[00:18:54.760 --> 00:18:56.280]  還要義務走過去
[00:18:56.280 --> 00:18:57.280]  做那堆事情
[00:18:57.280 --> 00:18:59.360]  那堆事情是三煞位的事情
[00:18:59.360 --> 00:19:01.400]  做了也會死的
[00:19:01.400 --> 00:19:02.360]  哇 這麼辛苦
[00:19:02.360 --> 00:19:03.440]  還要開很多會
[00:19:03.440 --> 00:19:04.200]  飛來飛去
[00:19:04.200 --> 00:19:06.000]  這麼辛苦當然不做了
[00:19:06.000 --> 00:19:06.960]  這麼吃虧
[00:19:06.960 --> 00:19:08.840]  為什麼要做呢
[00:19:08.840 --> 00:19:10.800]  原來當我靜下來的時候
[00:19:10.800 --> 00:19:11.560]  我內心裡
[00:19:11.560 --> 00:19:15.920]  原來這才是我真正在想的事情
[00:19:15.920 --> 00:19:18.280]  原來我是怕辛苦
[00:19:18.280 --> 00:19:21.520]  怕不想做
[00:19:21.520 --> 00:19:23.520]  我開始問
[00:19:23.520 --> 00:19:26.480]  有時候我們會用神來做一個藉口
[00:19:26.480 --> 00:19:28.000]  我為了神不做這件事情
[00:19:28.000 --> 00:19:29.560]  其實我們是不是真的呢
[00:19:29.560 --> 00:19:31.120]  我們是用神來做藉口
[00:19:31.120 --> 00:19:34.120]  還是真的為了自己
[00:19:34.120 --> 00:19:35.880]  我是為了自己我不想
[00:19:35.880 --> 00:19:36.720]  我不想辛苦
[00:19:36.720 --> 00:19:39.800]  我不想離開我的安書的地帶
[00:19:39.800 --> 00:19:45.080]  我不想這樣而去做呢
[00:19:45.080 --> 00:19:47.240]  到最後我知道
[00:19:47.240 --> 00:19:48.760]  原來神在意的
[00:19:48.760 --> 00:19:52.240]  不是我做不做那樣的事情
[00:19:52.240 --> 00:19:55.000]  神是看著我的心
[00:19:55.000 --> 00:19:56.920]  我看重的是什麼呢
[00:19:56.920 --> 00:19:58.320]  我是看重自己
[00:19:58.320 --> 00:20:00.320]  以及看重自己的安書
[00:20:00.320 --> 00:20:06.040]  還是我看重以神的侍功為優先呢
[00:20:06.040 --> 00:20:06.840]  所以我祈禱
[00:20:06.840 --> 00:20:08.400]  我跟神說
[00:20:08.400 --> 00:20:09.840]  神啊 對不起
[00:20:09.840 --> 00:20:11.920]  如果這是你的心意
[00:20:11.920 --> 00:20:16.400]  請你再給我一次機會
[00:20:16.400 --> 00:20:18.080]  結果一年之後
[00:20:18.080 --> 00:20:19.600]  在上個星期
[00:20:19.600 --> 00:20:23.120]  提名又再一次來到
[00:20:23.120 --> 00:20:23.840]  但是我感謝神
[00:20:23.840 --> 00:20:25.680]  因為我已經有了上一年的經驗
[00:20:25.680 --> 00:20:27.720]  上一年那種自私自我
[00:20:27.720 --> 00:20:28.560]  我就放下了
[00:20:28.560 --> 00:20:30.720]  所以我就說
[00:20:30.720 --> 00:20:31.720]  我是開放
[00:20:31.720 --> 00:20:32.720]  我是願意的
[00:20:32.720 --> 00:20:34.280]  但是我要跟教會
[00:20:34.280 --> 00:20:34.800]  跟同工
[00:20:34.800 --> 00:20:37.240]  跟執事會去商量
[00:20:37.240 --> 00:20:40.680]  去尋求神的心意
[00:20:40.680 --> 00:20:41.400]  但已經知道很多時候
[00:20:41.400 --> 00:20:44.480]  神不是要我們一定要做這樣做那樣
[00:20:44.480 --> 00:20:46.040]  但是神是看重我們
[00:20:46.040 --> 00:20:47.920]  究竟我們有沒有將祂
[00:20:47.920 --> 00:20:51.320]  放在我們生命優先的次序裡面
[00:20:51.320 --> 00:20:54.160]  耶穌說 任憑死人埋葬他們的死人
[00:20:54.160 --> 00:21:01.280]  你只管傳揚神國的道
[00:21:01.280 --> 00:21:02.840]  耶穌是要我們
[00:21:02.840 --> 00:21:07.040]  要將神的事情放在優先
[00:21:07.040 --> 00:21:09.560]  有時候我們會有很多不同的原因
[00:21:09.560 --> 00:21:11.320]  有時候我們叫借口
[00:21:11.320 --> 00:21:13.440]  哎呀 神啊 不行啊
[00:21:13.440 --> 00:21:14.880]  我還沒拍拖
[00:21:14.880 --> 00:21:16.680]  我還沒結婚
[00:21:16.680 --> 00:21:18.480]  等我先搞定好
[00:21:18.480 --> 00:21:21.760]  我最近多些時間會出來服侍神
[00:21:21.760 --> 00:21:22.520]  神啊 不行啊
[00:21:22.520 --> 00:21:24.560]  我的子女還是很小
[00:21:24.560 --> 00:21:25.720]  等他們長大了
[00:21:25.720 --> 00:21:26.840]  變得穩定一點
[00:21:26.840 --> 00:21:29.320]  我們就會出來
[00:21:29.320 --> 00:21:30.280]  神啊 不行啊
[00:21:30.280 --> 00:21:34.080]  我家屋的負債太大了
[00:21:34.080 --> 00:21:34.960]  我太大壓力了
[00:21:34.960 --> 00:21:38.120]  我要先搞定我家屋的貸款
[00:21:38.120 --> 00:21:41.520]  然後我就會多做一些奉獻
[00:21:41.520 --> 00:21:42.600]  神啊 還是不行啊
[00:21:42.600 --> 00:21:45.680]  我最近很多事情在想
[00:21:45.680 --> 00:21:46.800]  很多事情在做
[00:21:46.800 --> 00:21:50.280]  我都是私班叫我唱私班
[00:21:50.280 --> 00:21:51.480]  聖誕節有私班
[00:21:51.480 --> 00:21:52.640]  都是不行啊
[00:21:52.640 --> 00:21:54.520]  等下年或者在下年
[00:21:54.520 --> 00:21:59.440]  再看看我的生活怎樣
[00:21:59.440 --> 00:22:00.800]  的確人生裡面
[00:22:00.800 --> 00:22:03.000]  我們有很多不同的原因
[00:22:03.000 --> 00:22:06.280]  或者每個人有自己的困難
[00:22:06.280 --> 00:22:08.960]  但是我們有沒有在神裡面
[00:22:08.960 --> 00:22:10.800]  尋求神的心意
[00:22:10.800 --> 00:22:13.960]  我們有沒有擺在對的位置
[00:22:13.960 --> 00:22:16.040]  神是想不想我們這樣去做
[00:22:16.040 --> 00:22:19.360]  神是想我們怎樣將他放在最優先
[00:22:19.360 --> 00:22:21.840]  尋求神的心意
[00:22:21.840 --> 00:22:23.360]  這一節的經文
[00:22:23.360 --> 00:22:24.480]  神是告訴我們
[00:22:24.480 --> 00:22:26.360]  我們跟從耶穌基督
[00:22:26.360 --> 00:22:27.880]  有時候我們想退後
[00:22:27.880 --> 00:22:30.040]  有時候生活實在有很多不同的事情
[00:22:30.040 --> 00:22:31.800]  叫我們想一想
[00:22:31.800 --> 00:22:32.920]  不行啊 太辛苦了
[00:22:32.920 --> 00:22:34.240]  不要了
[00:22:34.240 --> 00:22:36.000]  退後了 走了
[00:22:36.000 --> 00:22:38.360]  但是耶穌告訴我們
[00:22:38.360 --> 00:22:39.840]  可以的
[00:22:39.840 --> 00:22:42.560]  你擺好位置繼續向前
[00:22:42.560 --> 00:22:44.600]  是可以的
[00:22:44.600 --> 00:22:47.080]  你只管傳揚神的道
[00:22:47.080 --> 00:22:48.640]  先求神的國
[00:22:48.640 --> 00:22:50.560]  以及神的義
[00:22:50.560 --> 00:22:51.880]  其他的事情
[00:22:51.880 --> 00:22:54.280]  神是會為我們搞定的
[00:22:54.280 --> 00:22:56.480]  你相信嗎
[00:22:56.480 --> 00:22:59.040]  這是一個很大的祝福
[00:22:59.040 --> 00:22:59.840]  也是一個
[00:22:59.840 --> 00:23:00.640]  可能對於你來說
[00:23:00.640 --> 00:23:02.840]  是一個很大的挑戰
[00:23:02.840 --> 00:23:04.720]  或者冒險
[00:23:04.720 --> 00:23:07.600]  是不是真的啊 牧師
[00:23:07.600 --> 00:23:08.400]  你不要相信我說
[00:23:08.400 --> 00:23:11.040]  你相信神說
[00:23:11.040 --> 00:23:12.080]  當你全心全意
[00:23:12.080 --> 00:23:13.560]  先尋求神的國的時候
[00:23:13.560 --> 00:23:14.920]  你看看你的生命
[00:23:14.920 --> 00:23:16.320]  你的生活
[00:23:16.320 --> 00:23:19.480]  有什麼的轉變
[00:23:19.480 --> 00:23:22.800]  第三點
[00:23:22.800 --> 00:23:24.720]  做好事
[00:23:24.720 --> 00:23:27.000]  做好神要交託你
[00:23:27.000 --> 00:23:28.960]  要你做的事情
[00:23:28.960 --> 00:23:31.360]  六十一節到六十二節
[00:23:31.360 --> 00:23:32.880]  一二三
[00:23:32.880 --> 00:23:34.360]  又有一人說
[00:23:34.360 --> 00:23:36.600]  主 我要跟從你
[00:23:36.600 --> 00:23:40.440]  但容我先去慈別我家裡的人
[00:23:40.440 --> 00:23:41.720]  耶穌說
[00:23:41.720 --> 00:23:44.480]  守負著例 向後看的
[00:23:44.480 --> 00:23:47.240]  不配盡神的國
[00:23:47.240 --> 00:23:49.240]  其實這個跟剛才那個都很相似
[00:23:49.240 --> 00:23:52.440]  剛才那個說要埋葬他的父親
[00:23:52.440 --> 00:23:53.720]  這個就說
[00:23:53.720 --> 00:23:54.600]  更簡單
[00:23:54.600 --> 00:23:57.120]  你讓我回家
[00:23:57.120 --> 00:23:59.880]  先跟家人說再見吧
[00:23:59.880 --> 00:24:02.000]  很正確 是不是
[00:24:02.000 --> 00:24:02.880]  說再見而已
[00:24:02.880 --> 00:24:03.760]  這麼沒人情味
[00:24:03.760 --> 00:24:05.760]  不是說再見也不行嗎
[00:24:05.760 --> 00:24:08.120]  其實也不是這個意思
[00:24:08.120 --> 00:24:09.440]  慈別家人
[00:24:09.440 --> 00:24:12.440]  是一個很基本的禮貌
[00:24:12.440 --> 00:24:14.640]  就好像我們在家看到家人
[00:24:14.640 --> 00:24:15.440]  早上看到
[00:24:15.440 --> 00:24:17.760]  媽媽
[00:24:17.760 --> 00:24:19.080]  早安
[00:24:19.080 --> 00:24:22.080]  媽媽 我出街了
[00:24:22.080 --> 00:24:24.960]  有沒有
[00:24:24.960 --> 00:24:25.600]  沒有
[00:24:25.600 --> 00:24:28.200]  媽媽說現在的子女不會了
[00:24:28.200 --> 00:24:29.800]  起床當你透明
[00:24:29.800 --> 00:24:31.720]  起床一大早看到你
[00:24:31.720 --> 00:24:34.440]  他就會在旁邊逛逛
[00:24:34.440 --> 00:24:36.080]  的而且確
[00:24:36.080 --> 00:24:38.840]  也有弟兄姐妹跟我說
[00:24:38.840 --> 00:24:41.480]  早上崇拜看到那些年輕人
[00:24:41.480 --> 00:24:42.800]  跟那些年輕人打招呼
[00:24:42.800 --> 00:24:45.720]  牧師他們好像看不到我那樣
[00:24:45.720 --> 00:24:46.800]  不要怪他們
[00:24:46.800 --> 00:24:49.760]  可能他們還沒睡醒而已
[00:24:49.760 --> 00:24:51.720]  但其實也要為他們說話
[00:24:51.720 --> 00:24:53.000]  其實不是年輕人
[00:24:53.000 --> 00:24:55.000]  很多時候我們現在很多人
[00:24:55.000 --> 00:24:56.280]  我們都不要為意
[00:24:56.280 --> 00:24:57.840]  主動跟別人打招呼
[00:24:57.840 --> 00:24:59.400]  是不是
[00:24:59.400 --> 00:25:02.160]  打招呼有什麼那麼出奇
[00:25:02.160 --> 00:25:03.720]  但是
[00:25:03.720 --> 00:25:06.440]  這裡如果放回這個人
[00:25:06.440 --> 00:25:09.120]  用我先去辭別我家裏面的人
[00:25:09.120 --> 00:25:10.760]  如果放回在立即
[00:25:10.760 --> 00:25:13.600]  和完全信服神前面
[00:25:13.600 --> 00:25:15.560]  也是不對的
[00:25:15.560 --> 00:25:17.120]  這也是他一個藉口
[00:25:17.120 --> 00:25:19.000]  這個人找一個藉口
[00:25:19.000 --> 00:25:20.400]  哎呀 還是先不要做了
[00:25:20.400 --> 00:25:24.680]  等我先搞定其他事情
[00:25:24.680 --> 00:25:26.960]  主耶穌他是
[00:25:26.960 --> 00:25:29.600]  牧象家庭出身 是不是
[00:25:29.600 --> 00:25:32.560]  所以他對於一些鬥牧的事情
[00:25:32.560 --> 00:25:34.640]  他是非常熟悉的
[00:25:34.640 --> 00:25:36.440]  在古代 以前的古代
[00:25:36.440 --> 00:25:38.840]  那些耕田是有些牛
[00:25:38.840 --> 00:25:42.600]  牛後面有一些泥和鴨拖著牠
[00:25:42.600 --> 00:25:46.320]  以至到那隻牛就知道怎樣向前走
[00:25:46.320 --> 00:25:49.480]  後面那個人就要拿著那個泥
[00:25:49.480 --> 00:25:54.080]  以至到他要控制著那隻牛走的方向
[00:25:54.080 --> 00:25:56.280]  但是如果這個人一邊拿著那個泥
[00:25:56.280 --> 00:25:59.040]  一邊到處看 向後看的時候
[00:25:59.040 --> 00:26:00.640]  有一個危機就是那隻牛
[00:26:00.640 --> 00:26:04.800]  這些牛就會失去了走 擺來擺去
[00:26:04.800 --> 00:26:05.960]  擺來擺去
[00:26:05.960 --> 00:26:09.520]  他走前面耕田的那條溝
[00:26:09.520 --> 00:26:11.120]  就會歪來歪去
[00:26:11.120 --> 00:26:14.280]  還有那隻牛會掉下去
[00:26:14.280 --> 00:26:16.080]  他就要出很多力才能上去
[00:26:16.080 --> 00:26:17.720]  就很麻煩的
[00:26:17.720 --> 00:26:19.360]  所以如果這個耕田的人
[00:26:19.360 --> 00:26:21.440]  他不能夠整天很專心向前看
[00:26:21.440 --> 00:26:22.600]  整天到處看
[00:26:22.600 --> 00:26:23.840]  做其他事情的時候
[00:26:23.840 --> 00:26:27.720]  他那些田就耕得不直 耕得不好
[00:26:27.720 --> 00:26:30.600]  可能說耕田對於我們來說就很難
[00:26:30.600 --> 00:26:31.960]  但是我相信在座當中
[00:26:31.960 --> 00:26:33.240]  都有很多弟兄姊妹
[00:26:33.240 --> 00:26:36.320]  你們家裡有剪草機
[00:26:36.320 --> 00:26:38.040]  如果你一邊剪草
[00:26:38.040 --> 00:26:39.000]  一邊做其他事情
[00:26:39.000 --> 00:26:41.520]  一邊到處看
[00:26:41.520 --> 00:26:42.320]  你也能剪到的
[00:26:42.320 --> 00:26:44.120]  但是你的草可能會剪得不直
[00:26:44.120 --> 00:26:45.640]  而且一塊一塊的
[00:26:45.640 --> 00:26:48.560]  對不對
[00:26:48.560 --> 00:26:50.080]  再說 可能你說
[00:26:50.080 --> 00:26:52.080]  牧師我沒有剪草的
[00:26:52.080 --> 00:26:54.080]  煮飯有沒有呢
[00:26:54.080 --> 00:26:55.640]  煮飯
[00:26:55.640 --> 00:26:58.680]  煮飯我告訴大家
[00:26:58.680 --> 00:27:03.840]  我也有一個綽號叫做快餐王子
[00:27:03.840 --> 00:27:06.120]  是不是
[00:27:06.120 --> 00:27:07.680]  我的快餐是很厲害的
[00:27:07.680 --> 00:27:12.880]  我可以半個小時就煮到六至十個人的份量
[00:27:12.880 --> 00:27:14.600]  不過
[00:27:14.600 --> 00:27:18.640]  味道就不要計算了
[00:27:18.640 --> 00:27:19.560]  真的
[00:27:19.560 --> 00:27:20.800]  不是騙你
[00:27:20.800 --> 00:27:22.200]  有什麼呢
[00:27:22.200 --> 00:27:23.240]  很快的
[00:27:23.240 --> 00:27:25.760]  麻婆豆腐
[00:27:25.760 --> 00:27:27.560]  菜脯蛋
[00:27:27.560 --> 00:27:30.080]  再加一個什麼呢
[00:27:30.080 --> 00:27:30.960]  免治牛肉不好
[00:27:30.960 --> 00:27:31.720]  有麻婆豆腐
[00:27:31.720 --> 00:27:34.400]  再加一個菜脯蛋
[00:27:34.400 --> 00:27:35.960]  煮生菜
[00:27:35.960 --> 00:27:39.080]  生菜最好是買嬰兒的生菜
[00:27:39.080 --> 00:27:40.120]  那些容易洗的
[00:27:40.120 --> 00:27:41.760]  不用切
[00:27:41.760 --> 00:27:42.720]  一放進去
[00:27:42.720 --> 00:27:43.720]  煮熟後加點油
[00:27:43.720 --> 00:27:45.480]  加點豉油就是了
[00:27:45.480 --> 00:27:45.960]  不夠
[00:27:45.960 --> 00:27:47.640]  三餸加多一個湯
[00:27:47.640 --> 00:27:50.200]  罐頭粟米湯
[00:27:50.200 --> 00:27:53.280]  完美
[00:27:53.280 --> 00:27:54.760]  真的我沒有騙你
[00:27:54.760 --> 00:27:56.560]  半個小時就可以做到
[00:27:56.560 --> 00:27:59.800]  但是我最近發現自己
[00:27:59.800 --> 00:28:01.400]  人都是老了
[00:28:01.400 --> 00:28:03.640]  以前可以一心幾用
[00:28:03.640 --> 00:28:07.320]  開著幾個爐頭在這裡煮也可以
[00:28:07.320 --> 00:28:08.960]  但是現在發現我不行了
[00:28:08.960 --> 00:28:09.440]  我真的不行
[00:28:09.440 --> 00:28:11.520]  我要做完一道菜
[00:28:11.520 --> 00:28:13.680]  才做第二道菜
[00:28:13.680 --> 00:28:14.560]  為什麼
[00:28:14.560 --> 00:28:15.560]  因為我發現
[00:28:15.560 --> 00:28:17.120]  譬如我在煮這道菜
[00:28:17.120 --> 00:28:18.720]  再加菜脯蛋
[00:28:18.720 --> 00:28:21.120]  那些蛋已經煮到老了
[00:28:21.120 --> 00:28:24.080]  甚至焦了
[00:28:24.080 --> 00:28:26.360]  原來發現人都是有限的
[00:28:26.360 --> 00:28:27.720]  是的
[00:28:27.720 --> 00:28:33.400]  一心很難幾用
[00:28:33.400 --> 00:28:37.120]  同樣我們在信仰裡面也是
[00:28:37.120 --> 00:28:40.520]  我們不專一地去跟從神
[00:28:40.520 --> 00:28:41.400]  服侍神的時候
[00:28:41.400 --> 00:28:42.600]  我們經常跟從神
[00:28:42.600 --> 00:28:45.200]  經常想起世界很多不同的事情
[00:28:45.200 --> 00:28:46.120]  嘩
[00:28:46.120 --> 00:28:49.440]  我們都不能夠為著主去用往直前
[00:28:49.440 --> 00:28:50.360]  我們一直在想
[00:28:50.360 --> 00:28:51.920]  怎麼做好這個侍奉的時候
[00:28:51.920 --> 00:28:53.240]  但是一直也在想
[00:28:53.240 --> 00:28:59.280]  我們生活上有其他東西捆綁著我們
[00:28:59.280 --> 00:29:02.160]  所以今天我鼓勵弟兄姊妹
[00:29:02.160 --> 00:29:03.520]  信耶穌
[00:29:03.520 --> 00:29:04.960]  我們要看準
[00:29:04.960 --> 00:29:07.800]  一心一意看著神
[00:29:07.800 --> 00:29:10.360]  看著十字架的耶穌
[00:29:10.360 --> 00:29:11.720]  無論你遇到什麼挑戰
[00:29:11.720 --> 00:29:13.120]  什麼困難
[00:29:13.120 --> 00:29:15.000]  我們都要向前
[00:29:15.000 --> 00:29:16.280]  我們今天在座當中
[00:29:16.280 --> 00:29:18.800]  也有很多的弟兄姊妹曾經
[00:29:18.800 --> 00:29:19.840]  你舉個手
[00:29:19.840 --> 00:29:20.520]  站起來
[00:29:20.520 --> 00:29:21.840]  在不同的場合
[00:29:21.840 --> 00:29:22.640]  不同的時間
[00:29:22.640 --> 00:29:23.560]  我們表示
[00:29:23.560 --> 00:29:25.120]  你願意跟從耶穌基督
[00:29:25.120 --> 00:29:26.760]  用你一生去服侍祂
[00:29:26.760 --> 00:29:28.280]  無論你是大職的
[00:29:28.280 --> 00:29:29.840]  全職的
[00:29:29.840 --> 00:29:31.760]  所以我鼓勵你們
[00:29:31.760 --> 00:29:34.920]  繼續持守這個呼召
[00:29:34.920 --> 00:29:36.720]  專心一意
[00:29:36.720 --> 00:29:37.920]  不要退後
[00:29:37.920 --> 00:29:41.840]  堅持做好神要你做好的事
[00:29:41.840 --> 00:29:43.560]  最後結論了
[00:29:43.560 --> 00:29:46.440]  剛才說我們要計算好數目
[00:29:46.440 --> 00:29:48.400]  要付代價的信耶穌
[00:29:48.400 --> 00:29:51.120]  第二就是我們要放好優先次序
[00:29:51.120 --> 00:29:54.200]  第三就是我們要專一
[00:29:54.200 --> 00:29:57.760]  專心做好這個次庫
[00:29:57.760 --> 00:29:59.240]  最後
[00:29:59.240 --> 00:30:01.000]  這一段經文在《路加福音》裏面
[00:30:01.000 --> 00:30:02.760]  《路加福音》這個作者
[00:30:02.760 --> 00:30:04.520]  路加
[00:30:04.520 --> 00:30:07.080]  他為什麼要透過這三段對話
[00:30:07.080 --> 00:30:10.200]  告訴當時的讀者什麼呢
[00:30:10.200 --> 00:30:12.840]  跟從主不單止要有決心
[00:30:12.840 --> 00:30:14.320]  以及要付代價
[00:30:14.320 --> 00:30:16.960]  要專一去跟從主
[00:30:16.960 --> 00:30:18.680]  更加是
[00:30:18.680 --> 00:30:21.320]  我們要神是要藉著
[00:30:21.320 --> 00:30:24.720]  呼召我們這一班忠心的人
[00:30:24.720 --> 00:30:26.080]  這一班門徒
[00:30:26.080 --> 00:30:26.920]  我們是門徒
[00:30:26.920 --> 00:30:28.720]  呼召我們走在一起
[00:30:28.720 --> 00:30:30.200]  將這個好消息
[00:30:30.200 --> 00:30:32.080]  向世界不同的地方
[00:30:32.080 --> 00:30:33.600]  不同角落的人
[00:30:33.600 --> 00:30:34.920]  一些有需要的人
[00:30:34.920 --> 00:30:35.720]  卑微的人
[00:30:35.720 --> 00:30:37.400]  受壓制的人
[00:30:37.400 --> 00:30:38.480]  他們需要福音
[00:30:38.480 --> 00:30:40.360]  需要耶穌基督的人
[00:30:40.360 --> 00:30:41.640]  我們要集合起來
[00:30:41.640 --> 00:30:44.680]  傳揚開出去
[00:30:44.680 --> 00:30:46.160]  所以你看到這段經文
[00:30:46.160 --> 00:30:48.680]  講完這三個事情之後
[00:30:48.680 --> 00:30:51.640]  後面耶穌就呼召了七十二個
[00:30:51.640 --> 00:30:53.480]  不單止只是那十二個門徒
[00:30:53.480 --> 00:30:57.000]  再另外呼召七十二個跟從主的人
[00:30:57.000 --> 00:30:59.960]  要出去傳福音
[00:30:59.960 --> 00:31:03.320]  所以今天神是挑戰我們什麼呢
[00:31:03.320 --> 00:31:04.800]  不只是坐在這裏
[00:31:04.800 --> 00:31:07.000]  而是我們呼召大家一起來
[00:31:07.000 --> 00:31:08.200]  告訴你
[00:31:08.200 --> 00:31:09.800]  你決定好了沒有
[00:31:09.800 --> 00:31:11.000]  決定好跟從主
[00:31:11.000 --> 00:31:13.440]  我們就一起出去
[00:31:13.440 --> 00:31:15.280]  為主將這個福音傳開出去
[00:31:15.280 --> 00:31:16.280]  有需要的人
[00:31:16.280 --> 00:31:18.040]  這個才是重點
[00:31:18.040 --> 00:31:20.280]  你預備好了嗎
[00:31:20.280 --> 00:31:25.360]  我們一起去祈禱
[00:31:25.360 --> 00:31:26.960]  是的 神我們知道
[00:31:26.960 --> 00:31:29.520]  今天祢不單止告訴我們
[00:31:29.520 --> 00:31:30.920]  我們要有心理準備
[00:31:30.920 --> 00:31:32.600]  我們跟從主
[00:31:32.600 --> 00:31:34.560]  是要付代價
[00:31:34.560 --> 00:31:36.200]  我們要
[00:31:36.200 --> 00:31:37.880]  將我們生命的優先之罪
[00:31:37.880 --> 00:31:38.600]  放在這裏
[00:31:38.600 --> 00:31:40.200]  我們要專心
[00:31:40.200 --> 00:31:42.400]  更加神祢是在呼召我們
[00:31:42.400 --> 00:31:45.640]  要我們能夠集合在一起
[00:31:45.640 --> 00:31:47.520]  為了神祢的緣故
[00:31:47.520 --> 00:31:49.440]  向世界出發
[00:31:49.440 --> 00:31:51.880]  我們要將神祢這個好消息
[00:31:51.880 --> 00:31:53.880]  不只是留在教堂裏面
[00:31:53.880 --> 00:31:56.080]  而是我們要走出去
[00:31:56.080 --> 00:31:57.520]  跟世界每一個角落
[00:31:57.520 --> 00:31:59.720]  有需要的人去分享
[00:31:59.720 --> 00:32:01.160]  主要是求祢今天
[00:32:01.160 --> 00:32:04.840]  繼續呼召我們當中的弟兄姊妹
[00:32:04.840 --> 00:32:09.360]  我們不只是躲在自己的安書區裏面
[00:32:09.360 --> 00:32:12.800]  祢讓我們願意走出來
[00:32:12.800 --> 00:32:15.040]  我們一起勇敢走出去
[00:32:15.040 --> 00:32:16.360]  跪著神
[00:32:16.360 --> 00:32:17.920]  跪著我們身邊的人
[00:32:17.920 --> 00:32:19.200]  愛的國度
[00:32:19.200 --> 00:32:20.400]  我們願意
[00:32:20.400 --> 00:32:23.000]  求主祢帶領我們
[00:32:23.000 --> 00:32:24.600]  我們願意繼續跟從祢
[00:32:24.600 --> 00:32:26.800]  禱告奉耶穌基督聖名求
[00:32:26.800 --> 00:32:27.800]  阿們
