
[00:00:00.000 --> 00:00:02.000]  一年很快又過去了
[00:22:39.000 --> 00:22:42.000]  要成為一個成熟的基督徒
[00:22:42.000 --> 00:22:46.000]  我們要學會以愛心待人
[00:22:46.000 --> 00:22:50.000]  教會為我們提供了一個環境
[00:22:50.000 --> 00:22:54.000]  讓我們學習去鼓勵歡心的人
[00:22:54.000 --> 00:22:57.000]  去輔助軟弱的人
[00:22:57.000 --> 00:23:00.000]  耐心去對待每一個人
[00:23:00.000 --> 00:23:03.000]  不會以惡報惡
[00:23:03.000 --> 00:23:06.000]  我們還可以常常彼此關心
[00:23:06.000 --> 00:23:09.000]  為別人的好處著想
[00:23:09.000 --> 00:23:12.000]  我們要時時喜樂
[00:23:12.000 --> 00:23:15.000]  因為我們是上帝的兒女
[00:23:15.000 --> 00:23:18.000]  有上帝的愛在我們的心裡
[00:23:18.000 --> 00:23:21.000]  祂還將聖靈賜給了我們
[00:23:21.000 --> 00:23:24.000]  所以我們可以經常跟祂禱告
[00:23:24.000 --> 00:23:26.000]  也讓我們知道
[00:23:26.000 --> 00:23:28.000]  無論在任何環境裡
[00:23:28.000 --> 00:23:31.000]  都一定有上帝的美意
[00:23:31.000 --> 00:23:35.000]  所以無論環境是順還是逆
[00:23:35.000 --> 00:23:39.000]  我們都可以找到理由來感謝上主
[00:23:39.000 --> 00:23:44.000]  正如詩人在詩篇119篇71字裡說
[00:23:44.000 --> 00:23:48.000]  我所受的責罰是於我有益
[00:23:48.000 --> 00:23:52.000]  因為它使我學習你的誡明
[00:23:52.000 --> 00:23:55.000]  詩人在受責罰的環境當中
[00:23:55.000 --> 00:23:58.000]  應該是比較痛苦的環境當中
[00:23:58.000 --> 00:24:00.000]  他仍然可以感謝主
[00:24:00.000 --> 00:24:02.000]  他的理由就是
[00:24:02.000 --> 00:24:04.000]  可以學習到上主的誡明
[00:24:04.000 --> 00:24:07.000]  並不是因為那個責罰痛得很開心
[00:24:07.000 --> 00:24:09.000]  沒有人會痛得很開心
[00:24:09.000 --> 00:24:17.000]  但是是上主教導他學習上主的誡明
