
[00:00:00.000 --> 00:00:06.420]  如果你真係去睇文數記第十三第十四章嘅時候你發現呢係一個非常之
[00:18:29.420 --> 00:18:34.540]  必成為老物,我們回埃及去,豈不是更好嗎
[00:18:34.540 --> 00:18:40.940]  他們彼此說,我們不如選一個領袖,回埃及去吧
[00:18:40.940 --> 00:18:47.100]  呼之欲出了,開始第一次出來,我們寧願死在埃及
[00:18:47.100 --> 00:18:51.420]  接著跟他說,我們的妻子孩子必成老物
[00:18:51.420 --> 00:18:54.780]  應該完了,不需要再加一句,然後又特意再加一句
[00:18:54.780 --> 00:18:56.940]  我們回埃及豈不是更好嗎
[00:18:56.940 --> 00:18:59.740]  第一,我們寧願死在埃及,接著我們回埃及
[00:18:59.740 --> 00:19:05.660]  接著第三重,不如現在就選一個領袖,馬上選一個領袖
[00:19:05.660 --> 00:19:12.300]  帶我們回埃及,其實他在做什麼呢,他在續前沿
[00:19:12.300 --> 00:19:18.700]  你記得在出埃及的第32章,摩西上山的那40天
[00:19:18.700 --> 00:19:24.460]  那些人已經顛覆了,他們找阿倫做了一個金牛毒出來
[00:19:24.460 --> 00:19:32.140]  你以為阿倫真的這麼天才嗎,自己藝術細胞發揮得這麼好
[00:19:32.140 --> 00:19:37.020]  其實金牛毒只是抄襲人,抄襲什麼呢,你猜他最熟悉的是什麼神明呢
[00:19:37.020 --> 00:19:41.100]  埃及的神明,這個金牛毒做出來可以做什麼呢
[00:19:41.100 --> 00:19:46.220]  那時候說的,這就是爺和華,就是把爺和華帶進了金牛毒
[00:19:46.220 --> 00:19:50.060]  帶我們去埃及,其實他最終的目的,如果摩西不下來
[00:19:50.060 --> 00:19:56.460]  粉碎了他的美夢的時候,我相信他是希望,金牛毒不如帶我們回去埃及
[00:19:56.460 --> 00:20:01.580]  因為他們從頭到尾都是很想回埃及
[00:20:01.580 --> 00:20:10.540]  我想你靜下來想想,我想你可能不是每個人都有這樣想過
[00:20:10.540 --> 00:20:15.660]  因為聖經裡面很出名的就是出埃及記,創世紀之後就是出埃及記
[00:20:15.660 --> 00:20:20.780]  有沒有想過,其實以色列人不想出埃及的
[00:20:20.780 --> 00:20:24.620]  你知不知道,埃及是四大文明古國之一
[00:20:24.620 --> 00:20:29.740]  你知不知道,如果你今天說,我在香港工作得很不妥,上帝就幫我移民
[00:20:29.740 --> 00:20:37.420]  好啊,我帶你去非洲,你去不去,上帝,我在香港工作得很不妥,你可不可以幫幫我
[00:20:37.420 --> 00:20:42.540]  幫?好,上帝說我幫你訂了一張機票,你跟我一起去非洲某個地方做宣教士
[00:20:42.540 --> 00:20:50.220]  不是,搞錯了,我從來沒有想過要離開香港,我是想你幫我在香港上位
[00:20:50.220 --> 00:20:55.340]  你明不明白,所以當以色列人在埃及做奴隸的時候,他們向耶和華呼喚
[00:20:55.340 --> 00:21:03.020]  呼喚什麼?你猜他是不是打了報告,埃及這塊地真的不行,可不可以救我們出埃及,不是
[00:21:03.020 --> 00:21:10.700]  上帝你可不可以幫我們改善生活,埃及是四大文明古國之一
[00:21:10.700 --> 00:21:18.380]  最發達的地方都有,BBQ店特別好吃,打邊爐特別好吃,我為什麼要走呢?
[00:21:18.380 --> 00:21:27.580]  我去到其他地方哪有尼羅河這麼好?他們其實很想留在埃及,出埃及的是上帝寫的
[00:21:27.580 --> 00:21:37.580]  他們想寫的是埃及革命記,他想上帝幫他在埃及做個革命,跟著以色列人做了埃及人
[00:21:37.580 --> 00:21:43.740]  就是做法老,跟著法老做了他們的奴隸,兩個調轉了就搞定了,你明白嗎?
[00:21:43.740 --> 00:21:49.100]  他從來沒有想過要出埃及,上帝為什麼要他們出埃及?
[00:21:49.100 --> 00:21:58.060]  如果你記得昨天我已經講過了,上帝其實有個思維,上帝要他們出埃及,要他們離開埃及的神明
[00:21:58.060 --> 00:22:04.460]  跟著去到應許之地做什麼?做祭司,所以第三本書叫做利美記,是不是?
[00:22:04.460 --> 00:22:14.700]  上帝起初創造亞當夏娃的原意,就是亞當夏娃管理的原子,好像一個祭司一樣去敬拜上帝
[00:22:14.700 --> 00:22:22.380]  跟著帶領他們以後的後人去敬拜上帝,現在上帝將他們從埃及拿走
[00:22:22.380 --> 00:22:32.620]  不是因為他看到你這麼慘做奴隸,讓我帶你出去,是看到你這麼喜歡他們的神明
[00:22:32.620 --> 00:22:44.140]  我想帶你出去,去到我的地方,離開埃及的神明,去做什麼?做我的祭司,於是我給利美記你
[00:22:44.140 --> 00:22:53.100]  意識的人想都沒有想過,不要搞我們,其實我們很喜歡埃及,只不過我們發不了為
[00:22:53.100 --> 00:22:59.500]  你的工作是要幫我發為,但是我的價值和埃及價值是完全一樣的
[00:22:59.500 --> 00:23:11.260]  我想你開始明白我說什麼,很多人他說想信耶穌,其實你發現他的耶穌和黃大仙沒有什麼分別,為什麼?
[00:23:11.260 --> 00:23:21.900]  因為他其實沒有想過他要跟隨耶穌去一個不一樣的國度,改變他所有的價值觀,其實他是地道的香港人
[00:23:21.900 --> 00:23:35.980]  只不過聽說耶穌是比黃大仙更靈的黃大仙,又不用去到黃大仙,在銅鑼灣就可以走進來公里堂拜黃大仙,那多好呢?
[00:23:35.980 --> 00:23:43.660]  所以他根本就沒有想過要跟隨耶穌,耶穌有句名言,比拉多面前他說,我們國不屬於這世界
[00:23:43.660 --> 00:23:55.180]  那句說話很盜用,那句說話就是為什麼耶穌被釘在十字架上,就是我的國不屬於地上
[00:23:55.180 --> 00:24:06.460]  如果耶穌說我的國屬於對上,猶太人你相信我,你讓我做你皇帝,我幫你推翻羅馬人,我們做羅馬人的位置,羅馬人做我們的奴隸,好不好?
[00:24:06.460 --> 00:24:24.140]  好,耶穌根本不用死,但是為什麼耶穌會死,會上十字架,因為他們說了一句話,不如我們選一個領袖,不如我們選做一個領袖,另外一個領袖帶我們去埃及
[00:24:24.140 --> 00:24:35.500]  所以你記得在耶穌受死的時候,比拉多其實知道他無罪,於是比拉多是叫他們選另外一個人去放的
[00:24:35.500 --> 00:24:45.740]  他說要麼就放耶穌,要麼就放另外一個人叫做巴拉巴,巴拉巴就是那個回埃及的領袖,巴拉巴是一個失敗者
[00:24:45.740 --> 00:24:53.420]  我們中文翻譯說他是強盜,其實他不是強盜,他是一個叛亂者,不過失敗了
[00:24:53.420 --> 00:25:04.300]  他們想耶穌做一個叛亂者,但是耶穌不肯,於是他把耶穌釘在十字架,他們要的是一個會成功的巴拉巴,一個叛亂者
[00:25:04.300 --> 00:25:20.940]  這個就是整個故事的關鍵,以色列人是很想回去埃及,他想在這個地上有埃及人般的生活,這個完全不是上帝的天國
[00:25:20.940 --> 00:25:27.340]  我們繼續讀,阮芳幫我們讀第十四章十五六七節
[00:25:27.340 --> 00:25:41.660]  摩西和亞倫在以色列傳會眾面前,染服於地,窺探那地的人中,亂的兒子約書亞和耶穌的兒子加勒撕裂衣服
[00:25:41.660 --> 00:25:49.100]  好,我們現在有四個好人,摩西、亞倫再加約書亞和加勒,七至八節
[00:25:49.100 --> 00:26:02.940]  我們走過了窺探之地,洩極美之地,耶和華若喜愛我們,就必領我們進入那地,把借流奶與物之地賜給我們
[00:26:02.940 --> 00:26:12.140]  其實他在這裡說耶和華若喜歡我們,其實一個更好的翻譯是,耶和華既然喜歡我們
[00:26:12.140 --> 00:26:19.020]  既然耶和華已經喜歡我們,耶和華喜不喜歡我們,他們不是在懷疑耶和華會不會喜歡我們
[00:26:19.020 --> 00:26:29.260]  耶和華當然喜歡你,耶和華請你出了埃及,耶和華做了實哉的神蹟,耶和華帶你過紅海,給你魚躍至羔羊
[00:26:29.260 --> 00:26:39.500]  耶和華給你瑪拿,大佬這樣也不愛你,他們的point是,耶和華既然這麼愛我們,他一定會帶我們去,他怎麼會讓我們去送死
[00:26:39.500 --> 00:26:49.740]  他這麼愛我們,我們的應許就在眼前,大家想去啦,這樣,第九節
[00:26:49.740 --> 00:27:03.820]  但你們不可背叛耶和華,也不要怕那地的百姓,因為他們是我的食物,保護他們的已經離開他們,耶和華卻與我們同在,不要怕他們
[00:27:03.820 --> 00:27:12.780]  好,他們說,去啦,這樣,在這一段裡面,我們的主題叫做「寧死埃及」,你看到以色列人的真面目
[00:27:12.780 --> 00:27:23.020]  他們那張底牌,那我們怎樣應用在我們身上呢,他們為什麼要寧死去埃及,因為他們忘不了埃及的神靈
[00:27:23.020 --> 00:27:31.980]  所以我們回到實體裡面,跟隨上帝,我們要什麼?拋棄偶像,我們要離開埃及
[00:27:31.980 --> 00:27:35.080]  不是回到埃及而是離開埃及
