
[00:00:00.000 --> 00:00:08.000]  在這大半年,我們一同思想浸信會的靈性實踐的核心是心靈的改變
[00:21:59.000 --> 00:22:02.000]  所以你們不會供養你們的父母
[00:22:02.000 --> 00:22:06.000]  他說這些奉獻了 奉獻了的伎倆
[00:22:06.000 --> 00:22:09.000]  其實你們是規避你們的責任
[00:22:10.000 --> 00:22:12.000]  你們沒有聽神的吩咐
[00:22:12.000 --> 00:22:18.000]  因此這幫法利塞人成為核眼的人
[00:22:18.000 --> 00:22:21.000]  他們不能夠在飢餓的人
[00:22:21.000 --> 00:22:23.000]  吃虧赤身露體的人
[00:22:23.000 --> 00:22:25.000]  病患的人
[00:22:25.000 --> 00:22:28.000]  被囚禁的人當中
[00:22:28.000 --> 00:22:30.000]  看到神的同在
[00:22:30.000 --> 00:22:33.000]  看到神的作為
[00:22:33.000 --> 00:22:38.000]  當我們聽完耶穌基督給我們的教導
[00:22:39.000 --> 00:22:44.000]  又聽過耶利米書的講道
[00:22:44.000 --> 00:22:47.000]  成朕家又如何
[00:22:47.000 --> 00:22:53.000]  這陣子我和牧者都不斷提醒大家
[00:22:53.000 --> 00:22:57.000]  大使命 大使命 大使命
[00:22:57.000 --> 00:22:59.000]  另一方面我們要繼續知道
[00:22:59.000 --> 00:23:02.000]  我們在關懷社會方面
[00:23:02.000 --> 00:23:04.000]  我們要繼續努力
[00:23:04.000 --> 00:23:06.000]  我們要繼續去更新 繼續去進步
[00:23:06.000 --> 00:23:08.000]  繼續學習
[00:23:09.000 --> 00:23:10.000]  直到我們去關懷這個社會
[00:23:10.000 --> 00:23:13.000]  並不是等同我們傳了福音
[00:23:13.000 --> 00:23:15.000]  我們不是
[00:23:15.000 --> 00:23:17.000]  我們知道我們要傳福音
[00:23:17.000 --> 00:23:19.000]  要關懷這個社會
[00:23:19.000 --> 00:23:23.000]  我們所傳的是耶穌基督的整傳的福音
[00:23:23.000 --> 00:23:26.000]  到目前為止
[00:23:26.000 --> 00:23:30.000]  其實成朕家在社關的侍奉和學習
[00:23:30.000 --> 00:23:34.000]  是有社會服務處
[00:23:35.000 --> 00:23:39.000]  另一方面我們是有學校的教育方面
[00:23:39.000 --> 00:23:41.000]  其實我可以見證
[00:23:41.000 --> 00:23:44.000]  我們在學校的教育方面
[00:23:44.000 --> 00:23:46.000]  我們做得很有意思
[00:23:46.000 --> 00:23:48.000]  我都很感動
[00:23:48.000 --> 00:23:50.000]  我希望我們在成朕
[00:23:50.000 --> 00:23:52.000]  我們在崇拜當中
[00:23:52.000 --> 00:23:54.000]  在其他場合我們分享一下
[00:23:54.000 --> 00:23:56.000]  讓他們一起為此禱告
[00:23:56.000 --> 00:23:59.000]  而今天在中午的時間
[00:23:59.000 --> 00:24:02.000]  我是集中成朕的社會服務處
[00:24:03.000 --> 00:24:06.000]  在今年成朕的社會服務處
[00:24:06.000 --> 00:24:08.000]  主題是什麼呢
[00:24:08.000 --> 00:24:12.000]  誠心同行 共見幸福
[00:24:12.000 --> 00:24:14.000]  主題是幸福
[00:24:14.000 --> 00:24:18.000]  我又徵得
[00:24:18.000 --> 00:24:20.000]  弟兄姊妹們的同意
[00:24:20.000 --> 00:24:22.000]  和有關人士的同意
[00:24:22.000 --> 00:24:24.000]  可以一同觀看
[00:24:24.000 --> 00:24:27.000]  所以我們在這裡看他們的見證
[00:24:27.000 --> 00:24:30.000]  在今年這個社會服務處
[00:24:30.000 --> 00:24:32.000]  有幾方面的工作
[00:24:33.000 --> 00:24:36.000]  第一方面就是為地區的長者建立幸福
[00:24:36.000 --> 00:24:40.000]  我們舉辦幸福小組
[00:24:40.000 --> 00:24:43.000]  幸福家聯華
[00:24:43.000 --> 00:24:47.000]  和做一些家居安全的支援計劃
[00:24:47.000 --> 00:24:49.000]  為長者很容易跌倒
[00:24:49.000 --> 00:24:52.000]  幫他們安撫手
[00:24:52.000 --> 00:24:57.000]  讓他們能夠很安心地生活
[00:24:57.000 --> 00:25:00.000]  在當中在晚年有這種快樂
[00:25:02.000 --> 00:25:06.000]  我們又成為好鄰舍蝦院計劃
[00:25:06.000 --> 00:25:09.000]  我們有蝦仔蝦爹 大家都知道
[00:25:09.000 --> 00:25:12.000]  所以我們的會友定期在九龍城
[00:25:12.000 --> 00:25:17.000]  探望四家私人老人院的長者
[00:25:17.000 --> 00:25:23.000]  尤其是那些沒有兒女在身邊的長者
[00:25:23.000 --> 00:25:27.000]  第三 我們為社區傳幸福
[00:25:27.000 --> 00:25:30.000]  我們有個長者鄰舍中心
[00:25:31.000 --> 00:25:34.000]  整個樂富邨有四千戶
[00:25:34.000 --> 00:25:41.000]  我們派發承浸輔導組的金句幸福卡
[00:25:41.000 --> 00:25:46.000]  我們將這些幸福卡帶進社區裡面
[00:25:46.000 --> 00:25:50.000]  四 我們送涼水
[00:25:50.000 --> 00:25:53.000]  我們的下一代
[00:25:53.000 --> 00:25:56.000]  小時候拖著水
[00:25:56.000 --> 00:25:58.000]  在暑假出動
[00:25:59.000 --> 00:26:03.000]  去到土瓜灣的木廠街 北帝街 譚公道
[00:26:03.000 --> 00:26:07.000]  那段時間是三十多度
[00:26:07.000 --> 00:26:13.000]  給後面清潔的姨姨叔叔滴水
[00:26:13.000 --> 00:26:18.000]  在車房裡面給維修的叔叔滴水
[00:26:18.000 --> 00:26:23.000]  給送貨的哥哥滴水
[00:26:24.000 --> 00:26:29.000]  給小店舖的舖東滴水
[00:26:29.000 --> 00:26:32.000]  我們讓孩子這樣做
[00:26:32.000 --> 00:26:35.000]  因為我們想他們小時候就學習
[00:26:35.000 --> 00:26:38.000]  另一方面我們都是學習去關心
[00:26:38.000 --> 00:26:43.000]  在那個地區 我們接觸了一百零五位街坊
[00:26:43.000 --> 00:26:46.000]  我們送上一些的涼水
[00:26:46.000 --> 00:26:49.000]  第五 大家都應該熟悉的
[00:26:49.000 --> 00:26:52.000]  就是總市友情
[00:26:53.000 --> 00:26:55.000]  我們在五月十七日做了
[00:26:55.000 --> 00:26:59.000]  我們有三百七十七位弟兄姊妹們參加
[00:26:59.000 --> 00:27:04.000]  是由三十八個成長班的成員參加
[00:27:04.000 --> 00:27:10.000]  我們就是去到真善尾村 碼頭圍村
[00:27:10.000 --> 00:27:13.000]  九龍城和十三街
[00:27:13.000 --> 00:27:18.000]  我們去到樂富 皇大仙尚村的獨居長者
[00:27:19.000 --> 00:27:23.000]  接觸了六百個家戶
[00:27:23.000 --> 00:27:26.000]  第六 成家人和你打氣
[00:27:26.000 --> 00:27:28.000]  意思就是說
[00:27:28.000 --> 00:27:32.000]  這一陣子小孩考試壓力很大
[00:27:32.000 --> 00:27:35.000]  所以在六月五日到二十日
[00:27:35.000 --> 00:27:40.000]  我們就預備了考試期間限定扭蛋
[00:27:40.000 --> 00:27:44.000]  為七百二十八位的考試生
[00:27:44.000 --> 00:27:47.000]  派零食扭蛋
[00:27:48.000 --> 00:27:51.000]  希望他們能夠得到鼓勵和支持
[00:27:51.000 --> 00:27:55.000]  第七 我們是在九月份開始
[00:27:55.000 --> 00:27:57.000]  有家庭團契
[00:27:57.000 --> 00:28:01.000]  是和鄰居組成的團契
[00:28:01.000 --> 00:28:06.000]  我們吸引二十五個家庭來我們教會
[00:28:06.000 --> 00:28:09.000]  這個工作我們繼續會做
[00:28:09.000 --> 00:28:11.000]  你們是我們的街坊
[00:28:11.000 --> 00:28:13.000]  我們幫他們組成團契
[00:28:13.000 --> 00:28:15.000]  我們一起
[00:28:16.000 --> 00:28:18.000]  這些關懷工作
[00:28:18.000 --> 00:28:22.000]  就是承浸大使命的一種延伸
[00:28:22.000 --> 00:28:26.000]  亦是一種清心恆善的實踐
[00:28:26.000 --> 00:28:29.000]  沒錯 我們做的事真是瑣碎
[00:28:29.000 --> 00:28:34.000]  是杯水車薪十分微小
[00:28:34.000 --> 00:28:36.000]  沒有什麼可誇的
[00:28:36.000 --> 00:28:38.000]  不過他們是五餅二魚
[00:28:38.000 --> 00:28:40.000]  是可以避神所用
[00:28:40.000 --> 00:28:43.000]  所以在剛才看的照片當中
[00:28:44.000 --> 00:28:47.000]  你們是否看到神的作為
[00:28:47.000 --> 00:28:49.000]  神的同在
[00:28:49.000 --> 00:28:52.000]  我的答案是 看得到
[00:28:52.000 --> 00:28:55.000]  我看到我們的弟兄姊妹們
[00:28:55.000 --> 00:28:57.000]  學習去愛神
[00:28:57.000 --> 00:28:59.000]  以愛神的心學習去愛鄰舍
[00:28:59.000 --> 00:29:01.000]  是叫人得福
[00:29:01.000 --> 00:29:03.000]  是一步一步地做
[00:29:03.000 --> 00:29:05.000]  一點一點地做
[00:29:05.000 --> 00:29:09.000]  所以我們感謝神給我們的教導
[00:29:09.000 --> 00:29:12.000]  讓教會繼續傳福音
[00:29:13.000 --> 00:29:15.000]  繼續遵守神的律法
[00:29:15.000 --> 00:29:18.000]  聽從耶穌基督的教導
[00:29:18.000 --> 00:29:25.000]  我們成家人是立志 清心求真 恆善除惡
[00:29:25.000 --> 00:29:29.000]  意思是我們會跟隨耶利米的教導
[00:29:29.000 --> 00:29:34.000]  我們不會依靠虛荒無益的說話
[00:29:34.000 --> 00:29:36.000]  在我們城鎮監獄做這些事
[00:29:36.000 --> 00:29:40.000]  我們當然不會偷渡 不殺害 不起假誓
[00:29:41.000 --> 00:29:43.000]  不會跪拜 巴寧
[00:29:43.000 --> 00:29:45.000]  我們不會跟權勢結合
[00:29:45.000 --> 00:29:50.000]  我們是希望這個社會有更加多的公平 公正 公義
[00:29:50.000 --> 00:29:52.000]  神的義
[00:29:52.000 --> 00:29:54.000]  我們又知道
[00:29:54.000 --> 00:29:58.000]  我們的神不只是在我們作為建築物當中
[00:29:58.000 --> 00:30:02.000]  我們知道神的話語是在我們當中
[00:30:02.000 --> 00:30:04.000]  在我們主餐崇拜當中
[00:30:04.000 --> 00:30:06.000]  在主餐當中
[00:30:06.000 --> 00:30:09.000]  打開神的話語 我們的心就火熱
[00:30:10.000 --> 00:30:11.000]  神的話語在宣講當中
[00:30:11.000 --> 00:30:15.000]  不過我們知道神的話語都在我們的心靈當中
[00:30:15.000 --> 00:30:21.000]  神的話語是可以印在我們的心當中
[00:30:21.000 --> 00:30:23.000]  所以城鎮家
[00:30:23.000 --> 00:30:28.000]  我們是一班遵守神命令神話語的人
[00:30:28.000 --> 00:30:34.000]  我們常常改正我們的所作所為
[00:30:34.000 --> 00:30:38.000]  我們學習行私行公平
[00:30:39.000 --> 00:30:41.000]  我們不欺壓人
[00:30:41.000 --> 00:30:44.000]  我們不流無辜人的血
[00:30:44.000 --> 00:30:47.000]  我們不會隨從別神
[00:30:47.000 --> 00:30:51.000]  我們的心靈常常對主是很誠實
[00:30:51.000 --> 00:30:56.000]  我們的行動常常都是公平 公正 正直
[00:30:56.000 --> 00:30:58.000]  神的義
[00:30:58.000 --> 00:31:01.000]  如果這樣的話
[00:31:01.000 --> 00:31:03.000]  我們真的跟著耶穌基督
[00:31:03.000 --> 00:31:05.000]  真的清心求真 活出福音
[00:31:06.000 --> 00:31:10.000]  這樣的話 我們真的經歷真正的百福
[00:31:10.000 --> 00:31:12.000]  我們是什麼呢
[00:31:12.000 --> 00:31:15.000]  清心的人 虛心的人 哀動的人
[00:31:15.000 --> 00:31:18.000]  溫柔的人 飢渴無意的人
[00:31:18.000 --> 00:31:22.000]  憐恤人的人 使人和睦的人
[00:31:22.000 --> 00:31:24.000]  為義受逼迫的人
[00:31:24.000 --> 00:31:27.000]  我們有福了
[00:31:27.000 --> 00:31:30.000]  如果我們繼續這樣一步一步
[00:31:30.000 --> 00:31:32.000]  一點一點地學的話
[00:31:32.000 --> 00:31:34.000]  我們成家人是怎樣呢
[00:31:35.000 --> 00:31:37.000]  我們繼續心意根深而變化
[00:31:37.000 --> 00:31:40.000]  我們都是奉主的名
[00:31:40.000 --> 00:31:43.000]  我們建立了我們成浸的聖殿神學
[00:31:43.000 --> 00:31:47.000]  成浸的聖殿神學是有別於
[00:31:47.000 --> 00:31:51.000]  偶像化的聖殿神學
[00:31:51.000 --> 00:31:53.000]  因為我們的聖殿
[00:31:53.000 --> 00:31:56.000]  是包括我們心靈的殿
[00:31:56.000 --> 00:31:59.000]  我們的核心是什麼呢
[00:31:59.000 --> 00:32:01.000]  是心靈的改變
[00:32:01.000 --> 00:32:04.000]  我們很著重這個改變會帶來行動
[00:32:05.000 --> 00:32:07.000]  我們是很自然的
[00:32:07.000 --> 00:32:09.000]  我們會是全福音
[00:32:09.000 --> 00:32:12.000]  我們是大使命的執行者
[00:32:12.000 --> 00:32:15.000]  當然當我們這樣做的時候
[00:32:15.000 --> 00:32:17.000]  這個包括我們的教導
[00:32:17.000 --> 00:32:19.000]  我們的踐行
[00:32:19.000 --> 00:32:21.000]  我們的生命是什麼呢
[00:32:21.000 --> 00:32:26.000]  我們是常常改正我們的所作所為
[00:32:26.000 --> 00:32:28.000]  我們施行公平
[00:32:28.000 --> 00:32:30.000]  不欺壓
[00:32:30.000 --> 00:32:32.000]  不流無辜人的血
[00:32:32.000 --> 00:32:34.000]  不隨從別臣
[00:32:35.000 --> 00:32:37.000]  說虛荒的話
[00:32:37.000 --> 00:32:39.000]  這個就是
[00:32:39.000 --> 00:32:42.000]  清心求真求善
[00:32:42.000 --> 00:32:46.000]  恥惡行善除惡
[00:32:46.000 --> 00:32:48.000]  簡單來講
[00:32:48.000 --> 00:32:50.000]  清心求真
[00:32:50.000 --> 00:32:52.000]  行善除惡
[00:32:52.000 --> 00:32:54.000]  就讓我們簡單地
[00:32:54.000 --> 00:32:57.000]  經歷到神的恩惠和真實
[00:32:57.000 --> 00:32:59.000]  聖浸家
[00:32:59.000 --> 00:33:02.000]  一同經歷神的恩惠
[00:33:03.000 --> 00:33:05.000]  我們明天見 拜拜!
