
[00:00:00.000 --> 00:00:02.000]  我們一起開始做一個祈禱
[00:19:14.000 --> 00:19:18.000]  號令那個軍隊去打天下
[00:19:18.000 --> 00:19:21.000]  但是我們很多時候讀聖經不是這樣讀的
[00:19:21.000 --> 00:19:23.000]  所以你記得
[00:19:23.000 --> 00:19:25.000]  我在靈修工作坊
[00:19:25.000 --> 00:19:28.000]  我說最好你不要去讀那些一分鐘靈修
[00:19:28.000 --> 00:19:29.000]  不行的
[00:19:29.000 --> 00:19:30.000]  為什麼
[00:19:30.000 --> 00:19:31.000]  因為一分鐘靈修
[00:19:31.000 --> 00:19:33.000]  將一個很偉大的東西
[00:19:33.000 --> 00:19:36.000]  變成一個很微小的東西
[00:19:36.000 --> 00:19:39.000]  就是怎麼可以應用是幫助你跟天
[00:19:39.000 --> 00:19:41.000]  不是這樣用的
[00:19:41.000 --> 00:19:43.000]  上帝的話語是"倚天劍屠龍刀"
[00:19:43.000 --> 00:19:45.000]  是帶我們去打仗
[00:19:45.000 --> 00:19:46.000]  去 surgical night
[00:19:46.000 --> 00:19:48.000]  祈禱是一樣的
[00:19:48.000 --> 00:19:50.000]  祈禱是一個很偉大的東西
[00:19:50.000 --> 00:19:52.000]  但是我們今天將祈禱
[00:19:52.000 --> 00:19:54.000]  變成了很微小
[00:19:54.000 --> 00:19:57.000]  其實我們是 misuse 緊
[00:19:57.000 --> 00:20:01.000]  完全是將這個手術刀
[00:20:01.000 --> 00:20:03.000]  亂用
[00:20:03.000 --> 00:20:04.000]  用在這些
[00:20:04.000 --> 00:20:07.000]  我們自己覺得王大仙式的要求
[00:20:07.000 --> 00:20:09.000]  去做這件事
[00:20:09.000 --> 00:20:11.000]  但是給一個鼓勵大家
[00:20:11.000 --> 00:20:12.000]  如果你有機會
[00:20:12.000 --> 00:20:14.000]  回到家裡
[00:20:14.000 --> 00:20:16.000]  將新約聖經從頭到尾看一次
[00:20:16.000 --> 00:20:18.000]  將所有跟祈禱有關
[00:20:18.000 --> 00:20:20.000]  或者新約聖經裡面的祈禱
[00:20:20.000 --> 00:20:22.000]  全部抽出來
[00:20:22.000 --> 00:20:24.000]  弄出來都是五六張紙而已
[00:20:24.000 --> 00:20:25.000]  不是這麼多
[00:20:25.000 --> 00:20:27.000]  接著你從頭到尾看一次
[00:20:27.000 --> 00:20:29.000]  你問你自己
[00:20:29.000 --> 00:20:32.000]  新約聖經裡面祈禱是用來做什麼的
[00:20:32.000 --> 00:20:34.000]  它是祈什麼的
[00:20:34.000 --> 00:20:35.000]  我告訴你
[00:20:35.000 --> 00:20:37.000]  新約聖經裡面
[00:20:37.000 --> 00:20:40.000]  為身體上的東西所祈禱的東西
[00:20:40.000 --> 00:20:43.000]  我想頂多都是兩三段聖經而已
[00:20:43.000 --> 00:20:45.000]  而那兩三段聖經裡面
[00:20:45.000 --> 00:20:46.000]  如果你看完上下文
[00:20:46.000 --> 00:20:49.000]  你又不是這麼解釋的了
[00:20:49.000 --> 00:20:50.000]  簡單來說
[00:20:50.000 --> 00:20:51.000]  我想說的時候
[00:20:51.000 --> 00:20:54.000]  我們現在是 misuse 緊
[00:20:54.000 --> 00:20:56.000]  上帝的話語
[00:20:56.000 --> 00:20:58.000]  也是 misuse 緊
[00:20:58.000 --> 00:21:00.000]  祈禱這件事
[00:21:00.000 --> 00:21:01.000]  祈禱是
[00:21:01.000 --> 00:21:06.000]  上帝給我們一個很厲害的工具
[00:21:06.000 --> 00:21:10.000]  為了要幫我們做屬靈上
[00:21:10.000 --> 00:21:12.000]  癌症的割除
[00:21:12.000 --> 00:21:14.000]  要我們有生機
[00:21:14.000 --> 00:21:15.000]  所以
[00:21:15.000 --> 00:21:16.000]  我覺得我作為一個牧師
[00:21:16.000 --> 00:21:18.000]  其實心裡面都是很
[00:21:18.000 --> 00:21:20.000]  因為你又想教一個人去祈禱
[00:21:20.000 --> 00:21:22.000]  但是很多時候你教了他去祈禱
[00:21:22.000 --> 00:21:24.000]  他就拿回家
[00:21:24.000 --> 00:21:26.000]  切水果
[00:21:26.000 --> 00:21:27.000]  你明白我的意思嗎?
[00:21:27.000 --> 00:21:29.000]  我給了你一些手術刀
[00:21:29.000 --> 00:21:31.000]  我說這些手術刀很厲害、很棒
[00:21:31.000 --> 00:21:32.000]  可以怎麼樣?
[00:21:32.000 --> 00:21:34.000]  可以起死回生等等
[00:21:34.000 --> 00:21:36.000]  結果那些人拿了手術刀回家
[00:21:36.000 --> 00:21:38.000]  拿去切水果
[00:21:38.000 --> 00:21:40.000]  切水果多好啊
[00:21:40.000 --> 00:21:41.000]  不好的
[00:21:41.000 --> 00:21:42.000]  切水果
[00:21:42.000 --> 00:21:46.000]  你的刀會生鏽
[00:21:46.000 --> 00:21:47.000]  再不是
[00:21:47.000 --> 00:21:49.000]  我們原本上帝給我們的手術刀
[00:21:49.000 --> 00:21:50.000]  到最後
[00:21:50.000 --> 00:21:51.000]  我們再不是
[00:21:51.000 --> 00:21:53.000]  不但沒有 spiritual vitality
[00:21:53.000 --> 00:21:54.000]  最後
[00:21:54.000 --> 00:21:57.000]  結果是 spiritual apathy
[00:21:57.000 --> 00:22:00.000]  最後會是屬靈瓦剝的
[00:22:00.000 --> 00:22:01.000]  所以我告訴你
[00:22:01.000 --> 00:22:03.000]  你真的要相信這件事
[00:22:03.000 --> 00:22:05.000]  如果我們經常用祈禱
[00:22:05.000 --> 00:22:07.000]  來祈眼耳口鼻
[00:22:07.000 --> 00:22:08.000]  這些東西
[00:22:08.000 --> 00:22:10.000]  這間教會死定了
[00:22:10.000 --> 00:22:13.000]  有些好像說得很絕對
[00:22:13.000 --> 00:22:14.000]  我不知道
[00:22:14.000 --> 00:22:16.000]  你如果在教會久了
[00:22:16.000 --> 00:22:17.000]  你也知道
[00:22:17.000 --> 00:22:18.000]  久不久有些人
[00:22:18.000 --> 00:22:20.000]  因為身體上帝拯救了他
[00:22:20.000 --> 00:22:21.000]  他回到教會
[00:22:21.000 --> 00:22:24.000]  通常這些人是不會長久的
[00:22:24.000 --> 00:22:27.000]  他很快過一陣子又忘記了這件事
[00:22:27.000 --> 00:22:28.000]  即是可能
[00:22:28.000 --> 00:22:30.000]  頭一兩個月都還回來
[00:22:30.000 --> 00:22:32.000]  然後還幫你做見證
[00:22:32.000 --> 00:22:33.000]  但是這個人
[00:22:33.000 --> 00:22:34.000]  長期來說
[00:22:34.000 --> 00:22:37.000]  他還是會流失的
[00:22:37.000 --> 00:22:40.000]  而教會靠這些東西
[00:22:40.000 --> 00:22:42.000]  去創造一個
[00:22:42.000 --> 00:22:43.000]  好像生命力的
[00:22:43.000 --> 00:22:45.000]  其實是沒有生命力的東西
[00:22:45.000 --> 00:22:47.000]  最後都會成為一個屬靈上
[00:22:47.000 --> 00:22:49.000]  非常冷漠的教會
[00:22:49.000 --> 00:22:50.000]  這件事
[00:22:50.000 --> 00:22:52.000]  就是我想你
[00:22:52.000 --> 00:22:55.000]  今天和我在這裡祈禱的東西
[00:22:55.000 --> 00:22:57.000]  我們怎樣去祈禱
[00:22:57.000 --> 00:22:58.000]  怎樣去祈禱
[00:22:58.000 --> 00:23:02.000]  我們的教會從這個冷漠裡面走出
