
[00:00:00.000 --> 00:00:28.000]  主耶穌基督的復活
[00:24:02.000 --> 00:24:04.000]  其實很容易記
[00:24:04.000 --> 00:24:07.000]  Near-Deaf Experience Research Foundation
[00:24:07.000 --> 00:24:09.000]  每一個英文字母
[00:24:09.000 --> 00:24:10.000]  這個網頁
[00:24:10.000 --> 00:24:11.000]  最近我留意到
[00:24:11.000 --> 00:24:13.000]  原來已經被翻譯成
[00:24:13.000 --> 00:24:15.000]  二十三種語言
[00:24:15.000 --> 00:24:16.000]  包括中文
[00:24:16.000 --> 00:24:20.000]  如果你想看中文
[00:24:20.000 --> 00:24:22.000]  在這個位置
[00:24:22.000 --> 00:24:24.000]  叫你選擇語言
[00:24:24.000 --> 00:24:30.000]  你去選擇自己喜歡的語言
[00:24:30.000 --> 00:24:33.000]  不過這些死過復生的經歷
[00:24:33.000 --> 00:24:35.000]  就不是復活
[00:24:35.000 --> 00:24:37.000]  我們將來的復活
[00:24:37.000 --> 00:24:39.000]  是會有一個全新的身體
[00:24:39.000 --> 00:24:41.000]  不過這個網頁可以幫助我們想想
[00:24:41.000 --> 00:24:44.000]  人是不是有靈魂的問題
[00:24:44.000 --> 00:24:46.000]  有些人會問
[00:24:46.000 --> 00:24:50.000]  復活的身體是怎樣的呢
[00:24:50.000 --> 00:24:52.000]  是我年輕的時候
[00:24:52.000 --> 00:24:54.000]  英俊瀟灑的樣子
[00:24:54.000 --> 00:24:56.000]  美女的樣子
[00:24:56.000 --> 00:24:58.000]  還是我年老的時候
[00:24:58.000 --> 00:25:00.000]  滿臉皺紋的樣子
[00:25:00.000 --> 00:25:02.000]  滿頭白髮的樣子
[00:25:02.000 --> 00:25:05.000]  又或者是我未曾發生意外之前
[00:25:05.000 --> 00:25:07.000]  四肢健全的樣子
[00:25:07.000 --> 00:25:10.000]  還是我有意外發生之後
[00:25:10.000 --> 00:25:13.000]  少了一隻手或一隻腳的樣子
[00:25:13.000 --> 00:25:15.000]  高林多教會的人
[00:25:15.000 --> 00:25:18.000]  都有問同樣的問題
[00:25:18.000 --> 00:25:23.000]  耶穌保羅用了三節經文去解釋
[00:25:23.000 --> 00:25:24.000]  十五章
[00:25:24.000 --> 00:25:27.000]  四十二節至四十四節
[00:25:27.000 --> 00:25:29.000]  死人復活也是這樣
[00:25:29.000 --> 00:25:32.000]  身體埋葬後會扭壞
[00:25:32.000 --> 00:25:37.000]  復活後是不扭壞的
[00:25:37.000 --> 00:25:40.000]  被埋葬的是醜陋衰弱的
[00:25:40.000 --> 00:25:44.000]  復活的是完美健壯的
[00:25:44.000 --> 00:25:47.000]  被埋葬的是血肉的身體
[00:25:47.000 --> 00:25:51.000]  復活的是屬靈的身體
[00:25:51.000 --> 00:25:53.000]  既然有血肉的身體
[00:25:53.000 --> 00:25:56.000]  也有屬靈的身體
[00:25:56.000 --> 00:25:57.000]  簡單來說
[00:25:57.000 --> 00:25:59.000]  我們復活的身體
[00:25:59.000 --> 00:26:04.000]  是一個非常美麗的屬靈身體
[00:26:04.000 --> 00:26:07.000]  不再是我們現在的血肉之軀
[00:26:07.000 --> 00:26:09.000]  不再是我們現在的身體
[00:26:09.000 --> 00:26:10.000]  如果我們用一個
[00:26:10.000 --> 00:26:15.000]  現在世界的例子去做一個比喻的話
[00:26:15.000 --> 00:26:17.000]  我可以用蝴蝶
[00:26:17.000 --> 00:26:21.000]  蝴蝶的前身只不過是一條蟲
[00:26:21.000 --> 00:26:22.000]  又不會飛
[00:26:22.000 --> 00:26:24.000]  又不是很漂亮
[00:26:24.000 --> 00:26:28.000]  生活在一個相對平面的世界
[00:26:28.000 --> 00:26:31.000]  只能夠在葉子上爬來爬去
[00:26:31.000 --> 00:26:33.000]  但當蟲死了之後
[00:26:33.000 --> 00:26:35.000]  結了繭
[00:26:35.000 --> 00:26:39.000]  復活出來的是一隻美麗的蝴蝶
[00:26:39.000 --> 00:26:42.000]  還是生活在一個三維的空間
[00:26:42.000 --> 00:26:44.000]  可以飛來飛去
[00:26:44.000 --> 00:26:49.000]  不需要再在兩道空間爬來爬去
[00:26:49.000 --> 00:26:52.000]  我們將來屬靈的身體
[00:26:52.000 --> 00:26:54.000]  也會給我們
[00:26:54.000 --> 00:26:57.000]  可以生活在一個全新的
[00:26:57.000 --> 00:27:02.000]  屬靈的超四維的空間
[00:27:02.000 --> 00:27:05.000]  不過又有些人有點擔心
[00:27:05.000 --> 00:27:06.000]  如果是這樣
[00:27:06.000 --> 00:27:08.000]  將來我的親朋戚友
[00:27:08.000 --> 00:27:10.000]  認不認得我
[00:27:10.000 --> 00:27:12.000]  不認識我的朋友
[00:27:12.000 --> 00:27:16.000]  朋友不認識我又糟糕
[00:27:16.000 --> 00:27:17.000]  放心
[00:27:17.000 --> 00:27:18.000]  不用擔心
[00:27:18.000 --> 00:27:20.000]  我相信到時候一定會
[00:27:20.000 --> 00:27:22.000]  認識你的人一定會認識你
[00:27:22.000 --> 00:27:24.000]  不認識你的人都可以認識你
[00:27:24.000 --> 00:27:25.000]  因為到時候
[00:27:25.000 --> 00:27:30.000]  我們的認知能力都會改變
[00:27:30.000 --> 00:27:33.000]  耶穌基督的復活
[00:27:33.000 --> 00:27:36.000]  對我們第二方面的影響
[00:27:36.000 --> 00:27:39.000]  就是由於耶穌的復活
[00:27:39.000 --> 00:27:41.000]  使我們可以相信
[00:27:41.000 --> 00:27:44.000]  人是不只有今生
[00:27:44.000 --> 00:27:46.000]  還有永生
[00:27:46.000 --> 00:27:49.000]  對我們現在的生活來說
[00:27:49.000 --> 00:27:51.000]  有沒有影響呢?
[00:27:51.000 --> 00:27:55.000]  有永生和沒有永生有沒有影響呢?
[00:27:55.000 --> 00:28:00.000]  如果我們的信仰不是空空洞洞的話
[00:28:00.000 --> 00:28:03.000]  就一定會有影響
[00:28:03.000 --> 00:28:05.000]  最近
[00:28:05.000 --> 00:28:07.000]  歐洲的一個小國
[00:28:07.000 --> 00:28:11.000]  塞浦路斯就要向歐盟國借錢
[00:28:11.000 --> 00:28:14.000]  解救他們的財務危機
[00:28:14.000 --> 00:28:16.000]  歐盟國開了一個條件
[00:28:16.000 --> 00:28:18.000]  行,我們可以借給你
[00:28:18.000 --> 00:28:22.000]  我們自己都盡力籌5、60億歐元
[00:28:22.000 --> 00:28:25.000]  於是塞浦路斯的政府
[00:28:25.000 --> 00:28:27.000]  就通過
[00:28:27.000 --> 00:28:30.000]  要向所有有銀行戶口的人
[00:28:30.000 --> 00:28:32.000]  你存款有10萬歐羅以上
[00:28:32.000 --> 00:28:34.000]  就抽你40%
[00:28:34.000 --> 00:28:36.000]  當地的人就認為
[00:28:36.000 --> 00:28:40.000]  政府這樣的措施是大賊的行為
[00:28:40.000 --> 00:28:43.000]  強搶他們的財富
[00:28:43.000 --> 00:28:47.000]  假如我們有存錢在塞浦路斯的銀行
[00:28:47.000 --> 00:28:49.000]  有機會的話
[00:28:49.000 --> 00:28:51.000]  你會不會馬上採取行動
[00:28:51.000 --> 00:28:56.000]  將那些錢放到一個更安全的地方呢?
[00:28:56.000 --> 00:28:59.000]  對我們所有的人來說
[00:28:59.000 --> 00:29:03.000]  我們的生命其實就是我們的財富
[00:29:03.000 --> 00:29:06.000]  死亡就是大賊
[00:29:06.000 --> 00:29:10.000]  這個大賊會搶走我們一切的東西
[00:29:10.000 --> 00:29:12.000]  只有永恆的生命
[00:29:12.000 --> 00:29:16.000]  是死亡無法碰觸的
[00:29:16.000 --> 00:29:20.000]  假如我們真的相信有復活的生命
[00:29:20.000 --> 00:29:23.000]  而還沒有相信耶穌
[00:29:23.000 --> 00:29:26.000]  我鼓勵你要把握機會
[00:29:26.000 --> 00:29:28.000]  不要那麼傻任由他搶
[00:29:28.000 --> 00:29:30.000]  不要再猶豫
[00:29:30.000 --> 00:29:32.000]  不要再等待
[00:29:32.000 --> 00:29:36.000]  因為沒有人可以保證你還有多少個明日
[00:29:36.000 --> 00:29:41.000]  假如我們已經相信耶穌
[00:29:41.000 --> 00:29:44.000]  我們自己有沒有好好地把握機會
[00:29:44.000 --> 00:29:47.000]  去實行耶穌的智慧勸導
[00:29:47.000 --> 00:29:52.000]  教我們要追求天賦的角度
[00:29:52.000 --> 00:29:56.000]  要將我們的財富積聚在天上面
[00:29:56.000 --> 00:30:01.000]  而不是只是為了今生不斷地努力
[00:30:01.000 --> 00:30:04.000]  求主幫助我們為了將來的永生
[00:30:04.000 --> 00:30:08.000]  做好各樣的準備
[00:30:08.000 --> 00:30:11.000]  同心低頭祈禱
[00:30:11.000 --> 00:30:14.000]  親愛的天父我們感謝你
[00:30:14.000 --> 00:30:17.000]  使主耶穌從死裡面復活
[00:30:17.000 --> 00:30:20.000]  給我們有復活的盼望
[00:30:20.000 --> 00:30:23.000]  求你幫助我們要確實相信
[00:30:23.000 --> 00:30:26.000]  而不是空洞地相信
[00:30:26.000 --> 00:30:31.000]  讓我們的生命能夠反映出我們真實的信仰
[00:30:31.000 --> 00:30:33.000]  奉耶穌基督的名祈禱
[00:30:33.000 --> 00:30:35.000]  阿們
